,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
26,1,7:49.0,W. Matthews makes 3-pt jump shot from 26 ft,,15,10
27,1,7:36.0,,Turnover by M. Fultz (bad pass; steal by E. Bledsoe),15,10
28,1,7:30.0,Turnover by E. Bledsoe (bad pass; steal by W. Iwundu),,15,10
29,1,7:27.0,,W. Iwundu misses 2-pt dunk from 3 ft,15,10
30,1,7:24.0,Defensive rebound by W. Matthews,,15,10
31,1,7:21.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,15,10
32,1,7:21.0,,Defensive rebound by N. Vučević,15,10
33,1,7:13.0,,W. Iwundu misses 3-pt jump shot from 23 ft,15,10
34,1,7:13.0,Defensive rebound by B. Lopez,,15,10
35,1,7:07.0,Milwaukee full timeout,,15,10
36,1,7:07.0,D. DiVincenzo enters the game for G. Antetokounmpo,,15,10
37,1,6:53.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,17,10
38,1,6:39.0,,Shooting foul by B. Lopez (drawn by N. Vučević),17,10
39,1,6:39.0,,N. Vučević makes free throw 1 of 2,17,11
40,1,6:39.0,,N. Vučević misses free throw 2 of 2,17,11
41,1,6:37.0,Defensive rebound by B. Lopez,,17,11
42,1,6:24.0,E. Bledsoe misses 2-pt layup from 4 ft,,17,11
43,1,6:22.0,,Defensive rebound by E. Fournier,17,11
44,1,6:22.0,,T. Ross enters the game for W. Iwundu,17,11
45,1,6:06.0,,N. Vučević misses 3-pt jump shot from 25 ft,17,11
46,1,6:03.0,Defensive rebound by K. Middleton,,17,11
47,1,5:58.0,K. Middleton misses 3-pt jump shot from 25 ft,,17,11
48,1,5:56.0,,Defensive rebound by T. Ross,17,11
49,1,5:48.0,,M. Fultz misses 2-pt layup from 1 ft,17,11
50,1,5:46.0,Defensive rebound by K. Middleton,,17,11
51,1,5:40.0,E. Bledsoe misses 2-pt jump shot from 5 ft (block by N. Vučević),,17,11
52,1,5:37.0,,Defensive rebound by A. Gordon,17,11
53,1,5:31.0,,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),17,13
54,1,5:18.0,K. Middleton makes 2-pt jump shot from 17 ft,,19,13
55,1,5:01.0,,A. Gordon makes 2-pt layup from 3 ft (assist by N. Vučević),19,15
56,1,4:51.0,K. Middleton misses 3-pt jump shot from 26 ft,,19,15
57,1,4:49.0,,Defensive rebound by N. Vučević,19,15
58,1,4:39.0,,A. Gordon misses 3-pt jump shot from 23 ft,19,15
59,1,4:35.0,Defensive rebound by W. Matthews,,19,15
60,1,4:24.0,B. Lopez makes 2-pt hook shot from 13 ft (assist by K. Middleton),,21,15
61,1,4:02.0,,A. Gordon misses 3-pt jump shot from 25 ft,21,15
62,1,3:59.0,Defensive rebound by K. Middleton,,21,15
63,1,3:52.0,E. Bledsoe makes 2-pt layup from 4 ft,,23,15
64,1,3:46.0,,Orlando full timeout,23,15
65,1,3:46.0,G. Antetokounmpo enters the game for E. Bledsoe,,23,15
66,1,3:46.0,P. Connaughton enters the game for B. Lopez,,23,15
67,1,3:46.0,K. Korver enters the game for W. Matthews,,23,15
68,1,3:46.0,R. Lopez enters the game for K. Middleton,,23,15
69,1,3:46.0,,M. Carter-Williams enters the game for E. Fournier,23,15
70,1,3:46.0,,G. Clark enters the game for M. Fultz,23,15
71,1,3:46.0,,W. Iwundu enters the game for A. Gordon,23,15
72,1,3:32.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by T. Ross),23,17
73,1,3:28.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,23,17
74,1,3:28.0,,Defensive rebound by G. Clark,23,17
75,1,3:13.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),23,20
76,1,2:58.0,K. Korver misses 3-pt jump shot from 25 ft,,23,20
77,1,2:58.0,,Defensive rebound by N. Vučević,23,20
78,1,2:41.0,,W. Iwundu misses 2-pt jump shot from 16 ft,23,20
79,1,2:37.0,,Offensive rebound by N. Vučević,23,20
80,1,2:30.0,,N. Vučević makes 2-pt jump shot from 9 ft (assist by W. Iwundu),23,22
81,1,2:12.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,23,22
82,1,2:12.0,Offensive rebound by R. Lopez,,23,22
83,1,2:06.0,R. Lopez misses 2-pt layup at rim,,23,22
84,1,2:06.0,,Defensive rebound by T. Ross,23,22
85,1,2:03.0,,N. Vučević misses 3-pt jump shot from 26 ft,23,22
86,1,2:00.0,Defensive rebound by G. Antetokounmpo,,23,22
87,1,1:47.0,R. Lopez misses 2-pt hook shot from 9 ft,,23,22
88,1,1:47.0,Offensive rebound by D. DiVincenzo,,23,22
89,1,1:41.0,D. DiVincenzo makes 2-pt layup at rim,,25,22
90,1,1:32.0,,M. Carter-Williams misses 2-pt layup from 7 ft,25,22
91,1,1:29.0,,Offensive rebound by N. Vučević,25,22
92,1,1:29.0,,N. Vučević misses 2-pt layup from 1 ft,25,22
93,1,1:29.0,Defensive rebound by K. Korver,,25,22
94,1,1:29.0,Shooting foul by G. Clark (drawn by G. Antetokounmpo),,25,22
95,1,1:29.0,G. Antetokounmpo misses free throw 1 of 2,,25,22
96,1,1:29.0,Offensive rebound by Team,,25,22
97,1,1:29.0,,M. Bamba enters the game for N. Vučević,25,22
98,1,1:29.0,G. Antetokounmpo makes free throw 2 of 2,,26,22
99,1,1:10.0,,T. Ross misses 2-pt jump shot from 16 ft,26,22
100,1,1:10.0,,Offensive rebound by W. Iwundu,26,22
101,1,1:03.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,26,22
102,1,0:58.0,,Offensive rebound by G. Clark,26,22
103,1,0:57.0,,M. Bamba misses 2-pt jump shot from 21 ft,26,22
104,1,0:54.0,Defensive rebound by P. Connaughton,,26,22
105,1,0:40.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,29,22
106,1,0:33.0,,Personal foul by D. DiVincenzo (drawn by T. Ross),29,22
107,1,0:28.0,,T. Ross makes 2-pt layup from 4 ft,29,24
108,1,0:04.0,K. Korver misses 3-pt jump shot from 23 ft,,29,24
109,1,0:01.0,,Defensive rebound by M. Carter-Williams,29,24
110,2,11:45.0,,T. Ross makes 2-pt jump shot from 19 ft (assist by M. Carter-Williams),29,26
111,2,11:33.0,,Violation by Team (kicked ball),29,26
112,2,11:28.0,E. İlyasova makes 2-pt dunk at rim (assist by G. Antetokounmpo),,31,26
113,2,11:10.0,,T. Ross misses 3-pt jump shot from 26 ft,31,26
114,2,11:07.0,,Offensive rebound by M. Bamba,31,26
115,2,11:04.0,,E. Fournier misses 3-pt jump shot from 23 ft,31,26
116,2,11:02.0,Defensive rebound by G. Antetokounmpo,,31,26
117,2,10:56.0,Personal foul by M. Carter-Williams (drawn by E. İlyasova),,31,26
118,2,10:56.0,E. Bledsoe enters the game for D. DiVincenzo,,31,26
119,2,10:51.0,K. Korver makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),,33,26
120,2,10:33.0,,G. Clark makes 3-pt jump shot from 25 ft (assist by M. Bamba),33,29
121,2,10:23.0,Turnover by P. Connaughton (bad pass),,33,29
122,2,10:09.0,,M. Carter-Williams misses 2-pt jump shot from 9 ft,33,29
123,2,10:08.0,Defensive rebound by G. Antetokounmpo,,33,29
124,2,9:59.0,E. Bledsoe makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,35,29
125,2,9:45.0,,M. Carter-Williams makes 2-pt jump shot from 9 ft (assist by T. Ross),35,31
126,2,9:30.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,37,31
127,2,9:15.0,,M. Bamba misses 2-pt layup from 5 ft (block by K. Korver),37,31
128,2,9:12.0,Defensive rebound by K. Korver,,37,31
129,2,9:08.0,P. Connaughton misses 3-pt jump shot from 23 ft,,37,31
130,2,9:04.0,,Defensive rebound by M. Bamba,37,31
131,2,8:54.0,,T. Ross misses 2-pt jump shot from 17 ft (block by E. Bledsoe),37,31
132,2,8:50.0,,Offensive rebound by E. Fournier,37,31
133,2,8:49.0,,E. Fournier makes 3-pt jump shot from 26 ft,37,34
134,2,8:28.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,39,34
135,2,8:09.0,,Turnover by E. Fournier (bad pass),39,34
136,2,8:09.0,B. Lopez enters the game for G. Antetokounmpo,,39,34
137,2,8:09.0,W. Matthews enters the game for P. Connaughton,,39,34
138,2,8:09.0,,A. Gordon enters the game for G. Clark,39,34
139,2,7:58.0,K. Korver makes 3-pt jump shot from 26 ft (assist by B. Lopez),,42,34
140,2,7:40.0,,M. Bamba misses 3-pt jump shot from 26 ft,42,34
141,2,7:40.0,Defensive rebound by E. Bledsoe,,42,34
142,2,7:35.0,B. Lopez misses 2-pt layup from 3 ft (block by M. Bamba),,42,34
143,2,7:35.0,K. Middleton enters the game for E. İlyasova,,42,34
144,2,7:35.0,,M. Fultz enters the game for E. Fournier,42,34
145,2,7:35.0,Offensive rebound by Team,,42,34
146,2,7:27.0,Personal foul by A. Gordon (drawn by W. Matthews),,42,34
147,2,7:27.0,,N. Vučević enters the game for M. Bamba,42,34
148,2,7:21.0,K. Korver misses 3-pt jump shot from 25 ft,,42,34
149,2,7:21.0,,Defensive rebound by Team,42,34
150,2,7:21.0,Loose ball foul by E. Bledsoe (drawn by M. Fultz),,42,34
151,2,7:07.0,,M. Carter-Williams makes 2-pt jump shot from 9 ft (assist by N. Vučević),42,36
152,2,6:51.0,B. Lopez misses 2-pt layup from 4 ft,,42,36
153,2,6:49.0,,Defensive rebound by M. Fultz,42,36
154,2,6:43.0,,N. Vučević misses 3-pt jump shot from 26 ft,42,36
155,2,6:41.0,Defensive rebound by K. Korver,,42,36
156,2,6:36.0,K. Korver makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,45,36
157,2,6:15.0,,N. Vučević makes 2-pt jump shot from 21 ft,45,38
158,2,6:04.0,Turnover by E. Bledsoe (bad pass; steal by A. Gordon),,45,38
159,2,6:04.0,,Personal foul by B. Lopez (drawn by M. Fultz),45,38
160,2,6:04.0,,Orlando full timeout,45,38
161,2,6:04.0,D. DiVincenzo enters the game for K. Korver,,45,38
162,2,6:04.0,,W. Iwundu enters the game for T. Ross,45,38
163,2,5:47.0,,A. Gordon misses 2-pt jump shot from 17 ft,45,38
164,2,5:45.0,Defensive rebound by E. Bledsoe,,45,38
165,2,5:38.0,Turnover by D. DiVincenzo (bad pass; steal by W. Iwundu),,45,38
166,2,5:25.0,,M. Fultz misses 2-pt jump shot from 11 ft,45,38
167,2,5:21.0,Defensive rebound by D. DiVincenzo,,45,38
168,2,5:14.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,48,38
169,2,4:52.0,,A. Gordon misses 2-pt jump shot from 15 ft,48,38
170,2,4:47.0,,Offensive rebound by A. Gordon,48,38
171,2,4:46.0,,A. Gordon misses 2-pt layup from 3 ft,48,38
172,2,4:46.0,,Offensive rebound by A. Gordon,48,38
173,2,4:41.0,,A. Gordon makes 2-pt layup from 1 ft,48,40
174,2,4:31.0,K. Middleton misses 3-pt jump shot from 25 ft,,48,40
175,2,4:27.0,,Defensive rebound by M. Carter-Williams,48,40
176,2,4:20.0,,N. Vučević misses 2-pt layup from 3 ft,48,40
177,2,4:17.0,Defensive rebound by E. Bledsoe,,48,40
178,2,4:12.0,E. Bledsoe makes 2-pt layup from 3 ft,,50,40
179,2,4:12.0,Shooting foul by M. Carter-Williams (drawn by E. Bledsoe),,50,40
180,2,4:12.0,G. Antetokounmpo enters the game for W. Matthews,,50,40
181,2,4:12.0,,E. Fournier enters the game for M. Carter-Williams,50,40
182,2,4:12.0,E. Bledsoe makes free throw 1 of 1,,51,40
183,2,3:57.0,,M. Fultz makes 3-pt jump shot from 25 ft (assist by E. Fournier),51,43
184,2,3:45.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by K. Middleton),,54,43
185,2,3:32.0,,M. Fultz misses 3-pt jump shot from 26 ft,54,43
186,2,3:30.0,Defensive rebound by K. Middleton,,54,43
187,2,3:27.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),,56,43
188,2,3:15.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by N. Vučević),56,46
189,2,3:14.0,Milwaukee full timeout,,56,46
190,2,3:14.0,W. Matthews enters the game for E. Bledsoe,,56,46
191,2,3:01.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),,58,46
192,2,2:40.0,,A. Gordon misses 3-pt jump shot from 25 ft,58,46
193,2,2:37.0,Defensive rebound by K. Middleton,,58,46
194,2,2:35.0,Turnover by K. Middleton (bad pass),,58,46
195,2,2:35.0,,T. Ross enters the game for W. Iwundu,58,46
196,2,2:21.0,,M. Fultz misses 2-pt jump shot from 16 ft,58,46
197,2,2:18.0,Defensive rebound by G. Antetokounmpo,,58,46
198,2,1:59.0,K. Middleton makes 2-pt jump shot from 17 ft,,60,46
199,2,1:37.0,,T. Ross misses 2-pt jump shot from 16 ft,60,46
200,2,1:34.0,Defensive rebound by G. Antetokounmpo,,60,46
201,2,1:26.0,Turnover by G. Antetokounmpo (bad pass; steal by M. Fultz),,60,46
202,2,1:22.0,,Turnover by M. Fultz (lost ball; steal by D. DiVincenzo),60,46
203,2,1:18.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by D. DiVincenzo),,62,46
204,2,1:02.0,,Turnover by T. Ross (bad pass; steal by K. Middleton),62,46
205,2,0:56.0,W. Matthews misses 3-pt jump shot from 29 ft,,62,46
206,2,0:53.0,,Defensive rebound by A. Gordon,62,46
207,2,0:47.0,,N. Vučević misses 3-pt jump shot from 26 ft,62,46
208,2,0:44.0,Defensive rebound by B. Lopez,,62,46
209,2,0:30.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,62,46
210,2,0:26.0,Offensive rebound by G. Antetokounmpo,,62,46
211,2,0:26.0,G. Antetokounmpo misses 2-pt layup at rim,,62,46
212,2,0:25.0,,Defensive rebound by N. Vučević,62,46
213,2,0:12.0,,A. Gordon misses 3-pt jump shot from 26 ft,62,46
214,2,0:08.0,Defensive rebound by K. Middleton,,62,46
215,2,0:01.0,K. Middleton misses 3-pt jump shot from 25 ft,,62,46
216,2,0:01.0,Offensive rebound by G. Antetokounmpo,,62,46
217,2,0:01.0,G. Antetokounmpo misses 2-pt dunk at rim,,62,46
218,2,0:01.0,Offensive rebound by G. Antetokounmpo,,62,46
219,3,11:43.0,,E. Fournier misses 3-pt jump shot from 25 ft,62,46
220,3,11:41.0,Defensive rebound by K. Middleton,,62,46
221,3,11:35.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,64,46
222,3,11:16.0,,M. Fultz misses 2-pt layup from 3 ft,64,46
223,3,11:11.0,Defensive rebound by K. Middleton,,64,46
224,3,11:10.0,Turnover by K. Middleton (bad pass),,64,46
225,3,11:00.0,,N. Vučević misses 3-pt jump shot from 26 ft,64,46
226,3,10:56.0,Defensive rebound by G. Antetokounmpo,,64,46
227,3,10:51.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,67,46
228,3,10:37.0,,E. Fournier misses 2-pt jump shot from 18 ft,67,46
229,3,10:35.0,Defensive rebound by K. Middleton,,67,46
230,3,10:33.0,Turnover by K. Middleton (bad pass; steal by M. Fultz),,67,46
231,3,10:28.0,,M. Fultz misses 2-pt layup from 2 ft (block by G. Antetokounmpo),67,46
232,3,10:24.0,Defensive rebound by E. Bledsoe,,67,46
233,3,10:16.0,B. Lopez makes 2-pt layup from 2 ft,,69,46
234,3,10:08.0,,Orlando full timeout,69,46
235,3,9:57.0,,Turnover by N. Vučević (bad pass),69,46
236,3,9:42.0,G. Antetokounmpo misses 2-pt hook shot from 10 ft,,69,46
237,3,9:39.0,,Defensive rebound by N. Vučević,69,46
238,3,9:32.0,,E. Fournier misses 2-pt jump shot from 17 ft,69,46
239,3,9:28.0,Defensive rebound by G. Antetokounmpo,,69,46
240,3,9:20.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,69,46
241,3,9:18.0,,Defensive rebound by N. Vučević,69,46
242,3,9:11.0,,M. Fultz misses 2-pt layup from 3 ft,69,46
243,3,9:08.0,Defensive rebound by K. Middleton,,69,46
244,3,9:04.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,69,46
245,3,9:00.0,,Defensive rebound by N. Vučević,69,46
246,3,8:56.0,,N. Vučević misses 3-pt jump shot from 25 ft,69,46
247,3,8:52.0,Defensive rebound by G. Antetokounmpo,,69,46
248,3,8:40.0,B. Lopez makes 2-pt hook shot from 9 ft,,71,46
249,3,8:18.0,,Shooting foul by G. Antetokounmpo (drawn by A. Gordon),71,46
250,3,8:18.0,,A. Gordon makes free throw 1 of 2,71,47
251,3,8:18.0,,A. Gordon misses free throw 2 of 2,71,47
252,3,8:16.0,Defensive rebound by K. Middleton,,71,47
253,3,8:08.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,73,47
254,3,7:49.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Fournier),73,49
255,3,7:39.0,K. Middleton misses 2-pt layup from 6 ft (block by N. Vučević),,73,49
256,3,7:36.0,,Defensive rebound by E. Fournier,73,49
257,3,7:32.0,,W. Iwundu misses 2-pt jump shot from 20 ft,73,49
258,3,7:29.0,,Offensive rebound by N. Vučević,73,49
259,3,7:27.0,,A. Gordon misses 3-pt jump shot from 25 ft,73,49
260,3,7:27.0,Defensive rebound by G. Antetokounmpo,,73,49
261,3,7:18.0,Shooting foul by N. Vučević (drawn by G. Antetokounmpo),,73,49
262,3,7:18.0,G. Antetokounmpo makes free throw 1 of 2,,74,49
263,3,7:18.0,D. DiVincenzo enters the game for E. Bledsoe,,74,49
264,3,7:18.0,G. Antetokounmpo makes free throw 2 of 2,,75,49
265,3,7:02.0,,N. Vučević makes 2-pt hook shot from 9 ft,75,51
266,3,6:48.0,Turnover by G. Antetokounmpo (off goaltending),,75,51
267,3,6:48.0,E. Bledsoe enters the game for G. Antetokounmpo,,75,51
268,3,6:37.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by M. Fultz),75,53
269,3,6:27.0,K. Middleton misses 2-pt jump shot from 22 ft,,75,53
270,3,6:25.0,,Defensive rebound by N. Vučević,75,53
271,3,6:16.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),75,55
272,3,6:07.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by D. DiVincenzo),,78,55
273,3,5:51.0,,E. Fournier misses 3-pt jump shot from 23 ft,78,55
274,3,5:49.0,Defensive rebound by K. Middleton,,78,55
275,3,5:41.0,B. Lopez misses 2-pt jump shot from 20 ft,,78,55
276,3,5:39.0,,Defensive rebound by A. Gordon,78,55
277,3,5:30.0,,E. Fournier misses 2-pt layup from 3 ft,78,55
278,3,5:28.0,Defensive rebound by K. Middleton,,78,55
279,3,5:24.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,81,55
280,3,5:14.0,,Orlando full timeout,81,55
281,3,5:14.0,G. Antetokounmpo enters the game for E. Bledsoe,,81,55
282,3,5:14.0,P. Connaughton enters the game for B. Lopez,,81,55
283,3,5:14.0,R. Lopez enters the game for W. Matthews,,81,55
284,3,5:14.0,,T. Ross enters the game for W. Iwundu,81,55
285,3,5:08.0,,M. Fultz makes 3-pt jump shot from 25 ft (assist by E. Fournier),81,58
286,3,4:56.0,K. Middleton misses 3-pt jump shot from 26 ft,,81,58
287,3,4:53.0,,Defensive rebound by A. Gordon,81,58
288,3,4:43.0,,Shooting foul by G. Antetokounmpo (drawn by A. Gordon),81,58
289,3,4:43.0,,A. Gordon makes free throw 1 of 2,81,59
290,3,4:43.0,K. Korver enters the game for K. Middleton,,81,59
291,3,4:43.0,,A. Gordon makes free throw 2 of 2,81,60
292,3,4:27.0,D. DiVincenzo misses 2-pt layup from 2 ft,,81,60
293,3,4:23.0,,Defensive rebound by A. Gordon,81,60
294,3,4:19.0,,M. Fultz misses 2-pt jump shot from 16 ft,81,60
295,3,4:16.0,Defensive rebound by G. Antetokounmpo,,81,60
296,3,4:11.0,K. Korver misses 3-pt jump shot from 23 ft,,81,60
297,3,4:07.0,,Defensive rebound by A. Gordon,81,60
298,3,3:59.0,,A. Gordon misses 3-pt jump shot from 26 ft,81,60
299,3,3:54.0,Defensive rebound by D. DiVincenzo,,81,60
300,3,3:46.0,G. Antetokounmpo misses 2-pt hook shot from 9 ft,,81,60
301,3,3:43.0,,Defensive rebound by N. Vučević,81,60
302,3,3:37.0,,Turnover by E. Fournier (lost ball),81,60
303,3,3:37.0,Personal foul by E. Fournier (drawn by D. DiVincenzo),,81,60
304,3,3:37.0,,M. Carter-Williams enters the game for E. Fournier,81,60
305,3,3:37.0,,G. Clark enters the game for M. Fultz,81,60
306,3,3:37.0,,W. Iwundu enters the game for A. Gordon,81,60
307,3,3:36.0,Turnover by G. Antetokounmpo (traveling),,81,60
308,3,3:30.0,,T. Ross makes 2-pt layup from 3 ft,81,62
309,3,3:07.0,R. Lopez misses 3-pt jump shot from 24 ft,,81,62
310,3,3:04.0,,Defensive rebound by W. Iwundu,81,62
311,3,2:57.0,,W. Iwundu makes 2-pt jump shot from 12 ft,81,64
312,3,2:35.0,D. DiVincenzo misses 2-pt jump shot from 10 ft,,81,64
313,3,2:33.0,,Defensive rebound by W. Iwundu,81,64
314,3,2:26.0,,Shooting foul by P. Connaughton (drawn by T. Ross),81,64
315,3,2:26.0,Milwaukee full timeout,,81,64
316,3,2:26.0,,M. Bamba enters the game for N. Vučević,81,64
317,3,2:26.0,,T. Ross makes free throw 1 of 3,81,65
318,3,2:26.0,,T. Ross makes free throw 2 of 3,81,66
319,3,2:26.0,,T. Ross misses free throw 3 of 3,81,66
320,3,2:23.0,Defensive rebound by D. DiVincenzo,,81,66
321,3,2:11.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,81,66
322,3,2:08.0,,Defensive rebound by T. Ross,81,66
323,3,1:55.0,,T. Ross misses 2-pt jump shot from 17 ft,81,66
324,3,1:51.0,,Offensive rebound by M. Carter-Williams,81,66
325,3,1:50.0,,W. Iwundu misses 3-pt jump shot from 26 ft,81,66
326,3,1:50.0,Defensive rebound by Team,,81,66
327,3,1:35.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,81,66
328,3,1:33.0,Offensive rebound by G. Antetokounmpo,,81,66
329,3,1:33.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,81,66
330,3,1:33.0,Offensive rebound by Team,,81,66
331,3,1:33.0,E. Bledsoe enters the game for D. DiVincenzo,,81,66
332,3,1:26.0,Turnover by G. Antetokounmpo (bad pass; steal by M. Carter-Williams),,81,66
333,3,1:21.0,,G. Clark misses 3-pt jump shot from 26 ft,81,66
334,3,1:17.0,Defensive rebound by G. Antetokounmpo,,81,66
335,3,1:09.0,K. Korver misses 3-pt jump shot from 26 ft,,81,66
336,3,1:06.0,Offensive rebound by P. Connaughton,,81,66
337,3,0:58.0,,Violation by Team (kicked ball),81,66
338,3,0:58.0,E. İlyasova enters the game for G. Antetokounmpo,,81,66
339,3,0:53.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,81,66
340,3,0:50.0,,Defensive rebound by G. Clark,81,66
341,3,0:42.0,,T. Ross makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),81,68
342,3,0:31.0,Shooting foul by W. Iwundu (drawn by E. Bledsoe),,81,68
343,3,0:31.0,E. Bledsoe makes free throw 1 of 2,,82,68
344,3,0:31.0,E. Bledsoe makes free throw 2 of 2,,83,68
345,3,0:14.0,,G. Clark makes 3-pt jump shot from 24 ft (assist by T. Ross),83,71
346,3,0:03.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,83,71
347,3,0:00.0,Offensive rebound by K. Korver,,83,71
348,3,0:00.0,Turnover by K. Korver (traveling),,83,71
349,4,11:45.0,Turnover by E. Bledsoe (lost ball; steal by E. Fournier),,83,71
350,4,11:31.0,,M. Bamba makes 2-pt layup from 2 ft (assist by M. Carter-Williams),83,73
351,4,11:15.0,B. Lopez makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,85,73
352,4,11:00.0,,Turnover by T. Ross (step out of bounds),85,73
353,4,11:00.0,K. Middleton enters the game for K. Korver,,85,73
354,4,10:50.0,E. Bledsoe makes 2-pt layup from 2 ft,,87,73
355,4,10:50.0,Shooting foul by M. Bamba (drawn by E. Bledsoe),,87,73
356,4,10:50.0,E. Bledsoe makes free throw 1 of 1,,88,73
357,4,10:34.0,,Shooting foul by E. Bledsoe (drawn by T. Ross),88,73
358,4,10:34.0,,T. Ross makes free throw 1 of 3,88,74
359,4,10:34.0,,T. Ross makes free throw 2 of 3,88,75
360,4,10:34.0,,T. Ross makes free throw 3 of 3,88,76
361,4,10:20.0,Personal foul by G. Clark (drawn by B. Lopez),,88,76
362,4,10:13.0,Turnover by E. Bledsoe (lost ball; steal by M. Carter-Williams),,88,76
363,4,10:04.0,,Shooting foul by B. Lopez (drawn by G. Clark),88,76
364,4,10:04.0,,G. Clark makes free throw 1 of 2,88,77
365,4,10:04.0,,G. Clark makes free throw 2 of 2,88,78
366,4,9:44.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,88,78
367,4,9:42.0,Offensive rebound by E. İlyasova,,88,78
368,4,9:40.0,E. İlyasova misses 2-pt jump shot from 7 ft (block by G. Clark),,88,78
369,4,9:40.0,Offensive rebound by Team,,88,78
