,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
370,4,3:44.0,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),,99,106
371,4,3:24.0,,S. Milton misses 2-pt jump shot from 2 ft,99,106
372,4,3:20.0,Defensive rebound by M. Harkless,,99,106
373,4,3:20.0,Shooting foul by T. Harris (drawn by M. Harkless),,99,106
374,4,3:20.0,M. Harkless misses free throw 1 of 2,,99,106
375,4,3:20.0,Offensive rebound by Team,,99,106
376,4,3:20.0,,A. Horford enters the game for K. O'Quinn,99,106
377,4,3:20.0,,Philadelphia full timeout,99,106
378,4,3:20.0,M. Harkless misses free throw 2 of 2,,99,106
379,4,3:17.0,,Defensive rebound by T. Harris,99,106
380,4,2:59.0,,Shooting foul by M. Robinson (drawn by J. Richardson),99,106
381,4,2:59.0,,J. Richardson misses free throw 1 of 2,99,106
382,4,2:59.0,,Offensive rebound by Team,99,106
383,4,2:59.0,,J. Richardson makes free throw 2 of 2,99,107
384,4,2:41.0,J. Randle misses 2-pt layup from 3 ft,,99,107
385,4,2:37.0,Offensive rebound by J. Randle,,99,107
386,4,2:37.0,J. Randle misses 2-pt layup at rim,,99,107
387,4,2:35.0,Offensive rebound by E. Payton,,99,107
388,4,2:34.0,E. Payton makes 2-pt layup from 2 ft,,101,107
389,4,2:21.0,,Turnover by A. Horford (traveling),101,107
390,4,2:08.0,Shooting foul by A. Horford (drawn by J. Randle),,101,107
391,4,2:08.0,J. Randle makes free throw 1 of 2,,102,107
392,4,2:08.0,J. Randle misses free throw 2 of 2,,102,107
393,4,2:05.0,,Defensive rebound by T. Harris,102,107
394,4,1:52.0,,T. Harris makes 3-pt jump shot from 28 ft,102,110
395,4,1:52.0,New York full timeout,,102,110
396,4,1:33.0,J. Randle misses 3-pt jump shot from 27 ft,,102,110
397,4,1:29.0,,Defensive rebound by J. Richardson,102,110
398,4,1:14.0,,S. Milton makes 3-pt jump shot from 24 ft (assist by T. Harris),102,113
399,4,1:06.0,Shooting foul by J. Richardson (drawn by E. Payton),,102,113
400,4,1:06.0,E. Payton makes free throw 1 of 2,,103,113
401,4,1:06.0,E. Payton makes free throw 2 of 2,,104,113
402,4,0:48.0,,T. Harris makes 2-pt jump shot from 6 ft,104,115
403,4,0:48.0,New York full timeout,,104,115
404,4,0:48.0,B. Portis enters the game for M. Robinson,,104,115
405,4,0:44.0,B. Portis misses 3-pt jump shot from 28 ft,,104,115
406,4,0:40.0,,Defensive rebound by S. Milton,104,115
407,4,0:22.0,,T. Harris misses 2-pt jump shot from 19 ft,104,115
408,4,0:19.0,Defensive rebound by B. Portis,,104,115
409,4,0:14.0,E. Payton makes 2-pt layup from 1 ft,,106,115
