,QUARTER,TIME_REMAINING,BOSTON_ACTION,SAN ANTONIO_ACTION,BOSTON_SCORE,SAN ANTONIO_SCORE
387,4,10:59.0,R. Williams makes free throw 1 of 1,,109,93
388,4,10:50.0,,Shooting foul by M. Smart (drawn by P. Mills),109,93
389,4,10:50.0,,P. Mills makes free throw 1 of 3,109,94
390,4,10:50.0,,P. Mills makes free throw 2 of 3,109,95
391,4,10:50.0,,P. Mills makes free throw 3 of 3,109,96
392,4,10:34.0,M. Smart makes 2-pt jump shot from 7 ft,,111,96
393,4,10:25.0,,B. Forbes misses 3-pt jump shot from 25 ft,111,96
394,4,10:25.0,Defensive rebound by R. Williams,,111,96
395,4,10:18.0,B. Wanamaker makes 2-pt layup from 1 ft,,113,96
396,4,10:17.0,,San Antonio full timeout,113,96
397,4,10:17.0,,D. Murray enters the game for D. White,113,96
398,4,10:05.0,,T. Lyles misses 3-pt jump shot from 25 ft,113,96
399,4,9:59.0,Defensive rebound by M. Smart,,113,96
400,4,9:55.0,J. Green misses 2-pt layup from 1 ft,,113,96
401,4,9:49.0,,Defensive rebound by T. Lyles,113,96
402,4,9:49.0,J. Tatum enters the game for M. Smart,,113,96
403,4,9:49.0,,R. Gay enters the game for T. Lyles,113,96
404,4,9:36.0,,B. Forbes misses 3-pt jump shot from 25 ft (block by R. Williams),113,96
405,4,9:36.0,Defensive rebound by R. Williams,,113,96
406,4,9:27.0,J. Green makes 2-pt dunk from 2 ft (assist by B. Wanamaker),,115,96
407,4,9:14.0,,Turnover by B. Forbes (lost ball; steal by B. Wanamaker),115,96
408,4,9:09.0,B. Wanamaker makes 2-pt layup at rim,,117,96
409,4,9:02.0,,San Antonio full timeout,117,96
410,4,9:02.0,,M. Belinelli enters the game for L. Aldridge,117,96
411,4,9:02.0,,C. Metu enters the game for B. Forbes,117,96
412,4,9:02.0,,L. Walker enters the game for P. Mills,117,96
413,4,8:54.0,,D. Murray misses 3-pt jump shot from 23 ft,117,96
414,4,8:50.0,,Offensive rebound by C. Metu,117,96
415,4,8:48.0,,L. Walker misses 3-pt jump shot from 23 ft,117,96
416,4,8:42.0,,Offensive rebound by R. Gay,117,96
417,4,8:42.0,,R. Gay misses 2-pt layup from 1 ft,117,96
418,4,8:41.0,Defensive rebound by J. Tatum,,117,96
419,4,8:38.0,J. Brown misses 3-pt jump shot from 23 ft,,117,96
420,4,8:34.0,,Defensive rebound by D. Murray,117,96
421,4,8:33.0,,L. Walker makes 2-pt layup from 2 ft (assist by D. Murray),117,98
422,4,8:33.0,,Shooting foul by J. Green (drawn by L. Walker),117,98
423,4,8:33.0,K. Walker enters the game for J. Green,,117,98
424,4,8:33.0,,L. Walker misses free throw 1 of 1,117,98
425,4,8:33.0,,Offensive rebound by Team,117,98
426,4,8:33.0,,Personal foul by J. Brown (drawn by C. Metu),117,98
427,4,8:33.0,D. Theis enters the game for R. Williams,,117,98
428,4,8:21.0,,C. Metu misses 2-pt layup from 3 ft (block by K. Walker),117,98
429,4,8:12.0,,Offensive rebound by D. Murray,117,98
430,4,8:12.0,,D. Murray makes 2-pt layup from 1 ft,117,100
431,4,8:00.0,J. Brown misses 2-pt layup from 1 ft (block by L. Walker),,117,100
432,4,7:59.0,Offensive rebound by J. Brown,,117,100
433,4,7:59.0,J. Brown misses 2-pt layup from 1 ft (block by C. Metu),,117,100
434,4,7:59.0,,Defensive rebound by D. Murray,117,100
435,4,7:53.0,,D. Murray misses 2-pt layup from 2 ft,117,100
436,4,7:52.0,Defensive rebound by J. Tatum,,117,100
437,4,7:40.0,K. Walker misses 2-pt jump shot from 12 ft,,117,100
438,4,7:36.0,,Defensive rebound by L. Walker,117,100
439,4,7:30.0,,Turnover by L. Walker (lost ball; steal by K. Walker),117,100
440,4,7:17.0,Personal foul by D. Murray (drawn by D. Theis),,117,100
441,4,7:08.0,K. Walker makes 3-pt jump shot from 25 ft (assist by D. Theis),,120,100
442,4,6:49.0,,D. Murray misses 2-pt layup from 1 ft,120,100
443,4,6:47.0,Defensive rebound by D. Theis,,120,100
444,4,6:44.0,Boston full timeout,,120,100
445,4,6:36.0,K. Walker misses 3-pt jump shot from 24 ft,,120,100
446,4,6:33.0,,Defensive rebound by R. Gay,120,100
447,4,6:14.0,,L. Walker misses 2-pt jump shot from 10 ft,120,100
448,4,6:11.0,,Offensive rebound by C. Metu,120,100
449,4,6:02.0,,D. Murray misses 2-pt layup from 6 ft,120,100
450,4,5:56.0,,Offensive rebound by C. Metu,120,100
451,4,5:56.0,,C. Metu makes 2-pt dunk from 1 ft,120,102
452,4,5:44.0,J. Brown makes 2-pt layup from 1 ft (assist by K. Walker),,122,102
453,4,5:24.0,,R. Gay misses 2-pt layup from 4 ft,122,102
454,4,5:21.0,,Offensive rebound by R. Gay,122,102
455,4,5:20.0,,R. Gay makes 2-pt layup from 1 ft,122,104
456,4,5:03.0,K. Walker makes 2-pt layup at rim,,124,104
457,4,5:01.0,,San Antonio full timeout,124,104
458,4,5:01.0,J. Green enters the game for J. Brown,,124,104
459,4,5:01.0,G. Williams enters the game for D. Theis,,124,104
460,4,5:01.0,R. Williams enters the game for K. Walker,,124,104
461,4,4:53.0,,Personal foul by J. Green (drawn by C. Metu),124,104
462,4,4:53.0,,C. Metu misses free throw 1 of 2,124,104
463,4,4:53.0,,Offensive rebound by Team,124,104
464,4,4:53.0,,D. Carroll enters the game for R. Gay,124,104
465,4,4:53.0,,D. White enters the game for D. Murray,124,104
466,4,4:53.0,,C. Metu makes free throw 2 of 2,124,105
467,4,4:43.0,Shooting foul by D. White (drawn by J. Tatum),,124,105
468,4,4:43.0,J. Tatum makes free throw 1 of 2,,125,105
469,4,4:43.0,J. Tatum makes free throw 2 of 2,,126,105
470,4,4:32.0,,L. Walker misses 2-pt jump shot from 7 ft,126,105
471,4,4:28.0,Defensive rebound by R. Williams,,126,105
472,4,4:25.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),,129,105
473,4,4:12.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by C. Metu),129,108
474,4,3:54.0,B. Wanamaker makes 3-pt jump shot from 23 ft (assist by R. Williams),,132,108
475,4,3:27.0,,C. Metu misses 2-pt jump shot from 9 ft,132,108
476,4,3:21.0,Defensive rebound by J. Tatum,,132,108
477,4,3:11.0,J. Tatum misses 3-pt jump shot from 28 ft,,132,108
478,4,3:09.0,,Defensive rebound by Team,132,108
479,4,3:09.0,C. Edwards enters the game for J. Tatum,,132,108
480,4,2:59.0,,M. Belinelli makes 2-pt jump shot from 20 ft (assist by C. Metu),132,110
481,4,2:36.0,J. Green misses 3-pt jump shot from 25 ft,,132,110
482,4,2:30.0,,Defensive rebound by C. Metu,132,110
483,4,2:23.0,,Shooting foul by B. Wanamaker (drawn by M. Belinelli),132,110
484,4,2:23.0,,M. Belinelli misses free throw 1 of 2,132,110
485,4,2:23.0,,Offensive rebound by Team,132,110
486,4,2:23.0,S. Ojeleye enters the game for B. Wanamaker,,132,110
487,4,2:23.0,V. Poirier enters the game for R. Williams,,132,110
488,4,2:23.0,,M. Belinelli makes free throw 2 of 2,132,111
489,4,2:00.0,V. Poirier misses 2-pt layup from 3 ft (block by C. Metu),,132,111
490,4,1:58.0,,Defensive rebound by L. Walker,132,111
491,4,1:57.0,,L. Walker misses 2-pt layup from 3 ft,132,111
492,4,1:56.0,,Offensive rebound by C. Metu,132,111
493,4,1:56.0,,C. Metu misses 2-pt dunk from 1 ft,132,111
494,4,1:54.0,,Offensive rebound by D. Carroll,132,111
495,4,1:53.0,,D. Carroll misses 3-pt jump shot from 26 ft,132,111
496,4,1:51.0,,Offensive rebound by L. Walker,132,111
497,4,1:51.0,,L. Walker misses 2-pt layup from 2 ft,132,111
498,4,1:50.0,,Offensive rebound by C. Metu,132,111
499,4,1:49.0,,C. Metu misses 2-pt layup from 2 ft (block by G. Williams),132,111
500,4,1:49.0,,Offensive rebound by C. Metu,132,111
501,4,1:43.0,,D. Carroll misses 3-pt jump shot from 27 ft,132,111
502,4,1:39.0,Defensive rebound by C. Edwards,,132,111
503,4,1:33.0,Offensive foul by C. Edwards (drawn by L. Walker),,132,111
504,4,1:33.0,Turnover by C. Edwards (offensive foul),,132,111
505,4,1:21.0,,C. Metu makes 2-pt jump shot from 20 ft (assist by L. Walker),132,113
506,4,1:07.0,Shooting foul by L. Walker (drawn by C. Edwards),,132,113
507,4,1:07.0,C. Edwards makes free throw 1 of 3,,133,113
508,4,1:07.0,C. Edwards makes free throw 2 of 3,,134,113
509,4,1:07.0,C. Edwards makes free throw 3 of 3,,135,113
510,4,0:55.0,,L. Walker misses 2-pt layup from 1 ft,135,113
511,4,0:54.0,Defensive rebound by Team,,135,113
512,4,0:36.0,S. Ojeleye misses 2-pt jump shot from 14 ft,,135,113
513,4,0:30.0,,Defensive rebound by C. Metu,135,113
514,4,0:26.0,,C. Metu makes 2-pt dunk from 1 ft (assist by M. Belinelli),135,115
515,4,0:02.0,Turnover by Team (shot clock),,135,115
