,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
34,1,7:23.0,,Defensive rebound by B. Adebayo,6,17
35,1,7:17.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),6,20
36,1,7:07.0,D. Hunter makes 2-pt layup from 2 ft (assist by T. Young),,8,20
37,1,6:45.0,,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler),8,23
38,1,6:35.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),,10,23
39,1,6:17.0,,M. Leonard misses 3-pt jump shot from 23 ft,10,23
40,1,6:13.0,Defensive rebound by D. Hunter,,10,23
41,1,6:07.0,J. Parker misses 2-pt jump shot from 10 ft,,10,23
42,1,6:04.0,,Defensive rebound by M. Leonard,10,23
43,1,6:03.0,,D. Robinson makes 2-pt layup from 1 ft (assist by M. Leonard),10,25
44,1,6:03.0,Atlanta full timeout,,10,25
45,1,6:03.0,V. Carter enters the game for J. Parker,,10,25
46,1,6:03.0,,T. Herro enters the game for K. Nunn,10,25
47,1,5:51.0,V. Carter misses 3-pt jump shot from 26 ft,,10,25
48,1,5:50.0,Offensive rebound by Team,,10,25
49,1,5:50.0,,Loose ball foul by M. Leonard (drawn by A. Len),10,25
50,1,5:40.0,D. Hunter makes 3-pt jump shot from 23 ft (assist by T. Young),,13,25
51,1,5:23.0,,D. Robinson misses 3-pt jump shot from 26 ft,13,25
52,1,5:23.0,Defensive rebound by V. Carter,,13,25
53,1,5:12.0,A. Len makes 3-pt jump shot from 23 ft (assist by V. Carter),,16,25
54,1,5:12.0,,Miami full timeout,16,25
55,1,4:51.0,,B. Adebayo makes 2-pt dunk at rim (assist by J. Butler),16,27
56,1,4:37.0,T. Young misses 3-pt jump shot from 25 ft,,16,27
57,1,4:34.0,,Defensive rebound by D. Robinson,16,27
58,1,4:25.0,,M. Leonard misses 3-pt jump shot from 25 ft,16,27
59,1,4:20.0,Defensive rebound by C. Reddish,,16,27
60,1,4:13.0,D. Hunter misses 2-pt layup from 2 ft,,16,27
61,1,4:11.0,,Defensive rebound by J. Butler,16,27
62,1,3:55.0,,Turnover by J. Butler (bad pass; steal by A. Len),16,27
63,1,3:52.0,C. Reddish misses 2-pt layup from 1 ft (block by D. Robinson),,16,27
64,1,3:52.0,Offensive rebound by Team,,16,27
65,1,3:52.0,A. Crabbe enters the game for D. Hunter,,16,27
66,1,3:52.0,K. Huerter enters the game for T. Young,,16,27
67,1,3:52.0,,D. Jones enters the game for M. Leonard,16,27
68,1,3:43.0,V. Carter makes 3-pt jump shot from 25 ft (assist by K. Huerter),,19,27
69,1,3:31.0,,T. Herro misses 2-pt layup from 2 ft,19,27
70,1,3:30.0,Defensive rebound by C. Reddish,,19,27
71,1,3:22.0,C. Reddish misses 2-pt jump shot from 19 ft,,19,27
72,1,3:13.0,,Defensive rebound by D. Jones,19,27
73,1,3:01.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Jones),19,29
74,1,3:01.0,,Shooting foul by A. Len (drawn by B. Adebayo),19,29
75,1,3:01.0,B. Fernando enters the game for A. Len,,19,29
76,1,3:01.0,,K. Olynyk enters the game for D. Robinson,19,29
77,1,3:01.0,,B. Adebayo makes free throw 1 of 1,19,30
78,1,2:47.0,V. Carter makes 3-pt jump shot from 24 ft (assist by B. Fernando),,22,30
79,1,2:31.0,,B. Adebayo misses 2-pt hook shot from 6 ft,22,30
80,1,2:28.0,Defensive rebound by B. Fernando,,22,30
81,1,2:22.0,C. Reddish makes 2-pt layup from 2 ft,,24,30
82,1,2:08.0,,K. Olynyk misses 3-pt jump shot from 25 ft,24,30
83,1,2:06.0,Defensive rebound by K. Huerter,,24,30
84,1,2:01.0,C. Reddish misses 3-pt jump shot from 25 ft,,24,30
85,1,1:59.0,,Defensive rebound by K. Olynyk,24,30
86,1,1:45.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),24,32
87,1,1:31.0,V. Carter makes 3-pt jump shot from 26 ft,,27,32
88,1,1:17.0,,Personal foul by B. Fernando (drawn by K. Olynyk),27,32
89,1,1:17.0,D. Bembry enters the game for C. Reddish,,27,32
90,1,1:17.0,,K. Nunn enters the game for B. Adebayo,27,32
91,1,1:17.0,,C. Silva enters the game for J. Butler,27,32
92,1,1:09.0,,T. Herro misses 3-pt jump shot from 26 ft,27,32
93,1,1:09.0,,Offensive rebound by Team,27,32
94,1,1:03.0,,K. Nunn makes 2-pt jump shot from 8 ft,27,34
95,1,0:51.0,V. Carter misses 3-pt jump shot from 25 ft,,27,34
96,1,0:49.0,,Defensive rebound by D. Jones,27,34
97,1,0:45.0,,K. Nunn misses 3-pt jump shot from 24 ft,27,34
98,1,0:41.0,,Offensive rebound by C. Silva,27,34
99,1,0:33.0,,Personal foul by V. Carter (drawn by K. Olynyk),27,34
100,1,0:33.0,,K. Olynyk makes free throw 1 of 2,27,35
101,1,0:33.0,,K. Olynyk makes free throw 2 of 2,27,36
102,1,0:29.0,K. Huerter makes 3-pt jump shot from 28 ft,,30,36
103,1,0:10.0,,Turnover by T. Herro (bad pass),30,36
104,1,0:01.0,B. Fernando misses 3-pt jump shot from 23 ft,,30,36
105,1,0:01.0,,Defensive rebound by D. Jones,30,36
106,1,0:00.0,,D. Jones misses 3-pt jump shot from 50 ft,30,36
107,1,0:00.0,,Offensive rebound by Team,30,36
108,2,11:38.0,,K. Nunn makes 3-pt jump shot from 27 ft,30,39
109,2,11:22.0,J. Parker makes 2-pt layup from 1 ft (assist by T. Young),,32,39
110,2,11:11.0,,T. Herro misses 3-pt jump shot from 29 ft,32,39
111,2,11:07.0,Defensive rebound by A. Crabbe,,32,39
112,2,10:59.0,J. Parker misses 3-pt jump shot from 23 ft,,32,39
113,2,10:55.0,,Defensive rebound by D. Jones,32,39
114,2,10:42.0,,T. Herro misses 3-pt jump shot from 25 ft,32,39
115,2,10:38.0,Defensive rebound by B. Fernando,,32,39
116,2,10:24.0,Turnover by D. Bembry (bad pass; steal by T. Herro),,32,39
117,2,10:19.0,,D. Jones makes 2-pt layup from 2 ft (assist by T. Herro),32,41
118,2,10:06.0,Turnover by B. Fernando (bad pass),,32,41
119,2,9:53.0,,Turnover by T. Herro (lost ball; steal by J. Parker),32,41
120,2,9:49.0,Shooting foul by K. Olynyk (drawn by J. Parker),,32,41
121,2,9:49.0,J. Parker makes free throw 1 of 2,,33,41
122,2,9:49.0,J. Parker makes free throw 2 of 2,,34,41
123,2,9:33.0,,K. Nunn misses 2-pt jump shot from 4 ft,34,41
124,2,9:29.0,Defensive rebound by B. Fernando,,34,41
125,2,9:21.0,Turnover by T. Young (bad pass),,34,41
126,2,9:21.0,D. Hunter enters the game for A. Crabbe,,34,41
127,2,9:21.0,D. Jones enters the game for B. Fernando,,34,41
128,2,9:05.0,,C. Silva misses 2-pt layup from 3 ft (block by J. Parker),34,41
129,2,9:02.0,Defensive rebound by T. Young,,34,41
130,2,8:53.0,D. Hunter makes 3-pt jump shot from 24 ft (assist by J. Parker),,37,41
131,2,8:36.0,,K. Olynyk misses 3-pt jump shot from 26 ft,37,41
132,2,8:34.0,Defensive rebound by J. Parker,,37,41
133,2,8:27.0,T. Young makes 3-pt jump shot from 29 ft (assist by D. Hunter),,40,41
134,2,8:26.0,,Miami full timeout,40,41
135,2,8:26.0,,B. Adebayo enters the game for T. Herro,40,41
136,2,8:26.0,,D. Robinson enters the game for C. Silva,40,41
137,2,8:09.0,,K. Nunn misses 2-pt layup from 5 ft (block by D. Jones),40,41
138,2,8:06.0,,Offensive rebound by B. Adebayo,40,41
139,2,8:05.0,,D. Jones misses 3-pt jump shot from 26 ft,40,41
140,2,8:03.0,Defensive rebound by J. Parker,,40,41
141,2,7:56.0,D. Bembry makes 2-pt dunk from 1 ft (assist by J. Parker),,42,41
142,2,7:32.0,,K. Nunn makes 2-pt hook shot from 9 ft,42,43
143,2,7:21.0,Turnover by D. Bembry (bad pass; steal by K. Nunn),,42,43
144,2,7:20.0,,Personal foul by D. Bembry (drawn by K. Nunn),42,43
145,2,7:20.0,K. Huerter enters the game for D. Bembry,,42,43
146,2,7:05.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo),42,46
147,2,6:56.0,Shooting foul by D. Jones (drawn by T. Young),,42,46
148,2,6:56.0,T. Young makes free throw 1 of 3,,43,46
149,2,6:56.0,T. Young makes free throw 2 of 3,,44,46
150,2,6:56.0,T. Young makes free throw 3 of 3,,45,46
151,2,6:47.0,,Personal foul by D. Jones (drawn by B. Adebayo),45,46
152,2,6:47.0,A. Len enters the game for D. Jones,,45,46
153,2,6:45.0,,Personal foul by D. Hunter (drawn by D. Jones),45,46
154,2,6:39.0,,D. Jones makes 2-pt dunk from 2 ft (assist by K. Olynyk),45,48
155,2,6:21.0,K. Huerter makes 3-pt jump shot from 24 ft (assist by T. Young),,48,48
156,2,6:05.0,,Turnover by B. Adebayo (bad pass; steal by A. Len),48,48
157,2,5:53.0,T. Young makes 2-pt jump shot from 7 ft,,50,48
158,2,5:44.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by K. Nunn),50,50
159,2,5:44.0,,Shooting foul by A. Len (drawn by B. Adebayo),50,50
160,2,5:44.0,V. Carter enters the game for J. Parker,,50,50
161,2,5:44.0,C. Reddish enters the game for T. Young,,50,50
162,2,5:44.0,,J. Butler enters the game for D. Jones,50,50
163,2,5:44.0,,T. Herro enters the game for K. Nunn,50,50
164,2,5:44.0,,B. Adebayo misses free throw 1 of 1,50,50
165,2,5:42.0,,Offensive rebound by Team,50,50
166,2,5:36.0,,B. Adebayo misses 2-pt jump shot from 10 ft,50,50
167,2,5:33.0,Defensive rebound by V. Carter,,50,50
168,2,5:27.0,Turnover by C. Reddish (out of bounds lost ball),,50,50
169,2,5:18.0,,Shooting foul by K. Huerter (drawn by J. Butler),50,50
170,2,5:18.0,,J. Butler misses free throw 1 of 2,50,50
171,2,5:18.0,,Offensive rebound by Team,50,50
172,2,5:18.0,,J. Butler makes free throw 2 of 2,50,51
173,2,5:06.0,D. Hunter misses 3-pt jump shot from 25 ft,,50,51
174,2,5:04.0,,Defensive rebound by J. Butler,50,51
175,2,4:52.0,,K. Olynyk misses 3-pt jump shot from 23 ft,50,51
176,2,4:48.0,Defensive rebound by C. Reddish,,50,51
177,2,4:37.0,D. Hunter makes 2-pt layup from 2 ft,,52,51
178,2,4:25.0,,T. Herro misses 2-pt jump shot from 18 ft,52,51
179,2,4:22.0,Defensive rebound by A. Len,,52,51
180,2,4:13.0,V. Carter misses 3-pt jump shot from 25 ft,,52,51
181,2,4:11.0,,Defensive rebound by J. Butler,52,51
182,2,4:01.0,,J. Butler makes 2-pt layup from 1 ft,52,53
183,2,3:56.0,Personal foul by K. Olynyk (drawn by A. Len),,52,53
184,2,3:56.0,,C. Silva enters the game for B. Adebayo,52,53
185,2,3:52.0,K. Huerter makes 3-pt jump shot from 27 ft (assist by V. Carter),,55,53
186,2,3:33.0,,J. Butler makes 2-pt jump shot from 9 ft,55,55
187,2,3:22.0,V. Carter makes 3-pt jump shot from 25 ft (assist by K. Huerter),,58,55
188,2,3:01.0,,J. Butler misses 2-pt jump shot from 6 ft (block by A. Len),58,55
189,2,3:00.0,,Offensive rebound by J. Butler,58,55
190,2,2:59.0,,J. Butler misses 2-pt jump shot from 16 ft,58,55
191,2,2:58.0,,Offensive rebound by Team,58,55
192,2,2:58.0,,Turnover by Team (shot clock),58,55
193,2,2:58.0,Atlanta full timeout,,58,55
194,2,2:58.0,A. Crabbe enters the game for K. Huerter,,58,55
195,2,2:58.0,T. Young enters the game for D. Hunter,,58,55
196,2,2:58.0,,B. Adebayo enters the game for K. Olynyk,58,55
197,2,2:58.0,,K. Nunn enters the game for C. Silva,58,55
198,2,2:40.0,A. Crabbe makes 2-pt layup from 2 ft (assist by C. Reddish),,60,55
199,2,2:17.0,,Turnover by J. Butler (bad pass),60,55
200,2,2:07.0,T. Young misses 3-pt jump shot from 28 ft,,60,55
201,2,2:04.0,,Defensive rebound by K. Nunn,60,55
202,2,2:04.0,,D. Jones enters the game for T. Herro,60,55
203,2,1:55.0,,K. Nunn makes 2-pt jump shot from 20 ft (assist by B. Adebayo),60,57
204,2,1:35.0,V. Carter misses 3-pt jump shot from 27 ft,,60,57
205,2,1:32.0,Offensive rebound by A. Len,,60,57
206,2,1:31.0,Personal foul by B. Adebayo (drawn by T. Young),,60,57
207,2,1:21.0,C. Reddish makes 2-pt layup from 1 ft (assist by T. Young),,62,57
208,2,1:06.0,,K. Nunn misses 3-pt jump shot from 25 ft,62,57
209,2,1:04.0,,Offensive rebound by B. Adebayo,62,57
210,2,1:02.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by K. Nunn),62,59
211,2,0:50.0,T. Young misses 3-pt jump shot from 25 ft,,62,59
212,2,0:48.0,,Defensive rebound by J. Butler,62,59
213,2,0:41.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by D. Jones),62,62
214,2,0:30.0,Turnover by T. Young (bad pass; steal by B. Adebayo),,62,62
215,2,0:28.0,,J. Butler makes 2-pt dunk from 2 ft (assist by B. Adebayo),62,64
216,2,0:06.0,Shooting foul by D. Robinson (drawn by A. Crabbe),,62,64
217,2,0:06.0,A. Crabbe makes free throw 1 of 2,,63,64
218,2,0:06.0,D. Bembry enters the game for V. Carter,,63,64
219,2,0:06.0,D. Hunter enters the game for T. Young,,63,64
220,2,0:06.0,,K. Olynyk enters the game for D. Jones,63,64
221,2,0:06.0,A. Crabbe makes free throw 2 of 2,,64,64
222,2,0:01.0,,B. Adebayo makes 2-pt layup from 2 ft,64,66
223,3,11:43.0,,J. Butler makes 2-pt jump shot from 9 ft,64,68
224,3,11:26.0,K. Huerter misses 3-pt jump shot from 25 ft,,64,68
225,3,11:23.0,,Defensive rebound by J. Butler,64,68
226,3,11:19.0,,K. Nunn misses 3-pt jump shot from 26 ft,64,68
227,3,11:17.0,Defensive rebound by J. Parker,,64,68
228,3,11:13.0,T. Young misses 2-pt jump shot from 10 ft,,64,68
229,3,11:10.0,Offensive rebound by D. Jones,,64,68
230,3,10:59.0,Shooting foul by D. Robinson (drawn by D. Hunter),,64,68
231,3,10:59.0,D. Hunter misses free throw 1 of 2,,64,68
232,3,10:59.0,Offensive rebound by Team,,64,68
233,3,10:59.0,D. Hunter misses free throw 2 of 2,,64,68
234,3,10:56.0,,Defensive rebound by B. Adebayo,64,68
235,3,10:32.0,,M. Leonard makes 2-pt jump shot from 3 ft,64,70
236,3,10:13.0,T. Young makes 2-pt jump shot from 23 ft,,66,70
237,3,9:54.0,,Shooting foul by D. Jones (drawn by B. Adebayo),66,70
238,3,9:54.0,,B. Adebayo makes free throw 1 of 2,66,71
239,3,9:54.0,V. Carter enters the game for D. Jones,,66,71
240,3,9:54.0,,B. Adebayo makes free throw 2 of 2,66,72
241,3,9:40.0,T. Young makes 3-pt jump shot from 26 ft,,69,72
242,3,9:27.0,,Turnover by B. Adebayo (bad pass),69,72
243,3,9:16.0,T. Young makes 2-pt layup from 2 ft (assist by K. Huerter),,71,72
244,3,8:58.0,,B. Adebayo makes 2-pt dunk at rim (assist by J. Butler),71,74
245,3,8:47.0,T. Young makes 3-pt jump shot from 24 ft,,74,74
246,3,8:30.0,,Personal foul by J. Parker (drawn by J. Butler),74,74
247,3,8:30.0,,D. Jones enters the game for M. Leonard,74,74
248,3,8:20.0,,K. Nunn makes 2-pt jump shot from 16 ft,74,76
249,3,8:08.0,K. Huerter misses 3-pt jump shot from 25 ft,,74,76
250,3,8:04.0,,Defensive rebound by K. Nunn,74,76
251,3,7:56.0,,K. Nunn makes 2-pt layup from 3 ft,74,78
252,3,7:39.0,D. Hunter misses 3-pt jump shot from 24 ft,,74,78
253,3,7:37.0,,Defensive rebound by J. Butler,74,78
254,3,7:26.0,,J. Butler makes 2-pt layup at rim (assist by K. Nunn),74,80
255,3,7:26.0,Atlanta full timeout,,74,80
256,3,7:26.0,A. Len enters the game for K. Huerter,,74,80
257,3,7:26.0,C. Reddish enters the game for J. Parker,,74,80
258,3,7:14.0,T. Young misses 2-pt layup from 1 ft,,74,80
259,3,7:11.0,,Defensive rebound by K. Nunn,74,80
260,3,7:05.0,,D. Jones makes 2-pt jump shot from 4 ft (assist by B. Adebayo),74,82
261,3,7:05.0,,Shooting foul by A. Len (drawn by D. Jones),74,82
262,3,7:05.0,,D. Jones misses free throw 1 of 1,74,82
263,3,6:59.0,Defensive rebound by V. Carter,,74,82
264,3,6:48.0,D. Hunter makes 2-pt jump shot from 18 ft (assist by V. Carter),,76,82
265,3,6:27.0,,Offensive foul by K. Nunn (drawn by C. Reddish),76,82
266,3,6:27.0,,Turnover by K. Nunn (offensive foul),76,82
267,3,6:12.0,Shooting foul by K. Nunn (drawn by D. Hunter),,76,82
268,3,6:12.0,D. Hunter makes free throw 1 of 2,,77,82
269,3,6:12.0,D. Hunter misses free throw 2 of 2,,77,82
270,3,6:10.0,,Defensive rebound by B. Adebayo,77,82
271,3,6:00.0,,B. Adebayo makes 2-pt dunk from 2 ft,77,84
272,3,5:42.0,A. Len makes 2-pt jump shot from 6 ft (assist by T. Young),,79,84
273,3,5:28.0,,K. Nunn misses 2-pt jump shot from 19 ft,79,84
274,3,5:24.0,Defensive rebound by D. Hunter,,79,84
275,3,5:18.0,C. Reddish makes 3-pt jump shot from 24 ft (assist by V. Carter),,82,84
276,3,5:00.0,,Shooting foul by C. Reddish (drawn by K. Nunn),82,84
277,3,5:00.0,,K. Nunn makes free throw 1 of 3,82,85
278,3,5:00.0,,K. Nunn makes free throw 2 of 3,82,86
279,3,5:00.0,A. Crabbe enters the game for D. Hunter,,82,86
280,3,5:00.0,,T. Herro enters the game for D. Robinson,82,86
281,3,5:00.0,,K. Nunn makes free throw 3 of 3,82,87
282,3,4:44.0,Turnover by T. Young (bad pass),,82,87
283,3,4:30.0,,Turnover by B. Adebayo (out of bounds lost ball),82,87
284,3,4:30.0,,K. Olynyk enters the game for B. Adebayo,82,87
285,3,4:19.0,Offensive foul by C. Reddish (drawn by K. Olynyk),,82,87
286,3,4:19.0,Turnover by C. Reddish (offensive foul),,82,87
287,3,3:57.0,,Shooting foul by T. Young (drawn by K. Nunn),82,87
288,3,3:57.0,,K. Nunn makes free throw 1 of 2,82,88
289,3,3:57.0,J. Parker enters the game for V. Carter,,82,88
290,3,3:57.0,,K. Nunn makes free throw 2 of 2,82,89
291,3,3:43.0,C. Reddish makes 3-pt jump shot from 23 ft (assist by T. Young),,85,89
292,3,3:30.0,,K. Nunn makes 2-pt layup from 3 ft,85,91
293,3,3:16.0,T. Young misses 3-pt jump shot from 25 ft,,85,91
294,3,3:16.0,Offensive rebound by C. Reddish,,85,91
295,3,3:13.0,Shooting foul by D. Jones (drawn by T. Young),,85,91
296,3,3:13.0,T. Young makes free throw 1 of 2,,86,91
297,3,3:13.0,Offensive rebound by Team,,86,91
298,3,3:13.0,T. Young misses free throw 2 of 2,,86,91
299,3,3:13.0,D. Bembry enters the game for A. Len,,86,91
300,3,3:13.0,K. Huerter enters the game for T. Young,,86,91
301,3,2:48.0,C. Reddish misses 2-pt layup from 2 ft,,86,91
302,3,2:44.0,,Defensive rebound by J. Butler,86,91
303,3,2:35.0,,D. Jones misses 3-pt jump shot from 25 ft,86,91
304,3,2:31.0,Defensive rebound by C. Reddish,,86,91
305,3,2:21.0,J. Parker makes 2-pt layup from 1 ft,,88,91
306,3,2:04.0,,K. Nunn makes 2-pt jump shot from 10 ft,88,93
307,3,1:50.0,J. Parker makes 2-pt hook shot from 6 ft,,90,93
308,3,1:39.0,,Miami full timeout,90,93
309,3,1:39.0,D. Hunter enters the game for C. Reddish,,90,93
310,3,1:39.0,,B. Adebayo enters the game for J. Butler,90,93
311,3,1:39.0,,D. Robinson enters the game for D. Jones,90,93
312,3,1:32.0,,K. Nunn misses 2-pt layup from 6 ft,90,93
313,3,1:28.0,Defensive rebound by J. Parker,,90,93
314,3,1:20.0,K. Huerter misses 3-pt jump shot from 25 ft,,90,93
315,3,1:17.0,,Defensive rebound by K. Olynyk,90,93
316,3,1:08.0,,K. Olynyk misses 2-pt jump shot from 4 ft,90,93
317,3,1:03.0,,Offensive rebound by K. Olynyk,90,93
318,3,1:03.0,,K. Olynyk misses 2-pt layup from 1 ft,90,93
319,3,1:02.0,Defensive rebound by J. Parker,,90,93
320,3,0:48.0,J. Parker makes 2-pt dunk from 1 ft (assist by K. Huerter),,92,93
321,3,0:48.0,Shooting foul by B. Adebayo (drawn by J. Parker),,92,93
322,3,0:48.0,J. Parker makes free throw 1 of 1,,93,93
323,3,0:32.0,,K. Nunn misses 3-pt jump shot from 25 ft,93,93
324,3,0:30.0,Defensive rebound by D. Bembry,,93,93
325,3,0:14.0,J. Parker misses 3-pt jump shot from 25 ft,,93,93
326,3,0:12.0,,Defensive rebound by K. Olynyk,93,93
327,3,0:05.0,,Turnover by K. Olynyk (bad pass; steal by A. Crabbe),93,93
328,3,0:05.0,D. Hunter makes 3-pt jump shot from 26 ft (assist by A. Crabbe),,96,93
329,3,0:00.0,,B. Adebayo misses 3-pt jump shot from 23 ft,96,93
330,3,0:00.0,,Offensive rebound by Team,96,93
331,4,11:51.0,T. Young misses 3-pt jump shot from 26 ft,,96,93
332,4,11:49.0,,Defensive rebound by D. Robinson,96,93
333,4,11:38.0,,Turnover by B. Adebayo (bad pass),96,93
334,4,11:38.0,,D. Jones enters the game for K. Olynyk,96,93
335,4,11:16.0,D. Bembry makes 2-pt hook shot from 4 ft,,98,93
336,4,10:55.0,,T. Herro misses 3-pt jump shot from 25 ft,98,93
337,4,10:53.0,Defensive rebound by D. Jones,,98,93
338,4,10:46.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Hunter),,101,93
339,4,10:45.0,,Miami full timeout,101,93
340,4,10:45.0,,J. Butler enters the game for K. Nunn,101,93
341,4,10:28.0,,J. Butler misses 2-pt jump shot from 8 ft (block by A. Crabbe),101,93
342,4,10:24.0,,Offensive rebound by J. Butler,101,93
343,4,10:24.0,,Shooting foul by T. Young (drawn by J. Butler),101,93
344,4,10:24.0,,J. Butler misses free throw 1 of 2,101,93
345,4,10:24.0,,Offensive rebound by Team,101,93
346,4,10:24.0,,J. Butler makes free throw 2 of 2,101,94
347,4,10:09.0,A. Crabbe misses 3-pt jump shot from 27 ft,,101,94
348,4,10:06.0,,Defensive rebound by J. Butler,101,94
349,4,10:04.0,,Personal foul by A. Crabbe (drawn by B. Adebayo),101,94
350,4,9:54.0,,D. Robinson makes 2-pt jump shot from 9 ft (assist by B. Adebayo),101,96
351,4,9:40.0,D. Bembry misses 3-pt jump shot from 25 ft,,101,96
352,4,9:38.0,,Defensive rebound by J. Butler,101,96
353,4,9:37.0,,J. Butler makes 2-pt layup from 1 ft,101,98
354,4,9:37.0,,Shooting foul by D. Jones (drawn by J. Butler),101,98
355,4,9:37.0,V. Carter enters the game for D. Bembry,,101,98
356,4,9:37.0,,J. Butler makes free throw 1 of 1,101,99
357,4,9:27.0,Shooting foul by D. Robinson (drawn by D. Jones),,101,99
358,4,9:27.0,D. Jones makes free throw 1 of 2,,102,99
359,4,9:27.0,D. Jones misses free throw 2 of 2,,102,99
360,4,9:25.0,,Defensive rebound by D. Jones,102,99
361,4,9:11.0,,J. Butler misses 2-pt layup from 1 ft (block by D. Hunter),102,99
362,4,9:09.0,,Offensive rebound by Team,102,99
363,4,9:02.0,,J. Butler misses 2-pt layup from 1 ft,102,99
364,4,9:02.0,Defensive rebound by Team,,102,99
365,4,9:02.0,,Loose ball foul by B. Adebayo (drawn by D. Jones),102,99
366,4,8:39.0,D. Hunter makes 3-pt jump shot from 25 ft (assist by A. Crabbe),,105,99
367,4,8:13.0,,J. Butler misses 3-pt jump shot from 26 ft,105,99
368,4,8:11.0,Defensive rebound by T. Young,,105,99
369,4,7:47.0,V. Carter misses 3-pt jump shot from 25 ft,,105,99
370,4,7:45.0,,Defensive rebound by J. Butler,105,99
371,4,7:40.0,,J. Butler misses 2-pt layup from 2 ft,105,99
372,4,7:39.0,,Offensive rebound by Team,105,99
373,4,7:39.0,J. Parker enters the game for A. Crabbe,,105,99
374,4,7:39.0,C. Reddish enters the game for D. Jones,,105,99
375,4,7:39.0,,K. Nunn enters the game for T. Herro,105,99
376,4,7:36.0,,K. Nunn makes 2-pt jump shot from 19 ft (assist by J. Butler),105,101
377,4,7:06.0,D. Hunter makes 2-pt layup from 2 ft,,107,101
378,4,6:48.0,,D. Jones misses 3-pt jump shot from 26 ft,107,101
379,4,6:44.0,Defensive rebound by C. Reddish,,107,101
380,4,6:39.0,Turnover by V. Carter (traveling),,107,101
381,4,6:30.0,,Turnover by J. Butler (traveling),107,101
382,4,6:18.0,V. Carter misses 3-pt jump shot from 25 ft,,107,101
383,4,6:14.0,,Defensive rebound by K. Nunn,107,101
384,4,6:10.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by K. Nunn),107,104
385,4,5:49.0,C. Reddish misses 3-pt jump shot from 24 ft,,107,104
386,4,5:45.0,,Defensive rebound by J. Butler,107,104
