,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
65,1,4:24.0,Turnover by R. Gobert (3 sec),,11,19
66,1,4:14.0,,D. Fox makes 2-pt layup from 3 ft,11,21
67,1,4:12.0,Utah full timeout,,11,21
68,1,4:12.0,J. Green enters the game for B. Bogdanović,,11,21
69,1,4:12.0,E. Mudiay enters the game for M. Conley,,11,21
70,1,3:53.0,Turnover by E. Mudiay (traveling),,11,21
71,1,3:36.0,,B. Hield makes 2-pt jump shot from 14 ft,11,23
72,1,3:36.0,E. Davis enters the game for R. Gobert,,11,23
73,1,3:36.0,D. Mitchell enters the game for R. O'Neale,,11,23
74,1,3:36.0,,H. Barnes enters the game for N. Bjelica,11,23
75,1,3:11.0,E. Mudiay makes 2-pt jump shot from 7 ft,,13,23
76,1,2:57.0,,D. Fox misses 2-pt layup from 7 ft,13,23
77,1,2:53.0,Defensive rebound by J. Ingles,,13,23
78,1,2:44.0,J. Ingles makes 3-pt jump shot from 25 ft,,16,23
79,1,2:40.0,,Sacramento full timeout,16,23
80,1,2:40.0,,B. Bogdanović enters the game for D. Fox,16,23
81,1,2:40.0,,C. Joseph enters the game for B. Hield,16,23
82,1,2:27.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,16,23
83,1,2:24.0,,Offensive rebound by D. Dedmon,16,23
84,1,2:20.0,,C. Joseph misses 3-pt jump shot from 25 ft,16,23
85,1,2:20.0,Defensive rebound by Team,,16,23
86,1,2:06.0,D. Mitchell makes 2-pt layup from 1 ft (assist by J. Ingles),,18,23
87,1,1:55.0,,D. Dedmon misses 3-pt jump shot from 26 ft,18,23
88,1,1:51.0,Defensive rebound by E. Davis,,18,23
89,1,1:42.0,Turnover by E. Mudiay (palming),,18,23
90,1,1:25.0,,H. Barnes misses 2-pt jump shot from 15 ft (block by E. Mudiay),18,23
91,1,1:22.0,,Offensive rebound by H. Barnes,18,23
92,1,1:19.0,,H. Barnes misses 2-pt layup from 2 ft,18,23
93,1,1:18.0,,Offensive rebound by Team,18,23
94,1,1:18.0,,Turnover by Team (shot clock),18,23
95,1,0:56.0,E. Mudiay misses 3-pt jump shot from 25 ft,,18,23
96,1,0:53.0,,Defensive rebound by H. Barnes,18,23
97,1,0:48.0,,Turnover by H. Barnes (out of bounds lost ball),18,23
98,1,0:31.0,D. Mitchell misses 2-pt layup from 4 ft,,18,23
99,1,0:28.0,,Defensive rebound by H. Barnes,18,23
100,1,0:19.0,Violation by Team (kicked ball),,18,23
101,1,0:07.0,,H. Barnes makes 2-pt layup from 3 ft (assist by D. Dedmon),18,25
102,1,0:04.0,Offensive foul by J. Ingles (drawn by H. Barnes),,18,25
103,1,0:04.0,Turnover by J. Ingles (offensive foul),,18,25
104,1,0:04.0,,B. Hield enters the game for C. Joseph,18,25
105,1,0:00.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by H. Barnes),18,28
106,2,11:44.0,D. Mitchell misses 2-pt layup from 5 ft,,18,28
107,2,11:44.0,Offensive rebound by Team,,18,28
108,2,11:44.0,,Loose ball foul by D. Dedmon (drawn by E. Davis),18,28
109,2,11:36.0,J. Ingles misses 3-pt jump shot from 26 ft,,18,28
110,2,11:32.0,,Defensive rebound by T. Ariza,18,28
111,2,11:12.0,,C. Joseph misses 3-pt jump shot from 26 ft,18,28
112,2,11:08.0,Defensive rebound by D. Mitchell,,18,28
113,2,11:01.0,Shooting foul by D. Dedmon (drawn by J. Green),,18,28
114,2,11:01.0,J. Green makes free throw 1 of 2,,19,28
115,2,11:01.0,J. Green makes free throw 2 of 2,,20,28
116,2,10:41.0,,C. Joseph misses 2-pt layup from 6 ft,20,28
117,2,10:38.0,,Offensive rebound by D. Dedmon,20,28
118,2,10:38.0,,D. Dedmon makes 2-pt layup from 8 ft,20,30
119,2,10:38.0,,Shooting foul by E. Davis (drawn by D. Dedmon),20,30
120,2,10:38.0,,D. Dedmon makes free throw 1 of 1,20,31
121,2,10:27.0,D. Mitchell makes 2-pt jump shot from 20 ft,,22,31
122,2,10:15.0,,Turnover by D. Dedmon (traveling),22,31
123,2,10:01.0,Personal foul by T. Ariza (drawn by E. Mudiay),,22,31
124,2,9:48.0,E. Davis misses 2-pt hook shot from 9 ft,,22,31
125,2,9:42.0,,Defensive rebound by D. Dedmon,22,31
126,2,9:35.0,,D. Dedmon misses 3-pt jump shot from 26 ft,22,31
127,2,9:33.0,Defensive rebound by Team,,22,31
128,2,9:19.0,D. Mitchell makes 2-pt jump shot from 12 ft,,24,31
129,2,9:02.0,,C. Joseph makes 2-pt layup from 3 ft,24,33
130,2,9:02.0,,Shooting foul by E. Davis (drawn by C. Joseph),24,33
131,2,9:02.0,,R. Holmes enters the game for D. Dedmon,24,33
132,2,9:02.0,,C. Joseph makes free throw 1 of 1,24,34
133,2,8:50.0,E. Mudiay makes 2-pt jump shot from 9 ft,,26,34
134,2,8:41.0,,Turnover by C. Joseph (bad pass),26,34
135,2,8:41.0,R. Gobert enters the game for E. Davis,,26,34
136,2,8:41.0,R. O'Neale enters the game for J. Ingles,,26,34
137,2,8:41.0,,N. Bjelica enters the game for H. Barnes,26,34
138,2,8:28.0,E. Mudiay makes 2-pt jump shot from 16 ft,,28,34
139,2,8:03.0,,C. Joseph misses 2-pt jump shot from 12 ft,28,34
140,2,8:01.0,Defensive rebound by D. Mitchell,,28,34
141,2,7:57.0,Personal foul by B. Bogdanović (drawn by D. Mitchell),,28,34
142,2,7:57.0,B. Bogdanović enters the game for D. Mitchell,,28,34
143,2,7:57.0,M. Conley enters the game for E. Mudiay,,28,34
144,2,7:57.0,,D. Fox enters the game for C. Joseph,28,34
145,2,7:45.0,J. Green misses 3-pt jump shot from 23 ft,,28,34
146,2,7:41.0,,Defensive rebound by B. Bogdanović,28,34
147,2,7:27.0,,D. Fox misses 3-pt jump shot from 26 ft,28,34
148,2,7:24.0,,Offensive rebound by N. Bjelica,28,34
149,2,7:22.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by N. Bjelica),28,36
150,2,7:08.0,Turnover by M. Conley (bad pass; steal by R. Holmes),,28,36
151,2,7:06.0,,Personal foul by R. O'Neale (drawn by D. Fox),28,36
152,2,7:06.0,,B. Hield enters the game for B. Bogdanović,28,36
153,2,6:52.0,,N. Bjelica makes 2-pt hook shot from 4 ft,28,38
154,2,6:45.0,Offensive foul by J. Green (drawn by D. Fox),,28,38
155,2,6:45.0,Turnover by J. Green (offensive foul),,28,38
156,2,6:45.0,,Sacramento full timeout,28,38
157,2,6:35.0,,Shooting foul by M. Conley (drawn by D. Fox),28,38
158,2,6:35.0,,D. Fox makes free throw 1 of 2,28,39
159,2,6:35.0,,D. Fox makes free throw 2 of 2,28,40
160,2,6:23.0,M. Conley misses 2-pt jump shot from 10 ft,,28,40
161,2,6:22.0,Offensive rebound by R. Gobert,,28,40
162,2,6:22.0,Shooting foul by R. Holmes (drawn by R. Gobert),,28,40
163,2,6:22.0,R. Gobert misses free throw 1 of 2,,28,40
164,2,6:22.0,Offensive rebound by Team,,28,40
165,2,6:22.0,R. Gobert makes free throw 2 of 2,,29,40
166,2,6:04.0,,Turnover by B. Hield (bad pass; steal by R. Gobert),29,40
167,2,6:01.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Green),,31,40
168,2,5:43.0,,N. Bjelica misses 3-pt jump shot from 27 ft,31,40
169,2,5:39.0,Defensive rebound by R. O'Neale,,31,40
170,2,5:33.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by R. O'Neale),,33,40
171,2,5:33.0,,Violation by Team (def goaltending),33,40
172,2,5:18.0,,R. Holmes misses 2-pt layup from 3 ft (block by R. Gobert),33,40
173,2,5:13.0,,Offensive rebound by D. Fox,33,40
174,2,5:01.0,,B. Hield misses 2-pt jump shot from 14 ft,33,40
175,2,5:00.0,Defensive rebound by Team,,33,40
176,2,5:00.0,,H. Barnes enters the game for T. Ariza,33,40
177,2,4:40.0,R. O'Neale makes 2-pt jump shot from 6 ft (assist by B. Bogdanović),,35,40
178,2,4:23.0,,H. Barnes makes 2-pt jump shot from 12 ft,35,42
179,2,4:09.0,J. Green makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,38,42
180,2,3:45.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by N. Bjelica),38,45
181,2,3:35.0,M. Conley misses 3-pt jump shot from 25 ft,,38,45
182,2,3:31.0,,Defensive rebound by B. Hield,38,45
183,2,3:17.0,,B. Hield misses 3-pt jump shot from 24 ft,38,45
184,2,3:13.0,,Offensive rebound by B. Hield,38,45
185,2,3:07.0,,R. Holmes makes 2-pt dunk from 3 ft (assist by N. Bjelica),38,47
186,2,3:07.0,Utah full timeout,,38,47
187,2,3:07.0,J. Ingles enters the game for J. Green,,38,47
188,2,3:07.0,D. Mitchell enters the game for R. O'Neale,,38,47
189,2,2:50.0,J. Ingles misses 2-pt jump shot from 8 ft,,38,47
190,2,2:49.0,,Defensive rebound by Team,38,47
191,2,2:37.0,,Turnover by N. Bjelica (bad pass; steal by M. Conley),38,47
192,2,2:29.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,41,47
193,2,2:05.0,,D. Fox misses 2-pt layup from 3 ft,41,47
194,2,2:02.0,Defensive rebound by R. Gobert,,41,47
195,2,1:53.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by M. Conley),,44,47
196,2,1:51.0,,Sacramento full timeout,44,47
197,2,1:51.0,,D. Dedmon enters the game for R. Holmes,44,47
198,2,1:36.0,,D. Fox makes 2-pt jump shot from 7 ft,44,49
199,2,1:10.0,Turnover by B. Bogdanović (bad pass; steal by N. Bjelica),,44,49
200,2,1:01.0,,B. Hield makes 2-pt jump shot from 14 ft,44,51
201,2,0:51.0,Shooting foul by B. Hield (drawn by M. Conley),,44,51
202,2,0:51.0,M. Conley makes free throw 1 of 2,,45,51
203,2,0:51.0,,B. Bogdanović enters the game for N. Bjelica,45,51
204,2,0:51.0,M. Conley makes free throw 2 of 2,,46,51
205,2,0:33.0,,D. Dedmon misses 3-pt jump shot from 23 ft,46,51
206,2,0:30.0,Defensive rebound by B. Bogdanović,,46,51
207,2,0:21.0,Shooting foul by H. Barnes (drawn by R. Gobert),,46,51
208,2,0:21.0,R. Gobert makes free throw 1 of 2,,47,51
209,2,0:21.0,,N. Bjelica enters the game for D. Dedmon,47,51
210,2,0:21.0,R. Gobert makes free throw 2 of 2,,48,51
211,2,0:00.0,,N. Bjelica misses 2-pt layup from 3 ft (block by R. Gobert),48,51
212,2,0:00.0,Defensive rebound by M. Conley,,48,51
213,3,11:42.0,R. Gobert makes 2-pt layup from 3 ft,,50,51
214,3,11:27.0,,Personal foul by D. Mitchell (drawn by R. Holmes),50,51
215,3,11:21.0,,Shooting foul by M. Conley (drawn by D. Fox),50,51
216,3,11:21.0,,D. Fox makes free throw 1 of 2,50,52
217,3,11:21.0,,D. Fox misses free throw 2 of 2,50,52
218,3,11:18.0,Defensive rebound by R. Gobert,,50,52
219,3,11:08.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by M. Conley),,53,52
220,3,10:56.0,,B. Hield makes 2-pt jump shot from 20 ft,53,54
221,3,10:44.0,D. Mitchell misses 2-pt jump shot from 12 ft,,53,54
222,3,10:41.0,,Defensive rebound by N. Bjelica,53,54
223,3,10:37.0,,B. Hield misses 3-pt jump shot from 25 ft,53,54
224,3,10:33.0,Defensive rebound by R. O'Neale,,53,54
225,3,10:30.0,M. Conley makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,56,54
226,3,10:12.0,,B. Hield makes 2-pt jump shot from 18 ft (assist by D. Fox),56,56
227,3,10:00.0,Personal foul by N. Bjelica (drawn by B. Bogdanović),,56,56
228,3,9:53.0,R. O'Neale misses 3-pt jump shot from 26 ft,,56,56
229,3,9:49.0,,Defensive rebound by D. Fox,56,56
230,3,9:29.0,,Shooting foul by R. O'Neale (drawn by D. Fox),56,56
231,3,9:29.0,,D. Fox makes free throw 1 of 2,56,57
232,3,9:29.0,,D. Fox misses free throw 2 of 2,56,57
233,3,9:26.0,Defensive rebound by B. Bogdanović,,56,57
234,3,9:13.0,M. Conley misses 3-pt jump shot from 25 ft,,56,57
235,3,9:10.0,,Defensive rebound by R. Holmes,56,57
236,3,9:07.0,,B. Hield misses 3-pt jump shot from 25 ft,56,57
237,3,9:02.0,Defensive rebound by R. Gobert,,56,57
238,3,8:59.0,M. Conley misses 2-pt layup from 2 ft,,56,57
239,3,8:58.0,Offensive rebound by R. Gobert,,56,57
240,3,8:58.0,R. Gobert makes 2-pt dunk from 1 ft,,58,57
241,3,8:58.0,Shooting foul by N. Bjelica (drawn by R. Gobert),,58,57
242,3,8:58.0,R. Gobert makes free throw 1 of 1,,59,57
243,3,8:44.0,,D. Fox makes 2-pt jump shot from 12 ft,59,59
244,3,8:33.0,Shooting foul by B. Hield (drawn by D. Mitchell),,59,59
245,3,8:33.0,D. Mitchell makes free throw 1 of 2,,60,59
246,3,8:33.0,D. Mitchell makes free throw 2 of 2,,61,59
247,3,8:16.0,,H. Barnes makes 2-pt layup from 1 ft (assist by R. Holmes),61,61
248,3,8:01.0,R. Gobert makes 2-pt dunk from 2 ft (assist by R. O'Neale),,63,61
249,3,7:49.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by D. Fox),63,63
250,3,7:27.0,Turnover by R. O'Neale (traveling),,63,63
251,3,7:27.0,,D. Dedmon enters the game for R. Holmes,63,63
252,3,7:13.0,,N. Bjelica makes 3-pt jump shot from 27 ft (assist by H. Barnes),63,66
253,3,6:48.0,Turnover by B. Bogdanović (bad pass; steal by H. Barnes),,63,66
254,3,6:36.0,,D. Fox makes 2-pt layup from 2 ft,63,68
255,3,6:36.0,,Shooting foul by R. O'Neale (drawn by D. Fox),63,68
256,3,6:36.0,,Sacramento full timeout,63,68
257,3,6:36.0,J. Green enters the game for D. Mitchell,,63,68
258,3,6:36.0,J. Ingles enters the game for R. O'Neale,,63,68
259,3,6:36.0,,T. Ariza enters the game for N. Bjelica,63,68
260,3,6:36.0,,D. Fox makes free throw 1 of 1,63,69
261,3,6:19.0,Turnover by M. Conley (bad pass; steal by H. Barnes),,63,69
262,3,6:08.0,,H. Barnes misses 2-pt jump shot from 9 ft,63,69
263,3,6:06.0,Defensive rebound by R. Gobert,,63,69
264,3,5:59.0,Turnover by M. Conley (bad pass; steal by B. Hield),,63,69
265,3,5:54.0,,B. Hield makes 2-pt layup from 2 ft,63,71
266,3,5:37.0,B. Bogdanović misses 2-pt layup from 3 ft (block by D. Dedmon),,63,71
267,3,5:33.0,,Defensive rebound by B. Hield,63,71
268,3,5:31.0,,Turnover by B. Hield (lost ball; steal by M. Conley),63,71
269,3,5:23.0,M. Conley makes 2-pt layup from 4 ft,,65,71
270,3,5:06.0,,D. Fox misses 2-pt dunk from 2 ft,65,71
271,3,5:02.0,,Offensive rebound by H. Barnes,65,71
272,3,4:57.0,,H. Barnes misses 3-pt jump shot from 25 ft,65,71
273,3,4:53.0,Defensive rebound by R. Gobert,,65,71
274,3,4:44.0,M. Conley makes 3-pt jump shot from 22 ft (assist by J. Ingles),,68,71
275,3,4:43.0,,Sacramento full timeout,68,71
276,3,4:43.0,,B. Bogdanović enters the game for B. Hield,68,71
277,3,4:22.0,,Turnover by H. Barnes (bad pass; steal by M. Conley),68,71
278,3,4:17.0,B. Bogdanović misses 2-pt layup from 2 ft,,68,71
279,3,4:17.0,Offensive rebound by Team,,68,71
280,3,4:10.0,Turnover by B. Bogdanović (bad pass; steal by H. Barnes),,68,71
281,3,3:54.0,,H. Barnes misses 2-pt layup from 3 ft (block by B. Bogdanović),68,71
282,3,3:54.0,,Offensive rebound by Team,68,71
283,3,3:52.0,,H. Barnes misses 3-pt jump shot from 25 ft,68,71
284,3,3:47.0,Defensive rebound by R. Gobert,,68,71
285,3,3:40.0,M. Conley misses 3-pt jump shot from 25 ft,,68,71
286,3,3:38.0,,Defensive rebound by T. Ariza,68,71
287,3,3:38.0,Violation by Team (kicked ball),,68,71
288,3,3:26.0,,D. Fox misses 2-pt jump shot from 10 ft,68,71
289,3,3:21.0,Defensive rebound by R. Gobert,,68,71
290,3,3:20.0,Personal foul by B. Bogdanović (drawn by J. Ingles),,68,71
291,3,3:20.0,E. Davis enters the game for B. Bogdanović,,68,71
292,3,3:20.0,D. Mitchell enters the game for M. Conley,,68,71
293,3,3:20.0,E. Mudiay enters the game for R. Gobert,,68,71
294,3,3:20.0,,R. Holmes enters the game for D. Dedmon,68,71
295,3,3:20.0,,C. Joseph enters the game for D. Fox,68,71
296,3,3:09.0,D. Mitchell makes 2-pt jump shot from 19 ft,,70,71
297,3,2:52.0,,Turnover by C. Joseph (bad pass; steal by J. Green),70,71
298,3,2:52.0,Offensive foul by J. Green (drawn by C. Joseph),,70,71
299,3,2:52.0,Turnover by J. Green (offensive foul),,70,71
300,3,2:52.0,,Technical foul by,70,71
301,3,2:52.0,,B. Bogdanović misses technical free throw,70,71
302,3,2:52.0,,Offensive rebound by Team,70,71
303,3,2:40.0,,Turnover by B. Bogdanović (bad pass; steal by E. Mudiay),70,71
304,3,2:25.0,D. Mitchell makes 3-pt jump shot from 25 ft,,73,71
305,3,2:14.0,,B. Bogdanović makes 2-pt jump shot from 17 ft,73,73
306,3,2:14.0,,Loose ball foul by R. Holmes (drawn by D. Mitchell),73,73
307,3,2:14.0,Utah full timeout,,73,73
308,3,2:14.0,B. Bogdanović enters the game for E. Davis,,73,73
309,3,2:14.0,D. Mitchell makes free throw 1 of 2,,74,73
310,3,2:14.0,D. Mitchell makes free throw 2 of 2,,75,73
311,3,1:57.0,,Shooting foul by D. Mitchell (drawn by B. Bogdanović),75,73
312,3,1:57.0,,B. Bogdanović makes free throw 1 of 2,75,74
313,3,1:57.0,,B. Bogdanović misses free throw 2 of 2,75,74
314,3,1:53.0,Defensive rebound by B. Bogdanović,,75,74
315,3,1:43.0,D. Mitchell makes 2-pt jump shot from 13 ft,,77,74
316,3,1:22.0,,H. Barnes makes 2-pt layup from 1 ft,77,76
317,3,1:00.0,Turnover by E. Mudiay (bad pass; steal by T. Ariza),,77,76
318,3,0:54.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,77,76
319,3,0:52.0,,Offensive rebound by R. Holmes,77,76
320,3,0:52.0,,R. Holmes makes 2-pt layup from 1 ft,77,78
321,3,0:33.0,J. Green misses 2-pt layup from 2 ft,,77,78
322,3,0:29.0,,Defensive rebound by T. Ariza,77,78
323,3,0:11.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,77,81
324,3,0:00.0,J. Green makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,80,81
325,3,0:00.0,Instant Replay (Request: Ruling Stands),,80,81
326,4,11:38.0,,C. Joseph misses 2-pt jump shot from 19 ft,80,81
327,4,11:34.0,Defensive rebound by R. Gobert,,80,81
328,4,11:20.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,83,81
329,4,10:58.0,,Turnover by B. Bogdanović (bad pass; steal by D. Mitchell),83,81
330,4,10:52.0,J. Green misses 3-pt jump shot from 24 ft,,83,81
331,4,10:52.0,Offensive rebound by Team,,83,81
332,4,10:52.0,,Loose ball foul by C. Joseph (drawn by R. Gobert),83,81
333,4,10:52.0,,D. Fox enters the game for C. Joseph,83,81
334,4,10:45.0,D. Mitchell misses 2-pt layup from 5 ft (block by D. Dedmon),,83,81
335,4,10:45.0,,Defensive rebound by Team,83,81
336,4,10:45.0,,Personal foul by R. Gobert (drawn by D. Dedmon),83,81
337,4,10:29.0,,D. Dedmon makes 2-pt dunk from 2 ft (assist by D. Fox),83,83
338,4,10:10.0,E. Mudiay misses 2-pt layup from 6 ft (block by D. Fox),,83,83
339,4,10:10.0,Offensive rebound by Team,,83,83
340,4,10:03.0,J. Green misses 3-pt jump shot from 26 ft,,83,83
341,4,9:58.0,,Defensive rebound by T. Ariza,83,83
342,4,9:55.0,,Turnover by D. Fox (bad pass; steal by D. Mitchell),83,83
343,4,9:44.0,R. Gobert makes 2-pt layup from 3 ft (assist by J. Ingles),,85,83
344,4,9:25.0,,B. Bogdanović makes 2-pt layup from 4 ft,85,85
345,4,9:05.0,Personal foul by B. Bogdanović (drawn by J. Ingles),,85,85
346,4,9:05.0,B. Bogdanović enters the game for J. Green,,85,85
347,4,9:05.0,R. O'Neale enters the game for D. Mitchell,,85,85
348,4,8:59.0,Shooting foul by D. Dedmon (drawn by E. Mudiay),,85,85
349,4,8:59.0,E. Mudiay misses free throw 1 of 2,,85,85
350,4,8:59.0,Offensive rebound by Team,,85,85
351,4,8:59.0,E. Mudiay misses free throw 2 of 2,,85,85
352,4,8:56.0,,Defensive rebound by D. Dedmon,85,85
353,4,8:49.0,,Shooting foul by J. Ingles (drawn by D. Fox),85,85
354,4,8:49.0,,D. Fox misses free throw 1 of 2,85,85
355,4,8:49.0,,Offensive rebound by Team,85,85
356,4,8:49.0,M. Conley enters the game for E. Mudiay,,85,85
357,4,8:49.0,,D. Fox makes free throw 2 of 2,85,86
358,4,8:49.0,,B. Hield enters the game for N. Bjelica,85,86
359,4,8:26.0,M. Conley misses 3-pt jump shot from 25 ft,,85,86
360,4,8:23.0,,Defensive rebound by D. Dedmon,85,86
361,4,8:03.0,,D. Dedmon misses 2-pt hook shot from 7 ft,85,86
362,4,8:00.0,Defensive rebound by R. Gobert,,85,86
363,4,8:00.0,D. Mitchell enters the game for J. Ingles,,85,86
364,4,7:42.0,D. Mitchell misses 2-pt jump shot from 14 ft,,85,86
365,4,7:38.0,,Defensive rebound by B. Hield,85,86
366,4,7:27.0,,B. Hield makes 2-pt layup from 6 ft,85,88
367,4,7:09.0,R. O'Neale misses 2-pt layup from 6 ft,,85,88
368,4,7:09.0,Offensive rebound by R. Gobert,,85,88
369,4,7:09.0,Shooting foul by D. Dedmon (drawn by R. Gobert),,85,88
370,4,7:09.0,R. Gobert misses free throw 1 of 2,,85,88
371,4,7:09.0,Offensive rebound by Team,,85,88
372,4,7:09.0,R. Gobert makes free throw 2 of 2,,86,88
373,4,6:48.0,,B. Bogdanović makes 3-pt jump shot from 28 ft,86,91
374,4,6:36.0,Personal foul by D. Fox (drawn by M. Conley),,86,91
375,4,6:36.0,,Sacramento full timeout,86,91
376,4,6:36.0,M. Conley makes free throw 1 of 2,,87,91
377,4,6:36.0,M. Conley makes free throw 2 of 2,,88,91
378,4,6:23.0,Violation by Team (kicked ball),,88,91
379,4,6:13.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by B. Bogdanović),88,93
380,4,5:53.0,B. Bogdanović misses 2-pt jump shot from 22 ft,,88,93
381,4,5:46.0,,Defensive rebound by D. Fox,88,93
382,4,5:45.0,,D. Fox makes 2-pt layup from 1 ft,88,95
383,4,5:45.0,Utah full timeout,,88,95
384,4,5:45.0,J. Ingles enters the game for R. O'Neale,,88,95
