,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
113,2,10:32.0,,J. Crowder makes 2-pt dunk from 1 ft (assist by A. Iguodala),29,32
114,2,10:20.0,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Luwawu-Cabarrot),,31,32
115,2,10:03.0,,G. Dragić misses 3-pt jump shot from 25 ft,31,32
116,2,10:00.0,Defensive rebound by D. Jordan,,31,32
117,2,9:41.0,W. Chandler misses 3-pt jump shot from 24 ft,,31,32
118,2,9:38.0,,Defensive rebound by G. Dragić,31,32
119,2,9:35.0,,Turnover by A. Iguodala (lost ball; steal by C. LeVert),31,32
120,2,9:26.0,W. Chandler misses 2-pt layup from 2 ft,,31,32
121,2,9:25.0,,Defensive rebound by J. Crowder,31,32
122,2,9:21.0,,Shooting foul by R. Kurucs (drawn by G. Dragić),31,32
123,2,9:21.0,,G. Dragić makes free throw 1 of 2,31,33
124,2,9:21.0,,G. Dragić makes free throw 2 of 2,31,34
125,2,9:04.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,31,34
126,2,9:01.0,,Defensive rebound by G. Dragić,31,34
127,2,8:57.0,,A. Iguodala misses 2-pt layup from 3 ft,31,34
128,2,8:55.0,Defensive rebound by R. Kurucs,,31,34
129,2,8:40.0,C. LeVert misses 3-pt jump shot from 25 ft,,31,34
130,2,8:37.0,,Defensive rebound by J. Crowder,31,34
131,2,8:24.0,,G. Dragić misses 3-pt jump shot from 24 ft,31,34
132,2,8:22.0,Defensive rebound by R. Kurucs,,31,34
133,2,8:13.0,Turnover by C. LeVert (bad pass),,31,34
134,2,8:13.0,S. Dinwiddie enters the game for T. Luwawu-Cabarrot,,31,34
135,2,7:52.0,,J. Crowder misses 2-pt layup from 5 ft,31,34
136,2,7:51.0,Defensive rebound by D. Jordan,,31,34
137,2,7:43.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,34,34
138,2,7:30.0,,Personal foul by W. Chandler (drawn by K. Olynyk),34,34
139,2,7:30.0,J. Allen enters the game for W. Chandler,,34,34
140,2,7:30.0,T. Prince enters the game for D. Jordan,,34,34
141,2,7:23.0,,D. Robinson makes 2-pt jump shot from 11 ft (assist by K. Olynyk),34,36
142,2,7:13.0,Personal foul by D. Robinson (drawn by T. Prince),,34,36
143,2,7:13.0,,J. Butler enters the game for A. Iguodala,34,36
144,2,7:13.0,,K. Nunn enters the game for D. Robinson,34,36
145,2,7:01.0,S. Dinwiddie makes 2-pt jump shot from 12 ft,,36,36
146,2,6:54.0,,J. Butler makes 2-pt layup from 1 ft (assist by G. Dragić),36,38
147,2,6:54.0,,Shooting foul by T. Prince (drawn by J. Butler),36,38
148,2,6:54.0,,B. Adebayo enters the game for K. Olynyk,36,38
149,2,6:54.0,,Miami full timeout,36,38
150,2,6:54.0,,J. Butler makes free throw 1 of 1,36,39
151,2,6:34.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,36,39
152,2,6:31.0,,Defensive rebound by B. Adebayo,36,39
153,2,6:24.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),36,41
154,2,6:14.0,Personal foul by J. Crowder (drawn by T. Prince),,36,41
155,2,6:14.0,J. Harris enters the game for R. Kurucs,,36,41
156,2,6:14.0,G. Temple enters the game for C. LeVert,,36,41
157,2,6:09.0,Turnover by S. Dinwiddie (bad pass),,36,41
158,2,6:01.0,,Personal foul by T. Prince (drawn by J. Butler),36,41
159,2,6:01.0,W. Chandler enters the game for T. Prince,,36,41
160,2,5:49.0,,G. Dragić misses 2-pt jump shot from 6 ft,36,41
161,2,5:46.0,Defensive rebound by J. Allen,,36,41
162,2,5:32.0,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,39,41
163,2,5:17.0,,K. Nunn misses 3-pt jump shot from 24 ft,39,41
164,2,5:13.0,,Offensive rebound by B. Adebayo,39,41
165,2,5:13.0,,B. Adebayo makes 2-pt layup from 1 ft,39,43
166,2,5:06.0,S. Dinwiddie makes 2-pt layup from 1 ft,,41,43
167,2,4:51.0,,G. Dragić misses 2-pt layup from 3 ft,41,43
168,2,4:51.0,,Offensive rebound by Team,41,43
169,2,4:51.0,,D. Robinson enters the game for G. Dragić,41,43
170,2,4:44.0,,K. Nunn makes 2-pt jump shot from 14 ft,41,45
171,2,4:30.0,J. Allen misses 2-pt layup from 3 ft (block by B. Adebayo),,41,45
172,2,4:30.0,,Defensive rebound by J. Crowder,41,45
173,2,4:25.0,,B. Adebayo misses 2-pt layup from 2 ft (block by G. Temple),41,45
174,2,4:25.0,,Offensive rebound by J. Butler,41,45
175,2,4:23.0,,D. Robinson makes 3-pt jump shot from 23 ft (assist by J. Butler),41,48
176,2,4:23.0,Brooklyn full timeout,,41,48
177,2,4:09.0,J. Harris misses 2-pt layup from 2 ft (block by B. Adebayo),,41,48
178,2,4:05.0,,Defensive rebound by D. Robinson,41,48
179,2,3:49.0,,J. Butler misses 2-pt layup from 1 ft,41,48
180,2,3:47.0,Defensive rebound by S. Dinwiddie,,41,48
181,2,3:45.0,Shooting foul by J. Crowder (drawn by S. Dinwiddie),,41,48
182,2,3:45.0,S. Dinwiddie makes free throw 1 of 2,,42,48
183,2,3:45.0,S. Dinwiddie makes free throw 2 of 2,,43,48
184,2,3:30.0,,J. Crowder misses 2-pt layup from 2 ft (block by W. Chandler),43,48
185,2,3:30.0,Defensive rebound by Team,,43,48
186,2,3:30.0,,D. Jones enters the game for J. Crowder,43,48
187,2,3:07.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,43,48
188,2,3:06.0,,Defensive rebound by J. Butler,43,48
189,2,2:57.0,,Personal foul by S. Dinwiddie (drawn by D. Robinson),43,48
190,2,2:57.0,,D. Robinson makes free throw 1 of 2,43,49
191,2,2:57.0,,D. Robinson makes free throw 2 of 2,43,50
192,2,2:40.0,W. Chandler misses 3-pt jump shot from 23 ft,,43,50
193,2,2:36.0,Offensive rebound by J. Allen,,43,50
194,2,2:36.0,Shooting foul by D. Robinson (drawn by J. Allen),,43,50
195,2,2:36.0,J. Allen makes free throw 1 of 2,,44,50
196,2,2:36.0,,G. Dragić enters the game for D. Robinson,44,50
197,2,2:36.0,J. Allen makes free throw 2 of 2,,45,50
198,2,2:23.0,,B. Adebayo makes 2-pt jump shot from 5 ft (assist by J. Butler),45,52
199,2,2:07.0,Turnover by S. Dinwiddie (bad pass; steal by D. Jones),,45,52
200,2,1:48.0,,D. Jones misses 3-pt jump shot from 23 ft,45,52
201,2,1:45.0,Defensive rebound by J. Harris,,45,52
202,2,1:30.0,J. Harris misses 3-pt jump shot from 26 ft,,45,52
203,2,1:26.0,,Defensive rebound by K. Nunn,45,52
204,2,1:09.0,,B. Adebayo makes 2-pt layup from 3 ft (assist by G. Dragić),45,54
205,2,0:56.0,G. Temple makes 2-pt hook shot from 3 ft,,47,54
206,2,0:43.0,,G. Dragić misses 2-pt jump shot from 10 ft,47,54
207,2,0:41.0,Defensive rebound by S. Dinwiddie,,47,54
208,2,0:37.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,47,54
209,2,0:37.0,,Defensive rebound by Team,47,54
210,2,0:26.0,,D. Jones misses 3-pt jump shot from 23 ft,47,54
211,2,0:24.0,Defensive rebound by G. Temple,,47,54
212,2,0:05.0,G. Temple makes 2-pt jump shot from 5 ft (assist by S. Dinwiddie),,49,54
213,2,0:00.0,,G. Dragić makes 3-pt jump shot from 24 ft,49,57
214,2,0:00.0,,Instant Replay (Request: Ruling Stands),49,57
215,3,11:49.0,J. Harris misses 3-pt jump shot from 26 ft,,49,57
216,3,11:46.0,,Defensive rebound by B. Adebayo,49,57
217,3,11:26.0,,J. Butler misses 2-pt jump shot from 14 ft,49,57
218,3,11:24.0,Defensive rebound by J. Allen,,49,57
219,3,11:16.0,J. Harris misses 2-pt jump shot from 17 ft,,49,57
220,3,11:13.0,,Defensive rebound by B. Adebayo,49,57
221,3,11:04.0,,K. Nunn makes 2-pt jump shot from 17 ft,49,59
222,3,10:57.0,Personal foul by K. Nunn (drawn by S. Dinwiddie),,49,59
223,3,10:44.0,T. Prince misses 3-pt jump shot from 23 ft,,49,59
224,3,10:42.0,Offensive rebound by J. Allen,,49,59
225,3,10:33.0,Shooting foul by B. Adebayo (drawn by S. Dinwiddie),,49,59
226,3,10:33.0,S. Dinwiddie makes free throw 1 of 2,,50,59
227,3,10:33.0,S. Dinwiddie makes free throw 2 of 2,,51,59
228,3,10:20.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by D. Jones),51,62
229,3,10:13.0,Personal foul by K. Nunn (drawn by C. LeVert),,51,62
230,3,9:53.0,J. Harris makes 2-pt layup from 2 ft (assist by C. LeVert),,53,62
231,3,9:40.0,,D. Jones makes 3-pt jump shot from 25 ft (assist by J. Butler),53,65
232,3,9:22.0,C. LeVert misses 2-pt jump shot from 8 ft,,53,65
233,3,9:19.0,Offensive rebound by J. Allen,,53,65
234,3,9:19.0,J. Allen makes 2-pt dunk from 1 ft,,55,65
235,3,9:01.0,,B. Adebayo makes 2-pt jump shot from 5 ft (assist by K. Nunn),55,67
236,3,8:43.0,S. Dinwiddie makes 2-pt layup from 3 ft (assist by J. Harris),,57,67
237,3,8:43.0,,Violation by Team (def goaltending),57,67
238,3,8:43.0,Shooting foul by D. Jones (drawn by S. Dinwiddie),,57,67
239,3,8:43.0,S. Dinwiddie makes free throw 1 of 1,,58,67
240,3,8:23.0,,D. Jones misses 2-pt layup from 2 ft,58,67
241,3,8:22.0,Defensive rebound by J. Allen,,58,67
242,3,8:08.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by C. LeVert),,61,67
243,3,8:08.0,,Miami full timeout,61,67
244,3,7:55.0,,Shooting foul by J. Harris (drawn by D. Jones),61,67
245,3,7:55.0,,D. Jones makes free throw 1 of 2,61,68
246,3,7:55.0,,D. Jones makes free throw 2 of 2,61,69
247,3,7:46.0,Personal foul by D. Jones (drawn by T. Prince),,61,69
248,3,7:46.0,T. Prince makes free throw 1 of 2,,62,69
249,3,7:46.0,T. Prince misses free throw 2 of 2,,62,69
250,3,7:44.0,,Defensive rebound by B. Adebayo,62,69
251,3,7:27.0,,Personal foul by T. Prince (drawn by J. Butler),62,69
252,3,7:27.0,,Technical foul by T. Prince,62,69
253,3,7:27.0,R. Kurucs enters the game for T. Prince,,62,69
254,3,7:27.0,,J. Butler misses technical free throw,62,69
255,3,7:27.0,,Offensive rebound by Team,62,69
256,3,7:16.0,,J. Butler misses 2-pt layup from 12 ft,62,69
257,3,7:15.0,,Offensive rebound by D. Jones,62,69
258,3,7:15.0,,D. Jones misses 2-pt layup at rim,62,69
259,3,7:15.0,,Offensive rebound by D. Jones,62,69
260,3,7:15.0,,D. Jones misses 2-pt layup at rim,62,69
261,3,7:15.0,,Offensive rebound by Team,62,69
262,3,7:15.0,Loose ball foul by R. Kurucs (drawn by B. Adebayo),,62,69
263,3,7:04.0,,K. Nunn makes 2-pt jump shot from 19 ft,62,71
264,3,6:51.0,C. LeVert makes 2-pt layup from 2 ft,,64,71
265,3,6:38.0,,B. Adebayo misses 2-pt layup from 2 ft,64,71
266,3,6:36.0,Defensive rebound by S. Dinwiddie,,64,71
267,3,6:30.0,J. Allen makes 2-pt dunk from 1 ft (assist by R. Kurucs),,66,71
268,3,6:13.0,,K. Nunn makes 2-pt jump shot from 15 ft,66,73
269,3,6:00.0,C. LeVert misses 2-pt hook shot from 8 ft,,66,73
270,3,5:58.0,,Defensive rebound by D. Jones,66,73
271,3,5:51.0,,Personal foul by R. Kurucs (drawn by J. Butler),66,73
272,3,5:51.0,G. Temple enters the game for C. LeVert,,66,73
273,3,5:39.0,,J. Butler makes 2-pt layup from 2 ft,66,75
274,3,5:26.0,Shooting foul by D. Jones (drawn by J. Harris),,66,75
275,3,5:26.0,,G. Dragić enters the game for D. Robinson,66,75
276,3,5:26.0,J. Harris makes free throw 1 of 2,,67,75
277,3,5:26.0,J. Harris misses free throw 2 of 2,,67,75
278,3,5:23.0,,Defensive rebound by B. Adebayo,67,75
279,3,5:11.0,,D. Jones makes 2-pt dunk at rim (assist by G. Dragić),67,77
280,3,4:59.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,69,77
281,3,4:41.0,,D. Jones misses 3-pt jump shot from 24 ft,69,77
282,3,4:39.0,Defensive rebound by J. Harris,,69,77
283,3,4:32.0,S. Dinwiddie misses 2-pt layup from 1 ft,,69,77
284,3,4:30.0,,Defensive rebound by J. Butler,69,77
285,3,4:25.0,,B. Adebayo misses 2-pt layup from 2 ft,69,77
286,3,4:24.0,,Offensive rebound by J. Butler,69,77
287,3,4:19.0,,D. Jones makes 3-pt jump shot from 26 ft (assist by J. Butler),69,80
288,3,4:19.0,Brooklyn full timeout,,69,80
289,3,4:19.0,W. Chandler enters the game for J. Allen,,69,80
290,3,4:19.0,D. Jordan enters the game for S. Dinwiddie,,69,80
291,3,4:19.0,C. LeVert enters the game for J. Harris,,69,80
292,3,4:19.0,T. Luwawu-Cabarrot enters the game for R. Kurucs,,69,80
293,3,4:00.0,G. Temple misses 2-pt jump shot from 12 ft,,69,80
294,3,3:58.0,,Defensive rebound by D. Jones,69,80
295,3,3:46.0,,G. Dragić misses 2-pt layup from 2 ft,69,80
296,3,3:43.0,Defensive rebound by W. Chandler,,69,80
297,3,3:43.0,,J. Crowder enters the game for D. Jones,69,80
298,3,3:32.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,69,80
299,3,3:30.0,,Defensive rebound by B. Adebayo,69,80
300,3,3:16.0,,Turnover by J. Butler (bad pass),69,80
301,3,3:16.0,,K. Olynyk enters the game for B. Adebayo,69,80
302,3,3:07.0,C. LeVert makes 2-pt jump shot from 8 ft,,71,80
303,3,2:57.0,,K. Nunn misses 2-pt layup from 2 ft (block by D. Jordan),71,80
304,3,2:54.0,Defensive rebound by T. Luwawu-Cabarrot,,71,80
305,3,2:39.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by G. Temple),,74,80
306,3,2:15.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Butler),74,83
307,3,2:00.0,G. Temple misses 3-pt jump shot from 25 ft,,74,83
308,3,2:00.0,Offensive rebound by D. Jordan,,74,83
309,3,1:43.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by W. Chandler),,77,83
310,3,1:28.0,,J. Butler misses 2-pt jump shot from 12 ft,77,83
311,3,1:26.0,,Offensive rebound by J. Butler,77,83
312,3,1:23.0,,G. Dragić misses 3-pt jump shot from 25 ft,77,83
313,3,1:23.0,Defensive rebound by G. Temple,,77,83
314,3,1:19.0,Turnover by W. Chandler (traveling),,77,83
315,3,1:19.0,,A. Iguodala enters the game for J. Butler,77,83
316,3,1:19.0,,D. Robinson enters the game for K. Nunn,77,83
317,3,1:00.0,,Shooting foul by W. Chandler (drawn by K. Olynyk),77,83
318,3,1:00.0,,K. Olynyk makes free throw 1 of 2,77,84
319,3,1:00.0,,K. Olynyk makes free throw 2 of 2,77,85
320,3,0:40.0,W. Chandler misses 2-pt layup from 4 ft,,77,85
321,3,0:38.0,,Defensive rebound by A. Iguodala,77,85
322,3,0:33.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by G. Dragić),77,88
323,3,0:33.0,,Shooting foul by C. LeVert (drawn by J. Crowder),77,88
324,3,0:33.0,J. Harris enters the game for W. Chandler,,77,88
325,3,0:33.0,,J. Crowder makes free throw 1 of 1,77,89
326,3,0:26.0,G. Temple makes 3-pt jump shot from 26 ft (assist by C. LeVert),,80,89
327,3,0:04.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by K. Olynyk),80,91
328,3,0:00.0,C. LeVert misses 2-pt jump shot from 19 ft,,80,91
329,3,0:00.0,Offensive rebound by Team,,80,91
330,4,11:43.0,,A. Iguodala misses 3-pt jump shot from 25 ft,80,91
331,4,11:38.0,Defensive rebound by G. Temple,,80,91
332,4,11:26.0,R. Kurucs makes 2-pt layup from 2 ft (assist by G. Temple),,82,91
333,4,11:26.0,Shooting foul by K. Olynyk (drawn by R. Kurucs),,82,91
334,4,11:26.0,R. Kurucs misses free throw 1 of 1,,82,91
335,4,11:24.0,,Defensive rebound by K. Olynyk,82,91
336,4,11:13.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by G. Dragić),82,94
337,4,10:59.0,C. LeVert misses 3-pt jump shot from 26 ft,,82,94
338,4,10:56.0,,Defensive rebound by A. Iguodala,82,94
339,4,10:53.0,,J. Crowder misses 3-pt jump shot from 26 ft,82,94
340,4,10:53.0,Defensive rebound by Team,,82,94
341,4,10:33.0,Turnover by C. LeVert (bad pass),,82,94
342,4,10:18.0,,D. Robinson misses 3-pt jump shot from 25 ft,82,94
343,4,10:15.0,,Offensive rebound by K. Olynyk,82,94
344,4,10:12.0,,J. Crowder misses 3-pt jump shot from 24 ft,82,94
345,4,10:09.0,Defensive rebound by D. Jordan,,82,94
346,4,10:00.0,R. Kurucs misses 3-pt jump shot from 23 ft,,82,94
347,4,9:58.0,,Defensive rebound by A. Iguodala,82,94
348,4,9:52.0,,Turnover by A. Iguodala (bad pass; steal by R. Kurucs),82,94
349,4,9:51.0,Personal take foul by K. Olynyk (drawn by R. Kurucs),,82,94
350,4,9:36.0,C. LeVert misses 2-pt jump shot from 3 ft,,82,94
351,4,9:34.0,,Defensive rebound by A. Iguodala,82,94
352,4,9:20.0,,G. Dragić misses 3-pt jump shot from 25 ft,82,94
353,4,9:18.0,Defensive rebound by D. Jordan,,82,94
354,4,9:10.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by A. Iguodala),,82,94
355,4,9:09.0,Offensive rebound by Team,,82,94
356,4,9:06.0,Turnover by C. LeVert (bad pass; steal by D. Robinson),,82,94
357,4,8:58.0,,D. Robinson misses 3-pt jump shot from 32 ft,82,94
358,4,8:52.0,Defensive rebound by C. LeVert,,82,94
359,4,8:46.0,C. LeVert misses 3-pt jump shot from 26 ft,,82,94
360,4,8:44.0,,Defensive rebound by D. Robinson,82,94
361,4,8:31.0,,J. Crowder makes 2-pt layup from 2 ft (assist by A. Iguodala),82,96
362,4,8:31.0,Brooklyn full timeout,,82,96
363,4,8:31.0,S. Dinwiddie enters the game for R. Kurucs,,82,96
364,4,8:31.0,J. Harris enters the game for C. LeVert,,82,96
365,4,8:31.0,T. Prince enters the game for G. Temple,,82,96
366,4,8:21.0,T. Prince makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,85,96
367,4,7:54.0,,K. Olynyk misses 2-pt jump shot from 14 ft,85,96
368,4,7:52.0,Defensive rebound by T. Luwawu-Cabarrot,,85,96
369,4,7:44.0,T. Prince misses 3-pt jump shot from 23 ft,,85,96
370,4,7:44.0,Offensive rebound by Team,,85,96
371,4,7:43.0,,Loose ball foul by K. Olynyk (drawn by D. Jordan),85,96
372,4,7:41.0,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Harris),,88,96
373,4,7:41.0,,Miami full timeout,88,96
374,4,7:41.0,,B. Adebayo enters the game for K. Olynyk,88,96
375,4,7:23.0,,D. Robinson misses 3-pt jump shot from 23 ft,88,96
376,4,7:20.0,Defensive rebound by D. Jordan,,88,96
377,4,7:20.0,,J. Butler enters the game for A. Iguodala,88,96
