,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
106,1,0:09.0,,M. Williams misses 2-pt jump shot from 10 ft,23,31
107,1,0:07.0,Defensive rebound by G. Antetokounmpo,,23,31
108,1,0:03.0,Shooting foul by W. Hernangómez (drawn by G. Antetokounmpo),,23,31
109,1,0:03.0,G. Antetokounmpo makes free throw 1 of 2,,24,31
110,1,0:03.0,W. Matthews enters the game for D. Bender,,24,31
111,1,0:03.0,,D. Graham enters the game for M. Bridges,24,31
112,1,0:03.0,G. Antetokounmpo misses free throw 2 of 2,,24,31
113,1,0:00.0,,Defensive rebound by M. Williams,24,31
114,1,0:00.0,,M. Monk misses 3-pt jump shot from 34 ft,24,31
115,1,0:00.0,,Offensive rebound by Team,24,31
116,2,11:46.0,G. Hill makes 3-pt jump shot from 23 ft (assist by K. Middleton),,27,31
117,2,11:28.0,,W. Hernangómez misses 2-pt layup from 5 ft (block by K. Korver),27,31
118,2,11:25.0,Defensive rebound by K. Korver,,27,31
119,2,11:22.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Korver),,29,31
120,2,10:58.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by M. Monk),29,34
121,2,10:58.0,,Shooting foul by G. Hill (drawn by T. Rozier),29,34
122,2,10:58.0,,Instant Replay (Request: Ruling Stands),29,34
123,2,10:58.0,E. Bledsoe enters the game for G. Hill,,29,34
124,2,10:58.0,,M. Williams enters the game for M. Monk,29,34
125,2,10:58.0,,T. Rozier makes free throw 1 of 1,29,35
126,2,10:50.0,Personal foul by M. Williams (drawn by G. Antetokounmpo),,29,35
127,2,10:39.0,D. Bender misses 2-pt layup from 1 ft,,29,35
128,2,10:37.0,,Defensive rebound by M. Williams,29,35
129,2,10:25.0,,Shooting foul by K. Middleton (drawn by W. Hernangómez),29,35
130,2,10:25.0,,W. Hernangómez makes free throw 1 of 2,29,36
131,2,10:25.0,,W. Hernangómez makes free throw 2 of 2,29,37
132,2,10:11.0,Shooting foul by N. Batum (drawn by K. Middleton),,29,37
133,2,10:11.0,K. Middleton makes free throw 1 of 2,,30,37
134,2,10:11.0,K. Middleton makes free throw 2 of 2,,31,37
135,2,9:51.0,,M. Williams misses 3-pt jump shot from 24 ft,31,37
136,2,9:47.0,Defensive rebound by K. Korver,,31,37
137,2,9:35.0,G. Antetokounmpo makes 2-pt hook shot from 2 ft (assist by D. Bender),,33,37
138,2,9:26.0,,T. Rozier misses 2-pt jump shot from 3 ft,33,37
139,2,9:24.0,,Offensive rebound by W. Hernangómez,33,37
140,2,9:23.0,,M. Williams makes 3-pt jump shot from 28 ft (assist by W. Hernangómez),33,40
141,2,9:23.0,B. Lopez enters the game for D. Bender,,33,40
142,2,9:07.0,G. Antetokounmpo misses 2-pt layup from 4 ft,,33,40
143,2,9:05.0,,Defensive rebound by M. Williams,33,40
144,2,8:56.0,,Offensive foul by W. Hernangómez (drawn by E. Bledsoe),33,40
145,2,8:56.0,,Turnover by W. Hernangómez (offensive foul),33,40
146,2,8:56.0,E. İlyasova enters the game for G. Antetokounmpo,,33,40
147,2,8:56.0,,D. Graham enters the game for M. Bridges,33,40
148,2,8:56.0,,C. Zeller enters the game for W. Hernangómez,33,40
149,2,8:42.0,B. Lopez misses 3-pt jump shot from 24 ft,,33,40
150,2,8:39.0,Offensive rebound by K. Middleton,,33,40
151,2,8:37.0,K. Middleton misses 2-pt jump shot from 4 ft,,33,40
152,2,8:37.0,,Defensive rebound by D. Graham,33,40
153,2,8:31.0,,T. Rozier misses 2-pt layup from 2 ft,33,40
154,2,8:31.0,Defensive rebound by Team,,33,40
155,2,8:16.0,Turnover by B. Lopez (traveling),,33,40
156,2,8:16.0,W. Matthews enters the game for K. Korver,,33,40
157,2,8:01.0,,N. Batum misses 2-pt jump shot from 12 ft,33,40
158,2,7:55.0,,Offensive rebound by M. Williams,33,40
159,2,7:55.0,,M. Williams makes 2-pt layup at rim,33,42
160,2,7:46.0,K. Middleton misses 2-pt jump shot from 10 ft,,33,42
161,2,7:43.0,,Defensive rebound by C. Zeller,33,42
162,2,7:35.0,,Turnover by T. Rozier (bad pass; steal by E. İlyasova),33,42
163,2,7:35.0,Personal take foul by D. Graham (drawn by E. Bledsoe),,33,42
164,2,7:35.0,,M. Monk enters the game for T. Rozier,33,42
165,2,7:35.0,,P. Washington enters the game for M. Williams,33,42
166,2,7:28.0,Turnover by E. İlyasova (bad pass; steal by C. Zeller),,33,42
167,2,7:22.0,,Turnover by D. Graham (bad pass),33,42
168,2,7:09.0,B. Lopez misses 2-pt layup from 5 ft,,33,42
169,2,7:06.0,Offensive rebound by E. Bledsoe,,33,42
170,2,6:55.0,W. Matthews makes 2-pt jump shot from 10 ft (assist by E. Bledsoe),,35,42
171,2,6:44.0,,Charlotte full timeout,35,42
172,2,6:39.0,,C. Zeller misses 3-pt jump shot from 26 ft,35,42
173,2,6:36.0,Defensive rebound by E. İlyasova,,35,42
174,2,6:30.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by W. Matthews),,37,42
175,2,6:12.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by P. Washington),37,44
176,2,5:51.0,E. Bledsoe makes 2-pt jump shot from 14 ft,,39,44
177,2,5:34.0,,Shooting foul by B. Lopez (drawn by M. Monk),39,44
178,2,5:34.0,,M. Monk makes free throw 1 of 2,39,45
179,2,5:34.0,D. DiVincenzo enters the game for K. Middleton,,39,45
180,2,5:34.0,,M. Monk makes free throw 2 of 2,39,46
181,2,5:29.0,Personal foul by P. Washington (drawn by E. İlyasova),,39,46
182,2,5:29.0,G. Antetokounmpo enters the game for E. İlyasova,,39,46
183,2,5:29.0,,M. Williams enters the game for P. Washington,39,46
184,2,5:14.0,W. Matthews misses 3-pt jump shot from 27 ft,,39,46
185,2,5:11.0,,Defensive rebound by M. Monk,39,46
186,2,4:58.0,,M. Monk makes 2-pt jump shot from 3 ft (assist by D. Graham),39,48
187,2,4:50.0,Shooting foul by D. Graham (drawn by E. Bledsoe),,39,48
188,2,4:50.0,E. Bledsoe makes free throw 1 of 2,,40,48
189,2,4:50.0,G. Hill enters the game for W. Matthews,,40,48
190,2,4:50.0,E. Bledsoe makes free throw 2 of 2,,41,48
191,2,4:37.0,,C. Zeller misses 2-pt layup from 2 ft,41,48
192,2,4:35.0,Defensive rebound by B. Lopez,,41,48
193,2,4:32.0,Shooting foul by M. Monk (drawn by E. Bledsoe),,41,48
194,2,4:32.0,E. Bledsoe misses free throw 1 of 2,,41,48
195,2,4:32.0,Offensive rebound by Team,,41,48
196,2,4:32.0,E. İlyasova enters the game for B. Lopez,,41,48
197,2,4:32.0,,T. Rozier enters the game for N. Batum,41,48
198,2,4:32.0,E. Bledsoe makes free throw 2 of 2,,42,48
199,2,4:09.0,,D. Graham misses 3-pt jump shot from 25 ft,42,48
200,2,4:05.0,Defensive rebound by E. İlyasova,,42,48
201,2,4:00.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,42,48
202,2,3:58.0,,Defensive rebound by D. Graham,42,48
203,2,3:55.0,,T. Rozier misses 2-pt layup from 3 ft (block by D. DiVincenzo),42,48
204,2,3:53.0,Defensive rebound by G. Hill,,42,48
205,2,3:48.0,E. Bledsoe misses 2-pt layup from 2 ft,,42,48
206,2,3:43.0,Offensive rebound by G. Antetokounmpo,,42,48
207,2,3:42.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,44,48
208,2,3:18.0,,Shooting foul by G. Antetokounmpo (drawn by C. Zeller),44,48
209,2,3:18.0,,C. Zeller makes free throw 1 of 2,44,49
210,2,3:18.0,K. Korver enters the game for E. Bledsoe,,44,49
211,2,3:18.0,,C. Zeller misses free throw 2 of 2,44,49
212,2,3:17.0,Defensive rebound by Team,,44,49
213,2,3:05.0,Turnover by G. Hill (bad pass; steal by M. Monk),,44,49
214,2,2:59.0,,Turnover by M. Monk (bad pass; steal by D. DiVincenzo),44,49
215,2,2:54.0,G. Hill makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,46,49
216,2,2:43.0,,M. Williams misses 3-pt jump shot from 27 ft,46,49
217,2,2:41.0,,Offensive rebound by T. Rozier,46,49
218,2,2:41.0,,Turnover by T. Rozier (step out of bounds),46,49
219,2,2:41.0,Milwaukee full timeout,,46,49
220,2,2:41.0,,N. Batum enters the game for M. Monk,46,49
221,2,2:41.0,,M. Bridges enters the game for C. Zeller,46,49
222,2,2:28.0,Shooting foul by D. Graham (drawn by D. DiVincenzo),,46,49
223,2,2:28.0,D. DiVincenzo misses free throw 1 of 2,,46,49
224,2,2:28.0,Offensive rebound by Team,,46,49
225,2,2:28.0,K. Middleton enters the game for K. Korver,,46,49
226,2,2:28.0,,M. Monk enters the game for D. Graham,46,49
227,2,2:28.0,D. DiVincenzo makes free throw 2 of 2,,47,49
228,2,2:14.0,,M. Williams misses 3-pt jump shot from 26 ft,47,49
229,2,2:12.0,,Offensive rebound by Team,47,49
230,2,2:12.0,K. Korver enters the game for G. Antetokounmpo,,47,49
231,2,2:04.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by T. Rozier),47,52
232,2,1:49.0,Shooting foul by N. Batum (drawn by E. İlyasova),,47,52
233,2,1:49.0,E. İlyasova misses free throw 1 of 2,,47,52
234,2,1:49.0,Offensive rebound by Team,,47,52
235,2,1:49.0,E. İlyasova makes free throw 2 of 2,,48,52
236,2,1:29.0,,M. Williams misses 2-pt jump shot from 7 ft,48,52
237,2,1:27.0,Defensive rebound by D. DiVincenzo,,48,52
238,2,1:16.0,D. DiVincenzo makes 2-pt layup from 2 ft,,50,52
239,2,1:00.0,,M. Bridges misses 2-pt layup from 5 ft,50,52
240,2,0:58.0,Defensive rebound by E. İlyasova,,50,52
241,2,0:47.0,K. Korver misses 3-pt jump shot from 24 ft,,50,52
242,2,0:43.0,,Defensive rebound by M. Monk,50,52
243,2,0:37.0,,M. Monk makes 3-pt jump shot from 27 ft (assist by T. Rozier),50,55
244,2,0:25.0,E. İlyasova misses 2-pt layup from 3 ft (block by M. Monk),,50,55
245,2,0:22.0,,Defensive rebound by M. Monk,50,55
246,2,0:15.0,,M. Bridges misses 3-pt jump shot from 23 ft,50,55
247,2,0:12.0,Defensive rebound by G. Hill,,50,55
248,2,0:02.0,Offensive foul by K. Middleton (drawn by N. Batum),,50,55
249,2,0:02.0,Turnover by K. Middleton (offensive foul),,50,55
250,2,0:02.0,,D. Graham enters the game for M. Bridges,50,55
251,2,0:00.0,,M. Monk misses 3-pt jump shot from 46 ft,50,55
252,2,0:00.0,,Offensive rebound by Team,50,55
253,3,11:40.0,K. Middleton makes 2-pt jump shot from 20 ft,,52,55
254,3,11:26.0,,N. Batum misses 2-pt jump shot from 21 ft,52,55
255,3,11:24.0,Defensive rebound by G. Antetokounmpo,,52,55
256,3,11:18.0,Personal foul by P. Washington (drawn by G. Antetokounmpo),,52,55
257,3,11:18.0,,M. Williams enters the game for P. Washington,52,55
258,3,11:09.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,52,55
259,3,11:06.0,,Defensive rebound by T. Rozier,52,55
260,3,10:57.0,,Turnover by T. Rozier (bad pass; steal by W. Matthews),52,55
261,3,10:54.0,Turnover by W. Matthews (bad pass; steal by T. Rozier),,52,55
262,3,10:49.0,,T. Rozier misses 3-pt jump shot from 26 ft,52,55
263,3,10:47.0,Defensive rebound by K. Middleton,,52,55
264,3,10:45.0,Shooting foul by T. Rozier (drawn by E. Bledsoe),,52,55
265,3,10:45.0,E. Bledsoe makes free throw 1 of 2,,53,55
266,3,10:45.0,E. Bledsoe makes free throw 2 of 2,,54,55
267,3,10:38.0,,Shooting foul by K. Middleton (drawn by D. Graham),54,55
268,3,10:38.0,,D. Graham makes free throw 1 of 2,54,56
269,3,10:38.0,,D. Graham makes free throw 2 of 2,54,57
270,3,10:21.0,B. Lopez makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),,56,57
271,3,10:05.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by N. Batum),56,60
272,3,9:52.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,56,60
273,3,9:49.0,,Defensive rebound by C. Zeller,56,60
274,3,9:46.0,,Offensive foul by M. Williams (drawn by E. Bledsoe),56,60
275,3,9:46.0,,Turnover by M. Williams (offensive foul),56,60
276,3,9:27.0,B. Lopez misses 3-pt jump shot from 23 ft,,56,60
277,3,9:24.0,Offensive rebound by G. Antetokounmpo,,56,60
278,3,9:24.0,G. Antetokounmpo makes 2-pt hook shot from 8 ft,,58,60
279,3,9:10.0,,D. Graham makes 2-pt jump shot from 15 ft (assist by M. Williams),58,62
280,3,8:55.0,Turnover by W. Matthews (bad pass),,58,62
281,3,8:49.0,,C. Zeller misses 2-pt layup from 3 ft (block by B. Lopez),58,62
282,3,8:43.0,Defensive rebound by K. Middleton,,58,62
283,3,8:41.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,58,62
284,3,8:39.0,,Defensive rebound by M. Williams,58,62
285,3,8:23.0,,M. Williams misses 2-pt layup from 3 ft (block by G. Antetokounmpo),58,62
286,3,8:22.0,Defensive rebound by G. Antetokounmpo,,58,62
287,3,8:20.0,Turnover by G. Antetokounmpo (bad pass),,58,62
288,3,8:05.0,,D. Graham misses 2-pt jump shot from 19 ft,58,62
289,3,8:02.0,Defensive rebound by K. Middleton,,58,62
290,3,7:46.0,Shooting foul by M. Williams (drawn by G. Antetokounmpo),,58,62
291,3,7:46.0,G. Antetokounmpo misses free throw 1 of 2,,58,62
292,3,7:46.0,Offensive rebound by Team,,58,62
293,3,7:46.0,G. Antetokounmpo makes free throw 2 of 2,,59,62
294,3,7:19.0,,D. Graham misses 3-pt jump shot from 29 ft,59,62
295,3,7:17.0,Defensive rebound by K. Middleton,,59,62
296,3,7:13.0,K. Middleton misses 3-pt jump shot from 27 ft,,59,62
297,3,7:08.0,,Defensive rebound by N. Batum,59,62
298,3,6:52.0,,N. Batum misses 3-pt jump shot from 26 ft,59,62
299,3,6:50.0,Defensive rebound by G. Antetokounmpo,,59,62
300,3,6:44.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),,61,62
301,3,6:44.0,,Charlotte full timeout,61,62
302,3,6:44.0,E. İlyasova enters the game for G. Antetokounmpo,,61,62
303,3,6:44.0,,M. Bridges enters the game for N. Batum,61,62
304,3,6:44.0,,M. Monk enters the game for T. Rozier,61,62
305,3,6:27.0,,D. Graham misses 3-pt jump shot from 26 ft,61,62
306,3,6:23.0,Defensive rebound by W. Matthews,,61,62
307,3,6:13.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,61,62
308,3,6:10.0,,Defensive rebound by M. Monk,61,62
309,3,6:07.0,,Turnover by M. Monk (bad pass; steal by E. Bledsoe),61,62
310,3,6:01.0,E. Bledsoe misses 2-pt layup from 3 ft,,61,62
311,3,5:58.0,,Defensive rebound by M. Monk,61,62
312,3,5:48.0,,D. Graham makes 2-pt layup from 1 ft,61,64
313,3,5:39.0,W. Matthews misses 3-pt jump shot from 27 ft,,61,64
314,3,5:37.0,,Defensive rebound by M. Williams,61,64
315,3,5:27.0,,M. Bridges misses 2-pt layup from 3 ft,61,64
316,3,5:27.0,Defensive rebound by Team,,61,64
317,3,5:27.0,,Loose ball foul by C. Zeller (drawn by B. Lopez),61,64
318,3,5:27.0,G. Antetokounmpo enters the game for E. Bledsoe,,61,64
319,3,5:27.0,D. DiVincenzo enters the game for B. Lopez,,61,64
320,3,5:27.0,G. Hill enters the game for W. Matthews,,61,64
321,3,5:27.0,,B. Biyombo enters the game for C. Zeller,61,64
322,3,5:03.0,E. İlyasova misses 3-pt jump shot from 26 ft,,61,64
323,3,4:57.0,Offensive rebound by G. Antetokounmpo,,61,64
324,3,4:57.0,G. Antetokounmpo makes 2-pt layup at rim,,63,64
325,3,4:45.0,,M. Williams misses 2-pt jump shot from 7 ft,63,64
326,3,4:43.0,Defensive rebound by G. Antetokounmpo,,63,64
327,3,4:34.0,G. Hill misses 3-pt jump shot from 25 ft,,63,64
328,3,4:30.0,,Defensive rebound by B. Biyombo,63,64
329,3,4:27.0,,D. Graham makes 3-pt jump shot from 27 ft (assist by M. Monk),63,67
330,3,4:27.0,Away from play foul by B. Biyombo (drawn by G. Antetokounmpo),,63,67
331,3,4:27.0,G. Antetokounmpo misses free throw 1 of 2,,63,67
332,3,4:27.0,Offensive rebound by Team,,63,67
333,3,4:27.0,,N. Batum enters the game for M. Williams,63,67
334,3,4:27.0,G. Antetokounmpo makes free throw 2 of 2,,64,67
335,3,4:06.0,,Personal foul by E. İlyasova (drawn by D. Graham),64,67
336,3,4:06.0,K. Korver enters the game for K. Middleton,,64,67
337,3,3:56.0,,M. Monk makes 2-pt jump shot from 6 ft (assist by D. Graham),64,69
338,3,3:39.0,Turnover by G. Antetokounmpo (traveling),,64,69
339,3,3:25.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by N. Batum),64,72
340,3,3:13.0,Personal foul by D. Graham (drawn by G. Hill),,64,72
341,3,3:13.0,G. Hill makes free throw 1 of 2,,65,72
342,3,3:13.0,P. Connaughton enters the game for G. Antetokounmpo,,65,72
343,3,3:13.0,B. Lopez enters the game for E. İlyasova,,65,72
344,3,3:13.0,,T. Rozier enters the game for D. Graham,65,72
345,3,3:13.0,G. Hill makes free throw 2 of 2,,66,72
346,3,2:55.0,,M. Monk makes 2-pt jump shot from 4 ft (assist by N. Batum),66,74
347,3,2:46.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,69,74
348,3,2:23.0,,T. Rozier makes 2-pt jump shot from 16 ft,69,76
349,3,2:13.0,K. Korver misses 3-pt jump shot from 23 ft,,69,76
350,3,2:10.0,Offensive rebound by D. DiVincenzo,,69,76
351,3,2:05.0,B. Lopez misses 3-pt jump shot from 23 ft,,69,76
352,3,2:03.0,Offensive rebound by P. Connaughton,,69,76
353,3,1:55.0,B. Lopez makes 2-pt layup from 2 ft (assist by P. Connaughton),,71,76
354,3,1:34.0,,N. Batum misses 3-pt jump shot from 25 ft,71,76
355,3,1:31.0,Defensive rebound by D. DiVincenzo,,71,76
356,3,1:22.0,G. Hill makes 2-pt dunk from 2 ft (assist by K. Korver),,73,76
357,3,1:22.0,,Charlotte full timeout,73,76
358,3,1:22.0,,W. Hernangómez enters the game for B. Biyombo,73,76
359,3,1:07.0,,Personal foul by D. DiVincenzo (drawn by M. Monk),73,76
360,3,1:01.0,,M. Monk makes 2-pt jump shot from 13 ft (assist by N. Batum),73,78
361,3,0:53.0,K. Korver makes 3-pt jump shot from 26 ft (assist by G. Hill),,76,78
362,3,0:41.0,,Turnover by M. Monk (bad pass; steal by G. Hill),76,78
363,3,0:28.0,K. Korver misses 3-pt jump shot from 24 ft,,76,78
364,3,0:24.0,Offensive rebound by D. DiVincenzo,,76,78
365,3,0:24.0,D. DiVincenzo makes 2-pt layup at rim,,78,78
366,3,0:05.0,,M. Monk misses 3-pt jump shot from 27 ft,78,78
367,3,0:02.0,Defensive rebound by G. Hill,,78,78
368,4,11:48.0,,Turnover by M. Bridges (bad pass; steal by P. Connaughton),78,78
369,4,11:43.0,P. Connaughton makes 2-pt dunk from 2 ft,,80,78
370,4,11:32.0,,P. Washington misses 3-pt jump shot from 26 ft,80,78
371,4,11:28.0,Defensive rebound by B. Lopez,,80,78
372,4,11:20.0,B. Lopez misses 3-pt jump shot from 27 ft,,80,78
373,4,11:18.0,,Defensive rebound by T. Rozier,80,78
374,4,10:56.0,,P. Washington misses 3-pt jump shot from 26 ft,80,78
375,4,10:54.0,Defensive rebound by D. DiVincenzo,,80,78
376,4,10:46.0,G. Hill misses 3-pt jump shot from 24 ft,,80,78
