,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
47,1,7:28.0,,Defensive rebound by P. George,10,13
48,1,7:23.0,,P. George makes 3-pt jump shot from 26 ft,10,16
49,1,7:23.0,Minnesota full timeout,,10,16
50,1,7:10.0,Shooting foul by I. Zubac (drawn by A. Wiggins),,10,16
51,1,7:10.0,A. Wiggins misses free throw 1 of 2,,10,16
52,1,7:10.0,Offensive rebound by Team,,10,16
53,1,7:10.0,A. Wiggins makes free throw 2 of 2,,11,16
54,1,6:56.0,,P. Beverley makes 2-pt layup from 2 ft,11,18
55,1,6:36.0,K. Towns makes 2-pt layup from 2 ft (assist by A. Wiggins),,13,18
56,1,6:26.0,,P. George misses 2-pt layup from 2 ft,13,18
57,1,6:23.0,,Offensive rebound by I. Zubac,13,18
58,1,6:23.0,,I. Zubac makes 2-pt layup from 1 ft,13,20
59,1,6:17.0,K. Towns misses 2-pt layup from 7 ft (block by I. Zubac),,13,20
60,1,6:15.0,Offensive rebound by J. Culver,,13,20
61,1,6:11.0,Personal foul by I. Zubac (drawn by K. Towns),,13,20
62,1,6:11.0,,M. Harrell enters the game for P. George,13,20
63,1,6:11.0,,L. Williams enters the game for I. Zubac,13,20
64,1,6:04.0,A. Wiggins misses 3-pt jump shot from 28 ft,,13,20
65,1,6:01.0,,Defensive rebound by M. Harrell,13,20
66,1,5:58.0,,L. Williams misses 3-pt jump shot from 24 ft,13,20
67,1,5:54.0,Defensive rebound by A. Wiggins,,13,20
68,1,5:44.0,S. Napier makes 2-pt jump shot from 4 ft,,15,20
69,1,5:24.0,,L. Shamet makes 2-pt layup from 2 ft (assist by K. Leonard),15,22
70,1,5:13.0,R. Covington makes 2-pt jump shot from 7 ft (assist by A. Wiggins),,17,22
71,1,5:13.0,Shooting foul by L. Shamet (drawn by R. Covington),,17,22
72,1,5:13.0,J. Okogie enters the game for J. Culver,,17,22
73,1,5:13.0,,R. McGruder enters the game for P. Beverley,17,22
74,1,5:13.0,R. Covington makes free throw 1 of 1,,18,22
75,1,5:05.0,,Personal foul by A. Wiggins (drawn by K. Leonard),18,22
76,1,5:05.0,,K. Leonard makes free throw 1 of 2,18,23
77,1,5:05.0,K. Martin enters the game for A. Wiggins,,18,23
78,1,5:05.0,,K. Leonard makes free throw 2 of 2,18,24
79,1,4:43.0,Shooting foul by M. Harrell (drawn by J. Okogie),,18,24
80,1,4:43.0,J. Okogie makes free throw 1 of 2,,19,24
81,1,4:43.0,J. Okogie makes free throw 2 of 2,,20,24
82,1,4:33.0,,K. Leonard makes 3-pt jump shot from 26 ft,20,27
83,1,4:21.0,K. Towns makes 2-pt dunk from 2 ft (assist by S. Napier),,22,27
84,1,3:59.0,,K. Leonard misses 3-pt jump shot from 25 ft,22,27
85,1,3:56.0,Defensive rebound by K. Towns,,22,27
86,1,3:51.0,K. Towns misses 3-pt jump shot from 28 ft,,22,27
87,1,3:47.0,,Defensive rebound by K. Leonard,22,27
88,1,3:38.0,,M. Harrell makes 2-pt hook shot from 4 ft,22,29
89,1,3:25.0,S. Napier makes 2-pt layup from 4 ft,,24,29
90,1,3:10.0,,K. Leonard makes 2-pt layup from 2 ft,24,31
91,1,3:01.0,,LA Clippers full timeout,24,31
92,1,3:01.0,K. Bates-Diop enters the game for R. Covington,,24,31
93,1,3:01.0,J. McLaughlin enters the game for S. Napier,,24,31
94,1,3:01.0,,J. Green enters the game for K. Leonard,24,31
95,1,2:50.0,K. Bates-Diop makes 2-pt layup from 3 ft (assist by K. Towns),,26,31
96,1,2:36.0,,L. Shamet misses 3-pt jump shot from 26 ft,26,31
97,1,2:36.0,Defensive rebound by K. Bates-Diop,,26,31
98,1,2:16.0,K. Towns misses 2-pt hook shot from 2 ft,,26,31
99,1,2:15.0,,Defensive rebound by R. McGruder,26,31
100,1,2:11.0,,L. Williams makes 2-pt layup from 3 ft,26,33
101,1,2:11.0,Violation by Team (def goaltending),,26,33
102,1,1:55.0,K. Bates-Diop misses 3-pt jump shot from 27 ft,,26,33
103,1,1:51.0,,Defensive rebound by L. Williams,26,33
104,1,1:43.0,,L. Williams misses 2-pt jump shot from 14 ft,26,33
105,1,1:40.0,Defensive rebound by K. Towns,,26,33
106,1,1:29.0,J. Okogie makes 2-pt layup from 1 ft (assist by K. Bates-Diop),,28,33
107,1,1:15.0,,Turnover by M. Harrell (bad pass; steal by J. McLaughlin),28,33
108,1,1:15.0,Personal take foul by L. Williams (drawn by K. Martin),,28,33
109,1,1:15.0,K. Martin makes free throw 1 of 2,,29,33
110,1,1:15.0,K. Martin makes free throw 2 of 2,,30,33
111,1,1:02.0,,M. Harrell misses 2-pt layup from 3 ft,30,33
112,1,1:00.0,Defensive rebound by K. Towns,,30,33
113,1,0:49.0,Turnover by J. Okogie (bad pass; steal by R. McGruder),,30,33
114,1,0:43.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),30,35
115,1,0:39.0,J. Okogie misses 3-pt jump shot from 26 ft,,30,35
116,1,0:35.0,,Defensive rebound by M. Harrell,30,35
117,1,0:32.0,,Shooting foul by K. Martin (drawn by L. Williams),30,35
118,1,0:32.0,,L. Williams makes free throw 1 of 3,30,36
119,1,0:32.0,,L. Williams makes free throw 2 of 3,30,37
120,1,0:32.0,,L. Williams makes free throw 3 of 3,30,38
121,1,0:14.0,K. Towns misses 3-pt jump shot from 25 ft,,30,38
122,1,0:11.0,Offensive rebound by J. Okogie,,30,38
123,1,0:11.0,Shooting foul by R. McGruder (drawn by J. Okogie),,30,38
124,1,0:11.0,J. Okogie makes free throw 1 of 2,,31,38
125,1,0:11.0,J. Okogie makes free throw 2 of 2,,32,38
126,1,0:02.0,,Shooting foul by K. Martin (drawn by L. Shamet),32,38
127,1,0:02.0,,L. Shamet makes free throw 1 of 3,32,39
128,1,0:02.0,,L. Shamet misses free throw 2 of 3,32,39
129,1,0:02.0,,Offensive rebound by Team,32,39
130,1,0:02.0,,J. Robinson enters the game for L. Williams,32,39
131,1,0:02.0,,L. Shamet makes free throw 3 of 3,32,40
132,1,0:00.0,J. McLaughlin misses 3-pt jump shot from 32 ft,,32,40
133,1,0:00.0,Offensive rebound by Team,,32,40
134,2,11:40.0,,L. Williams misses 2-pt jump shot from 12 ft,32,40
135,2,11:35.0,Defensive rebound by K. Bates-Diop,,32,40
136,2,11:26.0,Offensive foul by A. Wiggins (drawn by M. Harrell),,32,40
137,2,11:26.0,Turnover by A. Wiggins (offensive foul),,32,40
138,2,11:26.0,,P. George enters the game for R. McGruder,32,40
139,2,11:26.0,Minnesota full timeout,,32,40
140,2,11:26.0,,R. McGruder enters the game for P. George,32,40
141,2,11:26.0,Instant Replay (Challenge: Stands),,32,40
142,2,11:26.0,S. Napier enters the game for A. Wiggins,,32,40
143,2,11:26.0,,P. George enters the game for R. McGruder,32,40
144,2,11:12.0,,L. Williams makes 2-pt layup from 3 ft (assist by J. Green),32,42
145,2,10:54.0,J. McLaughlin makes 2-pt layup from 1 ft,,34,42
146,2,10:46.0,,P. George misses 3-pt jump shot from 26 ft,34,42
147,2,10:43.0,Defensive rebound by J. Okogie,,34,42
148,2,10:30.0,J. Okogie makes 2-pt layup from 2 ft (assist by S. Napier),,36,42
149,2,10:12.0,,Turnover by M. Harrell (back court),36,42
150,2,10:01.0,S. Napier misses 2-pt jump shot from 15 ft,,36,42
151,2,9:58.0,,Defensive rebound by Team,36,42
152,2,9:44.0,,P. George misses 2-pt jump shot from 15 ft,36,42
153,2,9:41.0,Defensive rebound by J. McLaughlin,,36,42
154,2,9:39.0,Offensive foul by J. Okogie (drawn by M. Harrell),,36,42
155,2,9:39.0,Turnover by J. Okogie (offensive foul),,36,42
156,2,9:27.0,,L. Williams misses 2-pt jump shot from 7 ft,36,42
157,2,9:25.0,,Offensive rebound by M. Harrell,36,42
158,2,9:25.0,,M. Harrell makes 2-pt layup from 1 ft,36,44
159,2,9:13.0,S. Napier misses 2-pt jump shot from 18 ft,,36,44
160,2,9:13.0,,Defensive rebound by L. Williams,36,44
161,2,9:13.0,,Turnover by L. Williams (out of bounds lost ball),36,44
162,2,9:05.0,G. Dieng misses 3-pt jump shot from 26 ft,,36,44
163,2,9:02.0,,Defensive rebound by M. Harrell,36,44
164,2,8:54.0,,M. Harrell misses 2-pt layup from 1 ft (block by G. Dieng),36,44
165,2,8:54.0,Defensive rebound by S. Napier,,36,44
166,2,8:48.0,G. Dieng makes 2-pt layup from 2 ft (assist by S. Napier),,38,44
167,2,8:30.0,,Turnover by L. Williams (bad pass; steal by S. Napier),38,44
168,2,8:18.0,S. Napier misses 2-pt jump shot from 14 ft,,38,44
169,2,8:16.0,,Defensive rebound by J. Green,38,44
170,2,8:09.0,,M. Harrell makes 2-pt layup from 1 ft (assist by P. George),38,46
171,2,8:04.0,Minnesota full timeout,,38,46
172,2,8:04.0,R. Covington enters the game for K. Bates-Diop,,38,46
173,2,8:04.0,J. Culver enters the game for J. McLaughlin,,38,46
174,2,8:04.0,,M. Harkless enters the game for L. Shamet,38,46
175,2,8:00.0,Personal foul by P. George (drawn by S. Napier),,38,46
176,2,7:47.0,Turnover by R. Covington (bad pass; steal by L. Williams),,38,46
177,2,7:44.0,,L. Williams makes 2-pt layup from 2 ft,38,48
178,2,7:31.0,S. Napier misses 3-pt jump shot from 25 ft,,38,48
179,2,7:26.0,,Defensive rebound by M. Harkless,38,48
180,2,7:23.0,,P. George makes 2-pt layup from 2 ft (assist by L. Williams),38,50
181,2,7:10.0,G. Dieng makes 3-pt jump shot from 26 ft (assist by S. Napier),,41,50
182,2,6:51.0,,P. George misses 2-pt jump shot from 16 ft,41,50
183,2,6:48.0,Defensive rebound by R. Covington,,41,50
184,2,6:27.0,Turnover by J. Culver (bad pass; steal by P. George),,41,50
185,2,6:27.0,K. Towns enters the game for G. Dieng,,41,50
186,2,6:27.0,,P. Beverley enters the game for J. Green,41,50
187,2,6:27.0,,K. Leonard enters the game for M. Harrell,41,50
188,2,6:27.0,,I. Zubac enters the game for L. Williams,41,50
189,2,6:10.0,,K. Leonard misses 3-pt jump shot from 25 ft,41,50
190,2,6:07.0,Defensive rebound by R. Covington,,41,50
191,2,5:50.0,K. Towns makes 3-pt jump shot from 26 ft (assist by S. Napier),,44,50
192,2,5:33.0,,Turnover by P. Beverley (bad pass; steal by R. Covington),44,50
193,2,5:31.0,Personal take foul by P. Beverley (drawn by R. Covington),,44,50
194,2,5:27.0,K. Towns makes 2-pt hook shot from 3 ft (assist by S. Napier),,46,50
195,2,5:15.0,,Personal foul by J. Okogie (drawn by K. Leonard),46,50
196,2,5:12.0,,P. George misses 3-pt jump shot from 25 ft,46,50
197,2,5:08.0,Defensive rebound by K. Towns,,46,50
198,2,4:55.0,R. Covington misses 2-pt jump shot from 14 ft,,46,50
199,2,4:51.0,,Defensive rebound by I. Zubac,46,50
200,2,4:33.0,,Turnover by K. Leonard (bad pass),46,50
201,2,4:23.0,R. Covington makes 2-pt layup from 3 ft (assist by S. Napier),,48,50
202,2,4:23.0,Shooting foul by P. George (drawn by R. Covington),,48,50
203,2,4:23.0,R. Covington misses free throw 1 of 1,,48,50
204,2,4:18.0,,Defensive rebound by I. Zubac,48,50
205,2,4:17.0,,LA Clippers full timeout,48,50
206,2,4:17.0,,L. Shamet enters the game for M. Harkless,48,50
207,2,4:09.0,,K. Leonard makes 2-pt jump shot from 5 ft,48,52
208,2,3:54.0,Turnover by S. Napier (bad pass; steal by P. George),,48,52
209,2,3:50.0,,K. Leonard misses 2-pt jump shot from 13 ft,48,52
210,2,3:50.0,Defensive rebound by Team,,48,52
211,2,3:50.0,,Loose ball foul by K. Leonard (drawn by R. Covington),48,52
212,2,3:50.0,,M. Harkless enters the game for P. George,48,52
213,2,3:34.0,J. Okogie misses 2-pt jump shot from 12 ft (block by P. Beverley),,48,52
214,2,3:31.0,Offensive rebound by J. Okogie,,48,52
215,2,3:29.0,Shooting foul by I. Zubac (drawn by K. Towns),,48,52
216,2,3:29.0,K. Towns makes free throw 1 of 2,,49,52
217,2,3:29.0,,M. Harrell enters the game for I. Zubac,49,52
218,2,3:29.0,K. Towns misses free throw 2 of 2,,49,52
219,2,3:26.0,,Defensive rebound by K. Leonard,49,52
220,2,3:07.0,,K. Leonard makes 2-pt jump shot from 12 ft,49,54
221,2,2:41.0,K. Towns misses 2-pt hook shot from 8 ft,,49,54
222,2,2:38.0,,Defensive rebound by K. Leonard,49,54
223,2,2:35.0,,Personal foul by J. Okogie (drawn by K. Leonard),49,54
224,2,2:35.0,,Technical foul by J. Okogie,49,54
225,2,2:35.0,,K. Leonard misses technical free throw,49,54
226,2,2:35.0,,Offensive rebound by Team,49,54
227,2,2:35.0,K. Martin enters the game for J. Okogie,,49,54
228,2,2:30.0,,Personal foul by J. Culver (drawn by L. Shamet),49,54
229,2,2:22.0,,P. Beverley misses 3-pt jump shot from 24 ft,49,54
230,2,2:18.0,Defensive rebound by R. Covington,,49,54
231,2,2:15.0,Shooting foul by L. Shamet (drawn by K. Martin),,49,54
232,2,2:15.0,K. Martin makes free throw 1 of 2,,50,54
233,2,2:15.0,J. Bell enters the game for J. Culver,,50,54
234,2,2:15.0,K. Martin makes free throw 2 of 2,,51,54
235,2,1:58.0,,K. Leonard misses 2-pt jump shot from 15 ft (block by R. Covington),51,54
236,2,1:55.0,Defensive rebound by S. Napier,,51,54
237,2,1:42.0,Shooting foul by M. Harkless (drawn by K. Towns),,51,54
238,2,1:42.0,K. Towns makes free throw 1 of 2,,52,54
239,2,1:42.0,,L. Williams enters the game for M. Harkless,52,54
240,2,1:42.0,K. Towns makes free throw 2 of 2,,53,54
241,2,1:32.0,,Turnover by P. Beverley (bad pass; steal by K. Martin),53,54
242,2,1:30.0,Offensive foul by K. Martin (drawn by P. Beverley),,53,54
243,2,1:30.0,Turnover by K. Martin (offensive foul),,53,54
244,2,1:11.0,,K. Leonard makes 3-pt jump shot from 26 ft,53,57
245,2,0:44.0,K. Martin misses 3-pt jump shot from 26 ft,,53,57
246,2,0:42.0,,Defensive rebound by K. Leonard,53,57
247,2,0:36.0,,Shooting foul by J. Bell (drawn by K. Leonard),53,57
248,2,0:36.0,,K. Leonard makes free throw 1 of 3,53,58
249,2,0:36.0,,K. Leonard makes free throw 2 of 3,53,59
250,2,0:36.0,,R. McGruder enters the game for L. Shamet,53,59
251,2,0:36.0,,K. Leonard makes free throw 3 of 3,53,60
252,2,0:29.0,S. Napier misses 2-pt layup from 5 ft (block by M. Harrell),,53,60
253,2,0:26.0,,Defensive rebound by L. Williams,53,60
254,2,0:08.0,,L. Williams makes 2-pt layup from 3 ft (assist by K. Leonard),53,62
255,2,0:02.0,J. Bell makes 2-pt layup from 2 ft (assist by K. Towns),,55,62
256,2,0:00.0,,P. Beverley misses 3-pt jump shot from 39 ft,55,62
257,2,0:00.0,,Offensive rebound by Team,55,62
258,3,11:40.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by P. George),55,65
259,3,11:26.0,Personal foul by K. Leonard (drawn by K. Towns),,55,65
260,3,11:18.0,J. Culver misses 3-pt jump shot from 24 ft,,55,65
261,3,11:15.0,,Defensive rebound by P. Beverley,55,65
262,3,11:00.0,,K. Leonard misses 3-pt jump shot from 28 ft,55,65
263,3,10:57.0,Defensive rebound by K. Towns,,55,65
264,3,10:41.0,R. Covington makes 3-pt jump shot from 28 ft (assist by K. Towns),,58,65
265,3,10:25.0,,Turnover by P. George (bad pass; steal by R. Covington),58,65
266,3,10:17.0,K. Towns misses 3-pt jump shot from 25 ft,,58,65
267,3,10:12.0,,Defensive rebound by P. George,58,65
268,3,9:59.0,,K. Leonard misses 2-pt layup from 2 ft,58,65
269,3,9:55.0,,Offensive rebound by I. Zubac,58,65
270,3,9:53.0,,P. George makes 3-pt jump shot from 27 ft (assist by I. Zubac),58,68
271,3,9:45.0,Personal foul by P. Beverley (drawn by S. Napier),,58,68
272,3,9:38.0,A. Wiggins misses 2-pt jump shot from 13 ft,,58,68
273,3,9:35.0,,Defensive rebound by K. Leonard,58,68
274,3,9:23.0,,P. George misses 3-pt jump shot from 29 ft,58,68
275,3,9:19.0,,Offensive rebound by P. Beverley,58,68
276,3,9:15.0,,K. Leonard makes 3-pt jump shot from 27 ft,58,71
277,3,8:50.0,Turnover by S. Napier (lost ball; steal by P. Beverley),,58,71
278,3,8:46.0,,P. George misses 2-pt layup from 1 ft (block by R. Covington),58,71
279,3,8:43.0,Defensive rebound by A. Wiggins,,58,71
280,3,8:41.0,A. Wiggins makes 2-pt layup from 3 ft,,60,71
281,3,8:39.0,,LA Clippers full timeout,60,71
282,3,8:14.0,,K. Leonard makes 2-pt jump shot from 3 ft,60,73
283,3,8:00.0,J. Culver makes 2-pt dunk from 2 ft (assist by S. Napier),,62,73
284,3,7:45.0,,P. George misses 2-pt jump shot from 19 ft,62,73
285,3,7:41.0,,Offensive rebound by I. Zubac,62,73
286,3,7:37.0,,Personal foul by S. Napier (drawn by I. Zubac),62,73
287,3,7:37.0,,L. Shamet enters the game for P. George,62,73
288,3,7:25.0,,K. Leonard misses 3-pt jump shot from 27 ft,62,73
289,3,7:23.0,,Offensive rebound by I. Zubac,62,73
290,3,7:18.0,,P. Beverley misses 3-pt jump shot from 27 ft,62,73
291,3,7:15.0,Defensive rebound by A. Wiggins,,62,73
292,3,7:08.0,A. Wiggins makes 2-pt jump shot from 7 ft,,64,73
293,3,7:07.0,,Turnover by M. Harkless (bad pass; steal by S. Napier),64,73
294,3,7:07.0,Turnover by S. Napier (traveling),,64,73
295,3,6:58.0,,M. Harkless makes 2-pt dunk from 1 ft (assist by K. Leonard),64,75
296,3,6:42.0,K. Towns makes 2-pt dunk from 2 ft (assist by S. Napier),,66,75
297,3,6:34.0,,P. Beverley makes 2-pt layup from 2 ft,66,77
298,3,6:21.0,R. Covington misses 3-pt jump shot from 26 ft,,66,77
299,3,6:16.0,Offensive rebound by S. Napier,,66,77
300,3,6:14.0,K. Towns makes 2-pt dunk from 1 ft (assist by J. Culver),,68,77
301,3,6:14.0,Shooting foul by I. Zubac (drawn by K. Towns),,68,77
302,3,6:14.0,K. Towns makes free throw 1 of 1,,69,77
303,3,5:54.0,,K. Leonard misses 2-pt layup from 2 ft,69,77
304,3,5:52.0,Defensive rebound by S. Napier,,69,77
305,3,5:50.0,J. Culver makes 2-pt dunk from 2 ft (assist by A. Wiggins),,71,77
306,3,5:50.0,,LA Clippers full timeout,71,77
307,3,5:50.0,,M. Harrell enters the game for M. Harkless,71,77
308,3,5:50.0,,L. Williams enters the game for I. Zubac,71,77
309,3,5:40.0,,Personal foul by R. Covington (drawn by K. Leonard),71,77
310,3,5:34.0,,K. Leonard misses 2-pt jump shot from 8 ft,71,77
311,3,5:30.0,Defensive rebound by A. Wiggins,,71,77
312,3,5:27.0,Shooting foul by L. Shamet (drawn by R. Covington),,71,77
313,3,5:27.0,R. Covington makes free throw 1 of 2,,72,77
314,3,5:27.0,J. Okogie enters the game for J. Culver,,72,77
315,3,5:27.0,R. Covington makes free throw 2 of 2,,73,77
316,3,5:16.0,,Personal foul by R. Covington (drawn by K. Leonard),73,77
317,3,5:06.0,,K. Leonard makes 2-pt dunk from 2 ft (assist by L. Shamet),73,79
318,3,5:04.0,Turnover by R. Covington (bad pass),,73,79
319,3,5:02.0,,M. Harrell makes 2-pt dunk from 3 ft (assist by P. Beverley),73,81
320,3,5:02.0,Minnesota full timeout,,73,81
321,3,4:42.0,S. Napier misses 3-pt jump shot from 27 ft,,73,81
322,3,4:40.0,,Defensive rebound by Team,73,81
323,3,4:24.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by K. Leonard),73,84
324,3,3:58.0,Turnover by S. Napier (bad pass; steal by M. Harrell),,73,84
325,3,3:55.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),73,86
326,3,3:42.0,Shooting foul by M. Harrell (drawn by J. Okogie),,73,86
327,3,3:42.0,J. Okogie makes free throw 1 of 2,,74,86
328,3,3:42.0,J. McLaughlin enters the game for S. Napier,,74,86
329,3,3:42.0,,P. George enters the game for K. Leonard,74,86
330,3,3:42.0,J. Okogie makes free throw 2 of 2,,75,86
331,3,3:29.0,,L. Williams makes 2-pt jump shot from 15 ft,75,88
332,3,3:09.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. McLaughlin),,78,88
333,3,2:55.0,,L. Williams makes 2-pt jump shot from 21 ft,78,90
334,3,2:45.0,J. Okogie misses 2-pt layup from 2 ft (block by P. George),,78,90
335,3,2:45.0,Offensive rebound by Team,,78,90
336,3,2:45.0,K. Martin enters the game for A. Wiggins,,78,90
337,3,2:45.0,,R. McGruder enters the game for P. Beverley,78,90
338,3,2:41.0,K. Martin misses 3-pt jump shot from 26 ft,,78,90
339,3,2:41.0,Offensive rebound by K. Towns,,78,90
340,3,2:41.0,K. Towns makes 2-pt layup from 2 ft,,80,90
341,3,2:41.0,Shooting foul by L. Williams (drawn by K. Towns),,80,90
342,3,2:41.0,K. Towns makes free throw 1 of 1,,81,90
343,3,2:21.0,,L. Williams misses 2-pt jump shot from 10 ft,81,90
344,3,2:19.0,Defensive rebound by K. Towns,,81,90
345,3,2:14.0,Turnover by K. Martin (lost ball; steal by L. Shamet),,81,90
346,3,2:08.0,,P. George makes 2-pt jump shot from 17 ft,81,92
347,3,1:57.0,K. Towns misses 3-pt jump shot from 25 ft,,81,92
348,3,1:54.0,,Defensive rebound by P. George,81,92
349,3,1:49.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Shamet),81,94
350,3,1:33.0,R. Covington misses 3-pt jump shot from 26 ft,,81,94
351,3,1:28.0,Offensive rebound by J. Okogie,,81,94
352,3,1:25.0,K. Martin misses 3-pt jump shot from 26 ft,,81,94
353,3,1:21.0,,Defensive rebound by R. McGruder,81,94
354,3,1:20.0,,Turnover by R. McGruder (bad pass; steal by J. Okogie),81,94
355,3,1:15.0,K. Towns makes 2-pt layup from 2 ft (assist by J. McLaughlin),,83,94
356,3,1:06.0,,L. Williams makes 2-pt layup from 1 ft,83,96
357,3,0:41.0,J. Okogie misses 3-pt jump shot from 24 ft,,83,96
358,3,0:40.0,,Defensive rebound by Team,83,96
359,3,0:35.0,,L. Williams misses 3-pt jump shot from 25 ft,83,96
360,3,0:31.0,Defensive rebound by K. Martin,,83,96
361,3,0:14.0,J. Okogie makes 3-pt jump shot from 24 ft (assist by J. McLaughlin),,86,96
362,3,0:04.0,,P. George makes 2-pt jump shot from 15 ft,86,98
363,3,0:00.0,J. McLaughlin misses 3-pt jump shot from 36 ft,,86,98
364,3,0:00.0,Offensive rebound by Team,,86,98
365,4,11:45.0,A. Wiggins misses 3-pt jump shot from 27 ft,,86,98
366,4,11:42.0,,Defensive rebound by P. George,86,98
367,4,11:26.0,,P. George makes 3-pt jump shot from 27 ft (assist by L. Williams),86,101
368,4,11:09.0,A. Wiggins misses 2-pt layup from 9 ft (block by J. Green),,86,101
369,4,11:07.0,,Defensive rebound by J. Green,86,101
370,4,11:07.0,,Turnover by J. Green (bad pass),86,101
371,4,10:56.0,J. McLaughlin misses 3-pt jump shot from 27 ft,,86,101
372,4,10:54.0,,Defensive rebound by J. Green,86,101
373,4,10:43.0,,P. George makes 2-pt jump shot from 16 ft,86,103
374,4,10:24.0,A. Wiggins misses 2-pt jump shot from 11 ft,,86,103
375,4,10:19.0,,Defensive rebound by P. George,86,103
376,4,10:11.0,,M. Harrell misses 2-pt layup from 3 ft,86,103
377,4,10:08.0,,Offensive rebound by M. Harrell,86,103
378,4,10:08.0,,M. Harrell misses 2-pt layup at rim,86,103
379,4,10:07.0,,Offensive rebound by M. Harrell,86,103
380,4,10:06.0,,Turnover by M. Harrell (lost ball; steal by K. Bates-Diop),86,103
381,4,10:06.0,Personal take foul by L. Williams (drawn by J. McLaughlin),,86,103
382,4,10:06.0,,I. Zubac enters the game for M. Harrell,86,103
383,4,9:58.0,Turnover by K. Martin (traveling),,86,103
384,4,9:45.0,,P. George misses 2-pt jump shot from 21 ft,86,103
385,4,9:43.0,Defensive rebound by K. Martin,,86,103
386,4,9:27.0,A. Wiggins misses 2-pt jump shot from 14 ft,,86,103
387,4,9:24.0,,Defensive rebound by L. Williams,86,103
388,4,9:21.0,,L. Shamet misses 3-pt jump shot from 27 ft,86,103
