,QUARTER,TIME_REMAINING,MIAMI_ACTION,HOUSTON_ACTION,MIAMI_SCORE,HOUSTON_SCORE
40,1,7:35.0,Turnover by D. Robinson (bad pass; steal by P. Tucker),,4,10
41,1,7:31.0,,D. House makes 2-pt layup from 1 ft (assist by P. Tucker),4,12
42,1,7:24.0,Personal foul by R. Westbrook (drawn by B. Adebayo),,4,12
43,1,7:11.0,M. Leonard misses 3-pt jump shot from 26 ft,,4,12
44,1,7:09.0,,Defensive rebound by P. Tucker,4,12
45,1,7:01.0,,J. Harden misses 2-pt layup from 6 ft,4,12
46,1,6:59.0,Defensive rebound by D. Robinson,,4,12
47,1,6:54.0,K. Nunn misses 3-pt jump shot from 26 ft,,4,12
48,1,6:54.0,,Defensive rebound by R. Westbrook,4,12
49,1,6:50.0,,Shooting foul by D. Robinson (drawn by R. Westbrook),4,12
50,1,6:50.0,,R. Westbrook makes free throw 1 of 2,4,13
51,1,6:50.0,T. Herro enters the game for D. Robinson,,4,13
52,1,6:50.0,,B. McLemore enters the game for D. House,4,13
53,1,6:50.0,,R. Westbrook makes free throw 2 of 2,4,14
54,1,6:29.0,T. Herro misses 2-pt jump shot from 14 ft,,4,14
55,1,6:27.0,,Defensive rebound by B. McLemore,4,14
56,1,6:19.0,,J. Harden makes 3-pt jump shot from 27 ft,4,17
57,1,6:03.0,Turnover by T. Herro (lost ball; steal by P. Tucker),,4,17
58,1,5:56.0,,J. Harden misses 2-pt layup from 1 ft,4,17
59,1,5:55.0,Defensive rebound by M. Leonard,,4,17
60,1,5:50.0,M. Leonard makes 2-pt dunk from 1 ft (assist by K. Nunn),,6,17
61,1,5:38.0,,R. Westbrook makes 2-pt jump shot from 18 ft,6,19
62,1,5:24.0,G. Dragić misses 3-pt jump shot from 27 ft,,6,19
63,1,5:23.0,,Defensive rebound by R. Westbrook,6,19
64,1,5:16.0,,B. McLemore misses 3-pt jump shot from 28 ft,6,19
65,1,5:14.0,Defensive rebound by T. Herro,,6,19
66,1,5:10.0,G. Dragić makes 2-pt layup from 2 ft (assist by T. Herro),,8,19
67,1,4:53.0,,R. Westbrook misses 2-pt jump shot from 21 ft,8,19
68,1,4:51.0,Defensive rebound by T. Herro,,8,19
69,1,4:41.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by G. Dragić),,11,19
70,1,4:41.0,,Houston full timeout,11,19
71,1,4:41.0,J. Winslow enters the game for G. Dragić,,11,19
72,1,4:41.0,,A. Rivers enters the game for P. Tucker,11,19
73,1,4:41.0,,T. Sefolosha enters the game for R. Westbrook,11,19
74,1,4:29.0,,J. Harden makes 3-pt jump shot from 28 ft (assist by I. Hartenstein),11,22
75,1,4:12.0,Personal foul by I. Hartenstein (drawn by B. Adebayo),,11,22
76,1,3:57.0,B. Adebayo misses 2-pt jump shot from 17 ft,,11,22
77,1,3:55.0,,Defensive rebound by I. Hartenstein,11,22
78,1,3:47.0,,Shooting foul by K. Nunn (drawn by J. Harden),11,22
79,1,3:47.0,,J. Harden makes free throw 1 of 3,11,23
80,1,3:47.0,,J. Harden makes free throw 2 of 3,11,24
81,1,3:47.0,K. Olynyk enters the game for M. Leonard,,11,24
82,1,3:47.0,,J. Harden makes free throw 3 of 3,11,25
83,1,3:32.0,T. Herro makes 3-pt jump shot from 25 ft (assist by J. Winslow),,14,25
84,1,3:13.0,,Turnover by B. McLemore (lost ball; steal by K. Nunn),14,25
85,1,3:00.0,T. Herro misses 3-pt jump shot from 24 ft,,14,25
86,1,2:58.0,,Defensive rebound by B. McLemore,14,25
87,1,2:50.0,,J. Harden misses 3-pt jump shot from 29 ft,14,25
88,1,2:48.0,Defensive rebound by J. Winslow,,14,25
89,1,2:36.0,J. Winslow makes 2-pt layup from 3 ft,,16,25
90,1,2:25.0,,B. McLemore misses 3-pt jump shot from 26 ft,16,25
91,1,2:21.0,Defensive rebound by B. Adebayo,,16,25
92,1,2:12.0,Shooting foul by B. McLemore (drawn by B. Adebayo),,16,25
93,1,2:12.0,B. Adebayo makes free throw 1 of 2,,17,25
94,1,2:12.0,,D. House enters the game for J. Harden,17,25
95,1,2:12.0,,R. Westbrook enters the game for B. McLemore,17,25
96,1,2:12.0,B. Adebayo misses free throw 2 of 2,,17,25
97,1,2:08.0,,Defensive rebound by I. Hartenstein,17,25
98,1,2:03.0,,Turnover by R. Westbrook (bad pass; steal by J. Winslow),17,25
99,1,1:52.0,K. Nunn makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,20,25
100,1,1:39.0,,T. Sefolosha misses 3-pt jump shot from 27 ft,20,25
101,1,1:37.0,Defensive rebound by T. Herro,,20,25
102,1,1:22.0,K. Nunn misses 2-pt jump shot from 22 ft,,20,25
103,1,1:20.0,,Defensive rebound by D. House,20,25
104,1,1:11.0,,R. Westbrook makes 2-pt jump shot from 16 ft,20,27
105,1,0:49.0,Turnover by B. Adebayo (lost ball; steal by R. Westbrook),,20,27
106,1,0:44.0,,Turnover by R. Westbrook (lost ball; steal by T. Herro),20,27
107,1,0:40.0,Turnover by T. Herro (traveling),,20,27
108,1,0:40.0,J. Johnson enters the game for B. Adebayo,,20,27
109,1,0:40.0,,P. Tucker enters the game for I. Hartenstein,20,27
110,1,0:25.0,,A. Rivers misses 3-pt jump shot from 27 ft,20,27
111,1,0:23.0,Defensive rebound by K. Olynyk,,20,27
112,1,0:04.0,K. Nunn makes 3-pt jump shot from 30 ft,,23,27
113,2,11:44.0,T. Herro misses 2-pt jump shot from 21 ft,,23,27
114,2,11:41.0,,Defensive rebound by D. House,23,27
115,2,11:28.0,,G. Clark misses 3-pt jump shot from 29 ft,23,27
116,2,11:26.0,Defensive rebound by T. Herro,,23,27
117,2,11:09.0,Turnover by J. Winslow (bad pass; steal by D. House),,23,27
118,2,11:05.0,,A. Rivers makes 2-pt layup from 1 ft,23,29
119,2,10:46.0,T. Herro makes 2-pt layup from 2 ft,,25,29
120,2,10:36.0,,G. Clark makes 2-pt dunk from 1 ft (assist by R. Westbrook),25,31
121,2,10:19.0,J. Winslow misses 2-pt jump shot from 5 ft,,25,31
122,2,10:17.0,,Defensive rebound by G. Clark,25,31
123,2,10:10.0,,G. Clark makes 3-pt jump shot from 25 ft (assist by R. Westbrook),25,34
124,2,9:46.0,T. Herro misses 2-pt layup from 2 ft,,25,34
125,2,9:44.0,,Defensive rebound by G. Clark,25,34
126,2,9:32.0,,A. Rivers misses 3-pt jump shot from 27 ft,25,34
127,2,9:30.0,Defensive rebound by J. Winslow,,25,34
128,2,9:21.0,T. Herro misses 3-pt jump shot from 28 ft,,25,34
129,2,9:18.0,,Defensive rebound by G. Clark,25,34
130,2,9:16.0,,R. Westbrook makes 2-pt dunk from 2 ft (assist by A. Rivers),25,36
131,2,9:16.0,Miami full timeout,,25,36
132,2,9:08.0,Offensive foul by J. Johnson (drawn by A. Rivers),,25,36
133,2,9:08.0,Turnover by J. Johnson (offensive foul),,25,36
134,2,8:51.0,,R. Westbrook makes 2-pt jump shot from 14 ft,25,38
135,2,8:42.0,Turnover by G. Dragić (back court),,25,38
136,2,8:42.0,D. Robinson enters the game for K. Olynyk,,25,38
137,2,8:28.0,,R. Westbrook makes 2-pt layup from 1 ft,25,40
138,2,8:02.0,D. Robinson makes 3-pt jump shot from 31 ft (assist by T. Herro),,28,40
139,2,7:50.0,,G. Clark misses 3-pt jump shot from 28 ft,28,40
140,2,7:48.0,Defensive rebound by J. Johnson,,28,40
141,2,7:43.0,G. Dragić makes 2-pt layup from 1 ft,,30,40
142,2,7:26.0,,D. House misses 3-pt jump shot from 23 ft,30,40
143,2,7:22.0,,Offensive rebound by G. Clark,30,40
144,2,7:20.0,,D. House makes 2-pt layup from 1 ft (assist by R. Westbrook),30,42
145,2,7:20.0,,J. Harden enters the game for R. Westbrook,30,42
146,2,6:54.0,Turnover by T. Herro (bad pass; steal by P. Tucker),,30,42
147,2,6:38.0,,P. Tucker misses 3-pt jump shot from 26 ft,30,42
148,2,6:36.0,Defensive rebound by J. Winslow,,30,42
149,2,6:36.0,B. Adebayo enters the game for J. Winslow,,30,42
150,2,6:36.0,,B. McLemore enters the game for A. Rivers,30,42
151,2,6:21.0,G. Dragić misses 2-pt layup from 5 ft,,30,42
152,2,6:17.0,,Defensive rebound by P. Tucker,30,42
153,2,6:15.0,,Shooting foul by T. Herro (drawn by J. Harden),30,42
154,2,6:15.0,,J. Harden makes free throw 1 of 2,30,43
155,2,6:15.0,,J. Harden makes free throw 2 of 2,30,44
156,2,6:01.0,Shooting foul by P. Tucker (drawn by T. Herro),,30,44
157,2,6:01.0,T. Herro makes free throw 1 of 2,,31,44
158,2,6:01.0,K. Nunn enters the game for G. Dragić,,31,44
159,2,6:01.0,T. Herro makes free throw 2 of 2,,32,44
160,2,5:48.0,,J. Harden makes 3-pt jump shot from 27 ft,32,47
161,2,5:25.0,K. Nunn misses 2-pt jump shot from 11 ft,,32,47
162,2,5:23.0,,Defensive rebound by G. Clark,32,47
163,2,5:14.0,,J. Harden makes 3-pt jump shot from 26 ft,32,50
164,2,5:14.0,Miami full timeout,,32,50
165,2,5:14.0,J. Winslow enters the game for J. Johnson,,32,50
166,2,4:59.0,Personal foul by B. McLemore (drawn by B. Adebayo),,32,50
167,2,4:43.0,J. Winslow misses 3-pt jump shot from 26 ft,,32,50
168,2,4:41.0,,Defensive rebound by J. Harden,32,50
169,2,4:33.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by D. House),32,53
170,2,4:24.0,T. Herro makes 3-pt jump shot from 23 ft (assist by K. Nunn),,35,53
171,2,4:04.0,,G. Clark misses 3-pt jump shot from 23 ft,35,53
172,2,4:02.0,Defensive rebound by T. Herro,,35,53
173,2,3:47.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by K. Nunn),,38,53
174,2,3:47.0,,Houston full timeout,38,53
175,2,3:47.0,,R. Westbrook enters the game for D. House,38,53
176,2,3:36.0,,R. Westbrook makes 2-pt layup from 1 ft,38,55
177,2,3:20.0,K. Nunn misses 2-pt jump shot from 18 ft,,38,55
178,2,3:18.0,,Defensive rebound by J. Harden,38,55
179,2,3:10.0,,J. Harden makes 3-pt jump shot from 26 ft,38,58
180,2,2:55.0,Personal foul by G. Clark (drawn by B. Adebayo),,38,58
181,2,2:55.0,G. Dragić enters the game for T. Herro,,38,58
182,2,2:42.0,K. Nunn misses 3-pt jump shot from 26 ft,,38,58
183,2,2:40.0,Offensive rebound by J. Winslow,,38,58
184,2,2:40.0,J. Winslow misses 2-pt dunk from 2 ft,,38,58
185,2,2:38.0,,Defensive rebound by B. McLemore,38,58
186,2,2:36.0,,Shooting foul by K. Nunn (drawn by J. Harden),38,58
187,2,2:36.0,,J. Harden makes free throw 1 of 2,38,59
188,2,2:36.0,,J. Harden makes free throw 2 of 2,38,60
189,2,2:24.0,Turnover by G. Dragić (bad pass; steal by P. Tucker),,38,60
190,2,2:21.0,,R. Westbrook misses 2-pt layup from 2 ft (block by K. Nunn),38,60
191,2,2:17.0,,Offensive rebound by J. Harden,38,60
192,2,2:08.0,,J. Harden misses 3-pt jump shot from 29 ft,38,60
193,2,2:04.0,,Offensive rebound by J. Harden,38,60
194,2,1:59.0,,R. Westbrook misses 3-pt jump shot from 24 ft,38,60
195,2,1:58.0,,Offensive rebound by Team,38,60
196,2,1:58.0,Loose ball foul by D. Robinson (drawn by P. Tucker),,38,60
197,2,1:58.0,T. Herro enters the game for D. Robinson,,38,60
198,2,1:50.0,,P. Tucker makes 2-pt layup from 2 ft (assist by J. Harden),38,62
199,2,1:36.0,B. Adebayo makes 2-pt layup from 3 ft,,40,62
200,2,1:24.0,,G. Clark makes 2-pt layup from 2 ft (assist by R. Westbrook),40,64
201,2,1:13.0,Turnover by B. Adebayo (lost ball; steal by G. Clark),,40,64
202,2,1:09.0,,Turnover by R. Westbrook (lost ball; steal by G. Dragić),40,64
203,2,1:04.0,G. Dragić makes 2-pt jump shot from 22 ft,,42,64
204,2,1:04.0,J. Johnson enters the game for K. Nunn,,42,64
205,2,0:42.0,,Turnover by J. Harden (step out of bounds),42,64
206,2,0:29.0,Turnover by B. Adebayo (out of bounds lost ball),,42,64
207,2,0:10.0,,R. Westbrook makes 2-pt jump shot from 11 ft,42,66
208,2,0:00.0,G. Dragić misses 3-pt jump shot from 28 ft (block by G. Clark),,42,66
209,2,0:00.0,Offensive rebound by Team,,42,66
210,3,11:35.0,M. Leonard misses 2-pt jump shot from 11 ft,,42,66
211,3,11:33.0,,Defensive rebound by R. Westbrook,42,66
212,3,11:29.0,,Offensive foul by T. Chandler (drawn by K. Nunn),42,66
213,3,11:29.0,,Turnover by T. Chandler (offensive foul),42,66
214,3,11:09.0,D. Robinson misses 3-pt jump shot from 27 ft,,42,66
215,3,11:07.0,Offensive rebound by B. Adebayo,,42,66
216,3,11:07.0,Shooting foul by T. Chandler (drawn by B. Adebayo),,42,66
217,3,11:07.0,B. Adebayo makes free throw 1 of 2,,43,66
218,3,11:07.0,B. Adebayo makes free throw 2 of 2,,44,66
219,3,10:45.0,,R. Westbrook misses 2-pt jump shot from 19 ft,44,66
220,3,10:44.0,Defensive rebound by D. Robinson,,44,66
221,3,10:35.0,B. Adebayo misses 2-pt layup from 2 ft,,44,66
222,3,10:32.0,,Defensive rebound by T. Chandler,44,66
223,3,10:20.0,,D. House misses 3-pt jump shot from 23 ft,44,66
224,3,10:19.0,Defensive rebound by D. Robinson,,44,66
225,3,10:06.0,Turnover by B. Adebayo (lost ball; steal by J. Harden),,44,66
226,3,9:58.0,,J. Harden misses 3-pt jump shot from 29 ft,44,66
227,3,9:54.0,,Offensive rebound by D. House,44,66
228,3,9:52.0,,Turnover by D. House (bad pass; steal by M. Leonard),44,66
229,3,9:46.0,G. Dragić misses 3-pt jump shot from 26 ft,,44,66
230,3,9:44.0,,Defensive rebound by P. Tucker,44,66
231,3,9:29.0,,D. House makes 3-pt jump shot from 27 ft (assist by J. Harden),44,69
232,3,9:06.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,47,69
233,3,8:46.0,,Shooting foul by M. Leonard (drawn by T. Chandler),47,69
234,3,8:46.0,,T. Chandler misses free throw 1 of 2,47,69
235,3,8:46.0,,Offensive rebound by Team,47,69
236,3,8:46.0,,T. Chandler makes free throw 2 of 2,47,70
237,3,8:32.0,B. Adebayo makes 2-pt layup from 1 ft,,49,70
238,3,8:15.0,,J. Harden misses 3-pt jump shot from 25 ft,49,70
239,3,8:13.0,,Offensive rebound by P. Tucker,49,70
240,3,8:06.0,,Shooting foul by B. Adebayo (drawn by R. Westbrook),49,70
241,3,8:06.0,,R. Westbrook makes free throw 1 of 2,49,71
242,3,8:06.0,,I. Hartenstein enters the game for T. Chandler,49,71
243,3,8:06.0,,R. Westbrook makes free throw 2 of 2,49,72
244,3,7:45.0,B. Adebayo misses 2-pt jump shot from 9 ft,,49,72
245,3,7:43.0,,Defensive rebound by P. Tucker,49,72
246,3,7:27.0,,R. Westbrook makes 2-pt jump shot from 16 ft,49,74
247,3,7:14.0,K. Nunn makes 3-pt jump shot from 28 ft,,52,74
248,3,7:03.0,,R. Westbrook misses 2-pt jump shot from 15 ft,52,74
249,3,7:02.0,Defensive rebound by B. Adebayo,,52,74
250,3,6:58.0,D. Robinson makes 2-pt dunk from 1 ft (assist by B. Adebayo),,54,74
251,3,6:41.0,,Shooting foul by M. Leonard (drawn by D. House),54,74
252,3,6:41.0,,Houston full timeout,54,74
253,3,6:41.0,J. Winslow enters the game for B. Adebayo,,54,74
254,3,6:41.0,,A. Rivers enters the game for P. Tucker,54,74
255,3,6:41.0,,T. Sefolosha enters the game for R. Westbrook,54,74
256,3,6:41.0,,D. House misses free throw 1 of 3,54,74
257,3,6:41.0,,Offensive rebound by Team,54,74
258,3,6:41.0,,D. House makes free throw 2 of 3,54,75
259,3,6:41.0,,D. House makes free throw 3 of 3,54,76
260,3,6:27.0,D. Robinson makes 3-pt jump shot from 28 ft (assist by M. Leonard),,57,76
261,3,6:12.0,,Turnover by J. Harden (bad pass; steal by D. Robinson),57,76
262,3,5:50.0,D. Robinson misses 3-pt jump shot from 23 ft,,57,76
263,3,5:48.0,,Defensive rebound by A. Rivers,57,76
264,3,5:40.0,,Shooting foul by J. Winslow (drawn by I. Hartenstein),57,76
265,3,5:40.0,,I. Hartenstein makes free throw 1 of 2,57,77
266,3,5:40.0,T. Herro enters the game for D. Robinson,,57,77
267,3,5:40.0,,B. McLemore enters the game for D. House,57,77
268,3,5:40.0,,I. Hartenstein misses free throw 2 of 2,57,77
269,3,5:40.0,Defensive rebound by M. Leonard,,57,77
270,3,5:24.0,T. Herro misses 2-pt jump shot from 20 ft,,57,77
271,3,5:22.0,,Defensive rebound by A. Rivers,57,77
272,3,5:17.0,,Shooting foul by M. Leonard (drawn by A. Rivers),57,77
273,3,5:17.0,,A. Rivers makes free throw 1 of 2,57,78
274,3,5:17.0,K. Olynyk enters the game for M. Leonard,,57,78
275,3,5:17.0,,G. Clark enters the game for I. Hartenstein,57,78
276,3,5:17.0,,A. Rivers makes free throw 2 of 2,57,79
277,3,4:57.0,J. Winslow misses 2-pt layup at rim,,57,79
278,3,4:56.0,,Defensive rebound by Team,57,79
279,3,4:46.0,,J. Harden misses 3-pt jump shot from 27 ft,57,79
280,3,4:44.0,Defensive rebound by J. Winslow,,57,79
281,3,4:36.0,Shooting foul by B. McLemore (drawn by J. Winslow),,57,79
282,3,4:36.0,J. Winslow makes free throw 1 of 2,,58,79
283,3,4:36.0,B. Adebayo enters the game for K. Nunn,,58,79
284,3,4:36.0,J. Winslow makes free throw 2 of 2,,59,79
285,3,4:22.0,,Offensive foul by A. Rivers (drawn by B. Adebayo),59,79
286,3,4:22.0,,Turnover by A. Rivers (offensive foul),59,79
287,3,4:22.0,,Instant Replay (Request: Ruling Stands),59,79
288,3,3:59.0,J. Winslow misses 3-pt jump shot from 26 ft,,59,79
289,3,3:58.0,Offensive rebound by Team,,59,79
290,3,3:58.0,Turnover by Team (shot clock),,59,79
291,3,3:36.0,,J. Harden misses 3-pt jump shot from 26 ft,59,79
292,3,3:34.0,,Offensive rebound by G. Clark,59,79
293,3,3:34.0,,G. Clark makes 2-pt layup at rim,59,81
294,3,3:22.0,Shooting foul by B. McLemore (drawn by B. Adebayo),,59,81
295,3,3:22.0,B. Adebayo misses free throw 1 of 2,,59,81
296,3,3:22.0,Offensive rebound by Team,,59,81
297,3,3:22.0,D. Robinson enters the game for G. Dragić,,59,81
298,3,3:22.0,B. Adebayo makes free throw 2 of 2,,60,81
299,3,3:15.0,,J. Harden makes 2-pt layup from 5 ft,60,83
300,3,3:15.0,,Shooting foul by J. Winslow (drawn by J. Harden),60,83
301,3,3:15.0,,J. Harden makes free throw 1 of 1,60,84
302,3,3:15.0,,R. Westbrook enters the game for J. Harden,60,84
303,3,3:01.0,Shooting foul by T. Sefolosha (drawn by D. Robinson),,60,84
304,3,3:01.0,D. Robinson makes free throw 1 of 2,,61,84
305,3,3:01.0,D. Robinson makes free throw 2 of 2,,62,84
306,3,2:47.0,,B. McLemore misses 3-pt jump shot from 24 ft,62,84
307,3,2:47.0,Defensive rebound by Team,,62,84
308,3,2:47.0,Miami full timeout,,62,84
309,3,2:24.0,Turnover by T. Herro (bad pass; steal by B. McLemore),,62,84
310,3,2:20.0,,B. McLemore makes 2-pt dunk from 1 ft (assist by R. Westbrook),62,86
311,3,2:03.0,K. Olynyk makes 3-pt jump shot from 29 ft (assist by D. Robinson),,65,86
312,3,1:37.0,,Turnover by R. Westbrook (bad pass; steal by B. Adebayo),65,86
313,3,1:29.0,K. Olynyk misses 3-pt jump shot from 27 ft,,65,86
314,3,1:26.0,,Defensive rebound by T. Sefolosha,65,86
315,3,1:21.0,,R. Westbrook misses 3-pt jump shot from 27 ft,65,86
316,3,1:20.0,,Offensive rebound by Team,65,86
317,3,1:20.0,Loose ball foul by D. Robinson (drawn by B. McLemore),,65,86
318,3,1:20.0,,B. McLemore makes free throw 1 of 2,65,87
319,3,1:20.0,,B. McLemore makes free throw 2 of 2,65,88
320,3,1:05.0,T. Herro misses 3-pt jump shot from 28 ft,,65,88
321,3,1:04.0,,Defensive rebound by R. Westbrook,65,88
322,3,1:00.0,,Offensive foul by R. Westbrook (drawn by J. Winslow),65,88
323,3,1:00.0,,Turnover by R. Westbrook (offensive foul),65,88
324,3,0:48.0,T. Herro makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,68,88
325,3,0:35.0,,R. Westbrook makes 2-pt jump shot from 18 ft,68,90
326,3,0:16.0,Turnover by K. Olynyk (bad pass; steal by R. Westbrook),,68,90
327,3,0:12.0,,Shooting foul by D. Robinson (drawn by A. Rivers),68,90
328,3,0:12.0,,A. Rivers makes free throw 1 of 2,68,91
329,3,0:12.0,K. Nunn enters the game for D. Robinson,,68,91
330,3,0:12.0,,A. Rivers misses free throw 2 of 2,68,91
331,3,0:12.0,Defensive rebound by B. Adebayo,,68,91
332,3,0:02.0,J. Winslow misses 2-pt jump shot from 17 ft,,68,91
333,3,0:00.0,,Defensive rebound by R. Westbrook,68,91
334,4,11:48.0,,B. McLemore misses 3-pt jump shot from 28 ft,68,91
335,4,11:46.0,Defensive rebound by B. Adebayo,,68,91
336,4,11:34.0,B. Adebayo makes 2-pt dunk from 1 ft,,70,91
337,4,11:22.0,,R. Westbrook misses 2-pt jump shot from 20 ft,70,91
338,4,11:21.0,Defensive rebound by K. Olynyk,,70,91
339,4,11:12.0,Personal foul by R. Westbrook (drawn by B. Adebayo),,70,91
340,4,11:04.0,J. Winslow misses 3-pt jump shot from 23 ft,,70,91
341,4,11:02.0,Offensive rebound by T. Herro,,70,91
342,4,11:02.0,T. Herro misses 2-pt layup from 1 ft,,70,91
343,4,11:01.0,Offensive rebound by K. Olynyk,,70,91
344,4,11:00.0,K. Olynyk misses 2-pt layup from 1 ft,,70,91
345,4,10:59.0,Offensive rebound by K. Olynyk,,70,91
346,4,10:58.0,K. Olynyk makes 2-pt layup from 1 ft,,72,91
347,4,10:31.0,,D. House makes 3-pt jump shot from 26 ft (assist by B. McLemore),72,94
348,4,10:16.0,T. Herro makes 2-pt jump shot from 11 ft,,74,94
349,4,10:03.0,,R. Westbrook misses 2-pt jump shot from 19 ft,74,94
350,4,10:03.0,Defensive rebound by K. Olynyk,,74,94
351,4,9:55.0,Personal foul by B. McLemore (drawn by K. Olynyk),,74,94
352,4,9:55.0,,J. Harden enters the game for B. McLemore,74,94
353,4,9:48.0,Offensive foul by K. Olynyk (drawn by D. House),,74,94
354,4,9:48.0,Turnover by K. Olynyk (offensive foul),,74,94
355,4,9:43.0,,Turnover by R. Westbrook (out of bounds lost ball),74,94
356,4,9:43.0,Technical foul by R. Westbrook,,74,94
357,4,9:43.0,T. Herro makes technical free throw,,75,94
358,4,9:25.0,T. Herro makes 2-pt jump shot from 21 ft,,77,94
359,4,9:25.0,Shooting foul by G. Clark (drawn by T. Herro),,77,94
360,4,9:25.0,T. Herro misses free throw 1 of 1,,77,94
361,4,9:25.0,,Defensive rebound by J. Harden,77,94
362,4,9:11.0,,J. Harden misses 3-pt jump shot from 27 ft,77,94
363,4,9:09.0,Defensive rebound by J. Winslow,,77,94
364,4,9:03.0,T. Herro misses 3-pt jump shot from 23 ft,,77,94
365,4,9:01.0,,Defensive rebound by P. Tucker,77,94
366,4,8:57.0,,R. Westbrook misses 2-pt layup from 2 ft,77,94
367,4,8:55.0,Defensive rebound by T. Herro,,77,94
368,4,8:49.0,Turnover by T. Herro (bad pass; steal by D. House),,77,94
369,4,8:45.0,,D. House makes 2-pt dunk from 1 ft,77,96
370,4,8:44.0,Miami full timeout,,77,96
371,4,8:44.0,G. Dragić enters the game for K. Nunn,,77,96
372,4,8:28.0,J. Winslow makes 2-pt layup from 1 ft (assist by B. Adebayo),,79,96
373,4,8:10.0,,G. Clark misses 2-pt layup from 1 ft (block by B. Adebayo),79,96
374,4,8:08.0,Defensive rebound by B. Adebayo,,79,96
375,4,8:01.0,Offensive foul by K. Olynyk (drawn by P. Tucker),,79,96
376,4,8:01.0,Turnover by K. Olynyk (offensive foul),,79,96
377,4,7:54.0,,Shooting foul by J. Winslow (drawn by R. Westbrook),79,96
378,4,7:54.0,,R. Westbrook misses free throw 1 of 2,79,96
379,4,7:54.0,,Offensive rebound by Team,79,96
380,4,7:54.0,,R. Westbrook makes free throw 2 of 2,79,97
381,4,7:36.0,B. Adebayo makes 2-pt jump shot from 5 ft (assist by T. Herro),,81,97
382,4,7:17.0,,G. Clark makes 3-pt jump shot from 27 ft (assist by J. Harden),81,100
383,4,7:00.0,K. Olynyk makes 2-pt layup from 3 ft (assist by J. Winslow),,83,100
384,4,6:38.0,,J. Harden misses 2-pt layup from 8 ft,83,100
385,4,6:36.0,Defensive rebound by G. Dragić,,83,100
