,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
47,1,6:57.0,,N. Noel makes 2-pt dunk at rim,21,16
48,1,6:43.0,L. Williams makes 2-pt jump shot from 18 ft,,23,16
49,1,6:26.0,,Personal foul by P. Patterson (drawn by S. Gilgeous-Alexander),23,16
50,1,6:16.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,23,16
51,1,6:14.0,Defensive rebound by M. Harkless,,23,16
52,1,6:05.0,P. George misses 2-pt layup from 10 ft,,23,16
53,1,6:01.0,Offensive rebound by I. Zubac,,23,16
54,1,6:01.0,I. Zubac misses 2-pt layup from 1 ft,,23,16
55,1,6:00.0,Offensive rebound by P. George,,23,16
56,1,5:47.0,P. Patterson makes 2-pt jump shot from 22 ft (assist by L. Williams),,25,16
57,1,5:27.0,,D. Bazley makes 3-pt jump shot from 23 ft (assist by C. Paul),25,19
58,1,5:14.0,P. George misses 2-pt jump shot from 21 ft,,25,19
59,1,5:11.0,,Defensive rebound by C. Paul,25,19
60,1,5:07.0,,T. Ferguson misses 3-pt jump shot from 26 ft,25,19
61,1,5:04.0,Defensive rebound by I. Zubac,,25,19
62,1,4:58.0,LA Clippers full timeout,,25,19
63,1,4:58.0,L. Shamet enters the game for M. Harkless,,25,19
64,1,4:58.0,D. Walton enters the game for L. Williams,,25,19
65,1,4:58.0,,D. Schröder enters the game for C. Paul,25,19
66,1,4:53.0,Offensive foul by I. Zubac (drawn by T. Ferguson),,25,19
67,1,4:53.0,Turnover by I. Zubac (offensive foul),,25,19
68,1,4:40.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,25,21
69,1,4:34.0,Personal foul by T. Ferguson (drawn by P. George),,25,21
70,1,4:34.0,P. George misses 3-pt jump shot from 25 ft,,25,21
71,1,4:34.0,Offensive rebound by P. Patterson,,25,21
72,1,4:17.0,P. Patterson misses 3-pt jump shot from 23 ft,,25,21
73,1,4:14.0,Offensive rebound by P. Patterson,,25,21
74,1,4:13.0,P. Patterson makes 2-pt dunk from 1 ft,,27,21
75,1,3:47.0,,D. Bazley misses 2-pt jump shot from 8 ft,27,21
76,1,3:45.0,,Offensive rebound by D. Bazley,27,21
77,1,3:44.0,,Turnover by D. Bazley (lost ball; steal by I. Zubac),27,21
78,1,3:31.0,P. Patterson misses 2-pt layup from 3 ft,,27,21
79,1,3:28.0,,Defensive rebound by D. Schröder,27,21
80,1,3:21.0,,N. Noel makes 2-pt dunk from 1 ft (assist by D. Bazley),27,23
81,1,3:04.0,P. George misses 2-pt jump shot from 15 ft,,27,23
82,1,3:01.0,,Defensive rebound by D. Schröder,27,23
83,1,2:52.0,,Personal foul by D. Walton (drawn by N. Noel),27,23
84,1,2:52.0,J. Green enters the game for P. Patterson,,27,23
85,1,2:52.0,M. Harrell enters the game for I. Zubac,,27,23
86,1,2:52.0,,M. Muscala enters the game for D. Bazley,27,23
87,1,2:52.0,,A. Nader enters the game for T. Ferguson,27,23
88,1,2:45.0,,Turnover by N. Noel (bad pass; steal by L. Shamet),27,23
89,1,2:39.0,M. Harrell makes 2-pt layup from 5 ft,,29,23
90,1,2:39.0,Shooting foul by A. Nader (drawn by M. Harrell),,29,23
91,1,2:39.0,,S. Adams enters the game for N. Noel,29,23
92,1,2:39.0,M. Harrell misses free throw 1 of 1,,29,23
93,1,2:36.0,,Defensive rebound by S. Gilgeous-Alexander,29,23
94,1,2:28.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 9 ft,29,25
95,1,2:13.0,Shooting foul by A. Nader (drawn by P. George),,29,25
96,1,2:13.0,P. George misses free throw 1 of 2,,29,25
97,1,2:13.0,Offensive rebound by Team,,29,25
98,1,2:13.0,P. George makes free throw 2 of 2,,30,25
99,1,1:57.0,,D. Schröder misses 2-pt jump shot from 15 ft,30,25
100,1,1:55.0,Defensive rebound by J. Green,,30,25
101,1,1:49.0,Turnover by P. George (bad pass; steal by S. Adams),,30,25
102,1,1:46.0,,Shooting foul by J. Green (drawn by M. Muscala),30,25
103,1,1:46.0,,M. Muscala makes free throw 1 of 2,30,26
104,1,1:46.0,R. McGruder enters the game for P. George,,30,26
105,1,1:46.0,,C. Paul enters the game for S. Gilgeous-Alexander,30,26
106,1,1:46.0,,M. Muscala makes free throw 2 of 2,30,27
107,1,1:31.0,D. Walton makes 3-pt jump shot from 23 ft (assist by J. Green),,33,27
108,1,1:06.0,,M. Muscala misses 2-pt jump shot from 11 ft,33,27
109,1,1:04.0,Defensive rebound by L. Shamet,,33,27
110,1,0:45.0,M. Harrell misses 2-pt jump shot from 13 ft,,33,27
111,1,0:42.0,,Defensive rebound by S. Adams,33,27
112,1,0:37.0,,C. Paul misses 3-pt jump shot from 24 ft,33,27
113,1,0:34.0,Defensive rebound by M. Harrell,,33,27
114,1,0:27.0,L. Shamet misses 2-pt jump shot from 18 ft,,33,27
115,1,0:24.0,,Defensive rebound by S. Adams,33,27
116,1,0:03.0,,C. Paul misses 2-pt jump shot from 14 ft,33,27
117,1,0:03.0,,Offensive rebound by C. Paul,33,27
118,1,0:00.0,,C. Paul misses 2-pt jump shot from 11 ft,33,27
119,1,0:00.0,,Offensive rebound by Team,33,27
120,2,11:48.0,D. Walton makes 2-pt jump shot from 17 ft,,35,27
121,2,11:30.0,,A. Nader misses 3-pt jump shot from 23 ft,35,27
122,2,11:27.0,Defensive rebound by J. Green,,35,27
123,2,11:06.0,D. Walton misses 2-pt jump shot from 17 ft,,35,27
124,2,11:05.0,Offensive rebound by Team,,35,27
125,2,11:05.0,Turnover by Team (shot clock),,35,27
126,2,10:50.0,,A. Nader makes 2-pt dunk from 1 ft (assist by S. Adams),35,29
127,2,10:34.0,Shooting foul by A. Nader (drawn by L. Shamet),,35,29
128,2,10:34.0,L. Shamet makes free throw 1 of 2,,36,29
129,2,10:34.0,L. Williams enters the game for D. Walton,,36,29
130,2,10:34.0,,D. Burton enters the game for A. Nader,36,29
131,2,10:34.0,L. Shamet makes free throw 2 of 2,,37,29
132,2,10:18.0,,M. Muscala misses 2-pt layup from 1 ft,37,29
133,2,10:16.0,Defensive rebound by M. Harrell,,37,29
134,2,10:07.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,39,29
135,2,9:55.0,,S. Adams makes 2-pt layup from 2 ft,39,31
136,2,9:45.0,J. Green makes 3-pt jump shot from 26 ft (assist by L. Williams),,42,31
137,2,9:31.0,,D. Schröder misses 3-pt jump shot from 26 ft,42,31
138,2,9:30.0,Defensive rebound by J. Green,,42,31
139,2,9:15.0,J. Green misses 3-pt jump shot from 25 ft,,42,31
140,2,9:11.0,,Defensive rebound by C. Paul,42,31
141,2,9:02.0,,C. Paul misses 2-pt jump shot from 12 ft,42,31
142,2,9:00.0,Defensive rebound by J. Green,,42,31
143,2,8:52.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,44,31
144,2,8:43.0,,Offensive foul by D. Schröder (drawn by L. Williams),44,31
145,2,8:43.0,,Turnover by D. Schröder (offensive foul),44,31
146,2,8:36.0,J. Green misses 3-pt jump shot from 27 ft,,44,31
147,2,8:34.0,,Defensive rebound by D. Schröder,44,31
148,2,8:31.0,,Personal foul by J. Green (drawn by S. Adams),44,31
149,2,8:31.0,,Oklahoma City full timeout,44,31
150,2,8:20.0,,D. Schröder misses 3-pt jump shot from 25 ft,44,31
151,2,8:17.0,Defensive rebound by L. Williams,,44,31
152,2,8:10.0,L. Williams makes 2-pt layup from 4 ft,,46,31
153,2,7:55.0,,D. Burton misses 3-pt jump shot from 25 ft,46,31
154,2,7:52.0,,Offensive rebound by S. Adams,46,31
155,2,7:46.0,,D. Burton misses 2-pt layup from 5 ft,46,31
156,2,7:46.0,Defensive rebound by M. Harrell,,46,31
157,2,7:36.0,M. Harrell misses 2-pt jump shot from 13 ft,,46,31
158,2,7:34.0,,Defensive rebound by S. Adams,46,31
159,2,7:28.0,,S. Adams makes 2-pt dunk from 1 ft (assist by D. Schröder),46,33
160,2,7:12.0,L. Shamet misses 2-pt layup from 3 ft,,46,33
161,2,7:10.0,,Defensive rebound by M. Muscala,46,33
162,2,7:08.0,,Personal foul by R. McGruder (drawn by D. Burton),46,33
163,2,7:08.0,P. George enters the game for J. Green,,46,33
164,2,7:08.0,M. Harkless enters the game for L. Shamet,,46,33
165,2,7:08.0,,T. Ferguson enters the game for S. Adams,46,33
166,2,7:08.0,,S. Gilgeous-Alexander enters the game for D. Burton,46,33
167,2,7:08.0,,N. Noel enters the game for C. Paul,46,33
168,2,6:57.0,,Turnover by S. Gilgeous-Alexander (bad pass),46,33
169,2,6:49.0,,Violation by Team (kicked ball),46,33
170,2,6:49.0,,D. Bazley enters the game for M. Muscala,46,33
171,2,6:40.0,P. George makes 2-pt jump shot from 19 ft,,48,33
172,2,6:21.0,,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),48,35
173,2,6:07.0,R. McGruder makes 3-pt jump shot from 26 ft (assist by P. George),,51,35
174,2,5:46.0,,Turnover by D. Bazley (lost ball; steal by R. McGruder),51,35
175,2,5:33.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,53,35
176,2,5:22.0,,Def 3 sec tech foul by Team,53,35
177,2,5:22.0,,D. Schröder misses technical free throw,53,35
178,2,5:22.0,,Offensive rebound by Team,53,35
179,2,5:22.0,,Oklahoma City full timeout,53,35
180,2,5:14.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,53,35
181,2,5:13.0,,Offensive rebound by N. Noel,53,35
182,2,5:05.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft (assist by D. Schröder),53,37
183,2,4:43.0,L. Williams misses 3-pt jump shot from 26 ft,,53,37
184,2,4:41.0,,Defensive rebound by D. Bazley,53,37
185,2,4:30.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,53,39
186,2,4:30.0,,Shooting foul by R. McGruder (drawn by S. Gilgeous-Alexander),53,39
187,2,4:30.0,P. Patterson enters the game for R. McGruder,,53,39
188,2,4:30.0,,S. Gilgeous-Alexander makes free throw 1 of 1,53,40
189,2,4:09.0,M. Harkless misses 3-pt jump shot from 23 ft,,53,40
190,2,4:05.0,,Defensive rebound by S. Gilgeous-Alexander,53,40
191,2,4:01.0,,Shooting foul by M. Harrell (drawn by D. Schröder),53,40
192,2,4:01.0,,D. Schröder makes free throw 1 of 2,53,41
193,2,4:01.0,I. Zubac enters the game for M. Harrell,,53,41
194,2,4:01.0,,D. Schröder makes free throw 2 of 2,53,42
195,2,3:53.0,Offensive foul by I. Zubac (drawn by T. Ferguson),,53,42
196,2,3:53.0,Turnover by I. Zubac (offensive foul),,53,42
197,2,3:44.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),53,45
198,2,3:42.0,LA Clippers full timeout,,53,45
199,2,3:42.0,Violation by Team (delay of game),,53,45
200,2,3:18.0,M. Harkless makes 2-pt layup from 6 ft (assist by P. Patterson),,55,45
201,2,3:10.0,,Personal foul by L. Williams (drawn by S. Gilgeous-Alexander),55,45
202,2,3:10.0,,S. Gilgeous-Alexander makes free throw 1 of 2,55,46
203,2,3:10.0,,S. Gilgeous-Alexander makes free throw 2 of 2,55,47
204,2,2:56.0,Turnover by L. Williams (bad pass),,55,47
205,2,2:45.0,,D. Schröder misses 2-pt layup from 4 ft,55,47
206,2,2:44.0,Defensive rebound by Team,,55,47
207,2,2:31.0,P. George misses 2-pt jump shot from 23 ft,,55,47
208,2,2:31.0,,Defensive rebound by Team,55,47
209,2,2:31.0,,C. Paul enters the game for D. Bazley,55,47
210,2,2:22.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,55,50
211,2,2:10.0,Personal foul by S. Gilgeous-Alexander (drawn by L. Williams),,55,50
212,2,2:10.0,L. Shamet enters the game for P. Patterson,,55,50
213,2,2:10.0,,S. Adams enters the game for N. Noel,55,50
214,2,2:01.0,Shooting foul by S. Adams (drawn by L. Williams),,55,50
215,2,2:01.0,L. Williams makes free throw 1 of 2,,56,50
216,2,2:01.0,L. Williams makes free throw 2 of 2,,57,50
217,2,1:54.0,,Turnover by T. Ferguson (traveling),57,50
218,2,1:42.0,Shooting foul by T. Ferguson (drawn by P. George),,57,50
219,2,1:42.0,P. George makes free throw 1 of 2,,58,50
220,2,1:42.0,P. George makes free throw 2 of 2,,59,50
221,2,1:32.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 17 ft,59,52
222,2,1:17.0,L. Williams makes 2-pt jump shot from 16 ft,,61,52
223,2,1:07.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),61,55
224,2,0:54.0,L. Williams misses 2-pt jump shot from 6 ft,,61,55
225,2,0:52.0,,Defensive rebound by S. Adams,61,55
226,2,0:48.0,,Turnover by D. Schröder (traveling),61,55
227,2,0:48.0,M. Harrell enters the game for I. Zubac,,61,55
228,2,0:42.0,L. Williams misses 3-pt jump shot from 23 ft,,61,55
229,2,0:40.0,,Defensive rebound by S. Adams,61,55
230,2,0:32.0,,C. Paul makes 2-pt jump shot from 12 ft,61,57
231,2,0:12.0,M. Harkless makes 2-pt layup from 1 ft (assist by L. Shamet),,63,57
232,2,0:03.0,,T. Ferguson misses 3-pt jump shot from 25 ft,63,57
233,2,0:00.0,,Offensive rebound by C. Paul,63,57
234,2,0:00.0,,C. Paul misses 2-pt jump shot from 16 ft,63,57
235,2,0:00.0,Defensive rebound by M. Harrell,,63,57
236,3,11:45.0,P. George misses 2-pt jump shot from 12 ft,,63,57
237,3,11:42.0,,Defensive rebound by S. Adams,63,57
238,3,11:30.0,,Turnover by C. Paul (bad pass; steal by P. George),63,57
239,3,11:23.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by L. Williams),,66,57
240,3,10:54.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,66,57
241,3,10:50.0,,Offensive rebound by D. Bazley,66,57
242,3,10:50.0,,D. Bazley makes 2-pt dunk from 1 ft,66,59
243,3,10:35.0,P. George misses 2-pt jump shot from 15 ft,,66,59
244,3,10:32.0,,Defensive rebound by S. Adams,66,59
245,3,10:24.0,,S. Gilgeous-Alexander makes 2-pt layup from 7 ft,66,61
246,3,10:24.0,LA Clippers full timeout,,66,61
247,3,10:06.0,L. Williams misses 3-pt jump shot from 30 ft,,66,61
248,3,10:03.0,,Defensive rebound by D. Bazley,66,61
249,3,9:56.0,,C. Paul makes 2-pt jump shot from 14 ft (assist by S. Adams),66,63
250,3,9:43.0,,Violation by Team (kicked ball),66,63
251,3,9:35.0,L. Williams misses 2-pt jump shot from 13 ft,,66,63
252,3,9:31.0,Offensive rebound by P. Patterson,,66,63
253,3,9:29.0,Turnover by P. Patterson (lost ball; steal by T. Ferguson),,66,63
254,3,9:18.0,,S. Adams makes 2-pt layup from 3 ft (assist by S. Gilgeous-Alexander),66,65
255,3,9:08.0,Personal foul by T. Ferguson (drawn by P. George),,66,65
256,3,8:57.0,Personal foul by T. Ferguson (drawn by P. George),,66,65
257,3,8:49.0,P. George misses 3-pt jump shot from 26 ft,,66,65
258,3,8:46.0,,Defensive rebound by D. Bazley,66,65
259,3,8:31.0,,T. Ferguson misses 3-pt jump shot from 25 ft,66,65
260,3,8:27.0,Defensive rebound by P. Patterson,,66,65
261,3,8:12.0,Shooting foul by D. Bazley (drawn by L. Williams),,66,65
262,3,8:12.0,,A. Nader enters the game for T. Ferguson,66,65
263,3,8:12.0,L. Williams makes free throw 1 of 3,,67,65
264,3,8:12.0,L. Williams makes free throw 2 of 3,,68,65
265,3,8:12.0,L. Williams makes free throw 3 of 3,,69,65
266,3,7:53.0,,A. Nader makes 2-pt jump shot from 5 ft,69,67
267,3,7:42.0,P. George misses 3-pt jump shot from 25 ft,,69,67
268,3,7:40.0,,Defensive rebound by S. Adams,69,67
269,3,7:29.0,,D. Bazley misses 3-pt jump shot from 25 ft,69,67
270,3,7:27.0,,Offensive rebound by S. Adams,69,67
271,3,7:23.0,,S. Adams misses 2-pt hook shot from 8 ft,69,67
272,3,7:20.0,Defensive rebound by M. Harkless,,69,67
273,3,7:14.0,Turnover by P. George (lost ball; steal by S. Gilgeous-Alexander),,69,67
274,3,7:13.0,,Personal foul by M. Harkless (drawn by D. Bazley),69,67
275,3,7:13.0,M. Harrell enters the game for M. Harkless,,69,67
276,3,7:13.0,L. Shamet enters the game for P. Patterson,,69,67
277,3,7:13.0,,N. Noel enters the game for S. Adams,69,67
278,3,7:03.0,,A. Nader misses 3-pt jump shot from 26 ft,69,67
279,3,6:58.0,Defensive rebound by I. Zubac,,69,67
280,3,6:46.0,L. Williams misses 3-pt jump shot from 24 ft,,69,67
281,3,6:43.0,,Defensive rebound by S. Gilgeous-Alexander,69,67
282,3,6:34.0,,S. Gilgeous-Alexander misses 2-pt layup from 4 ft,69,67
283,3,6:32.0,Defensive rebound by I. Zubac,,69,67
284,3,6:12.0,Turnover by P. George (bad pass; steal by D. Bazley),,69,67
285,3,6:06.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by C. Paul),69,69
286,3,6:06.0,LA Clippers full timeout,,69,69
287,3,6:06.0,J. Green enters the game for I. Zubac,,69,69
288,3,5:42.0,J. Green makes 3-pt jump shot from 23 ft (assist by L. Shamet),,72,69
289,3,5:26.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 17 ft,72,69
290,3,5:24.0,Defensive rebound by L. Shamet,,72,69
291,3,5:24.0,,D. Schröder enters the game for D. Bazley,72,69
292,3,5:13.0,M. Harrell misses 2-pt layup from 2 ft,,72,69
293,3,5:12.0,,Defensive rebound by C. Paul,72,69
294,3,5:06.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 24 ft (assist by A. Nader),72,72
295,3,4:53.0,Shooting foul by N. Noel (drawn by L. Williams),,72,72
296,3,4:53.0,L. Williams makes free throw 1 of 2,,73,72
297,3,4:53.0,L. Williams makes free throw 2 of 2,,74,72
298,3,4:43.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 21 ft,74,72
299,3,4:41.0,Defensive rebound by Team,,74,72
300,3,4:41.0,,Loose ball foul by N. Noel (drawn by P. George),74,72
301,3,4:41.0,P. George misses free throw 1 of 2,,74,72
302,3,4:41.0,Offensive rebound by Team,,74,72
303,3,4:41.0,,S. Adams enters the game for N. Noel,74,72
304,3,4:41.0,,D. Burton enters the game for C. Paul,74,72
305,3,4:41.0,P. George makes free throw 2 of 2,,75,72
306,3,4:32.0,,Shooting foul by L. Shamet (drawn by D. Schröder),75,72
307,3,4:32.0,,D. Schröder makes free throw 1 of 2,75,73
308,3,4:32.0,,D. Schröder makes free throw 2 of 2,75,74
309,3,4:18.0,L. Williams misses 2-pt jump shot from 12 ft,,75,74
310,3,4:11.0,Offensive rebound by M. Harrell,,75,74
311,3,4:11.0,M. Harrell misses 2-pt layup at rim,,75,74
312,3,4:09.0,,Defensive rebound by D. Schröder,75,74
313,3,4:07.0,,S. Gilgeous-Alexander misses 2-pt layup from 9 ft,75,74
314,3,4:05.0,Defensive rebound by L. Shamet,,75,74
315,3,3:56.0,P. George makes 2-pt jump shot from 10 ft,,77,74
316,3,3:42.0,,A. Nader misses 3-pt jump shot from 25 ft,77,74
317,3,3:40.0,,Offensive rebound by S. Adams,77,74
318,3,3:34.0,,D. Burton misses 3-pt jump shot from 26 ft,77,74
319,3,3:30.0,Defensive rebound by L. Shamet,,77,74
320,3,3:26.0,L. Shamet makes 3-pt jump shot from 27 ft,,80,74
321,3,3:25.0,,Oklahoma City full timeout,80,74
322,3,3:25.0,R. McGruder enters the game for P. George,,80,74
323,3,3:25.0,D. Walton enters the game for L. Williams,,80,74
324,3,3:25.0,,C. Paul enters the game for S. Gilgeous-Alexander,80,74
325,3,3:12.0,,C. Paul misses 2-pt jump shot from 10 ft,80,74
326,3,3:11.0,Defensive rebound by M. Harrell,,80,74
327,3,3:02.0,Personal foul by C. Paul (drawn by L. Shamet),,80,74
328,3,3:02.0,L. Shamet makes free throw 1 of 2,,81,74
329,3,3:02.0,L. Shamet makes free throw 2 of 2,,82,74
330,3,2:46.0,,S. Adams makes 2-pt jump shot from 9 ft (assist by D. Schröder),82,76
331,3,2:26.0,R. McGruder makes 3-pt jump shot from 25 ft (assist by D. Walton),,85,76
332,3,2:10.0,,S. Adams makes 2-pt layup from 3 ft (assist by A. Nader),85,78
333,3,1:59.0,L. Shamet misses 3-pt jump shot from 25 ft,,85,78
334,3,1:57.0,,Defensive rebound by S. Adams,85,78
335,3,1:49.0,,A. Nader makes 2-pt layup from 7 ft (assist by D. Schröder),85,80
336,3,1:49.0,,Shooting foul by J. Green (drawn by A. Nader),85,80
337,3,1:49.0,,A. Nader makes free throw 1 of 1,85,81
338,3,1:34.0,M. Harrell makes 2-pt hook shot from 7 ft (assist by L. Shamet),,87,81
339,3,1:27.0,,Turnover by D. Schröder (bad pass),87,81
340,3,1:06.0,Turnover by D. Walton (bad pass; steal by D. Schröder),,87,81
341,3,1:02.0,,D. Schröder makes 2-pt jump shot from 16 ft,87,83
342,3,0:48.0,L. Shamet makes 2-pt layup from 6 ft (assist by M. Harrell),,89,83
343,3,0:33.0,,D. Schröder misses 2-pt jump shot from 23 ft,89,83
344,3,0:28.0,Defensive rebound by D. Walton,,89,83
345,3,0:11.0,J. Green misses 3-pt jump shot from 25 ft,,89,83
346,3,0:08.0,,Defensive rebound by S. Adams,89,83
347,3,0:01.0,,C. Paul makes 3-pt jump shot from 25 ft,89,86
348,3,0:00.0,,Instant Replay (Request: Ruling Stands),89,86
349,4,11:45.0,,S. Adams makes 2-pt hook shot from 12 ft (assist by C. Paul),89,88
350,4,11:30.0,Shooting foul by A. Nader (drawn by L. Shamet),,89,88
351,4,11:30.0,L. Shamet makes free throw 1 of 3,,90,88
352,4,11:30.0,L. Shamet makes free throw 2 of 3,,91,88
353,4,11:30.0,L. Shamet makes free throw 3 of 3,,92,88
354,4,11:23.0,,D. Schröder misses 2-pt layup from 4 ft (block by J. Green),92,88
355,4,11:23.0,,Loose ball foul by D. Schröder (drawn by L. Williams),92,88
356,4,11:23.0,Defensive rebound by Team,,92,88
357,4,11:00.0,L. Williams misses 2-pt layup from 6 ft (block by D. Burton),,92,88
358,4,11:00.0,Offensive rebound by Team,,92,88
359,4,10:58.0,J. Green misses 2-pt layup from 4 ft (block by D. Burton),,92,88
360,4,10:58.0,Offensive rebound by J. Green,,92,88
361,4,10:58.0,Turnover by Team (shot clock),,92,88
362,4,10:52.0,,C. Paul misses 3-pt jump shot from 25 ft,92,88
363,4,10:47.0,Defensive rebound by M. Harrell,,92,88
364,4,10:43.0,,Violation by Team (kicked ball),92,88
365,4,10:38.0,M. Harrell makes 2-pt jump shot from 5 ft,,94,88
366,4,10:25.0,,Turnover by S. Adams (bad pass; steal by J. Green),94,88
367,4,10:10.0,M. Harrell misses 2-pt layup from 6 ft (block by A. Nader),,94,88
368,4,10:07.0,,Defensive rebound by S. Adams,94,88
369,4,9:59.0,,A. Nader makes 2-pt jump shot from 10 ft,94,90
370,4,9:36.0,L. Williams misses 2-pt jump shot from 16 ft,,94,90
371,4,9:32.0,Offensive rebound by J. Green,,94,90
372,4,9:29.0,R. McGruder misses 3-pt jump shot from 23 ft,,94,90
373,4,9:26.0,,Defensive rebound by C. Paul,94,90
374,4,9:17.0,,D. Burton misses 2-pt layup from 4 ft,94,90
375,4,9:15.0,Defensive rebound by L. Williams,,94,90
376,4,9:06.0,L. Williams makes 2-pt layup from 6 ft,,96,90
377,4,8:45.0,,S. Adams misses 2-pt jump shot from 7 ft,96,90
378,4,8:42.0,Defensive rebound by J. Green,,96,90
379,4,8:32.0,M. Harrell misses 2-pt jump shot from 6 ft,,96,90
380,4,8:32.0,Offensive rebound by Team,,96,90
381,4,8:32.0,Personal foul by C. Paul (drawn by M. Harrell),,96,90
382,4,8:32.0,P. George enters the game for R. McGruder,,96,90
383,4,8:32.0,D. Walton enters the game for L. Williams,,96,90
384,4,8:32.0,,D. Bazley enters the game for S. Adams,96,90
