,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,TORONTO_ACTION,SACRAMENTO_SCORE,TORONTO_SCORE
185,2,2:47.0,,O. Anunoby makes 2-pt layup at rim,55,61
186,2,2:30.0,Turnover by B. Bogdanović (traveling),,55,61
187,2,2:11.0,Violation by Team (kicked ball),,55,61
188,2,2:06.0,,Shooting foul by B. Bogdanović (drawn by M. Gasol),55,61
189,2,2:06.0,,M. Gasol makes free throw 1 of 2,55,62
190,2,2:06.0,,M. Gasol makes free throw 2 of 2,55,63
191,2,1:42.0,B. Hield misses 2-pt jump shot from 14 ft,,55,63
192,2,1:39.0,,Defensive rebound by F. VanVleet,55,63
193,2,1:34.0,,F. VanVleet misses 2-pt jump shot from 9 ft (block by R. Holmes),55,63
194,2,1:31.0,Defensive rebound by B. Hield,,55,63
195,2,1:27.0,B. Hield misses 2-pt layup from 2 ft,,55,63
196,2,1:25.0,Offensive rebound by R. Holmes,,55,63
197,2,1:25.0,R. Holmes makes 2-pt layup at rim,,57,63
198,2,1:16.0,,Turnover by K. Lowry (bad pass; steal by B. Bogdanović),57,63
199,2,1:12.0,B. Hield misses 2-pt layup from 3 ft,,57,63
200,2,1:12.0,,Defensive rebound by Team,57,63
201,2,0:59.0,,Shooting foul by B. Bogdanović (drawn by M. Gasol),57,63
202,2,0:59.0,,M. Gasol makes free throw 1 of 2,57,64
203,2,0:59.0,D. Dedmon enters the game for R. Holmes,,57,64
204,2,0:59.0,,M. Gasol misses free throw 2 of 2,57,64
205,2,0:57.0,,Offensive rebound by P. Siakam,57,64
206,2,0:57.0,,P. Siakam makes 2-pt hook shot from 11 ft,57,66
207,2,0:38.0,Shooting foul by K. Lowry (drawn by H. Barnes),,57,66
208,2,0:38.0,H. Barnes misses free throw 1 of 2,,57,66
209,2,0:38.0,Offensive rebound by Team,,57,66
210,2,0:38.0,H. Barnes makes free throw 2 of 2,,58,66
211,2,0:27.0,,F. VanVleet misses 2-pt layup from 2 ft,58,66
212,2,0:25.0,,Offensive rebound by M. Gasol,58,66
213,2,0:24.0,,K. Lowry misses 3-pt jump shot from 28 ft,58,66
214,2,0:21.0,Defensive rebound by B. Bogdanović,,58,66
215,2,0:00.0,Turnover by B. Bogdanović (bad pass),,58,66
216,3,11:47.0,Shooting foul by P. Siakam (drawn by H. Barnes),,58,66
217,3,11:47.0,H. Barnes makes free throw 1 of 2,,59,66
218,3,11:47.0,H. Barnes makes free throw 2 of 2,,60,66
219,3,11:28.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Lowry),60,69
220,3,11:10.0,B. Hield misses 2-pt jump shot from 19 ft,,60,69
221,3,11:07.0,,Defensive rebound by M. Gasol,60,69
222,3,10:54.0,,M. Gasol misses 3-pt jump shot from 25 ft,60,69
223,3,10:52.0,Defensive rebound by D. Fox,,60,69
224,3,10:49.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by D. Fox),,63,69
225,3,10:34.0,,P. Siakam misses 3-pt jump shot from 25 ft,63,69
226,3,10:31.0,Defensive rebound by R. Holmes,,63,69
227,3,10:27.0,D. Fox misses 3-pt jump shot from 26 ft,,63,69
228,3,10:24.0,,Defensive rebound by M. Gasol,63,69
229,3,10:17.0,,O. Anunoby misses 2-pt jump shot from 4 ft (block by R. Holmes),63,69
230,3,10:14.0,Defensive rebound by R. Holmes,,63,69
231,3,10:04.0,Turnover by D. Fox (bad pass; steal by F. VanVleet),,63,69
232,3,10:00.0,,F. VanVleet misses 2-pt layup from 2 ft,63,69
233,3,9:58.0,Defensive rebound by B. Hield,,63,69
234,3,9:55.0,H. Barnes misses 3-pt jump shot from 27 ft,,63,69
235,3,9:51.0,,Defensive rebound by P. Siakam,63,69
236,3,9:47.0,,Personal foul by R. Holmes (drawn by P. Siakam),63,69
237,3,9:34.0,,M. Gasol misses 2-pt jump shot from 12 ft,63,69
238,3,9:31.0,Defensive rebound by N. Bjelica,,63,69
239,3,9:17.0,B. Hield makes 2-pt jump shot from 17 ft (assist by N. Bjelica),,65,69
240,3,9:03.0,,M. Gasol makes 2-pt jump shot from 3 ft (assist by K. Lowry),65,71
241,3,8:58.0,Turnover by D. Fox (lost ball; steal by K. Lowry),,65,71
242,3,8:38.0,,O. Anunoby misses 2-pt layup from 2 ft (block by B. Hield),65,71
243,3,8:38.0,Defensive rebound by Team,,65,71
244,3,8:28.0,R. Holmes makes 2-pt jump shot from 5 ft (assist by D. Fox),,67,71
245,3,8:12.0,,P. Siakam makes 2-pt layup from 4 ft,67,73
246,3,8:12.0,,Shooting foul by H. Barnes (drawn by P. Siakam),67,73
247,3,8:12.0,,P. Siakam makes free throw 1 of 1,67,74
248,3,7:59.0,B. Hield misses 3-pt jump shot from 25 ft,,67,74
249,3,7:56.0,,Defensive rebound by P. Siakam,67,74
250,3,7:50.0,,P. Siakam misses 2-pt jump shot from 19 ft,67,74
251,3,7:47.0,Defensive rebound by B. Hield,,67,74
252,3,7:43.0,B. Hield misses 3-pt jump shot from 24 ft,,67,74
253,3,7:40.0,,Defensive rebound by P. Siakam,67,74
254,3,7:17.0,,P. Siakam makes 2-pt hook shot from 6 ft (assist by F. VanVleet),67,76
255,3,7:03.0,N. Bjelica makes 2-pt hook shot from 5 ft,,69,76
256,3,6:54.0,,Turnover by K. Lowry (bad pass; steal by D. Fox),69,76
257,3,6:50.0,B. Hield misses 2-pt layup from 3 ft,,69,76
258,3,6:50.0,Offensive rebound by B. Hield,,69,76
259,3,6:50.0,Shooting foul by K. Lowry (drawn by B. Hield),,69,76
260,3,6:50.0,,Toronto full timeout,69,76
261,3,6:50.0,,Instant Replay (Challenge: Ruling Stands),69,76
262,3,6:50.0,B. Hield makes free throw 1 of 2,,70,76
263,3,6:50.0,B. Hield makes free throw 2 of 2,,71,76
264,3,6:30.0,,F. VanVleet misses 2-pt jump shot from 20 ft,71,76
265,3,6:26.0,Defensive rebound by D. Fox,,71,76
266,3,6:17.0,D. Fox misses 2-pt jump shot from 12 ft,,71,76
267,3,6:15.0,,Defensive rebound by P. Siakam,71,76
268,3,6:09.0,,O. Anunoby makes 3-pt jump shot from 24 ft (assist by P. Siakam),71,79
269,3,5:58.0,B. Hield misses 2-pt jump shot from 20 ft (block by O. Anunoby),,71,79
270,3,5:54.0,Offensive rebound by H. Barnes,,71,79
271,3,5:52.0,N. Bjelica misses 3-pt jump shot from 27 ft,,71,79
272,3,5:50.0,,Defensive rebound by Team,71,79
273,3,5:50.0,T. Ariza enters the game for H. Barnes,,71,79
274,3,5:50.0,D. Dedmon enters the game for R. Holmes,,71,79
275,3,5:38.0,,Turnover by K. Lowry (bad pass; steal by N. Bjelica),71,79
276,3,5:32.0,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),,74,79
277,3,5:19.0,,P. Siakam makes 2-pt jump shot from 9 ft,74,81
278,3,5:19.0,,Shooting foul by T. Ariza (drawn by P. Siakam),74,81
279,3,5:19.0,,P. Siakam makes free throw 1 of 1,74,82
280,3,5:11.0,Turnover by D. Fox (bad pass; steal by K. Lowry),,74,82
281,3,5:08.0,,K. Lowry makes 3-pt jump shot from 26 ft,74,85
282,3,5:06.0,Sacramento full timeout,,74,85
283,3,4:55.0,D. Dedmon makes 3-pt jump shot from 24 ft (assist by D. Fox),,77,85
284,3,4:38.0,,Offensive foul by M. Gasol (drawn by D. Fox),77,85
285,3,4:38.0,,Turnover by M. Gasol (offensive foul),77,85
286,3,4:16.0,D. Dedmon misses 3-pt jump shot from 23 ft,,77,85
287,3,4:16.0,,Defensive rebound by Team,77,85
288,3,4:16.0,Loose ball foul by B. Hield (drawn by K. Lowry),,77,85
289,3,4:16.0,B. Bogdanović enters the game for N. Bjelica,,77,85
290,3,4:16.0,,S. Ibaka enters the game for M. Gasol,77,85
291,3,4:16.0,,N. Powell enters the game for K. Lowry,77,85
292,3,4:01.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by P. Siakam),77,87
293,3,3:45.0,D. Dedmon misses 3-pt jump shot from 26 ft,,77,87
294,3,3:42.0,,Defensive rebound by P. Siakam,77,87
295,3,3:30.0,,Personal foul by T. Ariza (drawn by P. Siakam),77,87
296,3,3:30.0,,P. Siakam makes free throw 1 of 2,77,88
297,3,3:30.0,C. Joseph enters the game for B. Hield,,77,88
298,3,3:30.0,,T. Davis enters the game for O. Anunoby,77,88
299,3,3:30.0,,P. Siakam makes free throw 2 of 2,77,89
300,3,3:13.0,T. Ariza misses 2-pt jump shot from 3 ft,,77,89
301,3,3:09.0,,Defensive rebound by P. Siakam,77,89
302,3,3:04.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by T. Davis),77,91
303,3,3:03.0,Sacramento full timeout,,77,91
304,3,2:43.0,C. Joseph makes 2-pt hook shot from 5 ft,,79,91
305,3,2:18.0,,N. Powell misses 3-pt jump shot from 25 ft,79,91
306,3,2:15.0,Defensive rebound by C. Joseph,,79,91
307,3,2:07.0,D. Fox makes 2-pt layup from 1 ft (assist by C. Joseph),,81,91
308,3,2:07.0,Shooting foul by T. Davis (drawn by D. Fox),,81,91
309,3,2:07.0,D. Fox misses free throw 1 of 1,,81,91
310,3,2:06.0,,Defensive rebound by N. Powell,81,91
311,3,1:44.0,,Turnover by F. VanVleet (bad pass; steal by C. Joseph),81,91
312,3,1:42.0,Turnover by C. Joseph (bad pass; steal by S. Ibaka),,81,91
313,3,1:39.0,,S. Ibaka misses 2-pt jump shot from 4 ft,81,91
314,3,1:39.0,Defensive rebound by T. Ariza,,81,91
315,3,1:33.0,D. Fox makes 2-pt layup from 1 ft,,83,91
316,3,1:25.0,,Shooting foul by T. Ariza (drawn by P. Siakam),83,91
317,3,1:25.0,,P. Siakam misses free throw 1 of 2,83,91
318,3,1:25.0,,Offensive rebound by Team,83,91
319,3,1:25.0,H. Barnes enters the game for T. Ariza,,83,91
320,3,1:25.0,,K. Lowry enters the game for F. VanVleet,83,91
321,3,1:25.0,,P. Siakam makes free throw 2 of 2,83,92
322,3,1:10.0,Personal foul by T. Davis (drawn by D. Fox),,83,92
323,3,1:03.0,D. Fox makes 2-pt layup from 1 ft,,85,92
324,3,0:49.0,,P. Siakam misses 3-pt jump shot from 27 ft,85,92
325,3,0:47.0,Defensive rebound by C. Joseph,,85,92
326,3,0:36.0,D. Dedmon misses 3-pt jump shot from 27 ft,,85,92
327,3,0:34.0,,Defensive rebound by P. Siakam,85,92
328,3,0:30.0,,K. Lowry makes 3-pt jump shot from 33 ft (assist by P. Siakam),85,95
329,3,0:06.0,D. Dedmon misses 2-pt dunk from 1 ft,,85,95
330,3,0:05.0,Offensive rebound by D. Fox,,85,95
331,3,0:05.0,Personal foul by N. Powell (drawn by D. Fox),,85,95
332,3,0:05.0,,F. VanVleet enters the game for T. Davis,85,95
333,3,0:05.0,D. Fox makes free throw 1 of 2,,86,95
334,3,0:05.0,D. Fox misses free throw 2 of 2,,86,95
335,3,0:03.0,Offensive rebound by C. Joseph,,86,95
336,3,0:02.0,C. Joseph makes 2-pt jump shot from 14 ft,,88,95
337,4,11:43.0,,M. Thomas misses 3-pt jump shot from 26 ft,88,95
338,4,11:40.0,Defensive rebound by R. Holmes,,88,95
339,4,11:28.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by C. Joseph),,91,95
340,4,11:13.0,,S. Ibaka misses 2-pt layup from 3 ft,91,95
341,4,11:13.0,,Offensive rebound by Team,91,95
342,4,11:06.0,,S. Ibaka misses 2-pt layup from 8 ft (block by C. Joseph),91,95
343,4,11:06.0,,Offensive rebound by Team,91,95
344,4,11:03.0,,N. Powell misses 2-pt jump shot from 19 ft,91,95
345,4,11:00.0,Defensive rebound by R. Holmes,,91,95
346,4,10:54.0,Personal foul by K. Lowry (drawn by D. Fox),,91,95
347,4,10:54.0,Technical foul by K. Lowry,,91,95
348,4,10:54.0,B. Bogdanović makes technical free throw,,92,95
349,4,10:47.0,Turnover by D. Fox (bad pass),,92,95
350,4,10:33.0,,S. Ibaka makes 2-pt hook shot from 7 ft,92,97
351,4,10:23.0,C. Joseph makes 2-pt jump shot from 9 ft,,94,97
352,4,10:10.0,,M. Thomas makes 3-pt jump shot from 23 ft (assist by S. Ibaka),94,100
353,4,10:00.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,94,100
354,4,9:58.0,,Defensive rebound by S. Ibaka,94,100
355,4,9:53.0,,K. Lowry misses 2-pt layup from 4 ft (block by D. Fox),94,100
356,4,9:53.0,,Offensive rebound by Team,94,100
357,4,9:45.0,,S. Ibaka misses 2-pt jump shot from 12 ft,94,100
358,4,9:42.0,Defensive rebound by H. Barnes,,94,100
359,4,9:23.0,C. Joseph makes 2-pt layup from 1 ft,,96,100
360,4,9:10.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by K. Lowry),96,102
361,4,8:58.0,C. Joseph misses 3-pt jump shot from 28 ft,,96,102
362,4,8:54.0,,Defensive rebound by N. Powell,96,102
363,4,8:49.0,,M. Thomas makes 3-pt jump shot from 22 ft (assist by N. Powell),96,105
364,4,8:34.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Fox),,99,105
365,4,8:19.0,,S. Ibaka misses 3-pt jump shot from 26 ft,99,105
366,4,8:16.0,Defensive rebound by H. Barnes,,99,105
367,4,8:06.0,Shooting foul by O. Anunoby (drawn by H. Barnes),,99,105
368,4,8:06.0,H. Barnes makes free throw 1 of 2,,100,105
369,4,8:06.0,B. Hield enters the game for D. Fox,,100,105
370,4,8:06.0,H. Barnes makes free throw 2 of 2,,101,105
371,4,7:59.0,,Toronto full timeout,101,105
372,4,7:48.0,,K. Lowry makes 2-pt layup from 2 ft (assist by O. Anunoby),101,107
373,4,7:32.0,H. Barnes misses 2-pt jump shot from 20 ft,,101,107
374,4,7:30.0,,Defensive rebound by M. Thomas,101,107
375,4,7:23.0,,K. Lowry makes 2-pt layup from 1 ft,101,109
376,4,7:05.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),,104,109
377,4,6:42.0,,N. Powell misses 3-pt jump shot from 27 ft,104,109
