,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
49,1,5:35.0,,Turnover by K. Porziņģis (bad pass),9,12
50,1,5:35.0,P. Mills enters the game for B. Forbes,,9,12
51,1,5:35.0,D. White enters the game for D. Murray,,9,12
52,1,5:35.0,,M. Kleber enters the game for K. Porziņģis,9,12
53,1,5:16.0,L. Aldridge misses 2-pt jump shot from 13 ft,,9,12
54,1,5:12.0,,Defensive rebound by D. Finney-Smith,9,12
55,1,4:59.0,,L. Dončić makes 2-pt jump shot from 4 ft,9,14
56,1,4:38.0,T. Lyles misses 2-pt jump shot from 5 ft,,9,14
57,1,4:35.0,Offensive rebound by L. Aldridge,,9,14
58,1,4:35.0,L. Aldridge misses 2-pt dunk from 1 ft,,9,14
59,1,4:34.0,,Defensive rebound by D. Finney-Smith,9,14
60,1,4:27.0,,D. Powell misses 2-pt layup from 2 ft,9,14
61,1,4:26.0,,Offensive rebound by D. Finney-Smith,9,14
62,1,4:25.0,,D. Finney-Smith makes 2-pt layup at rim,9,16
63,1,4:25.0,San Antonio full timeout,,9,16
64,1,4:25.0,R. Gay enters the game for T. Lyles,,9,16
65,1,4:05.0,R. Gay makes 2-pt jump shot from 20 ft (assist by L. Aldridge),,11,16
66,1,4:05.0,M. Belinelli enters the game for D. DeRozan,,11,16
67,1,4:05.0,,S. Curry enters the game for D. Finney-Smith,11,16
68,1,4:05.0,,D. Wright enters the game for T. Hardaway,11,16
69,1,3:40.0,,L. Dončić misses 3-pt jump shot from 25 ft,11,16
70,1,3:39.0,Defensive rebound by Team,,11,16
71,1,3:25.0,P. Mills misses 3-pt jump shot from 25 ft,,11,16
72,1,3:22.0,,Defensive rebound by D. Wright,11,16
73,1,3:17.0,,S. Curry misses 2-pt jump shot from 10 ft,11,16
74,1,3:14.0,Defensive rebound by L. Aldridge,,11,16
75,1,3:07.0,Turnover by P. Mills (bad pass; steal by D. Powell),,11,16
76,1,3:05.0,,Shooting foul by L. Aldridge (drawn by L. Dončić),11,16
77,1,3:05.0,,L. Dončić makes free throw 1 of 2,11,17
78,1,3:05.0,,K. Porziņģis enters the game for D. Powell,11,17
79,1,3:05.0,,L. Dončić makes free throw 2 of 2,11,18
80,1,2:53.0,P. Mills misses 3-pt jump shot from 26 ft,,11,18
81,1,2:50.0,,Defensive rebound by L. Dončić,11,18
82,1,2:31.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,11,18
83,1,2:29.0,Defensive rebound by M. Belinelli,,11,18
84,1,2:21.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by M. Belinelli),,13,18
85,1,2:00.0,,L. Dončić misses 3-pt jump shot from 25 ft,13,18
86,1,1:56.0,Defensive rebound by M. Belinelli,,13,18
87,1,1:50.0,D. White makes 2-pt layup from 2 ft,,15,18
88,1,1:32.0,,L. Dončić makes 2-pt dunk at rim (assist by S. Curry),15,20
89,1,1:32.0,J. Poeltl enters the game for L. Aldridge,,15,20
90,1,1:32.0,,J. Brunson enters the game for L. Dončić,15,20
91,1,1:11.0,P. Mills misses 3-pt jump shot from 25 ft,,15,20
92,1,1:08.0,,Defensive rebound by M. Kleber,15,20
93,1,1:00.0,,Turnover by S. Curry (lost ball; steal by P. Mills),15,20
94,1,0:59.0,Shooting foul by S. Curry (drawn by P. Mills),,15,20
95,1,0:59.0,P. Mills makes free throw 1 of 2,,16,20
96,1,0:59.0,P. Mills makes free throw 2 of 2,,17,20
97,1,0:49.0,,K. Porziņģis misses 2-pt layup from 3 ft (block by R. Gay),17,20
98,1,0:48.0,Defensive rebound by R. Gay,,17,20
99,1,0:41.0,P. Mills makes 2-pt layup from 1 ft (assist by R. Gay),,19,20
100,1,0:37.0,,Personal foul by M. Belinelli (drawn by J. Brunson),19,20
101,1,0:36.0,,Turnover by J. Brunson (bad pass; steal by P. Mills),19,20
102,1,0:33.0,P. Mills makes 2-pt layup at rim,,21,20
103,1,0:10.0,,K. Porziņģis misses 2-pt layup from 2 ft,21,20
104,1,0:07.0,,Offensive rebound by M. Kleber,21,20
105,1,0:07.0,,M. Kleber misses 2-pt dunk at rim,21,20
106,1,0:06.0,Defensive rebound by R. Gay,,21,20
107,1,0:03.0,D. White makes 3-pt jump shot from 26 ft,,24,20
108,1,0:00.0,,D. Wright misses 3-pt jump shot from 38 ft,24,20
109,1,0:00.0,,Offensive rebound by Team,24,20
110,2,11:41.0,M. Belinelli misses 3-pt jump shot from 23 ft,,24,20
111,2,11:37.0,,Defensive rebound by D. Wright,24,20
112,2,11:19.0,,M. Kleber misses 3-pt jump shot from 25 ft,24,20
113,2,11:16.0,Defensive rebound by D. White,,24,20
114,2,11:12.0,R. Gay misses 3-pt jump shot from 25 ft,,24,20
115,2,11:10.0,,Defensive rebound by D. Wright,24,20
116,2,11:03.0,,D. Wright makes 2-pt jump shot from 8 ft,24,22
117,2,10:50.0,Turnover by P. Mills (bad pass; steal by K. Porziņģis),,24,22
118,2,10:37.0,,J. Brunson makes 3-pt jump shot from 25 ft (assist by M. Kleber),24,25
119,2,10:18.0,R. Gay makes 2-pt jump shot from 18 ft,,26,25
120,2,10:06.0,,D. Wright makes 2-pt layup from 1 ft,26,27
121,2,9:55.0,P. Mills misses 3-pt jump shot from 25 ft,,26,27
122,2,9:53.0,,Defensive rebound by D. Wright,26,27
123,2,9:45.0,,D. Wright makes 2-pt layup from 3 ft,26,29
124,2,9:45.0,San Antonio full timeout,,26,29
125,2,9:45.0,B. Forbes enters the game for P. Mills,,26,29
126,2,9:45.0,D. Murray enters the game for D. White,,26,29
127,2,9:27.0,B. Forbes makes 2-pt jump shot from 18 ft,,28,29
128,2,9:12.0,,K. Porziņģis makes 2-pt dunk at rim (assist by J. Brunson),28,31
129,2,8:59.0,M. Belinelli makes 2-pt layup from 1 ft (assist by J. Poeltl),,30,31
130,2,8:46.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,30,31
131,2,8:44.0,,Offensive rebound by M. Kleber,30,31
132,2,8:43.0,,Turnover by D. Wright (bad pass; steal by R. Gay),30,31
133,2,8:30.0,D. Murray misses 2-pt jump shot from 17 ft,,30,31
134,2,8:30.0,,Defensive rebound by M. Kleber,30,31
135,2,8:22.0,,Turnover by J. Brunson (lost ball; steal by D. Murray),30,31
136,2,8:09.0,M. Belinelli misses 3-pt jump shot from 25 ft,,30,31
137,2,8:06.0,,Defensive rebound by K. Porziņģis,30,31
138,2,7:54.0,,J. Brunson misses 3-pt jump shot from 26 ft,30,31
139,2,7:51.0,Defensive rebound by R. Gay,,30,31
140,2,7:51.0,,D. Powell enters the game for M. Kleber,30,31
141,2,7:35.0,R. Gay makes 2-pt jump shot from 17 ft,,32,31
142,2,7:22.0,,D. Powell misses 2-pt layup from 1 ft (block by J. Poeltl),32,31
143,2,7:19.0,,Offensive rebound by D. Powell,32,31
144,2,7:19.0,,D. Powell misses 2-pt layup from 2 ft,32,31
145,2,7:17.0,Defensive rebound by J. Poeltl,,32,31
146,2,7:09.0,B. Forbes misses 3-pt jump shot from 26 ft,,32,31
147,2,7:06.0,Offensive rebound by J. Poeltl,,32,31
148,2,7:05.0,Turnover by J. Poeltl (bad pass),,32,31
149,2,7:05.0,D. DeRozan enters the game for M. Belinelli,,32,31
150,2,7:05.0,,D. Finney-Smith enters the game for J. Brunson,32,31
151,2,6:50.0,,Shooting foul by J. Poeltl (drawn by D. Powell),32,31
152,2,6:50.0,,D. Powell makes free throw 1 of 2,32,32
153,2,6:50.0,,D. Powell makes free throw 2 of 2,32,33
154,2,6:27.0,D. DeRozan misses 2-pt jump shot from 12 ft,,32,33
155,2,6:23.0,Offensive rebound by D. Murray,,32,33
156,2,6:11.0,J. Poeltl makes 2-pt hook shot from 7 ft (assist by R. Gay),,34,33
157,2,6:01.0,,D. Powell makes 2-pt layup from 1 ft (assist by K. Porziņģis),34,35
158,2,6:01.0,,Shooting foul by J. Poeltl (drawn by D. Powell),34,35
159,2,6:01.0,L. Aldridge enters the game for R. Gay,,34,35
160,2,6:01.0,T. Lyles enters the game for J. Poeltl,,34,35
161,2,6:01.0,,L. Dončić enters the game for S. Curry,34,35
162,2,6:01.0,,T. Hardaway enters the game for K. Porziņģis,34,35
163,2,6:01.0,,M. Kleber enters the game for D. Wright,34,35
164,2,6:01.0,,D. Powell makes free throw 1 of 1,34,36
165,2,5:37.0,D. Murray makes 2-pt jump shot from 17 ft,,36,36
166,2,5:17.0,,T. Hardaway makes 2-pt jump shot from 23 ft (assist by D. Powell),36,38
167,2,4:56.0,L. Aldridge makes 2-pt jump shot from 13 ft,,38,38
168,2,4:45.0,,L. Dončić misses 2-pt jump shot from 7 ft,38,38
169,2,4:42.0,Defensive rebound by D. DeRozan,,38,38
170,2,4:35.0,D. DeRozan makes 2-pt jump shot from 7 ft,,40,38
171,2,4:34.0,,Dallas full timeout,40,38
172,2,4:21.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by L. Dončić),40,40
173,2,3:58.0,D. DeRozan makes 2-pt jump shot from 16 ft,,42,40
174,2,3:40.0,,D. Powell makes 2-pt dunk from 1 ft (assist by L. Dončić),42,42
175,2,3:15.0,T. Lyles misses 2-pt jump shot from 20 ft,,42,42
176,2,3:13.0,Offensive rebound by L. Aldridge,,42,42
177,2,3:05.0,D. Murray misses 3-pt jump shot from 25 ft,,42,42
178,2,3:03.0,,Defensive rebound by T. Hardaway,42,42
179,2,2:55.0,,T. Hardaway misses 3-pt jump shot from 24 ft,42,42
180,2,2:50.0,Defensive rebound by T. Lyles,,42,42
181,2,2:42.0,L. Aldridge makes 3-pt jump shot from 25 ft (assist by T. Lyles),,45,42
182,2,2:26.0,,L. Dončić makes 3-pt jump shot from 25 ft,45,45
183,2,2:10.0,L. Aldridge misses 3-pt jump shot from 25 ft,,45,45
184,2,2:09.0,,Defensive rebound by Team,45,45
185,2,2:09.0,Loose ball foul by D. DeRozan (drawn by D. Finney-Smith),,45,45
186,2,2:09.0,,K. Porziņģis enters the game for M. Kleber,45,45
187,2,1:56.0,,D. Powell misses 2-pt layup from 5 ft (block by L. Aldridge),45,45
188,2,1:55.0,Defensive rebound by L. Aldridge,,45,45
189,2,1:53.0,Personal take foul by L. Dončić (drawn by D. Murray),,45,45
190,2,1:53.0,P. Mills enters the game for B. Forbes,,45,45
191,2,1:53.0,D. White enters the game for D. Murray,,45,45
192,2,1:47.0,D. DeRozan misses 2-pt layup from 1 ft,,45,45
193,2,1:45.0,,Defensive rebound by L. Dončić,45,45
194,2,1:35.0,,D. Powell makes 2-pt layup from 1 ft (assist by L. Dončić),45,47
195,2,1:14.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by D. White),,47,47
196,2,1:02.0,,D. Powell makes 2-pt dunk from 1 ft (assist by L. Dončić),47,49
197,2,0:42.0,Turnover by D. DeRozan (lost ball; steal by L. Dončić),,47,49
198,2,0:38.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,47,49
199,2,0:33.0,Defensive rebound by P. Mills,,47,49
200,2,0:11.0,Offensive foul by L. Aldridge (drawn by D. Powell),,47,49
201,2,0:11.0,Turnover by L. Aldridge (offensive foul),,47,49
202,2,0:11.0,,S. Curry enters the game for D. Finney-Smith,47,49
203,2,0:00.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by L. Dončić),47,52
204,2,0:00.0,,Instant Replay (Request: Ruling Stands),47,52
205,3,11:43.0,L. Aldridge misses 2-pt jump shot from 21 ft,,47,52
206,3,11:40.0,,Defensive rebound by T. Hardaway,47,52
207,3,11:24.0,,T. Hardaway misses 2-pt jump shot from 14 ft,47,52
208,3,11:22.0,Defensive rebound by T. Lyles,,47,52
209,3,11:10.0,Shooting foul by D. Powell (drawn by L. Aldridge),,47,52
210,3,11:10.0,L. Aldridge makes free throw 1 of 2,,48,52
211,3,11:10.0,L. Aldridge makes free throw 2 of 2,,49,52
212,3,11:00.0,,Shooting foul by D. Murray (drawn by L. Dončić),49,52
213,3,11:00.0,,L. Dončić makes free throw 1 of 2,49,53
214,3,11:00.0,,L. Dončić misses free throw 2 of 2,49,53
215,3,10:56.0,Defensive rebound by D. DeRozan,,49,53
216,3,10:42.0,L. Aldridge makes 2-pt jump shot from 10 ft (assist by D. DeRozan),,51,53
217,3,10:30.0,,Turnover by T. Hardaway (bad pass),51,53
218,3,10:20.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by D. Murray),,54,53
219,3,10:05.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,54,53
220,3,10:02.0,,Offensive rebound by L. Dončić,54,53
221,3,9:58.0,,L. Dončić makes 2-pt layup from 2 ft,54,55
222,3,9:42.0,L. Aldridge misses 2-pt jump shot from 19 ft,,54,55
223,3,9:40.0,,Defensive rebound by K. Porziņģis,54,55
224,3,9:30.0,,L. Dončić misses 2-pt jump shot from 10 ft (block by L. Aldridge),54,55
225,3,9:29.0,,Offensive rebound by D. Powell,54,55
226,3,9:28.0,,Personal foul by L. Aldridge (drawn by D. Powell),54,55
227,3,9:14.0,,T. Hardaway misses 3-pt jump shot from 30 ft,54,55
228,3,9:11.0,Defensive rebound by L. Aldridge,,54,55
229,3,9:02.0,B. Forbes makes 2-pt layup from 1 ft,,56,55
230,3,9:01.0,,Dallas full timeout,56,55
231,3,8:51.0,,L. Dončić misses 3-pt jump shot from 25 ft,56,55
232,3,8:46.0,,Offensive rebound by D. Finney-Smith,56,55
233,3,8:45.0,,D. Finney-Smith makes 2-pt dunk from 1 ft,56,57
234,3,8:40.0,Turnover by D. Murray (out of bounds lost ball),,56,57
235,3,8:23.0,,Shooting foul by L. Aldridge (drawn by K. Porziņģis),56,57
236,3,8:23.0,,K. Porziņģis misses free throw 1 of 2,56,57
237,3,8:23.0,,Offensive rebound by Team,56,57
238,3,8:23.0,J. Poeltl enters the game for L. Aldridge,,56,57
239,3,8:23.0,,K. Porziņģis makes free throw 2 of 2,56,58
240,3,8:06.0,D. Murray misses 2-pt jump shot from 16 ft,,56,58
241,3,8:03.0,,Defensive rebound by D. Powell,56,58
242,3,7:56.0,,Shooting foul by D. Murray (drawn by L. Dončić),56,58
243,3,7:56.0,,L. Dončić makes free throw 1 of 2,56,59
244,3,7:56.0,,L. Dončić makes free throw 2 of 2,56,60
245,3,7:35.0,D. DeRozan makes 2-pt jump shot from 14 ft,,58,60
246,3,7:21.0,,Shooting foul by D. Murray (drawn by K. Porziņģis),58,60
247,3,7:21.0,,K. Porziņģis makes free throw 1 of 2,58,61
248,3,7:21.0,D. White enters the game for D. Murray,,58,61
249,3,7:21.0,,K. Porziņģis misses free throw 2 of 2,58,61
250,3,7:19.0,Defensive rebound by D. DeRozan,,58,61
251,3,7:04.0,D. DeRozan misses 2-pt jump shot from 6 ft,,58,61
252,3,7:02.0,,Defensive rebound by K. Porziņģis,58,61
253,3,6:43.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,58,61
254,3,6:41.0,Defensive rebound by B. Forbes,,58,61
255,3,6:36.0,Shooting foul by D. Powell (drawn by D. DeRozan),,58,61
256,3,6:36.0,D. DeRozan makes free throw 1 of 2,,59,61
257,3,6:36.0,,M. Kleber enters the game for K. Porziņģis,59,61
258,3,6:36.0,D. DeRozan makes free throw 2 of 2,,60,61
259,3,6:23.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),60,64
260,3,6:22.0,San Antonio full timeout,,60,64
261,3,6:22.0,M. Belinelli enters the game for B. Forbes,,60,64
262,3,6:22.0,R. Gay enters the game for T. Lyles,,60,64
263,3,5:58.0,R. Gay misses 3-pt jump shot from 25 ft,,60,64
264,3,5:55.0,,Defensive rebound by L. Dončić,60,64
265,3,5:44.0,,L. Dončić misses 2-pt jump shot from 4 ft,60,64
266,3,5:42.0,Defensive rebound by D. DeRozan,,60,64
267,3,5:41.0,Personal take foul by M. Kleber (drawn by D. DeRozan),,60,64
268,3,5:32.0,D. DeRozan makes 2-pt jump shot from 13 ft (assist by D. White),,62,64
269,3,5:13.0,,T. Hardaway makes 2-pt jump shot from 16 ft,62,66
270,3,5:00.0,D. DeRozan misses 2-pt jump shot from 15 ft,,62,66
271,3,4:57.0,,Defensive rebound by M. Kleber,62,66
272,3,4:50.0,,L. Dončić misses 2-pt layup from 1 ft,62,66
273,3,4:49.0,,Offensive rebound by L. Dončić,62,66
274,3,4:48.0,,L. Dončić makes 2-pt layup from 1 ft,62,68
275,3,4:31.0,M. Belinelli misses 3-pt jump shot from 25 ft,,62,68
276,3,4:28.0,,Defensive rebound by L. Dončić,62,68
277,3,4:17.0,,L. Dončić misses 2-pt layup from 6 ft (block by D. White),62,68
278,3,4:16.0,Defensive rebound by D. White,,62,68
279,3,4:16.0,Personal take foul by L. Dončić (drawn by D. White),,62,68
280,3,4:16.0,P. Mills enters the game for D. DeRozan,,62,68
281,3,4:16.0,,S. Curry enters the game for D. Finney-Smith,62,68
282,3,4:05.0,J. Poeltl makes 2-pt dunk at rim,,64,68
283,3,3:53.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by L. Dončić),64,71
284,3,3:39.0,Shooting foul by D. Powell (drawn by J. Poeltl),,64,71
285,3,3:39.0,J. Poeltl misses free throw 1 of 2,,64,71
286,3,3:39.0,Offensive rebound by Team,,64,71
287,3,3:39.0,J. Poeltl misses free throw 2 of 2,,64,71
288,3,3:36.0,,Defensive rebound by D. Powell,64,71
289,3,3:17.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by L. Dončić),64,74
290,3,3:17.0,San Antonio full timeout,,64,74
291,3,3:06.0,Turnover by P. Mills (bad pass; steal by M. Kleber),,64,74
292,3,2:56.0,,L. Dončić makes 2-pt jump shot from 6 ft,64,76
293,3,2:42.0,D. White misses 2-pt layup from 2 ft (block by D. Powell),,64,76
294,3,2:40.0,,Defensive rebound by M. Kleber,64,76
295,3,2:36.0,,L. Dončić misses 2-pt layup from 2 ft,64,76
296,3,2:34.0,Defensive rebound by J. Poeltl,,64,76
297,3,2:31.0,Shooting foul by M. Kleber (drawn by J. Poeltl),,64,76
298,3,2:31.0,J. Poeltl misses free throw 1 of 2,,64,76
299,3,2:31.0,Offensive rebound by Team,,64,76
300,3,2:31.0,,K. Porziņģis enters the game for D. Powell,64,76
301,3,2:31.0,J. Poeltl misses free throw 2 of 2,,64,76
302,3,2:29.0,,Defensive rebound by M. Kleber,64,76
303,3,2:16.0,,T. Hardaway misses 2-pt layup from 2 ft (block by J. Poeltl),64,76
304,3,2:11.0,Defensive rebound by R. Gay,,64,76
305,3,2:08.0,D. White makes 2-pt layup from 1 ft,,66,76
306,3,1:53.0,,M. Kleber misses 3-pt jump shot from 25 ft,66,76
307,3,1:53.0,Defensive rebound by M. Belinelli,,66,76
308,3,1:44.0,M. Belinelli misses 3-pt jump shot from 24 ft,,66,76
309,3,1:42.0,,Defensive rebound by K. Porziņģis,66,76
310,3,1:21.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by M. Kleber),66,79
311,3,1:02.0,D. White misses 2-pt layup from 6 ft,,66,79
312,3,1:00.0,Offensive rebound by J. Poeltl,,66,79
313,3,1:00.0,J. Poeltl makes 2-pt layup at rim,,68,79
314,3,0:49.0,,L. Dončić misses 2-pt jump shot from 10 ft,68,79
315,3,0:47.0,Defensive rebound by J. Poeltl,,68,79
316,3,0:43.0,D. White misses 2-pt layup from 5 ft,,68,79
317,3,0:41.0,,Defensive rebound by T. Hardaway,68,79
318,3,0:41.0,,D. Wright enters the game for L. Dončić,68,79
319,3,0:32.0,,D. Wright misses 2-pt layup from 1 ft,68,79
320,3,0:30.0,Defensive rebound by D. White,,68,79
321,3,0:28.0,R. Gay makes 3-pt jump shot from 24 ft (assist by D. White),,71,79
322,3,0:07.0,,K. Porziņģis misses 2-pt layup from 4 ft,71,79
323,3,0:07.0,Defensive rebound by R. Gay,,71,79
324,3,0:02.0,R. Gay makes 3-pt jump shot from 27 ft,,74,79
325,4,11:41.0,,Turnover by J. Brunson (bad pass; steal by D. Murray),74,79
326,4,11:32.0,D. DeRozan misses 2-pt layup from 5 ft,,74,79
327,4,11:30.0,,Defensive rebound by J. Brunson,74,79
328,4,11:21.0,,D. Wright misses 3-pt jump shot from 25 ft,74,79
329,4,11:19.0,Defensive rebound by D. Murray,,74,79
330,4,11:06.0,Turnover by D. DeRozan (lost ball; steal by D. Wright),,74,79
331,4,10:56.0,,M. Kleber makes 3-pt jump shot from 26 ft (assist by D. Wright),74,82
332,4,10:37.0,R. Gay makes 3-pt jump shot from 25 ft,,77,82
333,4,10:22.0,,M. Kleber misses 3-pt jump shot from 25 ft,77,82
334,4,10:19.0,Defensive rebound by R. Gay,,77,82
335,4,10:11.0,P. Mills makes 2-pt layup from 1 ft,,79,82
336,4,10:11.0,,Dallas full timeout,79,82
337,4,10:11.0,L. Aldridge enters the game for J. Poeltl,,79,82
338,4,10:11.0,,D. Finney-Smith enters the game for S. Curry,79,82
339,4,9:50.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by D. Wright),79,85
340,4,9:26.0,D. Murray misses 2-pt jump shot from 10 ft,,79,85
341,4,9:24.0,,Defensive rebound by M. Kleber,79,85
342,4,9:17.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Brunson),79,88
343,4,9:02.0,D. DeRozan makes 2-pt jump shot from 8 ft,,81,88
344,4,8:41.0,,Turnover by J. Brunson (bad pass; steal by D. Murray),81,88
345,4,8:36.0,Shooting foul by K. Porziņģis (drawn by D. DeRozan),,81,88
346,4,8:36.0,D. DeRozan makes free throw 1 of 2,,82,88
347,4,8:36.0,T. Lyles enters the game for R. Gay,,82,88
348,4,8:36.0,D. DeRozan makes free throw 2 of 2,,83,88
349,4,8:12.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),83,91
350,4,8:00.0,D. DeRozan misses 2-pt layup from 1 ft (block by D. Finney-Smith),,83,91
351,4,7:58.0,,Defensive rebound by D. Wright,83,91
352,4,7:53.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by D. Wright),83,94
353,4,7:53.0,San Antonio full timeout,,83,94
354,4,7:53.0,D. White enters the game for P. Mills,,83,94
355,4,7:33.0,D. DeRozan makes 2-pt layup from 2 ft (assist by D. White),,85,94
356,4,7:12.0,,J. Brunson makes 3-pt jump shot from 23 ft (assist by D. Wright),85,97
357,4,6:59.0,Turnover by D. Murray (bad pass; steal by D. Wright),,85,97
358,4,6:40.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by J. Brunson),85,100
359,4,6:23.0,D. White misses 3-pt jump shot from 25 ft,,85,100
360,4,6:20.0,,Defensive rebound by M. Kleber,85,100
361,4,6:15.0,,Personal foul by T. Lyles (drawn by D. Wright),85,100
362,4,6:15.0,R. Gay enters the game for T. Lyles,,85,100
363,4,6:13.0,,Turnover by K. Porziņģis (bad pass),85,100
364,4,5:52.0,D. White misses 3-pt jump shot from 25 ft,,85,100
365,4,5:49.0,,Defensive rebound by K. Porziņģis,85,100
366,4,5:42.0,,D. Powell enters the game for M. Kleber,85,100
367,4,5:39.0,Loose ball foul by D. Murray (drawn by J. Brunson),,85,100
368,4,5:39.0,,M. Kleber enters the game for K. Porziņģis,85,100
369,4,5:17.0,,D. Wright misses 3-pt jump shot from 26 ft,85,100
370,4,5:13.0,Defensive rebound by D. White,,85,100
371,4,5:06.0,Turnover by D. White (bad pass),,85,100
372,4,4:55.0,,J. Brunson misses 3-pt jump shot from 24 ft,85,100
373,4,4:53.0,Defensive rebound by D. Murray,,85,100
374,4,4:42.0,Turnover by R. Gay (lost ball; steal by D. Wright),,85,100
375,4,4:35.0,,Dallas full timeout,85,100
376,4,4:35.0,B. Forbes enters the game for D. Murray,,85,100
377,4,4:35.0,,L. Dončić enters the game for J. Brunson,85,100
378,4,4:19.0,,L. Dončić misses 3-pt jump shot from 25 ft,85,100
379,4,4:18.0,,Offensive rebound by M. Kleber,85,100
380,4,4:07.0,,L. Dončić makes 2-pt jump shot from 2 ft,85,102
381,4,3:49.0,B. Forbes misses 3-pt jump shot from 26 ft,,85,102
