,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
95,1,2:08.0,,J. Murray makes free throw 2 of 2,22,20
96,1,1:55.0,E. Paschall misses 2-pt jump shot from 11 ft (block by J. Grant),,22,20
97,1,1:52.0,,Defensive rebound by M. Morris,22,20
98,1,1:49.0,,J. Grant misses 2-pt layup from 2 ft,22,20
99,1,1:45.0,Defensive rebound by C. Randle,,22,20
100,1,1:39.0,Def 3 sec tech foul by Team,,22,20
101,1,1:39.0,J. Poole makes technical free throw,,23,20
102,1,1:30.0,A. Wiggins misses 3-pt jump shot from 26 ft,,23,20
103,1,1:28.0,,Defensive rebound by M. Plumlee,23,20
104,1,1:20.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Murray),23,22
105,1,0:59.0,D. Bender misses 2-pt layup from 7 ft (block by M. Morris),,23,22
106,1,0:57.0,,Defensive rebound by J. Murray,23,22
107,1,0:55.0,,M. Morris misses 2-pt jump shot from 12 ft,23,22
108,1,0:49.0,Defensive rebound by A. Wiggins,,23,22
109,1,0:45.0,J. Poole makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,26,22
110,1,0:33.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by M. Plumlee),26,25
111,1,0:16.0,E. Paschall misses 2-pt jump shot from 18 ft,,26,25
112,1,0:13.0,,Defensive rebound by J. Murray,26,25
113,1,0:01.0,,J. Grant misses 3-pt jump shot from 26 ft,26,25
114,1,0:01.0,,Offensive rebound by Team,26,25
115,2,11:47.0,,Shooting foul by C. Randle (drawn by M. Plumlee),26,25
116,2,11:47.0,,M. Plumlee makes free throw 1 of 2,26,26
117,2,11:47.0,,M. Plumlee misses free throw 2 of 2,26,26
118,2,11:45.0,Defensive rebound by D. Bender,,26,26
119,2,11:31.0,A. Wiggins makes 2-pt layup from 1 ft,,28,26
120,2,11:18.0,,M. Morris makes 2-pt jump shot from 18 ft,28,28
121,2,11:04.0,Personal foul by J. Grant (drawn by A. Wiggins),,28,28
122,2,10:58.0,C. Randle misses 3-pt jump shot from 24 ft,,28,28
123,2,10:55.0,,Defensive rebound by J. Grant,28,28
124,2,10:50.0,,Personal foul by D. Bender (drawn by J. Grant),28,28
125,2,10:42.0,,M. Porter misses 2-pt jump shot from 4 ft,28,28
126,2,10:38.0,,Offensive rebound by M. Plumlee,28,28
127,2,10:38.0,,M. Plumlee makes 2-pt layup from 1 ft,28,30
128,2,10:32.0,,Loose ball foul by M. Porter (drawn by D. Bender),28,30
129,2,10:23.0,Offensive foul by A. Wiggins (drawn by J. Grant),,28,30
130,2,10:23.0,Turnover by A. Wiggins (offensive foul),,28,30
131,2,10:11.0,,J. Murray misses 2-pt layup from 2 ft,28,30
132,2,10:10.0,,Offensive rebound by M. Plumlee,28,30
133,2,10:10.0,,M. Plumlee makes 2-pt dunk from 1 ft,28,32
134,2,9:56.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by C. Randle),,31,32
135,2,9:42.0,,M. Morris misses 3-pt jump shot from 24 ft,31,32
136,2,9:39.0,,Offensive rebound by M. Porter,31,32
137,2,9:36.0,,M. Porter misses 2-pt layup from 1 ft,31,32
138,2,9:35.0,,Offensive rebound by M. Plumlee,31,32
139,2,9:35.0,,M. Plumlee makes 2-pt dunk from 1 ft,31,34
140,2,9:16.0,E. Paschall makes 3-pt jump shot from 23 ft (assist by J. Poole),,34,34
141,2,9:00.0,,J. Murray makes 2-pt dunk from 1 ft (assist by M. Plumlee),34,36
142,2,8:50.0,Golden State full timeout,,34,36
143,2,8:50.0,M. Mulder enters the game for E. Paschall,,34,36
144,2,8:50.0,J. Toscano-Anderson enters the game for C. Randle,,34,36
145,2,8:45.0,A. Wiggins misses 3-pt jump shot from 25 ft,,34,36
146,2,8:40.0,,Defensive rebound by M. Plumlee,34,36
147,2,8:28.0,,J. Murray misses 3-pt jump shot from 25 ft,34,36
148,2,8:26.0,Defensive rebound by J. Toscano-Anderson,,34,36
149,2,8:26.0,Personal foul by M. Plumlee (drawn by J. Toscano-Anderson),,34,36
150,2,8:26.0,,W. Barton enters the game for J. Murray,34,36
151,2,8:26.0,,G. Harris enters the game for M. Porter,34,36
152,2,8:10.0,M. Mulder misses 3-pt jump shot from 24 ft,,34,36
153,2,8:08.0,,Defensive rebound by G. Harris,34,36
154,2,8:02.0,,G. Harris makes 2-pt layup from 3 ft,34,38
155,2,7:50.0,D. Bender makes 3-pt jump shot from 24 ft (assist by J. Poole),,37,38
156,2,7:34.0,,M. Plumlee makes 2-pt hook shot from 4 ft (assist by G. Harris),37,40
157,2,7:34.0,,Shooting foul by D. Bender (drawn by M. Plumlee),37,40
158,2,7:34.0,M. Chriss enters the game for D. Bender,,37,40
159,2,7:34.0,E. Paschall enters the game for A. Wiggins,,37,40
160,2,7:34.0,,M. Plumlee misses free throw 1 of 1,37,40
161,2,7:28.0,Defensive rebound by J. Toscano-Anderson,,37,40
162,2,7:20.0,M. Chriss makes 2-pt layup from 1 ft (assist by J. Poole),,39,40
163,2,7:08.0,,Turnover by M. Morris (bad pass),39,40
164,2,7:08.0,,N. Jokić enters the game for M. Plumlee,39,40
165,2,6:57.0,Def 3 sec tech foul by Team,,39,40
166,2,6:57.0,J. Poole makes technical free throw,,40,40
167,2,6:51.0,J. Poole misses 2-pt jump shot from 19 ft,,40,40
168,2,6:48.0,,Defensive rebound by N. Jokić,40,40
169,2,6:48.0,,P. Millsap enters the game for J. Grant,40,40
170,2,6:48.0,,J. Murray enters the game for M. Morris,40,40
171,2,6:25.0,,Turnover by Team (shot clock),40,40
172,2,6:12.0,E. Paschall makes 2-pt jump shot from 11 ft (assist by M. Mulder),,42,40
173,2,5:58.0,,W. Barton misses 3-pt jump shot from 26 ft,42,40
174,2,5:56.0,,Offensive rebound by N. Jokić,42,40
175,2,5:54.0,,W. Barton makes 2-pt dunk from 1 ft (assist by N. Jokić),42,42
176,2,5:33.0,M. Chriss misses 3-pt jump shot from 25 ft,,42,42
177,2,5:30.0,,Defensive rebound by N. Jokić,42,42
178,2,5:21.0,,Turnover by P. Millsap (lost ball; steal by M. Chriss),42,42
179,2,5:14.0,M. Chriss misses 2-pt layup from 1 ft,,42,42
180,2,5:13.0,,Defensive rebound by N. Jokić,42,42
181,2,5:11.0,,J. Murray makes 2-pt dunk from 1 ft (assist by P. Millsap),42,44
182,2,4:44.0,J. Toscano-Anderson misses 3-pt jump shot from 25 ft (block by G. Harris),,42,44
183,2,4:41.0,,Defensive rebound by G. Harris,42,44
184,2,4:39.0,,W. Barton makes 2-pt layup from 3 ft (assist by G. Harris),42,46
185,2,4:38.0,Golden State full timeout,,42,46
186,2,4:38.0,D. Lee enters the game for J. Poole,,42,46
187,2,4:38.0,A. Wiggins enters the game for J. Toscano-Anderson,,42,46
188,2,4:25.0,M. Mulder misses 3-pt jump shot from 26 ft,,42,46
189,2,4:22.0,,Defensive rebound by W. Barton,42,46
190,2,4:13.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),42,48
191,2,4:13.0,,Shooting foul by M. Chriss (drawn by J. Murray),42,48
192,2,4:13.0,,J. Murray makes free throw 1 of 1,42,49
193,2,4:08.0,,Technical foul by S. Kerr,42,49
194,2,4:08.0,,J. Murray makes technical free throw,42,50
195,2,3:53.0,A. Wiggins makes 2-pt jump shot from 2 ft,,44,50
196,2,3:35.0,,Offensive foul by N. Jokić (drawn by A. Wiggins),44,50
197,2,3:35.0,,Turnover by N. Jokić (offensive foul),44,50
198,2,3:18.0,Turnover by E. Paschall (lost ball; steal by G. Harris),,44,50
199,2,3:13.0,,G. Harris misses 2-pt layup from 1 ft,44,50
200,2,3:12.0,,Offensive rebound by J. Murray,44,50
201,2,3:11.0,,Shooting foul by E. Paschall (drawn by J. Murray),44,50
202,2,3:11.0,,J. Murray makes free throw 1 of 2,44,51
203,2,3:11.0,,J. Murray makes free throw 2 of 2,44,52
204,2,2:57.0,D. Lee misses 3-pt jump shot from 23 ft,,44,52
205,2,2:54.0,,Defensive rebound by G. Harris,44,52
206,2,2:48.0,,G. Harris misses 2-pt jump shot from 18 ft,44,52
207,2,2:43.0,Defensive rebound by M. Chriss,,44,52
208,2,2:35.0,M. Mulder misses 3-pt jump shot from 23 ft,,44,52
209,2,2:33.0,Offensive rebound by A. Wiggins,,44,52
210,2,2:32.0,A. Wiggins makes 2-pt layup from 7 ft,,46,52
211,2,2:13.0,,W. Barton misses 3-pt jump shot from 25 ft,46,52
212,2,2:07.0,Defensive rebound by E. Paschall,,46,52
213,2,2:03.0,Turnover by E. Paschall (lost ball; steal by G. Harris),,46,52
214,2,2:00.0,,Shooting foul by D. Lee (drawn by J. Murray),46,52
215,2,2:00.0,,J. Murray makes free throw 1 of 2,46,53
216,2,2:00.0,D. Bender enters the game for M. Chriss,,46,53
217,2,2:00.0,,J. Murray makes free throw 2 of 2,46,54
218,2,1:43.0,Turnover by A. Wiggins (bad pass; steal by N. Jokić),,46,54
219,2,1:34.0,,N. Jokić makes 2-pt layup from 2 ft (assist by G. Harris),46,56
220,2,1:06.0,M. Mulder misses 2-pt layup from 5 ft,,46,56
221,2,1:04.0,,Defensive rebound by J. Murray,46,56
222,2,0:47.0,,P. Millsap makes 2-pt jump shot from 14 ft,46,58
223,2,0:32.0,M. Mulder makes 3-pt jump shot from 23 ft (assist by D. Bender),,49,58
224,2,0:15.0,,N. Jokić misses 2-pt jump shot from 11 ft,49,58
225,2,0:13.0,Defensive rebound by D. Lee,,49,58
226,2,0:05.0,Personal foul by W. Barton (drawn by D. Lee),,49,58
227,2,0:05.0,J. Poole enters the game for E. Paschall,,49,58
228,2,0:05.0,,J. Grant enters the game for N. Jokić,49,58
229,2,0:05.0,,M. Plumlee enters the game for P. Millsap,49,58
230,2,0:03.0,J. Poole misses 3-pt jump shot from 24 ft,,49,58
231,2,0:03.0,,Defensive rebound by J. Murray,49,58
232,2,0:00.0,,J. Murray misses 3-pt jump shot from 61 ft,49,58
233,2,0:00.0,,Offensive rebound by Team,49,58
234,3,11:44.0,,P. Millsap makes 2-pt jump shot from 3 ft (assist by N. Jokić),49,60
235,3,11:44.0,,Shooting foul by J. Toscano-Anderson (drawn by P. Millsap),49,60
236,3,11:44.0,,P. Millsap makes free throw 1 of 1,49,61
237,3,11:32.0,Turnover by M. Chriss (bad pass; steal by J. Murray),,49,61
238,3,11:32.0,,Personal foul by M. Mulder (drawn by J. Murray),49,61
239,3,11:22.0,,Shooting foul by D. Lee (drawn by P. Millsap),49,61
240,3,11:22.0,,P. Millsap misses free throw 1 of 2,49,61
241,3,11:22.0,,Offensive rebound by Team,49,61
242,3,11:22.0,E. Paschall enters the game for J. Toscano-Anderson,,49,61
243,3,11:22.0,,P. Millsap makes free throw 2 of 2,49,62
244,3,11:04.0,E. Paschall misses 3-pt jump shot from 25 ft,,49,62
245,3,11:02.0,,Defensive rebound by Team,49,62
246,3,10:51.0,,W. Barton makes 2-pt layup from 3 ft,49,64
247,3,10:41.0,Shooting foul by P. Millsap (drawn by E. Paschall),,49,64
248,3,10:41.0,E. Paschall makes free throw 1 of 2,,50,64
249,3,10:41.0,E. Paschall makes free throw 2 of 2,,51,64
250,3,10:27.0,,Turnover by N. Jokić (bad pass; steal by D. Lee),51,64
251,3,10:21.0,M. Chriss makes 2-pt dunk from 1 ft (assist by A. Wiggins),,53,64
252,3,10:01.0,,J. Murray misses 3-pt jump shot from 24 ft,53,64
253,3,9:58.0,Defensive rebound by M. Mulder,,53,64
254,3,9:50.0,A. Wiggins misses 3-pt jump shot from 25 ft,,53,64
255,3,9:45.0,Offensive rebound by M. Mulder,,53,64
256,3,9:41.0,D. Lee misses 2-pt jump shot from 5 ft,,53,64
257,3,9:41.0,Offensive rebound by Team,,53,64
258,3,9:41.0,,Loose ball foul by P. Millsap (drawn by A. Wiggins),53,64
259,3,9:27.0,D. Lee misses 2-pt layup from 1 ft,,53,64
260,3,9:23.0,,Defensive rebound by G. Harris,53,64
261,3,9:15.0,,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić),53,66
262,3,8:58.0,M. Mulder makes 3-pt jump shot from 22 ft (assist by E. Paschall),,56,66
263,3,8:46.0,,W. Barton misses 2-pt dunk from 1 ft (block by M. Chriss),56,66
264,3,8:45.0,Defensive rebound by Team,,56,66
265,3,8:37.0,Personal foul by G. Harris (drawn by M. Mulder),,56,66
266,3,8:27.0,M. Chriss misses 2-pt jump shot from 5 ft,,56,66
267,3,8:25.0,,Defensive rebound by P. Millsap,56,66
268,3,8:20.0,,Shooting foul by M. Chriss (drawn by P. Millsap),56,66
269,3,8:20.0,,P. Millsap makes free throw 1 of 2,56,67
270,3,8:20.0,,P. Millsap makes free throw 2 of 2,56,68
271,3,8:05.0,D. Lee misses 3-pt jump shot from 25 ft,,56,68
272,3,8:02.0,,Defensive rebound by Team,56,68
273,3,7:48.0,,N. Jokić makes 2-pt jump shot from 5 ft,56,70
274,3,7:22.0,A. Wiggins makes 3-pt jump shot from 27 ft (assist by D. Lee),,59,70
275,3,7:07.0,,J. Murray misses 2-pt jump shot from 16 ft,59,70
276,3,7:03.0,Defensive rebound by E. Paschall,,59,70
277,3,6:57.0,M. Chriss misses 2-pt layup from 3 ft (block by N. Jokić),,59,70
278,3,6:57.0,Offensive rebound by Team,,59,70
279,3,6:57.0,,Denver full timeout,59,70
280,3,6:42.0,A. Wiggins makes 2-pt jump shot from 16 ft,,61,70
281,3,6:21.0,,J. Murray misses 2-pt layup from 2 ft,61,70
282,3,6:17.0,,Offensive rebound by P. Millsap,61,70
283,3,6:17.0,,P. Millsap makes 2-pt layup at rim,61,72
284,3,6:11.0,D. Lee misses 3-pt jump shot from 23 ft,,61,72
285,3,6:04.0,Offensive rebound by M. Chriss,,61,72
286,3,6:04.0,M. Chriss makes 2-pt dunk from 1 ft,,63,72
287,3,5:49.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Murray),63,74
288,3,5:26.0,E. Paschall makes 2-pt dunk from 1 ft,,65,74
289,3,5:08.0,,W. Barton makes 3-pt jump shot from 22 ft (assist by P. Millsap),65,77
290,3,4:52.0,A. Wiggins makes 2-pt dunk from 1 ft (assist by M. Chriss),,67,77
291,3,4:38.0,,Turnover by N. Jokić (lost ball; steal by E. Paschall),67,77
292,3,4:33.0,M. Mulder makes 3-pt jump shot from 25 ft (assist by E. Paschall),,70,77
293,3,4:32.0,,Denver full timeout,70,77
294,3,4:32.0,J. Toscano-Anderson enters the game for A. Wiggins,,70,77
295,3,4:32.0,,J. Grant enters the game for P. Millsap,70,77
296,3,4:32.0,,M. Morris enters the game for J. Murray,70,77
297,3,4:14.0,,Shooting foul by J. Toscano-Anderson (drawn by J. Grant),70,77
298,3,4:14.0,,J. Grant misses free throw 1 of 2,70,77
299,3,4:14.0,,Offensive rebound by Team,70,77
300,3,4:14.0,,J. Grant misses free throw 2 of 2,70,77
301,3,4:12.0,Defensive rebound by M. Chriss,,70,77
302,3,3:59.0,M. Mulder misses 3-pt jump shot from 26 ft,,70,77
303,3,3:58.0,Offensive rebound by Team,,70,77
304,3,3:58.0,,Loose ball foul by J. Grant (drawn by M. Chriss),70,77
305,3,3:58.0,D. Bender enters the game for M. Chriss,,70,77
306,3,3:58.0,,M. Porter enters the game for W. Barton,70,77
307,3,3:50.0,D. Bender misses 3-pt jump shot from 26 ft,,70,77
308,3,3:47.0,,Defensive rebound by M. Porter,70,77
309,3,3:35.0,,N. Jokić makes 2-pt layup from 1 ft,70,79
310,3,3:20.0,J. Toscano-Anderson makes 2-pt dunk from 1 ft (assist by E. Paschall),,72,79
311,3,3:03.0,,M. Porter misses 2-pt jump shot from 19 ft,72,79
312,3,3:01.0,Defensive rebound by D. Lee,,72,79
313,3,2:38.0,D. Lee misses 2-pt jump shot from 6 ft,,72,79
314,3,2:34.0,Offensive rebound by D. Bender,,72,79
315,3,2:34.0,D. Bender makes 2-pt layup from 1 ft,,74,79
316,3,2:17.0,,M. Morris misses 2-pt layup from 2 ft,74,79
317,3,2:15.0,Defensive rebound by E. Paschall,,74,79
318,3,2:02.0,E. Paschall makes 2-pt dunk from 1 ft (assist by D. Bender),,76,79
319,3,2:02.0,Shooting foul by M. Porter (drawn by E. Paschall),,76,79
320,3,2:02.0,J. Poole enters the game for M. Mulder,,76,79
321,3,2:02.0,,J. Murray enters the game for G. Harris,76,79
322,3,2:02.0,,M. Plumlee enters the game for N. Jokić,76,79
323,3,2:02.0,E. Paschall misses free throw 1 of 1,,76,79
324,3,1:57.0,,Defensive rebound by M. Plumlee,76,79
325,3,1:42.0,,M. Porter misses 2-pt jump shot from 16 ft,76,79
326,3,1:36.0,,Offensive rebound by M. Plumlee,76,79
327,3,1:36.0,,M. Plumlee misses 2-pt dunk at rim,76,79
328,3,1:36.0,Defensive rebound by J. Poole,,76,79
329,3,1:27.0,D. Bender misses 3-pt jump shot from 25 ft,,76,79
330,3,1:23.0,,Defensive rebound by J. Grant,76,79
331,3,1:13.0,,M. Porter misses 2-pt jump shot from 8 ft,76,79
332,3,1:10.0,Defensive rebound by J. Poole,,76,79
333,3,1:07.0,D. Lee misses 3-pt jump shot from 24 ft,,76,79
334,3,1:03.0,,Defensive rebound by M. Plumlee,76,79
335,3,0:45.0,,J. Murray misses 3-pt jump shot from 24 ft,76,79
336,3,0:42.0,Defensive rebound by D. Bender,,76,79
337,3,0:34.0,J. Poole makes 3-pt jump shot from 28 ft (assist by E. Paschall),,79,79
338,3,0:13.0,,M. Morris makes 2-pt jump shot from 17 ft,79,81
339,3,0:00.0,J. Poole makes 3-pt jump shot from 25 ft,,82,81
340,3,0:00.0,Instant Replay (Request: Ruling Stands),,82,81
341,4,11:48.0,J. Poole makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,85,81
342,4,11:34.0,,Personal foul by J. Poole (drawn by M. Morris),85,81
343,4,11:23.0,,J. Murray misses 2-pt jump shot from 6 ft,85,81
344,4,11:21.0,Defensive rebound by D. Bender,,85,81
345,4,11:15.0,J. Poole misses 3-pt jump shot from 26 ft,,85,81
346,4,11:12.0,,Defensive rebound by J. Murray,85,81
347,4,11:01.0,,J. Grant misses 2-pt layup from 2 ft,85,81
348,4,11:00.0,,Offensive rebound by M. Plumlee,85,81
349,4,10:59.0,,Turnover by M. Porter (traveling),85,81
350,4,10:44.0,A. Wiggins makes 2-pt jump shot from 23 ft,,87,81
351,4,10:20.0,,Offensive foul by M. Plumlee (drawn by J. Poole),87,81
352,4,10:20.0,,Turnover by M. Plumlee (offensive foul),87,81
353,4,10:20.0,,W. Barton enters the game for M. Porter,87,81
354,4,9:58.0,D. Bender misses 2-pt layup from 1 ft,,87,81
355,4,9:56.0,,Defensive rebound by W. Barton,87,81
356,4,9:53.0,,W. Barton makes 2-pt layup from 2 ft,87,83
357,4,9:34.0,A. Wiggins misses 3-pt jump shot from 27 ft,,87,83
358,4,9:32.0,,Defensive rebound by J. Grant,87,83
359,4,9:24.0,,Personal foul by A. Wiggins (drawn by M. Plumlee),87,83
360,4,9:15.0,,M. Morris misses 2-pt jump shot from 4 ft,87,83
361,4,9:13.0,Defensive rebound by D. Bender,,87,83
362,4,8:57.0,A. Wiggins makes 2-pt hook shot from 6 ft,,89,83
363,4,8:45.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Murray),89,85
364,4,8:45.0,,Shooting foul by J. Toscano-Anderson (drawn by M. Plumlee),89,85
365,4,8:45.0,,M. Plumlee makes free throw 1 of 1,89,86
366,4,8:31.0,Shooting foul by M. Plumlee (drawn by D. Bender),,89,86
367,4,8:31.0,D. Bender makes free throw 1 of 2,,90,86
368,4,8:31.0,M. Mulder enters the game for C. Randle,,90,86
369,4,8:31.0,E. Paschall enters the game for J. Toscano-Anderson,,90,86
370,4,8:31.0,D. Bender makes free throw 2 of 2,,91,86
371,4,8:16.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Morris),91,88
372,4,8:04.0,Shooting foul by M. Morris (drawn by J. Poole),,91,88
373,4,8:04.0,J. Poole misses free throw 1 of 2,,91,88
374,4,8:04.0,Offensive rebound by Team,,91,88
375,4,8:04.0,D. Lee enters the game for A. Wiggins,,91,88
376,4,8:04.0,J. Poole makes free throw 2 of 2,,92,88
377,4,7:50.0,,J. Murray misses 3-pt jump shot from 25 ft,92,88
378,4,7:48.0,Defensive rebound by E. Paschall,,92,88
379,4,7:30.0,D. Bender makes 2-pt layup from 2 ft (assist by J. Poole),,94,88
380,4,7:30.0,,Denver full timeout,94,88
381,4,7:30.0,,G. Harris enters the game for J. Murray,94,88
382,4,7:30.0,,N. Jokić enters the game for M. Plumlee,94,88
383,4,7:08.0,,Turnover by J. Grant (bad pass; steal by D. Lee),94,88
