,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
166,2,7:10.0,,Sacramento full timeout,30,37
167,2,7:10.0,L. Ball enters the game for J. Holiday,,30,37
168,2,7:10.0,F. Jackson enters the game for K. Williams,,30,37
169,2,7:10.0,,H. Barnes enters the game for T. Ariza,30,37
170,2,7:10.0,,B. Hield enters the game for D. Fox,30,37
171,2,6:57.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,30,37
172,2,6:52.0,,Offensive rebound by N. Bjelica,30,37
173,2,6:51.0,,N. Bjelica makes 2-pt layup at rim,30,39
174,2,6:43.0,L. Ball misses 3-pt jump shot from 26 ft,,30,39
175,2,6:43.0,,Defensive rebound by R. Holmes,30,39
176,2,6:33.0,,Offensive foul by N. Bjelica (drawn by J. Redick),30,39
177,2,6:33.0,,Turnover by N. Bjelica (offensive foul),30,39
178,2,6:33.0,,T. Ariza enters the game for N. Bjelica,30,39
179,2,6:10.0,D. Favors makes 2-pt layup from 3 ft (assist by J. Redick),,32,39
180,2,5:52.0,,B. Hield misses 3-pt jump shot from 26 ft,32,39
181,2,5:49.0,Defensive rebound by D. Favors,,32,39
182,2,5:41.0,Shooting foul by T. Ariza (drawn by J. Redick),,32,39
183,2,5:41.0,J. Redick makes free throw 1 of 3,,33,39
184,2,5:41.0,J. Redick makes free throw 2 of 3,,34,39
185,2,5:41.0,J. Redick makes free throw 3 of 3,,35,39
186,2,5:21.0,,H. Barnes makes 2-pt layup from 5 ft,35,41
187,2,4:59.0,Offensive foul by F. Jackson (drawn by Y. Ferrell),,35,41
188,2,4:59.0,Turnover by F. Jackson (offensive foul),,35,41
189,2,4:50.0,,Shooting foul by B. Ingram (drawn by H. Barnes),35,41
190,2,4:50.0,,H. Barnes makes free throw 1 of 2,35,42
191,2,4:50.0,J. Hart enters the game for B. Ingram,,35,42
192,2,4:50.0,,H. Barnes makes free throw 2 of 2,35,43
193,2,4:36.0,Shooting foul by B. Hield (drawn by J. Redick),,35,43
194,2,4:36.0,J. Redick makes free throw 1 of 2,,36,43
195,2,4:36.0,J. Redick makes free throw 2 of 2,,37,43
196,2,4:22.0,,Personal foul by J. Hart (drawn by H. Barnes),37,43
197,2,4:22.0,,H. Barnes misses free throw 1 of 2,37,43
198,2,4:22.0,,Offensive rebound by Team,37,43
199,2,4:22.0,,D. Fox enters the game for Y. Ferrell,37,43
200,2,4:22.0,,H. Barnes makes free throw 2 of 2,37,44
201,2,4:13.0,L. Ball makes 3-pt jump shot from 26 ft,,40,44
202,2,3:54.0,,Turnover by R. Holmes (bad pass),40,44
203,2,3:42.0,J. Hart makes 3-pt jump shot from 25 ft (assist by L. Ball),,43,44
204,2,3:36.0,,Sacramento full timeout,43,44
205,2,3:36.0,,Y. Ferrell enters the game for T. Ariza,43,44
206,2,3:22.0,,Turnover by D. Fox (bad pass; steal by L. Ball),43,44
207,2,3:14.0,J. Hart makes 3-pt jump shot from 26 ft (assist by L. Ball),,46,44
208,2,2:57.0,,H. Barnes misses 2-pt jump shot from 6 ft,46,44
209,2,2:55.0,Defensive rebound by J. Hart,,46,44
210,2,2:51.0,J. Redick misses 3-pt jump shot from 23 ft,,46,44
211,2,2:51.0,,Defensive rebound by Y. Ferrell,46,44
212,2,2:44.0,,Y. Ferrell misses 2-pt jump shot from 6 ft,46,44
213,2,2:41.0,Defensive rebound by D. Favors,,46,44
214,2,2:36.0,Turnover by L. Ball (lost ball; steal by R. Holmes),,46,44
215,2,2:33.0,,Shooting foul by L. Ball (drawn by D. Fox),46,44
216,2,2:33.0,,D. Fox makes free throw 1 of 2,46,45
217,2,2:33.0,J. Hayes enters the game for D. Favors,,46,45
218,2,2:33.0,,H. Giles enters the game for R. Holmes,46,45
219,2,2:33.0,,D. Fox makes free throw 2 of 2,46,46
220,2,2:12.0,F. Jackson misses 2-pt layup from 4 ft,,46,46
221,2,2:08.0,,Defensive rebound by D. Fox,46,46
222,2,1:57.0,,B. Hield misses 3-pt jump shot from 25 ft,46,46
223,2,1:53.0,Defensive rebound by J. Hart,,46,46
224,2,1:43.0,F. Jackson misses 3-pt jump shot from 23 ft,,46,46
225,2,1:40.0,,Defensive rebound by H. Giles,46,46
226,2,1:38.0,,Turnover by B. Hield (lost ball; steal by J. Hart),46,46
227,2,1:37.0,Personal take foul by B. Hield (drawn by J. Hart),,46,46
228,2,1:37.0,J. Hart misses free throw 1 of 2,,46,46
229,2,1:37.0,Offensive rebound by Team,,46,46
230,2,1:37.0,J. Hart makes free throw 2 of 2,,47,46
231,2,1:22.0,,Personal foul by J. Redick (drawn by H. Barnes),47,46
232,2,1:22.0,,H. Barnes makes free throw 1 of 2,47,47
233,2,1:22.0,,H. Barnes makes free throw 2 of 2,47,48
234,2,1:08.0,Turnover by J. Hayes (bad pass),,47,48
235,2,0:49.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,47,48
236,2,0:44.0,Defensive rebound by L. Ball,,47,48
237,2,0:39.0,J. Redick makes 3-pt jump shot from 23 ft (assist by F. Jackson),,50,48
238,2,0:33.0,,D. Fox misses 2-pt layup from 3 ft (block by J. Hart),50,48
239,2,0:29.0,,Offensive rebound by B. Hield,50,48
240,2,0:28.0,,B. Hield misses 2-pt layup from 2 ft,50,48
241,2,0:26.0,Defensive rebound by L. Ball,,50,48
242,2,0:24.0,J. Hayes makes 2-pt dunk from 1 ft (assist by J. Redick),,52,48
243,2,0:01.0,,D. Fox misses 2-pt layup from 7 ft,52,48
244,2,0:00.0,,Offensive rebound by Team,52,48
245,2,0:00.0,,Turnover by Team (shot clock),52,48
246,3,11:48.0,,N. Bjelica makes 2-pt hook shot from 6 ft,52,50
247,3,11:48.0,,Shooting foul by J. Redick (drawn by N. Bjelica),52,50
248,3,11:48.0,,N. Bjelica misses free throw 1 of 1,52,50
249,3,11:45.0,Defensive rebound by B. Ingram,,52,50
250,3,11:29.0,Shooting foul by N. Bjelica (drawn by B. Ingram),,52,50
251,3,11:29.0,B. Ingram makes free throw 1 of 2,,53,50
252,3,11:29.0,B. Ingram makes free throw 2 of 2,,54,50
253,3,11:13.0,,Shooting foul by L. Ball (drawn by B. Hield),54,50
254,3,11:13.0,,B. Hield makes free throw 1 of 2,54,51
255,3,11:13.0,,B. Hield makes free throw 2 of 2,54,52
256,3,11:00.0,L. Ball misses 3-pt jump shot from 23 ft,,54,52
257,3,10:57.0,,Defensive rebound by B. Hield,54,52
258,3,10:42.0,,D. Fox makes 3-pt jump shot from 25 ft (assist by H. Barnes),54,55
259,3,10:26.0,B. Ingram misses 3-pt jump shot from 28 ft,,54,55
260,3,10:24.0,,Defensive rebound by R. Holmes,54,55
261,3,10:12.0,,N. Bjelica misses 3-pt jump shot from 28 ft,54,55
262,3,10:09.0,Defensive rebound by D. Favors,,54,55
263,3,10:02.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by B. Ingram),,57,55
264,3,9:47.0,,N. Bjelica misses 2-pt layup from 3 ft,57,55
265,3,9:42.0,,Offensive rebound by N. Bjelica,57,55
266,3,9:40.0,,N. Bjelica makes 2-pt layup from 2 ft,57,57
267,3,9:24.0,L. Ball makes 2-pt dunk from 1 ft (assist by B. Ingram),,59,57
268,3,9:16.0,,B. Hield makes 2-pt jump shot from 23 ft (assist by D. Fox),59,59
269,3,9:01.0,J. Holiday makes 2-pt layup from 1 ft,,61,59
270,3,8:47.0,,Shooting foul by D. Favors (drawn by H. Barnes),61,59
271,3,8:47.0,,H. Barnes makes free throw 1 of 2,61,60
272,3,8:47.0,,H. Barnes makes free throw 2 of 2,61,61
273,3,8:26.0,B. Ingram misses 3-pt jump shot from 25 ft,,61,61
274,3,8:19.0,,Defensive rebound by B. Hield,61,61
275,3,8:08.0,,D. Fox misses 2-pt layup from 2 ft,61,61
276,3,8:06.0,Defensive rebound by D. Favors,,61,61
277,3,8:06.0,Personal take foul by B. Hield (drawn by L. Ball),,61,61
278,3,7:52.0,L. Ball misses 3-pt jump shot from 23 ft,,61,61
279,3,7:47.0,,Defensive rebound by N. Bjelica,61,61
280,3,7:43.0,,Turnover by N. Bjelica (bad pass; steal by L. Ball),61,61
281,3,7:38.0,Turnover by B. Ingram (lost ball; steal by N. Bjelica),,61,61
282,3,7:34.0,,R. Holmes misses 2-pt dunk from 2 ft,61,61
283,3,7:30.0,,Offensive rebound by B. Hield,61,61
284,3,7:30.0,,Turnover by B. Hield (bad pass),61,61
285,3,7:19.0,J. Holiday misses 3-pt jump shot from 25 ft,,61,61
286,3,7:15.0,,Defensive rebound by B. Hield,61,61
287,3,7:08.0,,B. Hield misses 2-pt jump shot from 16 ft,61,61
288,3,7:06.0,Defensive rebound by J. Holiday,,61,61
289,3,6:58.0,J. Holiday misses 2-pt layup from 12 ft,,61,61
290,3,6:56.0,Offensive rebound by D. Favors,,61,61
291,3,6:56.0,D. Favors makes 2-pt layup at rim,,63,61
292,3,6:56.0,,Sacramento full timeout,63,61
293,3,6:56.0,,T. Ariza enters the game for N. Bjelica,63,61
294,3,6:45.0,,Def 3 sec tech foul by Team,63,61
295,3,6:45.0,,B. Hield makes technical free throw,63,62
296,3,6:39.0,,Shooting foul by L. Ball (drawn by D. Fox),63,62
297,3,6:39.0,,D. Fox misses free throw 1 of 2,63,62
298,3,6:39.0,,Offensive rebound by Team,63,62
299,3,6:39.0,E. Moore enters the game for L. Ball,,63,62
300,3,6:39.0,,D. Fox misses free throw 2 of 2,63,62
301,3,6:37.0,Defensive rebound by B. Ingram,,63,62
302,3,6:25.0,J. Holiday misses 2-pt layup from 3 ft (block by R. Holmes),,63,62
303,3,6:24.0,Offensive rebound by D. Favors,,63,62
304,3,6:24.0,D. Favors makes 2-pt layup from 2 ft,,65,62
305,3,6:24.0,Shooting foul by D. Fox (drawn by D. Favors),,65,62
306,3,6:24.0,D. Favors makes free throw 1 of 1,,66,62
307,3,6:11.0,,R. Holmes misses 2-pt jump shot from 11 ft,66,62
308,3,6:09.0,,Offensive rebound by Team,66,62
309,3,6:09.0,,C. Joseph enters the game for D. Fox,66,62
310,3,6:07.0,,Turnover by T. Ariza (bad pass; steal by E. Moore),66,62
311,3,6:02.0,J. Holiday makes 2-pt layup from 2 ft (assist by J. Redick),,68,62
312,3,6:02.0,J. Hayes enters the game for D. Favors,,68,62
313,3,5:36.0,,B. Hield makes 2-pt layup from 1 ft (assist by C. Joseph),68,64
314,3,5:25.0,J. Holiday misses 3-pt jump shot from 25 ft,,68,64
315,3,5:22.0,,Defensive rebound by R. Holmes,68,64
316,3,5:14.0,,B. Hield misses 2-pt jump shot from 12 ft,68,64
317,3,5:14.0,,Offensive rebound by B. Hield,68,64
318,3,5:14.0,,B. Hield makes 2-pt layup from 2 ft,68,66
319,3,5:00.0,B. Ingram misses 2-pt jump shot from 3 ft (block by R. Holmes),,68,66
320,3,4:57.0,,Defensive rebound by B. Hield,68,66
321,3,4:52.0,,R. Holmes misses 2-pt jump shot from 10 ft,68,66
322,3,4:48.0,Defensive rebound by B. Ingram,,68,66
323,3,4:40.0,J. Redick misses 2-pt jump shot from 18 ft,,68,66
324,3,4:36.0,,Defensive rebound by R. Holmes,68,66
325,3,4:26.0,,C. Joseph misses 2-pt jump shot from 8 ft,68,66
326,3,4:26.0,,Offensive rebound by R. Holmes,68,66
327,3,4:18.0,,R. Holmes makes 2-pt dunk from 1 ft,68,68
328,3,4:18.0,,H. Giles enters the game for R. Holmes,68,68
329,3,3:58.0,E. Moore misses 2-pt jump shot from 19 ft,,68,68
330,3,3:55.0,,Defensive rebound by B. Hield,68,68
331,3,3:42.0,,Turnover by B. Hield (lost ball; steal by B. Ingram),68,68
332,3,3:41.0,Personal foul by H. Barnes (drawn by B. Ingram),,68,68
333,3,3:41.0,J. Hart enters the game for J. Redick,,68,68
334,3,3:33.0,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Holiday),,71,68
335,3,3:07.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by C. Joseph),71,71
336,3,2:54.0,B. Ingram misses 3-pt jump shot from 28 ft,,71,71
337,3,2:51.0,,Defensive rebound by C. Joseph,71,71
338,3,2:48.0,,T. Ariza makes 2-pt layup from 2 ft (assist by C. Joseph),71,73
339,3,2:48.0,New Orleans full timeout,,71,73
340,3,2:48.0,K. Williams enters the game for B. Ingram,,71,73
341,3,2:30.0,J. Holiday makes 2-pt layup from 2 ft,,73,73
342,3,2:10.0,,Shooting foul by K. Williams (drawn by H. Barnes),73,73
343,3,2:10.0,,H. Barnes makes free throw 1 of 2,73,74
344,3,2:10.0,,H. Barnes makes free throw 2 of 2,73,75
345,3,1:59.0,J. Holiday makes 2-pt layup from 2 ft,,75,75
346,3,1:39.0,,H. Barnes misses 2-pt jump shot from 6 ft,75,75
347,3,1:36.0,,Offensive rebound by H. Giles,75,75
348,3,1:34.0,,H. Giles makes 2-pt dunk from 1 ft,75,77
349,3,1:22.0,Shooting foul by H. Giles (drawn by J. Hayes),,75,77
350,3,1:22.0,J. Hayes makes free throw 1 of 2,,76,77
351,3,1:22.0,J. Hayes misses free throw 2 of 2,,76,77
352,3,1:19.0,,Defensive rebound by H. Giles,76,77
353,3,1:07.0,,B. Hield misses 2-pt jump shot from 14 ft,76,77
354,3,1:04.0,Defensive rebound by K. Williams,,76,77
355,3,0:57.0,J. Hart misses 3-pt jump shot from 28 ft,,76,77
356,3,0:54.0,,Defensive rebound by H. Giles,76,77
357,3,0:50.0,,T. Ariza makes 3-pt jump shot from 28 ft (assist by C. Joseph),76,80
358,3,0:26.0,E. Moore misses 2-pt jump shot from 14 ft,,76,80
359,3,0:26.0,Offensive rebound by Team,,76,80
360,3,0:26.0,J. Okafor enters the game for J. Hayes,,76,80
361,3,0:26.0,,D. Fox enters the game for B. Hield,76,80
362,3,0:14.0,Offensive foul by J. Holiday (drawn by C. Joseph),,76,80
363,3,0:14.0,Instant Replay (Challenge: Ruling Stands),,76,80
364,3,0:14.0,,B. Hield enters the game for C. Joseph,76,80
365,3,0:04.0,,Offensive foul by H. Giles (drawn by J. Holiday),76,80
366,3,0:04.0,,Turnover by H. Giles (offensive foul),76,80
367,3,0:04.0,J. Redick enters the game for J. Okafor,,76,80
368,3,0:04.0,,J. James enters the game for H. Giles,76,80
369,3,0:04.0,,C. Joseph enters the game for B. Hield,76,80
370,3,0:00.0,K. Williams misses 2-pt jump shot from 21 ft,,76,80
371,3,0:00.0,Offensive rebound by Team,,76,80
372,4,11:44.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by E. Moore),,79,80
373,4,11:29.0,,Turnover by T. Ariza (traveling),79,80
374,4,11:15.0,B. Ingram misses 2-pt jump shot from 17 ft,,79,80
375,4,11:10.0,Offensive rebound by L. Ball,,79,80
376,4,11:07.0,Shooting foul by C. Joseph (drawn by J. Hart),,79,80
377,4,11:07.0,J. Hart makes free throw 1 of 2,,80,80
378,4,11:07.0,J. Hart makes free throw 2 of 2,,81,80
379,4,10:58.0,,Turnover by T. Ariza (bad pass; steal by J. Hart),81,80
380,4,10:54.0,J. Hart makes 2-pt dunk from 1 ft,,83,80
381,4,10:46.0,,Turnover by D. Fox (out of bounds lost ball),83,80
382,4,10:30.0,L. Ball makes 3-pt jump shot from 26 ft (assist by E. Moore),,86,80
383,4,10:29.0,,Sacramento full timeout,86,80
384,4,10:15.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by N. Bjelica),86,83
385,4,10:00.0,E. Moore misses 3-pt jump shot from 25 ft,,86,83
386,4,9:57.0,,Defensive rebound by R. Holmes,86,83
387,4,9:49.0,,Shooting foul by B. Ingram (drawn by N. Bjelica),86,83
388,4,9:49.0,,N. Bjelica makes free throw 1 of 2,86,84
389,4,9:49.0,,N. Bjelica makes free throw 2 of 2,86,85
390,4,9:28.0,L. Ball makes 2-pt jump shot from 16 ft (assist by B. Ingram),,88,85
