,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
193,2,4:55.0,,D. Melton makes technical free throw,45,57
194,2,4:55.0,,T. Jones enters the game for J. Morant,45,57
195,2,4:48.0,,J. Valančiūnas misses 2-pt layup from 4 ft,45,57
196,2,4:46.0,Defensive rebound by T. Ariza,,45,57
197,2,4:38.0,T. Ariza makes 2-pt layup from 3 ft (assist by D. Lillard),,47,57
198,2,4:21.0,,D. Melton misses 3-pt jump shot from 26 ft,47,57
199,2,4:18.0,,Offensive rebound by J. Valančiūnas,47,57
200,2,4:13.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft,47,59
201,2,4:01.0,Shooting foul by K. Anderson (drawn by H. Whiteside),,47,59
202,2,4:01.0,H. Whiteside makes free throw 1 of 2,,48,59
203,2,4:01.0,A. Simons enters the game for C. Anthony,,48,59
204,2,4:01.0,H. Whiteside makes free throw 2 of 2,,49,59
205,2,3:44.0,,Turnover by J. Valančiūnas (lost ball; steal by T. Ariza),49,59
206,2,3:39.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by D. Lillard),,52,59
207,2,3:26.0,,J. Valančiūnas makes 2-pt jump shot from 10 ft (assist by D. Melton),52,61
208,2,3:10.0,Turnover by D. Lillard (bad pass; steal by K. Anderson),,52,61
209,2,3:08.0,,Turnover by D. Melton (traveling),52,61
210,2,2:58.0,Shooting foul by J. Jackson (drawn by H. Whiteside),,52,61
211,2,2:58.0,,Memphis full timeout,52,61
212,2,2:58.0,H. Whiteside misses free throw 1 of 2,,52,61
213,2,2:58.0,Offensive rebound by Team,,52,61
214,2,2:58.0,H. Whiteside misses free throw 2 of 2,,52,61
215,2,2:55.0,Offensive rebound by T. Ariza,,52,61
216,2,2:52.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. McCollum),,54,61
217,2,2:38.0,,T. Jones misses 2-pt jump shot from 16 ft,54,61
218,2,2:37.0,,Offensive rebound by Team,54,61
219,2,2:33.0,,K. Anderson makes 2-pt layup from 1 ft (assist by J. Valančiūnas),54,63
220,2,2:17.0,Turnover by H. Whiteside (traveling),,54,63
221,2,1:57.0,,Shooting foul by H. Whiteside (drawn by J. Valančiūnas),54,63
222,2,1:57.0,,J. Valančiūnas makes free throw 1 of 2,54,64
223,2,1:57.0,,J. Valančiūnas makes free throw 2 of 2,54,65
224,2,1:44.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,57,65
225,2,1:32.0,,J. Jackson misses 3-pt jump shot from 28 ft,57,65
226,2,1:29.0,Defensive rebound by H. Whiteside,,57,65
227,2,1:22.0,T. Ariza misses 3-pt jump shot from 23 ft,,57,65
228,2,1:19.0,,Defensive rebound by D. Melton,57,65
229,2,1:11.0,,J. Valančiūnas misses 2-pt jump shot from 6 ft,57,65
230,2,1:07.0,Defensive rebound by H. Whiteside,,57,65
231,2,1:01.0,D. Lillard misses 3-pt jump shot from 28 ft,,57,65
232,2,0:58.0,Offensive rebound by A. Simons,,57,65
233,2,0:50.0,A. Simons makes 3-pt jump shot from 27 ft (assist by C. McCollum),,60,65
234,2,0:36.0,,T. Jones misses 2-pt jump shot from 14 ft,60,65
235,2,0:33.0,Defensive rebound by A. Simons,,60,65
236,2,0:23.0,A. Simons makes 3-pt jump shot from 25 ft (assist by D. Lillard),,63,65
237,2,0:03.0,,Personal foul by T. Ariza (drawn by J. Jackson),63,65
238,2,0:03.0,,J. Jackson makes free throw 1 of 2,63,66
239,2,0:03.0,,B. Clarke enters the game for T. Jones,63,66
240,2,0:03.0,,J. Morant enters the game for J. Valančiūnas,63,66
241,2,0:03.0,,J. Jackson makes free throw 2 of 2,63,67
242,2,0:00.0,C. McCollum misses 2-pt jump shot from 2 ft,,63,67
243,2,0:00.0,Offensive rebound by Team,,63,67
244,3,11:42.0,,D. Brooks makes 2-pt jump shot from 15 ft,63,69
245,3,11:21.0,D. Lillard misses 3-pt jump shot from 30 ft,,63,69
246,3,11:18.0,,Defensive rebound by J. Valančiūnas,63,69
247,3,11:08.0,,J. Valančiūnas makes 2-pt jump shot from 2 ft (assist by J. Morant),63,71
248,3,10:55.0,C. McCollum misses 2-pt jump shot from 13 ft,,63,71
249,3,10:52.0,,Defensive rebound by K. Anderson,63,71
250,3,10:45.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),63,74
251,3,10:18.0,C. Anthony misses 3-pt jump shot from 26 ft,,63,74
252,3,10:16.0,,Defensive rebound by J. Morant,63,74
253,3,10:07.0,,J. Morant misses 3-pt jump shot from 26 ft,63,74
254,3,10:05.0,Defensive rebound by C. Anthony,,63,74
255,3,9:54.0,H. Whiteside misses 2-pt hook shot from 14 ft,,63,74
256,3,9:51.0,,Defensive rebound by J. Valančiūnas,63,74
257,3,9:41.0,,J. Morant misses 2-pt jump shot from 3 ft,63,74
258,3,9:40.0,,Offensive rebound by J. Valančiūnas,63,74
259,3,9:32.0,,D. Brooks misses 2-pt layup from 5 ft,63,74
260,3,9:29.0,,Offensive rebound by J. Valančiūnas,63,74
261,3,9:29.0,,J. Valančiūnas misses 2-pt layup from 1 ft,63,74
262,3,9:29.0,Defensive rebound by T. Ariza,,63,74
263,3,9:17.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Lillard),,65,74
264,3,9:01.0,,D. Brooks misses 3-pt jump shot from 26 ft,65,74
265,3,9:00.0,Defensive rebound by Team,,65,74
266,3,9:00.0,,Loose ball foul by J. Valančiūnas (drawn by H. Whiteside),65,74
267,3,8:48.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,68,74
268,3,8:34.0,,D. Brooks misses 2-pt layup from 8 ft,68,74
269,3,8:32.0,Defensive rebound by C. Anthony,,68,74
270,3,8:25.0,C. McCollum misses 2-pt jump shot from 16 ft,,68,74
271,3,8:22.0,,Defensive rebound by J. Jackson,68,74
272,3,8:14.0,,J. Morant misses 3-pt jump shot from 25 ft,68,74
273,3,8:09.0,,Offensive rebound by K. Anderson,68,74
274,3,8:09.0,,K. Anderson makes 2-pt layup from 1 ft,68,76
275,3,7:46.0,C. Anthony misses 3-pt jump shot from 25 ft,,68,76
276,3,7:43.0,,Defensive rebound by J. Jackson,68,76
277,3,7:22.0,,Turnover by J. Morant (bad pass; steal by H. Whiteside),68,76
278,3,7:17.0,Shooting foul by K. Anderson (drawn by T. Ariza),,68,76
279,3,7:17.0,T. Ariza makes free throw 1 of 2,,69,76
280,3,7:17.0,T. Ariza makes free throw 2 of 2,,70,76
281,3,7:06.0,,J. Morant misses 2-pt layup from 1 ft,70,76
282,3,7:03.0,,Offensive rebound by J. Morant,70,76
283,3,7:03.0,,J. Morant makes 2-pt layup from 1 ft,70,78
284,3,6:47.0,D. Lillard misses 2-pt jump shot from 15 ft,,70,78
285,3,6:43.0,Offensive rebound by D. Lillard,,70,78
286,3,6:43.0,D. Lillard misses 2-pt layup at rim,,70,78
287,3,6:43.0,,Defensive rebound by J. Valančiūnas,70,78
288,3,6:34.0,,J. Morant makes 2-pt jump shot from 10 ft,70,80
289,3,6:34.0,Portland full timeout,,70,80
290,3,6:17.0,H. Whiteside makes 2-pt jump shot from 9 ft (assist by C. McCollum),,72,80
291,3,5:59.0,,D. Brooks misses 3-pt jump shot from 26 ft,72,80
292,3,5:55.0,Defensive rebound by H. Whiteside,,72,80
293,3,5:43.0,T. Ariza misses 3-pt jump shot from 26 ft,,72,80
294,3,5:40.0,,Defensive rebound by J. Valančiūnas,72,80
295,3,5:33.0,,J. Morant misses 3-pt jump shot from 26 ft,72,80
296,3,5:28.0,,Offensive rebound by K. Anderson,72,80
297,3,5:26.0,,J. Jackson misses 3-pt jump shot from 25 ft,72,80
298,3,5:21.0,Defensive rebound by H. Whiteside,,72,80
299,3,5:12.0,C. McCollum misses 3-pt jump shot from 25 ft,,72,80
300,3,5:08.0,,Defensive rebound by K. Anderson,72,80
301,3,5:04.0,,K. Anderson makes 2-pt layup from 2 ft,72,82
302,3,4:47.0,Shooting foul by J. Jackson (drawn by C. Anthony),,72,82
303,3,4:47.0,C. Anthony misses free throw 1 of 2,,72,82
304,3,4:47.0,Offensive rebound by Team,,72,82
305,3,4:47.0,,B. Clarke enters the game for K. Anderson,72,82
306,3,4:47.0,,D. Melton enters the game for J. Valančiūnas,72,82
307,3,4:47.0,C. Anthony makes free throw 2 of 2,,73,82
308,3,4:26.0,,J. Jackson misses 2-pt jump shot from 7 ft (block by C. Anthony),73,82
309,3,4:24.0,Defensive rebound by C. Anthony,,73,82
310,3,4:07.0,C. McCollum misses 3-pt jump shot from 25 ft,,73,82
311,3,4:04.0,,Defensive rebound by D. Melton,73,82
312,3,4:01.0,,Shooting foul by H. Whiteside (drawn by B. Clarke),73,82
313,3,4:01.0,,B. Clarke makes free throw 1 of 2,73,83
314,3,4:01.0,A. Simons enters the game for C. Anthony,,73,83
315,3,4:01.0,G. Trent enters the game for C. McCollum,,73,83
316,3,4:01.0,,J. Jackson enters the game for D. Brooks,73,83
317,3,4:01.0,,B. Clarke makes free throw 2 of 2,73,84
318,3,3:43.0,T. Ariza misses 2-pt layup from 2 ft,,73,84
319,3,3:38.0,Offensive rebound by H. Whiteside,,73,84
320,3,3:38.0,H. Whiteside misses 2-pt dunk at rim (block by J. Jackson),,73,84
321,3,3:38.0,,Defensive rebound by J. Jackson,73,84
322,3,3:33.0,,B. Clarke makes 2-pt layup from 1 ft (assist by J. Jackson),73,86
323,3,3:18.0,A. Simons makes 2-pt jump shot from 19 ft (assist by D. Lillard),,75,86
324,3,3:04.0,,B. Clarke misses 2-pt layup from 3 ft,75,86
325,3,3:02.0,Defensive rebound by D. Lillard,,75,86
326,3,2:51.0,D. Lillard makes 2-pt jump shot from 20 ft,,77,86
327,3,2:50.0,,Memphis full timeout,77,86
328,3,2:50.0,C. Swanigan enters the game for H. Whiteside,,77,86
329,3,2:50.0,,T. Jones enters the game for J. Morant,77,86
330,3,2:32.0,,Turnover by J. Jackson (bad pass; steal by D. Lillard),77,86
331,3,2:29.0,Turnover by A. Simons (bad pass),,77,86
332,3,2:13.0,,J. Jackson misses 3-pt jump shot from 26 ft,77,86
333,3,2:09.0,Defensive rebound by T. Ariza,,77,86
334,3,1:54.0,G. Trent misses 2-pt jump shot from 8 ft,,77,86
335,3,1:52.0,Offensive rebound by C. Swanigan,,77,86
336,3,1:51.0,C. Swanigan makes 2-pt layup from 1 ft,,79,86
337,3,1:33.0,,Turnover by J. Jackson (bad pass; steal by C. Swanigan),79,86
338,3,1:26.0,A. Simons makes 3-pt jump shot from 23 ft (assist by T. Ariza),,82,86
339,3,1:06.0,,T. Jones makes 2-pt jump shot from 6 ft,82,88
340,3,0:50.0,Personal foul by B. Clarke (drawn by T. Ariza),,82,88
341,3,0:50.0,,G. Dieng enters the game for J. Jackson,82,88
342,3,0:41.0,Turnover by D. Lillard (lost ball; steal by G. Dieng),,82,88
343,3,0:39.0,,D. Melton makes 2-pt layup at rim (assist by G. Dieng),82,90
344,3,0:28.0,T. Ariza misses 2-pt layup from 2 ft (block by B. Clarke),,82,90
345,3,0:25.0,,Defensive rebound by D. Melton,82,90
346,3,0:22.0,,B. Clarke makes 2-pt layup from 1 ft (assist by D. Melton),82,92
347,3,0:01.0,D. Lillard misses 3-pt jump shot from 25 ft,,82,92
348,3,0:01.0,Offensive rebound by Team,,82,92
349,4,11:38.0,C. McCollum misses 2-pt jump shot from 20 ft,,82,92
350,4,11:33.0,,Defensive rebound by D. Melton,82,92
351,4,11:25.0,,B. Clarke makes 2-pt dunk at rim (assist by D. Melton),82,94
352,4,11:08.0,Turnover by C. Swanigan (traveling),,82,94
353,4,10:46.0,,D. Melton misses 2-pt jump shot from 23 ft,82,94
354,4,10:44.0,Defensive rebound by C. Anthony,,82,94
355,4,10:24.0,C. McCollum makes 2-pt jump shot from 6 ft,,84,94
356,4,10:07.0,,G. Dieng misses 3-pt jump shot from 26 ft,84,94
357,4,10:04.0,Defensive rebound by A. Simons,,84,94
358,4,9:57.0,A. Simons misses 2-pt layup from 2 ft,,84,94
359,4,9:54.0,Offensive rebound by C. Swanigan,,84,94
360,4,9:54.0,C. Swanigan misses 2-pt layup at rim,,84,94
361,4,9:54.0,,Defensive rebound by G. Dieng,84,94
362,4,9:40.0,,Turnover by G. Dieng (traveling),84,94
363,4,9:22.0,A. Simons misses 2-pt layup from 4 ft (block by G. Dieng),,84,94
364,4,9:21.0,,Defensive rebound by Team,84,94
365,4,9:21.0,Loose ball foul by C. Swanigan (drawn by J. Jackson),,84,94
366,4,9:21.0,,D. Brooks enters the game for D. Melton,84,94
367,4,9:10.0,,B. Clarke makes 2-pt dunk from 1 ft (assist by T. Jones),84,96
368,4,8:51.0,C. Anthony misses 2-pt jump shot from 11 ft,,84,96
369,4,8:49.0,,Defensive rebound by J. Jackson,84,96
370,4,8:44.0,,D. Brooks misses 2-pt layup from 2 ft,84,96
371,4,8:42.0,Defensive rebound by C. Anthony,,84,96
372,4,8:40.0,Shooting foul by G. Dieng (drawn by G. Trent),,84,96
373,4,8:40.0,G. Trent makes free throw 1 of 2,,85,96
374,4,8:40.0,G. Trent makes free throw 2 of 2,,86,96
375,4,8:25.0,,D. Brooks misses 2-pt jump shot from 5 ft,86,96
376,4,8:23.0,,Offensive rebound by D. Brooks,86,96
377,4,8:23.0,,Personal foul by C. Swanigan (drawn by D. Brooks),86,96
378,4,8:13.0,,D. Brooks misses 2-pt jump shot from 17 ft,86,96
379,4,8:13.0,Defensive rebound by Team,,86,96
380,4,7:59.0,Turnover by C. McCollum (bad pass; steal by J. Jackson),,86,96
381,4,7:55.0,,T. Jones misses 2-pt layup from 1 ft,86,96
