,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHARLOTTE_ACTION,DALLAS_SCORE,CHARLOTTE_SCORE
373,4,4:27.0,,J. McDaniels makes 2-pt jump shot from 7 ft (assist by D. Graham),111,89
374,4,4:27.0,,Shooting foul by J. Brunson (drawn by J. McDaniels),111,89
375,4,4:27.0,,J. McDaniels makes free throw 1 of 1,111,90
376,4,4:11.0,J. Brunson makes 3-pt jump shot from 23 ft (assist by S. Curry),,114,90
377,4,3:53.0,,M. Bridges makes 2-pt layup from 2 ft,114,92
378,4,3:30.0,T. Hardaway misses 2-pt layup from 5 ft,,114,92
379,4,3:28.0,,Defensive rebound by T. Rozier,114,92
380,4,3:24.0,,T. Rozier misses 2-pt layup from 2 ft,114,92
381,4,3:22.0,,Offensive rebound by P. Washington,114,92
382,4,3:22.0,,P. Washington misses 2-pt layup from 4 ft (block by S. Curry),114,92
383,4,3:22.0,,Offensive rebound by Team,114,92
384,4,3:22.0,J. Jackson enters the game for S. Curry,,114,92
385,4,3:22.0,D. Wright enters the game for D. Finney-Smith,,114,92
386,4,3:22.0,,M. Monk enters the game for D. Graham,114,92
387,4,3:22.0,Dallas full timeout,,114,92
388,4,3:16.0,,P. Washington misses 3-pt jump shot from 23 ft,114,92
389,4,3:14.0,Defensive rebound by R. Broekhoff,,114,92
390,4,3:00.0,J. Jackson makes 2-pt layup from 4 ft (assist by R. Broekhoff),,116,92
391,4,2:44.0,,J. McDaniels misses 2-pt jump shot from 8 ft,116,92
392,4,2:42.0,Defensive rebound by J. Brunson,,116,92
393,4,2:27.0,Turnover by D. Wright (lost ball; steal by P. Washington),,116,92
394,4,2:24.0,,M. Bridges makes 2-pt layup from 1 ft,116,94
395,4,2:24.0,,Shooting foul by J. Jackson (drawn by M. Bridges),116,94
396,4,2:24.0,A. Cleveland enters the game for T. Hardaway,,116,94
397,4,2:24.0,,M. Bridges makes free throw 1 of 1,116,95
398,4,2:17.0,J. Jackson misses 3-pt jump shot from 28 ft,,116,95
399,4,2:12.0,,Defensive rebound by J. McDaniels,116,95
400,4,2:09.0,,Turnover by T. Rozier (bad pass),116,95
401,4,2:09.0,,C. Martin enters the game for M. Bridges,116,95
402,4,1:49.0,J. Jackson misses 2-pt layup from 2 ft,,116,95
403,4,1:47.0,,Defensive rebound by M. Monk,116,95
404,4,1:44.0,,Turnover by M. Monk (out of bounds lost ball),116,95
405,4,1:31.0,A. Cleveland misses 2-pt jump shot from 20 ft,,116,95
406,4,1:28.0,,Defensive rebound by P. Washington,116,95
407,4,1:19.0,,J. McDaniels makes 2-pt jump shot from 16 ft (assist by T. Rozier),116,97
408,4,0:58.0,J. Jackson misses 2-pt layup from 3 ft,,116,97
409,4,0:55.0,Offensive rebound by R. Broekhoff,,116,97
410,4,0:50.0,Turnover by R. Broekhoff (out of bounds lost ball),,116,97
411,4,0:29.0,,T. Rozier makes 3-pt jump shot from 25 ft,116,100
412,4,0:05.0,Turnover by Team (shot clock),,116,100
