,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
386,4,7:04.0,,J. Redick enters the game for L. Ball,99,81
387,4,6:47.0,,N. Alexander-Walker makes 3-pt jump shot from 26 ft (assist by B. Ingram),99,84
388,4,6:33.0,Shooting foul by J. Hart (drawn by M. Kleber),,99,84
389,4,6:33.0,M. Kleber makes free throw 1 of 2,,100,84
390,4,6:33.0,M. Kleber makes free throw 2 of 2,,101,84
391,4,6:17.0,,N. Alexander-Walker misses 3-pt jump shot from 25 ft,101,84
392,4,6:13.0,Defensive rebound by J. Jackson,,101,84
393,4,5:52.0,D. Finney-Smith misses 2-pt layup from 2 ft,,101,84
394,4,5:50.0,,Defensive rebound by N. Alexander-Walker,101,84
395,4,5:44.0,,J. Holiday misses 2-pt dunk from 2 ft,101,84
396,4,5:40.0,Defensive rebound by S. Curry,,101,84
397,4,5:24.0,S. Curry makes 3-pt jump shot from 30 ft,,104,84
398,4,5:13.0,,Personal foul by D. Finney-Smith (drawn by B. Ingram),104,84
399,4,5:13.0,Dallas full timeout,,104,84
400,4,5:13.0,,J. Hayes enters the game for J. Redick,104,84
401,4,5:01.0,,Shooting foul by S. Curry (drawn by J. Holiday),104,84
402,4,5:01.0,,J. Holiday misses free throw 1 of 2,104,84
403,4,5:01.0,,Offensive rebound by Team,104,84
404,4,5:01.0,,J. Holiday misses free throw 2 of 2,104,84
405,4,5:01.0,Defensive rebound by D. Finney-Smith,,104,84
406,4,4:42.0,Turnover by D. Finney-Smith (bad pass),,104,84
407,4,4:32.0,,J. Holiday makes 2-pt layup from 2 ft,104,86
408,4,4:18.0,S. Curry misses 2-pt jump shot from 17 ft,,104,86
409,4,4:18.0,,Defensive rebound by J. Hayes,104,86
410,4,4:03.0,,N. Alexander-Walker makes 2-pt layup from 2 ft (assist by B. Ingram),104,88
411,4,3:45.0,M. Kleber makes 3-pt jump shot from 25 ft (assist by D. Wright),,107,88
412,4,3:30.0,,B. Ingram makes 2-pt jump shot from 7 ft,107,90
413,4,3:30.0,Dallas full timeout,,107,90
414,4,3:30.0,J. Barea enters the game for D. Finney-Smith,,107,90
415,4,3:30.0,J. Brunson enters the game for M. Kleber,,107,90
416,4,3:30.0,,F. Jackson enters the game for J. Holiday,107,90
417,4,3:30.0,,N. Melli enters the game for B. Ingram,107,90
418,4,3:10.0,S. Curry makes 3-pt jump shot from 23 ft (assist by J. Brunson),,110,90
419,4,2:51.0,,J. Hart misses 2-pt jump shot from 14 ft,110,90
420,4,2:49.0,Defensive rebound by J. Barea,,110,90
421,4,2:43.0,D. Wright makes 3-pt jump shot from 27 ft (assist by J. Barea),,113,90
422,4,2:24.0,,N. Melli makes 2-pt jump shot from 8 ft,113,92
423,4,2:03.0,J. Brunson makes 2-pt jump shot from 7 ft (assist by J. Barea),,115,92
424,4,1:55.0,,F. Jackson misses 3-pt jump shot from 24 ft,115,92
425,4,1:52.0,,Offensive rebound by J. Hayes,115,92
426,4,1:52.0,,Offensive foul by J. Hayes (drawn by J. Brunson),115,92
427,4,1:52.0,,Turnover by J. Hayes (offensive foul),115,92
428,4,1:32.0,J. Jackson misses 3-pt jump shot from 25 ft,,115,92
429,4,1:27.0,,Defensive rebound by F. Jackson,115,92
430,4,1:20.0,,J. Hart makes 3-pt jump shot from 27 ft (assist by N. Melli),115,95
431,4,1:03.0,J. Barea misses 2-pt layup from 2 ft,,115,95
432,4,1:01.0,,Defensive rebound by N. Alexander-Walker,115,95
433,4,0:55.0,,N. Alexander-Walker misses 2-pt layup from 2 ft,115,95
434,4,0:55.0,,Offensive rebound by J. Hayes,115,95
435,4,0:55.0,,J. Hayes makes 2-pt dunk from 1 ft,115,97
436,4,0:40.0,J. Jackson makes 3-pt jump shot from 26 ft,,118,97
437,4,0:30.0,,N. Alexander-Walker misses 2-pt layup from 5 ft (block by D. Wright),118,97
438,4,0:30.0,,Offensive rebound by Team,118,97
439,4,0:27.0,,F. Jackson misses 3-pt jump shot from 23 ft,118,97
440,4,0:23.0,Defensive rebound by S. Curry,,118,97
441,4,0:01.0,Turnover by Team (shot clock),,118,97
442,4,0:00.0,,N. Alexander-Walker misses 3-pt jump shot from 49 ft,118,97
443,4,0:00.0,,Offensive rebound by Team,118,97
