,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
70,1,3:54.0,Defensive rebound by A. Horford,,10,22
71,1,3:50.0,Turnover by B. Simmons (out of bounds lost ball),,10,22
72,1,3:33.0,,G. Hayward misses 2-pt layup from 2 ft,10,22
73,1,3:31.0,Defensive rebound by T. Harris,,10,22
74,1,3:26.0,B. Simmons misses 2-pt layup from 6 ft,,10,22
75,1,3:25.0,Offensive rebound by B. Simmons,,10,22
76,1,3:24.0,B. Simmons makes 2-pt dunk at rim,,12,22
77,1,3:02.0,,B. Wanamaker makes 2-pt jump shot from 10 ft,12,24
78,1,2:48.0,Shooting foul by G. Williams (drawn by B. Simmons),,12,24
79,1,2:48.0,B. Simmons makes free throw 1 of 2,,13,24
80,1,2:48.0,J. Embiid enters the game for T. Harris,,13,24
81,1,2:48.0,S. Milton enters the game for A. Horford,,13,24
82,1,2:48.0,M. Scott enters the game for F. Korkmaz,,13,24
83,1,2:48.0,,J. Brown enters the game for G. Hayward,13,24
84,1,2:48.0,,D. Theis enters the game for G. Williams,13,24
85,1,2:48.0,B. Simmons makes free throw 2 of 2,,14,24
86,1,2:26.0,,J. Brown makes 2-pt jump shot from 16 ft,14,26
87,1,2:03.0,Shooting foul by S. Ojeleye (drawn by J. Embiid),,14,26
88,1,2:03.0,J. Embiid makes free throw 1 of 2,,15,26
89,1,2:03.0,J. Embiid makes free throw 2 of 2,,16,26
90,1,1:51.0,,D. Theis misses 3-pt jump shot from 25 ft,16,26
91,1,1:49.0,Defensive rebound by S. Milton,,16,26
92,1,1:36.0,M. Scott misses 3-pt jump shot from 24 ft,,16,26
93,1,1:34.0,,Defensive rebound by M. Smart,16,26
94,1,1:27.0,,S. Ojeleye makes 2-pt dunk at rim (assist by B. Wanamaker),16,28
95,1,0:59.0,Personal foul by M. Smart (drawn by J. Embiid),,16,28
96,1,0:59.0,J. Embiid makes free throw 1 of 2,,17,28
97,1,0:59.0,,G. Hayward enters the game for M. Smart,17,28
98,1,0:59.0,J. Embiid makes free throw 2 of 2,,18,28
99,1,0:51.0,,Shooting foul by S. Milton (drawn by B. Wanamaker),18,28
100,1,0:51.0,,B. Wanamaker makes free throw 1 of 2,18,29
101,1,0:51.0,,B. Wanamaker makes free throw 2 of 2,18,30
102,1,0:27.0,Turnover by J. Embiid (lost ball; steal by B. Wanamaker),,18,30
103,1,0:24.0,,B. Wanamaker makes 2-pt dunk from 1 ft (assist by J. Brown),18,32
104,1,0:24.0,Technical foul by B. Wanamaker,,18,32
105,1,0:24.0,J. Embiid makes technical free throw,,19,32
106,1,0:01.0,M. Scott misses 2-pt jump shot from 17 ft,,19,32
107,1,0:00.0,,Defensive rebound by J. Brown,19,32
108,2,11:43.0,,Shooting foul by J. Embiid (drawn by D. Theis),19,32
109,2,11:43.0,,D. Theis makes free throw 1 of 2,19,33
110,2,11:43.0,,D. Theis misses free throw 2 of 2,19,33
111,2,11:43.0,Defensive rebound by T. Harris,,19,33
112,2,11:22.0,R. Neto misses 2-pt jump shot from 4 ft,,19,33
113,2,11:20.0,Offensive rebound by R. Neto,,19,33
114,2,11:18.0,F. Korkmaz misses 3-pt jump shot from 28 ft,,19,33
115,2,11:16.0,,Defensive rebound by D. Theis,19,33
116,2,11:06.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,19,33
117,2,11:04.0,Defensive rebound by J. Embiid,,19,33
118,2,10:42.0,T. Harris misses 2-pt jump shot from 12 ft,,19,33
119,2,10:40.0,Offensive rebound by J. Embiid,,19,33
120,2,10:40.0,Shooting foul by S. Ojeleye (drawn by J. Embiid),,19,33
121,2,10:40.0,J. Embiid makes free throw 1 of 2,,20,33
122,2,10:40.0,J. Embiid makes free throw 2 of 2,,21,33
123,2,10:28.0,,Shooting foul by J. Embiid (drawn by S. Ojeleye),21,33
124,2,10:28.0,,S. Ojeleye makes free throw 1 of 2,21,34
125,2,10:28.0,,S. Ojeleye makes free throw 2 of 2,21,35
126,2,10:12.0,M. Thybulle misses 3-pt jump shot from 26 ft,,21,35
127,2,10:10.0,,Defensive rebound by J. Brown,21,35
128,2,9:55.0,,S. Ojeleye misses 3-pt jump shot from 26 ft,21,35
129,2,9:52.0,,Offensive rebound by J. Brown,21,35
130,2,9:48.0,,Turnover by J. Brown (lost ball; steal by T. Harris),21,35
131,2,9:38.0,J. Embiid misses 2-pt jump shot from 17 ft,,21,35
132,2,9:36.0,,Defensive rebound by J. Brown,21,35
133,2,9:23.0,,J. Brown misses 3-pt jump shot from 26 ft,21,35
134,2,9:21.0,Defensive rebound by F. Korkmaz,,21,35
135,2,9:12.0,R. Neto misses 3-pt jump shot from 26 ft,,21,35
136,2,9:10.0,,Defensive rebound by G. Hayward,21,35
137,2,9:03.0,,Shooting foul by M. Thybulle (drawn by G. Hayward),21,35
138,2,9:03.0,,G. Hayward makes free throw 1 of 2,21,36
139,2,9:03.0,J. Ennis enters the game for R. Neto,,21,36
140,2,9:03.0,B. Simmons enters the game for M. Thybulle,,21,36
141,2,9:03.0,,G. Hayward makes free throw 2 of 2,21,37
142,2,8:52.0,T. Harris makes 3-pt jump shot from 27 ft,,24,37
143,2,8:52.0,A. Horford enters the game for J. Embiid,,24,37
144,2,8:52.0,,G. Williams enters the game for D. Theis,24,37
145,2,8:30.0,,G. Hayward misses 2-pt jump shot from 15 ft,24,37
146,2,8:28.0,Defensive rebound by T. Harris,,24,37
147,2,8:22.0,A. Horford misses 3-pt jump shot from 23 ft,,24,37
148,2,8:20.0,,Defensive rebound by S. Ojeleye,24,37
149,2,8:11.0,,J. Brown makes 2-pt jump shot from 16 ft,24,39
150,2,8:10.0,Philadelphia full timeout,,24,39
151,2,7:56.0,F. Korkmaz makes 2-pt hook shot from 11 ft (assist by B. Simmons),,26,39
152,2,7:43.0,,J. Brown misses 3-pt jump shot from 23 ft,26,39
153,2,7:41.0,,Offensive rebound by S. Ojeleye,26,39
154,2,7:40.0,,Shooting foul by F. Korkmaz (drawn by S. Ojeleye),26,39
155,2,7:40.0,,S. Ojeleye makes free throw 1 of 2,26,40
156,2,7:40.0,,M. Smart enters the game for J. Brown,26,40
157,2,7:40.0,,J. Tatum enters the game for G. Hayward,26,40
158,2,7:40.0,,S. Ojeleye makes free throw 2 of 2,26,41
159,2,7:23.0,Shooting foul by S. Ojeleye (drawn by F. Korkmaz),,26,41
160,2,7:23.0,F. Korkmaz makes free throw 1 of 2,,27,41
161,2,7:23.0,F. Korkmaz makes free throw 2 of 2,,28,41
162,2,7:02.0,,J. Tatum misses 3-pt jump shot from 25 ft,28,41
163,2,7:00.0,,Offensive rebound by G. Williams,28,41
164,2,6:58.0,,G. Williams makes 2-pt layup from 5 ft,28,43
165,2,6:46.0,T. Harris misses 3-pt jump shot from 23 ft,,28,43
166,2,6:44.0,Offensive rebound by A. Horford,,28,43
167,2,6:42.0,T. Harris makes 2-pt layup from 4 ft (assist by A. Horford),,30,43
168,2,6:30.0,,B. Wanamaker makes 3-pt jump shot from 26 ft (assist by J. Tatum),30,46
169,2,6:08.0,Turnover by A. Horford (out of bounds lost ball),,30,46
170,2,5:52.0,,J. Tatum misses 2-pt layup from 3 ft,30,46
171,2,5:49.0,Defensive rebound by F. Korkmaz,,30,46
172,2,5:46.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,30,46
173,2,5:45.0,Offensive rebound by Team,,30,46
174,2,5:45.0,,Loose ball foul by G. Williams (drawn by B. Simmons),30,46
175,2,5:35.0,T. Harris makes 2-pt jump shot from 17 ft,,32,46
176,2,5:35.0,Shooting foul by G. Williams (drawn by T. Harris),,32,46
177,2,5:35.0,T. Harris makes free throw 1 of 1,,33,46
178,2,5:22.0,,M. Smart misses 2-pt layup from 3 ft (block by J. Ennis),33,46
179,2,5:20.0,Defensive rebound by J. Ennis,,33,46
180,2,5:17.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by B. Simmons),,36,46
181,2,5:15.0,,Boston full timeout,36,46
182,2,5:15.0,S. Milton enters the game for J. Ennis,,36,46
183,2,5:15.0,,J. Brown enters the game for S. Ojeleye,36,46
184,2,5:15.0,,G. Hayward enters the game for B. Wanamaker,36,46
185,2,4:55.0,,M. Smart misses 3-pt jump shot from 24 ft,36,46
186,2,4:52.0,,Offensive rebound by Team,36,46
187,2,4:43.0,,G. Hayward misses 3-pt jump shot from 30 ft,36,46
188,2,4:41.0,,Offensive rebound by Team,36,46
189,2,4:41.0,Loose ball foul by A. Horford (drawn by G. Williams),,36,46
190,2,4:41.0,,G. Williams makes free throw 1 of 2,36,47
191,2,4:41.0,J. Embiid enters the game for T. Harris,,36,47
192,2,4:41.0,M. Scott enters the game for A. Horford,,36,47
193,2,4:41.0,,G. Williams misses free throw 2 of 2,36,47
194,2,4:41.0,Defensive rebound by B. Simmons,,36,47
195,2,4:30.0,J. Embiid misses 2-pt hook shot from 12 ft,,36,47
196,2,4:28.0,,Defensive rebound by J. Tatum,36,47
197,2,4:23.0,,J. Tatum makes 3-pt jump shot from 28 ft,36,50
198,2,4:09.0,F. Korkmaz misses 3-pt jump shot from 28 ft,,36,50
199,2,4:08.0,,Defensive rebound by Team,36,50
200,2,4:08.0,Loose ball foul by J. Embiid (drawn by J. Brown),,36,50
201,2,4:08.0,,J. Brown misses free throw 1 of 2,36,50
202,2,4:08.0,,Offensive rebound by Team,36,50
203,2,4:08.0,A. Horford enters the game for J. Embiid,,36,50
204,2,4:08.0,,D. Theis enters the game for G. Williams,36,50
205,2,4:08.0,,J. Brown makes free throw 2 of 2,36,51
206,2,3:52.0,A. Horford makes 3-pt jump shot from 27 ft (assist by F. Korkmaz),,39,51
207,2,3:29.0,,J. Tatum makes 2-pt jump shot from 7 ft,39,53
208,2,3:18.0,B. Simmons makes 2-pt layup from 2 ft,,41,53
209,2,3:08.0,,J. Brown misses 3-pt jump shot from 25 ft,41,53
210,2,3:06.0,Defensive rebound by F. Korkmaz,,41,53
211,2,2:59.0,B. Simmons misses 2-pt layup from 4 ft,,41,53
212,2,2:57.0,Offensive rebound by Team,,41,53
213,2,2:51.0,B. Simmons makes 2-pt dunk from 3 ft (assist by A. Horford),,43,53
214,2,2:33.0,,G. Hayward misses 2-pt jump shot from 11 ft,43,53
215,2,2:31.0,Defensive rebound by A. Horford,,43,53
216,2,2:24.0,F. Korkmaz makes 2-pt layup from 2 ft (assist by B. Simmons),,45,53
217,2,2:04.0,,J. Tatum misses 3-pt jump shot from 26 ft,45,53
218,2,2:02.0,Defensive rebound by M. Scott,,45,53
219,2,1:44.0,F. Korkmaz misses 2-pt layup from 5 ft,,45,53
220,2,1:42.0,,Defensive rebound by Team,45,53
221,2,1:42.0,Loose ball foul by F. Korkmaz (drawn by M. Smart),,45,53
222,2,1:42.0,,M. Smart makes free throw 1 of 2,45,54
223,2,1:42.0,T. Harris enters the game for F. Korkmaz,,45,54
224,2,1:42.0,,G. Williams enters the game for D. Theis,45,54
225,2,1:42.0,,M. Smart makes free throw 2 of 2,45,55
226,2,1:24.0,M. Scott makes 2-pt layup from 3 ft (assist by T. Harris),,47,55
227,2,1:00.0,,J. Tatum misses 2-pt jump shot from 12 ft,47,55
228,2,0:56.0,Defensive rebound by T. Harris,,47,55
229,2,0:51.0,A. Horford misses 2-pt hook shot from 4 ft,,47,55
230,2,0:49.0,,Defensive rebound by G. Hayward,47,55
231,2,0:44.0,,Personal foul by S. Milton (drawn by J. Brown),47,55
232,2,0:44.0,,J. Brown makes free throw 1 of 2,47,56
233,2,0:44.0,,S. Ojeleye enters the game for J. Tatum,47,56
234,2,0:44.0,,J. Brown makes free throw 2 of 2,47,57
235,2,0:29.0,A. Horford misses 2-pt layup from 5 ft,,47,57
236,2,0:27.0,Offensive rebound by B. Simmons,,47,57
237,2,0:27.0,B. Simmons makes 2-pt dunk from 1 ft,,49,57
238,2,0:08.0,,J. Brown makes 2-pt layup from 2 ft,49,59
239,2,0:01.0,B. Simmons makes 2-pt layup from 2 ft,,51,59
240,2,0:00.0,,G. Williams misses 3-pt jump shot from 56 ft,51,59
241,2,0:00.0,,Offensive rebound by Team,51,59
242,3,11:45.0,,J. Tatum misses 2-pt layup from 3 ft,51,59
243,3,11:43.0,,Offensive rebound by D. Theis,51,59
244,3,11:42.0,,Personal foul by A. Horford (drawn by J. Brown),51,59
245,3,11:33.0,,J. Tatum misses 2-pt layup from 4 ft,51,59
246,3,11:32.0,,Offensive rebound by D. Theis,51,59
247,3,11:31.0,,D. Theis makes 2-pt layup at rim,51,61
248,3,11:09.0,S. Milton misses 3-pt jump shot from 23 ft,,51,61
249,3,11:07.0,,Defensive rebound by G. Hayward,51,61
250,3,11:02.0,,J. Brown misses 3-pt jump shot from 27 ft,51,61
251,3,11:00.0,Defensive rebound by B. Simmons,,51,61
252,3,10:51.0,A. Horford misses 3-pt jump shot from 24 ft,,51,61
253,3,10:49.0,,Defensive rebound by G. Hayward,51,61
254,3,10:43.0,,G. Hayward misses 2-pt jump shot from 14 ft,51,61
255,3,10:42.0,,Offensive rebound by J. Tatum,51,61
256,3,10:41.0,,J. Tatum misses 2-pt dunk at rim,51,61
257,3,10:39.0,Defensive rebound by S. Milton,,51,61
258,3,10:27.0,J. Embiid misses 2-pt jump shot from 15 ft,,51,61
259,3,10:25.0,,Defensive rebound by J. Brown,51,61
260,3,10:14.0,,J. Brown makes 2-pt jump shot from 10 ft,51,63
261,3,9:53.0,J. Embiid misses 3-pt jump shot from 26 ft,,51,63
262,3,9:51.0,,Defensive rebound by G. Hayward,51,63
263,3,9:41.0,,Turnover by M. Smart (bad pass; steal by S. Milton),51,63
264,3,9:33.0,A. Horford misses 3-pt jump shot from 27 ft,,51,63
265,3,9:31.0,,Defensive rebound by D. Theis,51,63
266,3,9:19.0,,Personal foul by A. Horford (drawn by D. Theis),51,63
267,3,9:19.0,F. Korkmaz enters the game for A. Horford,,51,63
268,3,9:08.0,,Shooting foul by B. Simmons (drawn by M. Smart),51,63
269,3,9:08.0,,M. Smart makes free throw 1 of 2,51,64
270,3,9:08.0,,M. Smart makes free throw 2 of 2,51,65
271,3,8:42.0,T. Harris misses 2-pt jump shot from 18 ft,,51,65
272,3,8:40.0,,Defensive rebound by M. Smart,51,65
273,3,8:39.0,,Offensive foul by G. Hayward (drawn by S. Milton),51,65
274,3,8:39.0,,Turnover by G. Hayward (offensive foul),51,65
275,3,8:26.0,Shooting foul by D. Theis (drawn by J. Embiid),,51,65
276,3,8:26.0,J. Embiid makes free throw 1 of 2,,52,65
277,3,8:26.0,J. Embiid makes free throw 2 of 2,,53,65
278,3,8:15.0,,Turnover by J. Brown (lost ball; steal by S. Milton),53,65
279,3,8:11.0,S. Milton misses 2-pt layup from 5 ft (block by J. Tatum),,53,65
280,3,8:09.0,,Defensive rebound by G. Hayward,53,65
281,3,8:06.0,,J. Brown misses 2-pt jump shot from 17 ft,53,65
282,3,8:04.0,Defensive rebound by T. Harris,,53,65
283,3,7:58.0,J. Embiid misses 3-pt jump shot from 28 ft,,53,65
284,3,7:56.0,,Defensive rebound by J. Brown,53,65
285,3,7:41.0,,Shooting foul by S. Milton (drawn by J. Tatum),53,65
286,3,7:41.0,,J. Tatum makes free throw 1 of 2,53,66
287,3,7:41.0,,J. Tatum makes free throw 2 of 2,53,67
288,3,7:31.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,53,67
289,3,7:29.0,,Defensive rebound by J. Brown,53,67
290,3,7:11.0,,G. Hayward makes 2-pt jump shot from 14 ft,53,69
291,3,7:10.0,Philadelphia full timeout,,53,69
292,3,7:10.0,A. Horford enters the game for J. Embiid,,53,69
293,3,7:10.0,M. Thybulle enters the game for S. Milton,,53,69
294,3,6:53.0,Turnover by T. Harris (lost ball; steal by M. Smart),,53,69
295,3,6:49.0,,J. Brown makes 2-pt dunk from 2 ft,53,71
296,3,6:27.0,M. Thybulle makes 2-pt layup from 4 ft (assist by F. Korkmaz),,55,71
297,3,6:13.0,,J. Tatum makes 2-pt jump shot from 7 ft (assist by M. Smart),55,73
298,3,6:13.0,,Shooting foul by M. Thybulle (drawn by J. Tatum),55,73
299,3,6:13.0,,S. Ojeleye enters the game for G. Hayward,55,73
300,3,6:13.0,,G. Williams enters the game for D. Theis,55,73
301,3,6:13.0,,J. Tatum misses free throw 1 of 1,55,73
302,3,6:13.0,Defensive rebound by B. Simmons,,55,73
303,3,5:58.0,B. Simmons makes 2-pt hook shot from 7 ft (assist by A. Horford),,57,73
304,3,5:42.0,,M. Smart makes 2-pt jump shot from 19 ft,57,75
305,3,5:28.0,Offensive foul by F. Korkmaz (drawn by J. Tatum),,57,75
306,3,5:28.0,Turnover by F. Korkmaz (offensive foul),,57,75
307,3,5:28.0,,G. Hayward enters the game for J. Tatum,57,75
308,3,5:17.0,,Turnover by M. Smart (bad pass; steal by B. Simmons),57,75
309,3,5:09.0,Turnover by B. Simmons (bad pass; steal by S. Ojeleye),,57,75
310,3,4:55.0,,Turnover by J. Brown (out of bounds lost ball),57,75
311,3,4:35.0,B. Simmons misses 2-pt layup from 3 ft,,57,75
312,3,4:33.0,Offensive rebound by F. Korkmaz,,57,75
313,3,4:33.0,M. Thybulle misses 3-pt jump shot from 26 ft,,57,75
314,3,4:31.0,,Defensive rebound by M. Smart,57,75
315,3,4:21.0,,M. Smart makes 2-pt layup from 5 ft,57,77
316,3,4:21.0,Philadelphia full timeout,,57,77
317,3,4:12.0,Shooting foul by S. Ojeleye (drawn by B. Simmons),,57,77
318,3,4:12.0,B. Simmons misses free throw 1 of 2,,57,77
319,3,4:12.0,Offensive rebound by Team,,57,77
320,3,4:12.0,B. Simmons misses free throw 2 of 2,,57,77
321,3,4:12.0,,Defensive rebound by J. Brown,57,77
322,3,3:54.0,,J. Brown misses 3-pt jump shot from 25 ft,57,77
323,3,3:52.0,,Offensive rebound by G. Hayward,57,77
324,3,3:42.0,,J. Brown makes 2-pt hook shot from 4 ft,57,79
325,3,3:34.0,M. Thybulle makes 3-pt jump shot from 23 ft (assist by B. Simmons),,60,79
326,3,3:11.0,,G. Williams makes 2-pt layup from 1 ft (assist by M. Smart),60,81
327,3,2:59.0,B. Simmons makes 2-pt layup from 1 ft,,62,81
328,3,2:39.0,,G. Hayward misses 2-pt layup from 4 ft,62,81
329,3,2:37.0,Defensive rebound by T. Harris,,62,81
330,3,2:31.0,T. Harris misses 2-pt jump shot from 19 ft,,62,81
331,3,2:27.0,,Defensive rebound by S. Ojeleye,62,81
332,3,2:14.0,,J. Brown makes 2-pt layup from 2 ft,62,83
333,3,2:14.0,Philadelphia full timeout,,62,83
334,3,2:14.0,J. Embiid enters the game for T. Harris,,62,83
335,3,2:14.0,S. Milton enters the game for A. Horford,,62,83
336,3,2:14.0,M. Scott enters the game for F. Korkmaz,,62,83
337,3,2:14.0,,J. Tatum enters the game for G. Hayward,62,83
338,3,2:14.0,,D. Theis enters the game for M. Smart,62,83
339,3,2:14.0,,B. Wanamaker enters the game for G. Williams,62,83
340,3,1:58.0,S. Milton misses 3-pt jump shot from 25 ft,,62,83
341,3,1:57.0,,Defensive rebound by Team,62,83
342,3,1:43.0,,Turnover by D. Theis (bad pass),62,83
343,3,1:32.0,B. Simmons makes 2-pt dunk from 3 ft,,64,83
344,3,1:07.0,,J. Tatum misses 2-pt layup from 6 ft (block by J. Embiid),64,83
345,3,1:05.0,Defensive rebound by B. Simmons,,64,83
346,3,1:03.0,Shooting foul by B. Wanamaker (drawn by B. Simmons),,64,83
347,3,1:03.0,B. Simmons makes free throw 1 of 2,,65,83
348,3,1:03.0,B. Simmons makes free throw 2 of 2,,66,83
349,3,0:48.0,,J. Brown makes 2-pt dunk from 2 ft (assist by J. Tatum),66,85
350,3,0:48.0,,Shooting foul by M. Thybulle (drawn by J. Brown),66,85
351,3,0:48.0,,J. Brown makes free throw 1 of 1,66,86
352,3,0:39.0,Personal foul by J. Brown (drawn by B. Simmons),,66,86
353,3,0:39.0,B. Simmons misses free throw 1 of 2,,66,86
354,3,0:39.0,Offensive rebound by Team,,66,86
355,3,0:39.0,B. Simmons makes free throw 2 of 2,,67,86
356,3,0:36.0,,J. Brown misses 3-pt jump shot from 28 ft,67,86
357,3,0:33.0,Defensive rebound by S. Milton,,67,86
358,3,0:29.0,M. Scott misses 3-pt jump shot from 23 ft,,67,86
359,3,0:27.0,,Defensive rebound by D. Theis,67,86
360,3,0:03.0,,B. Wanamaker misses 3-pt jump shot from 28 ft,67,86
361,3,0:00.0,Defensive rebound by M. Scott,,67,86
362,4,11:57.0,Personal foul by B. Wanamaker (drawn by R. Neto),,67,86
363,4,11:35.0,M. Scott makes 2-pt layup from 4 ft (assist by J. Embiid),,69,86
364,4,11:15.0,,G. Hayward misses 3-pt jump shot from 27 ft,69,86
365,4,11:14.0,Defensive rebound by S. Milton,,69,86
366,4,11:08.0,S. Milton makes 2-pt layup from 3 ft,,71,86
367,4,10:47.0,,J. Tatum misses 2-pt layup from 4 ft,71,86
368,4,10:46.0,Defensive rebound by M. Scott,,71,86
369,4,10:39.0,S. Milton misses 3-pt jump shot from 23 ft,,71,86
370,4,10:37.0,Offensive rebound by J. Embiid,,71,86
371,4,10:35.0,J. Embiid misses 2-pt hook shot from 8 ft,,71,86
372,4,10:33.0,Offensive rebound by J. Embiid,,71,86
373,4,10:31.0,J. Embiid misses 2-pt hook shot from 4 ft,,71,86
374,4,10:29.0,,Defensive rebound by G. Hayward,71,86
375,4,10:21.0,,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by J. Tatum),71,89
376,4,9:57.0,J. Embiid misses 2-pt jump shot from 17 ft,,71,89
377,4,9:54.0,Offensive rebound by R. Neto,,71,89
378,4,9:40.0,S. Milton makes 3-pt jump shot from 23 ft (assist by R. Neto),,74,89
379,4,9:16.0,,J. Tatum misses 2-pt dunk from 3 ft (block by J. Embiid),74,89
380,4,9:14.0,Defensive rebound by M. Scott,,74,89
381,4,9:01.0,S. Milton makes 2-pt layup from 2 ft,,76,89
382,4,9:01.0,,Boston full timeout,76,89
383,4,9:01.0,F. Korkmaz enters the game for M. Thybulle,,76,89
384,4,9:01.0,,M. Smart enters the game for S. Ojeleye,76,89
385,4,8:48.0,,Shooting foul by S. Milton (drawn by J. Tatum),76,89
386,4,8:48.0,,J. Tatum makes free throw 1 of 2,76,90
387,4,8:48.0,,J. Tatum makes free throw 2 of 2,76,91
388,4,8:22.0,M. Scott misses 2-pt layup from 4 ft,,76,91
389,4,8:19.0,,Defensive rebound by B. Wanamaker,76,91
390,4,8:09.0,,J. Tatum makes 3-pt jump shot from 23 ft,76,94
391,4,8:02.0,J. Embiid misses 3-pt jump shot from 25 ft,,76,94
392,4,8:01.0,,Defensive rebound by Team,76,94
