,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
386,4,9:17.0,J. Teague misses 2-pt jump shot from 9 ft,,83,105
387,4,9:12.0,,Defensive rebound by S. Ibaka,83,105
388,4,9:09.0,,N. Powell misses 3-pt jump shot from 27 ft,83,105
389,4,9:07.0,,Offensive rebound by C. Boucher,83,105
390,4,9:07.0,,C. Boucher makes 2-pt dunk at rim,83,107
391,4,9:07.0,Atlanta full timeout,,83,107
392,4,9:07.0,D. Hunter enters the game for B. Goodwin,,83,107
393,4,9:07.0,T. Young enters the game for J. Teague,,83,107
394,4,8:56.0,Turnover by T. Young (bad pass; steal by S. Ibaka),,83,107
395,4,8:51.0,,C. Boucher makes 2-pt dunk from 1 ft (assist by K. Lowry),83,109
396,4,8:40.0,Turnover by T. Young (bad pass; steal by N. Powell),,83,109
397,4,8:40.0,,Personal take foul by K. Huerter (drawn by K. Lowry),83,109
398,4,8:33.0,,Shooting foul by J. Collins (drawn by N. Powell),83,109
399,4,8:33.0,,N. Powell makes free throw 1 of 2,83,110
400,4,8:33.0,,N. Powell makes free throw 2 of 2,83,111
401,4,8:14.0,D. Hunter misses 2-pt hook shot from 4 ft,,83,111
402,4,8:12.0,,Defensive rebound by K. Lowry,83,111
403,4,8:09.0,,N. Powell misses 2-pt layup from 3 ft,83,111
404,4,8:09.0,,Offensive rebound by Team,83,111
405,4,8:08.0,,Turnover by N. Powell (step out of bounds),83,111
406,4,8:01.0,K. Huerter makes 3-pt jump shot from 24 ft (assist by C. Reddish),,86,111
407,4,7:52.0,,T. Davis makes 2-pt layup from 1 ft (assist by K. Lowry),86,113
408,4,7:45.0,Personal foul by T. Davis (drawn by T. Young),,86,113
409,4,7:36.0,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),,88,113
410,4,7:26.0,,C. Boucher makes 2-pt hook shot from 4 ft (assist by K. Lowry),88,115
411,4,7:26.0,,Shooting foul by D. Hunter (drawn by C. Boucher),88,115
412,4,7:26.0,D. Jones enters the game for J. Collins,,88,115
413,4,7:26.0,,C. Boucher makes free throw 1 of 1,88,116
414,4,7:18.0,C. Reddish makes 3-pt jump shot from 24 ft (assist by D. Hunter),,91,116
415,4,7:07.0,,K. Lowry makes 3-pt jump shot from 26 ft,91,119
416,4,6:52.0,C. Reddish makes 3-pt jump shot from 23 ft (assist by D. Hunter),,94,119
417,4,6:33.0,,Personal foul by C. Reddish (drawn by S. Ibaka),94,119
418,4,6:33.0,,S. Ibaka misses free throw 1 of 2,94,119
419,4,6:33.0,,Offensive rebound by Team,94,119
420,4,6:33.0,J. Teague enters the game for T. Young,,94,119
421,4,6:33.0,,O. Anunoby enters the game for T. Davis,94,119
422,4,6:33.0,,S. Ibaka makes free throw 2 of 2,94,120
423,4,6:24.0,C. Reddish makes 2-pt layup at rim (assist by D. Jones),,96,120
424,4,6:10.0,,Turnover by K. Lowry (bad pass; steal by J. Teague),96,120
425,4,6:06.0,J. Teague misses 2-pt layup from 2 ft,,96,120
426,4,6:04.0,,Defensive rebound by N. Powell,96,120
427,4,5:58.0,,S. Ibaka makes 2-pt hook shot from 1 ft (assist by O. Anunoby),96,122
428,4,5:52.0,Personal foul by K. Lowry (drawn by J. Teague),,96,122
429,4,5:52.0,,T. Davis enters the game for S. Ibaka,96,122
430,4,5:52.0,,M. Thomas enters the game for K. Lowry,96,122
431,4,5:35.0,Personal foul by C. Boucher (drawn by J. Teague),,96,122
432,4,5:35.0,V. Carter enters the game for D. Hunter,,96,122
433,4,5:28.0,C. Reddish makes 3-pt jump shot from 27 ft,,99,122
434,4,5:13.0,,C. Boucher misses 3-pt jump shot from 26 ft,99,122
435,4,5:11.0,Defensive rebound by C. Reddish,,99,122
436,4,5:00.0,Personal foul by O. Anunoby (drawn by J. Teague),,99,122
437,4,5:00.0,J. Teague misses free throw 1 of 2,,99,122
438,4,5:00.0,Offensive rebound by Team,,99,122
439,4,5:00.0,,S. Johnson enters the game for O. Anunoby,99,122
440,4,5:00.0,J. Teague makes free throw 2 of 2,,100,122
441,4,4:37.0,,N. Powell makes 2-pt jump shot from 5 ft,100,124
442,4,4:31.0,J. Teague makes 2-pt layup from 2 ft,,102,124
443,4,4:23.0,,T. Davis misses 2-pt jump shot from 16 ft,102,124
444,4,4:20.0,Defensive rebound by J. Teague,,102,124
445,4,4:15.0,Shooting foul by C. Boucher (drawn by D. Jones),,102,124
446,4,4:15.0,D. Jones makes free throw 1 of 2,,103,124
447,4,4:15.0,C. Brown enters the game for K. Huerter,,103,124
448,4,4:15.0,D. Jones makes free throw 2 of 2,,104,124
449,4,4:01.0,,N. Powell misses 2-pt layup from 1 ft,104,124
450,4,3:58.0,,Offensive rebound by C. Boucher,104,124
451,4,3:58.0,,C. Boucher misses 2-pt layup at rim,104,124
452,4,3:57.0,Defensive rebound by V. Carter,,104,124
453,4,3:54.0,C. Reddish makes 3-pt jump shot from 27 ft (assist by J. Teague),,107,124
454,4,3:36.0,,C. Boucher misses 3-pt jump shot from 27 ft,107,124
455,4,3:33.0,Defensive rebound by C. Reddish,,107,124
456,4,3:22.0,J. Teague misses 2-pt jump shot from 10 ft,,107,124
457,4,3:19.0,,Defensive rebound by T. Davis,107,124
458,4,3:15.0,,M. Thomas misses 3-pt jump shot from 22 ft,107,124
459,4,3:10.0,,Offensive rebound by Team,107,124
460,4,3:10.0,T. Graham enters the game for V. Carter,,107,124
461,4,2:56.0,,T. Davis misses 3-pt jump shot from 27 ft,107,124
462,4,2:53.0,,Offensive rebound by M. Thomas,107,124
463,4,2:41.0,,C. Boucher makes 2-pt dunk at rim (assist by S. Johnson),107,126
464,4,2:29.0,D. Jones makes 2-pt dunk from 1 ft (assist by J. Teague),,109,126
465,4,2:11.0,,S. Johnson makes 2-pt layup from 2 ft,109,128
466,4,2:04.0,Personal foul by C. Boucher (drawn by D. Jones),,109,128
467,4,2:04.0,,Toronto full timeout,109,128
468,4,2:04.0,B. Goodwin enters the game for J. Teague,,109,128
469,4,2:04.0,,O. Brissett enters the game for T. Davis,109,128
470,4,2:04.0,,M. Miller enters the game for N. Powell,109,128
471,4,2:04.0,D. Jones makes free throw 1 of 2,,110,128
472,4,2:04.0,D. Jones makes free throw 2 of 2,,111,128
473,4,2:02.0,,Turnover by M. Thomas (bad pass; steal by C. Brown),111,128
474,4,1:52.0,C. Brown misses 3-pt jump shot from 27 ft,,111,128
475,4,1:49.0,Offensive rebound by B. Goodwin,,111,128
476,4,1:46.0,C. Brown makes 2-pt jump shot from 8 ft (assist by B. Goodwin),,113,128
477,4,1:28.0,,M. Miller misses 3-pt jump shot from 28 ft,113,128
478,4,1:24.0,Defensive rebound by Team,,113,128
479,4,1:14.0,C. Brown misses 3-pt jump shot from 24 ft,,113,128
480,4,1:12.0,Offensive rebound by D. Jones,,113,128
481,4,1:12.0,Shooting foul by C. Boucher (drawn by D. Jones),,113,128
482,4,1:12.0,D. Jones makes free throw 1 of 2,,114,128
483,4,1:12.0,D. Jones misses free throw 2 of 2,,114,128
484,4,1:09.0,,Defensive rebound by S. Johnson,114,128
485,4,0:53.0,,M. Thomas makes 2-pt jump shot from 16 ft,114,130
486,4,0:49.0,C. Brown misses 2-pt layup from 2 ft,,114,130
487,4,0:47.0,,Defensive rebound by C. Boucher,114,130
488,4,0:39.0,,Turnover by S. Johnson (bad pass; steal by C. Brown),114,130
489,4,0:36.0,C. Brown misses 2-pt layup from 3 ft,,114,130
490,4,0:34.0,,Defensive rebound by O. Brissett,114,130
491,4,0:31.0,,Turnover by O. Brissett (bad pass; steal by C. Reddish),114,130
492,4,0:22.0,Turnover by C. Brown (bad pass; steal by C. Boucher),,114,130
