,QUARTER,TIME_REMAINING,DENVER_ACTION,PHILADELPHIA_ACTION,DENVER_SCORE,PHILADELPHIA_SCORE
177,2,5:50.0,Defensive rebound by P. Millsap,,36,48
178,2,5:41.0,Personal foul by J. Ennis (drawn by N. Jokić),,36,48
179,2,5:28.0,G. Harris makes 2-pt jump shot from 15 ft (assist by N. Jokić),,38,48
180,2,5:04.0,,Turnover by A. Horford (bad pass; steal by P. Millsap),38,48
181,2,4:55.0,Turnover by G. Harris (lost ball; steal by A. Horford),,38,48
182,2,4:50.0,,M. Thybulle makes 3-pt jump shot from 23 ft (assist by B. Simmons),38,51
183,2,4:31.0,W. Barton misses 2-pt layup from 2 ft (block by T. Harris),,38,51
184,2,4:31.0,Offensive rebound by Team,,38,51
185,2,4:31.0,M. Morris enters the game for T. Craig,,38,51
186,2,4:27.0,G. Harris misses 2-pt jump shot from 16 ft,,38,51
187,2,4:23.0,,Defensive rebound by J. Ennis,38,51
188,2,4:08.0,,Turnover by A. Horford (lost ball; steal by W. Barton),38,51
189,2,4:03.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by W. Barton),,40,51
190,2,3:45.0,,Offensive foul by T. Harris (drawn by W. Barton),40,51
191,2,3:45.0,,Turnover by T. Harris (offensive foul),40,51
192,2,3:45.0,,J. Embiid enters the game for T. Harris,40,51
193,2,3:45.0,,M. Scott enters the game for A. Horford,40,51
194,2,3:35.0,P. Millsap makes 2-pt jump shot from 9 ft (assist by N. Jokić),,42,51
195,2,3:35.0,,Philadelphia full timeout,42,51
196,2,3:35.0,,F. Korkmaz enters the game for M. Thybulle,42,51
197,2,3:22.0,,Turnover by B. Simmons (bad pass; steal by M. Morris),42,51
198,2,3:19.0,G. Harris makes 2-pt layup from 1 ft (assist by M. Morris),,44,51
199,2,3:19.0,Shooting foul by J. Ennis (drawn by G. Harris),,44,51
200,2,3:19.0,G. Harris makes free throw 1 of 1,,45,51
201,2,2:55.0,,J. Embiid makes 2-pt layup from 3 ft,45,53
202,2,2:47.0,,Violation by Team (kicked ball),45,53
203,2,2:37.0,N. Jokić makes 2-pt hook shot from 2 ft (assist by G. Harris),,47,53
204,2,2:21.0,,Turnover by J. Embiid (lost ball; steal by G. Harris),47,53
205,2,2:20.0,Personal foul by J. Embiid (drawn by G. Harris),,47,53
206,2,2:08.0,P. Millsap misses 2-pt jump shot from 3 ft,,47,53
207,2,2:05.0,,Defensive rebound by F. Korkmaz,47,53
208,2,1:52.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Embiid),47,55
209,2,1:36.0,N. Jokić misses 2-pt jump shot from 9 ft,,47,55
210,2,1:33.0,,Defensive rebound by B. Simmons,47,55
211,2,1:28.0,,M. Scott misses 3-pt jump shot from 29 ft,47,55
212,2,1:24.0,Defensive rebound by P. Millsap,,47,55
213,2,1:11.0,Turnover by N. Jokić (lost ball; steal by M. Scott),,47,55
214,2,1:05.0,,J. Ennis misses 3-pt jump shot from 24 ft,47,55
215,2,1:01.0,Defensive rebound by N. Jokić,,47,55
216,2,0:55.0,W. Barton misses 3-pt jump shot from 25 ft,,47,55
217,2,0:53.0,,Defensive rebound by J. Ennis,47,55
218,2,0:51.0,,F. Korkmaz misses 3-pt jump shot from 23 ft (block by W. Barton),47,55
219,2,0:47.0,Defensive rebound by N. Jokić,,47,55
220,2,0:37.0,M. Morris makes 3-pt jump shot from 26 ft,,50,55
221,2,0:28.0,,Offensive foul by J. Embiid (drawn by N. Jokić),50,55
222,2,0:28.0,,Turnover by J. Embiid (offensive foul),50,55
223,2,0:28.0,,A. Horford enters the game for J. Embiid,50,55
224,2,0:04.0,N. Jokić misses 3-pt jump shot from 26 ft,,50,55
225,2,0:01.0,,Defensive rebound by M. Scott,50,55
226,2,0:00.0,,B. Simmons misses 3-pt jump shot from 48 ft,50,55
227,2,0:00.0,,Offensive rebound by Team,50,55
228,3,11:36.0,,T. Harris makes 2-pt jump shot from 6 ft,50,57
229,3,11:21.0,,Violation by Team (kicked ball),50,57
230,3,11:15.0,N. Jokić makes 2-pt jump shot from 16 ft (assist by G. Harris),,52,57
231,3,10:56.0,,J. Embiid makes 2-pt jump shot from 12 ft,52,59
232,3,10:38.0,P. Millsap makes 2-pt layup from 2 ft (assist by W. Barton),,54,59
233,3,10:24.0,,Turnover by B. Simmons (bad pass; steal by W. Barton),54,59
234,3,10:20.0,M. Morris makes 2-pt layup from 1 ft (assist by W. Barton),,56,59
235,3,9:59.0,,J. Embiid misses 3-pt jump shot from 25 ft,56,59
236,3,9:57.0,,Offensive rebound by A. Horford,56,59
237,3,9:48.0,,J. Richardson misses 3-pt jump shot from 26 ft,56,59
238,3,9:45.0,Defensive rebound by Team,,56,59
239,3,9:35.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),,59,59
240,3,9:13.0,,A. Horford misses 2-pt hook shot from 6 ft,59,59
241,3,9:12.0,,Offensive rebound by B. Simmons,59,59
242,3,9:12.0,,Shooting foul by N. Jokić (drawn by B. Simmons),59,59
243,3,9:12.0,,B. Simmons misses free throw 1 of 2,59,59
244,3,9:12.0,,Offensive rebound by Team,59,59
245,3,9:12.0,,B. Simmons misses free throw 2 of 2,59,59
246,3,9:09.0,Defensive rebound by W. Barton,,59,59
247,3,9:00.0,N. Jokić misses 3-pt jump shot from 25 ft,,59,59
248,3,8:58.0,Offensive rebound by P. Millsap,,59,59
249,3,8:57.0,M. Morris misses 3-pt jump shot from 23 ft,,59,59
250,3,8:54.0,,Defensive rebound by B. Simmons,59,59
251,3,8:47.0,,A. Horford misses 3-pt jump shot from 25 ft,59,59
252,3,8:44.0,Defensive rebound by M. Morris,,59,59
253,3,8:37.0,Turnover by N. Jokić (bad pass; steal by T. Harris),,59,59
254,3,8:30.0,,B. Simmons misses 2-pt jump shot from 3 ft (block by P. Millsap),59,59
255,3,8:27.0,Defensive rebound by M. Morris,,59,59
256,3,8:20.0,W. Barton makes 3-pt jump shot from 23 ft (assist by N. Jokić),,62,59
257,3,7:54.0,,T. Harris misses 2-pt jump shot from 18 ft,62,59
258,3,7:53.0,,Offensive rebound by Team,62,59
259,3,7:53.0,,Turnover by Team (shot clock),62,59
260,3,7:35.0,P. Millsap makes 2-pt layup from 2 ft,,64,59
261,3,7:11.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Embiid),64,61
262,3,6:59.0,N. Jokić makes 2-pt dunk from 1 ft (assist by G. Harris),,66,61
263,3,6:58.0,,Philadelphia full timeout,66,61
264,3,6:58.0,,J. Ennis enters the game for J. Embiid,66,61
265,3,6:58.0,,M. Thybulle enters the game for J. Richardson,66,61
266,3,6:43.0,,T. Harris makes 3-pt jump shot from 22 ft (assist by B. Simmons),66,64
267,3,6:28.0,Personal foul by B. Simmons (drawn by M. Morris),,66,64
268,3,6:19.0,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),,68,64
269,3,6:04.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by A. Horford),68,67
270,3,5:49.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),,70,67
271,3,5:42.0,,M. Thybulle misses 3-pt jump shot from 25 ft,70,67
272,3,5:39.0,Defensive rebound by N. Jokić,,70,67
273,3,5:21.0,G. Harris misses 2-pt jump shot from 9 ft,,70,67
274,3,5:19.0,,Defensive rebound by B. Simmons,70,67
275,3,5:16.0,,M. Thybulle makes 2-pt dunk from 1 ft (assist by B. Simmons),70,69
276,3,5:01.0,Turnover by W. Barton (bad pass),,70,69
277,3,5:01.0,T. Craig enters the game for W. Barton,,70,69
278,3,4:44.0,,T. Harris makes 2-pt jump shot from 16 ft,70,71
279,3,4:29.0,M. Morris misses 2-pt jump shot from 12 ft,,70,71
280,3,4:27.0,,Defensive rebound by T. Harris,70,71
281,3,4:14.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by T. Harris),70,74
282,3,4:13.0,Denver full timeout,,70,74
283,3,4:13.0,J. Grant enters the game for P. Millsap,,70,74
284,3,3:52.0,J. Grant misses 2-pt layup from 3 ft (block by T. Harris),,70,74
285,3,3:52.0,Offensive rebound by Team,,70,74
286,3,3:49.0,G. Harris misses 3-pt jump shot from 25 ft,,70,74
287,3,3:47.0,Offensive rebound by Team,,70,74
288,3,3:47.0,Turnover by Team (shot clock),,70,74
289,3,3:26.0,,T. Harris misses 2-pt jump shot from 11 ft,70,74
290,3,3:22.0,Defensive rebound by N. Jokić,,70,74
291,3,3:14.0,G. Harris makes 2-pt jump shot from 17 ft (assist by N. Jokić),,72,74
292,3,2:57.0,,A. Horford misses 3-pt jump shot from 25 ft,72,74
293,3,2:54.0,,Offensive rebound by J. Ennis,72,74
294,3,2:54.0,,J. Ennis makes 2-pt layup from 1 ft,72,76
295,3,2:36.0,J. Grant misses 3-pt jump shot from 25 ft,,72,76
296,3,2:34.0,,Defensive rebound by A. Horford,72,76
297,3,2:27.0,,A. Horford misses 3-pt jump shot from 25 ft,72,76
298,3,2:24.0,,Offensive rebound by A. Horford,72,76
299,3,2:23.0,,A. Horford makes 2-pt dunk from 1 ft,72,78
300,3,1:55.0,M. Morris misses 2-pt layup from 1 ft,,72,78
301,3,1:52.0,,Defensive rebound by T. Harris,72,78
302,3,1:43.0,,A. Horford makes 2-pt hook shot from 7 ft (assist by B. Simmons),72,80
303,3,1:15.0,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić),,74,80
304,3,1:04.0,,A. Horford misses 2-pt layup from 2 ft (block by J. Grant),74,80
305,3,1:02.0,,Offensive rebound by T. Harris,74,80
306,3,1:02.0,,Shooting foul by T. Craig (drawn by T. Harris),74,80
307,3,1:02.0,,T. Harris misses free throw 1 of 2,74,80
308,3,1:02.0,,Offensive rebound by Team,74,80
309,3,1:02.0,W. Barton enters the game for G. Harris,,74,80
310,3,1:02.0,J. Hernangómez enters the game for N. Jokić,,74,80
311,3,1:02.0,M. Plumlee enters the game for M. Morris,,74,80
312,3,1:02.0,,J. Embiid enters the game for J. Ennis,74,80
313,3,1:02.0,,J. Richardson enters the game for A. Horford,74,80
314,3,1:02.0,,T. Harris makes free throw 2 of 2,74,81
315,3,0:39.0,Turnover by M. Plumlee (bad pass; steal by J. Embiid),,74,81
316,3,0:29.0,,J. Richardson misses 3-pt jump shot from 25 ft,74,81
317,3,0:24.0,,Offensive rebound by J. Embiid,74,81
318,3,0:23.0,,Turnover by B. Simmons (bad pass; steal by J. Grant),74,81
319,3,0:17.0,T. Craig makes 2-pt layup from 4 ft (assist by J. Grant),,76,81
320,3,0:02.0,,T. Harris misses 2-pt jump shot from 7 ft (block by T. Craig),76,81
321,3,0:02.0,,Offensive rebound by Team,76,81
322,3,0:00.0,,J. Embiid makes 2-pt layup from 2 ft (assist by T. Harris),76,83
323,3,0:00.0,,Shooting foul by J. Grant (drawn by J. Embiid),76,83
324,3,0:00.0,,J. Embiid misses free throw 1 of 1,76,83
325,3,0:00.0,Defensive rebound by M. Plumlee,,76,83
326,4,11:48.0,W. Barton makes 2-pt jump shot from 6 ft,,78,83
327,4,11:25.0,,J. Embiid misses 2-pt jump shot from 5 ft,78,83
328,4,11:23.0,Defensive rebound by M. Porter,,78,83
329,4,11:11.0,M. Porter misses 2-pt layup from 2 ft,,78,83
330,4,11:08.0,,Defensive rebound by J. Embiid,78,83
331,4,11:01.0,,Turnover by R. Neto (lost ball; steal by M. Plumlee),78,83
332,4,10:48.0,M. Beasley misses 2-pt jump shot from 10 ft,,78,83
333,4,10:46.0,,Defensive rebound by J. Embiid,78,83
334,4,10:30.0,,J. Embiid makes 2-pt jump shot from 16 ft,78,85
335,4,10:13.0,Turnover by M. Plumlee (bad pass; steal by J. Embiid),,78,85
336,4,9:57.0,,J. Richardson misses 2-pt jump shot from 8 ft,78,85
337,4,9:54.0,Defensive rebound by M. Porter,,78,85
338,4,9:48.0,W. Barton misses 2-pt layup from 2 ft,,78,85
339,4,9:47.0,Offensive rebound by M. Porter,,78,85
340,4,9:47.0,M. Porter misses 2-pt layup at rim,,78,85
341,4,9:47.0,,Defensive rebound by Team,78,85
342,4,9:29.0,,M. Scott misses 3-pt jump shot from 26 ft,78,85
343,4,9:26.0,Defensive rebound by M. Plumlee,,78,85
344,4,9:21.0,J. Grant misses 2-pt jump shot from 15 ft,,78,85
345,4,9:17.0,,Defensive rebound by J. Embiid,78,85
346,4,8:55.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by J. Embiid),78,88
347,4,8:40.0,Shooting foul by J. Richardson (drawn by W. Barton),,78,88
348,4,8:40.0,W. Barton misses free throw 1 of 2,,78,88
349,4,8:40.0,Offensive rebound by Team,,78,88
350,4,8:40.0,W. Barton makes free throw 2 of 2,,79,88
351,4,8:19.0,,J. Embiid misses 2-pt jump shot from 17 ft,79,88
352,4,8:17.0,Defensive rebound by M. Porter,,79,88
353,4,8:09.0,M. Beasley makes 2-pt jump shot from 8 ft,,81,88
354,4,7:48.0,,M. Scott misses 3-pt jump shot from 27 ft,81,88
355,4,7:47.0,Defensive rebound by W. Barton,,81,88
356,4,7:38.0,M. Porter makes 2-pt dunk from 1 ft (assist by W. Barton),,83,88
357,4,7:38.0,,Philadelphia full timeout,83,88
358,4,7:38.0,,T. Harris enters the game for J. Embiid,83,88
359,4,7:38.0,,A. Horford enters the game for F. Korkmaz,83,88
360,4,7:38.0,,B. Simmons enters the game for R. Neto,83,88
361,4,7:38.0,,M. Thybulle enters the game for J. Richardson,83,88
362,4,7:27.0,,Personal foul by W. Barton (drawn by T. Harris),83,88
363,4,7:16.0,,T. Harris misses 2-pt jump shot from 20 ft,83,88
364,4,7:12.0,Defensive rebound by J. Grant,,83,88
365,4,7:00.0,W. Barton makes 2-pt layup from 3 ft,,85,88
366,4,7:00.0,Shooting foul by A. Horford (drawn by W. Barton),,85,88
367,4,7:00.0,W. Barton makes free throw 1 of 1,,86,88
368,4,6:38.0,,M. Thybulle makes 3-pt jump shot from 25 ft (assist by T. Harris),86,91
369,4,6:21.0,J. Grant misses 3-pt jump shot from 26 ft,,86,91
370,4,6:19.0,,Defensive rebound by B. Simmons,86,91
371,4,6:15.0,,M. Scott misses 3-pt jump shot from 23 ft,86,91
372,4,6:11.0,Defensive rebound by M. Beasley,,86,91
373,4,5:57.0,M. Beasley misses 3-pt jump shot from 27 ft,,86,91
374,4,5:54.0,,Defensive rebound by A. Horford,86,91
375,4,5:41.0,,Personal take foul by J. Grant (drawn by T. Harris),86,91
376,4,5:41.0,G. Harris enters the game for M. Beasley,,86,91
377,4,5:41.0,N. Jokić enters the game for J. Grant,,86,91
378,4,5:41.0,P. Millsap enters the game for M. Plumlee,,86,91
379,4,5:41.0,M. Morris enters the game for M. Porter,,86,91
380,4,5:41.0,,J. Ennis enters the game for M. Scott,86,91
381,4,5:29.0,,T. Harris misses 2-pt layup from 3 ft,86,91
382,4,5:26.0,Defensive rebound by W. Barton,,86,91
383,4,5:14.0,Personal foul by M. Thybulle (drawn by P. Millsap),,86,91
