,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
99,1,2:11.0,J. Hayes makes 2-pt dunk from 3 ft (assist by J. Holiday),,25,39
100,1,1:58.0,,D. Green misses 3-pt jump shot from 26 ft,25,39
101,1,1:54.0,Defensive rebound by J. Redick,,25,39
102,1,1:46.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Hayes),,28,39
103,1,1:30.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Kuzma),28,42
104,1,1:20.0,Turnover by J. Holiday (bad pass; steal by A. Davis),,28,42
105,1,1:18.0,,Turnover by A. Davis (bad pass; steal by J. Holiday),28,42
106,1,1:11.0,J. Redick misses 2-pt layup from 1 ft,,28,42
107,1,1:08.0,,Defensive rebound by A. Davis,28,42
108,1,1:01.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,28,42
109,1,0:59.0,Defensive rebound by J. Hart,,28,42
110,1,0:52.0,J. Holiday misses 2-pt jump shot from 21 ft,,28,42
111,1,0:50.0,,Defensive rebound by A. Davis,28,42
112,1,0:29.0,,A. Davis misses 3-pt jump shot from 26 ft,28,42
113,1,0:26.0,Defensive rebound by J. Holiday,,28,42
114,1,0:11.0,J. Holiday makes 2-pt dunk from 2 ft,,30,42
115,1,0:01.0,,K. Kuzma misses 3-pt jump shot from 26 ft,30,42
116,1,0:00.0,,Offensive rebound by Team,30,42
117,2,11:37.0,E. Moore misses 2-pt jump shot from 21 ft,,30,42
118,2,11:33.0,Offensive rebound by D. Favors,,30,42
119,2,11:33.0,D. Favors misses 2-pt layup at rim,,30,42
120,2,11:32.0,,Defensive rebound by K. Caldwell-Pope,30,42
121,2,11:22.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,30,42
122,2,11:20.0,Defensive rebound by D. Favors,,30,42
123,2,11:16.0,E. Moore misses 3-pt jump shot from 23 ft,,30,42
124,2,11:12.0,,Defensive rebound by R. Rondo,30,42
125,2,11:00.0,,T. Daniels makes 3-pt jump shot from 28 ft (assist by R. Rondo),30,45
126,2,10:41.0,E. Moore makes 2-pt jump shot from 7 ft,,32,45
127,2,10:19.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft,32,47
128,2,10:15.0,Shooting foul by D. Howard (drawn by L. Ball),,32,47
129,2,10:15.0,L. Ball makes free throw 1 of 2,,33,47
130,2,10:15.0,L. Ball misses free throw 2 of 2,,33,47
131,2,10:13.0,,Defensive rebound by R. Rondo,33,47
132,2,10:05.0,,R. Rondo makes 2-pt layup from 1 ft,33,49
133,2,10:00.0,L. Ball makes 2-pt dunk from 3 ft,,35,49
134,2,9:40.0,,R. Rondo misses 2-pt jump shot from 4 ft (block by E. Moore),35,49
135,2,9:37.0,Defensive rebound by E. Moore,,35,49
136,2,9:25.0,Personal foul by K. Kuzma (drawn by B. Ingram),,35,49
137,2,9:22.0,,Violation by Team (kicked ball),35,49
138,2,9:15.0,L. Ball makes 2-pt jump shot from 20 ft,,37,49
139,2,8:56.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,37,49
140,2,8:53.0,Defensive rebound by J. Hart,,37,49
141,2,8:46.0,B. Ingram makes 2-pt jump shot from 11 ft (assist by J. Hart),,39,49
142,2,8:44.0,,LA Lakers full timeout,39,49
143,2,8:44.0,,L. James enters the game for K. Caldwell-Pope,39,49
144,2,8:22.0,Violation by Team (kicked ball),,39,49
145,2,8:12.0,,L. James misses 2-pt jump shot from 19 ft,39,49
146,2,8:09.0,Defensive rebound by D. Favors,,39,49
147,2,8:02.0,B. Ingram makes 2-pt jump shot from 18 ft,,41,49
148,2,7:48.0,,R. Rondo misses 2-pt jump shot from 13 ft,41,49
149,2,7:45.0,Defensive rebound by L. Ball,,41,49
150,2,7:32.0,E. Moore makes 3-pt jump shot from 25 ft (assist by B. Ingram),,44,49
151,2,7:15.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by R. Rondo),44,51
152,2,7:02.0,J. Hart misses 3-pt jump shot from 27 ft,,44,51
153,2,6:59.0,,Defensive rebound by K. Kuzma,44,51
154,2,6:51.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by R. Rondo),44,53
155,2,6:45.0,B. Ingram makes 2-pt dunk from 1 ft (assist by L. Ball),,46,53
156,2,6:44.0,,LA Lakers full timeout,46,53
157,2,6:44.0,J. Holiday enters the game for B. Ingram,,46,53
158,2,6:44.0,,A. Bradley enters the game for T. Daniels,46,53
159,2,6:44.0,,A. Davis enters the game for K. Kuzma,46,53
160,2,6:44.0,,D. Green enters the game for R. Rondo,46,53
161,2,6:24.0,,L. James makes 3-pt jump shot from 23 ft (assist by D. Green),46,56
162,2,6:09.0,Turnover by J. Holiday (bad pass; steal by A. Davis),,46,56
163,2,5:55.0,,L. James misses 2-pt hook shot from 6 ft,46,56
164,2,5:53.0,Defensive rebound by J. Hart,,46,56
165,2,5:46.0,E. Moore makes 2-pt jump shot from 5 ft,,48,56
166,2,5:22.0,,A. Davis makes 2-pt layup from 2 ft,48,58
167,2,5:11.0,E. Moore misses 2-pt jump shot from 17 ft,,48,58
168,2,5:08.0,,Defensive rebound by A. Bradley,48,58
169,2,4:57.0,,D. Green makes 2-pt jump shot from 12 ft,48,60
170,2,4:41.0,J. Hart makes 3-pt jump shot from 25 ft (assist by D. Favors),,51,60
171,2,4:28.0,,A. Bradley makes 2-pt layup from 3 ft (assist by L. James),51,62
172,2,4:14.0,Turnover by E. Moore (traveling),,51,62
173,2,4:14.0,J. Redick enters the game for E. Moore,,51,62
174,2,3:59.0,,D. Howard makes 2-pt dunk from 1 ft (assist by D. Green),51,64
175,2,3:45.0,J. Holiday makes 2-pt layup from 1 ft,,53,64
176,2,3:27.0,,A. Davis misses 2-pt layup from 3 ft,53,64
177,2,3:23.0,Defensive rebound by D. Favors,,53,64
178,2,3:14.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Holiday),,55,64
179,2,3:01.0,,Personal foul by J. Hart (drawn by L. James),55,64
180,2,3:01.0,B. Ingram enters the game for J. Hart,,55,64
181,2,2:49.0,,L. James misses 3-pt jump shot from 27 ft,55,64
182,2,2:47.0,,Offensive rebound by D. Green,55,64
183,2,2:41.0,,Turnover by A. Davis (bad pass),55,64
184,2,2:29.0,L. Ball misses 3-pt jump shot from 26 ft,,55,64
185,2,2:26.0,,Defensive rebound by D. Howard,55,64
186,2,2:21.0,,A. Bradley misses 2-pt layup from 1 ft (block by D. Favors),55,64
187,2,2:17.0,Defensive rebound by J. Holiday,,55,64
188,2,2:14.0,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Holiday),,58,64
189,2,2:13.0,,LA Lakers full timeout,58,64
190,2,2:13.0,E. Moore enters the game for L. Ball,,58,64
191,2,2:13.0,,K. Caldwell-Pope enters the game for D. Howard,58,64
192,2,2:00.0,,L. James misses 2-pt layup from 4 ft,58,64
193,2,1:56.0,Defensive rebound by D. Favors,,58,64
194,2,1:50.0,E. Moore makes 2-pt layup from 2 ft,,60,64
195,2,1:36.0,,L. James misses 2-pt layup from 2 ft (block by D. Favors),60,64
196,2,1:36.0,,Offensive rebound by A. Davis,60,64
197,2,1:36.0,,A. Davis makes 2-pt layup from 2 ft,60,66
198,2,1:36.0,,Shooting foul by B. Ingram (drawn by A. Davis),60,66
199,2,1:36.0,J. Hayes enters the game for D. Favors,,60,66
200,2,1:36.0,,A. Davis makes free throw 1 of 1,60,67
201,2,1:18.0,Turnover by J. Redick (bad pass; steal by L. James),,60,67
202,2,1:15.0,,L. James makes 2-pt layup from 3 ft,60,69
203,2,1:02.0,B. Ingram makes 2-pt jump shot from 12 ft,,62,69
204,2,0:49.0,,Shooting foul by J. Hayes (drawn by A. Davis),62,69
205,2,0:49.0,,A. Davis makes free throw 1 of 2,62,70
206,2,0:49.0,J. Hart enters the game for B. Ingram,,62,70
207,2,0:49.0,,A. Davis makes free throw 2 of 2,62,71
208,2,0:43.0,E. Moore misses 3-pt jump shot from 27 ft,,62,71
209,2,0:40.0,,Defensive rebound by L. James,62,71
210,2,0:33.0,,Shooting foul by J. Hayes (drawn by D. Green),62,71
211,2,0:33.0,,D. Green misses free throw 1 of 2,62,71
212,2,0:33.0,,Offensive rebound by Team,62,71
213,2,0:33.0,,D. Green makes free throw 2 of 2,62,72
214,2,0:24.0,E. Moore misses 3-pt jump shot from 28 ft,,62,72
215,2,0:20.0,,Defensive rebound by A. Davis,62,72
216,2,0:06.0,,Personal foul by E. Moore (drawn by A. Davis),62,72
217,2,0:06.0,,A. Davis makes free throw 1 of 2,62,73
218,2,0:06.0,,A. Davis makes free throw 2 of 2,62,74
219,2,0:04.0,Personal foul by K. Caldwell-Pope (drawn by J. Hart),,62,74
220,2,0:00.0,J. Hart misses 3-pt jump shot from 23 ft,,62,74
221,2,0:00.0,Offensive rebound by Team,,62,74
222,3,11:47.0,B. Ingram misses 3-pt jump shot from 24 ft,,62,74
223,3,11:44.0,,Defensive rebound by J. McGee,62,74
224,3,11:26.0,,Turnover by L. James (bad pass; steal by L. Ball),62,74
225,3,11:04.0,L. Ball makes 2-pt jump shot from 13 ft,,64,74
226,3,10:46.0,,J. McGee misses 2-pt jump shot from 5 ft,64,74
227,3,10:44.0,Defensive rebound by D. Favors,,64,74
228,3,10:35.0,J. Redick makes 3-pt jump shot from 24 ft (assist by L. Ball),,67,74
229,3,10:19.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by L. James),67,76
230,3,10:02.0,J. Redick misses 3-pt jump shot from 26 ft,,67,76
231,3,10:00.0,Offensive rebound by J. Redick,,67,76
232,3,9:58.0,J. Holiday misses 3-pt jump shot from 23 ft,,67,76
233,3,9:55.0,,Defensive rebound by L. James,67,76
234,3,9:50.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by L. James),67,79
235,3,9:39.0,J. Holiday misses 2-pt layup from 1 ft,,67,79
236,3,9:34.0,Offensive rebound by D. Favors,,67,79
237,3,9:31.0,D. Favors misses 2-pt jump shot from 17 ft,,67,79
238,3,9:28.0,,Defensive rebound by J. McGee,67,79
239,3,9:17.0,,A. Bradley misses 3-pt jump shot from 27 ft,67,79
240,3,9:14.0,Defensive rebound by J. Redick,,67,79
241,3,9:10.0,Personal foul by A. Bradley (drawn by B. Ingram),,67,79
242,3,8:57.0,J. Redick misses 2-pt jump shot from 7 ft,,67,79
243,3,8:55.0,,Defensive rebound by J. McGee,67,79
244,3,8:51.0,,J. McGee makes 2-pt dunk from 2 ft (assist by A. Bradley),67,81
245,3,8:51.0,New Orleans full timeout,,67,81
246,3,8:42.0,Turnover by B. Ingram (traveling),,67,81
247,3,8:22.0,,Shooting foul by D. Favors (drawn by J. McGee),67,81
248,3,8:22.0,,J. McGee makes free throw 1 of 2,67,82
249,3,8:22.0,,J. McGee makes free throw 2 of 2,67,83
250,3,8:04.0,J. Holiday misses 2-pt layup from 2 ft,,67,83
251,3,7:59.0,Offensive rebound by D. Favors,,67,83
252,3,7:59.0,D. Favors makes 2-pt dunk from 1 ft,,69,83
253,3,7:54.0,,A. Davis makes 3-pt jump shot from 27 ft (assist by L. James),69,86
254,3,7:41.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by L. Ball),,72,86
255,3,7:15.0,,A. Davis misses 2-pt jump shot from 20 ft,72,86
256,3,7:12.0,Defensive rebound by J. Redick,,72,86
257,3,7:10.0,Personal foul by L. James (drawn by J. Redick),,72,86
258,3,7:04.0,J. Redick misses 2-pt jump shot from 16 ft,,72,86
259,3,7:02.0,,Defensive rebound by J. McGee,72,86
260,3,6:43.0,,L. James misses 2-pt jump shot from 9 ft (block by J. Holiday),72,86
261,3,6:42.0,,Offensive rebound by Team,72,86
262,3,6:39.0,,L. James misses 2-pt jump shot from 23 ft,72,86
263,3,6:35.0,,Offensive rebound by J. McGee,72,86
264,3,6:32.0,,D. Green misses 3-pt jump shot from 27 ft,72,86
265,3,6:30.0,,Offensive rebound by J. McGee,72,86
266,3,6:30.0,,Turnover by A. Davis (off goaltending),72,86
267,3,6:21.0,L. Ball makes 2-pt jump shot from 3 ft,,74,86
268,3,6:06.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by L. James),74,89
269,3,5:50.0,B. Ingram misses 3-pt jump shot from 27 ft,,74,89
270,3,5:48.0,,Defensive rebound by A. Davis,74,89
271,3,5:41.0,,D. Green misses 3-pt jump shot from 24 ft,74,89
272,3,5:38.0,Defensive rebound by J. Redick,,74,89
273,3,5:28.0,B. Ingram misses 2-pt jump shot from 3 ft,,74,89
274,3,5:26.0,Offensive rebound by D. Favors,,74,89
275,3,5:22.0,L. Ball misses 3-pt jump shot from 27 ft,,74,89
276,3,5:20.0,,Defensive rebound by D. Green,74,89
277,3,5:14.0,,Personal foul by J. Redick (drawn by J. McGee),74,89
278,3,5:14.0,J. Hayes enters the game for D. Favors,,74,89
279,3,5:07.0,,L. James makes 2-pt dunk from 4 ft (assist by D. Green),74,91
280,3,4:58.0,B. Ingram misses 3-pt jump shot from 23 ft,,74,91
281,3,4:56.0,,Defensive rebound by L. James,74,91
282,3,4:49.0,,A. Davis makes 3-pt jump shot from 28 ft (assist by D. Green),74,94
283,3,4:36.0,J. Holiday misses 2-pt jump shot from 6 ft,,74,94
284,3,4:36.0,Offensive rebound by Team,,74,94
285,3,4:36.0,J. Hart enters the game for J. Holiday,,74,94
286,3,4:36.0,E. Moore enters the game for J. Redick,,74,94
287,3,4:24.0,J. Hart misses 3-pt jump shot from 25 ft,,74,94
288,3,4:20.0,,Defensive rebound by J. McGee,74,94
289,3,4:18.0,,Shooting foul by E. Moore (drawn by A. Davis),74,94
290,3,4:18.0,,A. Davis makes free throw 1 of 2,74,95
291,3,4:18.0,,K. Caldwell-Pope enters the game for A. Bradley,74,95
292,3,4:18.0,,K. Kuzma enters the game for J. McGee,74,95
293,3,4:18.0,,A. Davis makes free throw 2 of 2,74,96
294,3,4:02.0,B. Ingram misses 2-pt jump shot from 8 ft,,74,96
295,3,3:59.0,Offensive rebound by J. Hayes,,74,96
296,3,3:59.0,J. Hayes misses 2-pt layup from 1 ft,,74,96
297,3,3:57.0,,Defensive rebound by L. James,74,96
298,3,3:46.0,,Personal foul by J. Hayes (drawn by L. James),74,96
299,3,3:46.0,,T. Daniels enters the game for D. Green,74,96
300,3,3:46.0,,R. Rondo enters the game for L. James,74,96
301,3,3:38.0,,Personal foul by B. Ingram (drawn by A. Davis),74,96
302,3,3:38.0,,A. Davis makes free throw 1 of 2,74,97
303,3,3:38.0,,A. Davis makes free throw 2 of 2,74,98
304,3,3:31.0,L. Ball makes 2-pt jump shot from 19 ft,,76,98
305,3,3:18.0,,K. Kuzma misses 2-pt jump shot from 6 ft,76,98
306,3,3:15.0,Defensive rebound by J. Hayes,,76,98
307,3,3:04.0,L. Ball misses 3-pt jump shot from 23 ft,,76,98
308,3,3:02.0,,Defensive rebound by R. Rondo,76,98
309,3,2:56.0,,A. Davis makes 2-pt dunk from 4 ft (assist by R. Rondo),76,100
310,3,2:56.0,New Orleans full timeout,,76,100
311,3,2:42.0,B. Ingram misses 2-pt jump shot from 15 ft,,76,100
312,3,2:42.0,Offensive rebound by Team,,76,100
313,3,2:35.0,J. Hart misses 3-pt jump shot from 26 ft,,76,100
314,3,2:32.0,,Defensive rebound by R. Rondo,76,100
315,3,2:10.0,,R. Rondo misses 2-pt layup from 3 ft,76,100
316,3,2:06.0,Defensive rebound by L. Ball,,76,100
317,3,1:58.0,B. Ingram makes 3-pt jump shot from 26 ft,,79,100
318,3,1:50.0,,Offensive foul by K. Kuzma (drawn by B. Ingram),79,100
319,3,1:50.0,,Turnover by K. Kuzma (offensive foul),79,100
320,3,1:39.0,J. Hayes makes 2-pt jump shot from 11 ft (assist by L. Ball),,81,100
321,3,1:15.0,,Turnover by T. Daniels (back court),81,100
322,3,1:03.0,E. Moore makes 2-pt jump shot from 8 ft,,83,100
323,3,1:02.0,,LA Lakers full timeout,83,100
324,3,0:50.0,,Personal foul by J. Hart (drawn by A. Davis),83,100
325,3,0:50.0,,A. Davis makes free throw 1 of 2,83,101
326,3,0:50.0,,A. Davis makes free throw 2 of 2,83,102
327,3,0:39.0,B. Ingram misses 2-pt jump shot from 19 ft,,83,102
328,3,0:36.0,,Defensive rebound by R. Rondo,83,102
329,3,0:26.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by R. Rondo),83,105
330,3,0:05.0,L. Ball misses 3-pt jump shot from 27 ft,,83,105
331,3,0:03.0,,Defensive rebound by A. Davis,83,105
332,3,0:00.0,,K. Kuzma misses 3-pt jump shot from 34 ft (block by J. Hart),83,105
333,3,0:00.0,,Offensive rebound by Team,83,105
334,4,11:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,83,105
335,4,11:45.0,Defensive rebound by E. Moore,,83,105
336,4,11:33.0,D. Favors makes 2-pt hook shot from 2 ft (assist by J. Holiday),,85,105
337,4,11:33.0,,Violation by Team (def goaltending),85,105
338,4,11:18.0,,K. Kuzma misses 2-pt jump shot from 11 ft,85,105
339,4,11:15.0,Defensive rebound by D. Favors,,85,105
340,4,11:02.0,J. Holiday makes 2-pt jump shot from 8 ft,,87,105
341,4,10:43.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,87,105
342,4,10:41.0,Defensive rebound by J. Hart,,87,105
343,4,10:34.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),,90,105
344,4,10:33.0,,LA Lakers full timeout,90,105
345,4,10:23.0,,Turnover by D. Howard (back court),90,105
346,4,10:06.0,D. Favors makes 2-pt layup from 1 ft (assist by E. Moore),,92,105
347,4,9:47.0,,K. Kuzma misses 2-pt jump shot from 4 ft,92,105
348,4,9:45.0,Defensive rebound by K. Williams,,92,105
349,4,9:33.0,J. Holiday misses 2-pt layup from 2 ft (block by K. Kuzma),,92,105
350,4,9:33.0,Offensive rebound by Team,,92,105
351,4,9:29.0,E. Moore misses 2-pt layup from 3 ft (block by D. Howard),,92,105
352,4,9:27.0,,Defensive rebound by K. Caldwell-Pope,92,105
353,4,9:27.0,,Personal take foul by K. Williams (drawn by L. James),92,105
354,4,9:27.0,,A. Bradley enters the game for R. Rondo,92,105
355,4,9:18.0,,L. James makes 2-pt jump shot from 21 ft,92,107
356,4,9:06.0,Shooting foul by A. Bradley (drawn by J. Holiday),,92,107
357,4,9:06.0,J. Holiday makes free throw 1 of 2,,93,107
358,4,9:06.0,J. Holiday makes free throw 2 of 2,,94,107
359,4,8:56.0,,L. James misses 2-pt jump shot from 15 ft,94,107
360,4,8:53.0,,Offensive rebound by D. Howard,94,107
361,4,8:50.0,,A. Bradley misses 3-pt jump shot from 22 ft,94,107
362,4,8:47.0,Defensive rebound by D. Favors,,94,107
363,4,8:41.0,J. Hart misses 3-pt jump shot from 27 ft,,94,107
364,4,8:39.0,,Defensive rebound by D. Howard,94,107
365,4,8:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,94,107
366,4,8:23.0,Defensive rebound by K. Williams,,94,107
367,4,8:21.0,J. Hart makes 2-pt dunk from 2 ft (assist by J. Holiday),,96,107
368,4,8:02.0,,L. James makes 2-pt layup from 2 ft,96,109
369,4,8:02.0,,Shooting foul by K. Williams (drawn by L. James),96,109
370,4,8:02.0,,L. James misses free throw 1 of 1,96,109
371,4,8:00.0,Defensive rebound by E. Moore,,96,109
372,4,7:54.0,E. Moore makes 2-pt layup from 2 ft,,98,109
373,4,7:36.0,,L. James misses 3-pt jump shot from 29 ft,98,109
374,4,7:33.0,Defensive rebound by D. Favors,,98,109
375,4,7:28.0,D. Favors misses 3-pt jump shot from 27 ft,,98,109
376,4,7:24.0,,Defensive rebound by K. Kuzma,98,109
377,4,7:13.0,,Turnover by D. Howard (3 sec),98,109
378,4,7:13.0,,A. Davis enters the game for L. James,98,109
379,4,7:13.0,,R. Rondo enters the game for K. Kuzma,98,109
380,4,7:04.0,J. Holiday misses 3-pt jump shot from 27 ft,,98,109
381,4,7:01.0,,Defensive rebound by A. Davis,98,109
382,4,6:52.0,,Shooting foul by J. Hart (drawn by K. Caldwell-Pope),98,109
383,4,6:52.0,,K. Caldwell-Pope makes free throw 1 of 2,98,110
384,4,6:52.0,,K. Caldwell-Pope misses free throw 2 of 2,98,110
385,4,6:49.0,Defensive rebound by D. Favors,,98,110
386,4,6:38.0,D. Favors makes 2-pt dunk from 1 ft (assist by E. Moore),,100,110
387,4,6:18.0,,Turnover by A. Bradley (bad pass; steal by J. Hart),100,110
