,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,WASHINGTON_ACTION,LA CLIPPERS_SCORE,WASHINGTON_SCORE
70,1,3:54.0,,Personal foul by P. Beverley (drawn by M. Wagner),29,19
71,1,3:54.0,L. Williams enters the game for P. Beverley,,29,19
72,1,3:54.0,Technical foul by P. Beverley,,29,19
73,1,3:54.0,,B. Beal makes technical free throw,29,20
74,1,3:54.0,M. Harrell enters the game for I. Zubac,,29,20
75,1,3:40.0,,Turnover by I. Smith (bad pass; steal by P. George),29,20
76,1,3:30.0,L. Williams makes 3-pt jump shot from 25 ft (assist by P. George),,32,20
77,1,3:07.0,,I. Smith misses 2-pt hook shot from 12 ft,32,20
78,1,3:05.0,Defensive rebound by K. Leonard,,32,20
79,1,2:59.0,M. Harrell makes 2-pt layup from 2 ft,,34,20
80,1,2:46.0,,M. Wagner misses 2-pt layup from 4 ft,34,20
81,1,2:46.0,Defensive rebound by Team,,34,20
82,1,2:46.0,,Loose ball foul by M. Wagner (drawn by K. Leonard),34,20
83,1,2:46.0,,D. Bertāns enters the game for R. Hachimura,34,20
84,1,2:46.0,,I. Mahinmi enters the game for M. Wagner,34,20
85,1,2:39.0,Offensive foul by K. Leonard (drawn by D. Bertāns),,34,20
86,1,2:39.0,Turnover by K. Leonard (offensive foul),,34,20
87,1,2:39.0,J. Green enters the game for M. Harkless,,34,20
88,1,2:39.0,J. Robinson enters the game for K. Leonard,,34,20
89,1,2:20.0,,I. Smith misses 2-pt layup from 2 ft,34,20
90,1,2:17.0,,Offensive rebound by I. Mahinmi,34,20
91,1,2:17.0,,I. Mahinmi makes 2-pt layup at rim,34,22
92,1,2:13.0,Personal foul by T. Brown (drawn by L. Williams),,34,22
93,1,2:13.0,T. Mann enters the game for P. George,,34,22
94,1,2:13.0,,C. Chiozza enters the game for I. Smith,34,22
95,1,2:07.0,Shooting foul by I. Mahinmi (drawn by M. Harrell),,34,22
96,1,2:07.0,M. Harrell misses free throw 1 of 2,,34,22
97,1,2:07.0,Offensive rebound by Team,,34,22
98,1,2:07.0,M. Harrell makes free throw 2 of 2,,35,22
99,1,1:50.0,,B. Beal misses 3-pt jump shot from 26 ft,35,22
100,1,1:47.0,Defensive rebound by J. Green,,35,22
101,1,1:35.0,L. Williams misses 3-pt jump shot from 27 ft,,35,22
102,1,1:33.0,,Defensive rebound by I. Mahinmi,35,22
103,1,1:24.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by C. Chiozza),35,25
104,1,1:10.0,J. Robinson misses 3-pt jump shot from 26 ft,,35,25
105,1,1:07.0,,Defensive rebound by Team,35,25
106,1,0:58.0,,Personal foul by J. Robinson (drawn by B. Beal),35,25
107,1,0:49.0,,Turnover by C. Chiozza (bad pass; steal by J. Robinson),35,25
108,1,0:41.0,J. Green misses 3-pt jump shot from 26 ft,,35,25
109,1,0:38.0,,Defensive rebound by T. Brown,35,25
110,1,0:32.0,,B. Beal misses 2-pt layup from 2 ft,35,25
111,1,0:29.0,Defensive rebound by L. Williams,,35,25
112,1,0:13.0,M. Harrell misses 2-pt layup from 2 ft (block by I. Mahinmi),,35,25
113,1,0:10.0,,Defensive rebound by I. Mahinmi,35,25
114,1,0:03.0,,B. Beal misses 2-pt jump shot from 18 ft,35,25
115,1,0:00.0,Defensive rebound by J. Robinson,,35,25
116,2,11:48.0,L. Williams makes 2-pt jump shot from 19 ft (assist by T. Mann),,37,25
117,2,11:32.0,,T. Brown makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),37,27
118,2,11:25.0,,Personal foul by L. Williams (drawn by C. Chiozza),37,27
119,2,11:25.0,Turnover by L. Williams (lost ball; steal by C. Chiozza),,37,27
120,2,11:15.0,,T. Brown misses 2-pt layup from 2 ft,37,27
121,2,11:11.0,,Offensive rebound by I. Mahinmi,37,27
122,2,11:11.0,,I. Mahinmi makes 2-pt dunk at rim,37,29
123,2,11:03.0,Shooting foul by D. Bertāns (drawn by J. Robinson),,37,29
124,2,11:03.0,J. Robinson misses free throw 1 of 2,,37,29
125,2,11:03.0,Offensive rebound by Team,,37,29
126,2,11:03.0,J. Robinson misses free throw 2 of 2,,37,29
127,2,11:01.0,,Defensive rebound by T. Brown,37,29
128,2,10:54.0,,Shooting foul by J. Green (drawn by D. Bertāns),37,29
129,2,10:54.0,,D. Bertāns makes free throw 1 of 3,37,30
130,2,10:54.0,,D. Bertāns makes free throw 2 of 3,37,31
131,2,10:54.0,,D. Bertāns makes free throw 3 of 3,37,32
132,2,10:43.0,L. Williams makes 2-pt layup from 3 ft,,39,32
133,2,10:25.0,,D. Bertāns misses 3-pt jump shot from 26 ft,39,32
134,2,10:25.0,,Offensive rebound by Team,39,32
135,2,10:25.0,Loose ball foul by J. Green (drawn by I. Mahinmi),,39,32
136,2,10:25.0,M. Harkless enters the game for J. Green,,39,32
137,2,10:19.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by C. Chiozza),39,35
138,2,9:55.0,M. Harrell makes 2-pt layup from 6 ft,,41,35
139,2,9:55.0,Shooting foul by I. Mahinmi (drawn by M. Harrell),,41,35
140,2,9:55.0,M. Harrell misses free throw 1 of 1,,41,35
141,2,9:53.0,,Defensive rebound by A. Schofield,41,35
142,2,9:42.0,,Turnover by A. Schofield (out of bounds lost ball),41,35
143,2,9:27.0,T. Mann misses 2-pt layup from 3 ft (block by I. Mahinmi),,41,35
144,2,9:24.0,,Defensive rebound by A. Schofield,41,35
145,2,9:22.0,,C. Chiozza misses 2-pt layup from 3 ft (block by M. Harkless),41,35
146,2,9:22.0,,Offensive rebound by Team,41,35
147,2,9:16.0,,T. Brown makes 2-pt layup from 1 ft,41,37
148,2,8:52.0,L. Williams makes 3-pt jump shot from 27 ft (assist by T. Mann),,44,37
149,2,8:33.0,,T. Brown makes 3-pt jump shot from 27 ft (assist by C. Chiozza),44,40
150,2,8:32.0,LA Clippers full timeout,,44,40
151,2,8:32.0,,R. Hachimura enters the game for A. Schofield,44,40
152,2,8:10.0,T. Mann misses 2-pt layup from 13 ft (block by I. Mahinmi),,44,40
153,2,8:08.0,Offensive rebound by Team,,44,40
154,2,8:08.0,M. Harrell misses 3-pt jump shot from 30 ft,,44,40
155,2,8:08.0,Offensive rebound by Team,,44,40
156,2,8:08.0,Turnover by Team (shot clock),,44,40
157,2,7:53.0,,D. Bertāns makes 2-pt layup from 2 ft (assist by I. Mahinmi),44,42
158,2,7:46.0,L. Williams misses 2-pt layup from 3 ft,,44,42
159,2,7:44.0,,Defensive rebound by I. Mahinmi,44,42
160,2,7:43.0,,Personal foul by J. Robinson (drawn by D. Bertāns),44,42
161,2,7:43.0,P. Beverley enters the game for J. Robinson,,44,42
162,2,7:26.0,,D. Bertāns misses 3-pt jump shot from 28 ft,44,42
163,2,7:22.0,Defensive rebound by M. Harkless,,44,42
164,2,7:18.0,Offensive foul by T. Mann (drawn by I. Mahinmi),,44,42
165,2,7:18.0,Turnover by T. Mann (offensive foul),,44,42
166,2,7:18.0,P. George enters the game for M. Harkless,,44,42
167,2,7:18.0,K. Leonard enters the game for T. Mann,,44,42
168,2,7:18.0,,B. Beal enters the game for C. Chiozza,44,42
169,2,7:02.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by R. Hachimura),44,45
170,2,6:50.0,P. George misses 2-pt layup from 10 ft,,44,45
171,2,6:47.0,Offensive rebound by M. Harrell,,44,45
172,2,6:47.0,M. Harrell misses 2-pt layup from 2 ft,,44,45
173,2,6:44.0,,Defensive rebound by B. Beal,44,45
174,2,6:26.0,,T. Brown makes 3-pt jump shot from 26 ft (assist by R. Hachimura),44,48
175,2,6:20.0,Personal foul by T. Brown (drawn by L. Williams),,44,48
176,2,6:20.0,,M. Wagner enters the game for I. Mahinmi,44,48
177,2,6:10.0,P. Beverley makes 3-pt jump shot from 26 ft (assist by L. Williams),,47,48
178,2,5:50.0,,Turnover by M. Wagner (lost ball; steal by P. George),47,48
179,2,5:47.0,P. George makes 2-pt dunk from 1 ft (assist by P. Beverley),,49,48
180,2,5:47.0,,Washington full timeout,49,48
181,2,5:47.0,,I. Smith enters the game for M. Wagner,49,48
182,2,5:23.0,,T. Brown makes 2-pt layup from 2 ft (assist by B. Beal),49,50
183,2,5:05.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by P. Beverley),,52,50
184,2,4:55.0,,I. Smith makes 2-pt layup from 2 ft,52,52
185,2,4:46.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,54,52
186,2,4:38.0,,D. Bertāns misses 3-pt jump shot from 26 ft,54,52
187,2,4:35.0,Defensive rebound by M. Harrell,,54,52
188,2,4:30.0,L. Williams misses 2-pt jump shot from 10 ft,,54,52
189,2,4:26.0,,Defensive rebound by I. Smith,54,52
190,2,4:20.0,,Shooting foul by M. Harrell (drawn by T. Brown),54,52
191,2,4:20.0,,T. Brown misses free throw 1 of 2,54,52
192,2,4:20.0,,Offensive rebound by Team,54,52
193,2,4:20.0,M. Harkless enters the game for M. Harrell,,54,52
194,2,4:20.0,I. Zubac enters the game for L. Williams,,54,52
195,2,4:20.0,,M. Wagner enters the game for D. Bertāns,54,52
196,2,4:20.0,,T. Brown misses free throw 2 of 2,54,52
197,2,4:17.0,Defensive rebound by K. Leonard,,54,52
198,2,4:11.0,Offensive foul by P. George (drawn by R. Hachimura),,54,52
199,2,4:11.0,Turnover by P. George (offensive foul),,54,52
200,2,4:06.0,,Personal foul by I. Zubac (drawn by B. Beal),54,52
201,2,4:06.0,,B. Beal makes free throw 1 of 2,54,53
202,2,4:06.0,,B. Beal makes free throw 2 of 2,54,54
203,2,3:58.0,Personal foul by R. Hachimura (drawn by K. Leonard),,54,54
204,2,3:51.0,P. George makes 2-pt jump shot from 15 ft (assist by K. Leonard),,56,54
205,2,3:31.0,,B. Beal misses 3-pt jump shot from 26 ft,56,54
206,2,3:27.0,Defensive rebound by K. Leonard,,56,54
207,2,3:18.0,K. Leonard misses 2-pt jump shot from 18 ft,,56,54
208,2,3:15.0,Offensive rebound by I. Zubac,,56,54
209,2,3:14.0,P. George misses 3-pt jump shot from 29 ft,,56,54
210,2,3:11.0,,Defensive rebound by I. Smith,56,54
211,2,3:00.0,,I. Smith makes 2-pt layup from 2 ft,56,56
212,2,2:44.0,P. George misses 2-pt jump shot from 17 ft,,56,56
213,2,2:41.0,Offensive rebound by P. George,,56,56
214,2,2:39.0,P. Beverley misses 3-pt jump shot from 27 ft,,56,56
215,2,2:35.0,,Defensive rebound by M. Wagner,56,56
216,2,2:26.0,,B. Beal makes 2-pt layup from 2 ft,56,58
217,2,2:18.0,P. George makes 2-pt layup from 2 ft (assist by P. Beverley),,58,58
218,2,1:57.0,,B. Beal misses 3-pt jump shot from 26 ft,58,58
219,2,1:54.0,Defensive rebound by K. Leonard,,58,58
220,2,1:48.0,Shooting foul by B. Beal (drawn by K. Leonard),,58,58
221,2,1:48.0,K. Leonard makes free throw 1 of 2,,59,58
222,2,1:48.0,,I. Bonga enters the game for T. Brown,59,58
223,2,1:48.0,K. Leonard makes free throw 2 of 2,,60,58
224,2,1:28.0,,Turnover by B. Beal (lost ball; steal by M. Harkless),60,58
225,2,1:21.0,P. George misses 3-pt jump shot from 26 ft,,60,58
226,2,1:18.0,,Defensive rebound by I. Smith,60,58
227,2,1:16.0,,Shooting foul by P. George (drawn by B. Beal),60,58
228,2,1:16.0,,B. Beal makes free throw 1 of 2,60,59
229,2,1:16.0,,B. Beal makes free throw 2 of 2,60,60
230,2,1:10.0,LA Clippers full timeout,,60,60
231,2,1:10.0,L. Williams enters the game for P. Beverley,,60,60
232,2,1:01.0,K. Leonard misses 2-pt jump shot from 21 ft,,60,60
233,2,0:58.0,,Defensive rebound by R. Hachimura,60,60
234,2,0:46.0,,B. Beal misses 2-pt layup from 1 ft,60,60
235,2,0:44.0,Defensive rebound by P. George,,60,60
236,2,0:39.0,L. Williams makes 2-pt jump shot from 15 ft,,62,60
237,2,0:38.0,,Technical foul by D. Bertāns,62,60
238,2,0:38.0,P. George makes technical free throw,,63,60
239,2,0:38.0,P. Beverley enters the game for P. George,,63,60
240,2,0:38.0,J. Robinson enters the game for K. Leonard,,63,60
241,2,0:33.0,,I. Bonga misses 3-pt jump shot from 23 ft,63,60
242,2,0:30.0,,Offensive rebound by R. Hachimura,63,60
243,2,0:26.0,,B. Beal makes 2-pt layup from 2 ft (assist by R. Hachimura),63,62
244,2,0:09.0,L. Williams makes 2-pt jump shot from 18 ft,,65,62
245,2,0:05.0,,Personal foul by P. Beverley (drawn by B. Beal),65,62
246,2,0:05.0,,B. Beal makes free throw 1 of 2,65,63
247,2,0:05.0,P. George enters the game for P. Beverley,,65,63
248,2,0:05.0,M. Harrell enters the game for J. Robinson,,65,63
249,2,0:05.0,K. Leonard enters the game for I. Zubac,,65,63
250,2,0:05.0,,T. Brown enters the game for M. Wagner,65,63
251,2,0:05.0,,B. Beal makes free throw 2 of 2,65,64
252,2,0:00.0,M. Harkless misses 3-pt jump shot from 29 ft,,65,64
253,2,0:00.0,Offensive rebound by Team,,65,64
254,3,11:47.0,K. Leonard makes 2-pt jump shot from 20 ft,,67,64
255,3,11:33.0,,Def 3 sec tech foul by Team,67,64
256,3,11:33.0,,B. Beal makes technical free throw,67,65
257,3,11:19.0,,Turnover by Team (shot clock),67,65
258,3,11:05.0,Shooting foul by B. Beal (drawn by I. Zubac),,67,65
259,3,11:05.0,I. Zubac makes free throw 1 of 2,,68,65
260,3,11:05.0,I. Zubac makes free throw 2 of 2,,69,65
261,3,10:49.0,,R. Hachimura misses 2-pt dunk from 6 ft (block by I. Zubac),69,65
262,3,10:46.0,Defensive rebound by P. George,,69,65
263,3,10:44.0,P. George misses 3-pt jump shot from 25 ft,,69,65
264,3,10:39.0,Offensive rebound by P. Beverley,,69,65
265,3,10:38.0,P. George makes 2-pt jump shot from 16 ft (assist by P. Beverley),,71,65
266,3,10:29.0,,B. Beal misses 2-pt jump shot from 11 ft,71,65
267,3,10:29.0,Defensive rebound by Team,,71,65
268,3,10:18.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by P. George),,74,65
269,3,10:17.0,,Washington full timeout,74,65
270,3,10:03.0,,I. Smith misses 2-pt jump shot from 17 ft,74,65
271,3,9:58.0,Defensive rebound by P. Beverley,,74,65
272,3,9:49.0,K. Leonard misses 3-pt jump shot from 26 ft,,74,65
273,3,9:47.0,,Defensive rebound by Team,74,65
274,3,9:23.0,,I. Smith misses 3-pt jump shot from 26 ft,74,65
275,3,9:20.0,Defensive rebound by K. Leonard,,74,65
276,3,9:14.0,P. Beverley makes 3-pt jump shot from 27 ft (assist by K. Leonard),,77,65
277,3,9:03.0,,B. Beal misses 2-pt jump shot from 12 ft,77,65
278,3,9:01.0,Defensive rebound by I. Zubac,,77,65
279,3,8:41.0,P. George misses 3-pt jump shot from 27 ft,,77,65
280,3,8:38.0,,Defensive rebound by M. Wagner,77,65
281,3,8:32.0,,B. Beal misses 2-pt layup from 2 ft,77,65
282,3,8:32.0,Defensive rebound by M. Harkless,,77,65
283,3,8:27.0,Shooting foul by I. Bonga (drawn by K. Leonard),,77,65
284,3,8:27.0,K. Leonard misses free throw 1 of 2,,77,65
285,3,8:27.0,Offensive rebound by Team,,77,65
286,3,8:27.0,,T. Brown enters the game for M. Wagner,77,65
287,3,8:27.0,K. Leonard makes free throw 2 of 2,,78,65
288,3,8:16.0,,R. Hachimura makes 2-pt layup from 2 ft (assist by B. Beal),78,67
289,3,8:16.0,,Shooting foul by P. George (drawn by R. Hachimura),78,67
290,3,8:16.0,,D. Bertāns enters the game for I. Bonga,78,67
291,3,8:16.0,,R. Hachimura makes free throw 1 of 1,78,68
292,3,8:02.0,P. George misses 2-pt jump shot from 15 ft,,78,68
293,3,8:00.0,Offensive rebound by Team,,78,68
294,3,7:53.0,K. Leonard makes 2-pt hook shot from 3 ft,,80,68
295,3,7:38.0,,R. Hachimura misses 2-pt layup from 3 ft,80,68
296,3,7:36.0,Defensive rebound by P. Beverley,,80,68
297,3,7:26.0,P. George makes 2-pt layup from 1 ft,,82,68
298,3,7:19.0,,I. Smith misses 2-pt jump shot from 3 ft,82,68
299,3,7:19.0,,Offensive rebound by R. Hachimura,82,68
300,3,7:19.0,,Shooting foul by P. George (drawn by R. Hachimura),82,68
301,3,7:19.0,,R. Hachimura makes free throw 1 of 2,82,69
302,3,7:19.0,L. Williams enters the game for P. George,,82,69
303,3,7:19.0,,R. Hachimura makes free throw 2 of 2,82,70
304,3,7:05.0,Personal foul by I. Smith (drawn by P. Beverley),,82,70
305,3,7:00.0,K. Leonard makes 2-pt jump shot from 15 ft,,84,70
306,3,6:37.0,,I. Smith misses 2-pt jump shot from 8 ft,84,70
307,3,6:35.0,Defensive rebound by P. Beverley,,84,70
308,3,6:31.0,K. Leonard misses 3-pt jump shot from 26 ft,,84,70
309,3,6:29.0,Offensive rebound by Team,,84,70
310,3,6:29.0,,Loose ball foul by B. Beal (drawn by I. Zubac),84,70
311,3,6:20.0,K. Leonard makes 2-pt layup from 7 ft,,86,70
312,3,6:03.0,,R. Hachimura misses 2-pt layup from 3 ft,86,70
313,3,5:59.0,Defensive rebound by M. Harkless,,86,70
314,3,5:41.0,I. Zubac misses 2-pt hook shot from 4 ft,,86,70
315,3,5:39.0,,Defensive rebound by R. Hachimura,86,70
316,3,5:32.0,,R. Hachimura makes 2-pt layup from 3 ft (assist by D. Bertāns),86,72
317,3,5:22.0,L. Williams misses 2-pt jump shot from 15 ft,,86,72
318,3,5:19.0,,Defensive rebound by T. Brown,86,72
319,3,5:10.0,,Personal foul by M. Harkless (drawn by R. Hachimura),86,72
320,3,5:02.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by R. Hachimura),86,75
321,3,5:01.0,LA Clippers full timeout,,86,75
322,3,4:50.0,Turnover by K. Leonard (bad pass; steal by D. Bertāns),,86,75
323,3,4:46.0,,T. Brown makes 2-pt dunk from 2 ft (assist by D. Bertāns),86,77
324,3,4:40.0,Shooting foul by T. Brown (drawn by K. Leonard),,86,77
325,3,4:40.0,K. Leonard makes free throw 1 of 2,,87,77
326,3,4:40.0,K. Leonard makes free throw 2 of 2,,88,77
327,3,4:24.0,,I. Smith misses 3-pt jump shot from 25 ft,88,77
328,3,4:21.0,Defensive rebound by I. Zubac,,88,77
329,3,4:15.0,L. Williams misses 2-pt layup from 3 ft,,88,77
330,3,4:13.0,,Defensive rebound by T. Brown,88,77
331,3,4:10.0,,B. Beal makes 2-pt dunk from 2 ft (assist by T. Brown),88,79
332,3,3:56.0,L. Williams misses 3-pt jump shot from 23 ft,,88,79
333,3,3:53.0,Offensive rebound by I. Zubac,,88,79
334,3,3:52.0,I. Zubac misses 2-pt layup from 1 ft,,88,79
335,3,3:50.0,Offensive rebound by I. Zubac,,88,79
336,3,3:50.0,I. Zubac misses 2-pt layup from 3 ft,,88,79
337,3,3:50.0,Offensive rebound by Team,,88,79
338,3,3:50.0,,Loose ball foul by R. Hachimura (drawn by I. Zubac),88,79
339,3,3:50.0,I. Zubac makes free throw 1 of 2,,89,79
340,3,3:50.0,,C. Chiozza enters the game for R. Hachimura,89,79
341,3,3:50.0,,I. Mahinmi enters the game for I. Smith,89,79
342,3,3:50.0,I. Zubac makes free throw 2 of 2,,90,79
343,3,3:32.0,,C. Chiozza misses 3-pt jump shot from 27 ft,90,79
344,3,3:25.0,,Offensive rebound by T. Brown,90,79
345,3,3:25.0,,I. Mahinmi makes 2-pt layup from 3 ft (assist by C. Chiozza),90,81
346,3,3:25.0,,Shooting foul by P. Beverley (drawn by I. Mahinmi),90,81
347,3,3:25.0,M. Harrell enters the game for P. Beverley,,90,81
348,3,3:25.0,T. Mann enters the game for I. Zubac,,90,81
349,3,3:25.0,,I. Mahinmi misses free throw 1 of 1,90,81
350,3,3:23.0,Defensive rebound by K. Leonard,,90,81
351,3,3:10.0,Turnover by K. Leonard (lost ball; steal by C. Chiozza),,90,81
352,3,3:03.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by C. Chiozza),90,84
353,3,2:46.0,L. Williams misses 2-pt jump shot from 19 ft,,90,84
354,3,2:43.0,,Defensive rebound by D. Bertāns,90,84
355,3,2:39.0,,C. Chiozza makes 2-pt layup from 2 ft,90,86
356,3,2:19.0,M. Harrell makes 2-pt hook shot from 4 ft,,92,86
357,3,2:02.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by B. Beal),92,88
358,3,2:02.0,,Shooting foul by M. Harkless (drawn by I. Mahinmi),92,88
359,3,2:02.0,J. Robinson enters the game for K. Leonard,,92,88
360,3,2:02.0,D. Walton enters the game for T. Mann,,92,88
361,3,2:02.0,,I. Mahinmi makes free throw 1 of 1,92,89
362,3,1:42.0,Personal foul by B. Beal (drawn by L. Williams),,92,89
363,3,1:42.0,L. Williams makes free throw 1 of 2,,93,89
364,3,1:42.0,,R. Hachimura enters the game for B. Beal,93,89
365,3,1:42.0,L. Williams makes free throw 2 of 2,,94,89
366,3,1:24.0,,T. Brown makes 2-pt jump shot from 21 ft,94,91
367,3,1:08.0,M. Harrell makes 2-pt layup from 4 ft (assist by L. Williams),,96,91
368,3,0:55.0,,Turnover by I. Mahinmi (3 sec),96,91
369,3,0:36.0,L. Williams misses 2-pt jump shot from 7 ft,,96,91
370,3,0:35.0,Offensive rebound by Team,,96,91
371,3,0:30.0,D. Walton makes 2-pt layup from 1 ft,,98,91
372,3,0:09.0,,T. Brown makes 2-pt jump shot from 21 ft (assist by C. Chiozza),98,93
373,3,0:01.0,L. Williams makes 2-pt jump shot from 9 ft (assist by D. Walton),,100,93
374,3,0:00.0,,T. Brown misses 3-pt jump shot from 65 ft,100,93
375,3,0:00.0,,Offensive rebound by Team,100,93
376,4,11:43.0,,T. Brown makes 2-pt jump shot from 16 ft,100,95
377,4,11:19.0,J. Robinson misses 3-pt jump shot from 26 ft,,100,95
378,4,11:15.0,,Defensive rebound by D. Bertāns,100,95
379,4,11:00.0,,Turnover by I. Mahinmi (bad pass; steal by M. Harkless),100,95
380,4,10:54.0,J. Robinson misses 3-pt jump shot from 23 ft,,100,95
381,4,10:50.0,Offensive rebound by D. Walton,,100,95
382,4,10:46.0,L. Williams misses 3-pt jump shot from 23 ft,,100,95
383,4,10:43.0,,Defensive rebound by I. Mahinmi,100,95
384,4,10:33.0,,C. Chiozza misses 2-pt layup from 3 ft,100,95
385,4,10:31.0,,Offensive rebound by D. Bertāns,100,95
386,4,10:29.0,,Personal foul by D. Walton (drawn by R. Hachimura),100,95
387,4,10:29.0,P. George enters the game for M. Harkless,,100,95
