,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
169,2,4:04.0,D. Sabonis makes 2-pt jump shot from 7 ft,,46,59
170,2,3:48.0,,Turnover by T. Young (bad pass; steal by J. Lamb),46,59
171,2,3:44.0,D. Sabonis makes 2-pt layup from 2 ft (assist by J. Lamb),,48,59
172,2,3:44.0,,Atlanta full timeout,48,59
173,2,3:44.0,M. Turner enters the game for D. Sabonis,,48,59
174,2,3:44.0,,V. Carter enters the game for D. Bembry,48,59
175,2,3:44.0,,D. Hunter enters the game for A. Crabbe,48,59
176,2,3:32.0,,Turnover by K. Huerter (step out of bounds),48,59
177,2,3:18.0,J. Holiday misses 3-pt jump shot from 27 ft,,48,59
178,2,3:15.0,,Defensive rebound by D. Jones,48,59
179,2,3:05.0,,D. Hunter misses 3-pt jump shot from 22 ft,48,59
180,2,3:04.0,Defensive rebound by Team,,48,59
181,2,2:54.0,Shooting foul by D. Jones (drawn by J. Lamb),,48,59
182,2,2:54.0,J. Lamb makes free throw 1 of 2,,49,59
183,2,2:54.0,J. Lamb makes free throw 2 of 2,,50,59
184,2,2:34.0,,V. Carter misses 2-pt layup from 8 ft (block by J. Lamb),50,59
185,2,2:32.0,Defensive rebound by J. Lamb,,50,59
186,2,2:25.0,J. Lamb makes 2-pt jump shot from 15 ft (assist by A. Holiday),,52,59
187,2,2:10.0,,T. Young misses 3-pt jump shot from 27 ft,52,59
188,2,2:07.0,Defensive rebound by T. Warren,,52,59
189,2,1:59.0,J. Lamb makes 3-pt jump shot from 27 ft (assist by T. Warren),,55,59
190,2,1:41.0,,K. Huerter makes 3-pt jump shot from 27 ft (assist by T. Young),55,62
191,2,1:22.0,Shooting foul by D. Jones (drawn by A. Holiday),,55,62
192,2,1:22.0,A. Holiday makes free throw 1 of 2,,56,62
193,2,1:22.0,E. Sumner enters the game for J. Lamb,,56,62
194,2,1:22.0,,A. Len enters the game for D. Jones,56,62
195,2,1:22.0,A. Holiday makes free throw 2 of 2,,57,62
196,2,1:11.0,,Offensive foul by V. Carter (drawn by E. Sumner),57,62
197,2,1:11.0,,Turnover by V. Carter (offensive foul),57,62
198,2,1:11.0,T. McConnell enters the game for A. Holiday,,57,62
199,2,1:11.0,D. McDermott enters the game for E. Sumner,,57,62
200,2,1:01.0,M. Turner misses 3-pt jump shot from 26 ft,,57,62
201,2,0:58.0,,Defensive rebound by V. Carter,57,62
202,2,0:48.0,,T. Young misses 2-pt jump shot from 7 ft,57,62
203,2,0:46.0,Defensive rebound by T. Warren,,57,62
204,2,0:41.0,T. Warren misses 2-pt jump shot from 10 ft,,57,62
205,2,0:41.0,,Defensive rebound by A. Len,57,62
206,2,0:41.0,,Personal foul by T. Warren (drawn by A. Len),57,62
207,2,0:26.0,,Personal foul by J. Holiday (drawn by T. Young),57,62
208,2,0:26.0,,T. Young makes free throw 1 of 2,57,63
209,2,0:26.0,,D. Bembry enters the game for V. Carter,57,63
210,2,0:26.0,,T. Young makes free throw 2 of 2,57,64
211,2,0:04.0,J. Holiday makes 3-pt jump shot from 26 ft,,60,64
212,2,0:00.0,,T. Young misses 3-pt jump shot from 40 ft,60,64
213,2,0:00.0,,Offensive rebound by Team,60,64
214,3,11:45.0,,Turnover by D. Hunter (lost ball; steal by T. Warren),60,64
215,3,11:32.0,Shooting foul by D. Jones (drawn by M. Turner),,60,64
216,3,11:32.0,M. Turner misses free throw 1 of 2,,60,64
217,3,11:32.0,Offensive rebound by Team,,60,64
218,3,11:32.0,,A. Len enters the game for D. Jones,60,64
219,3,11:32.0,M. Turner makes free throw 2 of 2,,61,64
220,3,11:19.0,,T. Young misses 2-pt jump shot from 19 ft,61,64
221,3,11:15.0,Defensive rebound by M. Turner,,61,64
222,3,11:04.0,A. Holiday misses 2-pt jump shot from 9 ft,,61,64
223,3,11:00.0,,Defensive rebound by K. Huerter,61,64
224,3,10:52.0,,K. Huerter makes 2-pt jump shot from 11 ft,61,66
225,3,10:27.0,A. Holiday makes 3-pt jump shot from 25 ft (assist by M. Turner),,64,66
226,3,10:07.0,,Turnover by K. Huerter (bad pass; steal by A. Holiday),64,66
227,3,10:07.0,Personal take foul by T. Young (drawn by A. Holiday),,64,66
228,3,10:07.0,Instant Replay (Request: Ruling Stands),,64,66
229,3,10:07.0,,A. Crabbe enters the game for D. Hunter,64,66
230,3,9:55.0,M. Turner misses 3-pt jump shot from 25 ft,,64,66
231,3,9:45.0,,Defensive rebound by A. Crabbe,64,66
232,3,9:41.0,,Personal foul by M. Turner (drawn by T. Young),64,66
233,3,9:33.0,,T. Young misses 3-pt jump shot from 27 ft,64,66
234,3,9:31.0,Defensive rebound by A. Holiday,,64,66
235,3,9:26.0,A. Holiday misses 2-pt layup from 3 ft,,64,66
236,3,9:26.0,Offensive rebound by J. Lamb,,64,66
237,3,9:26.0,J. Lamb misses 2-pt layup from 2 ft,,64,66
238,3,9:26.0,Offensive rebound by A. Holiday,,64,66
239,3,9:26.0,T. Warren makes 3-pt jump shot from 24 ft (assist by A. Holiday),,67,66
240,3,9:26.0,Shooting foul by B. Fernando (drawn by T. Warren),,67,66
241,3,9:26.0,T. Warren makes free throw 1 of 1,,68,66
242,3,9:12.0,,K. Huerter misses 2-pt jump shot from 3 ft,68,66
243,3,9:09.0,Defensive rebound by M. Turner,,68,66
244,3,8:55.0,A. Holiday makes 2-pt jump shot from 9 ft (assist by T. Warren),,70,66
245,3,8:42.0,,T. Young makes 2-pt jump shot from 2 ft,70,68
246,3,8:32.0,D. Sabonis makes 2-pt dunk from 2 ft (assist by T. Warren),,72,68
247,3,8:15.0,,T. Young misses 3-pt jump shot from 26 ft,72,68
248,3,8:13.0,Defensive rebound by T. Warren,,72,68
249,3,8:09.0,T. Warren misses 2-pt layup from 2 ft,,72,68
250,3,8:06.0,,Defensive rebound by A. Len,72,68
251,3,7:59.0,,K. Huerter makes 2-pt jump shot from 17 ft,72,70
252,3,7:59.0,,Shooting foul by J. Lamb (drawn by K. Huerter),72,70
253,3,7:59.0,,V. Carter enters the game for B. Fernando,72,70
254,3,7:59.0,,K. Huerter makes free throw 1 of 1,72,71
255,3,7:47.0,J. Lamb misses 2-pt jump shot from 8 ft,,72,71
256,3,7:41.0,Offensive rebound by D. Sabonis,,72,71
257,3,7:41.0,D. Sabonis makes 2-pt layup at rim,,74,71
258,3,7:37.0,,K. Huerter makes 2-pt jump shot from 21 ft (assist by T. Young),74,73
259,3,7:27.0,D. Sabonis misses 2-pt jump shot from 20 ft,,74,73
260,3,7:24.0,,Defensive rebound by V. Carter,74,73
261,3,7:20.0,,T. Young makes 2-pt layup from 2 ft,74,75
262,3,7:20.0,Violation by Team (def goaltending),,74,75
263,3,7:08.0,Shooting foul by A. Len (drawn by M. Turner),,74,75
264,3,7:08.0,M. Turner makes free throw 1 of 2,,75,75
265,3,7:08.0,M. Turner makes free throw 2 of 2,,76,75
266,3,6:52.0,,A. Len makes 2-pt layup from 6 ft (assist by V. Carter),76,77
267,3,6:39.0,D. Sabonis makes 2-pt jump shot from 10 ft (assist by A. Holiday),,78,77
268,3,6:25.0,,V. Carter misses 3-pt jump shot from 27 ft,78,77
269,3,6:23.0,,Offensive rebound by Team,78,77
270,3,6:23.0,Loose ball foul by J. Lamb (drawn by A. Len),,78,77
271,3,6:23.0,,Atlanta full timeout,78,77
272,3,6:23.0,J. Holiday enters the game for J. Lamb,,78,77
273,3,6:09.0,,A. Len makes 2-pt dunk from 2 ft (assist by K. Huerter),78,79
274,3,5:56.0,Personal foul by V. Carter (drawn by M. Turner),,78,79
275,3,5:56.0,M. Turner makes free throw 1 of 2,,79,79
276,3,5:56.0,,B. Fernando enters the game for V. Carter,79,79
277,3,5:56.0,M. Turner makes free throw 2 of 2,,80,79
278,3,5:39.0,,A. Len makes 2-pt hook shot from 7 ft (assist by T. Young),80,81
279,3,5:25.0,Def 3 sec tech foul by Team,,80,81
280,3,5:25.0,T. Warren makes technical free throw,,81,81
281,3,5:25.0,E. Sumner enters the game for D. Sabonis,,81,81
282,3,5:25.0,,D. Bembry enters the game for B. Fernando,81,81
283,3,5:19.0,A. Holiday makes 2-pt layup from 5 ft,,83,81
284,3,5:04.0,,A. Crabbe makes 2-pt jump shot from 7 ft,83,83
285,3,4:53.0,T. Warren misses 2-pt jump shot from 16 ft (block by A. Len),,83,83
286,3,4:46.0,,Defensive rebound by A. Crabbe,83,83
287,3,4:37.0,,A. Crabbe misses 2-pt jump shot from 5 ft,83,83
288,3,4:33.0,Defensive rebound by T. Warren,,83,83
289,3,4:22.0,A. Holiday misses 2-pt jump shot from 3 ft,,83,83
290,3,4:22.0,Offensive rebound by A. Holiday,,83,83
291,3,4:22.0,Personal foul by A. Crabbe (drawn by A. Holiday),,83,83
292,3,4:22.0,A. Holiday makes free throw 1 of 2,,84,83
293,3,4:22.0,A. Holiday makes free throw 2 of 2,,85,83
294,3,4:06.0,,D. Bembry makes 2-pt layup from 4 ft (assist by T. Young),85,85
295,3,3:49.0,T. Warren makes 3-pt jump shot from 26 ft (assist by A. Holiday),,88,85
296,3,3:37.0,,Personal foul by A. Holiday (drawn by T. Young),88,85
297,3,3:37.0,T. McConnell enters the game for A. Holiday,,88,85
298,3,3:37.0,,B. Goodwin enters the game for K. Huerter,88,85
299,3,3:26.0,,Turnover by A. Len (lost ball; steal by T. Warren),88,85
300,3,3:22.0,Technical foul by L. Pierce,,88,85
301,3,3:22.0,T. Warren makes technical free throw,,89,85
302,3,3:10.0,T. McConnell misses 2-pt jump shot from 12 ft,,89,85
303,3,3:06.0,,Defensive rebound by A. Len,89,85
304,3,3:04.0,,Turnover by T. Young (lost ball; steal by T. McConnell),89,85
305,3,2:59.0,M. Turner misses 3-pt jump shot from 25 ft,,89,85
306,3,2:56.0,,Defensive rebound by T. Young,89,85
307,3,2:51.0,,Shooting foul by E. Sumner (drawn by T. Young),89,85
308,3,2:51.0,Indiana full timeout,,89,85
309,3,2:51.0,D. McDermott enters the game for M. Turner,,89,85
310,3,2:51.0,D. Sabonis enters the game for T. Warren,,89,85
311,3,2:51.0,,D. Hunter enters the game for A. Crabbe,89,85
312,3,2:51.0,,T. Young makes free throw 1 of 2,89,86
313,3,2:51.0,,T. Young makes free throw 2 of 2,89,87
314,3,2:32.0,E. Sumner makes 2-pt layup from 4 ft,,91,87
315,3,2:13.0,,D. Bembry makes 2-pt layup from 3 ft (assist by T. Young),91,89
316,3,1:59.0,D. McDermott misses 3-pt jump shot from 25 ft,,91,89
317,3,1:56.0,,Defensive rebound by T. Young,91,89
318,3,1:49.0,,T. Young misses 3-pt jump shot from 26 ft,91,89
319,3,1:48.0,Defensive rebound by Team,,91,89
320,3,1:48.0,,K. Huerter enters the game for T. Young,91,89
321,3,1:35.0,Shooting foul by K. Huerter (drawn by D. Sabonis),,91,89
322,3,1:35.0,D. Sabonis makes free throw 1 of 2,,92,89
323,3,1:35.0,D. Sabonis makes free throw 2 of 2,,93,89
324,3,1:18.0,,K. Huerter makes 2-pt jump shot from 11 ft,93,91
325,3,1:00.0,J. Holiday makes 2-pt jump shot from 17 ft (assist by D. Sabonis),,95,91
326,3,0:48.0,,Personal foul by E. Sumner (drawn by B. Goodwin),95,91
327,3,0:48.0,,B. Goodwin makes free throw 1 of 2,95,92
328,3,0:48.0,,B. Goodwin makes free throw 2 of 2,95,93
329,3,0:39.0,E. Sumner misses 2-pt layup from 6 ft,,95,93
330,3,0:36.0,,Defensive rebound by A. Len,95,93
331,3,0:23.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by D. Bembry),95,96
332,3,0:05.0,T. McConnell misses 2-pt jump shot from 17 ft,,95,96
333,3,0:02.0,,Defensive rebound by K. Huerter,95,96
334,3,0:00.0,,A. Len misses 3-pt jump shot from 31 ft,95,96
335,3,0:00.0,,Offensive rebound by Team,95,96
336,4,11:44.0,T. McConnell misses 2-pt jump shot from 17 ft,,95,96
337,4,11:41.0,,Defensive rebound by K. Huerter,95,96
338,4,11:33.0,,K. Huerter makes 2-pt jump shot from 10 ft,95,98
339,4,11:18.0,D. McDermott makes 2-pt dunk from 2 ft (assist by D. Sabonis),,97,98
340,4,10:57.0,,D. Hunter misses 2-pt jump shot from 10 ft,97,98
341,4,10:54.0,Defensive rebound by D. McDermott,,97,98
342,4,10:43.0,D. Sabonis makes 2-pt jump shot from 21 ft (assist by T. McConnell),,99,98
343,4,10:15.0,,B. Goodwin makes 2-pt layup from 4 ft,99,100
344,4,10:08.0,T. McConnell makes 2-pt layup from 3 ft,,101,100
345,4,9:49.0,,B. Fernando makes 2-pt dunk from 2 ft (assist by K. Huerter),101,102
346,4,9:35.0,Indiana full timeout,,101,102
347,4,9:35.0,,Technical foul by T. McConnell,101,102
348,4,9:35.0,A. Holiday enters the game for T. McConnell,,101,102
349,4,9:35.0,J. Lamb enters the game for E. Sumner,,101,102
350,4,9:35.0,,K. Huerter makes technical free throw,101,103
351,4,9:19.0,A. Holiday misses 2-pt layup from 6 ft,,101,103
352,4,9:16.0,,Defensive rebound by B. Fernando,101,103
353,4,9:01.0,,K. Huerter misses 3-pt jump shot from 27 ft,101,103
354,4,8:58.0,Defensive rebound by D. Sabonis,,101,103
355,4,8:42.0,Turnover by A. Holiday (lost ball; steal by K. Huerter),,101,103
356,4,8:39.0,,D. Bembry makes 2-pt layup from 3 ft (assist by K. Huerter),101,105
357,4,8:25.0,D. Sabonis misses 3-pt jump shot from 25 ft,,101,105
358,4,8:19.0,,Defensive rebound by D. Hunter,101,105
359,4,8:13.0,,Personal foul by J. Lamb (drawn by K. Huerter),101,105
360,4,8:13.0,T. Warren enters the game for J. Lamb,,101,105
361,4,8:12.0,,Offensive foul by D. Bembry (drawn by J. Holiday),101,105
362,4,8:12.0,,Turnover by D. Bembry (offensive foul),101,105
363,4,8:02.0,Turnover by A. Holiday (bad pass; steal by K. Huerter),,101,105
364,4,7:56.0,,Turnover by K. Huerter (lost ball; steal by J. Holiday),101,105
365,4,7:52.0,A. Holiday misses 2-pt layup from 3 ft,,101,105
366,4,7:48.0,Offensive rebound by D. Sabonis,,101,105
367,4,7:47.0,D. Sabonis makes 2-pt layup from 2 ft,,103,105
368,4,7:29.0,,K. Huerter misses 2-pt layup from 2 ft,103,105
369,4,7:25.0,,Offensive rebound by B. Fernando,103,105
370,4,7:25.0,,B. Fernando makes 2-pt dunk from 1 ft,103,107
371,4,7:21.0,T. Warren misses 3-pt jump shot from 25 ft,,103,107
372,4,7:20.0,Offensive rebound by Team,,103,107
373,4,7:20.0,,Loose ball foul by K. Huerter (drawn by D. Sabonis),103,107
374,4,7:20.0,,A. Len enters the game for B. Fernando,103,107
375,4,7:20.0,,T. Young enters the game for B. Goodwin,103,107
376,4,7:10.0,A. Holiday misses 2-pt jump shot from 4 ft,,103,107
377,4,7:08.0,,Defensive rebound by D. Bembry,103,107
378,4,6:50.0,,Turnover by T. Young (bad pass; steal by J. Holiday),103,107
379,4,6:43.0,Turnover by T. Warren (bad pass; steal by A. Len),,103,107
380,4,6:22.0,,T. Young misses 3-pt jump shot from 25 ft,103,107
381,4,6:20.0,Defensive rebound by J. Holiday,,103,107
382,4,6:18.0,T. Warren misses 2-pt layup from 4 ft,,103,107
383,4,6:18.0,Offensive rebound by T. Warren,,103,107
384,4,6:18.0,Shooting foul by D. Hunter (drawn by T. Warren),,103,107
385,4,6:18.0,T. Warren misses free throw 1 of 2,,103,107
386,4,6:18.0,Offensive rebound by Team,,103,107
