,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
128,2,9:27.0,Defensive rebound by J. Valančiūnas,,36,35
129,2,9:16.0,D. Melton misses 3-pt jump shot from 22 ft,,36,35
130,2,9:15.0,Offensive rebound by J. Valančiūnas,,36,35
131,2,9:11.0,J. Valančiūnas makes 2-pt hook shot from 4 ft,,38,35
132,2,8:52.0,,W. Cauley-Stein makes 2-pt jump shot from 19 ft,38,37
133,2,8:37.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Morant),,41,37
134,2,8:15.0,,M. Kleber misses 2-pt jump shot from 18 ft,41,37
135,2,8:12.0,Defensive rebound by D. Melton,,41,37
136,2,8:03.0,K. Anderson makes 2-pt jump shot from 18 ft,,43,37
137,2,8:02.0,,Dallas full timeout,43,37
138,2,8:02.0,,R. Broekhoff enters the game for J. Jackson,43,37
139,2,8:02.0,,J. Brunson enters the game for M. Kleber,43,37
140,2,8:02.0,,K. Porziņģis enters the game for D. Wright,43,37
141,2,7:47.0,,R. Broekhoff misses 3-pt jump shot from 25 ft,43,37
142,2,7:46.0,,Offensive rebound by Team,43,37
143,2,7:37.0,,Personal foul by K. Anderson (drawn by J. Brunson),43,37
144,2,7:24.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by J. Brunson),43,39
145,2,7:10.0,D. Melton makes 2-pt jump shot from 14 ft,,45,39
146,2,6:44.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,45,39
147,2,6:42.0,Defensive rebound by D. Melton,,45,39
148,2,6:37.0,D. Brooks makes 2-pt dunk at rim (assist by D. Melton),,47,39
149,2,6:24.0,,Turnover by J. Brunson (bad pass; steal by D. Melton),47,39
150,2,6:22.0,Shooting foul by D. Finney-Smith (drawn by D. Melton),,47,39
151,2,6:22.0,D. Melton misses free throw 1 of 2,,47,39
152,2,6:22.0,Offensive rebound by Team,,47,39
153,2,6:22.0,J. Jackson enters the game for J. Valančiūnas,,47,39
154,2,6:22.0,,T. Hardaway enters the game for R. Broekhoff,47,39
155,2,6:22.0,,M. Kleber enters the game for W. Cauley-Stein,47,39
156,2,6:22.0,D. Melton makes free throw 2 of 2,,48,39
157,2,5:58.0,,K. Porziņģis misses 3-pt jump shot from 32 ft,48,39
158,2,5:55.0,Defensive rebound by K. Anderson,,48,39
159,2,5:48.0,J. Morant makes 2-pt layup from 1 ft,,50,39
160,2,5:41.0,,Dallas full timeout,50,39
161,2,5:41.0,J. Jackson enters the game for D. Melton,,50,39
162,2,5:41.0,T. Jones enters the game for J. Morant,,50,39
163,2,5:27.0,,M. Kleber makes 3-pt jump shot from 23 ft (assist by J. Brunson),50,42
164,2,5:08.0,J. Jackson misses 2-pt jump shot from 6 ft,,50,42
165,2,5:05.0,,Defensive rebound by K. Porziņģis,50,42
166,2,4:57.0,,Offensive foul by T. Hardaway (drawn by J. Jackson),50,42
167,2,4:57.0,,Turnover by T. Hardaway (offensive foul),50,42
168,2,4:44.0,D. Brooks misses 2-pt jump shot from 16 ft,,50,42
169,2,4:41.0,,Defensive rebound by D. Finney-Smith,50,42
170,2,4:32.0,,K. Porziņģis misses 2-pt jump shot from 10 ft,50,42
171,2,4:28.0,Defensive rebound by J. Jackson,,50,42
172,2,4:26.0,Offensive foul by J. Jackson (drawn by J. Brunson),,50,42
173,2,4:26.0,Turnover by J. Jackson (offensive foul),,50,42
174,2,4:26.0,B. Clarke enters the game for K. Anderson,,50,42
175,2,4:11.0,,T. Hardaway makes 3-pt jump shot from 25 ft,50,45
176,2,3:55.0,J. Jackson misses 3-pt jump shot from 25 ft (block by K. Porziņģis),,50,45
177,2,3:53.0,Offensive rebound by B. Clarke,,50,45
178,2,3:51.0,B. Clarke makes 2-pt jump shot from 8 ft,,52,45
179,2,3:38.0,,Shooting foul by J. Jackson (drawn by T. Hardaway),52,45
180,2,3:38.0,,T. Hardaway makes free throw 1 of 2,52,46
181,2,3:38.0,,T. Hardaway makes free throw 2 of 2,52,47
182,2,3:22.0,J. Jackson misses 3-pt jump shot from 25 ft,,52,47
183,2,3:19.0,,Defensive rebound by K. Porziņģis,52,47
184,2,3:10.0,,K. Porziņģis makes 2-pt jump shot from 3 ft (assist by J. Brunson),52,49
185,2,3:10.0,,Shooting foul by J. Jackson (drawn by K. Porziņģis),52,49
186,2,3:10.0,Memphis full timeout,,52,49
187,2,3:10.0,D. Melton enters the game for J. Jackson,,52,49
188,2,3:10.0,J. Morant enters the game for T. Jones,,52,49
189,2,3:10.0,,K. Porziņģis makes free throw 1 of 1,52,50
190,2,2:59.0,J. Morant misses 3-pt jump shot from 26 ft,,52,50
191,2,2:57.0,,Defensive rebound by K. Porziņģis,52,50
192,2,2:48.0,,Turnover by T. Hardaway (traveling),52,50
193,2,2:37.0,D. Brooks misses 2-pt hook shot from 4 ft,,52,50
194,2,2:36.0,Offensive rebound by B. Clarke,,52,50
195,2,2:36.0,Shooting foul by K. Porziņģis (drawn by B. Clarke),,52,50
196,2,2:36.0,B. Clarke misses free throw 1 of 2,,52,50
197,2,2:36.0,Offensive rebound by Team,,52,50
198,2,2:36.0,B. Clarke makes free throw 2 of 2,,53,50
199,2,2:20.0,,K. Porziņģis misses 2-pt jump shot from 5 ft (block by J. Jackson),53,50
200,2,2:17.0,Defensive rebound by J. Jackson,,53,50
201,2,2:14.0,D. Melton misses 2-pt layup from 1 ft,,53,50
202,2,2:12.0,Offensive rebound by J. Jackson,,53,50
203,2,2:11.0,J. Jackson misses 2-pt layup from 4 ft (block by D. Finney-Smith),,53,50
204,2,2:11.0,,Defensive rebound by T. Hardaway,53,50
205,2,2:06.0,,T. Hardaway misses 3-pt jump shot from 26 ft,53,50
206,2,2:05.0,,Offensive rebound by Team,53,50
207,2,2:05.0,Loose ball foul by D. Brooks (drawn by K. Porziņģis),,53,50
208,2,1:50.0,,M. Kleber misses 2-pt layup from 3 ft,53,50
209,2,1:50.0,,Offensive rebound by M. Kleber,53,50
210,2,1:46.0,,M. Kleber misses 2-pt layup at rim,53,50
211,2,1:44.0,,Offensive rebound by D. Finney-Smith,53,50
212,2,1:44.0,,D. Finney-Smith misses 2-pt layup at rim,53,50
213,2,1:43.0,,Offensive rebound by K. Porziņģis,53,50
214,2,1:43.0,,K. Porziņģis makes 2-pt dunk at rim,53,52
215,2,1:37.0,J. Jackson misses 2-pt layup from 5 ft,,53,52
216,2,1:37.0,Offensive rebound by B. Clarke,,53,52
217,2,1:32.0,B. Clarke makes 2-pt dunk from 1 ft,,55,52
218,2,1:13.0,,Turnover by T. Hardaway (bad pass; steal by D. Brooks),55,52
219,2,1:09.0,Turnover by D. Melton (traveling),,55,52
220,2,0:55.0,,Shooting foul by B. Clarke (drawn by K. Porziņģis),55,52
221,2,0:55.0,,K. Porziņģis makes free throw 1 of 2,55,53
222,2,0:55.0,,D. Wright enters the game for J. Brunson,55,53
223,2,0:55.0,,K. Porziņģis makes free throw 2 of 2,55,54
224,2,0:33.0,J. Morant makes 2-pt jump shot from 16 ft,,57,54
225,2,0:12.0,,Personal foul by D. Brooks (drawn by K. Porziņģis),57,54
226,2,0:12.0,,K. Porziņģis makes free throw 1 of 2,57,55
227,2,0:12.0,T. Jones enters the game for D. Brooks,,57,55
228,2,0:12.0,,K. Porziņģis makes free throw 2 of 2,57,56
229,2,0:08.0,Personal take foul by T. Hardaway (drawn by J. Morant),,57,56
230,2,0:02.0,B. Clarke makes 2-pt jump shot from 6 ft,,59,56
231,2,0:00.0,,K. Porziņģis misses 3-pt jump shot from 49 ft,59,56
232,2,0:00.0,,Offensive rebound by Team,59,56
233,3,11:42.0,J. Jackson misses 3-pt jump shot from 26 ft,,59,56
234,3,11:38.0,,Defensive rebound by K. Porziņģis,59,56
235,3,11:12.0,,K. Porziņģis misses 2-pt jump shot from 6 ft,59,56
236,3,11:10.0,Defensive rebound by J. Valančiūnas,,59,56
237,3,11:03.0,J. Morant makes 2-pt jump shot from 11 ft,,61,56
238,3,10:44.0,,J. Brunson makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),61,59
239,3,10:30.0,D. Brooks misses 2-pt jump shot from 13 ft,,61,59
240,3,10:28.0,,Defensive rebound by K. Porziņģis,61,59
241,3,10:23.0,,Personal foul by D. Brooks (drawn by J. Brunson),61,59
242,3,10:11.0,,J. Brunson misses 2-pt hook shot from 6 ft,61,59
243,3,10:10.0,Defensive rebound by J. Jackson,,61,59
244,3,9:57.0,K. Anderson misses 2-pt jump shot from 8 ft,,61,59
245,3,9:55.0,,Defensive rebound by K. Porziņģis,61,59
246,3,9:42.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,61,59
247,3,9:40.0,Defensive rebound by J. Valančiūnas,,61,59
248,3,9:32.0,D. Brooks makes 2-pt layup from 8 ft (assist by K. Anderson),,63,59
249,3,9:21.0,,J. Brunson makes 3-pt jump shot from 26 ft,63,62
250,3,9:07.0,D. Brooks misses 2-pt jump shot from 14 ft,,63,62
251,3,9:07.0,,Defensive rebound by K. Porziņģis,63,62
252,3,8:59.0,,J. Brunson misses 3-pt jump shot from 26 ft,63,62
253,3,8:57.0,Defensive rebound by J. Valančiūnas,,63,62
254,3,8:46.0,Shooting foul by M. Kleber (drawn by J. Valančiūnas),,63,62
255,3,8:46.0,J. Valančiūnas makes free throw 1 of 2,,64,62
256,3,8:46.0,J. Valančiūnas makes free throw 2 of 2,,65,62
257,3,8:35.0,,T. Hardaway misses 3-pt jump shot from 25 ft,65,62
258,3,8:33.0,Defensive rebound by D. Brooks,,65,62
259,3,8:28.0,K. Anderson misses 2-pt jump shot from 20 ft,,65,62
260,3,8:26.0,Offensive rebound by D. Brooks,,65,62
261,3,8:26.0,Shooting foul by D. Finney-Smith (drawn by D. Brooks),,65,62
262,3,8:26.0,D. Brooks makes free throw 1 of 2,,66,62
263,3,8:26.0,D. Brooks makes free throw 2 of 2,,67,62
264,3,8:14.0,,M. Kleber misses 3-pt jump shot from 25 ft,67,62
265,3,8:10.0,Defensive rebound by J. Valančiūnas,,67,62
266,3,8:06.0,J. Jackson makes 2-pt dunk at rim (assist by J. Morant),,69,62
267,3,7:45.0,,M. Kleber misses 2-pt layup from 5 ft,69,62
268,3,7:43.0,Defensive rebound by J. Jackson,,69,62
269,3,7:35.0,Turnover by D. Brooks (bad pass; steal by T. Hardaway),,69,62
270,3,7:24.0,,Shooting foul by J. Jackson (drawn by K. Porziņģis),69,62
271,3,7:24.0,,K. Porziņģis makes free throw 1 of 2,69,63
272,3,7:24.0,,K. Porziņģis makes free throw 2 of 2,69,64
273,3,7:04.0,J. Jackson misses 3-pt jump shot from 25 ft,,69,64
274,3,7:01.0,,Defensive rebound by D. Finney-Smith,69,64
275,3,6:53.0,,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by D. Finney-Smith),69,67
276,3,6:38.0,J. Morant misses 2-pt jump shot from 9 ft,,69,67
277,3,6:36.0,,Defensive rebound by T. Hardaway,69,67
278,3,6:30.0,,T. Hardaway makes 2-pt layup from 2 ft,69,69
279,3,6:12.0,D. Brooks makes 2-pt jump shot from 14 ft,,71,69
280,3,6:05.0,,Shooting foul by K. Anderson (drawn by T. Hardaway),71,69
281,3,6:05.0,,Dallas full timeout,71,69
282,3,6:05.0,B. Clarke enters the game for D. Brooks,,71,69
283,3,6:05.0,D. Melton enters the game for J. Valančiūnas,,71,69
284,3,6:05.0,,W. Cauley-Stein enters the game for J. Brunson,71,69
285,3,6:05.0,,A. Cleveland enters the game for D. Finney-Smith,71,69
286,3,6:05.0,,D. Wright enters the game for K. Porziņģis,71,69
287,3,6:05.0,,T. Hardaway makes free throw 1 of 2,71,70
288,3,6:05.0,,T. Hardaway makes free throw 2 of 2,71,71
289,3,5:50.0,Shooting foul by M. Kleber (drawn by K. Anderson),,71,71
290,3,5:50.0,K. Anderson makes free throw 1 of 2,,72,71
291,3,5:50.0,K. Anderson makes free throw 2 of 2,,73,71
292,3,5:35.0,,T. Hardaway misses 2-pt jump shot from 5 ft,73,71
293,3,5:33.0,,Offensive rebound by D. Wright,73,71
294,3,5:32.0,,D. Wright misses 2-pt layup from 3 ft,73,71
295,3,5:31.0,,Offensive rebound by M. Kleber,73,71
296,3,5:26.0,,T. Hardaway misses 3-pt jump shot from 25 ft,73,71
297,3,5:25.0,,Offensive rebound by M. Kleber,73,71
298,3,5:20.0,,T. Hardaway misses 2-pt jump shot from 17 ft,73,71
299,3,5:17.0,Defensive rebound by D. Melton,,73,71
300,3,5:08.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by K. Anderson),,76,71
301,3,5:08.0,Shooting foul by W. Cauley-Stein (drawn by J. Jackson),,76,71
302,3,5:08.0,Instant Replay (Request: Ruling Stands),,76,71
303,3,5:08.0,J. Jackson enters the game for K. Anderson,,76,71
304,3,5:08.0,T. Jones enters the game for J. Morant,,76,71
305,3,5:08.0,J. Jackson makes free throw 1 of 1,,77,71
306,3,4:54.0,,Turnover by W. Cauley-Stein (traveling),77,71
307,3,4:44.0,Shooting foul by W. Cauley-Stein (drawn by B. Clarke),,77,71
308,3,4:44.0,B. Clarke makes free throw 1 of 2,,78,71
309,3,4:44.0,,R. Broekhoff enters the game for W. Cauley-Stein,78,71
310,3,4:44.0,,J. Jackson enters the game for A. Cleveland,78,71
311,3,4:44.0,,K. Porziņģis enters the game for M. Kleber,78,71
312,3,4:44.0,B. Clarke makes free throw 2 of 2,,79,71
313,3,4:25.0,,R. Broekhoff misses 2-pt jump shot from 12 ft,79,71
314,3,4:24.0,Defensive rebound by J. Jackson,,79,71
315,3,4:19.0,J. Jackson misses 2-pt layup from 4 ft (block by R. Broekhoff),,79,71
316,3,4:15.0,Offensive rebound by J. Jackson,,79,71
317,3,4:15.0,D. Melton makes 2-pt layup from 1 ft (assist by J. Jackson),,81,71
318,3,4:15.0,,B. Marjanović enters the game for K. Porziņģis,81,71
319,3,3:51.0,,B. Marjanović misses 2-pt layup from 1 ft,81,71
320,3,3:47.0,,Offensive rebound by D. Wright,81,71
321,3,3:37.0,,D. Wright misses 2-pt jump shot from 4 ft,81,71
322,3,3:37.0,,Offensive rebound by Team,81,71
323,3,3:37.0,Loose ball foul by B. Clarke (drawn by B. Marjanović),,81,71
324,3,3:24.0,,B. Marjanović misses 2-pt jump shot from 7 ft,81,71
325,3,3:21.0,Defensive rebound by B. Clarke,,81,71
326,3,3:12.0,B. Clarke misses 2-pt jump shot from 3 ft,,81,71
327,3,3:10.0,,Defensive rebound by B. Marjanović,81,71
328,3,3:03.0,,T. Hardaway misses 2-pt layup from 2 ft,81,71
329,3,3:01.0,Defensive rebound by D. Melton,,81,71
330,3,2:57.0,T. Jones makes 2-pt layup at rim (assist by D. Melton),,83,71
331,3,2:38.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by B. Marjanović),83,74
332,3,2:20.0,B. Clarke makes 3-pt jump shot from 25 ft (assist by J. Jackson),,86,74
333,3,2:02.0,,B. Marjanović misses 2-pt jump shot from 12 ft,86,74
334,3,1:58.0,Defensive rebound by T. Jones,,86,74
335,3,1:54.0,T. Jones makes 3-pt jump shot from 25 ft,,89,74
336,3,1:36.0,,J. Jackson misses 2-pt jump shot from 11 ft,89,74
337,3,1:35.0,,Offensive rebound by J. Jackson,89,74
338,3,1:33.0,,J. Jackson misses 2-pt jump shot from 6 ft,89,74
339,3,1:33.0,Defensive rebound by J. Jackson,,89,74
340,3,1:23.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Melton),,92,74
341,3,1:22.0,,Dallas full timeout,92,74
342,3,1:22.0,J. Valančiūnas enters the game for J. Jackson,,92,74
343,3,1:22.0,,J. Brunson enters the game for T. Hardaway,92,74
344,3,1:08.0,,J. Brunson misses 2-pt jump shot from 8 ft,92,74
345,3,1:06.0,Defensive rebound by D. Melton,,92,74
346,3,1:02.0,T. Jones makes 3-pt jump shot from 23 ft (assist by D. Melton),,95,74
347,3,1:02.0,,K. Porziņģis enters the game for B. Marjanović,95,74
348,3,0:38.0,,Shooting foul by J. Valančiūnas (drawn by J. Brunson),95,74
349,3,0:38.0,,J. Brunson makes free throw 1 of 2,95,75
350,3,0:38.0,,J. Brunson makes free throw 2 of 2,95,76
351,3,0:32.0,T. Jones makes 2-pt jump shot from 11 ft,,97,76
352,3,0:25.0,,D. Wright makes 2-pt layup from 1 ft,97,78
353,3,0:05.0,T. Jones makes 3-pt jump shot from 25 ft,,100,78
354,3,0:00.0,,J. Brunson misses 3-pt jump shot from 28 ft,100,78
355,3,0:00.0,Defensive rebound by Team,,100,78
356,4,11:50.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,100,78
357,4,11:45.0,Defensive rebound by J. Valančiūnas,,100,78
358,4,11:37.0,K. Anderson makes 2-pt jump shot from 4 ft,,102,78
359,4,11:28.0,,K. Porziņģis misses 3-pt jump shot from 29 ft,102,78
360,4,11:28.0,Defensive rebound by K. Anderson,,102,78
361,4,11:19.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,102,78
362,4,11:17.0,,Defensive rebound by K. Porziņģis,102,78
363,4,11:08.0,,J. Brunson misses 3-pt jump shot from 26 ft,102,78
364,4,11:05.0,Defensive rebound by J. Jackson,,102,78
365,4,10:54.0,J. Jackson misses 2-pt jump shot from 14 ft,,102,78
366,4,10:53.0,,Defensive rebound by Team,102,78
367,4,10:49.0,,Personal foul by J. Jackson (drawn by D. Wright),102,78
368,4,10:34.0,,D. Wright makes 2-pt layup from 2 ft (assist by K. Porziņģis),102,80
369,4,10:20.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by T. Jones),,104,80
370,4,10:07.0,,J. Brunson misses 2-pt hook shot from 2 ft,104,80
371,4,10:05.0,Defensive rebound by J. Jackson,,104,80
372,4,10:01.0,Shooting foul by K. Porziņģis (drawn by J. Jackson),,104,80
373,4,10:01.0,J. Jackson misses free throw 1 of 2,,104,80
374,4,10:01.0,Offensive rebound by Team,,104,80
375,4,10:01.0,J. Jackson makes free throw 2 of 2,,105,80
