,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
182,2,5:00.0,,Z. LaVine misses 3-pt jump shot from 26 ft,47,57
183,2,4:57.0,Defensive rebound by I. Bonga,,47,57
184,2,4:49.0,Turnover by D. Bertāns (bad pass; steal by T. Satoranský),,47,57
185,2,4:49.0,,Personal foul by D. Bertāns (drawn by D. Gafford),47,57
186,2,4:49.0,,D. Gafford misses free throw 1 of 2,47,57
187,2,4:49.0,,Offensive rebound by Team,47,57
188,2,4:49.0,T. Brown enters the game for D. Bertāns,,47,57
189,2,4:49.0,T. Bryant enters the game for I. Bonga,,47,57
190,2,4:49.0,,D. Gafford misses free throw 2 of 2,47,57
191,2,4:46.0,Defensive rebound by Team,,47,57
192,2,4:32.0,Shooting foul by T. Young (drawn by B. Beal),,47,57
193,2,4:32.0,B. Beal makes free throw 1 of 2,,48,57
194,2,4:32.0,B. Beal makes free throw 2 of 2,,49,57
195,2,4:16.0,,Personal foul by R. Hachimura (drawn by T. Young),49,57
196,2,4:16.0,,T. Young makes free throw 1 of 2,49,58
197,2,4:16.0,,T. Young misses free throw 2 of 2,49,58
198,2,4:13.0,Defensive rebound by T. Bryant,,49,58
199,2,4:04.0,Personal foul by T. Young (drawn by B. Beal),,49,58
200,2,4:04.0,,Technical foul by T. Bryant,49,58
201,2,4:04.0,Technical foul by T. Young,,49,58
202,2,4:04.0,Washington full timeout,,49,58
203,2,4:04.0,,A. Mokoka enters the game for T. Young,49,58
204,2,4:04.0,B. Beal makes free throw 1 of 2,,50,58
205,2,4:04.0,B. Beal misses free throw 2 of 2,,50,58
206,2,4:02.0,,Defensive rebound by T. Satoranský,50,58
207,2,3:53.0,Violation by Team (kicked ball),,50,58
208,2,3:43.0,,C. White misses 2-pt layup from 1 ft,50,58
209,2,3:41.0,,Offensive rebound by Team,50,58
210,2,3:38.0,,Turnover by Team (shot clock),50,58
211,2,3:21.0,B. Beal misses 2-pt jump shot from 15 ft,,50,58
212,2,3:19.0,,Defensive rebound by C. White,50,58
213,2,3:17.0,,Personal take foul by B. Beal (drawn by C. White),50,58
214,2,3:17.0,,C. White makes free throw 1 of 2,50,59
215,2,3:17.0,,C. White makes free throw 2 of 2,50,60
216,2,3:03.0,B. Beal misses 2-pt layup from 3 ft (block by Z. LaVine),,50,60
217,2,3:03.0,,Defensive rebound by Team,50,60
218,2,2:53.0,,T. Satoranský misses 2-pt layup from 2 ft,50,60
219,2,2:51.0,Defensive rebound by R. Hachimura,,50,60
220,2,2:49.0,Turnover by R. Hachimura (lost ball; steal by T. Satoranský),,50,60
221,2,2:49.0,,Personal foul by R. Hachimura (drawn by T. Satoranský),50,60
222,2,2:49.0,,T. Satoranský misses free throw 1 of 2,50,60
223,2,2:49.0,,Offensive rebound by Team,50,60
224,2,2:49.0,D. Bertāns enters the game for R. Hachimura,,50,60
225,2,2:49.0,,T. Satoranský misses free throw 2 of 2,50,60
226,2,2:46.0,,Offensive rebound by A. Mokoka,50,60
227,2,2:42.0,,C. White makes 3-pt jump shot from 24 ft (assist by A. Mokoka),50,63
228,2,2:31.0,Personal foul by A. Mokoka (drawn by B. Beal),,50,63
229,2,2:31.0,B. Beal makes free throw 1 of 2,,51,63
230,2,2:31.0,B. Beal misses free throw 2 of 2,,51,63
231,2,2:28.0,,Defensive rebound by Z. LaVine,51,63
232,2,2:18.0,,Turnover by C. White (lost ball; steal by T. Brown),51,63
233,2,2:11.0,Personal foul by A. Mokoka (drawn by T. Brown),,51,63
234,2,2:11.0,T. Brown misses free throw 1 of 2,,51,63
235,2,2:11.0,Offensive rebound by Team,,51,63
236,2,2:11.0,T. Brown makes free throw 2 of 2,,52,63
237,2,1:48.0,,C. White makes 2-pt jump shot from 15 ft,52,65
238,2,1:40.0,Personal foul by D. Gafford (drawn by I. Smith),,52,65
239,2,1:40.0,I. Smith makes free throw 1 of 2,,53,65
240,2,1:40.0,,R. Arcidiacono enters the game for D. Gafford,53,65
241,2,1:40.0,I. Smith makes free throw 2 of 2,,54,65
242,2,1:25.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by C. White),54,68
243,2,1:14.0,B. Beal makes 2-pt layup from 1 ft,,56,68
244,2,0:49.0,,R. Arcidiacono misses 2-pt layup from 6 ft (block by I. Smith),56,68
245,2,0:47.0,Defensive rebound by I. Smith,,56,68
246,2,0:47.0,T. Brown makes 2-pt layup from 2 ft (assist by I. Smith),,58,68
247,2,0:36.0,,C. White makes 3-pt jump shot from 23 ft (assist by Z. LaVine),58,71
248,2,0:28.0,I. Smith misses 2-pt layup from 2 ft,,58,71
249,2,0:28.0,,Defensive rebound by A. Mokoka,58,71
250,2,0:24.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by R. Arcidiacono),58,73
251,2,0:01.0,Turnover by B. Beal (lost ball; steal by Z. LaVine),,58,73
252,2,0:00.0,,Z. LaVine misses 3-pt jump shot from 47 ft,58,73
253,2,0:00.0,,Offensive rebound by Team,58,73
254,3,11:46.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by T. Satoranský),58,76
255,3,11:28.0,Turnover by B. Beal (lost ball; steal by R. Arcidiacono),,58,76
256,3,11:20.0,,Personal foul by B. Beal (drawn by R. Arcidiacono),58,76
257,3,11:20.0,,Technical foul by B. Beal,58,76
258,3,11:20.0,,Z. LaVine makes technical free throw,58,77
259,3,11:14.0,,Personal foul by I. Bonga (drawn by T. Satoranský),58,77
260,3,11:04.0,,Z. LaVine makes 3-pt jump shot from 27 ft (assist by T. Satoranský),58,80
261,3,10:46.0,I. Smith misses 3-pt jump shot from 23 ft,,58,80
262,3,10:44.0,,Defensive rebound by R. Arcidiacono,58,80
263,3,10:44.0,,Personal foul by I. Bonga (drawn by R. Arcidiacono),58,80
264,3,10:22.0,,T. Young makes 3-pt jump shot from 23 ft (assist by T. Satoranský),58,83
265,3,10:21.0,Washington full timeout,,58,83
266,3,10:21.0,D. Bertāns enters the game for I. Mahinmi,,58,83
267,3,10:05.0,I. Smith makes 3-pt jump shot from 24 ft (assist by B. Beal),,61,83
268,3,9:51.0,,Offensive foul by D. Gafford (drawn by I. Bonga),61,83
269,3,9:51.0,,Turnover by D. Gafford (offensive foul),61,83
270,3,9:41.0,B. Beal makes 2-pt jump shot from 5 ft,,63,83
271,3,9:30.0,,Shooting foul by I. Smith (drawn by R. Arcidiacono),63,83
272,3,9:30.0,,R. Arcidiacono makes free throw 1 of 2,63,84
273,3,9:30.0,,R. Arcidiacono makes free throw 2 of 2,63,85
274,3,9:18.0,I. Bonga makes 2-pt layup from 1 ft (assist by B. Beal),,65,85
275,3,9:01.0,,Z. LaVine misses 3-pt jump shot from 26 ft,65,85
276,3,8:58.0,Defensive rebound by I. Smith,,65,85
277,3,8:53.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by I. Smith),,68,85
278,3,8:37.0,,T. Young makes 2-pt layup from 5 ft (assist by T. Satoranský),68,87
279,3,8:37.0,,Shooting foul by I. Bonga (drawn by T. Young),68,87
280,3,8:37.0,,T. Young makes free throw 1 of 1,68,88
281,3,8:19.0,B. Beal makes 2-pt layup from 2 ft,,70,88
282,3,8:04.0,,T. Young misses 2-pt jump shot from 18 ft,70,88
283,3,8:00.0,Defensive rebound by I. Smith,,70,88
284,3,7:57.0,I. Smith makes 2-pt layup from 2 ft,,72,88
285,3,7:57.0,Shooting foul by R. Arcidiacono (drawn by I. Smith),,72,88
286,3,7:57.0,,C. Felício enters the game for D. Gafford,72,88
287,3,7:57.0,I. Smith misses free throw 1 of 1,,72,88
288,3,7:54.0,,Defensive rebound by T. Young,72,88
289,3,7:41.0,,Turnover by C. Felício (lost ball; steal by I. Smith),72,88
290,3,7:37.0,B. Beal makes 3-pt jump shot from 25 ft (assist by I. Smith),,75,88
291,3,7:35.0,,Chicago full timeout,75,88
292,3,7:35.0,,C. White enters the game for T. Satoranský,75,88
293,3,7:25.0,,Z. LaVine misses 2-pt layup from 3 ft (block by B. Beal),75,88
294,3,7:23.0,,Offensive rebound by Team,75,88
295,3,7:19.0,,Z. LaVine misses 2-pt jump shot from 20 ft,75,88
296,3,7:17.0,Defensive rebound by R. Hachimura,,75,88
297,3,7:10.0,B. Beal misses 3-pt jump shot from 26 ft,,75,88
298,3,7:09.0,,Defensive rebound by Team,75,88
299,3,6:53.0,,C. White makes 2-pt jump shot from 22 ft,75,90
300,3,6:44.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by R. Hachimura),,78,90
301,3,6:19.0,,C. White misses 2-pt layup from 2 ft,78,90
302,3,6:17.0,Defensive rebound by B. Beal,,78,90
303,3,6:15.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by B. Beal),,81,90
304,3,5:57.0,,Turnover by T. Young (bad pass),81,90
305,3,5:49.0,Turnover by D. Bertāns (bad pass; steal by Z. LaVine),,81,90
306,3,5:47.0,,Offensive foul by Z. LaVine (drawn by B. Beal),81,90
307,3,5:47.0,,Turnover by Z. LaVine (offensive foul),81,90
308,3,5:47.0,,Violation by Team (delay of game),81,90
309,3,5:38.0,I. Bonga misses 3-pt jump shot from 23 ft,,81,90
310,3,5:35.0,,Defensive rebound by R. Arcidiacono,81,90
311,3,5:27.0,,Turnover by T. Young (bad pass; steal by D. Bertāns),81,90
312,3,5:25.0,Turnover by D. Bertāns (bad pass; steal by T. Young),,81,90
313,3,5:20.0,,C. Felício makes 2-pt layup from 1 ft (assist by T. Young),81,92
314,3,5:13.0,I. Bonga misses 2-pt layup from 2 ft,,81,92
315,3,5:12.0,,Defensive rebound by T. Young,81,92
316,3,4:58.0,,T. Young makes 3-pt jump shot from 22 ft (assist by Z. LaVine),81,95
317,3,4:57.0,Washington full timeout,,81,95
318,3,4:57.0,J. Robinson enters the game for I. Bonga,,81,95
319,3,4:44.0,D. Bertāns misses 2-pt layup from 2 ft,,81,95
320,3,4:43.0,Offensive rebound by D. Bertāns,,81,95
321,3,4:43.0,D. Bertāns misses 2-pt layup at rim,,81,95
322,3,4:39.0,Offensive rebound by J. Robinson,,81,95
323,3,4:29.0,Turnover by R. Hachimura (traveling),,81,95
324,3,4:11.0,,C. White misses 2-pt jump shot from 11 ft,81,95
325,3,4:08.0,Defensive rebound by R. Hachimura,,81,95
326,3,3:57.0,B. Beal makes 2-pt layup from 2 ft,,83,95
327,3,3:43.0,,T. Young misses 2-pt jump shot from 5 ft,83,95
328,3,3:40.0,Defensive rebound by D. Bertāns,,83,95
329,3,3:30.0,J. Robinson misses 2-pt layup from 3 ft (block by C. White),,83,95
330,3,3:28.0,,Defensive rebound by T. Young,83,95
331,3,3:26.0,,Turnover by R. Arcidiacono (bad pass),83,95
332,3,3:26.0,T. Brown enters the game for I. Smith,,83,95
333,3,3:26.0,,S. Harrison enters the game for R. Arcidiacono,83,95
334,3,3:13.0,D. Bertāns misses 3-pt jump shot from 28 ft,,83,95
335,3,3:10.0,Offensive rebound by B. Beal,,83,95
336,3,3:09.0,B. Beal misses 3-pt jump shot from 25 ft,,83,95
337,3,3:06.0,,Defensive rebound by S. Harrison,83,95
338,3,2:56.0,,T. Young misses 3-pt jump shot from 25 ft,83,95
339,3,2:54.0,Defensive rebound by D. Bertāns,,83,95
340,3,2:49.0,Offensive foul by T. Brown (drawn by T. Young),,83,95
341,3,2:49.0,Turnover by T. Brown (offensive foul),,83,95
342,3,2:49.0,T. Bryant enters the game for R. Hachimura,,83,95
343,3,2:49.0,,A. Mokoka enters the game for Z. LaVine,83,95
344,3,2:49.0,,T. Satoranský enters the game for T. Young,83,95
345,3,2:34.0,,T. Satoranský makes 2-pt jump shot from 14 ft,83,97
346,3,2:26.0,J. Robinson misses 2-pt jump shot from 14 ft,,83,97
347,3,2:25.0,,Defensive rebound by T. Satoranský,83,97
348,3,2:20.0,,C. White misses 3-pt jump shot from 26 ft,83,97
349,3,2:17.0,Defensive rebound by T. Bryant,,83,97
350,3,2:02.0,Turnover by B. Beal (bad pass; steal by C. White),,83,97
351,3,1:55.0,,A. Mokoka misses 3-pt jump shot from 23 ft,83,97
352,3,1:53.0,Defensive rebound by J. Robinson,,83,97
353,3,1:52.0,B. Beal misses 2-pt layup from 2 ft,,83,97
354,3,1:49.0,,Defensive rebound by C. Felício,83,97
355,3,1:33.0,,T. Satoranský misses 3-pt jump shot from 24 ft,83,97
356,3,1:30.0,Defensive rebound by B. Beal,,83,97
357,3,1:18.0,Shooting foul by A. Mokoka (drawn by B. Beal),,83,97
358,3,1:18.0,B. Beal makes free throw 1 of 2,,84,97
359,3,1:18.0,B. Beal makes free throw 2 of 2,,85,97
360,3,1:01.0,,C. White makes 2-pt layup from 1 ft,85,99
361,3,0:48.0,B. Beal misses 2-pt jump shot from 11 ft,,85,99
362,3,0:45.0,,Defensive rebound by C. White,85,99
363,3,0:32.0,,Shooting foul by T. Brown (drawn by C. White),85,99
364,3,0:32.0,,C. White makes free throw 1 of 2,85,100
365,3,0:32.0,S. Napier enters the game for T. Bryant,,85,100
366,3,0:32.0,,R. Arcidiacono enters the game for C. Felício,85,100
367,3,0:32.0,,C. White makes free throw 2 of 2,85,101
368,3,0:15.0,Offensive foul by B. Beal (drawn by R. Arcidiacono),,85,101
369,3,0:15.0,Turnover by B. Beal (offensive foul),,85,101
370,3,0:00.0,,Turnover by C. White (lost ball; steal by S. Napier),85,101
371,4,11:45.0,D. Bertāns makes 2-pt layup from 3 ft (assist by T. Brown),,87,101
372,4,11:24.0,,Shooting foul by D. Bertāns (drawn by C. White),87,101
373,4,11:24.0,,C. White makes free throw 1 of 2,87,102
374,4,11:24.0,,C. White misses free throw 2 of 2,87,102
375,4,11:21.0,Defensive rebound by T. Bryant,,87,102
376,4,11:13.0,D. Bertāns misses 3-pt jump shot from 26 ft,,87,102
377,4,11:13.0,,Defensive rebound by Team,87,102
378,4,10:54.0,,Turnover by D. Gafford (3 sec),87,102
379,4,10:41.0,Turnover by T. Brown (bad pass; steal by S. Harrison),,87,102
380,4,10:23.0,,C. White misses 3-pt jump shot from 26 ft,87,102
381,4,10:19.0,Defensive rebound by Team,,87,102
382,4,10:09.0,Personal foul by A. Mokoka (drawn by D. Bertāns),,87,102
383,4,10:09.0,B. Beal enters the game for J. Robinson,,87,102
384,4,10:02.0,Shooting foul by D. Gafford (drawn by B. Beal),,87,102
385,4,10:02.0,B. Beal makes free throw 1 of 2,,88,102
386,4,10:02.0,,C. Felício enters the game for D. Gafford,88,102
