,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
146,2,9:13.0,,Defensive rebound by M. Wagner,23,33
147,2,9:08.0,,J. Robinson makes 2-pt jump shot from 15 ft,23,35
148,2,9:08.0,,S. Napier enters the game for I. Smith,23,35
149,2,8:43.0,Shooting foul by M. Wagner (drawn by C. LeVert),,23,35
150,2,8:43.0,C. LeVert makes free throw 1 of 2,,24,35
151,2,8:43.0,C. LeVert misses free throw 2 of 2,,24,35
152,2,8:43.0,,Defensive rebound by I. Bonga,24,35
153,2,8:43.0,,Instant Replay (Challenge: Ruling Stands),24,35
154,2,8:43.0,Brooklyn full timeout,,24,35
155,2,8:30.0,,Shooting foul by R. Kurucs (drawn by M. Wagner),24,35
156,2,8:30.0,,M. Wagner makes free throw 1 of 2,24,36
157,2,8:30.0,,M. Wagner makes free throw 2 of 2,24,37
158,2,8:07.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,24,37
159,2,8:06.0,Offensive rebound by Team,,24,37
160,2,8:06.0,,Loose ball foul by I. Bonga (drawn by G. Temple),24,37
161,2,8:06.0,,B. Beal enters the game for I. Bonga,24,37
162,2,7:57.0,Shooting foul by M. Wagner (drawn by G. Temple),,24,37
163,2,7:57.0,G. Temple misses free throw 1 of 2,,24,37
164,2,7:57.0,Offensive rebound by Team,,24,37
165,2,7:57.0,,I. Mahinmi enters the game for M. Wagner,24,37
166,2,7:57.0,G. Temple makes free throw 2 of 2,,25,37
167,2,7:47.0,,S. Napier misses 2-pt jump shot from 19 ft,25,37
168,2,7:43.0,,Offensive rebound by S. Napier,25,37
169,2,7:42.0,,S. Napier makes 2-pt layup at rim,25,39
170,2,7:32.0,G. Temple misses 3-pt jump shot from 26 ft,,25,39
171,2,7:29.0,,Defensive rebound by J. Robinson,25,39
172,2,7:18.0,,D. Bertāns makes 3-pt jump shot from 31 ft (assist by I. Mahinmi),25,42
173,2,7:01.0,C. LeVert makes 2-pt jump shot from 12 ft,,27,42
174,2,6:51.0,,S. Napier makes 3-pt jump shot from 26 ft,27,45
175,2,6:41.0,C. LeVert makes 3-pt jump shot from 27 ft,,30,45
176,2,6:27.0,,Personal foul by T. Luwawu-Cabarrot (drawn by B. Beal),30,45
177,2,6:27.0,J. Allen enters the game for D. Jordan,,30,45
178,2,6:27.0,S. Dinwiddie enters the game for R. Kurucs,,30,45
179,2,6:27.0,J. Harris enters the game for C. LeVert,,30,45
180,2,6:27.0,T. Prince enters the game for G. Temple,,30,45
181,2,6:27.0,,T. Brown enters the game for D. Bertāns,30,45
182,2,6:27.0,,R. Hachimura enters the game for J. Robinson,30,45
183,2,6:13.0,,Turnover by S. Napier (bad pass; steal by T. Prince),30,45
184,2,6:06.0,Personal foul by R. Hachimura (drawn by J. Allen),,30,45
185,2,6:06.0,J. Allen misses free throw 1 of 2,,30,45
186,2,6:06.0,Offensive rebound by Team,,30,45
187,2,6:06.0,J. Allen makes free throw 2 of 2,,31,45
188,2,5:48.0,,Personal foul by T. Luwawu-Cabarrot (drawn by B. Beal),31,45
189,2,5:48.0,G. Temple enters the game for T. Luwawu-Cabarrot,,31,45
190,2,5:42.0,,S. Napier misses 3-pt jump shot from 29 ft,31,45
191,2,5:37.0,Defensive rebound by T. Prince,,31,45
192,2,5:28.0,Turnover by T. Prince (traveling),,31,45
193,2,5:05.0,,S. Napier makes 2-pt jump shot from 19 ft,31,47
194,2,4:54.0,S. Dinwiddie makes 2-pt layup from 3 ft,,33,47
195,2,4:40.0,,R. Hachimura misses 2-pt jump shot from 9 ft,33,47
196,2,4:37.0,Defensive rebound by S. Dinwiddie,,33,47
197,2,4:33.0,Offensive foul by S. Dinwiddie (drawn by R. Hachimura),,33,47
198,2,4:33.0,Turnover by S. Dinwiddie (offensive foul),,33,47
199,2,4:21.0,,B. Beal misses 2-pt jump shot from 17 ft,33,47
200,2,4:18.0,,Offensive rebound by R. Hachimura,33,47
201,2,4:18.0,,R. Hachimura misses 2-pt layup from 1 ft,33,47
202,2,4:15.0,Defensive rebound by J. Harris,,33,47
203,2,4:14.0,Turnover by J. Harris (bad pass),,33,47
204,2,3:55.0,,S. Napier misses 2-pt jump shot from 18 ft,33,47
205,2,3:50.0,Defensive rebound by J. Allen,,33,47
206,2,3:44.0,S. Dinwiddie misses 2-pt layup from 7 ft,,33,47
207,2,3:42.0,Offensive rebound by J. Allen,,33,47
208,2,3:42.0,J. Allen misses 2-pt dunk at rim,,33,47
209,2,3:40.0,Offensive rebound by S. Dinwiddie,,33,47
210,2,3:40.0,S. Dinwiddie makes 2-pt layup from 4 ft,,35,47
211,2,3:31.0,,Shooting foul by J. Allen (drawn by B. Beal),35,47
212,2,3:31.0,,B. Beal makes free throw 1 of 2,35,48
213,2,3:31.0,C. LeVert enters the game for G. Temple,,35,48
214,2,3:31.0,,B. Beal makes free throw 2 of 2,35,49
215,2,3:24.0,Personal foul by T. Brown (drawn by S. Dinwiddie),,35,49
216,2,3:24.0,S. Dinwiddie misses free throw 1 of 2,,35,49
217,2,3:24.0,Offensive rebound by Team,,35,49
218,2,3:24.0,D. Jordan enters the game for J. Allen,,35,49
219,2,3:24.0,S. Dinwiddie misses free throw 2 of 2,,35,49
220,2,3:20.0,,Defensive rebound by R. Hachimura,35,49
221,2,3:10.0,,S. Napier misses 2-pt jump shot from 20 ft,35,49
222,2,3:06.0,Defensive rebound by C. LeVert,,35,49
223,2,2:50.0,Turnover by S. Dinwiddie (lost ball; steal by S. Napier),,35,49
224,2,2:46.0,,Shooting foul by C. LeVert (drawn by R. Hachimura),35,49
225,2,2:46.0,,R. Hachimura misses free throw 1 of 2,35,49
226,2,2:46.0,,Offensive rebound by Team,35,49
227,2,2:46.0,G. Temple enters the game for J. Harris,,35,49
228,2,2:46.0,,R. Hachimura makes free throw 2 of 2,35,50
229,2,2:31.0,T. Prince makes 3-pt jump shot from 27 ft,,38,50
230,2,2:18.0,,B. Beal makes 2-pt layup from 8 ft (assist by S. Napier),38,52
231,2,2:08.0,D. Jordan misses 2-pt layup from 6 ft,,38,52
232,2,2:07.0,Offensive rebound by D. Jordan,,38,52
233,2,2:07.0,Shooting foul by B. Beal (drawn by D. Jordan),,38,52
234,2,2:07.0,D. Jordan makes free throw 1 of 2,,39,52
235,2,2:07.0,D. Jordan makes free throw 2 of 2,,40,52
236,2,1:53.0,,S. Napier misses 3-pt jump shot from 27 ft,40,52
237,2,1:48.0,Defensive rebound by T. Prince,,40,52
238,2,1:28.0,D. Jordan misses 2-pt layup from 8 ft,,40,52
239,2,1:26.0,,Defensive rebound by R. Hachimura,40,52
240,2,1:22.0,,R. Hachimura makes 2-pt layup from 3 ft,40,54
241,2,1:03.0,C. LeVert makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,43,54
242,2,0:47.0,,T. Brown makes 3-pt jump shot from 28 ft (assist by S. Napier),43,57
243,2,0:39.0,G. Temple misses 3-pt jump shot from 25 ft,,43,57
244,2,0:35.0,Offensive rebound by D. Jordan,,43,57
245,2,0:34.0,D. Jordan makes 2-pt layup from 4 ft,,45,57
246,2,0:16.0,,R. Hachimura makes 2-pt layup from 6 ft,45,59
247,2,0:16.0,,Shooting foul by T. Prince (drawn by R. Hachimura),45,59
248,2,0:16.0,,J. Robinson enters the game for S. Napier,45,59
249,2,0:16.0,,R. Hachimura makes free throw 1 of 1,45,60
250,2,0:06.0,Personal foul by T. Brown (drawn by C. LeVert),,45,60
251,2,0:06.0,C. LeVert makes free throw 1 of 2,,46,60
252,2,0:06.0,C. LeVert makes free throw 2 of 2,,47,60
253,2,0:06.0,,D. Bertāns enters the game for T. Brown,47,60
254,2,0:00.0,,J. Robinson misses 3-pt jump shot from 26 ft,47,60
255,2,0:00.0,,Offensive rebound by Team,47,60
256,3,11:50.0,T. Prince misses 3-pt jump shot from 27 ft,,47,60
257,3,11:46.0,Offensive rebound by Team,,47,60
258,3,11:42.0,Shooting foul by I. Mahinmi (drawn by C. LeVert),,47,60
259,3,11:42.0,C. LeVert misses free throw 1 of 2,,47,60
260,3,11:42.0,Offensive rebound by Team,,47,60
261,3,11:42.0,C. LeVert makes free throw 2 of 2,,48,60
262,3,11:25.0,,Personal foul by C. LeVert (drawn by S. Napier),48,60
263,3,11:10.0,,I. Bonga makes 3-pt jump shot from 26 ft (assist by B. Beal),48,63
264,3,10:46.0,T. Prince makes 3-pt jump shot from 26 ft,,51,63
265,3,10:33.0,,S. Napier makes 2-pt jump shot from 16 ft,51,65
266,3,10:24.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,51,65
267,3,10:20.0,,Defensive rebound by I. Bonga,51,65
268,3,10:10.0,,Turnover by S. Napier (bad pass),51,65
269,3,10:00.0,J. Harris makes 3-pt jump shot from 26 ft (assist by C. LeVert),,54,65
270,3,9:40.0,,B. Beal misses 2-pt jump shot from 23 ft,54,65
271,3,9:38.0,,Offensive rebound by I. Bonga,54,65
272,3,9:38.0,,I. Bonga misses 2-pt layup at rim,54,65
273,3,9:38.0,Defensive rebound by Team,,54,65
274,3,9:19.0,T. Prince makes 2-pt jump shot from 16 ft,,56,65
275,3,8:57.0,,S. Napier misses 2-pt jump shot from 19 ft,56,65
276,3,8:52.0,Defensive rebound by C. LeVert,,56,65
277,3,8:48.0,C. LeVert misses 2-pt layup from 9 ft (block by I. Bonga),,56,65
278,3,8:48.0,,Defensive rebound by Team,56,65
279,3,8:48.0,Loose ball foul by J. Allen (drawn by I. Mahinmi),,56,65
280,3,8:48.0,D. Jordan enters the game for J. Allen,,56,65
281,3,8:34.0,,R. Hachimura makes 2-pt layup from 3 ft,56,67
282,3,8:21.0,C. LeVert makes 2-pt layup from 2 ft,,58,67
283,3,8:21.0,Shooting foul by I. Bonga (drawn by C. LeVert),,58,67
284,3,8:21.0,,D. Bertāns enters the game for I. Bonga,58,67
285,3,8:21.0,C. LeVert makes free throw 1 of 1,,59,67
286,3,8:03.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by B. Beal),59,69
287,3,8:03.0,,Shooting foul by D. Jordan (drawn by I. Mahinmi),59,69
288,3,8:03.0,,I. Mahinmi misses free throw 1 of 1,59,69
289,3,8:00.0,Defensive rebound by J. Harris,,59,69
290,3,7:51.0,C. LeVert misses 2-pt jump shot from 10 ft,,59,69
291,3,7:44.0,Offensive rebound by D. Jordan,,59,69
292,3,7:44.0,D. Jordan makes 2-pt layup from 1 ft,,61,69
293,3,7:36.0,,D. Bertāns misses 3-pt jump shot from 26 ft,61,69
294,3,7:33.0,Defensive rebound by D. Jordan,,61,69
295,3,7:23.0,C. LeVert makes 2-pt layup from 3 ft,,63,69
296,3,7:23.0,,Violation by Team (def goaltending),63,69
297,3,7:23.0,,Washington full timeout,63,69
298,3,7:05.0,,S. Napier misses 3-pt jump shot from 25 ft,63,69
299,3,7:04.0,,Offensive rebound by Team,63,69
300,3,7:04.0,Loose ball foul by S. Dinwiddie (drawn by I. Mahinmi),,63,69
301,3,6:54.0,,Turnover by R. Hachimura (bad pass; steal by C. LeVert),63,69
302,3,6:49.0,J. Harris makes 2-pt layup from 2 ft (assist by C. LeVert),,65,69
303,3,6:31.0,,Turnover by D. Bertāns (bad pass; steal by C. LeVert),65,69
304,3,6:28.0,Shooting foul by R. Hachimura (drawn by D. Jordan),,65,69
305,3,6:28.0,D. Jordan makes free throw 1 of 2,,66,69
306,3,6:28.0,G. Temple enters the game for C. LeVert,,66,69
307,3,6:28.0,,T. Brown enters the game for R. Hachimura,66,69
308,3,6:28.0,,T. Bryant enters the game for I. Mahinmi,66,69
309,3,6:28.0,D. Jordan misses free throw 2 of 2,,66,69
310,3,6:25.0,,Defensive rebound by T. Brown,66,69
311,3,6:09.0,,D. Bertāns misses 3-pt jump shot from 26 ft,66,69
312,3,6:05.0,Defensive rebound by D. Jordan,,66,69
313,3,5:58.0,Turnover by S. Dinwiddie (bad pass; steal by B. Beal),,66,69
314,3,5:54.0,,B. Beal misses 3-pt jump shot from 28 ft,66,69
315,3,5:50.0,Defensive rebound by D. Jordan,,66,69
316,3,5:40.0,J. Harris misses 2-pt layup from 6 ft,,66,69
317,3,5:38.0,Offensive rebound by J. Harris,,66,69
318,3,5:36.0,D. Jordan makes 2-pt dunk from 1 ft (assist by J. Harris),,68,69
319,3,5:18.0,,T. Bryant makes 2-pt jump shot from 17 ft (assist by T. Brown),68,71
320,3,5:08.0,Brooklyn full timeout,,68,71
321,3,5:08.0,,I. Smith enters the game for S. Napier,68,71
322,3,4:59.0,S. Dinwiddie misses 2-pt layup from 7 ft,,68,71
323,3,4:57.0,,Defensive rebound by T. Brown,68,71
324,3,4:51.0,,T. Brown makes 2-pt jump shot from 13 ft,68,73
325,3,4:40.0,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,70,73
326,3,4:32.0,,B. Beal makes 2-pt jump shot from 5 ft,70,75
327,3,4:17.0,G. Temple misses 3-pt jump shot from 24 ft,,70,75
328,3,4:13.0,Offensive rebound by D. Jordan,,70,75
329,3,4:02.0,T. Prince misses 2-pt jump shot from 19 ft,,70,75
330,3,3:59.0,,Defensive rebound by I. Smith,70,75
331,3,3:56.0,,D. Bertāns misses 3-pt jump shot from 27 ft,70,75
332,3,3:50.0,Defensive rebound by J. Harris,,70,75
333,3,3:41.0,J. Harris misses 2-pt jump shot from 19 ft,,70,75
334,3,3:37.0,,Defensive rebound by T. Bryant,70,75
335,3,3:34.0,,T. Brown makes 2-pt layup from 2 ft (assist by I. Smith),70,77
336,3,3:17.0,Personal foul by D. Bertāns (drawn by T. Prince),,70,77
337,3,3:17.0,R. Kurucs enters the game for S. Dinwiddie,,70,77
338,3,3:17.0,C. LeVert enters the game for J. Harris,,70,77
339,3,3:17.0,T. Luwawu-Cabarrot enters the game for T. Prince,,70,77
340,3,3:06.0,C. LeVert misses 2-pt jump shot from 18 ft,,70,77
341,3,3:02.0,Offensive rebound by G. Temple,,70,77
342,3,3:00.0,D. Jordan makes 2-pt dunk at rim (assist by G. Temple),,72,77
343,3,2:52.0,,B. Beal misses 3-pt jump shot from 27 ft,72,77
344,3,2:48.0,Defensive rebound by D. Jordan,,72,77
345,3,2:43.0,Shooting foul by B. Beal (drawn by C. LeVert),,72,77
346,3,2:43.0,C. LeVert makes free throw 1 of 2,,73,77
347,3,2:43.0,J. Allen enters the game for D. Jordan,,73,77
348,3,2:43.0,,J. Robinson enters the game for B. Beal,73,77
349,3,2:43.0,C. LeVert makes free throw 2 of 2,,74,77
350,3,2:35.0,Violation by Team (kicked ball),,74,77
351,3,2:29.0,,T. Bryant makes 2-pt jump shot from 20 ft (assist by D. Bertāns),74,79
352,3,2:11.0,C. LeVert makes 2-pt jump shot from 14 ft (assist by J. Allen),,76,79
353,3,2:05.0,,Turnover by T. Bryant (lost ball; steal by R. Kurucs),76,79
354,3,1:58.0,C. LeVert makes 3-pt jump shot from 26 ft,,79,79
355,3,1:48.0,,T. Bryant makes 2-pt dunk at rim (assist by I. Smith),79,81
356,3,1:27.0,C. LeVert misses 2-pt jump shot from 12 ft,,79,81
357,3,1:25.0,Offensive rebound by C. LeVert,,79,81
358,3,1:16.0,R. Kurucs misses 3-pt jump shot from 27 ft,,79,81
359,3,1:12.0,,Defensive rebound by T. Brown,79,81
360,3,1:08.0,,J. Robinson misses 3-pt jump shot from 28 ft,79,81
361,3,1:04.0,Defensive rebound by J. Allen,,79,81
362,3,0:57.0,G. Temple misses 2-pt layup from 3 ft,,79,81
363,3,0:55.0,Offensive rebound by J. Allen,,79,81
364,3,0:55.0,Personal foul by T. Brown (drawn by J. Allen),,79,81
365,3,0:55.0,J. Allen makes free throw 1 of 2,,80,81
366,3,0:55.0,J. Allen makes free throw 2 of 2,,81,81
367,3,0:36.0,,T. Brown misses 2-pt jump shot from 18 ft,81,81
368,3,0:31.0,Defensive rebound by R. Kurucs,,81,81
369,3,0:30.0,G. Temple makes 3-pt jump shot from 26 ft,,84,81
370,3,0:09.0,,J. Robinson misses 3-pt jump shot from 25 ft,84,81
371,3,0:07.0,Defensive rebound by Team,,84,81
372,3,0:07.0,J. Harris enters the game for R. Kurucs,,84,81
373,3,0:01.0,G. Temple misses 3-pt jump shot from 26 ft,,84,81
374,3,0:01.0,Offensive rebound by Team,,84,81
375,4,11:49.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Robinson),84,84
376,4,11:34.0,G. Temple makes 2-pt jump shot from 18 ft (assist by C. LeVert),,86,84
377,4,11:25.0,,B. Beal misses 2-pt jump shot from 18 ft,86,84
378,4,11:22.0,Defensive rebound by J. Allen,,86,84
379,4,11:14.0,C. LeVert misses 2-pt layup from 6 ft,,86,84
380,4,11:13.0,,Defensive rebound by M. Wagner,86,84
381,4,11:01.0,,B. Beal makes 2-pt jump shot from 17 ft,86,86
382,4,10:50.0,Personal foul by J. Robinson (drawn by J. Allen),,86,86
383,4,10:45.0,G. Temple misses 3-pt jump shot from 26 ft,,86,86
384,4,10:41.0,,Defensive rebound by B. Beal,86,86
385,4,10:30.0,,B. Beal makes 2-pt jump shot from 10 ft,86,88
