,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
79,1,3:31.0,,J. McRae misses 2-pt layup from 1 ft,28,21
80,1,3:28.0,Defensive rebound by M. Bamba,,28,21
81,1,3:20.0,Turnover by M. Carter-Williams (step out of bounds),,28,21
82,1,3:20.0,,I. Smith enters the game for I. Thomas,28,21
83,1,3:07.0,,D. Bertāns makes 2-pt layup at rim,28,23
84,1,2:44.0,T. Ross misses 3-pt jump shot from 26 ft,,28,23
85,1,2:39.0,,Defensive rebound by B. Beal,28,23
86,1,2:25.0,,Turnover by J. McRae (traveling),28,23
87,1,2:25.0,A. Gordon enters the game for J. Isaac,,28,23
88,1,2:25.0,,A. Schofield enters the game for D. Bertāns,28,23
89,1,2:08.0,A. Gordon makes 2-pt jump shot from 4 ft,,30,23
90,1,2:08.0,Violation by Team (delay of game),,30,23
91,1,1:59.0,,Personal foul by M. Bamba (drawn by A. Schofield),30,23
92,1,1:49.0,,B. Beal misses 2-pt layup from 2 ft,30,23
93,1,1:48.0,Defensive rebound by M. Bamba,,30,23
94,1,1:41.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,30,23
95,1,1:40.0,Offensive rebound by Team,,30,23
96,1,1:38.0,A. Gordon makes 2-pt dunk from 2 ft (assist by M. Carter-Williams),,32,23
97,1,1:23.0,,T. Brown misses 3-pt jump shot from 26 ft,32,23
98,1,1:20.0,Defensive rebound by T. Ross,,32,23
99,1,1:06.0,M. Bamba misses 2-pt hook shot from 7 ft,,32,23
100,1,1:04.0,,Defensive rebound by T. Brown,32,23
101,1,0:59.0,,Personal foul by D. Augustin (drawn by T. Brown),32,23
102,1,0:59.0,,T. Brown misses free throw 1 of 2,32,23
103,1,0:59.0,,Offensive rebound by Team,32,23
104,1,0:59.0,,R. Hachimura enters the game for B. Beal,32,23
105,1,0:59.0,,T. Brown makes free throw 2 of 2,32,24
106,1,0:43.0,A. Gordon misses 2-pt jump shot from 13 ft,,32,24
107,1,0:38.0,Offensive rebound by M. Carter-Williams,,32,24
108,1,0:36.0,Turnover by M. Carter-Williams (bad pass; steal by T. Brown),,32,24
109,1,0:35.0,,T. Brown makes 2-pt dunk from 1 ft,32,26
110,1,0:27.0,D. Augustin misses 2-pt jump shot from 20 ft,,32,26
111,1,0:23.0,,Defensive rebound by T. Brown,32,26
112,1,0:03.0,,J. McRae misses 3-pt jump shot from 26 ft,32,26
113,1,0:00.0,Defensive rebound by M. Bamba,,32,26
114,2,11:42.0,,J. McRae misses 3-pt jump shot from 26 ft,32,26
115,2,11:38.0,Defensive rebound by D. Augustin,,32,26
116,2,11:26.0,Personal foul by R. Hachimura (drawn by A. Gordon),,32,26
117,2,11:20.0,D. Augustin makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,34,26
118,2,11:20.0,,Violation by Team (def goaltending),34,26
119,2,10:56.0,,T. Brown makes 2-pt layup from 2 ft (assist by R. Hachimura),34,28
120,2,10:36.0,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Gordon),,37,28
121,2,10:22.0,,Shooting foul by M. Bamba (drawn by R. Hachimura),37,28
122,2,10:22.0,,R. Hachimura makes free throw 1 of 2,37,29
123,2,10:22.0,,D. Bertāns enters the game for A. Schofield,37,29
124,2,10:22.0,,R. Hachimura makes free throw 2 of 2,37,30
125,2,10:02.0,A. Gordon makes 2-pt jump shot from 13 ft,,39,30
126,2,9:53.0,,I. Smith misses 2-pt jump shot from 4 ft,39,30
127,2,9:51.0,Defensive rebound by A. Gordon,,39,30
128,2,9:33.0,M. Carter-Williams misses 2-pt layup from 3 ft,,39,30
129,2,9:30.0,Offensive rebound by D. Augustin,,39,30
130,2,9:22.0,M. Carter-Williams misses 3-pt jump shot from 27 ft,,39,30
131,2,9:17.0,,Defensive rebound by T. Brown,39,30
132,2,9:11.0,,Shooting foul by T. Ross (drawn by J. McRae),39,30
133,2,9:11.0,,J. McRae makes free throw 1 of 2,39,31
134,2,9:11.0,E. Fournier enters the game for M. Carter-Williams,,39,31
135,2,9:11.0,J. Isaac enters the game for A. Gordon,,39,31
136,2,9:11.0,,J. McRae makes free throw 2 of 2,39,32
137,2,8:51.0,Turnover by M. Bamba (lost ball; steal by I. Smith),,39,32
138,2,8:45.0,,R. Hachimura makes 2-pt dunk from 2 ft (assist by T. Brown),39,34
139,2,8:41.0,,Violation by Team (delay of game),39,34
140,2,8:28.0,Personal foul by I. Smith (drawn by D. Augustin),,39,34
141,2,8:28.0,M. Fultz enters the game for T. Ross,,39,34
142,2,8:28.0,,B. Beal enters the game for J. McRae,39,34
143,2,8:22.0,E. Fournier makes 2-pt layup from 3 ft (assist by J. Isaac),,41,34
144,2,8:15.0,,I. Smith misses 3-pt jump shot from 25 ft,41,34
145,2,8:11.0,Defensive rebound by D. Augustin,,41,34
146,2,8:05.0,M. Bamba misses 3-pt jump shot from 26 ft,,41,34
147,2,8:02.0,,Defensive rebound by D. Bertāns,41,34
148,2,7:55.0,,R. Hachimura misses 3-pt jump shot from 24 ft,41,34
149,2,7:53.0,Defensive rebound by J. Isaac,,41,34
150,2,7:42.0,E. Fournier makes 2-pt jump shot from 5 ft,,43,34
151,2,7:42.0,,Washington full timeout,43,34
152,2,7:26.0,,B. Beal misses 2-pt jump shot from 11 ft,43,34
153,2,7:24.0,,Offensive rebound by B. Beal,43,34
154,2,7:21.0,,B. Beal makes 2-pt jump shot from 3 ft,43,36
155,2,7:06.0,M. Bamba makes 2-pt dunk from 2 ft (assist by M. Fultz),,45,36
156,2,6:54.0,,D. Bertāns misses 3-pt jump shot from 26 ft,45,36
157,2,6:51.0,Defensive rebound by M. Bamba,,45,36
158,2,6:47.0,Personal foul by I. Smith (drawn by D. Augustin),,45,36
159,2,6:47.0,K. Birch enters the game for M. Bamba,,45,36
160,2,6:47.0,,I. Thomas enters the game for I. Smith,45,36
161,2,6:34.0,M. Fultz misses 2-pt jump shot from 8 ft (block by D. Bertāns),,45,36
162,2,6:31.0,,Defensive rebound by R. Hachimura,45,36
163,2,6:19.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Thomas),45,39
164,2,5:59.0,J. Isaac misses 2-pt layup from 2 ft,,45,39
165,2,5:57.0,,Defensive rebound by B. Beal,45,39
166,2,5:52.0,,B. Beal misses 3-pt jump shot from 27 ft,45,39
167,2,5:50.0,Defensive rebound by J. Isaac,,45,39
168,2,5:50.0,,J. McRae enters the game for T. Brown,45,39
169,2,5:43.0,D. Augustin makes 3-pt jump shot from 30 ft (assist by K. Birch),,48,39
170,2,5:32.0,,R. Hachimura misses 2-pt hook shot from 4 ft,48,39
171,2,5:31.0,Defensive rebound by K. Birch,,48,39
172,2,5:21.0,E. Fournier makes 2-pt layup from 3 ft (assist by M. Fultz),,50,39
173,2,5:10.0,,B. Beal makes 2-pt layup from 1 ft,50,41
174,2,4:56.0,D. Augustin makes 3-pt jump shot from 26 ft,,53,41
175,2,4:44.0,,R. Hachimura makes 2-pt layup from 2 ft (assist by J. McRae),53,43
176,2,4:22.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by M. Fultz),,56,43
177,2,4:20.0,,Washington full timeout,56,43
178,2,4:20.0,A. Gordon enters the game for D. Augustin,,56,43
179,2,4:20.0,,I. Bonga enters the game for R. Hachimura,56,43
180,2,4:08.0,,Shooting foul by E. Fournier (drawn by B. Beal),56,43
181,2,4:08.0,,B. Beal makes free throw 1 of 2,56,44
182,2,4:08.0,,B. Beal makes free throw 2 of 2,56,45
183,2,3:51.0,J. Isaac makes 2-pt dunk from 3 ft (assist by K. Birch),,58,45
184,2,3:43.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. McRae),58,48
185,2,3:30.0,M. Fultz makes 2-pt layup from 1 ft,,60,48
186,2,3:25.0,,D. Bertāns misses 3-pt jump shot from 27 ft,60,48
187,2,3:25.0,Defensive rebound by Team,,60,48
188,2,3:10.0,E. Fournier misses 2-pt jump shot from 3 ft,,60,48
189,2,3:08.0,,Defensive rebound by I. Bonga,60,48
190,2,2:53.0,,D. Bertāns misses 2-pt jump shot from 12 ft,60,48
191,2,2:49.0,Defensive rebound by E. Fournier,,60,48
192,2,2:44.0,Personal foul by J. McRae (drawn by K. Birch),,60,48
193,2,2:33.0,M. Fultz makes 2-pt jump shot from 13 ft,,62,48
194,2,2:13.0,,B. Beal misses 2-pt jump shot from 3 ft,62,48
195,2,2:11.0,Defensive rebound by A. Gordon,,62,48
196,2,2:07.0,Shooting foul by J. McRae (drawn by A. Gordon),,62,48
197,2,2:07.0,A. Gordon misses free throw 1 of 2,,62,48
198,2,2:07.0,Offensive rebound by Team,,62,48
199,2,2:07.0,,R. Hachimura enters the game for J. McRae,62,48
200,2,2:07.0,A. Gordon makes free throw 2 of 2,,63,48
201,2,1:53.0,,R. Hachimura makes 2-pt dunk at rim (assist by I. Thomas),63,50
202,2,1:36.0,J. Isaac makes 2-pt layup from 1 ft,,65,50
203,2,1:23.0,,I. Thomas misses 2-pt jump shot from 5 ft,65,50
204,2,1:16.0,Defensive rebound by K. Birch,,65,50
205,2,1:14.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Fultz),,68,50
206,2,0:59.0,,B. Beal makes 2-pt jump shot from 13 ft (assist by R. Hachimura),68,52
207,2,0:46.0,M. Fultz misses 2-pt jump shot from 21 ft,,68,52
208,2,0:43.0,,Defensive rebound by D. Bertāns,68,52
209,2,0:39.0,,B. Beal makes 2-pt layup from 2 ft,68,54
210,2,0:39.0,,Shooting foul by J. Isaac (drawn by B. Beal),68,54
211,2,0:39.0,,B. Beal misses free throw 1 of 1,68,54
212,2,0:37.0,Defensive rebound by K. Birch,,68,54
213,2,0:33.0,M. Fultz misses 2-pt layup from 3 ft (block by I. Thomas),,68,54
214,2,0:33.0,,Defensive rebound by R. Hachimura,68,54
215,2,0:13.0,,Washington full timeout,68,54
216,2,0:08.0,,B. Beal misses 2-pt layup from 2 ft,68,54
217,2,0:06.0,,Offensive rebound by I. Bonga,68,54
218,2,0:05.0,,Turnover by I. Bonga (lost ball; steal by M. Fultz),68,54
219,2,0:01.0,M. Fultz misses 2-pt layup from 3 ft,,68,54
220,2,0:00.0,,Defensive rebound by R. Hachimura,68,54
221,3,11:39.0,,I. Thomas makes 2-pt jump shot from 6 ft (assist by B. Beal),68,56
222,3,11:17.0,M. Fultz makes 2-pt jump shot from 18 ft,,70,56
223,3,11:09.0,,R. Hachimura makes 2-pt layup from 1 ft (assist by I. Thomas),70,58
224,3,10:49.0,M. Fultz makes 2-pt jump shot from 15 ft,,72,58
225,3,10:32.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by B. Beal),72,61
226,3,10:19.0,Turnover by M. Fultz (traveling),,72,61
227,3,10:07.0,,D. Bertāns makes 3-pt jump shot from 26 ft,72,64
228,3,9:51.0,Shooting foul by B. Beal (drawn by E. Fournier),,72,64
229,3,9:51.0,E. Fournier makes free throw 1 of 2,,73,64
230,3,9:51.0,E. Fournier makes free throw 2 of 2,,74,64
231,3,9:35.0,,D. Bertāns makes 3-pt jump shot from 30 ft,74,67
232,3,9:34.0,Orlando full timeout,,74,67
233,3,9:22.0,A. Gordon misses 2-pt jump shot from 16 ft,,74,67
234,3,9:18.0,,Defensive rebound by I. Thomas,74,67
235,3,9:10.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by I. Bonga),74,70
236,3,8:55.0,A. Gordon misses 3-pt jump shot from 25 ft,,74,70
237,3,8:52.0,,Defensive rebound by I. Bonga,74,70
238,3,8:45.0,,I. Thomas makes 2-pt jump shot from 6 ft,74,72
239,3,8:25.0,M. Fultz misses 2-pt jump shot from 13 ft,,74,72
240,3,8:23.0,Offensive rebound by K. Birch,,74,72
241,3,8:22.0,A. Gordon misses 3-pt jump shot from 26 ft,,74,72
242,3,8:19.0,,Defensive rebound by I. Thomas,74,72
243,3,8:14.0,,B. Beal makes 3-pt jump shot from 29 ft (assist by I. Thomas),74,75
244,3,7:52.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by K. Birch),,77,75
245,3,7:39.0,,D. Bertāns misses 3-pt jump shot from 28 ft,77,75
246,3,7:36.0,Defensive rebound by J. Isaac,,77,75
247,3,7:19.0,J. Isaac misses 3-pt jump shot from 24 ft,,77,75
248,3,7:16.0,,Defensive rebound by B. Beal,77,75
249,3,7:10.0,,B. Beal misses 2-pt layup from 3 ft (block by K. Birch),77,75
250,3,7:07.0,Defensive rebound by A. Gordon,,77,75
251,3,6:57.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by M. Fultz),,80,75
252,3,6:36.0,,Shooting foul by E. Fournier (drawn by B. Beal),80,75
253,3,6:36.0,,B. Beal makes free throw 1 of 2,80,76
254,3,6:36.0,,B. Beal makes free throw 2 of 2,80,77
255,3,6:20.0,E. Fournier misses 3-pt jump shot from 27 ft,,80,77
256,3,6:16.0,Offensive rebound by K. Birch,,80,77
257,3,6:10.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by E. Fournier),,83,77
258,3,5:47.0,,B. Beal makes 2-pt dunk from 2 ft,83,79
259,3,5:33.0,Shooting foul by I. Thomas (drawn by M. Fultz),,83,79
260,3,5:33.0,M. Fultz misses free throw 1 of 2,,83,79
261,3,5:33.0,Offensive rebound by Team,,83,79
262,3,5:33.0,T. Ross enters the game for A. Gordon,,83,79
263,3,5:33.0,M. Fultz misses free throw 2 of 2,,83,79
264,3,5:31.0,,Defensive rebound by I. Bonga,83,79
265,3,5:26.0,,Personal foul by M. Fultz (drawn by I. Bonga),83,79
266,3,5:19.0,,D. Bertāns misses 3-pt jump shot from 27 ft,83,79
267,3,5:15.0,Defensive rebound by M. Fultz,,83,79
268,3,5:10.0,T. Ross misses 3-pt jump shot from 27 ft,,83,79
269,3,5:06.0,,Defensive rebound by I. Bonga,83,79
270,3,5:03.0,,Turnover by I. Thomas (bad pass; steal by M. Fultz),83,79
271,3,4:45.0,J. Isaac misses 3-pt jump shot from 24 ft,,83,79
272,3,4:43.0,,Defensive rebound by I. Thomas,83,79
273,3,4:39.0,,I. Thomas makes 2-pt jump shot from 19 ft,83,81
274,3,4:18.0,K. Birch misses 2-pt hook shot from 5 ft,,83,81
275,3,4:18.0,,Defensive rebound by Team,83,81
276,3,4:18.0,Loose ball foul by K. Birch (drawn by I. Bonga),,83,81
277,3,4:18.0,D. Augustin enters the game for E. Fournier,,83,81
278,3,4:18.0,M. Carter-Williams enters the game for M. Fultz,,83,81
279,3,4:18.0,,T. Brown enters the game for I. Bonga,83,81
280,3,4:08.0,,Turnover by I. Thomas (bad pass; steal by T. Ross),83,81
281,3,4:03.0,T. Ross makes 2-pt jump shot from 9 ft,,85,81
282,3,4:03.0,Shooting foul by T. Brown (drawn by T. Ross),,85,81
283,3,4:03.0,M. Bamba enters the game for K. Birch,,85,81
284,3,4:03.0,T. Ross makes free throw 1 of 1,,86,81
285,3,3:56.0,,B. Beal misses 2-pt layup from 2 ft,86,81
286,3,3:52.0,,Offensive rebound by T. Brown,86,81
287,3,3:50.0,,I. Thomas misses 3-pt jump shot from 26 ft,86,81
288,3,3:48.0,Defensive rebound by M. Bamba,,86,81
289,3,3:28.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by T. Ross),,89,81
290,3,3:05.0,,D. Bertāns misses 3-pt jump shot from 24 ft (block by J. Isaac),89,81
291,3,3:03.0,Defensive rebound by D. Augustin,,89,81
292,3,2:48.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,89,81
293,3,2:46.0,,Defensive rebound by I. Thomas,89,81
294,3,2:43.0,,I. Thomas makes 3-pt jump shot from 26 ft,89,84
295,3,2:21.0,Shooting foul by D. Bertāns (drawn by M. Carter-Williams),,89,84
296,3,2:21.0,,Washington full timeout,89,84
297,3,2:21.0,A. Gordon enters the game for J. Isaac,,89,84
298,3,2:21.0,,J. McRae enters the game for R. Hachimura,89,84
299,3,2:21.0,,I. Smith enters the game for I. Thomas,89,84
300,3,2:21.0,M. Carter-Williams makes free throw 1 of 2,,90,84
301,3,2:21.0,M. Carter-Williams makes free throw 2 of 2,,91,84
302,3,2:02.0,,B. Beal misses 2-pt jump shot from 19 ft,91,84
303,3,1:58.0,Defensive rebound by M. Bamba,,91,84
304,3,1:42.0,Turnover by T. Ross (bad pass; steal by T. Brown),,91,84
305,3,1:36.0,,D. Bertāns misses 3-pt jump shot from 29 ft,91,84
306,3,1:32.0,Defensive rebound by M. Bamba,,91,84
307,3,1:18.0,A. Gordon misses 2-pt jump shot from 9 ft,,91,84
308,3,1:14.0,,Defensive rebound by T. Brown,91,84
309,3,1:09.0,,I. Smith misses 3-pt jump shot from 22 ft,91,84
310,3,1:06.0,Defensive rebound by M. Carter-Williams,,91,84
311,3,1:04.0,Turnover by M. Carter-Williams (lost ball; steal by J. McRae),,91,84
312,3,0:59.0,,B. Beal misses 2-pt jump shot from 11 ft,91,84
313,3,0:58.0,Defensive rebound by A. Gordon,,91,84
314,3,0:44.0,M. Carter-Williams makes 2-pt layup from 2 ft (assist by D. Augustin),,93,84
315,3,0:44.0,Shooting foul by T. Brown (drawn by M. Carter-Williams),,93,84
316,3,0:44.0,,A. Schofield enters the game for D. Bertāns,93,84
317,3,0:44.0,M. Carter-Williams makes free throw 1 of 1,,94,84
318,3,0:34.0,,B. Beal makes 2-pt jump shot from 19 ft (assist by I. Smith),94,86
319,3,0:18.0,Shooting foul by I. Smith (drawn by T. Ross),,94,86
320,3,0:18.0,T. Ross makes free throw 1 of 3,,95,86
321,3,0:18.0,T. Ross makes free throw 2 of 3,,96,86
322,3,0:18.0,T. Ross makes free throw 3 of 3,,97,86
323,3,0:01.0,,B. Beal makes 2-pt layup from 2 ft,97,88
324,4,11:45.0,A. Gordon misses 2-pt hook shot from 7 ft,,97,88
325,4,11:45.0,Offensive rebound by Team,,97,88
326,4,11:43.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,100,88
327,4,11:22.0,,J. McRae misses 3-pt jump shot from 25 ft,100,88
328,4,11:20.0,Defensive rebound by A. Gordon,,100,88
329,4,11:08.0,D. Augustin misses 3-pt jump shot from 26 ft,,100,88
330,4,11:05.0,Offensive rebound by Team,,100,88
331,4,11:05.0,,R. Hachimura enters the game for A. Schofield,100,88
332,4,11:01.0,T. Ross misses 2-pt jump shot from 22 ft,,100,88
333,4,10:57.0,,Defensive rebound by T. Brown,100,88
334,4,10:51.0,,Turnover by B. Beal (lost ball),100,88
335,4,10:51.0,Flagrant foul type 1 by B. Beal (drawn by M. Carter-Williams),,100,88
336,4,10:51.0,Instant Replay (Request: Ruling Stands),,100,88
337,4,10:51.0,D. Augustin makes flagrant free throw 1 of 2,,101,88
338,4,10:51.0,D. Augustin makes flagrant free throw 2 of 2,,102,88
339,4,10:51.0,E. Fournier enters the game for M. Carter-Williams,,102,88
340,4,10:45.0,Shooting foul by R. Hachimura (drawn by D. Augustin),,102,88
341,4,10:45.0,D. Augustin makes free throw 1 of 2,,103,88
342,4,10:45.0,D. Augustin makes free throw 2 of 2,,104,88
343,4,10:30.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by B. Beal),104,91
344,4,10:08.0,T. Ross misses 2-pt jump shot from 6 ft,,104,91
345,4,10:06.0,,Defensive rebound by B. Beal,104,91
346,4,9:57.0,,I. Smith makes 2-pt jump shot from 8 ft,104,93
347,4,9:42.0,Personal foul by R. Hachimura (drawn by M. Bamba),,104,93
348,4,9:34.0,E. Fournier misses 2-pt jump shot from 7 ft,,104,93
349,4,9:31.0,,Defensive rebound by T. Brown,104,93
350,4,9:19.0,,B. Beal misses 3-pt jump shot from 26 ft,104,93
351,4,9:16.0,Defensive rebound by M. Bamba,,104,93
352,4,9:03.0,D. Augustin makes 2-pt layup from 1 ft,,106,93
353,4,9:03.0,Shooting foul by I. Smith (drawn by D. Augustin),,106,93
354,4,9:03.0,K. Birch enters the game for M. Bamba,,106,93
355,4,9:03.0,J. Isaac enters the game for A. Gordon,,106,93
356,4,9:03.0,,I. Thomas enters the game for I. Smith,106,93
357,4,9:03.0,D. Augustin makes free throw 1 of 1,,107,93
358,4,8:49.0,,Shooting foul by K. Birch (drawn by B. Beal),107,93
359,4,8:49.0,,B. Beal makes free throw 1 of 2,107,94
360,4,8:49.0,,D. Bertāns enters the game for J. McRae,107,94
361,4,8:49.0,,B. Beal makes free throw 2 of 2,107,95
362,4,8:32.0,Turnover by J. Isaac (lost ball; steal by B. Beal),,107,95
363,4,8:22.0,,Offensive foul by R. Hachimura (drawn by D. Augustin),107,95
364,4,8:22.0,,Turnover by R. Hachimura (offensive foul),107,95
365,4,8:03.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by K. Birch),,110,95
366,4,7:55.0,,B. Beal misses 3-pt jump shot from 26 ft,110,95
367,4,7:52.0,Defensive rebound by K. Birch,,110,95
368,4,7:43.0,Personal foul by I. Thomas (drawn by D. Augustin),,110,95
369,4,7:43.0,D. Augustin misses free throw 1 of 2,,110,95
370,4,7:43.0,Offensive rebound by Team,,110,95
371,4,7:43.0,M. Fultz enters the game for T. Ross,,110,95
372,4,7:43.0,D. Augustin makes free throw 2 of 2,,111,95
373,4,7:35.0,,B. Beal makes 2-pt layup from 2 ft,111,97
374,4,7:35.0,,Shooting foul by K. Birch (drawn by B. Beal),111,97
375,4,7:35.0,,B. Beal misses free throw 1 of 1,111,97
376,4,7:32.0,Defensive rebound by J. Isaac,,111,97
377,4,7:18.0,J. Isaac misses 3-pt jump shot from 28 ft,,111,97
378,4,7:15.0,,Defensive rebound by T. Brown,111,97
379,4,7:09.0,,T. Brown misses 2-pt jump shot from 14 ft,111,97
380,4,7:05.0,Defensive rebound by D. Augustin,,111,97
381,4,6:54.0,J. Isaac misses 2-pt layup from 4 ft (block by D. Bertāns),,111,97
382,4,6:53.0,,Defensive rebound by D. Bertāns,111,97
