,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
313,3,0:13.0,,Shooting foul by B. Adebayo (drawn by B. Simmons),80,73
314,3,0:13.0,,B. Simmons makes free throw 1 of 2,80,74
315,3,0:13.0,,B. Simmons misses free throw 2 of 2,80,74
316,3,0:11.0,Defensive rebound by T. Herro,,80,74
317,3,0:00.0,Instant Replay (Challenge: Ruling Stands),,80,74
318,3,0:00.0,K. Nunn misses 2-pt jump shot from 8 ft,,80,74
319,3,0:00.0,Offensive rebound by D. Jones,,80,74
320,3,0:00.0,D. Jones makes 2-pt dunk from 21 ft,,82,74
321,4,11:45.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by T. Herro),,85,74
322,4,11:26.0,,Turnover by M. Thybulle (traveling),85,74
323,4,11:15.0,T. Herro makes 2-pt layup at rim (assist by B. Adebayo),,87,74
324,4,11:15.0,,Philadelphia full timeout,87,74
325,4,11:15.0,,B. Simmons enters the game for R. Neto,87,74
326,4,11:05.0,,Turnover by J. Richardson (traveling),87,74
327,4,10:51.0,B. Adebayo misses 2-pt jump shot from 15 ft,,87,74
328,4,10:47.0,Offensive rebound by D. Robinson,,87,74
329,4,10:43.0,K. Nunn misses 3-pt jump shot from 26 ft,,87,74
330,4,10:39.0,,Defensive rebound by B. Simmons,87,74
331,4,10:27.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Richardson),87,76
332,4,10:21.0,Personal foul by B. Simmons (drawn by D. Robinson),,87,76
333,4,10:09.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Jones),,89,76
334,4,9:50.0,Violation by Team (kicked ball),,89,76
335,4,9:49.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by M. Thybulle),89,78
336,4,9:24.0,D. Robinson makes 3-pt jump shot from 27 ft (assist by K. Nunn),,92,78
337,4,9:04.0,,J. Embiid makes 2-pt layup from 2 ft,92,80
338,4,8:43.0,B. Adebayo makes 2-pt jump shot from 13 ft (assist by T. Herro),,94,80
339,4,8:29.0,,J. Richardson misses 3-pt jump shot from 27 ft,94,80
340,4,8:26.0,Defensive rebound by B. Adebayo,,94,80
341,4,8:12.0,Turnover by B. Adebayo (bad pass; steal by M. Thybulle),,94,80
342,4,8:07.0,,J. Richardson misses 2-pt layup from 2 ft,94,80
343,4,8:04.0,Defensive rebound by T. Herro,,94,80
344,4,7:59.0,D. Jones makes 2-pt dunk from 1 ft (assist by T. Herro),,96,80
345,4,7:52.0,,Philadelphia full timeout,96,80
346,4,7:52.0,,T. Harris enters the game for M. Scott,96,80
347,4,7:52.0,,A. Horford enters the game for M. Thybulle,96,80
348,4,7:43.0,,J. Embiid makes 2-pt jump shot from 10 ft (assist by J. Richardson),96,82
349,4,7:43.0,,Shooting foul by D. Robinson (drawn by J. Embiid),96,82
350,4,7:43.0,,J. Embiid makes free throw 1 of 1,96,83
351,4,7:24.0,Personal foul by T. Harris (drawn by D. Jones),,96,83
352,4,7:13.0,B. Adebayo misses 2-pt jump shot from 15 ft (block by A. Horford),,96,83
353,4,7:10.0,Offensive rebound by B. Adebayo,,96,83
354,4,7:09.0,K. Nunn makes 3-pt jump shot from 30 ft (assist by B. Adebayo),,99,83
355,4,6:41.0,,J. Embiid misses 2-pt jump shot from 20 ft,99,83
356,4,6:40.0,Defensive rebound by Team,,99,83
357,4,6:17.0,T. Herro misses 2-pt jump shot from 21 ft (block by J. Richardson),,99,83
358,4,6:14.0,,Defensive rebound by J. Embiid,99,83
359,4,6:06.0,,J. Embiid makes 3-pt jump shot from 29 ft (assist by A. Horford),99,86
360,4,5:44.0,B. Adebayo misses 2-pt jump shot from 16 ft,,99,86
361,4,5:43.0,,Defensive rebound by Team,99,86
362,4,5:33.0,,J. Embiid misses 2-pt jump shot from 16 ft,99,86
363,4,5:30.0,,Offensive rebound by J. Richardson,99,86
364,4,5:30.0,,Shooting foul by D. Jones (drawn by J. Richardson),99,86
365,4,5:30.0,,J. Richardson makes free throw 1 of 2,99,87
366,4,5:30.0,,J. Richardson makes free throw 2 of 2,99,88
367,4,5:30.0,Miami full timeout,,99,88
368,4,5:30.0,J. Butler enters the game for T. Herro,,99,88
369,4,5:06.0,B. Adebayo misses 2-pt jump shot from 14 ft,,99,88
370,4,5:06.0,Offensive rebound by Team,,99,88
371,4,5:05.0,Turnover by Team (shot clock),,99,88
372,4,4:49.0,,J. Embiid misses 2-pt jump shot from 2 ft (block by B. Adebayo),99,88
373,4,4:45.0,Defensive rebound by D. Jones,,99,88
374,4,4:40.0,K. Nunn misses 3-pt jump shot from 26 ft,,99,88
375,4,4:35.0,,Defensive rebound by J. Embiid,99,88
376,4,4:25.0,,T. Harris misses 3-pt jump shot from 24 ft,99,88
377,4,4:21.0,,Offensive rebound by Team,99,88
378,4,4:04.0,D. Robinson misses 3-pt jump shot from 27 ft,,99,88
379,4,4:01.0,,Defensive rebound by J. Embiid,99,88
380,4,3:54.0,,J. Embiid misses 3-pt jump shot from 26 ft,99,88
381,4,3:51.0,,Offensive rebound by A. Horford,99,88
382,4,3:48.0,,B. Simmons misses 2-pt layup from 3 ft,99,88
383,4,3:47.0,,Offensive rebound by T. Harris,99,88
384,4,3:46.0,,T. Harris misses 2-pt layup from 2 ft,99,88
