,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
40,1,5:58.0,S. Doumbouya makes 2-pt dunk at rim (assist by L. Galloway),,18,17
41,1,5:30.0,,B. Beal makes 3-pt jump shot from 26 ft,18,20
42,1,5:16.0,D. Rose misses 3-pt jump shot from 27 ft,,18,20
43,1,5:10.0,,Defensive rebound by D. Bertāns,18,20
44,1,5:07.0,,B. Beal makes 2-pt layup from 2 ft,18,22
45,1,4:50.0,Shooting foul by G. Payton (drawn by D. Rose),,18,22
46,1,4:50.0,S. Mykhailiuk enters the game for T. Snell,,18,22
47,1,4:50.0,,J. McRae enters the game for G. Payton,18,22
48,1,4:50.0,D. Rose makes free throw 1 of 2,,19,22
49,1,4:50.0,D. Rose makes free throw 2 of 2,,20,22
50,1,4:38.0,,B. Beal misses 3-pt jump shot from 27 ft,20,22
51,1,4:33.0,Defensive rebound by S. Mykhailiuk,,20,22
52,1,4:28.0,S. Mykhailiuk makes 2-pt layup from 2 ft,,22,22
53,1,4:12.0,,I. Mahinmi misses 2-pt hook shot from 3 ft,22,22
54,1,4:10.0,Defensive rebound by A. Drummond,,22,22
55,1,4:01.0,D. Rose makes 2-pt layup from 7 ft,,24,22
56,1,3:57.0,,Washington full timeout,24,22
57,1,3:57.0,T. Frazier enters the game for S. Doumbouya,,24,22
58,1,3:57.0,M. Morris enters the game for D. Rose,,24,22
59,1,3:57.0,,T. Brown enters the game for B. Beal,24,22
60,1,3:57.0,,T. Bryant enters the game for I. Mahinmi,24,22
61,1,3:57.0,,I. Smith enters the game for I. Thomas,24,22
62,1,3:47.0,,J. McRae misses 2-pt layup from 5 ft,24,22
63,1,3:46.0,,Offensive rebound by T. Bryant,24,22
64,1,3:46.0,,T. Bryant makes 2-pt layup at rim,24,24
65,1,3:30.0,L. Galloway misses 2-pt jump shot from 13 ft,,24,24
66,1,3:28.0,Offensive rebound by A. Drummond,,24,24
67,1,3:27.0,A. Drummond makes 2-pt dunk at rim,,26,24
68,1,3:08.0,,I. Smith misses 2-pt jump shot from 17 ft,26,24
69,1,3:05.0,Defensive rebound by A. Drummond,,26,24
70,1,3:00.0,L. Galloway misses 3-pt jump shot from 28 ft,,26,24
71,1,2:56.0,,Defensive rebound by T. Bryant,26,24
72,1,2:49.0,,T. Bryant misses 2-pt layup from 6 ft,26,24
73,1,2:48.0,Defensive rebound by A. Drummond,,26,24
74,1,2:36.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,26,24
75,1,2:32.0,,Defensive rebound by T. Brown,26,24
76,1,2:24.0,,T. Bryant misses 2-pt jump shot from 18 ft,26,24
77,1,2:20.0,Defensive rebound by M. Morris,,26,24
78,1,2:08.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Frazier),,29,24
79,1,1:54.0,,T. Brown misses 3-pt jump shot from 26 ft,29,24
80,1,1:51.0,Defensive rebound by T. Frazier,,29,24
81,1,1:49.0,A. Drummond makes 2-pt dunk at rim (assist by T. Frazier),,31,24
82,1,1:38.0,,T. Brown misses 2-pt dunk from 3 ft (block by A. Drummond),31,24
83,1,1:35.0,Defensive rebound by M. Morris,,31,24
84,1,1:23.0,Personal foul by J. McRae (drawn by A. Drummond),,31,24
85,1,1:23.0,C. Wood enters the game for A. Drummond,,31,24
86,1,1:13.0,M. Morris misses 2-pt jump shot from 14 ft,,31,24
87,1,1:09.0,,Defensive rebound by I. Smith,31,24
88,1,1:05.0,,Shooting foul by L. Galloway (drawn by J. McRae),31,24
89,1,1:05.0,,J. McRae misses free throw 1 of 2,31,24
90,1,1:05.0,,Offensive rebound by Team,31,24
91,1,1:05.0,,J. McRae makes free throw 2 of 2,31,25
92,1,0:48.0,L. Galloway makes 2-pt jump shot from 16 ft,,33,25
93,1,0:35.0,,Turnover by T. Bryant (out of bounds lost ball),33,25
94,1,0:30.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,33,25
95,1,0:26.0,,Defensive rebound by T. Bryant,33,25
96,1,0:08.0,,J. McRae makes 2-pt jump shot from 18 ft,33,27
97,1,0:02.0,C. Wood makes 2-pt dunk from 1 ft (assist by T. Frazier),,35,27
98,1,0:00.0,,T. Brown makes 3-pt jump shot from 29 ft (assist by J. McRae),35,30
99,1,0:00.0,,Instant Replay (Request: Ruling Stands),35,30
100,2,11:50.0,,I. Smith makes 2-pt layup from 2 ft,35,32
101,2,11:50.0,,Shooting foul by T. Frazier (drawn by I. Smith),35,32
102,2,11:50.0,,I. Smith makes free throw 1 of 1,35,33
103,2,11:32.0,C. Wood makes 2-pt hook shot from 4 ft,,37,33
104,2,11:21.0,,Turnover by T. Bryant (bad pass; steal by L. Galloway),37,33
105,2,11:16.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,37,33
106,2,11:13.0,,Defensive rebound by D. Bertāns,37,33
107,2,11:03.0,,T. Bryant makes 2-pt jump shot from 9 ft (assist by I. Smith),37,35
108,2,10:47.0,M. Morris makes 2-pt jump shot from 13 ft,,39,35
109,2,10:41.0,Violation by Team (kicked ball),,39,35
110,2,10:36.0,,D. Bertāns misses 3-pt jump shot from 26 ft,39,35
111,2,10:34.0,Defensive rebound by C. Wood,,39,35
112,2,10:19.0,M. Morris misses 2-pt jump shot from 12 ft (block by T. Bryant),,39,35
113,2,10:18.0,Offensive rebound by C. Wood,,39,35
114,2,10:11.0,T. Frazier misses 3-pt jump shot from 25 ft,,39,35
115,2,10:07.0,,Defensive rebound by J. McRae,39,35
116,2,9:58.0,,Offensive foul by T. Bryant (drawn by S. Mykhailiuk),39,35
117,2,9:58.0,,Turnover by T. Bryant (offensive foul),39,35
118,2,9:48.0,M. Morris makes 3-pt jump shot from 23 ft (assist by L. Galloway),,42,35
119,2,9:37.0,,J. McRae makes 2-pt jump shot from 4 ft (assist by I. Smith),42,37
120,2,9:30.0,Offensive foul by C. Wood (drawn by D. Bertāns),,42,37
121,2,9:30.0,Turnover by C. Wood (offensive foul),,42,37
122,2,9:13.0,,I. Smith makes 2-pt layup from 3 ft,42,39
123,2,9:05.0,T. Frazier misses 2-pt layup from 2 ft (block by D. Bertāns),,42,39
124,2,9:03.0,,Defensive rebound by J. McRae,42,39
125,2,8:59.0,,Turnover by J. McRae (lost ball; steal by T. Frazier),42,39
126,2,8:59.0,D. Rose enters the game for T. Frazier,,42,39
127,2,8:42.0,M. Morris misses 2-pt jump shot from 11 ft,,42,39
128,2,8:39.0,Offensive rebound by C. Wood,,42,39
129,2,8:39.0,C. Wood makes 2-pt dunk at rim,,44,39
130,2,8:29.0,,I. Smith misses 2-pt jump shot from 16 ft,44,39
131,2,8:27.0,Defensive rebound by L. Galloway,,44,39
132,2,8:20.0,L. Galloway makes 2-pt layup from 3 ft,,46,39
133,2,8:18.0,,Washington full timeout,46,39
134,2,8:18.0,,B. Beal enters the game for J. McRae,46,39
135,2,7:59.0,,I. Smith makes 2-pt layup from 3 ft,46,41
136,2,7:45.0,D. Rose misses 2-pt jump shot from 17 ft,,46,41
137,2,7:43.0,,Defensive rebound by I. Smith,46,41
138,2,7:35.0,,T. Bryant misses 2-pt layup from 3 ft,46,41
139,2,7:33.0,Defensive rebound by C. Wood,,46,41
140,2,7:25.0,L. Galloway misses 2-pt jump shot from 19 ft,,46,41
141,2,7:23.0,,Defensive rebound by T. Brown,46,41
142,2,7:15.0,,B. Beal misses 3-pt jump shot from 30 ft,46,41
143,2,7:11.0,Defensive rebound by D. Rose,,46,41
144,2,7:04.0,D. Rose misses 2-pt jump shot from 9 ft,,46,41
145,2,7:03.0,Offensive rebound by Team,,46,41
146,2,7:03.0,,Loose ball foul by D. Bertāns (drawn by C. Wood),46,41
147,2,7:03.0,S. Doumbouya enters the game for M. Morris,,46,41
148,2,7:03.0,,I. Mahinmi enters the game for T. Bryant,46,41
149,2,6:58.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by L. Galloway),,49,41
150,2,6:48.0,,B. Beal makes 2-pt jump shot from 17 ft,49,43
151,2,6:28.0,L. Galloway misses 2-pt jump shot from 14 ft,,49,43
152,2,6:25.0,,Defensive rebound by D. Bertāns,49,43
153,2,6:22.0,,D. Bertāns misses 3-pt jump shot from 26 ft,49,43
154,2,6:18.0,,Offensive rebound by Team,49,43
155,2,6:18.0,B. Brown enters the game for L. Galloway,,49,43
156,2,6:08.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by B. Beal),49,46
157,2,5:49.0,D. Rose makes 2-pt layup from 6 ft (assist by C. Wood),,51,46
158,2,5:37.0,,Shooting foul by C. Wood (drawn by B. Beal),51,46
159,2,5:37.0,,B. Beal makes free throw 1 of 2,51,47
160,2,5:37.0,A. Drummond enters the game for S. Mykhailiuk,,51,47
161,2,5:37.0,T. Snell enters the game for C. Wood,,51,47
162,2,5:37.0,,I. Bonga enters the game for T. Brown,51,47
163,2,5:37.0,,B. Beal makes free throw 2 of 2,51,48
164,2,5:17.0,Shooting foul by I. Mahinmi (drawn by A. Drummond),,51,48
165,2,5:17.0,A. Drummond misses free throw 1 of 2,,51,48
166,2,5:17.0,Offensive rebound by Team,,51,48
167,2,5:17.0,A. Drummond makes free throw 2 of 2,,52,48
168,2,5:08.0,,I. Mahinmi makes 2-pt dunk at rim (assist by B. Beal),52,50
169,2,4:54.0,T. Snell misses 3-pt jump shot from 26 ft,,52,50
170,2,4:51.0,,Defensive rebound by I. Bonga,52,50
171,2,4:46.0,,Personal foul by T. Snell (drawn by B. Beal),52,50
172,2,4:37.0,,Personal foul by S. Doumbouya (drawn by D. Bertāns),52,50
173,2,4:34.0,,Personal foul by A. Drummond (drawn by I. Mahinmi),52,50
174,2,4:34.0,,I. Mahinmi makes free throw 1 of 2,52,51
175,2,4:34.0,,I. Mahinmi misses free throw 2 of 2,52,51
176,2,4:31.0,Defensive rebound by A. Drummond,,52,51
177,2,4:16.0,Shooting foul by D. Bertāns (drawn by S. Doumbouya),,52,51
178,2,4:16.0,S. Doumbouya makes free throw 1 of 2,,53,51
179,2,4:16.0,,Violation by Team (delay of game),53,51
180,2,4:16.0,,J. McRae enters the game for I. Smith,53,51
181,2,4:16.0,S. Doumbouya makes free throw 2 of 2,,54,51
182,2,3:59.0,,Turnover by B. Beal (bad pass; steal by D. Rose),54,51
183,2,3:55.0,D. Rose misses 2-pt layup from 4 ft,,54,51
184,2,3:53.0,,Defensive rebound by I. Mahinmi,54,51
185,2,3:41.0,,I. Mahinmi makes 2-pt jump shot from 7 ft (assist by J. McRae),54,53
186,2,3:17.0,S. Doumbouya misses 3-pt jump shot from 28 ft,,54,53
187,2,3:14.0,,Defensive rebound by J. McRae,54,53
188,2,2:59.0,,B. Beal makes 2-pt jump shot from 11 ft,54,55
189,2,2:51.0,Detroit full timeout,,54,55
190,2,2:51.0,L. Galloway enters the game for D. Rose,,54,55
191,2,2:51.0,,G. Payton enters the game for D. Bertāns,54,55
192,2,2:46.0,T. Snell misses 2-pt layup from 7 ft,,54,55
193,2,2:44.0,Offensive rebound by A. Drummond,,54,55
194,2,2:44.0,A. Drummond makes 2-pt dunk from 1 ft,,56,55
195,2,2:20.0,,G. Payton misses 3-pt jump shot from 23 ft,56,55
196,2,2:16.0,Defensive rebound by L. Galloway,,56,55
197,2,2:11.0,Turnover by A. Drummond (dbl dribble),,56,55
198,2,2:01.0,,Turnover by J. McRae (bad pass; steal by A. Drummond),56,55
199,2,2:00.0,Personal take foul by J. McRae (drawn by A. Drummond),,56,55
200,2,1:45.0,A. Drummond makes 2-pt layup from 3 ft,,58,55
201,2,1:45.0,Shooting foul by I. Mahinmi (drawn by A. Drummond),,58,55
202,2,1:45.0,,T. Bryant enters the game for I. Mahinmi,58,55
203,2,1:45.0,A. Drummond misses free throw 1 of 1,,58,55
204,2,1:42.0,,Defensive rebound by T. Bryant,58,55
205,2,1:31.0,,T. Bryant makes 3-pt jump shot from 25 ft (assist by J. McRae),58,58
206,2,1:18.0,Offensive foul by A. Drummond (drawn by I. Bonga),,58,58
207,2,1:18.0,Turnover by A. Drummond (offensive foul),,58,58
208,2,1:18.0,C. Wood enters the game for A. Drummond,,58,58
209,2,1:07.0,,T. Bryant makes 2-pt layup from 1 ft (assist by B. Beal),58,60
210,2,0:47.0,Turnover by C. Wood (bad pass; steal by I. Bonga),,58,60
211,2,0:39.0,,B. Beal misses 2-pt layup from 5 ft,58,60
212,2,0:37.0,Defensive rebound by C. Wood,,58,60
213,2,0:34.0,Turnover by S. Doumbouya (traveling),,58,60
214,2,0:26.0,,G. Payton misses 2-pt layup from 5 ft (block by C. Wood),58,60
215,2,0:21.0,Defensive rebound by S. Doumbouya,,58,60
216,2,0:03.0,S. Doumbouya misses 3-pt jump shot from 26 ft,,58,60
217,2,0:03.0,,Defensive rebound by J. McRae,58,60
218,3,11:38.0,,I. Bonga misses 2-pt jump shot from 12 ft,58,60
219,3,11:36.0,,Offensive rebound by I. Bonga,58,60
220,3,11:34.0,,Turnover by I. Thomas (traveling),58,60
221,3,11:23.0,Turnover by D. Rose (bad pass; steal by B. Beal),,58,60
222,3,11:07.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Beal),58,62
223,3,10:51.0,S. Doumbouya misses 3-pt jump shot from 25 ft,,58,62
224,3,10:49.0,,Defensive rebound by G. Payton,58,62
225,3,10:44.0,,B. Beal misses 2-pt hook shot from 2 ft,58,62
226,3,10:42.0,Defensive rebound by T. Snell,,58,62
227,3,10:35.0,Personal foul by I. Mahinmi (drawn by A. Drummond),,58,62
228,3,10:35.0,,T. Bryant enters the game for I. Mahinmi,58,62
229,3,10:23.0,A. Drummond makes 2-pt hook shot from 7 ft,,60,62
230,3,10:05.0,,G. Payton misses 2-pt layup from 4 ft,60,62
231,3,10:03.0,Defensive rebound by A. Drummond,,60,62
232,3,10:00.0,D. Rose misses 3-pt jump shot from 27 ft,,60,62
233,3,9:58.0,,Defensive rebound by I. Bonga,60,62
234,3,9:48.0,,G. Payton misses 2-pt layup from 3 ft,60,62
235,3,9:47.0,,Offensive rebound by G. Payton,60,62
236,3,9:47.0,,G. Payton makes 2-pt layup from 1 ft,60,64
237,3,9:26.0,A. Drummond makes 2-pt layup from 4 ft (assist by B. Brown),,62,64
238,3,9:20.0,,Turnover by B. Beal (bad pass; steal by B. Brown),62,64
239,3,9:12.0,B. Brown makes 2-pt layup from 4 ft (assist by S. Doumbouya),,64,64
240,3,8:50.0,,G. Payton misses 3-pt jump shot from 23 ft,64,64
241,3,8:46.0,Defensive rebound by D. Rose,,64,64
242,3,8:41.0,Turnover by D. Rose (lost ball; steal by G. Payton),,64,64
243,3,8:26.0,,G. Payton makes 2-pt dunk at rim (assist by T. Bryant),64,66
244,3,8:04.0,Turnover by A. Drummond (lost ball; steal by G. Payton),,64,66
245,3,7:57.0,,B. Beal makes 2-pt jump shot from 19 ft,64,68
246,3,7:57.0,,Instant Replay (Request: Ruling Stands),64,68
247,3,7:38.0,T. Snell misses 3-pt jump shot from 27 ft,,64,68
248,3,7:38.0,Offensive rebound by Team,,64,68
249,3,7:38.0,,Loose ball foul by G. Payton (drawn by A. Drummond),64,68
250,3,7:27.0,D. Rose misses 2-pt jump shot from 13 ft,,64,68
251,3,7:23.0,,Defensive rebound by G. Payton,64,68
252,3,7:20.0,,T. Bryant makes 2-pt dunk at rim (assist by B. Beal),64,70
253,3,7:20.0,Detroit full timeout,,64,70
254,3,7:02.0,Turnover by B. Brown (lost ball; steal by G. Payton),,64,70
255,3,6:59.0,,T. Bryant makes 2-pt dunk at rim (assist by G. Payton),64,72
256,3,6:43.0,A. Drummond misses 2-pt dunk from 2 ft,,64,72
257,3,6:42.0,Offensive rebound by S. Doumbouya,,64,72
258,3,6:37.0,T. Snell makes 3-pt jump shot from 23 ft (assist by S. Doumbouya),,67,72
259,3,6:18.0,,Turnover by B. Beal (bad pass; steal by A. Drummond),67,72
260,3,6:13.0,T. Snell makes 3-pt jump shot from 26 ft (assist by B. Brown),,70,72
261,3,5:49.0,,B. Beal makes 2-pt jump shot from 7 ft,70,74
262,3,5:36.0,D. Rose makes 2-pt jump shot from 15 ft,,72,74
263,3,5:23.0,,I. Bonga makes 2-pt layup from 1 ft,72,76
264,3,5:01.0,S. Doumbouya makes 2-pt layup from 3 ft (assist by A. Drummond),,74,76
265,3,5:01.0,Shooting foul by I. Bonga (drawn by S. Doumbouya),,74,76
266,3,5:01.0,S. Doumbouya misses free throw 1 of 1,,74,76
267,3,4:57.0,,Defensive rebound by T. Bryant,74,76
268,3,4:48.0,,Turnover by T. Bryant (back court),74,76
269,3,4:39.0,S. Doumbouya misses 2-pt jump shot from 20 ft,,74,76
270,3,4:36.0,,Defensive rebound by Team,74,76
271,3,4:22.0,,I. Thomas makes 2-pt jump shot from 16 ft (assist by G. Payton),74,78
272,3,4:04.0,D. Rose misses 2-pt layup from 19 ft,,74,78
273,3,4:02.0,Offensive rebound by A. Drummond,,74,78
274,3,4:02.0,A. Drummond misses 2-pt layup at rim,,74,78
275,3,4:01.0,Offensive rebound by A. Drummond,,74,78
276,3,4:01.0,A. Drummond makes 2-pt layup at rim,,76,78
277,3,3:46.0,,Offensive foul by T. Bryant (drawn by D. Rose),76,78
278,3,3:46.0,,Turnover by T. Bryant (offensive foul),76,78
279,3,3:46.0,T. Frazier enters the game for S. Doumbouya,,76,78
280,3,3:46.0,M. Morris enters the game for D. Rose,,76,78
281,3,3:26.0,Shooting foul by T. Bryant (drawn by A. Drummond),,76,78
282,3,3:26.0,A. Drummond makes free throw 1 of 2,,77,78
283,3,3:26.0,L. Galloway enters the game for B. Brown,,77,78
284,3,3:26.0,S. Mykhailiuk enters the game for T. Snell,,77,78
285,3,3:26.0,A. Drummond makes free throw 2 of 2,,78,78
286,3,3:09.0,,B. Beal makes 2-pt jump shot from 16 ft,78,80
287,3,2:56.0,M. Morris misses 3-pt jump shot from 26 ft,,78,80
288,3,2:52.0,,Defensive rebound by T. Bryant,78,80
289,3,2:43.0,,B. Beal misses 3-pt jump shot from 23 ft,78,80
290,3,2:42.0,,Offensive rebound by Team,78,80
291,3,2:42.0,Loose ball foul by T. Frazier (drawn by T. Bryant),,78,80
292,3,2:42.0,,Washington full timeout,78,80
293,3,2:42.0,,D. Bertāns enters the game for I. Bonga,78,80
294,3,2:42.0,,T. Brown enters the game for G. Payton,78,80
295,3,2:31.0,,T. Brown makes 3-pt jump shot from 24 ft (assist by B. Beal),78,83
296,3,2:12.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,78,83
297,3,2:08.0,,Defensive rebound by T. Brown,78,83
298,3,2:03.0,,Personal foul by T. Frazier (drawn by D. Bertāns),78,83
299,3,2:03.0,,J. McRae enters the game for B. Beal,78,83
300,3,2:03.0,,J. Williams enters the game for T. Bryant,78,83
301,3,1:50.0,,Turnover by I. Thomas (bad pass; steal by A. Drummond),78,83
302,3,1:41.0,Personal foul by J. McRae (drawn by M. Morris),,78,83
303,3,1:41.0,M. Morris makes free throw 1 of 2,,79,83
304,3,1:41.0,,I. Smith enters the game for I. Thomas,79,83
305,3,1:41.0,M. Morris makes free throw 2 of 2,,80,83
306,3,1:25.0,,J. Williams misses 2-pt jump shot from 15 ft (block by T. Frazier),80,83
307,3,1:24.0,Defensive rebound by Team,,80,83
308,3,1:24.0,Instant Replay (Challenge: Ruling Stands),,80,83
309,3,1:08.0,S. Mykhailiuk misses 2-pt layup from 9 ft,,80,83
310,3,1:05.0,,Defensive rebound by I. Smith,80,83
311,3,1:01.0,,J. McRae misses 3-pt jump shot from 26 ft,80,83
312,3,0:58.0,Defensive rebound by A. Drummond,,80,83
313,3,0:47.0,L. Galloway misses 2-pt jump shot from 14 ft,,80,83
314,3,0:46.0,Offensive rebound by Team,,80,83
315,3,0:46.0,,Loose ball foul by J. Williams (drawn by A. Drummond),80,83
316,3,0:46.0,A. Drummond makes free throw 1 of 2,,81,83
317,3,0:46.0,A. Drummond misses free throw 2 of 2,,81,83
318,3,0:44.0,,Defensive rebound by Team,81,83
319,3,0:28.0,,I. Smith misses 2-pt jump shot from 15 ft,81,83
320,3,0:23.0,Defensive rebound by T. Frazier,,81,83
321,3,0:05.0,S. Mykhailiuk misses 2-pt layup from 7 ft,,81,83
322,3,0:02.0,Offensive rebound by A. Drummond,,81,83
323,3,0:01.0,A. Drummond misses 2-pt layup from 2 ft,,81,83
324,3,0:01.0,,Defensive rebound by J. Williams,81,83
325,3,0:00.0,,J. Williams misses 3-pt jump shot from 60 ft,81,83
326,3,0:00.0,,Offensive rebound by Team,81,83
327,4,11:47.0,D. Rose makes 2-pt layup from 4 ft,,83,83
328,4,11:31.0,,Turnover by J. Williams (lost ball; steal by L. Galloway),83,83
329,4,11:16.0,M. Morris misses 2-pt layup from 8 ft,,83,83
330,4,11:13.0,,Defensive rebound by J. Williams,83,83
331,4,11:02.0,,T. Brown misses 3-pt jump shot from 28 ft,83,83
332,4,10:56.0,Defensive rebound by L. Galloway,,83,83
333,4,10:54.0,S. Mykhailiuk makes 2-pt dunk from 1 ft,,85,83
334,4,10:40.0,,Personal foul by S. Mykhailiuk (drawn by D. Bertāns),85,83
335,4,10:40.0,,I. Mahinmi enters the game for J. Williams,85,83
336,4,10:34.0,,I. Mahinmi makes 3-pt jump shot from 26 ft (assist by I. Smith),85,86
337,4,10:24.0,Personal foul by D. Bertāns (drawn by C. Wood),,85,86
338,4,10:11.0,D. Rose makes 2-pt jump shot from 19 ft,,87,86
339,4,10:00.0,,I. Smith misses 2-pt jump shot from 6 ft,87,86
340,4,9:57.0,,Offensive rebound by I. Mahinmi,87,86
341,4,9:48.0,,Personal foul by L. Galloway (drawn by J. McRae),87,86
342,4,9:38.0,,Turnover by I. Smith (traveling),87,86
343,4,9:17.0,C. Wood misses 2-pt jump shot from 15 ft,,87,86
344,4,9:13.0,,Defensive rebound by I. Smith,87,86
345,4,9:02.0,,D. Bertāns makes 3-pt jump shot from 26 ft,87,89
346,4,8:42.0,D. Rose misses 2-pt jump shot from 19 ft,,87,89
347,4,8:39.0,,Defensive rebound by J. McRae,87,89
348,4,8:39.0,A. Drummond enters the game for C. Wood,,87,89
349,4,8:34.0,,D. Bertāns misses 3-pt jump shot from 24 ft,87,89
350,4,8:31.0,Defensive rebound by D. Rose,,87,89
351,4,8:26.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,87,89
352,4,8:21.0,,Defensive rebound by I. Mahinmi,87,89
353,4,8:18.0,,J. McRae makes 2-pt dunk from 1 ft (assist by I. Smith),87,91
354,4,8:01.0,D. Rose misses 2-pt layup from 5 ft,,87,91
355,4,7:58.0,,Defensive rebound by I. Smith,87,91
356,4,7:54.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by I. Smith),87,93
357,4,7:53.0,Detroit full timeout,,87,93
358,4,7:53.0,T. Snell enters the game for S. Mykhailiuk,,87,93
359,4,7:37.0,L. Galloway misses 3-pt jump shot from 26 ft,,87,93
360,4,7:31.0,,Defensive rebound by I. Mahinmi,87,93
361,4,7:20.0,,J. McRae misses 3-pt jump shot from 25 ft,87,93
362,4,7:16.0,Defensive rebound by D. Rose,,87,93
363,4,7:12.0,A. Drummond misses 2-pt layup from 7 ft (block by I. Mahinmi),,87,93
364,4,7:11.0,,Defensive rebound by J. McRae,87,93
365,4,7:06.0,,Flagrant foul type 2 by M. Morris (drawn by D. Bertāns),87,93
366,4,7:06.0,,Instant Replay (Request: Ruling Stands),87,93
367,4,7:06.0,B. Brown enters the game for M. Morris,,87,93
368,4,7:06.0,,D. Bertāns makes flagrant free throw 1 of 2,87,94
369,4,7:06.0,,D. Bertāns makes flagrant free throw 2 of 2,87,95
370,4,7:06.0,,B. Beal enters the game for D. Bertāns,87,95
371,4,6:59.0,,Violation by Team (kicked ball),87,95
372,4,6:49.0,L. Galloway makes 2-pt layup from 2 ft (assist by A. Drummond),,89,95
373,4,6:31.0,,B. Beal misses 2-pt jump shot from 11 ft,89,95
374,4,6:30.0,Defensive rebound by Team,,89,95
375,4,6:15.0,Turnover by A. Drummond (back court),,89,95
376,4,5:58.0,,T. Brown misses 2-pt jump shot from 9 ft (block by A. Drummond),89,95
377,4,5:54.0,Defensive rebound by A. Drummond,,89,95
378,4,5:51.0,L. Galloway misses 2-pt layup from 8 ft,,89,95
379,4,5:49.0,,Defensive rebound by I. Smith,89,95
380,4,5:39.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by T. Brown),89,97
381,4,5:36.0,Detroit full timeout,,89,97
382,4,5:36.0,S. Mykhailiuk enters the game for L. Galloway,,89,97
383,4,5:36.0,,I. Bonga enters the game for J. McRae,89,97
