,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
100,1,0:01.0,T. Rozier misses 3-pt jump shot from 28 ft,,31,29
101,1,0:01.0,Offensive rebound by Team,,31,29
102,2,11:40.0,,K. Porter misses 3-pt jump shot from 26 ft,31,29
103,2,11:40.0,Defensive rebound by Team,,31,29
104,2,11:40.0,,Loose ball foul by J. Henson (drawn by M. Williams),31,29
105,2,11:28.0,D. Bacon misses 2-pt jump shot from 2 ft,,31,29
106,2,11:26.0,,Defensive rebound by J. Henson,31,29
107,2,11:16.0,,D. Exum misses 2-pt jump shot from 1 ft,31,29
108,2,11:13.0,,Offensive rebound by J. Henson,31,29
109,2,11:12.0,,J. Henson makes 2-pt layup from 1 ft,31,31
110,2,10:54.0,T. Rozier misses 2-pt jump shot from 14 ft,,31,31
111,2,10:51.0,,Defensive rebound by D. Garland,31,31
112,2,10:34.0,,D. Exum makes 3-pt jump shot from 26 ft (assist by L. Nance),31,34
113,2,10:13.0,M. Monk misses 2-pt layup from 2 ft,,31,34
114,2,10:10.0,,Defensive rebound by K. Porter,31,34
115,2,10:06.0,,K. Porter misses 2-pt jump shot from 6 ft,31,34
116,2,10:04.0,Defensive rebound by P. Washington,,31,34
117,2,9:56.0,M. Monk misses 3-pt jump shot from 26 ft,,31,34
118,2,9:53.0,,Defensive rebound by L. Nance,31,34
119,2,9:45.0,,L. Nance misses 2-pt layup from 1 ft,31,34
120,2,9:42.0,Defensive rebound by M. Monk,,31,34
121,2,9:36.0,P. Washington misses 2-pt hook shot from 4 ft,,31,34
122,2,9:34.0,,Defensive rebound by K. Porter,31,34
123,2,9:28.0,,K. Porter makes 2-pt layup from 1 ft,31,36
124,2,9:23.0,Shooting foul by K. Porter (drawn by D. Bacon),,31,36
125,2,9:23.0,D. Bacon makes free throw 1 of 2,,32,36
126,2,9:23.0,D. Bacon makes free throw 2 of 2,,33,36
127,2,9:17.0,,Shooting foul by M. Monk (drawn by D. Exum),33,36
128,2,9:17.0,,D. Exum makes free throw 1 of 2,33,37
129,2,9:17.0,M. Bridges enters the game for D. Bacon,,33,37
130,2,9:17.0,,D. Exum makes free throw 2 of 2,33,38
131,2,8:58.0,M. Monk misses 2-pt layup from 1 ft,,33,38
132,2,8:55.0,,Defensive rebound by D. Exum,33,38
133,2,8:51.0,,D. Garland makes 3-pt jump shot from 27 ft (assist by D. Exum),33,41
134,2,8:50.0,Charlotte full timeout,,33,41
135,2,8:50.0,D. Graham enters the game for M. Monk,,33,41
136,2,8:36.0,M. Williams misses 3-pt jump shot from 25 ft,,33,41
137,2,8:33.0,,Defensive rebound by D. Exum,33,41
138,2,8:25.0,,Turnover by K. Porter (bad pass; steal by M. Williams),33,41
139,2,8:13.0,P. Washington misses 2-pt hook shot from 4 ft,,33,41
140,2,8:11.0,,Defensive rebound by D. Exum,33,41
141,2,8:07.0,,D. Garland misses 3-pt jump shot from 25 ft,33,41
142,2,8:05.0,Defensive rebound by M. Williams,,33,41
143,2,7:49.0,D. Graham misses 3-pt jump shot from 26 ft,,33,41
144,2,7:46.0,,Defensive rebound by D. Garland,33,41
145,2,7:45.0,,Personal foul by T. Rozier (drawn by D. Garland),33,41
146,2,7:33.0,,Personal foul by M. Williams (drawn by J. Henson),33,41
147,2,7:22.0,,Shooting foul by P. Washington (drawn by D. Garland),33,41
148,2,7:22.0,,D. Garland misses free throw 1 of 2,33,41
149,2,7:22.0,,Offensive rebound by Team,33,41
150,2,7:22.0,C. Zeller enters the game for M. Williams,,33,41
151,2,7:22.0,,D. Garland makes free throw 2 of 2,33,42
152,2,7:13.0,Offensive foul by D. Graham (drawn by D. Garland),,33,42
153,2,7:13.0,Turnover by D. Graham (offensive foul),,33,42
154,2,6:59.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by K. Porter),33,44
155,2,6:47.0,T. Rozier misses 2-pt layup from 3 ft (block by K. Porter),,33,44
156,2,6:44.0,,Defensive rebound by D. Garland,33,44
157,2,6:40.0,,J. Henson misses 3-pt jump shot from 23 ft,33,44
158,2,6:37.0,Defensive rebound by P. Washington,,33,44
159,2,6:37.0,T. Rozier makes 2-pt layup from 1 ft (assist by P. Washington),,35,44
160,2,6:37.0,Shooting foul by K. Porter (drawn by T. Rozier),,35,44
161,2,6:37.0,,M. Dellavedova enters the game for D. Exum,35,44
162,2,6:37.0,,C. Sexton enters the game for D. Garland,35,44
163,2,6:37.0,,T. Thompson enters the game for J. Henson,35,44
164,2,6:37.0,T. Rozier makes free throw 1 of 1,,36,44
165,2,6:15.0,,Turnover by T. Thompson (traveling),36,44
166,2,6:05.0,Personal foul by M. Dellavedova (drawn by M. Bridges),,36,44
167,2,6:05.0,,K. Love enters the game for L. Nance,36,44
168,2,5:55.0,P. Washington makes 2-pt dunk from 2 ft (assist by T. Rozier),,38,44
169,2,5:37.0,,Turnover by C. Sexton (traveling),38,44
170,2,5:37.0,,Cleveland full timeout,38,44
171,2,5:37.0,,C. Osman enters the game for K. Porter,38,44
172,2,5:25.0,Shooting foul by K. Love (drawn by P. Washington),,38,44
173,2,5:25.0,P. Washington misses free throw 1 of 2,,38,44
174,2,5:25.0,Offensive rebound by Team,,38,44
175,2,5:25.0,P. Washington makes free throw 2 of 2,,39,44
176,2,5:07.0,,K. Love misses 2-pt layup from 1 ft,39,44
177,2,5:03.0,,Offensive rebound by T. Thompson,39,44
178,2,5:03.0,,T. Thompson misses 2-pt layup from 1 ft,39,44
179,2,5:02.0,Defensive rebound by T. Rozier,,39,44
180,2,4:59.0,T. Rozier makes 2-pt layup from 1 ft (assist by D. Graham),,41,44
181,2,4:49.0,,Personal foul by T. Rozier (drawn by K. Love),41,44
182,2,4:49.0,,K. Love makes free throw 1 of 2,41,45
183,2,4:49.0,,K. Love makes free throw 2 of 2,41,46
184,2,4:30.0,P. Washington misses 2-pt hook shot from 6 ft,,41,46
185,2,4:27.0,,Defensive rebound by K. Love,41,46
186,2,4:21.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),41,49
187,2,4:02.0,Personal foul by M. Dellavedova (drawn by C. Zeller),,41,49
188,2,4:02.0,C. Zeller makes free throw 1 of 2,,42,49
189,2,4:02.0,D. Bacon enters the game for M. Bridges,,42,49
190,2,4:02.0,C. Zeller misses free throw 2 of 2,,42,49
191,2,4:00.0,,Defensive rebound by T. Thompson,42,49
192,2,3:50.0,,C. Sexton makes 2-pt layup from 1 ft (assist by M. Dellavedova),42,51
193,2,3:29.0,P. Washington makes 3-pt jump shot from 23 ft (assist by D. Bacon),,45,51
194,2,2:59.0,,C. Sexton misses 2-pt jump shot from 9 ft,45,51
195,2,2:58.0,Defensive rebound by C. Zeller,,45,51
196,2,2:50.0,T. Rozier misses 3-pt jump shot from 25 ft,,45,51
197,2,2:47.0,,Defensive rebound by T. Thompson,45,51
198,2,2:41.0,,Offensive foul by C. Sexton (drawn by T. Rozier),45,51
199,2,2:41.0,,Turnover by C. Sexton (offensive foul),45,51
200,2,2:41.0,M. Williams enters the game for P. Washington,,45,51
201,2,2:41.0,,D. Garland enters the game for M. Dellavedova,45,51
202,2,2:27.0,Turnover by C. Zeller (bad pass; steal by C. Sexton),,45,51
203,2,2:22.0,,C. Sexton makes 2-pt jump shot from 8 ft,45,53
204,2,2:07.0,C. Zeller misses 3-pt jump shot from 26 ft,,45,53
205,2,2:05.0,,Defensive rebound by C. Sexton,45,53
206,2,1:56.0,,Turnover by T. Thompson (lost ball; steal by D. Bacon),45,53
207,2,1:48.0,Shooting foul by C. Osman (drawn by D. Bacon),,45,53
208,2,1:48.0,D. Bacon misses free throw 1 of 2,,45,53
209,2,1:48.0,Offensive rebound by Team,,45,53
210,2,1:48.0,D. Bacon makes free throw 2 of 2,,46,53
211,2,1:33.0,,Shooting foul by C. Zeller (drawn by T. Thompson),46,53
212,2,1:33.0,,T. Thompson makes free throw 1 of 2,46,54
213,2,1:33.0,,T. Thompson makes free throw 2 of 2,46,55
214,2,1:18.0,D. Graham misses 3-pt jump shot from 27 ft,,46,55
215,2,1:14.0,,Defensive rebound by K. Love,46,55
216,2,1:06.0,,T. Thompson makes 2-pt layup at rim (assist by D. Garland),46,57
217,2,0:43.0,T. Rozier makes 3-pt jump shot from 26 ft,,49,57
218,2,0:27.0,,D. Garland makes 2-pt layup from 1 ft,49,59
219,2,0:05.0,M. Williams makes 3-pt jump shot from 23 ft (assist by C. Zeller),,52,59
220,2,0:00.0,,C. Sexton misses 3-pt jump shot from 31 ft,52,59
221,2,0:00.0,,Offensive rebound by Team,52,59
222,3,11:36.0,,C. Sexton makes 2-pt jump shot from 4 ft,52,61
223,3,11:18.0,Shooting foul by C. Osman (drawn by M. Bridges),,52,61
224,3,11:18.0,M. Bridges makes free throw 1 of 2,,53,61
225,3,11:18.0,M. Bridges makes free throw 2 of 2,,54,61
226,3,11:06.0,,K. Love makes 2-pt layup from 1 ft (assist by D. Garland),54,63
227,3,10:40.0,T. Rozier makes 2-pt jump shot from 9 ft,,56,63
228,3,10:34.0,,Offensive foul by T. Thompson (drawn by T. Rozier),56,63
229,3,10:34.0,,Turnover by T. Thompson (offensive foul),56,63
230,3,10:16.0,M. Bridges makes 2-pt jump shot from 4 ft,,58,63
231,3,9:51.0,,Turnover by Team (shot clock),58,63
232,3,9:28.0,P. Washington misses 3-pt jump shot from 23 ft,,58,63
233,3,9:24.0,,Defensive rebound by K. Love,58,63
234,3,9:16.0,,C. Osman makes 2-pt layup from 2 ft,58,65
235,3,9:08.0,B. Biyombo makes 2-pt hook shot from 3 ft (assist by M. Bridges),,60,65
236,3,8:43.0,,D. Garland makes 2-pt layup from 1 ft (assist by C. Sexton),60,67
237,3,8:30.0,D. Graham makes 3-pt jump shot from 28 ft (assist by P. Washington),,63,67
238,3,8:13.0,,Turnover by C. Osman (traveling),63,67
239,3,7:58.0,T. Rozier makes 3-pt jump shot from 26 ft,,66,67
240,3,7:36.0,,K. Love misses 3-pt jump shot from 26 ft,66,67
241,3,7:34.0,Defensive rebound by P. Washington,,66,67
242,3,7:29.0,Turnover by D. Graham (bad pass; steal by C. Osman),,66,67
243,3,7:22.0,,D. Garland misses 3-pt jump shot from 23 ft,66,67
244,3,7:18.0,Defensive rebound by M. Bridges,,66,67
245,3,7:10.0,P. Washington misses 2-pt jump shot from 2 ft,,66,67
246,3,7:09.0,Offensive rebound by M. Bridges,,66,67
247,3,7:07.0,M. Bridges misses 3-pt jump shot from 26 ft,,66,67
248,3,7:05.0,,Defensive rebound by K. Love,66,67
249,3,6:50.0,,C. Sexton makes 3-pt jump shot from 30 ft (assist by D. Garland),66,70
250,3,6:33.0,B. Biyombo makes 2-pt layup at rim (assist by D. Graham),,68,70
251,3,6:08.0,,K. Love makes 3-pt jump shot from 25 ft (assist by C. Osman),68,73
252,3,6:08.0,Charlotte full timeout,,68,73
253,3,6:08.0,Instant Replay (Request: Ruling Stands),,68,73
254,3,6:08.0,,M. Dellavedova enters the game for D. Garland,68,73
255,3,5:50.0,M. Bridges makes 2-pt dunk at rim (assist by D. Graham),,70,73
256,3,5:30.0,,C. Osman makes 2-pt layup from 1 ft,70,75
257,3,5:13.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),,72,75
258,3,4:54.0,,K. Love misses 3-pt jump shot from 28 ft,72,75
259,3,4:52.0,Defensive rebound by B. Biyombo,,72,75
260,3,4:42.0,D. Graham makes 3-pt jump shot from 27 ft,,75,75
261,3,4:29.0,,Personal foul by P. Washington (drawn by K. Love),75,75
262,3,4:29.0,D. Bacon enters the game for M. Bridges,,75,75
263,3,4:29.0,M. Monk enters the game for T. Rozier,,75,75
264,3,4:29.0,,K. Porter enters the game for C. Osman,75,75
265,3,4:16.0,,C. Sexton misses 3-pt jump shot from 28 ft,75,75
266,3,4:13.0,Defensive rebound by D. Bacon,,75,75
267,3,4:04.0,D. Bacon misses 2-pt jump shot from 2 ft,,75,75
268,3,4:03.0,Offensive rebound by D. Bacon,,75,75
269,3,4:03.0,D. Bacon makes 2-pt layup from 1 ft,,77,75
270,3,4:03.0,,Cleveland full timeout,77,75
271,3,4:03.0,C. Zeller enters the game for B. Biyombo,,77,75
272,3,3:52.0,,K. Love makes 2-pt layup from 2 ft (assist by M. Dellavedova),77,77
273,3,3:36.0,P. Washington misses 2-pt layup from 1 ft,,77,77
274,3,3:34.0,,Defensive rebound by T. Thompson,77,77
275,3,3:32.0,,Personal foul by C. Zeller (drawn by C. Sexton),77,77
276,3,3:24.0,,M. Dellavedova makes 2-pt jump shot from 11 ft,77,79
277,3,3:00.0,D. Bacon makes 2-pt jump shot from 7 ft (assist by D. Graham),,79,79
278,3,2:48.0,,T. Thompson misses 2-pt dunk from 2 ft,79,79
279,3,2:46.0,Defensive rebound by M. Monk,,79,79
280,3,2:44.0,Personal foul by K. Porter (drawn by C. Zeller),,79,79
281,3,2:44.0,M. Williams enters the game for P. Washington,,79,79
282,3,2:44.0,,L. Nance enters the game for T. Thompson,79,79
283,3,2:35.0,M. Williams makes 3-pt jump shot from 23 ft (assist by D. Graham),,82,79
284,3,2:21.0,,C. Sexton makes 2-pt dunk from 1 ft (assist by K. Love),82,81
285,3,2:12.0,Personal foul by C. Sexton (drawn by D. Graham),,82,81
286,3,2:12.0,,D. Garland enters the game for M. Dellavedova,82,81
287,3,1:57.0,D. Graham misses 3-pt jump shot from 34 ft,,82,81
288,3,1:55.0,Offensive rebound by C. Zeller,,82,81
289,3,1:53.0,M. Monk misses 3-pt jump shot from 27 ft,,82,81
290,3,1:49.0,,Defensive rebound by K. Love,82,81
291,3,1:38.0,,K. Love makes 2-pt layup from 1 ft,82,83
292,3,1:24.0,D. Bacon misses 3-pt jump shot from 24 ft,,82,83
293,3,1:21.0,,Defensive rebound by K. Porter,82,83
294,3,1:02.0,,C. Sexton misses 2-pt jump shot from 7 ft,82,83
295,3,1:01.0,,Offensive rebound by L. Nance,82,83
296,3,0:59.0,,D. Garland misses 3-pt jump shot from 32 ft,82,83
297,3,0:56.0,,Offensive rebound by D. Garland,82,83
298,3,0:48.0,,L. Nance makes 2-pt jump shot from 17 ft (assist by D. Garland),82,85
299,3,0:34.0,Personal foul by K. Love (drawn by D. Graham),,82,85
300,3,0:34.0,M. Bridges enters the game for M. Williams,,82,85
301,3,0:34.0,,D. Exum enters the game for K. Love,82,85
302,3,0:34.0,,J. Henson enters the game for C. Sexton,82,85
303,3,0:29.0,Turnover by C. Zeller (out of bounds lost ball),,82,85
304,3,0:04.0,,K. Porter misses 3-pt jump shot from 26 ft,82,85
305,3,0:01.0,Defensive rebound by C. Zeller,,82,85
306,3,0:00.0,D. Graham misses 3-pt jump shot from 59 ft,,82,85
307,3,0:00.0,Offensive rebound by Team,,82,85
308,4,11:45.0,M. Bridges misses 2-pt jump shot from 2 ft,,82,85
309,4,11:40.0,Offensive rebound by M. Bridges,,82,85
310,4,11:40.0,M. Bridges misses 2-pt layup from 1 ft,,82,85
311,4,11:40.0,Offensive rebound by C. Zeller,,82,85
312,4,11:37.0,M. Bridges misses 3-pt jump shot from 26 ft,,82,85
313,4,11:35.0,,Defensive rebound by J. Henson,82,85
314,4,11:20.0,,K. Porter makes 2-pt jump shot from 3 ft,82,87
315,4,11:07.0,D. Bacon makes 3-pt jump shot from 26 ft (assist by T. Rozier),,85,87
316,4,10:55.0,,Shooting foul by C. Zeller (drawn by K. Porter),85,87
317,4,10:55.0,,K. Porter misses free throw 1 of 2,85,87
318,4,10:55.0,,Offensive rebound by Team,85,87
319,4,10:55.0,,K. Porter makes free throw 2 of 2,85,88
320,4,10:32.0,M. Bridges misses 2-pt jump shot from 6 ft,,85,88
321,4,10:30.0,,Defensive rebound by J. Henson,85,88
322,4,10:21.0,,Turnover by J. Henson (bad pass; steal by T. Rozier),85,88
323,4,10:10.0,T. Rozier misses 3-pt jump shot from 23 ft,,85,88
324,4,10:06.0,,Defensive rebound by J. Henson,85,88
325,4,9:56.0,,J. Henson makes 2-pt dunk at rim (assist by D. Exum),85,90
326,4,9:31.0,M. Bridges misses 3-pt jump shot from 24 ft,,85,90
327,4,9:30.0,,Defensive rebound by J. Henson,85,90
328,4,9:11.0,,J. Henson makes 2-pt dunk from 2 ft (assist by D. Garland),85,92
329,4,9:11.0,Charlotte full timeout,,85,92
330,4,9:11.0,B. Biyombo enters the game for D. Bacon,,85,92
331,4,9:11.0,D. Graham enters the game for M. Monk,,85,92
332,4,9:11.0,P. Washington enters the game for C. Zeller,,85,92
333,4,8:56.0,T. Rozier makes 3-pt jump shot from 28 ft (assist by P. Washington),,88,92
334,4,8:31.0,,K. Porter makes 2-pt layup at rim,88,94
335,4,8:15.0,M. Bridges misses 3-pt jump shot from 26 ft,,88,94
336,4,8:13.0,,Defensive rebound by D. Exum,88,94
337,4,8:00.0,,D. Garland misses 3-pt jump shot from 26 ft,88,94
338,4,8:00.0,,Offensive rebound by Team,88,94
339,4,8:00.0,Loose ball foul by M. Bridges (drawn by J. Henson),,88,94
340,4,7:46.0,,D. Garland misses 3-pt jump shot from 29 ft,88,94
341,4,7:43.0,Defensive rebound by M. Bridges,,88,94
342,4,7:26.0,Turnover by P. Washington (bad pass; steal by L. Nance),,88,94
343,4,7:26.0,,Personal foul by D. Graham (drawn by L. Nance),88,94
344,4,7:10.0,,D. Exum misses 3-pt jump shot from 29 ft,88,94
345,4,7:08.0,Defensive rebound by T. Rozier,,88,94
346,4,7:03.0,Turnover by D. Graham (traveling),,88,94
347,4,6:44.0,,J. Henson makes 2-pt hook shot from 6 ft (assist by L. Nance),88,96
348,4,6:27.0,Personal foul by D. Exum (drawn by B. Biyombo),,88,96
349,4,6:27.0,D. Bacon enters the game for M. Bridges,,88,96
350,4,6:27.0,,C. Sexton enters the game for D. Garland,88,96
351,4,6:12.0,Turnover by P. Washington (bad pass; steal by L. Nance),,88,96
352,4,6:09.0,,D. Exum makes 2-pt dunk from 2 ft,88,98
353,4,6:02.0,T. Rozier misses 3-pt jump shot from 24 ft,,88,98
354,4,6:00.0,,Defensive rebound by D. Exum,88,98
355,4,5:55.0,,D. Exum misses 2-pt layup from 1 ft,88,98
356,4,5:52.0,Defensive rebound by D. Graham,,88,98
357,4,5:50.0,Shooting foul by J. Henson (drawn by D. Graham),,88,98
358,4,5:50.0,D. Graham makes free throw 1 of 3,,89,98
359,4,5:50.0,D. Graham makes free throw 2 of 3,,90,98
360,4,5:50.0,,K. Love enters the game for D. Exum,90,98
361,4,5:50.0,,C. Osman enters the game for J. Henson,90,98
362,4,5:50.0,,T. Thompson enters the game for L. Nance,90,98
363,4,5:50.0,D. Graham makes free throw 3 of 3,,91,98
364,4,5:31.0,,K. Love makes 2-pt layup from 1 ft,91,100
365,4,5:17.0,Shooting foul by K. Porter (drawn by D. Graham),,91,100
366,4,5:17.0,,Cleveland full timeout,91,100
367,4,5:17.0,,D. Exum enters the game for K. Love,91,100
368,4,5:17.0,,J. Henson enters the game for C. Osman,91,100
369,4,5:17.0,,L. Nance enters the game for T. Thompson,91,100
370,4,5:17.0,,Instant Replay (Challenge: Stands),91,100
371,4,5:17.0,,K. Love enters the game for D. Exum,91,100
372,4,5:17.0,,C. Osman enters the game for J. Henson,91,100
373,4,5:17.0,,T. Thompson enters the game for L. Nance,91,100
374,4,5:17.0,D. Graham makes free throw 1 of 2,,92,100
375,4,5:17.0,D. Graham makes free throw 2 of 2,,93,100
376,4,4:58.0,,Turnover by K. Love (traveling),93,100
377,4,4:41.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by D. Bacon),,96,100
378,4,4:13.0,,C. Sexton misses 2-pt jump shot from 1 ft,96,100
379,4,4:11.0,Defensive rebound by P. Washington,,96,100
380,4,3:50.0,P. Washington makes 2-pt layup at rim (assist by D. Graham),,98,100
381,4,3:27.0,,K. Porter misses 2-pt jump shot from 5 ft,98,100
382,4,3:22.0,Defensive rebound by B. Biyombo,,98,100
383,4,3:16.0,T. Rozier makes 2-pt layup at rim,,100,100
384,4,3:16.0,,Cleveland full timeout,100,100
385,4,3:16.0,,D. Garland enters the game for K. Porter,100,100
386,4,3:06.0,,K. Love misses 3-pt jump shot from 30 ft,100,100
387,4,2:57.0,Defensive rebound by D. Graham,,100,100
388,4,2:46.0,Turnover by D. Graham (bad pass),,100,100
389,4,2:30.0,,C. Sexton makes 3-pt jump shot from 23 ft (assist by D. Garland),100,103
