,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
387,4,6:39.0,,Phoenix full timeout,100,97
388,4,6:39.0,K. Bazemore enters the game for S. Labissière,,100,97
389,4,6:39.0,H. Whiteside enters the game for A. Simons,,100,97
390,4,6:39.0,,E. Okobo enters the game for R. Rubio,100,97
391,4,6:17.0,D. Lillard makes 2-pt jump shot from 21 ft,,102,97
392,4,5:51.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,102,97
393,4,5:49.0,Defensive rebound by H. Whiteside,,102,97
394,4,5:41.0,D. Lillard misses 3-pt jump shot from 30 ft,,102,97
395,4,5:36.0,,Defensive rebound by F. Kaminsky,102,97
396,4,5:28.0,,Turnover by F. Kaminsky (bad pass; steal by C. Anthony),102,97
397,4,5:14.0,Shooting foul by D. Šarić (drawn by C. McCollum),,102,97
398,4,5:14.0,C. McCollum makes free throw 1 of 2,,103,97
399,4,5:14.0,,A. Baynes enters the game for F. Kaminsky,103,97
400,4,5:14.0,,C. Johnson enters the game for D. Šarić,103,97
401,4,5:14.0,C. McCollum makes free throw 2 of 2,,104,97
402,4,5:00.0,,A. Baynes makes 3-pt jump shot from 25 ft (assist by C. Johnson),104,100
403,4,4:39.0,C. McCollum misses 2-pt layup from 1 ft,,104,100
404,4,4:37.0,Offensive rebound by H. Whiteside,,104,100
405,4,4:36.0,Turnover by H. Whiteside (bad pass; steal by K. Oubre),,104,100
406,4,4:34.0,,Turnover by K. Oubre (bad pass; steal by K. Bazemore),104,100
407,4,4:22.0,K. Bazemore misses 3-pt jump shot from 23 ft,,104,100
408,4,4:19.0,,Defensive rebound by A. Baynes,104,100
409,4,4:05.0,,M. Bridges misses 2-pt layup from 1 ft (block by C. Anthony),104,100
410,4,4:02.0,Defensive rebound by C. Anthony,,104,100
411,4,3:52.0,H. Whiteside makes 2-pt dunk at rim (assist by K. Bazemore),,106,100
412,4,3:36.0,,K. Oubre makes 2-pt jump shot from 8 ft (assist by A. Baynes),106,102
413,4,3:36.0,Portland full timeout,,106,102
414,4,3:36.0,Portland full timeout,,106,102
415,4,3:36.0,,R. Rubio enters the game for E. Okobo,106,102
416,4,3:09.0,D. Lillard misses 2-pt layup from 3 ft (block by A. Baynes),,106,102
417,4,3:07.0,Offensive rebound by H. Whiteside,,106,102
418,4,3:06.0,Turnover by H. Whiteside (lost ball; steal by R. Rubio),,106,102
419,4,3:04.0,,Offensive foul by A. Baynes (drawn by H. Whiteside),106,102
420,4,3:04.0,,Turnover by A. Baynes (offensive foul),106,102
421,4,2:48.0,C. Anthony makes 2-pt jump shot from 12 ft (assist by C. McCollum),,108,102
422,4,2:31.0,,K. Oubre misses 2-pt layup from 1 ft (block by H. Whiteside),108,102
423,4,2:29.0,Defensive rebound by C. McCollum,,108,102
424,4,2:13.0,Turnover by D. Lillard (bad pass; steal by M. Bridges),,108,102
425,4,2:08.0,,C. Johnson makes 2-pt layup from 1 ft (assist by R. Rubio),108,104
426,4,2:08.0,,Shooting foul by C. Anthony (drawn by C. Johnson),108,104
427,4,2:08.0,,C. Johnson misses free throw 1 of 1,108,104
428,4,2:06.0,Defensive rebound by H. Whiteside,,108,104
429,4,1:53.0,K. Bazemore misses 3-pt jump shot from 23 ft,,108,104
430,4,1:49.0,,Defensive rebound by R. Rubio,108,104
431,4,1:43.0,,K. Oubre misses 3-pt jump shot from 25 ft,108,104
432,4,1:41.0,,Offensive rebound by R. Rubio,108,104
433,4,1:36.0,,K. Oubre misses 2-pt layup from 1 ft (block by H. Whiteside),108,104
434,4,1:34.0,,Offensive rebound by R. Rubio,108,104
435,4,1:32.0,,C. Johnson misses 3-pt jump shot from 25 ft,108,104
436,4,1:29.0,,Offensive rebound by M. Bridges,108,104
437,4,1:29.0,,Shooting foul by H. Whiteside (drawn by M. Bridges),108,104
438,4,1:29.0,,M. Bridges makes free throw 1 of 2,108,105
439,4,1:29.0,,M. Bridges makes free throw 2 of 2,108,106
440,4,1:14.0,D. Lillard misses 2-pt layup from 1 ft,,108,106
441,4,1:12.0,,Defensive rebound by R. Rubio,108,106
442,4,1:10.0,,R. Rubio misses 3-pt jump shot from 26 ft,108,106
443,4,1:07.0,,Offensive rebound by Team,108,106
444,4,1:07.0,,Instant Replay (Request: Ruling Stands),108,106
445,4,0:54.0,,K. Oubre misses 2-pt jump shot from 11 ft,108,106
446,4,0:52.0,,Offensive rebound by R. Rubio,108,106
447,4,0:50.0,,Turnover by R. Rubio (traveling),108,106
448,4,0:33.0,D. Lillard misses 2-pt layup at rim (block by A. Baynes),,108,106
449,4,0:33.0,,Defensive rebound by R. Rubio,108,106
450,4,0:33.0,,Instant Replay (Request: Ruling Stands),108,106
451,4,0:33.0,,Phoenix full timeout,108,106
452,4,0:32.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by R. Rubio),108,109
453,4,0:32.0,,Shooting foul by K. Bazemore (drawn by K. Oubre),108,109
454,4,0:32.0,,K. Oubre makes free throw 1 of 1,108,110
455,4,0:32.0,Portland full timeout,,108,110
456,4,0:26.0,D. Lillard makes 2-pt layup from 5 ft,,110,110
457,4,0:26.0,Shooting foul by A. Baynes (drawn by D. Lillard),,110,110
458,4,0:26.0,,Phoenix full timeout,110,110
459,4,0:26.0,,Instant Replay (Challenge: Ruling Stands),110,110
460,4,0:26.0,,F. Kaminsky enters the game for A. Baynes,110,110
461,4,0:26.0,D. Lillard makes free throw 1 of 1,,111,110
462,4,0:00.0,,R. Rubio misses 3-pt jump shot from 25 ft,111,110
463,4,0:00.0,Defensive rebound by D. Lillard,,111,110
