,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ATLANTA_ACTION,HOUSTON_SCORE,ATLANTA_SCORE
29,1,8:56.0,,J. Collins makes 2-pt layup from 1 ft,12,8
30,1,8:41.0,E. Gordon misses 2-pt layup from 8 ft (block by J. Collins),,12,8
31,1,8:38.0,,Defensive rebound by J. Collins,12,8
32,1,8:36.0,,J. Collins makes 2-pt dunk at rim (assist by K. Huerter),12,10
33,1,8:29.0,Shooting foul by K. Huerter (drawn by D. House),,12,10
34,1,8:29.0,D. House misses free throw 1 of 2,,12,10
35,1,8:29.0,Offensive rebound by Team,,12,10
36,1,8:29.0,D. House misses free throw 2 of 2,,12,10
37,1,8:27.0,,Defensive rebound by J. Collins,12,10
38,1,8:12.0,,K. Huerter misses 2-pt jump shot from 19 ft,12,10
39,1,8:10.0,Defensive rebound by P. Tucker,,12,10
40,1,7:55.0,Turnover by J. Harden (lost ball; steal by J. Collins),,12,10
41,1,7:51.0,,K. Huerter makes 2-pt dunk from 1 ft (assist by T. Young),12,12
42,1,7:38.0,E. Gordon misses 3-pt jump shot from 27 ft,,12,12
43,1,7:35.0,Offensive rebound by P. Tucker,,12,12
44,1,7:35.0,P. Tucker makes 2-pt layup at rim,,14,12
45,1,7:22.0,,T. Young misses 2-pt layup from 2 ft,14,12
46,1,7:20.0,Defensive rebound by C. Capela,,14,12
47,1,7:13.0,J. Harden misses 2-pt layup from 2 ft (block by J. Collins),,14,12
48,1,7:11.0,,Defensive rebound by D. Hunter,14,12
49,1,7:06.0,,D. Hunter misses 2-pt layup from 2 ft,14,12
50,1,7:06.0,,Offensive rebound by Team,14,12
51,1,7:05.0,,Turnover by D. Hunter (traveling),14,12
52,1,6:58.0,,Atlanta full timeout,14,12
53,1,6:58.0,B. McLemore enters the game for E. Gordon,,14,12
54,1,6:58.0,A. Rivers enters the game for D. House,,14,12
55,1,6:52.0,J. Harden makes 2-pt dunk from 1 ft,,16,12
56,1,6:35.0,,C. Reddish misses 3-pt jump shot from 23 ft,16,12
57,1,6:31.0,Defensive rebound by P. Tucker,,16,12
58,1,6:24.0,Turnover by J. Harden (lost ball; steal by C. Reddish),,16,12
59,1,6:20.0,,T. Young makes 2-pt layup at rim (assist by D. Hunter),16,14
60,1,6:11.0,Shooting foul by D. Hunter (drawn by A. Rivers),,16,14
61,1,6:11.0,A. Rivers makes free throw 1 of 2,,17,14
62,1,6:11.0,,D. Bembry enters the game for D. Hunter,17,14
63,1,6:11.0,A. Rivers makes free throw 2 of 2,,18,14
64,1,5:57.0,,C. Reddish misses 3-pt jump shot from 25 ft,18,14
65,1,5:52.0,Defensive rebound by J. Harden,,18,14
66,1,5:47.0,J. Harden makes 3-pt jump shot from 25 ft,,21,14
67,1,5:33.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by T. Young),21,17
68,1,5:23.0,Shooting foul by D. Bembry (drawn by J. Harden),,21,17
69,1,5:23.0,J. Harden makes free throw 1 of 2,,22,17
70,1,5:23.0,,A. Crabbe enters the game for C. Reddish,22,17
71,1,5:23.0,J. Harden makes free throw 2 of 2,,23,17
72,1,5:10.0,,A. Crabbe misses 2-pt jump shot from 19 ft,23,17
73,1,5:05.0,Defensive rebound by P. Tucker,,23,17
74,1,5:01.0,C. Capela misses 2-pt layup from 1 ft,,23,17
75,1,4:59.0,Offensive rebound by C. Capela,,23,17
76,1,4:59.0,C. Capela misses 2-pt layup at rim,,23,17
77,1,4:59.0,Offensive rebound by C. Capela,,23,17
78,1,4:59.0,C. Capela makes 2-pt layup at rim,,25,17
79,1,4:59.0,,Atlanta full timeout,25,17
80,1,4:59.0,,V. Carter enters the game for J. Collins,25,17
81,1,4:59.0,,A. Len enters the game for K. Huerter,25,17
82,1,4:45.0,,Shooting foul by A. Rivers (drawn by T. Young),25,17
83,1,4:45.0,,T. Young makes free throw 1 of 2,25,18
84,1,4:45.0,,T. Young makes free throw 2 of 2,25,19
85,1,4:33.0,A. Rivers makes 2-pt jump shot from 10 ft (assist by J. Harden),,27,19
86,1,4:19.0,,D. Bembry misses 2-pt layup from 1 ft,27,19
87,1,4:15.0,Defensive rebound by C. Capela,,27,19
88,1,4:10.0,J. Harden makes 3-pt jump shot from 25 ft,,30,19
89,1,3:46.0,,D. Bembry misses 3-pt jump shot from 24 ft,30,19
90,1,3:43.0,Defensive rebound by B. McLemore,,30,19
91,1,3:41.0,Shooting foul by A. Len (drawn by C. Capela),,30,19
92,1,3:41.0,C. Capela makes free throw 1 of 2,,31,19
93,1,3:41.0,C. Capela makes free throw 2 of 2,,32,19
94,1,3:41.0,,B. Goodwin enters the game for T. Young,32,19
95,1,3:33.0,,Personal foul by P. Tucker (drawn by B. Goodwin),32,19
96,1,3:33.0,I. Hartenstein enters the game for C. Capela,,32,19
97,1,3:18.0,,B. Goodwin misses 2-pt jump shot from 11 ft,32,19
98,1,3:13.0,Defensive rebound by J. Harden,,32,19
99,1,3:06.0,Personal foul by D. Bembry (drawn by J. Harden),,32,19
100,1,3:06.0,J. Harden makes free throw 1 of 2,,33,19
101,1,3:06.0,D. House enters the game for P. Tucker,,33,19
102,1,3:06.0,,K. Huerter enters the game for D. Bembry,33,19
103,1,3:06.0,J. Harden makes free throw 2 of 2,,34,19
104,1,2:50.0,,B. Goodwin misses 2-pt layup from 2 ft,34,19
105,1,2:45.0,,Offensive rebound by A. Len,34,19
106,1,2:45.0,,A. Len makes 2-pt dunk from 1 ft,34,21
107,1,2:35.0,J. Harden misses 3-pt jump shot from 28 ft,,34,21
108,1,2:33.0,,Defensive rebound by A. Len,34,21
109,1,2:28.0,,V. Carter misses 2-pt jump shot from 10 ft,34,21
110,1,2:24.0,,Offensive rebound by A. Len,34,21
111,1,2:19.0,,B. Goodwin makes 3-pt jump shot from 26 ft (assist by K. Huerter),34,24
112,1,2:02.0,J. Harden makes 2-pt layup from 1 ft,,36,24
113,1,1:44.0,,A. Len makes 2-pt layup from 1 ft (assist by B. Goodwin),36,26
114,1,1:20.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by J. Harden),,39,26
115,1,0:59.0,,K. Huerter misses 3-pt jump shot from 29 ft,39,26
116,1,0:57.0,Defensive rebound by I. Hartenstein,,39,26
117,1,0:51.0,I. Hartenstein makes 2-pt layup from 2 ft (assist by J. Harden),,41,26
118,1,0:51.0,Shooting foul by V. Carter (drawn by I. Hartenstein),,41,26
119,1,0:51.0,I. Hartenstein misses free throw 1 of 1,,41,26
120,1,0:49.0,,Defensive rebound by A. Len,41,26
121,1,0:41.0,,Turnover by B. Goodwin (lost ball; steal by J. Harden),41,26
122,1,0:37.0,D. House makes 2-pt layup from 1 ft (assist by J. Harden),,43,26
123,1,0:33.0,,Shooting foul by I. Hartenstein (drawn by K. Huerter),43,26
124,1,0:33.0,,K. Huerter makes free throw 1 of 2,43,27
125,1,0:33.0,,C. Reddish enters the game for V. Carter,43,27
126,1,0:33.0,,K. Huerter makes free throw 2 of 2,43,28
127,1,0:29.0,J. Harden makes 2-pt layup from 1 ft (assist by I. Hartenstein),,45,28
128,1,0:11.0,,Personal foul by B. McLemore (drawn by A. Len),45,28
129,1,0:11.0,,A. Len misses free throw 1 of 2,45,28
130,1,0:11.0,,Offensive rebound by Team,45,28
131,1,0:11.0,,A. Len makes free throw 2 of 2,45,29
132,2,11:48.0,,D. Hunter misses 3-pt jump shot from 23 ft,45,29
133,2,11:45.0,Defensive rebound by I. Hartenstein,,45,29
134,2,11:27.0,Turnover by I. Hartenstein (bad pass),,45,29
135,2,11:27.0,P. Tucker enters the game for I. Hartenstein,,45,29
136,2,11:09.0,,J. Collins misses 2-pt jump shot from 10 ft,45,29
137,2,11:06.0,Defensive rebound by P. Tucker,,45,29
138,2,11:03.0,Personal foul by D. Hunter (drawn by E. Gordon),,45,29
139,2,11:03.0,,T. Young enters the game for D. Hunter,45,29
140,2,10:58.0,Personal foul by B. Goodwin (drawn by E. Gordon),,45,29
141,2,10:51.0,E. Gordon makes 2-pt jump shot from 7 ft (assist by P. Tucker),,47,29
142,2,10:51.0,Shooting foul by B. Goodwin (drawn by E. Gordon),,47,29
143,2,10:51.0,E. Gordon misses free throw 1 of 1,,47,29
144,2,10:49.0,,Defensive rebound by J. Collins,47,29
145,2,10:43.0,,T. Young makes 2-pt layup from 1 ft,47,31
146,2,10:31.0,P. Tucker makes 2-pt layup from 1 ft (assist by D. House),,49,31
147,2,10:16.0,,Turnover by T. Young (bad pass; steal by P. Tucker),49,31
148,2,10:13.0,Turnover by P. Tucker (bad pass; steal by B. Goodwin),,49,31
149,2,10:11.0,,J. Collins makes 2-pt dunk from 1 ft (assist by B. Goodwin),49,33
150,2,10:03.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by E. Gordon),,52,33
151,2,9:44.0,,J. Collins misses 2-pt jump shot from 13 ft,52,33
152,2,9:42.0,Defensive rebound by E. Gordon,,52,33
153,2,9:38.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by A. Rivers),,55,33
154,2,9:36.0,,Atlanta full timeout,55,33
155,2,9:36.0,,C. Reddish enters the game for A. Crabbe,55,33
156,2,9:36.0,,P. Watson enters the game for B. Goodwin,55,33
157,2,9:25.0,,T. Young misses 3-pt jump shot from 26 ft,55,33
158,2,9:22.0,,Offensive rebound by C. Reddish,55,33
159,2,9:21.0,,C. Reddish makes 2-pt dunk at rim,55,35
160,2,9:00.0,E. Gordon makes 2-pt layup from 1 ft,,57,35
161,2,8:51.0,,Personal foul by P. Tucker (drawn by J. Collins),57,35
162,2,8:51.0,C. Capela enters the game for P. Tucker,,57,35
163,2,8:46.0,,T. Young misses 3-pt jump shot from 27 ft,57,35
164,2,8:43.0,,Offensive rebound by J. Collins,57,35
165,2,8:42.0,,J. Collins misses 2-pt layup from 1 ft (block by C. Capela),57,35
166,2,8:42.0,,Offensive rebound by Team,57,35
167,2,8:38.0,,T. Young misses 2-pt layup from 1 ft,57,35
168,2,8:34.0,Defensive rebound by C. Capela,,57,35
169,2,8:29.0,A. Rivers misses 2-pt layup from 3 ft,,57,35
170,2,8:28.0,,Defensive rebound by J. Collins,57,35
171,2,8:19.0,,K. Huerter misses 2-pt jump shot from 20 ft,57,35
172,2,8:16.0,Defensive rebound by C. Capela,,57,35
173,2,8:10.0,Shooting foul by C. Reddish (drawn by E. Gordon),,57,35
174,2,8:10.0,E. Gordon makes free throw 1 of 2,,58,35
175,2,8:10.0,J. Harden enters the game for B. McLemore,,58,35
176,2,8:10.0,E. Gordon misses free throw 2 of 2,,58,35
177,2,8:08.0,,Defensive rebound by J. Collins,58,35
178,2,7:59.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by T. Young),58,38
179,2,7:43.0,Shooting foul by P. Watson (drawn by J. Harden),,58,38
180,2,7:43.0,J. Harden misses free throw 1 of 2,,58,38
181,2,7:43.0,Offensive rebound by Team,,58,38
182,2,7:43.0,J. Harden makes free throw 2 of 2,,59,38
183,2,7:35.0,,C. Reddish misses 3-pt jump shot from 23 ft,59,38
184,2,7:32.0,,Offensive rebound by J. Collins,59,38
185,2,7:30.0,,Personal foul by E. Gordon (drawn by T. Young),59,38
186,2,7:21.0,,Personal foul by E. Gordon (drawn by T. Young),59,38
187,2,7:15.0,,P. Watson misses 3-pt jump shot from 25 ft,59,38
188,2,7:12.0,Defensive rebound by A. Rivers,,59,38
189,2,7:02.0,J. Harden misses 3-pt jump shot from 26 ft,,59,38
190,2,6:59.0,,Defensive rebound by P. Watson,59,38
191,2,6:53.0,,T. Young misses 2-pt layup from 6 ft,59,38
192,2,6:49.0,Defensive rebound by J. Harden,,59,38
193,2,6:44.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,61,38
194,2,6:43.0,,Atlanta full timeout,61,38
195,2,6:43.0,B. McLemore enters the game for A. Rivers,,61,38
196,2,6:32.0,,C. Reddish misses 3-pt jump shot from 25 ft,61,38
197,2,6:28.0,Defensive rebound by C. Capela,,61,38
198,2,6:13.0,C. Capela misses 2-pt dunk from 2 ft,,61,38
199,2,6:11.0,Offensive rebound by Team,,61,38
200,2,6:11.0,,A. Crabbe enters the game for C. Reddish,61,38
201,2,6:05.0,Offensive foul by J. Harden (drawn by K. Huerter),,61,38
202,2,6:05.0,Turnover by J. Harden (offensive foul),,61,38
203,2,6:05.0,,A. Len enters the game for P. Watson,61,38
204,2,6:00.0,,Shooting foul by B. McLemore (drawn by T. Young),61,38
205,2,6:00.0,,T. Young makes free throw 1 of 3,61,39
206,2,6:00.0,,T. Young makes free throw 2 of 3,61,40
207,2,6:00.0,,T. Young makes free throw 3 of 3,61,41
208,2,5:52.0,J. Harden misses 3-pt jump shot from 29 ft,,61,41
209,2,5:48.0,,Defensive rebound by K. Huerter,61,41
210,2,5:30.0,,J. Collins makes 2-pt jump shot from 12 ft,61,43
211,2,5:11.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,63,43
212,2,5:01.0,,T. Young misses 3-pt jump shot from 28 ft (block by J. Harden),63,43
213,2,4:58.0,Defensive rebound by D. House,,63,43
214,2,4:57.0,J. Harden makes 2-pt layup from 1 ft (assist by D. House),,65,43
215,2,4:42.0,,Turnover by J. Collins (lost ball; steal by D. House),65,43
216,2,4:34.0,J. Harden misses 2-pt layup from 2 ft,,65,43
217,2,4:31.0,,Defensive rebound by J. Collins,65,43
218,2,4:27.0,,T. Young makes 3-pt jump shot from 27 ft,65,46
219,2,4:14.0,E. Gordon makes 3-pt jump shot from 26 ft,,68,46
220,2,3:57.0,,T. Young misses 3-pt jump shot from 27 ft,68,46
221,2,3:54.0,Defensive rebound by D. House,,68,46
222,2,3:49.0,B. McLemore misses 3-pt jump shot from 23 ft,,68,46
223,2,3:47.0,,Defensive rebound by J. Collins,68,46
224,2,3:35.0,,A. Len misses 3-pt jump shot from 23 ft,68,46
225,2,3:31.0,Defensive rebound by B. McLemore,,68,46
226,2,3:21.0,J. Harden misses 2-pt jump shot from 6 ft,,68,46
227,2,3:19.0,Offensive rebound by C. Capela,,68,46
228,2,3:16.0,B. McLemore misses 3-pt jump shot from 23 ft,,68,46
229,2,3:13.0,,Defensive rebound by T. Young,68,46
230,2,3:07.0,,A. Crabbe misses 3-pt jump shot from 25 ft,68,46
231,2,3:05.0,,Offensive rebound by A. Crabbe,68,46
232,2,3:03.0,,T. Young makes 3-pt jump shot from 26 ft (assist by A. Crabbe),68,49
233,2,3:01.0,Houston full timeout,,68,49
234,2,3:01.0,A. Rivers enters the game for E. Gordon,,68,49
235,2,3:01.0,,D. Bembry enters the game for J. Collins,68,49
236,2,3:01.0,,B. Goodwin enters the game for K. Huerter,68,49
237,2,2:42.0,J. Harden misses 2-pt layup from 13 ft (block by T. Young),,68,49
238,2,2:41.0,Offensive rebound by J. Harden,,68,49
239,2,2:41.0,Shooting foul by A. Len (drawn by J. Harden),,68,49
240,2,2:41.0,J. Harden makes free throw 1 of 2,,69,49
241,2,2:41.0,J. Harden makes free throw 2 of 2,,70,49
242,2,2:34.0,,Shooting foul by A. Rivers (drawn by T. Young),70,49
243,2,2:34.0,,T. Young makes free throw 1 of 2,70,50
244,2,2:34.0,,T. Young makes free throw 2 of 2,70,51
245,2,2:16.0,J. Harden misses 3-pt jump shot from 30 ft,,70,51
246,2,2:13.0,,Defensive rebound by T. Young,70,51
247,2,2:07.0,,T. Young makes 2-pt jump shot from 7 ft,70,53
248,2,2:02.0,Turnover by J. Harden (bad pass),,70,53
249,2,1:49.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Bembry),70,56
250,2,1:32.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by J. Harden),,73,56
251,2,1:20.0,,B. Goodwin makes 3-pt jump shot from 26 ft,73,59
252,2,1:13.0,A. Rivers misses 3-pt jump shot from 25 ft,,73,59
253,2,1:10.0,,Defensive rebound by B. Goodwin,73,59
254,2,1:05.0,,Turnover by D. Bembry (bad pass; steal by C. Capela),73,59
255,2,1:00.0,A. Rivers makes 2-pt layup from 1 ft (assist by B. McLemore),,75,59
256,2,0:45.0,,D. Bembry misses 3-pt jump shot from 25 ft,75,59
257,2,0:42.0,Defensive rebound by J. Harden,,75,59
258,2,0:29.0,Shooting foul by B. Goodwin (drawn by J. Harden),,75,59
259,2,0:29.0,J. Harden makes free throw 1 of 2,,76,59
260,2,0:29.0,,K. Huerter enters the game for D. Bembry,76,59
261,2,0:29.0,,P. Watson enters the game for B. Goodwin,76,59
262,2,0:29.0,J. Harden makes free throw 2 of 2,,77,59
263,2,0:09.0,,Turnover by T. Young (lost ball; steal by J. Harden),77,59
264,2,0:06.0,Turnover by J. Harden (bad pass),,77,59
265,2,0:00.0,,A. Crabbe makes 3-pt jump shot from 27 ft (assist by K. Huerter),77,62
266,2,0:00.0,,Instant Replay (Request: Ruling Stands),77,62
267,3,11:48.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by T. Young),77,65
268,3,11:29.0,J. Harden misses 2-pt layup from 4 ft (block by J. Collins),,77,65
269,3,11:25.0,Offensive rebound by C. Capela,,77,65
270,3,11:24.0,C. Capela makes 2-pt layup at rim,,79,65
271,3,11:12.0,,Turnover by J. Collins (lost ball; steal by P. Tucker),79,65
272,3,11:00.0,P. Tucker misses 3-pt jump shot from 25 ft,,79,65
273,3,10:56.0,Offensive rebound by C. Capela,,79,65
274,3,10:56.0,Turnover by C. Capela (bad pass),,79,65
275,3,10:45.0,,C. Reddish makes 2-pt layup from 3 ft (assist by T. Young),79,67
276,3,10:30.0,C. Capela misses 2-pt layup from 1 ft,,79,67
277,3,10:29.0,Offensive rebound by C. Capela,,79,67
278,3,10:27.0,D. House misses 3-pt jump shot from 23 ft,,79,67
279,3,10:23.0,,Defensive rebound by J. Collins,79,67
280,3,10:16.0,,T. Young makes 2-pt layup from 1 ft,79,69
281,3,10:03.0,Shooting foul by J. Collins (drawn by J. Harden),,79,69
282,3,10:03.0,J. Harden makes free throw 1 of 2,,80,69
283,3,10:03.0,J. Harden makes free throw 2 of 2,,81,69
284,3,9:53.0,,D. Hunter misses 2-pt hook shot from 6 ft,81,69
285,3,9:50.0,Defensive rebound by P. Tucker,,81,69
286,3,9:45.0,E. Gordon misses 3-pt jump shot from 23 ft,,81,69
287,3,9:42.0,,Defensive rebound by D. Hunter,81,69
288,3,9:36.0,,D. Hunter misses 3-pt jump shot from 26 ft,81,69
289,3,9:33.0,Defensive rebound by J. Harden,,81,69
290,3,9:12.0,J. Harden misses 3-pt jump shot from 25 ft,,81,69
291,3,9:08.0,,Defensive rebound by T. Young,81,69
292,3,9:00.0,,K. Huerter makes 2-pt jump shot from 14 ft,81,71
293,3,8:47.0,D. House misses 2-pt layup from 2 ft,,81,71
294,3,8:44.0,Offensive rebound by C. Capela,,81,71
295,3,8:44.0,C. Capela makes 2-pt layup at rim,,83,71
296,3,8:35.0,,T. Young makes 3-pt jump shot from 26 ft,83,74
297,3,8:22.0,E. Gordon misses 2-pt layup from 1 ft (block by J. Collins),,83,74
298,3,8:20.0,,Defensive rebound by K. Huerter,83,74
299,3,8:15.0,,C. Reddish misses 3-pt jump shot from 23 ft,83,74
300,3,8:10.0,Defensive rebound by C. Capela,,83,74
301,3,8:08.0,Offensive foul by D. House (drawn by T. Young),,83,74
302,3,8:08.0,Turnover by D. House (offensive foul),,83,74
303,3,8:08.0,,A. Len enters the game for J. Collins,83,74
304,3,7:56.0,,C. Reddish misses 3-pt jump shot from 23 ft,83,74
305,3,7:52.0,Defensive rebound by P. Tucker,,83,74
306,3,7:49.0,Turnover by J. Harden (bad pass),,83,74
307,3,7:49.0,,D. Bembry enters the game for K. Huerter,83,74
308,3,7:39.0,,Shooting foul by E. Gordon (drawn by T. Young),83,74
309,3,7:39.0,,T. Young misses free throw 1 of 2,83,74
310,3,7:39.0,,Offensive rebound by Team,83,74
311,3,7:39.0,,A. Crabbe enters the game for C. Reddish,83,74
312,3,7:39.0,,T. Young makes free throw 2 of 2,83,75
313,3,7:17.0,D. House makes 2-pt jump shot from 18 ft,,85,75
314,3,7:03.0,,Turnover by D. Hunter (bad pass),85,75
315,3,6:45.0,D. House misses 3-pt jump shot from 25 ft,,85,75
316,3,6:41.0,Offensive rebound by C. Capela,,85,75
317,3,6:39.0,P. Tucker misses 3-pt jump shot from 23 ft,,85,75
318,3,6:36.0,,Defensive rebound by T. Young,85,75
319,3,6:28.0,,A. Crabbe misses 3-pt jump shot from 25 ft,85,75
320,3,6:27.0,Defensive rebound by Team,,85,75
321,3,6:27.0,,Loose ball foul by A. Len (drawn by C. Capela),85,75
322,3,6:27.0,,Atlanta full timeout,85,75
323,3,6:27.0,B. McLemore enters the game for E. Gordon,,85,75
324,3,6:27.0,A. Rivers enters the game for D. House,,85,75
325,3,6:27.0,,J. Collins enters the game for D. Hunter,85,75
326,3,6:14.0,B. McLemore misses 3-pt jump shot from 26 ft,,85,75
327,3,6:11.0,,Defensive rebound by T. Young,85,75
328,3,6:05.0,,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Young),85,77
329,3,5:45.0,J. Harden misses 2-pt jump shot from 9 ft,,85,77
330,3,5:42.0,Offensive rebound by P. Tucker,,85,77
331,3,5:35.0,A. Rivers makes 2-pt layup from 2 ft,,87,77
332,3,5:22.0,,D. Bembry misses 3-pt jump shot from 24 ft,87,77
333,3,5:20.0,Defensive rebound by P. Tucker,,87,77
334,3,5:14.0,Turnover by J. Harden (lost ball; steal by D. Bembry),,87,77
335,3,5:10.0,,D. Bembry misses 2-pt jump shot from 7 ft,87,77
336,3,5:07.0,,Offensive rebound by T. Young,87,77
337,3,5:04.0,,Personal foul by B. McLemore (drawn by T. Young),87,77
338,3,4:57.0,,T. Young misses 2-pt jump shot from 12 ft,87,77
339,3,4:55.0,,Offensive rebound by T. Young,87,77
340,3,4:51.0,,J. Collins misses 3-pt jump shot from 26 ft,87,77
341,3,4:48.0,Defensive rebound by J. Harden,,87,77
342,3,4:42.0,Personal foul by D. Bembry (drawn by J. Harden),,87,77
343,3,4:42.0,D. House enters the game for C. Capela,,87,77
344,3,4:40.0,,Violation by Team (kicked ball),87,77
345,3,4:34.0,Personal foul by D. Bembry (drawn by J. Harden),,87,77
346,3,4:30.0,Shooting foul by D. Bembry (drawn by J. Harden),,87,77
347,3,4:30.0,,Technical foul by J. Harden,87,77
348,3,4:30.0,,T. Young makes technical free throw,87,78
349,3,4:30.0,J. Harden misses free throw 1 of 2,,87,78
350,3,4:30.0,Offensive rebound by Team,,87,78
351,3,4:30.0,,K. Huerter enters the game for D. Bembry,87,78
352,3,4:30.0,J. Harden misses free throw 2 of 2,,87,78
353,3,4:26.0,,Defensive rebound by A. Len,87,78
354,3,4:21.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),87,80
355,3,4:11.0,J. Harden misses 3-pt jump shot from 26 ft,,87,80
356,3,4:11.0,Offensive rebound by P. Tucker,,87,80
357,3,4:07.0,P. Tucker misses 2-pt layup from 1 ft,,87,80
358,3,4:06.0,,Defensive rebound by T. Young,87,80
359,3,4:03.0,,T. Young misses 2-pt layup from 4 ft (block by J. Harden),87,80
360,3,4:00.0,Defensive rebound by A. Rivers,,87,80
361,3,3:57.0,J. Harden misses 3-pt jump shot from 26 ft,,87,80
362,3,3:54.0,,Defensive rebound by A. Len,87,80
363,3,3:37.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by K. Huerter),87,83
364,3,3:36.0,Houston full timeout,,87,83
365,3,3:36.0,,B. Goodwin enters the game for A. Len,87,83
366,3,3:36.0,,D. Jones enters the game for T. Young,87,83
367,3,3:22.0,J. Harden makes 3-pt jump shot from 26 ft,,90,83
368,3,3:02.0,,K. Huerter misses 2-pt jump shot from 22 ft,90,83
369,3,2:58.0,Defensive rebound by P. Tucker,,90,83
370,3,2:43.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by A. Rivers),,93,83
371,3,2:22.0,,B. Goodwin misses 3-pt jump shot from 26 ft,93,83
372,3,2:20.0,Defensive rebound by J. Harden,,93,83
373,3,1:56.0,J. Harden misses 3-pt jump shot from 25 ft,,93,83
374,3,1:54.0,,Defensive rebound by B. Goodwin,93,83
375,3,1:46.0,,K. Huerter misses 3-pt jump shot from 25 ft,93,83
376,3,1:44.0,Defensive rebound by P. Tucker,,93,83
377,3,1:31.0,J. Harden misses 2-pt layup from 1 ft (block by D. Jones),,93,83
378,3,1:28.0,,Defensive rebound by A. Crabbe,93,83
379,3,1:28.0,E. Gordon enters the game for J. Harden,,93,83
380,3,1:28.0,,D. Hunter enters the game for J. Collins,93,83
381,3,1:14.0,,B. Goodwin misses 2-pt jump shot from 10 ft,93,83
382,3,1:11.0,Defensive rebound by P. Tucker,,93,83
383,3,0:59.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Tucker),,96,83
384,3,0:47.0,,D. Hunter makes 2-pt jump shot from 23 ft,96,85
385,3,0:29.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by A. Rivers),,99,85
386,3,0:05.0,,A. Crabbe misses 3-pt jump shot from 25 ft,99,85
387,3,0:01.0,Defensive rebound by P. Tucker,,99,85
388,3,0:00.0,E. Gordon misses 3-pt jump shot from 57 ft,,99,85
389,3,0:00.0,Offensive rebound by Team,,99,85
390,4,11:39.0,D. House misses 2-pt hook shot from 10 ft,,99,85
391,4,11:35.0,,Defensive rebound by J. Collins,99,85
392,4,11:33.0,,Shooting foul by B. McLemore (drawn by T. Young),99,85
393,4,11:33.0,,T. Young misses free throw 1 of 2,99,85
394,4,11:33.0,,Offensive rebound by Team,99,85
395,4,11:33.0,,T. Young makes free throw 2 of 2,99,86
