,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
50,1,4:34.0,,Defensive rebound by A. Iguodala,11,26
51,1,4:26.0,,D. Jones makes 3-pt jump shot from 26 ft (assist by K. Nunn),11,29
52,1,4:24.0,Charlotte full timeout,,11,29
53,1,4:24.0,P. Washington enters the game for M. Bridges,,11,29
54,1,4:08.0,P. Washington makes 2-pt hook shot from 6 ft,,13,29
55,1,3:48.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by A. Iguodala),13,32
56,1,3:30.0,C. Martin makes 3-pt jump shot from 27 ft (assist by D. Graham),,16,32
57,1,3:21.0,,Personal foul by B. Biyombo (drawn by A. Iguodala),16,32
58,1,3:21.0,,J. Crowder enters the game for D. Jones,16,32
59,1,3:16.0,,D. Robinson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),16,35
60,1,3:09.0,Personal foul by A. Iguodala (drawn by B. Biyombo),,16,35
61,1,2:53.0,P. Washington misses 2-pt layup from 6 ft (block by A. Iguodala),,16,35
62,1,2:49.0,Offensive rebound by P. Washington,,16,35
63,1,2:48.0,P. Washington makes 2-pt jump shot from 6 ft,,18,35
64,1,2:46.0,,Turnover by G. Dragić (out of bounds lost ball),18,35
65,1,2:32.0,Turnover by J. McDaniels (bad pass; steal by D. Robinson),,18,35
66,1,2:32.0,,Personal take foul by J. McDaniels (drawn by D. Robinson),18,35
67,1,2:32.0,J. Chealey enters the game for D. Graham,,18,35
68,1,2:32.0,,T. Herro enters the game for K. Nunn,18,35
69,1,2:32.0,,S. Hill enters the game for D. Robinson,18,35
70,1,2:25.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by G. Dragić),18,38
71,1,2:06.0,P. Washington misses 2-pt hook shot from 4 ft,,18,38
72,1,2:03.0,,Defensive rebound by A. Iguodala,18,38
73,1,1:46.0,,G. Dragić misses 2-pt jump shot from 17 ft,18,38
74,1,1:43.0,Defensive rebound by J. McDaniels,,18,38
75,1,1:37.0,Shooting foul by T. Herro (drawn by C. Martin),,18,38
76,1,1:37.0,C. Martin makes free throw 1 of 2,,19,38
77,1,1:37.0,C. Martin enters the game for J. McDaniels,,19,38
78,1,1:37.0,C. Martin makes free throw 2 of 2,,20,38
79,1,1:12.0,,T. Herro makes 2-pt jump shot from 9 ft (assist by A. Iguodala),20,40
80,1,0:57.0,C. Martin misses 2-pt layup from 5 ft,,20,40
81,1,0:57.0,,Defensive rebound by Team,20,40
82,1,0:54.0,,Turnover by G. Dragić (bad pass; steal by C. Martin),20,40
83,1,0:52.0,Shooting foul by S. Hill (drawn by C. Martin),,20,40
84,1,0:52.0,C. Martin makes free throw 1 of 2,,21,40
85,1,0:52.0,C. Martin makes free throw 2 of 2,,22,40
86,1,0:33.0,,T. Herro misses 2-pt jump shot from 14 ft,22,40
87,1,0:30.0,Defensive rebound by B. Biyombo,,22,40
88,1,0:27.0,Turnover by C. Martin (lost ball; steal by T. Herro),,22,40
89,1,0:21.0,,Turnover by A. Iguodala (bad pass),22,40
90,1,0:21.0,M. Bridges enters the game for B. Biyombo,,22,40
91,1,0:21.0,D. Graham enters the game for J. Chealey,,22,40
92,1,0:21.0,,D. Jones enters the game for G. Dragić,22,40
93,1,0:01.0,P. Washington misses 3-pt jump shot from 24 ft,,22,40
94,1,0:01.0,Offensive rebound by C. Martin,,22,40
95,1,0:00.0,C. Martin misses 2-pt jump shot from 16 ft,,22,40
96,1,0:00.0,Offensive rebound by Team,,22,40
97,2,11:39.0,,S. Hill misses 2-pt jump shot from 10 ft,22,40
98,2,11:37.0,,Offensive rebound by S. Hill,22,40
99,2,11:24.0,,S. Hill misses 2-pt layup from 2 ft,22,40
100,2,11:22.0,Defensive rebound by C. Martin,,22,40
101,2,11:10.0,Turnover by M. Bridges (lost ball; steal by J. Crowder),,22,40
102,2,11:07.0,,Turnover by S. Hill (bad pass; steal by C. Martin),22,40
103,2,11:04.0,J. McDaniels makes 3-pt jump shot from 27 ft (assist by C. Martin),,25,40
104,2,10:51.0,,Miami full timeout,25,40
105,2,10:41.0,,J. Crowder misses 3-pt jump shot from 23 ft,25,40
106,2,10:38.0,Defensive rebound by P. Washington,,25,40
107,2,10:32.0,J. McDaniels misses 2-pt hook shot from 7 ft,,25,40
108,2,10:30.0,,Defensive rebound by A. Iguodala,25,40
109,2,10:18.0,,T. Herro misses 3-pt jump shot from 26 ft,25,40
110,2,10:14.0,Defensive rebound by P. Washington,,25,40
111,2,9:53.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by C. Martin),,28,40
112,2,9:43.0,,G. Dragić misses 2-pt layup from 4 ft (block by C. Martin),28,40
113,2,9:41.0,Defensive rebound by C. Martin,,28,40
114,2,9:36.0,C. Martin misses 3-pt jump shot from 26 ft,,28,40
115,2,9:34.0,,Defensive rebound by T. Herro,28,40
116,2,9:14.0,,S. Hill misses 3-pt jump shot from 26 ft (block by M. Bridges),28,40
117,2,9:11.0,Defensive rebound by C. Martin,,28,40
118,2,9:11.0,M. Bridges makes 2-pt layup from 3 ft (assist by C. Martin),,30,40
119,2,9:11.0,,Violation by Team (def goaltending),30,40
120,2,8:55.0,,Personal foul by P. Washington (drawn by T. Herro),30,40
121,2,8:55.0,,B. Adebayo enters the game for S. Hill,30,40
122,2,8:45.0,,J. Crowder misses 3-pt jump shot from 24 ft,30,40
123,2,8:42.0,Defensive rebound by C. Martin,,30,40
124,2,8:36.0,C. Martin makes 2-pt layup from 1 ft,,32,40
125,2,8:36.0,Technical foul by C. Martin,,32,40
126,2,8:36.0,,G. Dragić makes technical free throw,32,41
127,2,8:36.0,D. Graham enters the game for J. McDaniels,,32,41
128,2,8:13.0,,G. Dragić misses 2-pt jump shot from 16 ft,32,41
129,2,8:08.0,,Offensive rebound by B. Adebayo,32,41
130,2,8:07.0,,Turnover by B. Adebayo (lost ball; steal by P. Washington),32,41
131,2,7:45.0,P. Washington makes 3-pt jump shot from 26 ft (assist by D. Graham),,35,41
132,2,7:34.0,,Turnover by B. Adebayo (bad pass; steal by C. Martin),35,41
133,2,7:16.0,M. Bridges misses 2-pt jump shot from 7 ft,,35,41
134,2,7:14.0,Offensive rebound by M. Bridges,,35,41
135,2,7:14.0,M. Bridges makes 2-pt dunk from 1 ft,,37,41
136,2,7:14.0,,Miami full timeout,37,41
137,2,7:14.0,,D. Jones enters the game for G. Dragić,37,41
138,2,7:14.0,,K. Nunn enters the game for T. Herro,37,41
139,2,7:14.0,,D. Robinson enters the game for A. Iguodala,37,41
140,2,6:55.0,,D. Robinson misses 3-pt jump shot from 26 ft,37,41
141,2,6:51.0,Defensive rebound by C. Martin,,37,41
142,2,6:44.0,P. Washington misses 3-pt jump shot from 26 ft,,37,41
143,2,6:41.0,,Defensive rebound by D. Robinson,37,41
144,2,6:35.0,,D. Robinson misses 3-pt jump shot from 26 ft,37,41
145,2,6:31.0,Defensive rebound by D. Graham,,37,41
146,2,6:30.0,Personal foul by D. Jones (drawn by D. Graham),,37,41
147,2,6:21.0,D. Graham makes 3-pt jump shot from 26 ft,,40,41
148,2,6:04.0,,D. Jones makes 2-pt dunk from 2 ft (assist by J. Crowder),40,43
149,2,5:40.0,M. Bridges misses 3-pt jump shot from 27 ft,,40,43
150,2,5:37.0,,Defensive rebound by J. Crowder,40,43
151,2,5:34.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by J. Crowder),40,46
152,2,5:10.0,C. Martin misses 3-pt jump shot from 26 ft,,40,46
153,2,5:07.0,,Defensive rebound by J. Crowder,40,46
154,2,5:03.0,,Shooting foul by P. Washington (drawn by B. Adebayo),40,46
155,2,5:03.0,,B. Adebayo makes free throw 1 of 2,40,47
156,2,5:03.0,J. McDaniels enters the game for C. Martin,,40,47
157,2,5:03.0,C. Zeller enters the game for P. Washington,,40,47
158,2,5:03.0,,B. Adebayo misses free throw 2 of 2,40,47
159,2,4:59.0,Defensive rebound by C. Zeller,,40,47
160,2,4:39.0,D. Graham misses 2-pt jump shot from 5 ft,,40,47
161,2,4:38.0,Offensive rebound by M. Bridges,,40,47
162,2,4:34.0,M. Bridges misses 3-pt jump shot from 26 ft,,40,47
163,2,4:29.0,,Defensive rebound by J. Crowder,40,47
164,2,4:18.0,,D. Jones misses 3-pt jump shot from 23 ft,40,47
165,2,4:16.0,Defensive rebound by C. Zeller,,40,47
166,2,4:09.0,D. Graham misses 2-pt jump shot from 19 ft,,40,47
167,2,4:04.0,Offensive rebound by C. Zeller,,40,47
168,2,4:04.0,C. Zeller makes 2-pt layup from 1 ft,,42,47
169,2,3:57.0,,K. Nunn misses 3-pt jump shot from 25 ft,42,47
170,2,3:53.0,Defensive rebound by J. McDaniels,,42,47
171,2,3:43.0,Shooting foul by B. Adebayo (drawn by M. Bridges),,42,47
172,2,3:43.0,M. Bridges misses free throw 1 of 2,,42,47
173,2,3:43.0,Offensive rebound by Team,,42,47
174,2,3:43.0,M. Bridges makes free throw 2 of 2,,43,47
175,2,3:25.0,,D. Robinson misses 3-pt jump shot from 26 ft,43,47
176,2,3:23.0,Defensive rebound by M. Bridges,,43,47
177,2,3:11.0,D. Graham makes 3-pt jump shot from 25 ft (assist by C. Martin),,46,47
178,2,3:03.0,,Turnover by K. Nunn (bad pass),46,47
179,2,2:46.0,D. Graham makes 3-pt jump shot from 22 ft (assist by M. Bridges),,49,47
180,2,2:20.0,,B. Adebayo makes 2-pt hook shot from 6 ft (assist by D. Robinson),49,49
181,2,1:57.0,Shooting foul by K. Nunn (drawn by C. Martin),,49,49
182,2,1:57.0,C. Martin makes free throw 1 of 2,,50,49
183,2,1:57.0,P. Washington enters the game for M. Bridges,,50,49
184,2,1:57.0,,G. Dragić enters the game for K. Nunn,50,49
185,2,1:57.0,C. Martin makes free throw 2 of 2,,51,49
186,2,1:45.0,,Turnover by B. Adebayo (bad pass),51,49
187,2,1:45.0,C. Martin enters the game for C. Martin,,51,49
188,2,1:34.0,Turnover by D. Graham (bad pass; steal by J. Crowder),,51,49
189,2,1:30.0,,Turnover by D. Robinson (traveling),51,49
190,2,1:12.0,P. Washington makes 3-pt jump shot from 24 ft (assist by C. Zeller),,54,49
191,2,0:59.0,,B. Adebayo makes 2-pt jump shot from 15 ft (assist by G. Dragić),54,51
192,2,0:40.0,C. Zeller misses 2-pt layup from 1 ft,,54,51
193,2,0:39.0,Offensive rebound by P. Washington,,54,51
194,2,0:39.0,P. Washington makes 2-pt layup from 1 ft,,56,51
195,2,0:29.0,,Turnover by G. Dragić (bad pass; steal by D. Graham),56,51
196,2,0:10.0,D. Graham makes 3-pt jump shot from 29 ft,,59,51
197,2,0:05.0,,Personal foul by C. Martin (drawn by G. Dragić),59,51
198,2,0:05.0,B. Biyombo enters the game for D. Graham,,59,51
199,2,0:05.0,M. Bridges enters the game for P. Washington,,59,51
200,2,0:05.0,C. Martin enters the game for C. Zeller,,59,51
201,2,0:01.0,,B. Adebayo misses 2-pt jump shot from 20 ft,59,51
202,2,0:01.0,,Offensive rebound by Team,59,51
203,3,11:43.0,,Personal foul by C. Zeller (drawn by D. Jones),59,51
204,3,11:33.0,,B. Adebayo misses 2-pt jump shot from 11 ft,59,51
205,3,11:30.0,Defensive rebound by C. Zeller,,59,51
206,3,11:23.0,M. Bridges misses 2-pt jump shot from 8 ft,,59,51
207,3,11:19.0,Offensive rebound by P. Washington,,59,51
208,3,11:19.0,P. Washington misses 2-pt layup at rim,,59,51
209,3,11:18.0,,Defensive rebound by D. Jones,59,51
210,3,11:13.0,,K. Nunn makes 3-pt jump shot from 27 ft (assist by B. Adebayo),59,54
211,3,10:54.0,Turnover by D. Graham (step out of bounds),,59,54
212,3,10:45.0,,K. Nunn misses 3-pt jump shot from 26 ft,59,54
213,3,10:41.0,Defensive rebound by C. Zeller,,59,54
214,3,10:34.0,D. Graham misses 2-pt jump shot from 18 ft,,59,54
215,3,10:32.0,,Defensive rebound by B. Adebayo,59,54
216,3,10:26.0,,D. Jones makes 2-pt dunk from 3 ft (assist by B. Adebayo),59,56
217,3,10:01.0,M. Bridges misses 2-pt layup from 2 ft,,59,56
218,3,9:59.0,Offensive rebound by C. Zeller,,59,56
219,3,9:49.0,C. Zeller makes 2-pt layup from 3 ft (assist by D. Graham),,61,56
220,3,9:30.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by D. Robinson),61,58
221,3,9:10.0,C. Zeller makes 2-pt jump shot from 3 ft (assist by D. Graham),,63,58
222,3,8:55.0,,D. Robinson misses 3-pt jump shot from 26 ft,63,58
223,3,8:53.0,Defensive rebound by M. Bridges,,63,58
224,3,8:49.0,D. Graham makes 3-pt jump shot from 25 ft,,66,58
225,3,8:29.0,,D. Jones makes 2-pt layup from 2 ft (assist by B. Adebayo),66,60
226,3,8:10.0,M. Bridges makes 2-pt layup from 1 ft,,68,60
227,3,7:58.0,,D. Jones makes 2-pt dunk from 2 ft (assist by B. Adebayo),68,62
228,3,7:43.0,Shooting foul by B. Adebayo (drawn by C. Zeller),,68,62
229,3,7:43.0,C. Zeller misses free throw 1 of 2,,68,62
230,3,7:43.0,Offensive rebound by Team,,68,62
231,3,7:43.0,J. McDaniels enters the game for P. Washington,,68,62
232,3,7:43.0,C. Zeller makes free throw 2 of 2,,69,62
233,3,7:32.0,,D. Robinson misses 3-pt jump shot from 27 ft,69,62
234,3,7:28.0,,Offensive rebound by B. Adebayo,69,62
235,3,7:27.0,,B. Adebayo misses 2-pt layup from 3 ft (block by C. Zeller),69,62
236,3,7:24.0,Defensive rebound by M. Bridges,,69,62
237,3,7:22.0,Shooting foul by D. Robinson (drawn by C. Zeller),,69,62
238,3,7:22.0,C. Zeller makes free throw 1 of 2,,70,62
239,3,7:22.0,C. Zeller makes free throw 2 of 2,,71,62
240,3,6:58.0,,K. Nunn misses 3-pt jump shot from 27 ft,71,62
241,3,6:53.0,Defensive rebound by C. Zeller,,71,62
242,3,6:51.0,D. Graham makes 2-pt layup from 1 ft (assist by C. Zeller),,73,62
243,3,6:51.0,,Miami full timeout,73,62
244,3,6:51.0,C. Martin enters the game for C. Martin,,73,62
245,3,6:37.0,,B. Adebayo misses 2-pt jump shot from 4 ft,73,62
246,3,6:35.0,,Offensive rebound by D. Jones,73,62
247,3,6:27.0,,D. Jones makes 2-pt dunk from 3 ft (assist by B. Adebayo),73,64
248,3,6:13.0,D. Graham makes 3-pt jump shot from 28 ft,,76,64
249,3,5:53.0,,D. Robinson misses 3-pt jump shot from 23 ft,76,64
250,3,5:50.0,Defensive rebound by J. McDaniels,,76,64
251,3,5:38.0,Turnover by C. Martin (bad pass),,76,64
252,3,5:38.0,B. Biyombo enters the game for C. Zeller,,76,64
253,3,5:38.0,,G. Dragić enters the game for D. Robinson,76,64
254,3,5:30.0,,B. Adebayo makes 2-pt jump shot from 11 ft (assist by G. Dragić),76,66
255,3,5:12.0,Shooting foul by G. Dragić (drawn by J. McDaniels),,76,66
256,3,5:12.0,J. McDaniels makes free throw 1 of 2,,77,66
257,3,5:12.0,J. McDaniels makes free throw 2 of 2,,78,66
258,3,4:56.0,,K. Nunn misses 3-pt jump shot from 26 ft,78,66
259,3,4:52.0,Defensive rebound by C. Martin,,78,66
260,3,4:36.0,M. Bridges misses 2-pt hook shot from 5 ft,,78,66
261,3,4:34.0,,Defensive rebound by G. Dragić,78,66
262,3,4:29.0,,G. Dragić misses 3-pt jump shot from 25 ft,78,66
263,3,4:24.0,Defensive rebound by B. Biyombo,,78,66
264,3,4:19.0,C. Martin makes 3-pt jump shot from 25 ft (assist by D. Graham),,81,66
265,3,3:58.0,,D. Jones misses 3-pt jump shot from 24 ft,81,66
266,3,3:56.0,,Offensive rebound by K. Nunn,81,66
267,3,3:56.0,P. Washington enters the game for M. Bridges,,81,66
268,3,3:56.0,,J. Crowder enters the game for D. Jones,81,66
269,3,3:44.0,,B. Adebayo makes 2-pt jump shot from 13 ft (assist by J. Crowder),81,68
270,3,3:18.0,D. Graham misses 2-pt layup from 5 ft,,81,68
271,3,3:16.0,,Defensive rebound by J. Crowder,81,68
272,3,3:10.0,,K. Nunn makes 2-pt layup from 3 ft,81,70
273,3,3:09.0,Charlotte full timeout,,81,70
274,3,2:57.0,B. Biyombo makes 2-pt dunk from 2 ft (assist by P. Washington),,83,70
275,3,2:42.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by B. Adebayo),83,73
276,3,2:18.0,Turnover by P. Washington (traveling),,83,73
277,3,2:18.0,C. Martin enters the game for D. Graham,,83,73
278,3,1:53.0,,B. Adebayo makes 2-pt jump shot from 6 ft (assist by G. Dragić),83,75
279,3,1:43.0,Shooting foul by B. Adebayo (drawn by C. Martin),,83,75
280,3,1:43.0,C. Martin makes free throw 1 of 2,,84,75
281,3,1:43.0,C. Martin makes free throw 2 of 2,,85,75
282,3,1:28.0,,Turnover by G. Dragić (bad pass; steal by C. Martin),85,75
283,3,1:21.0,C. Martin makes 2-pt jump shot from 2 ft (assist by J. McDaniels),,87,75
284,3,1:05.0,,J. Crowder misses 3-pt jump shot from 25 ft,87,75
285,3,1:02.0,Defensive rebound by J. McDaniels,,87,75
286,3,0:46.0,C. Martin misses 2-pt jump shot from 19 ft,,87,75
287,3,0:42.0,,Defensive rebound by G. Dragić,87,75
288,3,0:36.0,,G. Dragić misses 3-pt jump shot from 25 ft,87,75
289,3,0:33.0,,Offensive rebound by G. Dragić,87,75
290,3,0:33.0,,A. Iguodala enters the game for B. Adebayo,87,75
291,3,0:33.0,,K. Olynyk enters the game for S. Hill,87,75
292,3,0:27.0,,K. Nunn misses 2-pt jump shot from 11 ft,87,75
293,3,0:24.0,,Offensive rebound by J. Crowder,87,75
294,3,0:24.0,,J. Crowder makes 2-pt layup from 1 ft,87,77
295,3,0:06.0,Turnover by C. Martin (lost ball; steal by G. Dragić),,87,77
296,3,0:03.0,,Turnover by K. Olynyk (bad pass; steal by C. Martin),87,77
297,3,0:01.0,C. Martin misses 3-pt jump shot from 33 ft,,87,77
298,3,0:01.0,Offensive rebound by C. Martin,,87,77
299,3,0:00.0,C. Martin misses 2-pt jump shot from 18 ft,,87,77
300,3,0:00.0,Offensive rebound by Team,,87,77
301,4,11:40.0,J. McDaniels misses 2-pt jump shot from 7 ft,,87,77
302,4,11:38.0,,Defensive rebound by J. Crowder,87,77
303,4,11:25.0,,J. Crowder misses 3-pt jump shot from 25 ft,87,77
304,4,11:22.0,Defensive rebound by M. Bridges,,87,77
305,4,11:13.0,P. Washington makes 3-pt jump shot from 25 ft (assist by C. Martin),,90,77
306,4,11:03.0,,G. Dragić misses 3-pt jump shot from 26 ft,90,77
307,4,10:59.0,Defensive rebound by C. Martin,,90,77
308,4,10:49.0,Turnover by J. McDaniels (bad pass; steal by A. Iguodala),,90,77
309,4,10:48.0,,Personal take foul by C. Martin (drawn by A. Iguodala),90,77
310,4,10:48.0,,Instant Replay (Request: Ruling Stands),90,77
311,4,10:32.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Iguodala),90,79
312,4,10:16.0,,Violation by Team (kicked ball),90,79
313,4,10:05.0,Offensive foul by J. McDaniels (drawn by G. Dragić),,90,79
314,4,10:05.0,Turnover by J. McDaniels (offensive foul),,90,79
315,4,9:47.0,,D. Robinson misses 3-pt jump shot from 27 ft,90,79
316,4,9:43.0,Defensive rebound by J. McDaniels,,90,79
317,4,9:29.0,Personal foul by A. Iguodala (drawn by P. Washington),,90,79
318,4,9:19.0,P. Washington misses 3-pt jump shot from 23 ft,,90,79
319,4,9:16.0,,Defensive rebound by J. Crowder,90,79
320,4,9:03.0,,K. Olynyk misses 3-pt jump shot from 25 ft,90,79
321,4,9:01.0,Defensive rebound by C. Martin,,90,79
322,4,8:55.0,Shooting foul by J. Crowder (drawn by P. Washington),,90,79
323,4,8:55.0,P. Washington misses free throw 1 of 2,,90,79
324,4,8:55.0,Offensive rebound by Team,,90,79
325,4,8:55.0,D. Graham enters the game for J. McDaniels,,90,79
326,4,8:55.0,P. Washington misses free throw 2 of 2,,90,79
327,4,8:53.0,,Defensive rebound by J. Crowder,90,79
328,4,8:46.0,,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Crowder),90,82
329,4,8:22.0,D. Graham makes 3-pt jump shot from 26 ft,,93,82
330,4,8:06.0,,K. Olynyk misses 2-pt jump shot from 10 ft,93,82
331,4,8:04.0,Defensive rebound by P. Washington,,93,82
332,4,7:54.0,P. Washington misses 3-pt jump shot from 27 ft,,93,82
333,4,7:52.0,,Defensive rebound by J. Crowder,93,82
334,4,7:46.0,,K. Olynyk misses 3-pt jump shot from 24 ft,93,82
335,4,7:43.0,,Offensive rebound by J. Crowder,93,82
336,4,7:39.0,,G. Dragić makes 2-pt jump shot from 4 ft (assist by J. Crowder),93,84
337,4,7:16.0,C. Martin misses 3-pt jump shot from 22 ft,,93,84
338,4,7:14.0,,Defensive rebound by G. Dragić,93,84
339,4,7:08.0,,Shooting foul by M. Bridges (drawn by D. Robinson),93,84
340,4,7:08.0,,D. Robinson makes free throw 1 of 3,93,85
341,4,7:08.0,,D. Robinson makes free throw 2 of 3,93,86
342,4,7:08.0,C. Zeller enters the game for P. Washington,,93,86
343,4,7:08.0,,B. Adebayo enters the game for K. Olynyk,93,86
344,4,7:08.0,,D. Robinson makes free throw 3 of 3,93,87
345,4,6:44.0,D. Graham makes 2-pt jump shot from 7 ft,,95,87
346,4,6:30.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by A. Iguodala),95,89
347,4,6:08.0,D. Graham misses 3-pt jump shot from 28 ft,,95,89
348,4,6:05.0,,Defensive rebound by B. Adebayo,95,89
349,4,5:50.0,,G. Dragić misses 2-pt layup from 2 ft,95,89
350,4,5:48.0,Defensive rebound by C. Martin,,95,89
351,4,5:44.0,M. Bridges makes 2-pt layup from 2 ft (assist by D. Graham),,97,89
352,4,5:43.0,,Miami full timeout,97,89
353,4,5:43.0,J. McDaniels enters the game for M. Bridges,,97,89
354,4,5:43.0,P. Washington enters the game for C. Martin,,97,89
355,4,5:43.0,,D. Jones enters the game for A. Iguodala,97,89
356,4,5:28.0,,D. Robinson misses 3-pt jump shot from 23 ft,97,89
357,4,5:24.0,Defensive rebound by C. Martin,,97,89
358,4,5:08.0,C. Martin misses 2-pt layup from 2 ft,,97,89
359,4,5:06.0,Offensive rebound by C. Zeller,,97,89
360,4,5:04.0,P. Washington misses 3-pt jump shot from 24 ft,,97,89
361,4,5:01.0,Offensive rebound by P. Washington,,97,89
362,4,4:59.0,D. Graham misses 3-pt jump shot from 26 ft,,97,89
363,4,4:55.0,,Defensive rebound by G. Dragić,97,89
364,4,4:35.0,,G. Dragić misses 3-pt jump shot from 24 ft,97,89
365,4,4:33.0,Defensive rebound by J. McDaniels,,97,89
366,4,4:13.0,Personal foul by D. Robinson (drawn by P. Washington),,97,89
367,4,4:13.0,Charlotte full timeout,,97,89
368,4,4:13.0,,K. Nunn enters the game for G. Dragić,97,89
369,4,3:59.0,C. Martin makes 3-pt jump shot from 27 ft (assist by J. McDaniels),,100,89
370,4,3:35.0,,K. Nunn makes 3-pt jump shot from 24 ft,100,92
371,4,3:08.0,C. Martin misses 2-pt layup from 3 ft,,100,92
372,4,3:06.0,,Defensive rebound by K. Nunn,100,92
373,4,2:43.0,,K. Nunn makes 3-pt jump shot from 27 ft,100,95
374,4,2:25.0,D. Graham makes 3-pt jump shot from 28 ft,,103,95
375,4,2:11.0,,D. Jones misses 2-pt dunk at rim,103,95
376,4,2:10.0,Defensive rebound by Team,,103,95
377,4,2:10.0,M. Bridges enters the game for J. McDaniels,,103,95
378,4,2:10.0,C. Martin enters the game for C. Zeller,,103,95
379,4,1:49.0,M. Bridges misses 3-pt jump shot from 24 ft,,103,95
380,4,1:46.0,,Defensive rebound by D. Robinson,103,95
381,4,1:39.0,,J. Crowder makes 3-pt jump shot from 27 ft (assist by D. Jones),103,98
