,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
331,3,0:00.0,,Instant Replay (Request: Stands),89,69
332,3,0:00.0,,A. Nader misses free throw 1 of 3,89,69
333,3,0:00.0,,Offensive rebound by Team,89,69
334,3,0:00.0,,A. Nader makes free throw 2 of 3,89,70
335,3,0:00.0,I. Zubac enters the game for L. Shamet,,89,70
336,3,0:00.0,,S. Adams enters the game for L. Dort,89,70
337,3,0:00.0,,A. Nader misses free throw 3 of 3,89,70
338,3,0:00.0,Defensive rebound by L. Williams,,89,70
339,4,11:38.0,,S. Adams misses 2-pt layup from 3 ft,89,70
340,4,11:36.0,Defensive rebound by J. Green,,89,70
341,4,11:29.0,L. Williams misses 2-pt layup from 5 ft (block by A. Nader),,89,70
342,4,11:27.0,,Defensive rebound by D. Schröder,89,70
343,4,11:27.0,,Personal take foul by M. Harrell (drawn by D. Schröder),89,70
344,4,11:20.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,89,70
345,4,11:17.0,Defensive rebound by J. Green,,89,70
346,4,10:56.0,L. Williams misses 2-pt jump shot from 21 ft,,89,70
347,4,10:53.0,,Defensive rebound by A. Nader,89,70
348,4,10:48.0,,T. Ferguson misses 3-pt jump shot from 22 ft,89,70
349,4,10:46.0,,Offensive rebound by S. Adams,89,70
350,4,10:41.0,,Turnover by S. Adams (bad pass),89,70
351,4,10:22.0,Turnover by J. Green (out of bounds lost ball),,89,70
352,4,10:22.0,,Oklahoma City full timeout,89,70
353,4,10:22.0,,Instant Replay (Challenge: Ruling Stands),89,70
354,4,10:12.0,,A. Nader misses 3-pt jump shot from 25 ft,89,70
355,4,10:06.0,,Offensive rebound by A. Nader,89,70
356,4,9:59.0,,D. Schröder makes 2-pt jump shot from 13 ft,89,72
357,4,9:39.0,Shooting foul by S. Adams (drawn by M. Harrell),,89,72
358,4,9:39.0,M. Harrell makes free throw 1 of 2,,90,72
359,4,9:39.0,,L. Dort enters the game for S. Adams,90,72
360,4,9:39.0,,M. Muscala enters the game for T. Ferguson,90,72
361,4,9:39.0,M. Harrell makes free throw 2 of 2,,91,72
362,4,9:22.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,91,72
363,4,9:20.0,Defensive rebound by M. Harrell,,91,72
364,4,9:13.0,R. Jackson misses 2-pt jump shot from 10 ft (block by S. Gilgeous-Alexander),,91,72
365,4,9:11.0,,Defensive rebound by L. Dort,91,72
366,4,9:08.0,,D. Schröder makes 2-pt layup from 2 ft (assist by L. Dort),91,74
367,4,9:06.0,Away from play foul by L. Dort (drawn by L. Williams),,91,74
368,4,9:06.0,Instant Replay (Request: Ruling Stands),,91,74
369,4,9:06.0,L. Williams makes free throw 1 of 1,,92,74
370,4,9:06.0,P. George enters the game for L. Shamet,,92,74
371,4,8:51.0,Turnover by R. Jackson (bad pass; steal by M. Muscala),,92,74
372,4,8:39.0,,Away from play foul by R. Jackson (drawn by D. Schröder),92,74
373,4,8:39.0,,D. Schröder makes free throw 1 of 1,92,75
374,4,8:36.0,,D. Schröder misses 2-pt jump shot from 17 ft,92,75
375,4,8:35.0,Defensive rebound by Team,,92,75
376,4,8:17.0,Shooting foul by M. Muscala (drawn by M. Harrell),,92,75
377,4,8:17.0,M. Harrell makes free throw 1 of 2,,93,75
378,4,8:17.0,K. Leonard enters the game for R. Jackson,,93,75
379,4,8:17.0,M. Harrell makes free throw 2 of 2,,94,75
380,4,8:17.0,,C. Paul enters the game for D. Schröder,94,75
381,4,8:09.0,,Turnover by M. Muscala (out of bounds lost ball),94,75
382,4,7:52.0,Personal foul by M. Muscala (drawn by M. Harrell),,94,75
383,4,7:47.0,Shooting foul by M. Muscala (drawn by K. Leonard),,94,75
384,4,7:47.0,K. Leonard makes free throw 1 of 2,,95,75
385,4,7:47.0,,D. Gallinari enters the game for M. Muscala,95,75
386,4,7:47.0,,N. Noel enters the game for A. Nader,95,75
