,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
122,2,9:56.0,D. Schröder misses 3-pt jump shot from 27 ft,,27,35
123,2,9:53.0,,Defensive rebound by T. Jerome,27,35
124,2,9:37.0,,T. Jerome misses 3-pt jump shot from 27 ft,27,35
125,2,9:33.0,Defensive rebound by D. Bazley,,27,35
126,2,9:11.0,Turnover by Team (shot clock),,27,35
127,2,9:11.0,,K. Oubre enters the game for J. Carter,27,35
128,2,9:11.0,,R. Rubio enters the game for T. Jerome,27,35
129,2,9:01.0,,K. Oubre misses 3-pt jump shot from 23 ft,27,35
130,2,8:58.0,Defensive rebound by C. Paul,,27,35
131,2,8:53.0,Oklahoma City full timeout,,27,35
132,2,8:53.0,,M. Bridges enters the game for C. Diallo,27,35
133,2,8:44.0,Offensive foul by S. Adams (drawn by D. Ayton),,27,35
134,2,8:44.0,Turnover by S. Adams (offensive foul),,27,35
135,2,8:44.0,S. Gilgeous-Alexander enters the game for S. Adams,,27,35
136,2,8:44.0,N. Noel enters the game for D. Bazley,,27,35
137,2,8:25.0,,K. Oubre misses 2-pt layup from 3 ft,27,35
138,2,8:22.0,Defensive rebound by H. Diallo,,27,35
139,2,8:16.0,D. Schröder makes 2-pt layup from 3 ft,,29,35
140,2,8:16.0,Shooting foul by R. Rubio (drawn by D. Schröder),,29,35
141,2,8:16.0,,D. Booker enters the game for T. Johnson,29,35
142,2,8:16.0,D. Schröder makes free throw 1 of 1,,30,35
143,2,8:01.0,,R. Rubio misses 2-pt layup from 2 ft,30,35
144,2,7:59.0,Defensive rebound by D. Schröder,,30,35
145,2,7:53.0,C. Paul makes 3-pt jump shot from 26 ft (assist by D. Schröder),,33,35
146,2,7:29.0,,D. Booker makes 2-pt jump shot from 13 ft,33,37
147,2,7:02.0,Shooting foul by R. Rubio (drawn by D. Schröder),,33,37
148,2,7:02.0,D. Schröder makes free throw 1 of 2,,34,37
149,2,7:02.0,D. Schröder makes free throw 2 of 2,,35,37
150,2,6:46.0,,Personal foul by H. Diallo (drawn by D. Ayton),35,37
151,2,6:41.0,,D. Booker misses 2-pt jump shot from 3 ft,35,37
152,2,6:41.0,,Offensive rebound by K. Oubre,35,37
153,2,6:41.0,,Shooting foul by H. Diallo (drawn by K. Oubre),35,37
154,2,6:41.0,,K. Oubre makes free throw 1 of 2,35,38
155,2,6:41.0,,K. Oubre makes free throw 2 of 2,35,39
156,2,6:32.0,D. Schröder makes 2-pt jump shot from 4 ft (assist by C. Paul),,37,39
157,2,6:20.0,,Turnover by D. Booker (bad pass; steal by C. Paul),37,39
158,2,6:17.0,D. Schröder misses 3-pt jump shot from 27 ft,,37,39
159,2,6:14.0,,Defensive rebound by K. Oubre,37,39
160,2,6:06.0,,D. Ayton misses 2-pt jump shot from 13 ft,37,39
161,2,6:03.0,Defensive rebound by N. Noel,,37,39
162,2,5:49.0,N. Noel makes 2-pt hook shot from 2 ft (assist by C. Paul),,39,39
163,2,5:49.0,,Phoenix full timeout,39,39
164,2,5:49.0,L. Dort enters the game for H. Diallo,,39,39
165,2,5:49.0,D. Gallinari enters the game for C. Paul,,39,39
166,2,5:49.0,,C. Diallo enters the game for D. Ayton,39,39
167,2,5:49.0,,T. Jerome enters the game for R. Rubio,39,39
168,2,5:33.0,,M. Bridges misses 2-pt layup from 3 ft (block by N. Noel),39,39
169,2,5:31.0,Defensive rebound by S. Gilgeous-Alexander,,39,39
170,2,5:13.0,D. Gallinari misses 2-pt jump shot from 5 ft,,39,39
171,2,5:12.0,Offensive rebound by N. Noel,,39,39
172,2,5:10.0,N. Noel makes 2-pt layup from 1 ft,,41,39
173,2,4:58.0,,Personal foul by S. Gilgeous-Alexander (drawn by K. Oubre),41,39
174,2,4:58.0,,K. Oubre makes free throw 1 of 2,41,40
175,2,4:58.0,,K. Oubre makes free throw 2 of 2,41,41
176,2,4:36.0,L. Dort misses 3-pt jump shot from 30 ft,,41,41
177,2,4:36.0,,Defensive rebound by T. Jerome,41,41
178,2,4:26.0,,K. Oubre makes 3-pt jump shot from 28 ft (assist by D. Booker),41,44
179,2,4:11.0,L. Dort misses 2-pt layup from 3 ft,,41,44
180,2,4:11.0,Offensive rebound by L. Dort,,41,44
181,2,4:11.0,Shooting foul by C. Diallo (drawn by L. Dort),,41,44
182,2,4:11.0,L. Dort misses free throw 1 of 2,,41,44
183,2,4:11.0,Offensive rebound by Team,,41,44
184,2,4:11.0,L. Dort makes free throw 2 of 2,,42,44
185,2,3:56.0,,Shooting foul by S. Gilgeous-Alexander (drawn by C. Diallo),42,44
186,2,3:56.0,,C. Diallo makes free throw 1 of 2,42,45
187,2,3:56.0,,C. Diallo makes free throw 2 of 2,42,46
188,2,3:43.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,44,46
189,2,3:33.0,,Offensive foul by C. Diallo (drawn by D. Gallinari),44,46
190,2,3:33.0,,Turnover by C. Diallo (offensive foul),44,46
191,2,3:33.0,,D. Ayton enters the game for C. Diallo,44,46
192,2,3:24.0,D. Schröder misses 2-pt jump shot from 16 ft,,44,46
193,2,3:20.0,,Defensive rebound by K. Oubre,44,46
194,2,3:14.0,,K. Oubre makes 2-pt jump shot from 16 ft,44,48
195,2,3:00.0,S. Gilgeous-Alexander misses 2-pt jump shot from 6 ft (block by D. Ayton),,44,48
196,2,2:59.0,,Defensive rebound by D. Booker,44,48
197,2,2:58.0,,Turnover by D. Booker (lost ball; steal by L. Dort),44,48
198,2,2:52.0,L. Dort misses 3-pt jump shot from 25 ft,,44,48
199,2,2:52.0,Offensive rebound by S. Gilgeous-Alexander,,44,48
200,2,2:45.0,Oklahoma City full timeout,,44,48
201,2,2:45.0,C. Paul enters the game for L. Dort,,44,48
202,2,2:35.0,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,,44,48
203,2,2:33.0,,Defensive rebound by T. Jerome,44,48
204,2,2:13.0,,T. Jerome misses 2-pt jump shot from 4 ft,44,48
205,2,2:09.0,,Offensive rebound by T. Jerome,44,48
206,2,2:09.0,,T. Jerome makes 2-pt layup from 1 ft,44,50
207,2,1:57.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,46,50
208,2,1:57.0,,R. Rubio enters the game for T. Jerome,46,50
209,2,1:36.0,,Turnover by D. Booker (lost ball; steal by N. Noel),46,50
210,2,1:21.0,D. Gallinari makes 2-pt layup from 3 ft (assist by C. Paul),,48,50
211,2,1:08.0,,Personal foul by D. Schröder (drawn by R. Rubio),48,50
212,2,1:08.0,,R. Rubio makes free throw 1 of 2,48,51
213,2,1:08.0,,T. Johnson enters the game for K. Oubre,48,51
214,2,1:08.0,,R. Rubio makes free throw 2 of 2,48,52
215,2,0:44.0,D. Gallinari misses 3-pt jump shot from 24 ft,,48,52
216,2,0:42.0,Offensive rebound by D. Schröder,,48,52
217,2,0:41.0,N. Noel makes 2-pt dunk at rim (assist by D. Schröder),,50,52
218,2,0:31.0,,M. Bridges misses 3-pt jump shot from 26 ft,50,52
219,2,0:28.0,Defensive rebound by S. Gilgeous-Alexander,,50,52
220,2,0:09.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by C. Paul),,53,52
221,2,0:02.0,,Turnover by T. Johnson (lost ball; steal by D. Schröder),53,52
222,2,0:00.0,D. Schröder misses 2-pt layup from 10 ft,,53,52
223,2,0:00.0,Offensive rebound by Team,,53,52
224,3,12:00.0,,Violation by Team (delay of game),53,52
225,3,11:41.0,,Turnover by D. Ayton (lost ball; steal by S. Adams),53,52
226,3,11:36.0,Turnover by D. Gallinari (bad pass; steal by R. Rubio),,53,52
227,3,11:27.0,,K. Oubre makes 2-pt jump shot from 10 ft,53,54
228,3,11:04.0,D. Gallinari misses 3-pt jump shot from 28 ft,,53,54
229,3,11:01.0,,Defensive rebound by K. Oubre,53,54
230,3,10:56.0,,D. Ayton makes 2-pt hook shot from 6 ft (assist by R. Rubio),53,56
231,3,10:36.0,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,53,56
232,3,10:33.0,Offensive rebound by S. Gilgeous-Alexander,,53,56
233,3,10:25.0,S. Adams makes 2-pt layup from 3 ft (assist by S. Gilgeous-Alexander),,55,56
234,3,10:10.0,,R. Rubio misses 2-pt jump shot from 20 ft,55,56
235,3,10:08.0,Defensive rebound by L. Dort,,55,56
236,3,10:01.0,C. Paul makes 2-pt jump shot from 14 ft,,57,56
237,3,9:41.0,,D. Booker makes 3-pt jump shot from 28 ft,57,59
238,3,9:25.0,D. Gallinari makes 2-pt layup from 2 ft (assist by S. Adams),,59,59
239,3,9:25.0,Shooting foul by M. Bridges (drawn by D. Gallinari),,59,59
240,3,9:25.0,D. Gallinari makes free throw 1 of 1,,60,59
241,3,9:12.0,,D. Booker makes 2-pt jump shot from 22 ft (assist by R. Rubio),60,61
242,3,8:58.0,C. Paul misses 2-pt jump shot from 19 ft,,60,61
243,3,8:55.0,,Defensive rebound by D. Booker,60,61
244,3,8:48.0,,K. Oubre makes 2-pt jump shot from 1 ft,60,63
245,3,8:25.0,L. Dort misses 2-pt jump shot from 13 ft (block by M. Bridges),,60,63
246,3,8:21.0,Offensive rebound by S. Gilgeous-Alexander,,60,63
247,3,8:20.0,S. Gilgeous-Alexander misses 3-pt jump shot from 28 ft,,60,63
248,3,8:20.0,,Defensive rebound by Team,60,63
249,3,8:09.0,,Turnover by R. Rubio (bad pass),60,63
250,3,8:02.0,C. Paul makes 3-pt jump shot from 25 ft,,63,63
251,3,8:02.0,,Phoenix full timeout,63,63
252,3,7:44.0,,Turnover by R. Rubio (traveling),63,63
253,3,7:34.0,C. Paul makes 2-pt jump shot from 11 ft,,65,63
254,3,7:24.0,,Personal foul by L. Dort (drawn by D. Booker),65,63
255,3,7:13.0,,M. Bridges misses 3-pt jump shot from 23 ft,65,63
256,3,7:10.0,,Offensive rebound by M. Bridges,65,63
257,3,7:07.0,,R. Rubio misses 3-pt jump shot from 26 ft,65,63
258,3,7:05.0,Defensive rebound by D. Gallinari,,65,63
259,3,6:58.0,Personal foul by M. Bridges (drawn by C. Paul),,65,63
260,3,6:58.0,N. Noel enters the game for S. Adams,,65,63
261,3,6:48.0,D. Gallinari makes 2-pt layup from 1 ft,,67,63
262,3,6:48.0,Shooting foul by K. Oubre (drawn by D. Gallinari),,67,63
263,3,6:48.0,D. Gallinari makes free throw 1 of 1,,68,63
264,3,6:39.0,,Shooting foul by L. Dort (drawn by D. Booker),68,63
265,3,6:39.0,,D. Booker makes free throw 1 of 2,68,64
266,3,6:39.0,,D. Booker makes free throw 2 of 2,68,65
267,3,6:28.0,Personal foul by D. Booker (drawn by D. Gallinari),,68,65
268,3,6:16.0,C. Paul makes 2-pt jump shot from 17 ft,,70,65
269,3,5:47.0,,M. Bridges misses 3-pt jump shot from 26 ft,70,65
270,3,5:45.0,Defensive rebound by C. Paul,,70,65
271,3,5:41.0,D. Gallinari makes 2-pt layup from 2 ft (assist by C. Paul),,72,65
272,3,5:41.0,Shooting foul by M. Bridges (drawn by D. Gallinari),,72,65
273,3,5:41.0,,T. Johnson enters the game for M. Bridges,72,65
274,3,5:41.0,D. Gallinari makes free throw 1 of 1,,73,65
275,3,5:26.0,,Turnover by D. Ayton (bad pass; steal by C. Paul),73,65
276,3,5:21.0,N. Noel makes 2-pt dunk at rim (assist by C. Paul),,75,65
277,3,5:05.0,,D. Booker makes 2-pt jump shot from 15 ft,75,67
278,3,4:45.0,C. Paul makes 2-pt jump shot from 12 ft,,77,67
279,3,4:28.0,,D. Booker misses 2-pt jump shot from 17 ft,77,67
280,3,4:25.0,Defensive rebound by S. Gilgeous-Alexander,,77,67
281,3,4:11.0,D. Gallinari misses 2-pt layup from 8 ft (block by T. Johnson),,77,67
282,3,4:10.0,,Defensive rebound by K. Oubre,77,67
283,3,4:02.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by R. Rubio),77,70
284,3,3:40.0,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,77,70
285,3,3:37.0,,Defensive rebound by D. Ayton,77,70
286,3,3:29.0,,D. Ayton makes 2-pt layup from 2 ft (assist by D. Booker),77,72
287,3,3:07.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,77,72
288,3,3:04.0,,Defensive rebound by D. Ayton,77,72
289,3,3:00.0,,Personal foul by L. Dort (drawn by D. Booker),77,72
290,3,3:00.0,H. Diallo enters the game for L. Dort,,77,72
291,3,3:00.0,A. Nader enters the game for S. Gilgeous-Alexander,,77,72
292,3,3:00.0,D. Schröder enters the game for C. Paul,,77,72
293,3,3:00.0,,J. Carter enters the game for D. Ayton,77,72
294,3,3:00.0,,C. Diallo enters the game for K. Oubre,77,72
295,3,3:00.0,,T. Jerome enters the game for R. Rubio,77,72
296,3,2:49.0,,T. Johnson misses 3-pt jump shot from 26 ft,77,72
297,3,2:46.0,,Offensive rebound by J. Carter,77,72
298,3,2:35.0,,D. Booker misses 3-pt jump shot from 27 ft,77,72
299,3,2:34.0,,Offensive rebound by C. Diallo,77,72
300,3,2:34.0,,Turnover by Team (shot clock),77,72
301,3,2:34.0,Oklahoma City full timeout,,77,72
302,3,2:34.0,S. Adams enters the game for N. Noel,,77,72
303,3,2:20.0,Offensive foul by A. Nader (drawn by T. Jerome),,77,72
304,3,2:20.0,Turnover by A. Nader (offensive foul),,77,72
305,3,2:06.0,,Shooting foul by H. Diallo (drawn by T. Johnson),77,72
306,3,2:06.0,,T. Johnson makes free throw 1 of 2,77,73
307,3,2:06.0,,D. Ayton enters the game for C. Diallo,77,73
308,3,2:06.0,,T. Johnson makes free throw 2 of 2,77,74
309,3,1:49.0,D. Gallinari makes 2-pt jump shot from 22 ft (assist by D. Schröder),,79,74
310,3,1:49.0,Instant Replay (Request: Ruling Stands),,79,74
311,3,1:40.0,,T. Johnson makes 2-pt jump shot from 12 ft (assist by T. Jerome),79,76
312,3,1:29.0,D. Schröder misses 2-pt jump shot from 18 ft,,79,76
313,3,1:25.0,Offensive rebound by S. Adams,,79,76
314,3,1:24.0,S. Adams misses 2-pt layup from 4 ft,,79,76
315,3,1:22.0,Offensive rebound by S. Adams,,79,76
316,3,1:20.0,A. Nader misses 3-pt jump shot from 23 ft,,79,76
317,3,1:18.0,,Defensive rebound by J. Carter,79,76
318,3,1:08.0,,T. Johnson misses 2-pt jump shot from 19 ft (block by A. Nader),79,76
319,3,1:06.0,Defensive rebound by H. Diallo,,79,76
320,3,1:01.0,Offensive foul by H. Diallo (drawn by D. Booker),,79,76
321,3,1:01.0,Turnover by H. Diallo (offensive foul),,79,76
322,3,1:01.0,D. Bazley enters the game for D. Gallinari,,79,76
323,3,1:01.0,,K. Oubre enters the game for D. Booker,79,76
324,3,0:48.0,,D. Ayton makes 2-pt layup from 2 ft (assist by T. Jerome),79,78
325,3,0:48.0,Oklahoma City full timeout,,79,78
326,3,0:48.0,C. Paul enters the game for A. Nader,,79,78
327,3,0:48.0,Violation by Team (delay of game),,79,78
328,3,0:23.0,H. Diallo misses 2-pt layup from 2 ft (block by D. Ayton),,79,78
329,3,0:21.0,,Defensive rebound by K. Oubre,79,78
330,3,0:02.0,,J. Carter makes 3-pt jump shot from 26 ft (assist by T. Jerome),79,81
331,3,0:00.0,C. Paul misses 3-pt jump shot from 68 ft,,79,81
332,3,0:00.0,Offensive rebound by Team,,79,81
333,4,11:45.0,S. Adams misses 2-pt hook shot from 9 ft,,79,81
334,4,11:42.0,,Defensive rebound by D. Ayton,79,81
335,4,11:24.0,,D. Ayton misses 2-pt jump shot from 16 ft,79,81
336,4,11:20.0,Defensive rebound by S. Adams,,79,81
337,4,11:10.0,Turnover by S. Adams (bad pass; steal by K. Oubre),,79,81
338,4,10:57.0,,K. Oubre makes 3-pt jump shot from 27 ft (assist by J. Carter),79,84
339,4,10:33.0,A. Nader misses 3-pt jump shot from 26 ft,,79,84
340,4,10:31.0,Offensive rebound by Team,,79,84
341,4,10:29.0,D. Schröder makes 2-pt jump shot from 16 ft (assist by C. Paul),,81,84
342,4,10:16.0,,T. Jerome makes 2-pt jump shot from 9 ft,81,86
343,4,10:10.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by C. Paul),,84,86
344,4,9:48.0,,K. Oubre misses 3-pt jump shot from 25 ft,84,86
345,4,9:44.0,,Offensive rebound by K. Oubre,84,86
346,4,9:42.0,,K. Oubre misses 2-pt layup from 1 ft,84,86
347,4,9:37.0,,Offensive rebound by D. Ayton,84,86
348,4,9:36.0,,D. Ayton misses 2-pt layup from 1 ft,84,86
349,4,9:33.0,,Offensive rebound by D. Ayton,84,86
350,4,9:32.0,,D. Ayton makes 2-pt layup from 1 ft,84,88
351,4,9:24.0,C. Paul misses 3-pt jump shot from 26 ft,,84,88
352,4,9:24.0,,Defensive rebound by K. Oubre,84,88
353,4,9:16.0,,T. Jerome makes 2-pt layup from 3 ft,84,90
354,4,9:00.0,Personal foul by T. Johnson (drawn by A. Nader),,84,90
355,4,9:00.0,H. Diallo enters the game for C. Paul,,84,90
356,4,8:45.0,Turnover by Team (shot clock),,84,90
357,4,8:34.0,,T. Jerome misses 2-pt jump shot from 12 ft,84,90
358,4,8:34.0,Defensive rebound by D. Schröder,,84,90
359,4,8:20.0,Personal foul by T. Jerome (drawn by D. Schröder),,84,90
360,4,8:20.0,N. Noel enters the game for S. Adams,,84,90
361,4,8:20.0,,D. Booker enters the game for D. Ayton,84,90
362,4,8:20.0,,C. Diallo enters the game for J. Carter,84,90
363,4,8:08.0,A. Nader makes 2-pt layup from 1 ft (assist by D. Schröder),,86,90
364,4,8:06.0,,Turnover by K. Oubre (bad pass),86,90
365,4,7:57.0,D. Schröder misses 2-pt jump shot from 17 ft,,86,90
366,4,7:54.0,Offensive rebound by N. Noel,,86,90
367,4,7:47.0,H. Diallo misses 3-pt jump shot from 25 ft,,86,90
368,4,7:42.0,,Defensive rebound by C. Diallo,86,90
369,4,7:39.0,Oklahoma City full timeout,,86,90
370,4,7:39.0,Instant Replay (Challenge: Ruling Stands),,86,90
371,4,7:39.0,,Turnover by K. Oubre (bad pass),86,90
372,4,7:39.0,,R. Rubio enters the game for T. Johnson,86,90
373,4,7:25.0,D. Schröder makes 2-pt layup from 3 ft (assist by D. Bazley),,88,90
374,4,7:13.0,,Shooting foul by A. Nader (drawn by R. Rubio),88,90
375,4,7:13.0,,R. Rubio misses free throw 1 of 2,88,90
376,4,7:13.0,,Offensive rebound by Team,88,90
377,4,7:13.0,S. Gilgeous-Alexander enters the game for A. Nader,,88,90
378,4,7:13.0,,D. Ayton enters the game for C. Diallo,88,90
379,4,7:13.0,,M. Bridges enters the game for T. Jerome,88,90
