,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
82,1,2:30.0,Offensive rebound by G. Temple,,20,24
83,1,2:28.0,T. Pinson misses 3-pt jump shot from 26 ft,,20,24
84,1,2:26.0,,Defensive rebound by Team,20,24
85,1,2:26.0,,Atlanta full timeout,20,24
86,1,2:08.0,,T. Wallace misses 2-pt jump shot from 17 ft,20,24
87,1,2:05.0,Defensive rebound by D. Jordan,,20,24
88,1,2:01.0,Personal foul by K. Huerter (drawn by D. Jordan),,20,24
89,1,1:53.0,G. Temple misses 2-pt layup from 1 ft (block by A. Len),,20,24
90,1,1:50.0,,Defensive rebound by K. Huerter,20,24
91,1,1:40.0,,E. Turner misses 2-pt layup from 1 ft,20,24
92,1,1:38.0,Defensive rebound by D. Jordan,,20,24
93,1,1:34.0,T. Pinson misses 2-pt layup from 2 ft,,20,24
94,1,1:31.0,,Defensive rebound by A. Len,20,24
95,1,1:22.0,,E. Turner misses 2-pt jump shot from 17 ft,20,24
96,1,1:19.0,Defensive rebound by D. Jordan,,20,24
97,1,1:09.0,Personal foul by T. Wallace (drawn by I. Shumpert),,20,24
98,1,1:09.0,,C. Reddish enters the game for E. Turner,20,24
99,1,1:01.0,Turnover by D. Jordan (bad pass; steal by T. Wallace),,20,24
100,1,1:01.0,,Personal foul by D. Nwaba (drawn by V. Carter),20,24
101,1,0:46.0,,Turnover by T. Wallace (out of bounds lost ball),20,24
102,1,0:32.0,G. Temple misses 3-pt jump shot from 26 ft,,20,24
103,1,0:30.0,,Defensive rebound by A. Len,20,24
104,1,0:13.0,,A. Len makes 2-pt jump shot from 19 ft,20,26
105,1,0:02.0,G. Temple makes 2-pt jump shot from 18 ft,,22,26
106,2,11:45.0,,D. Bembry misses 3-pt jump shot from 25 ft,22,26
107,2,11:41.0,Defensive rebound by I. Shumpert,,22,26
108,2,11:34.0,I. Shumpert misses 3-pt jump shot from 26 ft,,22,26
109,2,11:31.0,,Defensive rebound by D. Bembry,22,26
110,2,11:24.0,,B. Goodwin misses 3-pt jump shot from 23 ft,22,26
111,2,11:20.0,,Offensive rebound by D. Bembry,22,26
112,2,11:18.0,,Turnover by D. Bembry (bad pass),22,26
113,2,10:58.0,T. Pinson makes 2-pt layup from 2 ft,,24,26
114,2,10:41.0,,C. Reddish misses 3-pt jump shot from 24 ft,24,26
115,2,10:37.0,Defensive rebound by D. Nwaba,,24,26
116,2,10:34.0,D. Nwaba makes 2-pt layup from 4 ft,,26,26
117,2,10:21.0,,D. Bembry misses 2-pt layup from 1 ft,26,26
118,2,10:18.0,Defensive rebound by I. Shumpert,,26,26
119,2,10:16.0,Turnover by D. Nwaba (step out of bounds),,26,26
120,2,10:16.0,T. Prince enters the game for D. Nwaba,,26,26
121,2,10:16.0,,J. Parker enters the game for V. Carter,26,26
122,2,10:09.0,,Offensive foul by B. Goodwin (drawn by T. Pinson),26,26
123,2,10:09.0,,Turnover by B. Goodwin (offensive foul),26,26
124,2,9:53.0,G. Temple makes 2-pt layup from 2 ft (assist by T. Prince),,28,26
125,2,9:32.0,,D. Bembry misses 2-pt jump shot from 9 ft,28,26
126,2,9:29.0,Defensive rebound by I. Shumpert,,28,26
127,2,9:23.0,T. Pinson makes 2-pt layup from 1 ft,,30,26
128,2,9:23.0,,Atlanta full timeout,30,26
129,2,9:23.0,,D. Jones enters the game for B. Fernando,30,26
130,2,9:07.0,,J. Parker misses 2-pt jump shot from 14 ft,30,26
131,2,9:04.0,Defensive rebound by D. Jordan,,30,26
132,2,9:01.0,Offensive foul by D. Jordan (drawn by B. Goodwin),,30,26
133,2,9:01.0,Turnover by D. Jordan (offensive foul),,30,26
134,2,9:01.0,,T. Young enters the game for B. Goodwin,30,26
135,2,8:53.0,,T. Young makes 2-pt jump shot from 10 ft,30,28
136,2,8:33.0,G. Temple makes 3-pt jump shot from 27 ft (assist by T. Pinson),,33,28
137,2,8:20.0,,T. Young makes 2-pt jump shot from 11 ft,33,30
138,2,8:04.0,T. Pinson misses 2-pt layup from 3 ft (block by C. Reddish),,33,30
139,2,8:04.0,Offensive rebound by T. Pinson,,33,30
140,2,7:54.0,T. Prince makes 3-pt jump shot from 28 ft,,36,30
141,2,7:47.0,,T. Young misses 3-pt jump shot from 33 ft,36,30
142,2,7:47.0,,Offensive rebound by C. Reddish,36,30
143,2,7:40.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by T. Young),36,33
144,2,7:21.0,I. Shumpert misses 3-pt jump shot from 26 ft,,36,33
145,2,7:17.0,Offensive rebound by I. Shumpert,,36,33
146,2,7:15.0,T. Prince misses 3-pt jump shot from 26 ft,,36,33
147,2,7:11.0,Offensive rebound by I. Shumpert,,36,33
148,2,7:08.0,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Jordan),,39,33
149,2,6:51.0,,D. Bembry misses 3-pt jump shot from 24 ft,39,33
150,2,6:50.0,,Offensive rebound by D. Jones,39,33
151,2,6:50.0,,D. Jones makes 2-pt layup from 1 ft,39,35
152,2,6:50.0,,Shooting foul by T. Pinson (drawn by D. Jones),39,35
153,2,6:50.0,S. Dinwiddie enters the game for T. Pinson,,39,35
154,2,6:50.0,J. Harris enters the game for I. Shumpert,,39,35
155,2,6:50.0,,K. Huerter enters the game for J. Parker,39,35
156,2,6:50.0,,D. Jones misses free throw 1 of 1,39,35
157,2,6:47.0,Defensive rebound by D. Jordan,,39,35
158,2,6:33.0,T. Prince misses 2-pt jump shot from 16 ft,,39,35
159,2,6:30.0,,Defensive rebound by D. Jones,39,35
160,2,6:21.0,,C. Reddish misses 3-pt jump shot from 24 ft,39,35
161,2,6:17.0,Defensive rebound by T. Prince,,39,35
162,2,6:07.0,Personal foul by D. Jones (drawn by S. Dinwiddie),,39,35
163,2,6:01.0,S. Dinwiddie misses 2-pt layup at rim,,39,35
164,2,6:00.0,,Defensive rebound by C. Reddish,39,35
165,2,5:55.0,,Turnover by D. Jones (traveling),39,35
166,2,5:35.0,T. Prince makes 2-pt jump shot from 10 ft,,41,35
167,2,5:30.0,,Turnover by T. Young (out of bounds lost ball),41,35
168,2,5:30.0,J. Allen enters the game for D. Jordan,,41,35
169,2,5:20.0,G. Temple misses 3-pt jump shot from 23 ft,,41,35
170,2,5:15.0,Offensive rebound by S. Dinwiddie,,41,35
171,2,5:07.0,S. Dinwiddie misses 2-pt layup from 1 ft,,41,35
172,2,5:04.0,,Defensive rebound by C. Reddish,41,35
173,2,4:59.0,,Personal foul by S. Dinwiddie (drawn by C. Reddish),41,35
174,2,4:59.0,,E. Turner enters the game for D. Bembry,41,35
175,2,4:50.0,,C. Reddish misses 2-pt jump shot from 18 ft,41,35
176,2,4:47.0,Defensive rebound by J. Allen,,41,35
177,2,4:36.0,T. Prince makes 2-pt layup from 4 ft,,43,35
178,2,4:36.0,,Atlanta full timeout,43,35
179,2,4:18.0,,D. Jones makes 2-pt layup from 2 ft (assist by K. Huerter),43,37
180,2,4:06.0,S. Dinwiddie misses 2-pt layup from 4 ft,,43,37
181,2,4:05.0,Offensive rebound by J. Allen,,43,37
182,2,4:05.0,J. Allen misses 2-pt layup from 10 ft,,43,37
183,2,4:04.0,Offensive rebound by J. Allen,,43,37
184,2,4:03.0,J. Allen misses 2-pt layup from 1 ft,,43,37
185,2,4:03.0,Offensive rebound by T. Prince,,43,37
186,2,4:03.0,T. Prince misses 2-pt layup from 1 ft (block by E. Turner),,43,37
187,2,4:03.0,Offensive rebound by Team,,43,37
188,2,4:03.0,D. Musa enters the game for T. Prince,,43,37
189,2,4:03.0,D. Nwaba enters the game for G. Temple,,43,37
190,2,4:03.0,,A. Len enters the game for D. Jones,43,37
191,2,4:03.0,,J. Parker enters the game for C. Reddish,43,37
192,2,3:50.0,D. Nwaba misses 2-pt layup from 2 ft,,43,37
193,2,3:47.0,Offensive rebound by D. Nwaba,,43,37
194,2,3:47.0,D. Nwaba misses 2-pt layup from 2 ft (block by K. Huerter),,43,37
195,2,3:47.0,,Defensive rebound by E. Turner,43,37
196,2,3:34.0,,T. Young makes 3-pt jump shot from 26 ft (assist by A. Len),43,40
197,2,3:22.0,D. Musa makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,45,40
198,2,3:08.0,,Offensive foul by T. Young (drawn by D. Nwaba),45,40
199,2,3:08.0,,Turnover by T. Young (offensive foul),45,40
200,2,2:54.0,S. Dinwiddie misses 2-pt layup from 1 ft,,45,40
201,2,2:49.0,,Defensive rebound by T. Young,45,40
202,2,2:49.0,,T. Young misses 2-pt layup from 3 ft (block by D. Nwaba),45,40
203,2,2:49.0,,Offensive rebound by Team,45,40
204,2,2:41.0,,K. Huerter misses 3-pt jump shot from 25 ft,45,40
205,2,2:39.0,Defensive rebound by Team,,45,40
206,2,2:28.0,D. Musa misses 3-pt jump shot from 26 ft,,45,40
207,2,2:24.0,,Defensive rebound by J. Parker,45,40
208,2,2:18.0,,A. Len misses 2-pt dunk from 2 ft,45,40
209,2,2:16.0,Defensive rebound by S. Dinwiddie,,45,40
210,2,2:10.0,Turnover by S. Dinwiddie (bad pass; steal by A. Len),,45,40
211,2,2:01.0,,T. Young makes 3-pt jump shot from 26 ft (assist by E. Turner),45,43
212,2,2:01.0,Brooklyn full timeout,,45,43
213,2,1:43.0,D. Nwaba makes 3-pt jump shot from 25 ft (assist by D. Musa),,48,43
214,2,1:18.0,,Turnover by T. Young (bad pass; steal by J. Allen),48,43
215,2,1:09.0,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Musa),,51,43
216,2,0:52.0,,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),51,45
217,2,0:34.0,Shooting foul by A. Len (drawn by D. Musa),,51,45
218,2,0:34.0,D. Musa makes free throw 1 of 3,,52,45
219,2,0:34.0,D. Musa makes free throw 2 of 3,,53,45
220,2,0:34.0,D. Musa makes free throw 3 of 3,,54,45
221,2,0:27.0,,J. Parker makes 2-pt layup from 1 ft (assist by A. Len),54,47
222,2,0:04.0,S. Dinwiddie misses 2-pt jump shot from 12 ft,,54,47
223,2,0:01.0,Offensive rebound by S. Dinwiddie,,54,47
224,2,0:00.0,J. Harris misses 3-pt jump shot from 25 ft,,54,47
225,2,0:00.0,Offensive rebound by Team,,54,47
226,2,0:00.0,,Loose ball foul by A. Len (drawn by J. Allen),54,47
227,2,0:00.0,J. Allen makes free throw 1 of 2,,55,47
228,2,0:00.0,J. Allen makes free throw 2 of 2,,56,47
229,3,11:43.0,,T. Young makes 2-pt jump shot from 11 ft,56,49
230,3,11:31.0,J. Harris misses 2-pt layup from 5 ft,,56,49
231,3,11:28.0,Offensive rebound by J. Harris,,56,49
232,3,11:27.0,J. Harris makes 2-pt layup from 2 ft,,58,49
233,3,11:13.0,,C. Reddish misses 2-pt jump shot from 16 ft,58,49
234,3,11:09.0,Defensive rebound by S. Dinwiddie,,58,49
235,3,10:58.0,J. Harris misses 3-pt jump shot from 26 ft,,58,49
236,3,10:55.0,,Defensive rebound by T. Young,58,49
237,3,10:46.0,,C. Reddish misses 2-pt layup from 4 ft (block by J. Allen),58,49
238,3,10:42.0,Defensive rebound by G. Temple,,58,49
239,3,10:36.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,58,49
240,3,10:33.0,,Defensive rebound by D. Jones,58,49
241,3,10:26.0,,T. Young makes 3-pt jump shot from 26 ft,58,52
242,3,10:14.0,T. Prince makes 3-pt jump shot from 26 ft (assist by J. Harris),,61,52
243,3,10:02.0,,T. Young makes 3-pt jump shot from 27 ft,61,55
244,3,9:48.0,S. Dinwiddie makes 2-pt layup from 1 ft,,63,55
245,3,9:33.0,,Shooting foul by J. Allen (drawn by D. Jones),63,55
246,3,9:33.0,,D. Jones makes free throw 1 of 2,63,56
247,3,9:33.0,,D. Jones misses free throw 2 of 2,63,56
248,3,9:31.0,Defensive rebound by G. Temple,,63,56
249,3,9:20.0,G. Temple makes 3-pt jump shot from 26 ft (assist by J. Harris),,66,56
250,3,9:10.0,,Personal foul by S. Dinwiddie (drawn by T. Young),66,56
251,3,9:01.0,,D. Jones makes 2-pt layup from 1 ft (assist by D. Bembry),66,58
252,3,9:01.0,,Shooting foul by T. Prince (drawn by D. Jones),66,58
253,3,9:01.0,,D. Jones misses free throw 1 of 1,66,58
254,3,8:59.0,Defensive rebound by J. Allen,,66,58
255,3,8:56.0,Personal foul by D. Bembry (drawn by G. Temple),,66,58
256,3,8:45.0,Turnover by J. Harris (bad pass; steal by C. Reddish),,66,58
257,3,8:40.0,,C. Reddish makes 2-pt layup from 1 ft,66,60
258,3,8:30.0,S. Dinwiddie makes 2-pt layup from 1 ft,,68,60
259,3,8:23.0,,J. Parker makes 2-pt hook shot from 8 ft (assist by T. Young),68,62
260,3,8:08.0,S. Dinwiddie makes 2-pt layup from 1 ft,,70,62
261,3,7:57.0,,T. Young makes 2-pt jump shot from 13 ft,70,64
262,3,7:38.0,S. Dinwiddie misses 2-pt layup from 2 ft,,70,64
263,3,7:37.0,Offensive rebound by J. Allen,,70,64
264,3,7:37.0,Shooting foul by D. Bembry (drawn by J. Allen),,70,64
265,3,7:37.0,J. Allen makes free throw 1 of 2,,71,64
266,3,7:37.0,J. Allen makes free throw 2 of 2,,72,64
267,3,7:23.0,,D. Bembry makes 2-pt hook shot from 1 ft,72,66
268,3,7:07.0,J. Allen makes 2-pt layup from 1 ft (assist by G. Temple),,74,66
269,3,6:59.0,,Shooting foul by G. Temple (drawn by T. Young),74,66
270,3,6:59.0,,Atlanta full timeout,74,66
271,3,6:59.0,D. Musa enters the game for G. Temple,,74,66
272,3,6:59.0,,E. Turner enters the game for C. Reddish,74,66
273,3,6:59.0,,T. Young makes free throw 1 of 3,74,67
274,3,6:59.0,,T. Young misses free throw 2 of 3,74,67
275,3,6:59.0,,Offensive rebound by Team,74,67
276,3,6:59.0,,T. Young misses free throw 3 of 3,74,67
277,3,6:56.0,Defensive rebound by J. Allen,,74,67
278,3,6:42.0,S. Dinwiddie makes 2-pt jump shot from 4 ft (assist by J. Allen),,76,67
279,3,6:27.0,,Turnover by J. Parker (bad pass; steal by S. Dinwiddie),76,67
280,3,6:16.0,Shooting foul by E. Turner (drawn by S. Dinwiddie),,76,67
281,3,6:16.0,S. Dinwiddie makes free throw 1 of 2,,77,67
282,3,6:16.0,,K. Huerter enters the game for D. Jones,77,67
283,3,6:16.0,,A. Len enters the game for J. Parker,77,67
284,3,6:16.0,S. Dinwiddie makes free throw 2 of 2,,78,67
285,3,6:05.0,,D. Bembry misses 3-pt jump shot from 24 ft,78,67
286,3,6:02.0,Defensive rebound by D. Musa,,78,67
287,3,5:46.0,J. Harris misses 2-pt layup from 6 ft (block by E. Turner),,78,67
288,3,5:44.0,Offensive rebound by J. Harris,,78,67
289,3,5:42.0,J. Harris makes 2-pt layup from 2 ft,,80,67
290,3,5:30.0,,K. Huerter misses 2-pt jump shot from 22 ft,80,67
291,3,5:26.0,,Offensive rebound by E. Turner,80,67
292,3,5:23.0,,A. Len makes 2-pt layup from 4 ft,80,69
293,3,5:21.0,,Violation by Team (delay of game),80,69
294,3,5:13.0,S. Dinwiddie misses 2-pt layup from 6 ft,,80,69
295,3,5:12.0,,Defensive rebound by Team,80,69
296,3,5:12.0,D. Jordan enters the game for J. Allen,,80,69
297,3,5:12.0,I. Shumpert enters the game for J. Harris,,80,69
298,3,5:04.0,,A. Len makes 2-pt dunk at rim (assist by T. Young),80,71
299,3,4:45.0,Shooting foul by A. Len (drawn by D. Jordan),,80,71
300,3,4:45.0,D. Jordan makes free throw 1 of 2,,81,71
301,3,4:45.0,D. Jordan makes free throw 2 of 2,,82,71
302,3,4:26.0,Violation by Team (kicked ball),,82,71
303,3,4:26.0,,C. Reddish enters the game for D. Bembry,82,71
304,3,4:18.0,,T. Young misses 2-pt jump shot from 12 ft,82,71
305,3,4:16.0,Defensive rebound by S. Dinwiddie,,82,71
306,3,4:11.0,D. Musa misses 3-pt jump shot from 24 ft,,82,71
307,3,4:08.0,Offensive rebound by D. Jordan,,82,71
308,3,4:08.0,D. Jordan makes 2-pt dunk from 2 ft,,84,71
309,3,4:08.0,,Atlanta full timeout,84,71
310,3,4:08.0,D. Nwaba enters the game for T. Prince,,84,71
311,3,3:56.0,,A. Len makes 2-pt dunk from 1 ft (assist by K. Huerter),84,73
312,3,3:38.0,D. Musa misses 2-pt layup from 5 ft,,84,73
313,3,3:35.0,,Defensive rebound by A. Len,84,73
314,3,3:26.0,,E. Turner makes 2-pt layup from 1 ft (assist by A. Len),84,75
315,3,3:03.0,S. Dinwiddie misses 2-pt jump shot from 8 ft,,84,75
316,3,3:00.0,,Defensive rebound by A. Len,84,75
317,3,2:51.0,,A. Len misses 2-pt layup from 9 ft,84,75
318,3,2:47.0,,Offensive rebound by T. Young,84,75
319,3,2:43.0,,A. Len misses 2-pt jump shot from 6 ft (block by D. Nwaba),84,75
320,3,2:40.0,Defensive rebound by D. Jordan,,84,75
321,3,2:32.0,S. Dinwiddie makes 2-pt jump shot from 4 ft,,86,75
322,3,2:12.0,,A. Len misses 2-pt jump shot from 17 ft,86,75
323,3,2:10.0,Defensive rebound by D. Jordan,,86,75
324,3,2:03.0,D. Musa misses 2-pt layup from 2 ft,,86,75
325,3,1:59.0,,Defensive rebound by A. Len,86,75
326,3,1:52.0,,Shooting foul by S. Dinwiddie (drawn by T. Young),86,75
327,3,1:52.0,,T. Young makes free throw 1 of 2,86,76
328,3,1:52.0,T. Pinson enters the game for S. Dinwiddie,,86,76
329,3,1:52.0,G. Temple enters the game for D. Musa,,86,76
330,3,1:52.0,,V. Carter enters the game for K. Huerter,86,76
331,3,1:52.0,,D. Jones enters the game for A. Len,86,76
332,3,1:52.0,,T. Young makes free throw 2 of 2,86,77
333,3,1:35.0,G. Temple misses 2-pt jump shot from 16 ft,,86,77
334,3,1:33.0,,Defensive rebound by E. Turner,86,77
335,3,1:33.0,,D. Bembry enters the game for T. Young,86,77
336,3,1:22.0,,E. Turner misses 2-pt jump shot from 21 ft,86,77
337,3,1:18.0,Defensive rebound by T. Pinson,,86,77
338,3,1:03.0,I. Shumpert makes 2-pt layup from 1 ft (assist by D. Jordan),,88,77
339,3,0:42.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by E. Turner),88,80
340,3,0:32.0,T. Pinson misses 2-pt layup from 2 ft (block by D. Bembry),,88,80
341,3,0:32.0,Offensive rebound by Team,,88,80
342,3,0:32.0,Brooklyn full timeout,,88,80
343,3,0:30.0,G. Temple makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,91,80
344,3,0:15.0,,Shooting foul by D. Nwaba (drawn by D. Jones),91,80
345,3,0:15.0,,D. Jones makes free throw 1 of 2,91,81
346,3,0:15.0,S. Dinwiddie enters the game for D. Nwaba,,91,81
347,3,0:15.0,J. Harris enters the game for T. Pinson,,91,81
348,3,0:15.0,T. Prince enters the game for I. Shumpert,,91,81
349,3,0:15.0,,D. Jones makes free throw 2 of 2,91,82
350,3,0:01.0,Turnover by S. Dinwiddie (bad pass; steal by C. Reddish),,91,82
351,4,11:45.0,G. Temple makes 3-pt jump shot from 26 ft (assist by T. Pinson),,94,82
352,4,11:22.0,,D. Bembry misses 2-pt layup from 9 ft (block by D. Jordan),94,82
353,4,11:19.0,Defensive rebound by D. Nwaba,,94,82
354,4,11:16.0,D. Nwaba misses 2-pt layup from 2 ft,,94,82
355,4,11:14.0,,Defensive rebound by D. Bembry,94,82
356,4,11:00.0,,Turnover by E. Turner (bad pass; steal by D. Nwaba),94,82
357,4,10:56.0,T. Pinson misses 3-pt jump shot from 25 ft,,94,82
358,4,10:53.0,,Defensive rebound by D. Jones,94,82
359,4,10:34.0,,C. Reddish misses 3-pt jump shot from 26 ft,94,82
360,4,10:34.0,,Offensive rebound by Team,94,82
361,4,10:34.0,Loose ball foul by I. Shumpert (drawn by D. Jones),,94,82
362,4,10:29.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by D. Jones),94,85
363,4,10:08.0,T. Pinson makes 3-pt jump shot from 25 ft,,97,85
364,4,9:46.0,,V. Carter misses 3-pt jump shot from 26 ft,97,85
365,4,9:43.0,Defensive rebound by D. Jordan,,97,85
366,4,9:40.0,G. Temple makes 2-pt layup from 1 ft,,99,85
367,4,9:40.0,Shooting foul by V. Carter (drawn by G. Temple),,99,85
368,4,9:40.0,,J. Parker enters the game for V. Carter,99,85
369,4,9:40.0,,T. Young enters the game for E. Turner,99,85
370,4,9:40.0,G. Temple makes free throw 1 of 1,,100,85
371,4,9:32.0,,T. Young misses 3-pt jump shot from 26 ft,100,85
372,4,9:29.0,,Offensive rebound by C. Reddish,100,85
373,4,9:27.0,,C. Reddish makes 2-pt jump shot from 20 ft,100,87
374,4,9:13.0,D. Jordan misses 2-pt dunk from 2 ft,,100,87
375,4,9:11.0,,Defensive rebound by D. Jones,100,87
376,4,9:09.0,,C. Reddish makes 2-pt layup from 1 ft,100,89
377,4,9:09.0,,Shooting foul by I. Shumpert (drawn by C. Reddish),100,89
378,4,9:09.0,T. Prince enters the game for D. Nwaba,,100,89
379,4,9:09.0,,C. Reddish makes free throw 1 of 1,100,90
380,4,8:55.0,T. Pinson misses 2-pt layup from 2 ft,,100,90
381,4,8:52.0,,Defensive rebound by C. Reddish,100,90
382,4,8:49.0,,C. Reddish makes 2-pt layup from 1 ft,100,92
383,4,8:49.0,Brooklyn full timeout,,100,92
384,4,8:49.0,J. Allen enters the game for D. Jordan,,100,92
385,4,8:49.0,S. Dinwiddie enters the game for T. Pinson,,100,92
386,4,8:49.0,J. Harris enters the game for I. Shumpert,,100,92
387,4,8:32.0,S. Dinwiddie makes 2-pt layup from 2 ft,,102,92
388,4,8:15.0,,J. Parker misses 3-pt jump shot from 24 ft,102,92
