,QUARTER,TIME_REMAINING,BOSTON_ACTION,DALLAS_ACTION,BOSTON_SCORE,DALLAS_SCORE
32,1,8:12.0,Shooting foul by M. Kleber (drawn by K. Walker),,3,6
33,1,8:12.0,K. Walker makes free throw 1 of 2,,4,6
34,1,8:12.0,G. Williams enters the game for S. Ojeleye,,4,6
35,1,8:12.0,K. Walker makes free throw 2 of 2,,5,6
36,1,8:08.0,,Personal foul by J. Tatum (drawn by T. Hardaway),5,6
37,1,7:57.0,,D. Finney-Smith misses 2-pt jump shot from 8 ft,5,6
38,1,7:57.0,,Offensive rebound by K. Porziņģis,5,6
39,1,7:57.0,,Shooting foul by G. Williams (drawn by K. Porziņģis),5,6
40,1,7:57.0,,K. Porziņģis makes free throw 1 of 2,5,7
41,1,7:57.0,,K. Porziņģis makes free throw 2 of 2,5,8
42,1,7:44.0,K. Walker misses 2-pt layup from 2 ft (block by D. Finney-Smith),,5,8
43,1,7:42.0,Offensive rebound by J. Tatum,,5,8
44,1,7:42.0,Turnover by J. Tatum (step out of bounds),,5,8
45,1,7:33.0,,J. Brunson makes 2-pt jump shot from 19 ft,5,10
46,1,7:19.0,G. Williams misses 3-pt jump shot from 24 ft,,5,10
47,1,7:19.0,,Defensive rebound by D. Finney-Smith,5,10
48,1,7:01.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by J. Brunson),5,13
49,1,7:00.0,Boston full timeout,,5,13
50,1,6:41.0,J. Brown makes 2-pt jump shot from 13 ft (assist by K. Walker),,7,13
51,1,6:22.0,,Shooting foul by D. Theis (drawn by K. Porziņģis),7,13
52,1,6:22.0,,K. Porziņģis misses free throw 1 of 2,7,13
53,1,6:22.0,,Offensive rebound by Team,7,13
54,1,6:22.0,J. Green enters the game for J. Tatum,,7,13
55,1,6:22.0,E. Freedom enters the game for D. Theis,,7,13
56,1,6:22.0,,D. Powell enters the game for M. Kleber,7,13
57,1,6:22.0,,K. Porziņģis makes free throw 2 of 2,7,14
58,1,6:07.0,K. Walker makes 2-pt jump shot from 6 ft,,9,14
59,1,5:52.0,,T. Hardaway misses 3-pt jump shot from 25 ft,9,14
60,1,5:49.0,,Offensive rebound by J. Brunson,9,14
61,1,5:46.0,,J. Brunson misses 2-pt layup at rim,9,14
62,1,5:45.0,Defensive rebound by K. Walker,,9,14
63,1,5:43.0,K. Walker makes 3-pt jump shot from 25 ft,,12,14
64,1,5:20.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by J. Brunson),12,16
65,1,5:05.0,K. Walker makes 2-pt jump shot from 16 ft,,14,16
66,1,4:51.0,,T. Hardaway misses 3-pt jump shot from 25 ft,14,16
67,1,4:51.0,,Offensive rebound by D. Powell,14,16
68,1,4:43.0,,T. Hardaway misses 3-pt jump shot from 23 ft,14,16
69,1,4:39.0,Defensive rebound by G. Williams,,14,16
70,1,4:35.0,K. Walker makes 3-pt jump shot from 26 ft,,17,16
71,1,4:30.0,,Dallas full timeout,17,16
72,1,4:30.0,R. Langford enters the game for J. Brown,,17,16
73,1,4:15.0,,J. Brunson makes 2-pt jump shot from 15 ft,17,18
74,1,4:00.0,Def 3 sec tech foul by Team,,17,18
75,1,4:00.0,K. Walker makes technical free throw,,18,18
76,1,4:00.0,,S. Curry enters the game for D. Finney-Smith,18,18
77,1,4:00.0,,J. Jackson enters the game for T. Hardaway,18,18
78,1,3:55.0,G. Williams misses 2-pt hook shot from 3 ft,,18,18
79,1,3:55.0,,Defensive rebound by Team,18,18
80,1,3:55.0,Loose ball foul by E. Freedom (drawn by D. Powell),,18,18
81,1,3:55.0,,D. Powell makes free throw 1 of 2,18,19
82,1,3:55.0,,M. Kleber enters the game for K. Porziņģis,18,19
83,1,3:55.0,,D. Powell makes free throw 2 of 2,18,20
84,1,3:39.0,Shooting foul by D. Powell (drawn by E. Freedom),,18,20
85,1,3:39.0,E. Freedom makes free throw 1 of 2,,19,20
86,1,3:39.0,E. Freedom makes free throw 2 of 2,,20,20
87,1,3:22.0,,J. Jackson misses 3-pt jump shot from 23 ft,20,20
88,1,3:20.0,Defensive rebound by E. Freedom,,20,20
89,1,3:13.0,K. Walker makes 3-pt jump shot from 25 ft (assist by G. Williams),,23,20
90,1,2:46.0,,Personal foul by G. Williams (drawn by J. Jackson),23,20
91,1,2:46.0,,J. Jackson makes free throw 1 of 2,23,21
92,1,2:46.0,,D. Wright enters the game for J. Brunson,23,21
93,1,2:46.0,,J. Jackson makes free throw 2 of 2,23,22
94,1,2:27.0,J. Green makes 2-pt hook shot from 2 ft (assist by R. Langford),,25,22
95,1,2:04.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Wright),25,25
96,1,1:53.0,Turnover by G. Williams (traveling),,25,25
97,1,1:53.0,J. Tatum enters the game for R. Langford,,25,25
98,1,1:53.0,B. Wanamaker enters the game for K. Walker,,25,25
99,1,1:33.0,,D. Wright makes 2-pt jump shot from 5 ft,25,27
100,1,1:16.0,J. Tatum makes 2-pt jump shot from 15 ft,,27,27
101,1,0:57.0,,M. Kleber misses 3-pt jump shot from 25 ft,27,27
102,1,0:55.0,Defensive rebound by J. Tatum,,27,27
103,1,0:47.0,J. Tatum misses 3-pt jump shot from 25 ft,,27,27
104,1,0:45.0,,Defensive rebound by S. Curry,27,27
105,1,0:36.0,,S. Curry misses 3-pt jump shot from 25 ft,27,27
106,1,0:33.0,,Offensive rebound by D. Powell,27,27
107,1,0:21.0,,S. Curry makes 2-pt layup from 1 ft,27,29
108,1,0:00.0,J. Tatum makes 2-pt jump shot from 14 ft,,29,29
109,1,0:00.0,Instant Replay (Request: Ruling Stands),,29,29
110,2,11:45.0,E. Freedom makes 2-pt hook shot from 1 ft,,31,29
111,2,11:29.0,,J. Jackson misses 3-pt jump shot from 25 ft,31,29
112,2,11:27.0,Defensive rebound by Team,,31,29
113,2,11:16.0,Offensive foul by E. Freedom (drawn by D. Powell),,31,29
114,2,11:16.0,Turnover by E. Freedom (offensive foul),,31,29
115,2,11:16.0,,D. Finney-Smith enters the game for J. Jackson,31,29
116,2,11:01.0,,S. Curry misses 2-pt jump shot from 19 ft,31,29
117,2,10:59.0,Defensive rebound by J. Tatum,,31,29
118,2,10:52.0,J. Green misses 3-pt jump shot from 26 ft,,31,29
119,2,10:48.0,,Defensive rebound by D. Finney-Smith,31,29
120,2,10:39.0,,D. Powell misses 2-pt layup from 5 ft,31,29
121,2,10:39.0,Defensive rebound by Team,,31,29
122,2,10:28.0,Shooting foul by S. Curry (drawn by J. Tatum),,31,29
123,2,10:28.0,J. Tatum makes free throw 1 of 2,,32,29
124,2,10:28.0,R. Langford enters the game for J. Green,,32,29
125,2,10:28.0,,K. Porziņģis enters the game for M. Kleber,32,29
126,2,10:28.0,J. Tatum misses free throw 2 of 2,,32,29
127,2,10:26.0,,Defensive rebound by K. Porziņģis,32,29
128,2,10:11.0,,Shooting foul by E. Freedom (drawn by D. Powell),32,29
129,2,10:11.0,,D. Powell misses free throw 1 of 2,32,29
130,2,10:11.0,,Offensive rebound by Team,32,29
131,2,10:11.0,,D. Powell makes free throw 2 of 2,32,30
132,2,9:59.0,J. Tatum misses 2-pt layup from 4 ft,,32,30
133,2,9:58.0,Offensive rebound by E. Freedom,,32,30
134,2,9:57.0,E. Freedom misses 2-pt layup from 3 ft (block by D. Powell),,32,30
135,2,9:56.0,Offensive rebound by E. Freedom,,32,30
136,2,9:55.0,E. Freedom misses 2-pt layup from 1 ft (block by K. Porziņģis),,32,30
137,2,9:54.0,Offensive rebound by E. Freedom,,32,30
138,2,9:53.0,E. Freedom misses 2-pt layup from 1 ft (block by D. Powell),,32,30
139,2,9:52.0,Offensive rebound by E. Freedom,,32,30
140,2,9:45.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,32,30
141,2,9:43.0,,Defensive rebound by K. Porziņģis,32,30
142,2,9:40.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,32,30
143,2,9:37.0,Defensive rebound by S. Ojeleye,,32,30
144,2,9:32.0,J. Tatum misses 3-pt jump shot from 26 ft,,32,30
145,2,9:28.0,,Defensive rebound by D. Powell,32,30
146,2,9:13.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Wright),32,33
147,2,8:54.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,32,33
148,2,8:51.0,,Defensive rebound by K. Porziņģis,32,33
149,2,8:42.0,,S. Curry makes 2-pt jump shot from 13 ft,32,35
150,2,8:26.0,E. Freedom makes 2-pt layup from 1 ft (assist by B. Wanamaker),,34,35
151,2,8:14.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,34,35
152,2,8:11.0,,Offensive rebound by K. Porziņģis,34,35
153,2,8:10.0,,K. Porziņģis makes 2-pt jump shot from 16 ft,34,37
154,2,7:53.0,Turnover by J. Tatum (bad pass),,34,37
155,2,7:53.0,J. Brown enters the game for E. Freedom,,34,37
156,2,7:53.0,D. Theis enters the game for R. Langford,,34,37
157,2,7:34.0,,S. Curry makes 2-pt layup from 5 ft (assist by D. Wright),34,39
158,2,7:19.0,B. Wanamaker misses 2-pt jump shot from 4 ft,,34,39
159,2,7:18.0,,Defensive rebound by K. Porziņģis,34,39
160,2,7:13.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,34,39
161,2,7:10.0,,Offensive rebound by D. Wright,34,39
162,2,6:58.0,,Turnover by Team (shot clock),34,39
163,2,6:58.0,,Dallas full timeout,34,39
164,2,6:58.0,K. Walker enters the game for J. Tatum,,34,39
165,2,6:58.0,,M. Kleber enters the game for D. Powell,34,39
166,2,6:42.0,J. Brown makes 2-pt layup from 5 ft (assist by K. Walker),,36,39
167,2,6:30.0,,D. Finney-Smith misses 2-pt layup from 2 ft,36,39
168,2,6:30.0,Defensive rebound by D. Theis,,36,39
169,2,6:25.0,J. Brown misses 2-pt layup from 4 ft (block by D. Finney-Smith),,36,39
170,2,6:25.0,Offensive rebound by Team,,36,39
171,2,6:25.0,,J. Brunson enters the game for S. Curry,36,39
172,2,6:25.0,,T. Hardaway enters the game for D. Wright,36,39
173,2,6:11.0,Turnover by J. Brown (lost ball; steal by D. Finney-Smith),,36,39
174,2,5:58.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,36,39
175,2,5:55.0,Defensive rebound by D. Theis,,36,39
176,2,5:49.0,K. Walker misses 2-pt layup from 2 ft,,36,39
177,2,5:47.0,,Defensive rebound by K. Porziņģis,36,39
178,2,5:42.0,,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by J. Brunson),36,42
179,2,5:28.0,Personal foul by M. Kleber (drawn by K. Walker),,36,42
180,2,5:28.0,,D. Powell enters the game for M. Kleber,36,42
181,2,5:22.0,J. Brown misses 3-pt jump shot from 26 ft,,36,42
182,2,5:19.0,,Defensive rebound by T. Hardaway,36,42
183,2,5:07.0,,T. Hardaway misses 2-pt jump shot from 7 ft (block by J. Brown),36,42
184,2,5:06.0,Defensive rebound by Team,,36,42
185,2,4:53.0,Shooting foul by K. Porziņģis (drawn by B. Wanamaker),,36,42
186,2,4:53.0,B. Wanamaker makes free throw 1 of 2,,37,42
187,2,4:53.0,G. Williams enters the game for S. Ojeleye,,37,42
188,2,4:53.0,B. Wanamaker makes free throw 2 of 2,,38,42
189,2,4:41.0,,Shooting foul by D. Theis (drawn by K. Porziņģis),38,42
190,2,4:41.0,,K. Porziņģis makes free throw 1 of 2,38,43
191,2,4:41.0,,K. Porziņģis misses free throw 2 of 2,38,43
192,2,4:38.0,Defensive rebound by G. Williams,,38,43
193,2,4:18.0,K. Walker misses 2-pt jump shot from 24 ft,,38,43
194,2,4:15.0,,Defensive rebound by K. Porziņģis,38,43
195,2,4:02.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by J. Brunson),38,46
196,2,3:49.0,Turnover by K. Walker (bad pass; steal by D. Finney-Smith),,38,46
197,2,3:47.0,,Shooting foul by D. Theis (drawn by D. Finney-Smith),38,46
198,2,3:47.0,,D. Finney-Smith makes free throw 1 of 2,38,47
199,2,3:47.0,S. Ojeleye enters the game for D. Theis,,38,47
200,2,3:47.0,J. Tatum enters the game for B. Wanamaker,,38,47
201,2,3:47.0,,D. Finney-Smith makes free throw 2 of 2,38,48
202,2,3:33.0,S. Ojeleye misses 3-pt jump shot from 23 ft,,38,48
203,2,3:30.0,,Defensive rebound by J. Brunson,38,48
204,2,3:25.0,,J. Brunson misses 3-pt jump shot from 26 ft,38,48
205,2,3:24.0,Defensive rebound by Team,,38,48
206,2,3:08.0,J. Tatum misses 2-pt jump shot from 7 ft,,38,48
207,2,3:05.0,Offensive rebound by J. Tatum,,38,48
208,2,3:03.0,J. Tatum makes 2-pt layup from 1 ft,,40,48
209,2,2:49.0,,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by D. Powell),40,50
210,2,2:49.0,Boston full timeout,,40,50
211,2,2:49.0,,S. Curry enters the game for D. Finney-Smith,40,50
212,2,2:49.0,,M. Kleber enters the game for K. Porziņģis,40,50
213,2,2:36.0,J. Brown makes 2-pt jump shot from 6 ft,,42,50
214,2,2:15.0,,T. Hardaway misses 2-pt jump shot from 9 ft (block by J. Tatum),42,50
215,2,2:14.0,Defensive rebound by J. Brown,,42,50
216,2,2:14.0,,Clear path foul by J. Brown,42,50
217,2,2:14.0,Instant Replay (Request: Ruling Stands),,42,50
218,2,2:14.0,J. Brown makes clear path free throw 1 of 2,,43,50
219,2,2:14.0,,K. Porziņģis enters the game for D. Powell,43,50
220,2,2:14.0,J. Brown makes clear path free throw 2 of 2,,44,50
221,2,2:11.0,Shooting foul by K. Porziņģis (drawn by J. Brown),,44,50
222,2,2:11.0,J. Brown makes free throw 1 of 2,,45,50
223,2,2:11.0,J. Brown makes free throw 2 of 2,,46,50
224,2,1:58.0,,Turnover by S. Curry (bad pass; steal by G. Williams),46,50
225,2,1:48.0,Turnover by K. Walker (bad pass; steal by T. Hardaway),,46,50
226,2,1:33.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,46,50
227,2,1:31.0,Defensive rebound by J. Tatum,,46,50
228,2,1:24.0,J. Tatum misses 2-pt layup from 4 ft (block by M. Kleber),,46,50
229,2,1:24.0,Offensive rebound by Team,,46,50
230,2,1:17.0,J. Tatum makes 2-pt jump shot from 12 ft (assist by S. Ojeleye),,48,50
231,2,1:02.0,,J. Brunson misses 2-pt jump shot from 4 ft,48,50
232,2,1:00.0,Defensive rebound by J. Brown,,48,50
233,2,0:54.0,J. Tatum misses 3-pt jump shot from 23 ft,,48,50
234,2,0:51.0,,Defensive rebound by S. Curry,48,50
235,2,0:45.0,,S. Curry misses 3-pt jump shot from 25 ft,48,50
236,2,0:44.0,,Offensive rebound by M. Kleber,48,50
237,2,0:44.0,,Shooting foul by K. Walker (drawn by M. Kleber),48,50
238,2,0:44.0,,M. Kleber makes free throw 1 of 2,48,51
239,2,0:44.0,E. Freedom enters the game for G. Williams,,48,51
240,2,0:44.0,,D. Finney-Smith enters the game for T. Hardaway,48,51
241,2,0:44.0,,M. Kleber makes free throw 2 of 2,48,52
242,2,0:35.0,Personal foul by S. Curry (drawn by J. Brown),,48,52
243,2,0:35.0,J. Brown makes free throw 1 of 2,,49,52
244,2,0:35.0,G. Williams enters the game for E. Freedom,,49,52
245,2,0:35.0,,T. Hardaway enters the game for S. Curry,49,52
246,2,0:35.0,J. Brown makes free throw 2 of 2,,50,52
247,2,0:17.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by J. Brunson),50,55
248,3,11:47.0,J. Tatum makes 2-pt jump shot from 13 ft,,52,55
249,3,11:26.0,,Turnover by J. Brunson (palming),52,55
250,3,11:06.0,J. Brown makes 3-pt jump shot from 23 ft (assist by D. Theis),,55,55
251,3,10:49.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Brunson),55,58
252,3,10:33.0,J. Tatum misses 3-pt jump shot from 25 ft,,55,58
253,3,10:30.0,,Defensive rebound by J. Brunson,55,58
254,3,10:24.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Brunson),55,60
255,3,10:00.0,J. Brown misses 2-pt jump shot from 5 ft,,55,60
256,3,9:58.0,,Defensive rebound by K. Porziņģis,55,60
257,3,9:51.0,,T. Hardaway makes 2-pt jump shot from 4 ft (assist by J. Brunson),55,62
258,3,9:42.0,Technical foul by T. Hardaway,,55,62
259,3,9:42.0,K. Walker misses technical free throw,,55,62
260,3,9:42.0,Offensive rebound by Team,,55,62
261,3,9:36.0,K. Walker misses 3-pt jump shot from 25 ft,,55,62
262,3,9:33.0,Offensive rebound by S. Ojeleye,,55,62
263,3,9:31.0,Turnover by K. Walker (bad pass),,55,62
264,3,9:18.0,,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by J. Brunson),55,64
265,3,8:57.0,J. Tatum makes 2-pt layup from 1 ft,,57,64
266,3,8:40.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,57,64
267,3,8:38.0,Defensive rebound by K. Walker,,57,64
268,3,8:35.0,K. Walker misses 3-pt jump shot from 25 ft,,57,64
269,3,8:31.0,,Defensive rebound by D. Powell,57,64
270,3,8:16.0,,T. Hardaway misses 2-pt dunk from 2 ft,57,64
271,3,8:14.0,Defensive rebound by S. Ojeleye,,57,64
272,3,8:06.0,K. Walker misses 3-pt jump shot from 25 ft,,57,64
273,3,8:04.0,,Defensive rebound by K. Porziņģis,57,64
274,3,7:48.0,,Turnover by K. Porziņģis (bad pass; steal by D. Theis),57,64
275,3,7:42.0,J. Brown makes 3-pt jump shot from 25 ft,,60,64
276,3,7:19.0,,K. Porziņģis makes 2-pt layup from 3 ft (assist by T. Hardaway),60,66
277,3,7:00.0,J. Brown misses 3-pt jump shot from 24 ft,,60,66
278,3,6:58.0,,Defensive rebound by D. Finney-Smith,60,66
279,3,6:46.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Brunson),60,68
280,3,6:31.0,Boston full timeout,,60,68
281,3,6:31.0,J. Green enters the game for S. Ojeleye,,60,68
282,3,6:31.0,E. Freedom enters the game for D. Theis,,60,68
283,3,6:22.0,J. Tatum makes 2-pt layup from 1 ft (assist by E. Freedom),,62,68
284,3,6:03.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,62,68
285,3,6:01.0,Defensive rebound by J. Green,,62,68
286,3,5:54.0,E. Freedom misses 2-pt hook shot from 5 ft,,62,68
287,3,5:51.0,,Defensive rebound by T. Hardaway,62,68
288,3,5:46.0,,Shooting foul by J. Brown (drawn by K. Porziņģis),62,68
289,3,5:46.0,,K. Porziņģis misses free throw 1 of 2,62,68
290,3,5:46.0,,Offensive rebound by Team,62,68
291,3,5:46.0,,K. Porziņģis makes free throw 2 of 2,62,69
292,3,5:21.0,J. Tatum makes 3-pt jump shot from 23 ft,,65,69
293,3,5:06.0,,J. Brunson misses 3-pt jump shot from 26 ft,65,69
294,3,5:03.0,Defensive rebound by J. Green,,65,69
295,3,4:56.0,J. Tatum misses 3-pt jump shot from 25 ft,,65,69
296,3,4:52.0,Offensive rebound by J. Brown,,65,69
297,3,4:50.0,J. Brown misses 2-pt layup from 3 ft (block by K. Porziņģis),,65,69
298,3,4:47.0,,Defensive rebound by D. Powell,65,69
299,3,4:44.0,,T. Hardaway misses 3-pt jump shot from 25 ft,65,69
300,3,4:40.0,Defensive rebound by E. Freedom,,65,69
301,3,4:21.0,Turnover by J. Green (bad pass; steal by D. Powell),,65,69
302,3,4:09.0,,D. Powell misses 2-pt hook shot from 4 ft,65,69
303,3,4:09.0,Defensive rebound by E. Freedom,,65,69
304,3,4:09.0,Technical foul by D. Powell,,65,69
305,3,4:09.0,K. Walker makes technical free throw,,66,69
306,3,4:09.0,B. Wanamaker enters the game for J. Brown,,66,69
307,3,4:09.0,G. Williams enters the game for J. Tatum,,66,69
308,3,4:09.0,,S. Curry enters the game for T. Hardaway,66,69
309,3,4:09.0,,M. Kleber enters the game for D. Powell,66,69
310,3,3:59.0,Personal foul by K. Porziņģis (drawn by K. Walker),,66,69
311,3,3:51.0,E. Freedom misses 2-pt layup at rim,,66,69
312,3,3:48.0,,Defensive rebound by S. Curry,66,69
313,3,3:37.0,,J. Brunson misses 2-pt jump shot from 6 ft,66,69
314,3,3:34.0,Defensive rebound by E. Freedom,,66,69
315,3,3:27.0,K. Walker makes 2-pt layup from 2 ft,,68,69
316,3,3:19.0,,Dallas full timeout,68,69
317,3,3:19.0,,J. Jackson enters the game for J. Brunson,68,69
318,3,3:19.0,,D. Powell enters the game for D. Finney-Smith,68,69
319,3,3:19.0,,D. Wright enters the game for K. Porziņģis,68,69
320,3,3:14.0,,Personal foul by J. Green (drawn by D. Wright),68,69
321,3,2:59.0,,D. Powell misses 2-pt layup from 5 ft,68,69
322,3,2:57.0,Defensive rebound by E. Freedom,,68,69
323,3,2:51.0,G. Williams misses 3-pt jump shot from 22 ft,,68,69
324,3,2:49.0,,Defensive rebound by D. Wright,68,69
325,3,2:41.0,,Shooting foul by J. Green (drawn by D. Wright),68,69
326,3,2:41.0,,D. Wright makes free throw 1 of 2,68,70
327,3,2:41.0,,D. Wright makes free throw 2 of 2,68,71
328,3,2:30.0,B. Wanamaker makes 3-pt jump shot from 25 ft,,71,71
329,3,2:15.0,,J. Jackson makes 2-pt jump shot from 7 ft (assist by D. Wright),71,73
330,3,1:55.0,Turnover by B. Wanamaker (traveling),,71,73
331,3,1:37.0,,D. Wright misses 2-pt jump shot from 10 ft,71,73
332,3,1:35.0,Defensive rebound by E. Freedom,,71,73
333,3,1:27.0,G. Williams makes 3-pt jump shot from 24 ft (assist by J. Green),,74,73
334,3,1:07.0,,D. Powell misses 3-pt jump shot from 26 ft,74,73
335,3,1:04.0,Defensive rebound by J. Green,,74,73
336,3,0:54.0,G. Williams makes 2-pt jump shot from 7 ft,,76,73
337,3,0:30.0,,J. Jackson misses 2-pt jump shot from 9 ft,76,73
338,3,0:27.0,Defensive rebound by B. Wanamaker,,76,73
339,3,0:23.0,B. Wanamaker misses 2-pt layup from 5 ft,,76,73
340,3,0:23.0,Offensive rebound by Team,,76,73
341,3,0:23.0,,Loose ball foul by D. Powell (drawn by K. Walker),76,73
342,3,0:23.0,J. Tatum enters the game for J. Green,,76,73
343,3,0:23.0,,J. Brunson enters the game for D. Powell,76,73
344,3,0:23.0,,K. Porziņģis enters the game for D. Wright,76,73
345,3,0:13.0,K. Walker misses 2-pt layup from 3 ft (block by K. Porziņģis),,76,73
346,3,0:12.0,Offensive rebound by E. Freedom,,76,73
347,3,0:12.0,E. Freedom misses 2-pt layup from 1 ft (block by M. Kleber),,76,73
348,3,0:11.0,Offensive rebound by Team,,76,73
349,3,0:09.0,Turnover by Team (shot clock),,76,73
350,3,0:09.0,D. Theis enters the game for E. Freedom,,76,73
351,3,0:09.0,,T. Hardaway enters the game for M. Kleber,76,73
352,3,0:02.0,,S. Curry misses 3-pt jump shot from 26 ft,76,73
353,3,0:00.0,Defensive rebound by B. Wanamaker,,76,73
354,4,11:43.0,,M. Kleber makes 2-pt layup from 1 ft (assist by J. Jackson),76,75
355,4,11:28.0,J. Brown makes 2-pt jump shot from 2 ft (assist by E. Freedom),,78,75
356,4,11:19.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by J. Brunson),78,78
357,4,10:54.0,J. Brown makes 2-pt jump shot from 15 ft (assist by J. Tatum),,80,78
358,4,10:32.0,,J. Brunson misses 3-pt jump shot from 25 ft,80,78
359,4,10:30.0,Defensive rebound by J. Tatum,,80,78
360,4,10:25.0,J. Tatum makes 3-pt jump shot from 24 ft,,83,78
361,4,10:21.0,,Dallas full timeout,83,78
362,4,10:21.0,,D. Wright enters the game for J. Brunson,83,78
363,4,10:10.0,,Personal foul by B. Wanamaker (drawn by D. Wright),83,78
364,4,10:01.0,,Offensive foul by K. Porziņģis (drawn by J. Brown),83,78
365,4,10:01.0,,Turnover by K. Porziņģis (offensive foul),83,78
366,4,9:51.0,Turnover by J. Brown (traveling),,83,78
367,4,9:41.0,,M. Kleber misses 3-pt jump shot from 25 ft,83,78
368,4,9:39.0,Defensive rebound by Team,,83,78
369,4,9:23.0,J. Tatum misses 3-pt jump shot from 25 ft,,83,78
370,4,9:21.0,Offensive rebound by E. Freedom,,83,78
371,4,9:19.0,E. Freedom misses 2-pt layup from 2 ft (block by M. Kleber),,83,78
372,4,9:17.0,,Defensive rebound by M. Kleber,83,78
373,4,9:01.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,83,78
374,4,8:59.0,Defensive rebound by J. Brown,,83,78
375,4,8:48.0,J. Tatum misses 2-pt jump shot from 6 ft,,83,78
376,4,8:45.0,Offensive rebound by E. Freedom,,83,78
377,4,8:45.0,E. Freedom misses 2-pt dunk from 1 ft,,83,78
378,4,8:43.0,,Defensive rebound by D. Wright,83,78
379,4,8:30.0,,K. Porziņģis makes 2-pt dunk at rim,83,80
380,4,8:09.0,Shooting foul by M. Kleber (drawn by B. Wanamaker),,83,80
381,4,8:09.0,B. Wanamaker makes free throw 1 of 2,,84,80
382,4,8:09.0,D. Theis enters the game for E. Freedom,,84,80
383,4,8:09.0,,J. Brunson enters the game for S. Curry,84,80
384,4,8:09.0,,D. Finney-Smith enters the game for J. Jackson,84,80
385,4,8:09.0,,T. Hardaway enters the game for D. Wright,84,80
386,4,8:09.0,B. Wanamaker makes free throw 2 of 2,,85,80
