,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
58,1,5:56.0,,Defensive rebound by C. Anthony,17,14
59,1,5:45.0,,H. Whiteside misses 2-pt hook shot from 1 ft,17,14
60,1,5:44.0,Defensive rebound by D. Favors,,17,14
61,1,5:36.0,J. Redick misses 2-pt jump shot from 8 ft,,17,14
62,1,5:33.0,,Defensive rebound by H. Whiteside,17,14
63,1,5:23.0,,C. McCollum makes 2-pt jump shot from 21 ft,17,16
64,1,5:14.0,D. Favors makes 2-pt jump shot from 17 ft (assist by B. Ingram),,19,16
65,1,4:57.0,,Personal foul by J. Redick (drawn by H. Whiteside),19,16
66,1,4:57.0,J. Hayes enters the game for D. Favors,,19,16
67,1,4:57.0,,S. Labissière enters the game for C. Anthony,19,16
68,1,4:57.0,,G. Trent enters the game for K. Bazemore,19,16
69,1,4:47.0,,H. Whiteside misses 2-pt layup from 4 ft (block by J. Hayes),19,16
70,1,4:47.0,,Offensive rebound by Team,19,16
71,1,4:45.0,,S. Labissière misses 2-pt jump shot from 15 ft,19,16
72,1,4:41.0,Defensive rebound by J. Holiday,,19,16
73,1,4:35.0,J. Redick misses 3-pt jump shot from 26 ft,,19,16
74,1,4:33.0,,Defensive rebound by C. McCollum,19,16
75,1,4:28.0,,C. McCollum misses 3-pt jump shot from 25 ft,19,16
76,1,4:26.0,,Offensive rebound by S. Labissière,19,16
77,1,4:25.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by S. Labissière),19,18
78,1,4:09.0,J. Holiday misses 2-pt jump shot from 22 ft,,19,18
79,1,4:07.0,Offensive rebound by J. Hayes,,19,18
80,1,4:05.0,Personal foul by S. Labissière (drawn by B. Ingram),,19,18
81,1,4:01.0,J. Hart makes 3-pt jump shot from 22 ft (assist by J. Holiday),,22,18
82,1,3:44.0,,D. Lillard makes 2-pt layup from 1 ft,22,20
83,1,3:44.0,,Shooting foul by J. Hayes (drawn by D. Lillard),22,20
84,1,3:44.0,,A. Simons enters the game for C. McCollum,22,20
85,1,3:44.0,,D. Lillard makes free throw 1 of 1,22,21
86,1,3:33.0,J. Hayes misses 2-pt dunk from 4 ft (block by H. Whiteside),,22,21
87,1,3:31.0,,Defensive rebound by H. Whiteside,22,21
88,1,3:13.0,,S. Labissière makes 2-pt jump shot from 13 ft,22,23
89,1,2:57.0,J. Holiday makes 3-pt jump shot from 25 ft,,25,23
90,1,2:35.0,,D. Lillard misses 3-pt jump shot from 25 ft,25,23
91,1,2:33.0,Defensive rebound by J. Hart,,25,23
92,1,2:24.0,B. Ingram makes 2-pt layup from 1 ft,,27,23
93,1,2:03.0,,Offensive foul by H. Whiteside (drawn by J. Holiday),27,23
94,1,2:03.0,,Turnover by H. Whiteside (offensive foul),27,23
95,1,2:03.0,New Orleans full timeout,,27,23
96,1,2:03.0,F. Jackson enters the game for J. Holiday,,27,23
97,1,1:46.0,Personal foul by H. Whiteside (drawn by B. Ingram),,27,23
98,1,1:46.0,B. Ingram makes free throw 1 of 2,,28,23
99,1,1:46.0,,C. Anthony enters the game for H. Whiteside,28,23
100,1,1:46.0,B. Ingram makes free throw 2 of 2,,29,23
101,1,1:24.0,,S. Labissière makes 2-pt dunk from 1 ft (assist by D. Lillard),29,25
102,1,1:09.0,J. Hart misses 3-pt jump shot from 26 ft,,29,25
103,1,1:07.0,,Defensive rebound by D. Lillard,29,25
104,1,1:00.0,,A. Simons misses 3-pt jump shot from 25 ft,29,25
105,1,0:59.0,Defensive rebound by J. Hart,,29,25
106,1,0:52.0,Personal foul by A. Simons (drawn by J. Redick),,29,25
107,1,0:52.0,J. Redick makes free throw 1 of 2,,30,25
108,1,0:52.0,J. Redick makes free throw 2 of 2,,31,25
109,1,0:34.0,,D. Lillard makes 2-pt layup from 1 ft,31,27
110,1,0:34.0,Violation by Team (def goaltending),,31,27
111,1,0:34.0,,Shooting foul by J. Hayes (drawn by D. Lillard),31,27
112,1,0:34.0,,D. Lillard makes free throw 1 of 1,31,28
113,1,0:28.0,B. Ingram misses 2-pt jump shot from 9 ft,,31,28
114,1,0:25.0,,Defensive rebound by S. Labissière,31,28
115,1,0:06.0,,D. Lillard misses 3-pt jump shot from 27 ft,31,28
116,1,0:04.0,Defensive rebound by F. Jackson,,31,28
117,1,0:00.0,Turnover by F. Jackson (lost ball; steal by C. Anthony),,31,28
118,1,0:00.0,,C. Anthony makes 3-pt jump shot from 31 ft,31,31
119,1,0:00.0,,Instant Replay (Request: Ruling Stands),31,31
120,2,11:37.0,J. Hart misses 3-pt jump shot from 26 ft,,31,31
121,2,11:35.0,,Defensive rebound by C. Anthony,31,31
122,2,11:25.0,,C. McCollum makes 2-pt jump shot from 12 ft,31,33
123,2,11:12.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Hart),,33,33
124,2,10:55.0,,A. Simons misses 2-pt layup from 3 ft,33,33
125,2,10:53.0,Defensive rebound by D. Favors,,33,33
126,2,10:37.0,L. Ball misses 2-pt jump shot from 10 ft,,33,33
127,2,10:34.0,,Defensive rebound by A. Simons,33,33
128,2,10:26.0,,S. Labissière misses 2-pt jump shot from 12 ft,33,33
129,2,10:23.0,Defensive rebound by L. Ball,,33,33
130,2,10:13.0,N. Melli makes 2-pt hook shot from 5 ft (assist by L. Ball),,35,33
131,2,9:55.0,,C. Anthony misses 2-pt jump shot from 21 ft,35,33
132,2,9:52.0,Defensive rebound by N. Melli,,35,33
133,2,9:44.0,Shooting foul by C. McCollum (drawn by N. Melli),,35,33
134,2,9:44.0,N. Melli misses free throw 1 of 2,,35,33
135,2,9:44.0,Offensive rebound by Team,,35,33
136,2,9:44.0,N. Melli misses free throw 2 of 2,,35,33
137,2,9:41.0,,Defensive rebound by C. Anthony,35,33
138,2,9:31.0,,A. Simons makes 2-pt layup from 1 ft,35,35
139,2,9:21.0,L. Ball misses 2-pt layup from 2 ft,,35,35
140,2,9:20.0,Offensive rebound by L. Ball,,35,35
141,2,9:20.0,L. Ball misses 2-pt layup from 5 ft (block by S. Labissière),,35,35
142,2,9:19.0,,Defensive rebound by C. Anthony,35,35
143,2,9:18.0,,Personal foul by L. Ball (drawn by C. Anthony),35,35
144,2,9:18.0,N. Alexander-Walker enters the game for L. Ball,,35,35
145,2,9:05.0,,C. McCollum makes 2-pt jump shot from 19 ft,35,37
146,2,8:53.0,J. Hart misses 2-pt jump shot from 16 ft,,35,37
147,2,8:50.0,,Defensive rebound by G. Trent,35,37
148,2,8:45.0,,G. Trent misses 2-pt layup at rim (block by D. Favors),35,37
149,2,8:42.0,,Offensive rebound by S. Labissière,35,37
150,2,8:42.0,,S. Labissière makes 2-pt dunk from 1 ft,35,39
151,2,8:36.0,New Orleans full timeout,,35,39
152,2,8:36.0,F. Jackson enters the game for J. Hart,,35,39
153,2,8:36.0,,K. Bazemore enters the game for G. Trent,35,39
154,2,8:27.0,E. Moore makes 2-pt jump shot from 19 ft,,37,39
155,2,8:07.0,,C. McCollum misses 2-pt jump shot from 20 ft (block by N. Melli),37,39
156,2,8:07.0,Defensive rebound by F. Jackson,,37,39
157,2,7:55.0,N. Alexander-Walker misses 3-pt jump shot from 23 ft,,37,39
158,2,7:51.0,,Defensive rebound by A. Simons,37,39
159,2,7:41.0,,C. McCollum misses 3-pt jump shot from 26 ft,37,39
160,2,7:41.0,Defensive rebound by E. Moore,,37,39
161,2,7:32.0,E. Moore misses 2-pt jump shot from 14 ft,,37,39
162,2,7:29.0,,Defensive rebound by Team,37,39
163,2,7:18.0,,Turnover by S. Labissière (bad pass; steal by D. Favors),37,39
164,2,7:05.0,N. Alexander-Walker misses 2-pt layup from 3 ft,,37,39
165,2,7:03.0,,Defensive rebound by S. Labissière,37,39
166,2,6:54.0,,C. Anthony makes 2-pt jump shot from 4 ft,37,41
167,2,6:44.0,D. Favors misses 2-pt jump shot from 18 ft,,37,41
168,2,6:42.0,,Defensive rebound by A. Simons,37,41
169,2,6:33.0,,Shooting foul by F. Jackson (drawn by A. Simons),37,41
170,2,6:33.0,,A. Simons makes free throw 1 of 2,37,42
171,2,6:33.0,J. Holiday enters the game for N. Alexander-Walker,,37,42
172,2,6:33.0,,A. Simons makes free throw 2 of 2,37,43
173,2,6:23.0,F. Jackson misses 3-pt jump shot from 24 ft,,37,43
174,2,6:20.0,,Defensive rebound by S. Labissière,37,43
175,2,6:11.0,,S. Labissière makes 2-pt dunk from 1 ft (assist by K. Bazemore),37,45
176,2,5:59.0,Turnover by J. Holiday (bad pass),,37,45
177,2,5:44.0,,Personal foul by N. Melli (drawn by C. Anthony),37,45
178,2,5:44.0,B. Ingram enters the game for N. Melli,,37,45
179,2,5:44.0,,D. Lillard enters the game for C. Anthony,37,45
180,2,5:44.0,,N. Little enters the game for S. Labissière,37,45
181,2,5:44.0,,H. Whiteside enters the game for C. McCollum,37,45
182,2,5:35.0,,D. Lillard misses 3-pt jump shot from 25 ft,37,45
183,2,5:35.0,,Offensive rebound by N. Little,37,45
184,2,5:35.0,,Shooting foul by B. Ingram (drawn by N. Little),37,45
185,2,5:35.0,,N. Little makes free throw 1 of 2,37,46
186,2,5:35.0,J. Redick enters the game for F. Jackson,,37,46
187,2,5:35.0,,N. Little misses free throw 2 of 2,37,46
188,2,5:33.0,Defensive rebound by J. Holiday,,37,46
189,2,5:25.0,Shooting foul by K. Bazemore (drawn by J. Holiday),,37,46
190,2,5:25.0,J. Holiday makes free throw 1 of 3,,38,46
191,2,5:25.0,J. Holiday makes free throw 2 of 3,,39,46
192,2,5:25.0,J. Holiday makes free throw 3 of 3,,40,46
193,2,5:01.0,,H. Whiteside makes 2-pt jump shot from 11 ft,40,48
194,2,4:51.0,D. Favors makes 2-pt dunk from 1 ft (assist by E. Moore),,42,48
195,2,4:35.0,,H. Whiteside misses 2-pt jump shot from 20 ft,42,48
196,2,4:32.0,Defensive rebound by B. Ingram,,42,48
197,2,4:22.0,J. Redick misses 3-pt jump shot from 25 ft,,42,48
198,2,4:20.0,,Defensive rebound by H. Whiteside,42,48
199,2,4:15.0,,Personal foul by J. Holiday (drawn by D. Lillard),42,48
200,2,4:15.0,,D. Lillard makes free throw 1 of 2,42,49
201,2,4:15.0,J. Hayes enters the game for D. Favors,,42,49
202,2,4:15.0,,D. Lillard makes free throw 2 of 2,42,50
203,2,4:04.0,Turnover by J. Hayes (bad pass; steal by H. Whiteside),,42,50
204,2,3:59.0,,A. Simons makes 2-pt dunk from 1 ft (assist by D. Lillard),42,52
205,2,3:43.0,J. Holiday makes 2-pt layup from 2 ft (assist by J. Redick),,44,52
206,2,3:29.0,,D. Lillard makes 2-pt layup from 1 ft,44,54
207,2,3:23.0,J. Redick misses 3-pt jump shot from 26 ft,,44,54
208,2,3:20.0,,Defensive rebound by N. Little,44,54
209,2,3:10.0,,D. Lillard misses 2-pt layup from 1 ft,44,54
210,2,3:09.0,Defensive rebound by B. Ingram,,44,54
211,2,2:52.0,B. Ingram makes 2-pt dunk from 2 ft,,46,54
212,2,2:48.0,,Portland full timeout,46,54
213,2,2:48.0,K. Williams enters the game for E. Moore,,46,54
214,2,2:48.0,,C. Anthony enters the game for N. Little,46,54
215,2,2:48.0,,C. McCollum enters the game for A. Simons,46,54
216,2,2:29.0,,Turnover by H. Whiteside (lost ball; steal by B. Ingram),46,54
217,2,2:24.0,J. Holiday misses 3-pt jump shot from 24 ft,,46,54
218,2,2:22.0,,Defensive rebound by H. Whiteside,46,54
219,2,2:06.0,,C. Anthony misses 3-pt jump shot from 26 ft,46,54
220,2,2:01.0,Defensive rebound by K. Williams,,46,54
221,2,1:56.0,J. Hayes makes 2-pt dunk from 1 ft (assist by B. Ingram),,48,54
222,2,1:40.0,,Turnover by D. Lillard (lost ball; steal by J. Holiday),48,54
223,2,1:33.0,J. Holiday misses 2-pt layup from 1 ft,,48,54
224,2,1:29.0,,Defensive rebound by H. Whiteside,48,54
225,2,1:21.0,,C. McCollum misses 2-pt layup from 1 ft,48,54
226,2,1:16.0,,Offensive rebound by H. Whiteside,48,54
227,2,1:16.0,,H. Whiteside misses 2-pt layup from 1 ft,48,54
228,2,1:15.0,,Offensive rebound by H. Whiteside,48,54
229,2,1:15.0,,H. Whiteside makes 2-pt layup from 1 ft,48,56
230,2,1:05.0,Personal foul by C. Anthony (drawn by J. Hayes),,48,56
231,2,0:52.0,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Hayes),,51,56
232,2,0:29.0,,C. McCollum misses 3-pt jump shot from 26 ft,51,56
233,2,0:26.0,Defensive rebound by J. Holiday,,51,56
234,2,0:18.0,K. Williams makes 3-pt jump shot from 23 ft (assist by J. Holiday),,54,56
235,3,11:45.0,Turnover by L. Ball (bad pass; steal by C. McCollum),,54,56
236,3,11:41.0,,D. Lillard misses 3-pt jump shot from 29 ft,54,56
237,3,11:38.0,Defensive rebound by J. Redick,,54,56
238,3,11:28.0,Personal foul by C. McCollum (drawn by B. Ingram),,54,56
239,3,11:21.0,L. Ball misses 2-pt jump shot from 23 ft,,54,56
240,3,11:17.0,Offensive rebound by J. Holiday,,54,56
241,3,11:10.0,J. Redick misses 2-pt jump shot from 21 ft,,54,56
242,3,11:07.0,,Defensive rebound by D. Lillard,54,56
243,3,10:59.0,,C. McCollum misses 2-pt jump shot from 14 ft,54,56
244,3,10:56.0,Defensive rebound by D. Favors,,54,56
245,3,10:51.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by L. Ball),,57,56
246,3,10:29.0,,C. McCollum makes 2-pt layup from 1 ft (assist by H. Whiteside),57,58
247,3,10:20.0,Offensive foul by D. Favors (drawn by K. Bazemore),,57,58
248,3,10:20.0,Turnover by D. Favors (offensive foul),,57,58
249,3,10:08.0,,C. McCollum misses 3-pt jump shot from 25 ft,57,58
250,3,10:03.0,Defensive rebound by B. Ingram,,57,58
251,3,9:58.0,B. Ingram makes 3-pt jump shot from 25 ft,,60,58
252,3,9:37.0,,C. Anthony makes 2-pt layup from 1 ft (assist by D. Lillard),60,60
253,3,9:37.0,Violation by Team (def goaltending),,60,60
254,3,9:30.0,Personal foul by C. Anthony (drawn by J. Redick),,60,60
255,3,9:19.0,J. Redick makes 2-pt jump shot from 18 ft,,62,60
256,3,9:01.0,,C. Anthony misses 3-pt jump shot from 25 ft,62,60
257,3,8:58.0,Defensive rebound by J. Redick,,62,60
258,3,8:50.0,D. Favors misses 2-pt layup from 2 ft (block by H. Whiteside),,62,60
259,3,8:48.0,,Defensive rebound by C. McCollum,62,60
260,3,8:44.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. Anthony),62,62
261,3,8:37.0,Turnover by J. Holiday (bad pass; steal by D. Lillard),,62,62
262,3,8:33.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),62,65
263,3,8:32.0,New Orleans full timeout,,62,65
264,3,8:20.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by B. Ingram),,65,65
265,3,7:50.0,,C. Anthony makes 2-pt jump shot from 21 ft (assist by C. McCollum),65,67
266,3,7:31.0,L. Ball makes 3-pt jump shot from 26 ft (assist by D. Favors),,68,67
267,3,7:06.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by C. McCollum),68,69
268,3,6:58.0,B. Ingram misses 3-pt jump shot from 25 ft,,68,69
269,3,6:55.0,,Defensive rebound by D. Lillard,68,69
270,3,6:45.0,,Turnover by C. Anthony (lost ball),68,69
271,3,6:45.0,,Loose ball foul by C. Anthony (drawn by B. Ingram),68,69
272,3,6:45.0,,N. Little enters the game for C. Anthony,68,69
273,3,6:31.0,B. Ingram misses 2-pt layup from 5 ft,,68,69
274,3,6:31.0,,Defensive rebound by Team,68,69
275,3,6:31.0,Loose ball foul by D. Favors (drawn by N. Little),,68,69
276,3,6:07.0,,H. Whiteside misses 2-pt hook shot from 4 ft,68,69
277,3,6:05.0,Defensive rebound by D. Favors,,68,69
278,3,5:58.0,L. Ball makes 2-pt layup from 2 ft,,70,69
279,3,5:44.0,,D. Lillard makes 2-pt jump shot from 19 ft,70,71
280,3,5:32.0,D. Favors misses 2-pt layup at rim,,70,71
281,3,5:31.0,Offensive rebound by L. Ball,,70,71
282,3,5:29.0,B. Ingram misses 3-pt jump shot from 25 ft,,70,71
283,3,5:27.0,Offensive rebound by D. Favors,,70,71
284,3,5:23.0,J. Holiday misses 2-pt layup from 2 ft,,70,71
285,3,5:21.0,,Defensive rebound by H. Whiteside,70,71
286,3,5:09.0,,Turnover by K. Bazemore (bad pass; steal by L. Ball),70,71
287,3,5:01.0,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Holiday),,73,71
288,3,4:41.0,,C. McCollum misses 3-pt jump shot from 25 ft,73,71
289,3,4:39.0,Defensive rebound by Team,,73,71
290,3,4:39.0,J. Hart enters the game for D. Favors,,73,71
291,3,4:39.0,J. Hayes enters the game for B. Ingram,,73,71
292,3,4:39.0,K. Williams enters the game for J. Redick,,73,71
293,3,4:39.0,,G. Trent enters the game for K. Bazemore,73,71
294,3,4:26.0,J. Holiday misses 2-pt jump shot from 18 ft,,73,71
295,3,4:23.0,Offensive rebound by K. Williams,,73,71
296,3,4:14.0,Turnover by J. Hayes (off goaltending),,73,71
297,3,3:59.0,,D. Lillard misses 2-pt layup from 2 ft,73,71
298,3,3:58.0,,Offensive rebound by H. Whiteside,73,71
299,3,3:56.0,,H. Whiteside makes 2-pt layup from 2 ft,73,73
300,3,3:40.0,J. Holiday misses 2-pt layup from 1 ft (block by H. Whiteside),,73,73
301,3,3:40.0,,Defensive rebound by Team,73,73
302,3,3:40.0,,S. Labissière enters the game for H. Whiteside,73,73
303,3,3:23.0,,S. Labissière misses 2-pt hook shot from 3 ft (block by J. Hayes),73,73
304,3,3:21.0,Defensive rebound by J. Hayes,,73,73
305,3,3:14.0,J. Holiday misses 3-pt jump shot from 25 ft,,73,73
306,3,3:08.0,Offensive rebound by L. Ball,,73,73
307,3,3:08.0,L. Ball makes 2-pt dunk from 1 ft,,75,73
308,3,3:01.0,,D. Lillard misses 2-pt layup from 3 ft (block by J. Hayes),75,73
309,3,3:01.0,,Offensive rebound by Team,75,73
310,3,2:59.0,,Portland full timeout,75,73
311,3,2:59.0,E. Moore enters the game for J. Holiday,,75,73
312,3,2:59.0,,A. Simons enters the game for C. McCollum,75,73
313,3,2:54.0,,N. Little misses 2-pt dunk from 3 ft (block by J. Hayes),75,73
314,3,2:52.0,Defensive rebound by L. Ball,,75,73
315,3,2:40.0,E. Moore makes 2-pt jump shot from 8 ft,,77,73
316,3,2:28.0,Violation by Team (kicked ball),,77,73
317,3,2:20.0,,G. Trent makes 2-pt jump shot from 19 ft,77,75
318,3,2:20.0,,C. Anthony enters the game for N. Little,77,75
319,3,2:01.0,Turnover by J. Hart (lost ball; steal by G. Trent),,77,75
320,3,1:53.0,,Turnover by D. Lillard (bad pass; steal by L. Ball),77,75
321,3,1:48.0,E. Moore makes 3-pt jump shot from 26 ft (assist by L. Ball),,80,75
322,3,1:31.0,,A. Simons misses 2-pt jump shot from 19 ft,80,75
323,3,1:29.0,Defensive rebound by L. Ball,,80,75
324,3,1:20.0,L. Ball misses 2-pt layup from 2 ft,,80,75
325,3,1:19.0,Offensive rebound by J. Hayes,,80,75
326,3,1:16.0,J. Hayes makes 2-pt dunk from 1 ft (assist by E. Moore),,82,75
327,3,0:56.0,,Shooting foul by J. Hart (drawn by C. Anthony),82,75
328,3,0:56.0,,C. Anthony makes free throw 1 of 2,82,76
329,3,0:56.0,,C. Anthony makes free throw 2 of 2,82,77
330,3,0:41.0,E. Moore misses 2-pt jump shot from 15 ft,,82,77
331,3,0:39.0,Offensive rebound by J. Hayes,,82,77
332,3,0:37.0,J. Hayes misses 2-pt jump shot from 2 ft (block by S. Labissière),,82,77
333,3,0:37.0,,Defensive rebound by A. Simons,82,77
334,3,0:21.0,,C. Anthony misses 2-pt jump shot from 9 ft,82,77
335,3,0:19.0,Defensive rebound by L. Ball,,82,77
336,3,0:06.0,Personal foul by G. Trent (drawn by L. Ball),,82,77
337,3,0:06.0,,N. Little enters the game for C. Anthony,82,77
338,3,0:03.0,Offensive foul by J. Hart (drawn by D. Lillard),,82,77
339,3,0:03.0,Turnover by J. Hart (offensive foul),,82,77
340,3,0:03.0,F. Jackson enters the game for J. Hayes,,82,77
341,3,0:03.0,,C. Anthony enters the game for S. Labissière,82,77
342,3,0:03.0,,C. McCollum enters the game for N. Little,82,77
343,3,0:00.0,,G. Trent misses 3-pt jump shot from 23 ft,82,77
344,3,0:00.0,,Offensive rebound by Team,82,77
345,4,11:45.0,,C. Anthony makes 2-pt jump shot from 3 ft,82,79
346,4,11:29.0,B. Ingram misses 2-pt layup from 2 ft,,82,79
347,4,11:26.0,Offensive rebound by D. Favors,,82,79
348,4,11:26.0,D. Favors makes 2-pt dunk from 1 ft,,84,79
349,4,11:06.0,,G. Trent misses 3-pt jump shot from 23 ft,84,79
350,4,11:03.0,Defensive rebound by J. Holiday,,84,79
351,4,10:54.0,J. Holiday misses 3-pt jump shot from 25 ft,,84,79
352,4,10:52.0,,Defensive rebound by G. Trent,84,79
353,4,10:47.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by G. Trent),84,82
354,4,10:30.0,D. Favors misses 2-pt layup from 1 ft,,84,82
355,4,10:28.0,Offensive rebound by E. Moore,,84,82
356,4,10:26.0,E. Moore misses 2-pt jump shot from 4 ft,,84,82
357,4,10:23.0,,Defensive rebound by A. Simons,84,82
358,4,10:14.0,,A. Simons misses 2-pt jump shot from 12 ft,84,82
359,4,10:11.0,Defensive rebound by B. Ingram,,84,82
360,4,9:59.0,B. Ingram makes 2-pt jump shot from 4 ft (assist by D. Favors),,86,82
361,4,9:39.0,,C. Anthony makes 2-pt jump shot from 6 ft,86,84
362,4,9:26.0,E. Moore makes 3-pt jump shot from 25 ft (assist by D. Favors),,89,84
363,4,9:01.0,,C. McCollum makes 2-pt layup from 3 ft (assist by C. Anthony),89,86
364,4,8:52.0,J. Holiday misses 2-pt layup from 2 ft,,89,86
365,4,8:52.0,,Defensive rebound by C. Anthony,89,86
366,4,8:36.0,,C. Anthony misses 2-pt jump shot from 14 ft,89,86
367,4,8:34.0,Defensive rebound by B. Ingram,,89,86
368,4,8:26.0,B. Ingram misses 2-pt jump shot from 12 ft,,89,86
369,4,8:22.0,,Defensive rebound by A. Simons,89,86
370,4,8:18.0,,Shooting foul by D. Favors (drawn by A. Simons),89,86
371,4,8:18.0,,A. Simons makes free throw 1 of 2,89,87
372,4,8:18.0,J. Hayes enters the game for D. Favors,,89,87
373,4,8:18.0,,K. Bazemore enters the game for S. Labissière,89,87
374,4,8:18.0,,H. Whiteside enters the game for G. Trent,89,87
375,4,8:18.0,,A. Simons makes free throw 2 of 2,89,88
376,4,7:58.0,B. Ingram misses 2-pt layup from 2 ft,,89,88
377,4,7:56.0,,Defensive rebound by C. McCollum,89,88
378,4,7:51.0,,Personal foul by J. Hayes (drawn by H. Whiteside),89,88
379,4,7:40.0,,C. McCollum misses 3-pt jump shot from 25 ft,89,88
380,4,7:37.0,Defensive rebound by B. Ingram,,89,88
381,4,7:33.0,E. Moore makes 3-pt jump shot from 25 ft (assist by B. Ingram),,92,88
382,4,7:17.0,,Turnover by H. Whiteside (out of bounds lost ball),92,88
383,4,7:10.0,J. Holiday makes 3-pt jump shot from 25 ft,,95,88
384,4,7:09.0,,Portland full timeout,95,88
385,4,7:09.0,,D. Lillard enters the game for A. Simons,95,88
