,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
181,2,6:30.0,San Antonio full timeout,,54,34
182,2,6:18.0,Turnover by D. DeRozan (lost ball; steal by D. House),,54,34
183,2,6:13.0,,J. Harden makes 2-pt layup from 1 ft,54,36
184,2,5:57.0,D. DeRozan misses 2-pt jump shot from 12 ft,,54,36
185,2,5:56.0,,Defensive rebound by C. Capela,54,36
186,2,5:49.0,,J. Harden misses 3-pt jump shot from 30 ft,54,36
187,2,5:46.0,,Offensive rebound by P. Tucker,54,36
188,2,5:40.0,,J. Harden misses 3-pt jump shot from 26 ft,54,36
189,2,5:37.0,Defensive rebound by J. Poeltl,,54,36
190,2,5:27.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by J. Poeltl),,57,36
191,2,5:03.0,,P. Tucker misses 3-pt jump shot from 23 ft,57,36
192,2,5:03.0,Defensive rebound by D. Murray,,57,36
193,2,4:57.0,D. Murray makes 2-pt layup from 1 ft,,59,36
194,2,4:49.0,,Turnover by J. Harden (out of bounds lost ball),59,36
195,2,4:49.0,L. Aldridge enters the game for J. Poeltl,,59,36
196,2,4:28.0,Turnover by D. Murray (bad pass),,59,36
197,2,4:17.0,,Shooting foul by T. Lyles (drawn by R. Westbrook),59,36
198,2,4:17.0,,R. Westbrook makes free throw 1 of 2,59,37
199,2,4:17.0,,B. McLemore enters the game for D. House,59,37
200,2,4:17.0,,R. Westbrook makes free throw 2 of 2,59,38
201,2,3:57.0,L. Aldridge makes 2-pt jump shot from 14 ft,,61,38
202,2,3:47.0,,Personal foul by B. Forbes (drawn by C. Capela),61,38
203,2,3:47.0,,C. Capela misses free throw 1 of 2,61,38
204,2,3:47.0,,Offensive rebound by Team,61,38
205,2,3:47.0,,C. Capela misses free throw 2 of 2,61,38
206,2,3:47.0,Defensive rebound by T. Lyles,,61,38
207,2,3:36.0,Offensive foul by B. Forbes (drawn by C. Capela),,61,38
208,2,3:36.0,Turnover by B. Forbes (offensive foul),,61,38
209,2,3:36.0,P. Mills enters the game for B. Forbes,,61,38
210,2,3:27.0,,J. Harden misses 3-pt jump shot from 26 ft,61,38
211,2,3:26.0,Defensive rebound by D. DeRozan,,61,38
212,2,3:20.0,D. DeRozan makes 2-pt dunk from 1 ft,,63,38
213,2,3:05.0,,R. Westbrook makes 2-pt jump shot from 13 ft,63,40
214,2,2:56.0,D. DeRozan misses 2-pt layup from 3 ft (block by C. Capela),,63,40
215,2,2:55.0,,Defensive rebound by C. Capela,63,40
216,2,2:52.0,,Turnover by C. Capela (bad pass; steal by D. Murray),63,40
217,2,2:51.0,D. Murray makes 2-pt layup from 1 ft,,65,40
218,2,2:39.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by C. Capela),65,43
219,2,2:15.0,D. Murray makes 2-pt jump shot from 21 ft (assist by D. DeRozan),,67,43
220,2,2:07.0,,Personal foul by D. Murray (drawn by P. Tucker),67,43
221,2,2:07.0,,P. Tucker makes free throw 1 of 2,67,44
222,2,2:07.0,,P. Tucker misses free throw 2 of 2,67,44
223,2,2:07.0,Defensive rebound by T. Lyles,,67,44
224,2,1:50.0,D. DeRozan misses 2-pt layup from 4 ft,,67,44
225,2,1:50.0,,Defensive rebound by J. Harden,67,44
226,2,1:35.0,,R. Westbrook misses 3-pt jump shot from 25 ft,67,44
227,2,1:33.0,Defensive rebound by L. Aldridge,,67,44
228,2,1:30.0,D. Murray makes 2-pt dunk from 1 ft (assist by L. Aldridge),,69,44
229,2,1:12.0,,C. Capela makes 2-pt hook shot from 7 ft (assist by B. McLemore),69,46
230,2,0:58.0,Turnover by D. DeRozan (bad pass),,69,46
231,2,0:52.0,,R. Westbrook makes 2-pt layup from 1 ft,69,48
232,2,0:34.0,Turnover by D. DeRozan (bad pass; steal by J. Harden),,69,48
233,2,0:31.0,,J. Harden makes 2-pt layup from 2 ft (assist by R. Westbrook),69,50
234,2,0:19.0,Personal foul by C. Capela (drawn by L. Aldridge),,69,50
235,2,0:06.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by D. Murray),,72,50
236,2,0:00.0,,J. Harden makes 3-pt jump shot from 25 ft,72,53
237,2,0:00.0,,Instant Replay (Request: Ruling Stands),72,53
238,3,11:52.0,Personal foul by C. Capela (drawn by L. Aldridge),,72,53
239,3,11:46.0,L. Aldridge misses 2-pt jump shot from 20 ft,,72,53
240,3,11:46.0,,Defensive rebound by J. Harden,72,53
241,3,11:38.0,,J. Harden makes 3-pt jump shot from 26 ft,72,56
242,3,11:25.0,Turnover by D. Murray (lost ball; steal by R. Westbrook),,72,56
243,3,11:20.0,,D. House misses 2-pt layup from 2 ft,72,56
244,3,11:19.0,,Offensive rebound by P. Tucker,72,56
245,3,11:10.0,,C. Capela makes 2-pt hook shot from 1 ft (assist by J. Harden),72,58
246,3,11:08.0,San Antonio full timeout,,72,58
247,3,10:54.0,Shooting foul by R. Westbrook (drawn by T. Lyles),,72,58
248,3,10:54.0,T. Lyles makes free throw 1 of 2,,73,58
249,3,10:54.0,,Defensive rebound by P. Tucker,73,58
250,3,10:54.0,T. Lyles misses free throw 2 of 2,,73,58
251,3,10:38.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by J. Harden),73,60
252,3,10:20.0,B. Forbes misses 2-pt jump shot from 22 ft,,73,60
253,3,10:20.0,,Defensive rebound by P. Tucker,73,60
254,3,10:14.0,,R. Westbrook misses 2-pt layup from 1 ft,73,60
255,3,10:14.0,,Offensive rebound by J. Harden,73,60
256,3,10:04.0,,J. Harden makes 2-pt jump shot from 4 ft,73,62
257,3,9:46.0,D. DeRozan misses 3-pt jump shot from 23 ft,,73,62
258,3,9:46.0,Offensive rebound by D. Murray,,73,62
259,3,9:44.0,D. Murray makes 2-pt layup from 1 ft,,75,62
260,3,9:24.0,,Turnover by R. Westbrook (bad pass),75,62
261,3,9:06.0,D. Murray misses 2-pt jump shot from 8 ft,,75,62
262,3,9:06.0,,Defensive rebound by C. Capela,75,62
263,3,9:00.0,,J. Harden makes 2-pt layup from 2 ft,75,64
264,3,8:44.0,Personal foul by P. Tucker (drawn by T. Lyles),,75,64
265,3,8:36.0,Turnover by D. DeRozan (lost ball; steal by P. Tucker),,75,64
266,3,8:30.0,,R. Westbrook misses 3-pt jump shot from 26 ft,75,64
267,3,8:29.0,Defensive rebound by T. Lyles,,75,64
268,3,8:12.0,D. Murray misses 2-pt jump shot from 16 ft,,75,64
269,3,8:12.0,,Defensive rebound by P. Tucker,75,64
270,3,7:59.0,,Personal foul by L. Aldridge (drawn by C. Capela),75,64
271,3,7:52.0,,Shooting foul by B. Forbes (drawn by R. Westbrook),75,64
272,3,7:52.0,,R. Westbrook makes free throw 1 of 2,75,65
273,3,7:52.0,,R. Westbrook makes free throw 2 of 2,75,66
274,3,7:52.0,P. Mills enters the game for B. Forbes,,75,66
275,3,7:42.0,T. Lyles misses 3-pt jump shot from 25 ft,,75,66
276,3,7:40.0,,Defensive rebound by D. House,75,66
277,3,7:30.0,,R. Westbrook misses 3-pt jump shot from 24 ft,75,66
278,3,7:29.0,,Offensive rebound by C. Capela,75,66
279,3,7:29.0,,C. Capela makes 2-pt layup from 1 ft,75,68
280,3,7:28.0,San Antonio full timeout,,75,68
281,3,7:28.0,M. Belinelli enters the game for D. DeRozan,,75,68
282,3,7:28.0,R. Gay enters the game for T. Lyles,,75,68
283,3,7:05.0,R. Gay makes 2-pt jump shot from 13 ft (assist by D. Murray),,77,68
284,3,6:47.0,,P. Tucker misses 3-pt jump shot from 23 ft,77,68
285,3,6:47.0,Defensive rebound by D. Murray,,77,68
286,3,6:33.0,R. Gay makes 3-pt jump shot from 24 ft (assist by P. Mills),,80,68
287,3,6:14.0,,J. Harden misses 3-pt jump shot from 25 ft,80,68
288,3,6:14.0,Defensive rebound by L. Aldridge,,80,68
289,3,6:02.0,D. Murray misses 2-pt jump shot from 10 ft,,80,68
290,3,6:02.0,,Defensive rebound by J. Harden,80,68
291,3,5:56.0,,Shooting foul by M. Belinelli (drawn by R. Westbrook),80,68
292,3,5:56.0,,R. Westbrook makes free throw 1 of 2,80,69
293,3,5:56.0,,G. Clark enters the game for D. House,80,69
294,3,5:56.0,,B. McLemore enters the game for P. Tucker,80,69
295,3,5:56.0,,R. Westbrook makes free throw 2 of 2,80,70
296,3,5:34.0,M. Belinelli misses 2-pt jump shot from 18 ft,,80,70
297,3,5:33.0,,Defensive rebound by G. Clark,80,70
298,3,5:22.0,,G. Clark misses 3-pt jump shot from 23 ft,80,70
299,3,5:22.0,,Offensive rebound by Team,80,70
300,3,5:22.0,D. White enters the game for D. Murray,,80,70
301,3,5:22.0,,A. Rivers enters the game for R. Westbrook,80,70
302,3,5:09.0,,A. Rivers misses 2-pt layup from 5 ft (block by L. Aldridge),80,70
303,3,5:07.0,Defensive rebound by R. Gay,,80,70
304,3,5:00.0,M. Belinelli misses 3-pt jump shot from 23 ft,,80,70
305,3,4:57.0,,Defensive rebound by G. Clark,80,70
306,3,4:53.0,,Shooting foul by L. Aldridge (drawn by J. Harden),80,70
307,3,4:53.0,,J. Harden makes free throw 1 of 2,80,71
308,3,4:53.0,,J. Harden makes free throw 2 of 2,80,72
309,3,4:43.0,Shooting foul by G. Clark (drawn by L. Aldridge),,80,72
310,3,4:43.0,L. Aldridge makes free throw 1 of 2,,81,72
311,3,4:43.0,L. Aldridge makes free throw 2 of 2,,82,72
312,3,4:20.0,,B. McLemore makes 3-pt jump shot from 22 ft (assist by A. Rivers),82,75
313,3,4:07.0,P. Mills makes 2-pt layup from 2 ft (assist by D. White),,84,75
314,3,3:49.0,,A. Rivers misses 3-pt jump shot from 26 ft,84,75
315,3,3:46.0,Defensive rebound by D. White,,84,75
316,3,3:40.0,M. Belinelli misses 3-pt jump shot from 25 ft,,84,75
317,3,3:37.0,,Defensive rebound by G. Clark,84,75
318,3,3:27.0,,J. Harden makes 3-pt jump shot from 25 ft,84,78
319,3,3:07.0,L. Aldridge misses 2-pt jump shot from 15 ft,,84,78
320,3,3:05.0,,Defensive rebound by C. Capela,84,78
321,3,2:52.0,,J. Harden misses 2-pt layup from 5 ft,84,78
322,3,2:52.0,Defensive rebound by R. Gay,,84,78
323,3,2:45.0,Personal foul by G. Clark (drawn by D. White),,84,78
324,3,2:45.0,,Houston full timeout,84,78
325,3,2:45.0,D. DeRozan enters the game for L. Aldridge,,84,78
326,3,2:45.0,J. Poeltl enters the game for M. Belinelli,,84,78
327,3,2:45.0,,R. Westbrook enters the game for J. Harden,84,78
328,3,2:45.0,D. White makes free throw 1 of 2,,85,78
329,3,2:45.0,D. White misses free throw 2 of 2,,85,78
330,3,2:43.0,Offensive rebound by R. Gay,,85,78
331,3,2:39.0,Turnover by R. Gay (lost ball; steal by C. Capela),,85,78
332,3,2:34.0,,R. Westbrook misses 2-pt layup from 4 ft,85,78
333,3,2:34.0,Defensive rebound by R. Gay,,85,78
334,3,2:29.0,Personal foul by A. Rivers (drawn by P. Mills),,85,78
335,3,2:29.0,P. Mills makes free throw 1 of 2,,86,78
336,3,2:29.0,,P. Tucker enters the game for C. Capela,86,78
337,3,2:29.0,P. Mills makes free throw 2 of 2,,87,78
338,3,2:18.0,,B. McLemore misses 3-pt jump shot from 26 ft,87,78
339,3,2:16.0,Defensive rebound by R. Gay,,87,78
340,3,2:01.0,D. DeRozan makes 2-pt jump shot from 11 ft (assist by D. White),,89,78
341,3,1:49.0,,R. Westbrook misses 2-pt layup from 3 ft,89,78
342,3,1:48.0,,Offensive rebound by R. Westbrook,89,78
343,3,1:46.0,,A. Rivers makes 2-pt layup from 3 ft,89,80
344,3,1:36.0,R. Gay misses 3-pt jump shot from 25 ft,,89,80
345,3,1:34.0,,Defensive rebound by R. Westbrook,89,80
346,3,1:30.0,,G. Clark misses 3-pt jump shot from 23 ft,89,80
347,3,1:27.0,Defensive rebound by P. Mills,,89,80
348,3,1:06.0,R. Gay misses 2-pt jump shot from 12 ft,,89,80
349,3,1:05.0,Offensive rebound by J. Poeltl,,89,80
350,3,1:02.0,Turnover by J. Poeltl (bad pass; steal by B. McLemore),,89,80
351,3,1:01.0,,Personal take foul by D. DeRozan (drawn by B. McLemore),89,80
352,3,1:01.0,,B. McLemore misses free throw 1 of 2,89,80
353,3,1:01.0,,Offensive rebound by Team,89,80
354,3,1:01.0,,B. McLemore misses free throw 2 of 2,89,80
355,3,1:00.0,Defensive rebound by D. DeRozan,,89,80
356,3,0:52.0,D. DeRozan misses 2-pt jump shot from 11 ft,,89,80
357,3,0:51.0,,Defensive rebound by Team,89,80
358,3,0:51.0,Loose ball foul by R. Gay (drawn by G. Clark),,89,80
359,3,0:51.0,,G. Clark misses free throw 1 of 2,89,80
360,3,0:51.0,,Offensive rebound by Team,89,80
361,3,0:51.0,,G. Clark makes free throw 2 of 2,89,81
362,3,0:51.0,,Instant Replay (Challenge: Ruling Stands),89,81
363,3,0:28.0,P. Mills misses 2-pt jump shot from 18 ft,,89,81
364,3,0:26.0,,Defensive rebound by R. Westbrook,89,81
365,3,0:24.0,,Shooting foul by D. White (drawn by G. Clark),89,81
366,3,0:24.0,,G. Clark makes free throw 1 of 2,89,82
367,3,0:24.0,,G. Clark makes free throw 2 of 2,89,83
368,3,0:03.0,R. Gay misses 3-pt jump shot from 26 ft,,89,83
369,3,0:01.0,,Defensive rebound by A. Rivers,89,83
370,3,0:00.0,,R. Westbrook misses 3-pt jump shot from 36 ft,89,83
371,3,0:00.0,,Offensive rebound by Team,89,83
372,4,11:49.0,,B. McLemore misses 3-pt jump shot from 27 ft,89,83
373,4,11:48.0,Defensive rebound by L. Aldridge,,89,83
374,4,11:28.0,Turnover by B. Forbes (lost ball; steal by P. Tucker),,89,83
375,4,11:08.0,,A. Rivers misses 3-pt jump shot from 23 ft,89,83
376,4,11:08.0,Defensive rebound by D. DeRozan,,89,83
377,4,11:03.0,Offensive foul by L. Walker (drawn by B. McLemore),,89,83
378,4,11:03.0,Turnover by L. Walker (offensive foul),,89,83
379,4,11:03.0,,D. House enters the game for A. Rivers,89,83
380,4,10:51.0,,D. House misses 3-pt jump shot from 26 ft,89,83
381,4,10:49.0,,Offensive rebound by D. House,89,83
382,4,10:48.0,,Shooting foul by D. DeRozan (drawn by C. Capela),89,83
383,4,10:48.0,,C. Capela misses free throw 1 of 2,89,83
384,4,10:48.0,,Offensive rebound by Team,89,83
385,4,10:48.0,,C. Capela makes free throw 2 of 2,89,84
386,4,10:28.0,D. White misses 3-pt jump shot from 27 ft,,89,84
387,4,10:27.0,,Defensive rebound by D. House,89,84
388,4,10:12.0,,C. Capela makes 2-pt dunk from 2 ft (assist by D. House),89,86
389,4,9:49.0,D. White misses 2-pt layup from 3 ft (block by R. Westbrook),,89,86
