,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
41,1,5:45.0,,C. Osman misses 3-pt jump shot from 24 ft,11,19
42,1,5:44.0,,Offensive rebound by T. Thompson,11,19
43,1,5:41.0,,T. Thompson makes 2-pt hook shot from 5 ft,11,21
44,1,5:21.0,D. Graham makes 2-pt jump shot from 8 ft,,13,21
45,1,5:00.0,,K. Love misses 2-pt layup from 5 ft (block by D. Graham),13,21
46,1,5:00.0,,Offensive rebound by Team,13,21
47,1,5:00.0,C. Martin enters the game for M. Bridges,,13,21
48,1,5:00.0,M. Monk enters the game for D. Graham,,13,21
49,1,5:00.0,M. Williams enters the game for C. Zeller,,13,21
50,1,5:00.0,,M. Dellavedova enters the game for D. Garland,13,21
51,1,4:54.0,,C. Sexton makes 2-pt jump shot from 20 ft,13,23
52,1,4:43.0,T. Rozier misses 2-pt jump shot from 5 ft (block by K. Love),,13,23
53,1,4:43.0,,Defensive rebound by Team,13,23
54,1,4:33.0,,C. Osman makes 2-pt layup from 1 ft (assist by K. Love),13,25
55,1,4:16.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by C. Martin),,15,25
56,1,4:16.0,Shooting foul by M. Dellavedova (drawn by B. Biyombo),,15,25
57,1,4:16.0,,J. Clarkson enters the game for C. Osman,15,25
58,1,4:16.0,,K. Porter enters the game for C. Sexton,15,25
59,1,4:16.0,B. Biyombo misses free throw 1 of 1,,15,25
60,1,4:13.0,,Defensive rebound by K. Love,15,25
61,1,4:07.0,,Personal foul by M. Williams (drawn by T. Thompson),15,25
62,1,4:07.0,,L. Nance enters the game for K. Love,15,25
63,1,3:53.0,,K. Porter misses 3-pt jump shot from 25 ft,15,25
64,1,3:49.0,Defensive rebound by M. Monk,,15,25
65,1,3:37.0,M. Monk makes 2-pt layup at rim (assist by B. Biyombo),,17,25
66,1,3:23.0,,L. Nance makes 2-pt jump shot from 10 ft (assist by M. Dellavedova),17,27
67,1,3:00.0,M. Williams misses 2-pt jump shot from 10 ft,,17,27
68,1,2:58.0,,Defensive rebound by T. Thompson,17,27
69,1,2:45.0,,K. Porter misses 2-pt layup from 3 ft,17,27
70,1,2:41.0,,Offensive rebound by K. Porter,17,27
71,1,2:40.0,,L. Nance misses 3-pt jump shot from 29 ft,17,27
72,1,2:37.0,,Offensive rebound by T. Thompson,17,27
73,1,2:36.0,,Personal foul by M. Williams (drawn by T. Thompson),17,27
74,1,2:36.0,,Cleveland full timeout,17,27
75,1,2:36.0,D. Graham enters the game for B. Biyombo,,17,27
76,1,2:36.0,C. Zeller enters the game for T. Rozier,,17,27
77,1,2:36.0,,D. Garland enters the game for M. Dellavedova,17,27
78,1,2:36.0,,J. Henson enters the game for T. Thompson,17,27
79,1,2:25.0,,J. Clarkson misses 3-pt jump shot from 24 ft,17,27
80,1,2:23.0,Defensive rebound by C. Martin,,17,27
81,1,2:02.0,Shooting foul by D. Garland (drawn by C. Zeller),,17,27
82,1,2:02.0,C. Zeller misses free throw 1 of 2,,17,27
83,1,2:02.0,Offensive rebound by Team,,17,27
84,1,2:02.0,C. Zeller makes free throw 2 of 2,,18,27
85,1,1:38.0,,J. Clarkson misses 3-pt jump shot from 25 ft,18,27
86,1,1:36.0,,Offensive rebound by Team,18,27
87,1,1:36.0,Loose ball foul by C. Martin (drawn by J. Henson),,18,27
88,1,1:28.0,,K. Porter makes 2-pt dunk from 1 ft (assist by D. Garland),18,29
89,1,1:11.0,M. Monk makes 3-pt jump shot from 25 ft (assist by M. Williams),,21,29
90,1,0:54.0,,Turnover by L. Nance (lost ball; steal by C. Martin),21,29
91,1,0:49.0,D. Graham misses 3-pt jump shot from 25 ft,,21,29
92,1,0:45.0,Offensive rebound by C. Zeller,,21,29
93,1,0:44.0,M. Williams misses 3-pt jump shot from 26 ft,,21,29
94,1,0:41.0,,Defensive rebound by L. Nance,21,29
95,1,0:31.0,,D. Garland misses 3-pt jump shot from 27 ft,21,29
96,1,0:25.0,,Offensive rebound by J. Henson,21,29
97,1,0:09.0,,Turnover by Team (shot clock),21,29
98,1,0:03.0,Personal foul by D. Garland (drawn by C. Zeller),,21,29
99,1,0:03.0,,M. Dellavedova enters the game for D. Garland,21,29
100,1,0:03.0,,T. Thompson enters the game for J. Henson,21,29
101,1,0:00.0,M. Monk misses 2-pt jump shot from 10 ft,,21,29
102,1,0:00.0,,Defensive rebound by J. Clarkson,21,29
103,2,11:45.0,M. Monk misses 2-pt layup from 1 ft,,21,29
104,2,11:45.0,Offensive rebound by C. Zeller,,21,29
105,2,11:45.0,C. Zeller makes 2-pt layup at rim,,23,29
106,2,11:45.0,Shooting foul by J. Henson (drawn by C. Zeller),,23,29
107,2,11:45.0,C. Zeller makes free throw 1 of 1,,24,29
108,2,11:20.0,,Turnover by D. Garland (lost ball; steal by D. Graham),24,29
109,2,11:06.0,D. Graham misses 3-pt jump shot from 31 ft,,24,29
110,2,11:02.0,,Defensive rebound by L. Nance,24,29
111,2,10:39.0,,J. Clarkson makes 2-pt layup at rim (assist by K. Porter),24,31
112,2,10:26.0,C. Zeller misses 2-pt layup from 3 ft (block by L. Nance),,24,31
113,2,10:23.0,,Defensive rebound by J. Clarkson,24,31
114,2,10:19.0,,K. Porter makes 2-pt layup at rim (assist by J. Clarkson),24,33
115,2,9:59.0,C. Zeller makes 2-pt layup at rim (assist by M. Kidd-Gilchrist),,26,33
116,2,9:59.0,Shooting foul by J. Henson (drawn by C. Zeller),,26,33
117,2,9:59.0,C. Zeller makes free throw 1 of 1,,27,33
118,2,9:54.0,,Turnover by D. Garland (out of bounds lost ball),27,33
119,2,9:34.0,M. Kidd-Gilchrist misses 3-pt jump shot from 26 ft,,27,33
120,2,9:31.0,,Defensive rebound by L. Nance,27,33
121,2,9:19.0,,D. Garland misses 3-pt jump shot from 23 ft,27,33
122,2,9:17.0,Defensive rebound by C. Zeller,,27,33
123,2,9:04.0,C. Martin misses 3-pt jump shot from 24 ft,,27,33
124,2,9:02.0,,Defensive rebound by D. Garland,27,33
125,2,8:54.0,,D. Garland makes 2-pt layup at rim,27,35
126,2,8:53.0,Charlotte full timeout,,27,35
127,2,8:53.0,B. Biyombo enters the game for C. Martin,,27,35
128,2,8:53.0,M. Bridges enters the game for C. Zeller,,27,35
129,2,8:31.0,D. Graham misses 3-pt jump shot from 24 ft,,27,35
130,2,8:29.0,Offensive rebound by D. Graham,,27,35
131,2,8:24.0,B. Biyombo misses 2-pt layup at rim,,27,35
132,2,8:22.0,Offensive rebound by B. Biyombo,,27,35
133,2,8:22.0,Shooting foul by L. Nance (drawn by B. Biyombo),,27,35
134,2,8:22.0,B. Biyombo misses free throw 1 of 2,,27,35
135,2,8:22.0,Offensive rebound by Team,,27,35
136,2,8:22.0,B. Biyombo misses free throw 2 of 2,,27,35
137,2,8:19.0,,Defensive rebound by L. Nance,27,35
138,2,8:07.0,,J. Clarkson makes 2-pt jump shot from 5 ft,27,37
139,2,7:39.0,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft,,27,37
140,2,7:36.0,,Defensive rebound by J. Henson,27,37
141,2,7:27.0,,D. Garland misses 3-pt jump shot from 24 ft,27,37
142,2,7:20.0,Defensive rebound by M. Bridges,,27,37
143,2,7:17.0,M. Bridges makes 2-pt layup from 1 ft,,29,37
144,2,7:00.0,,J. Clarkson misses 2-pt layup from 1 ft,29,37
145,2,7:00.0,,Offensive rebound by Team,29,37
146,2,7:00.0,T. Rozier enters the game for D. Graham,,29,37
147,2,7:00.0,M. Williams enters the game for M. Kidd-Gilchrist,,29,37
148,2,7:00.0,,M. Dellavedova enters the game for D. Garland,29,37
149,2,7:00.0,,K. Love enters the game for J. Henson,29,37
150,2,7:00.0,,T. Thompson enters the game for L. Nance,29,37
151,2,6:55.0,,K. Love misses 3-pt jump shot from 26 ft,29,37
152,2,6:52.0,,Offensive rebound by K. Porter,29,37
153,2,6:47.0,,T. Thompson misses 2-pt hook shot from 8 ft,29,37
154,2,6:44.0,Defensive rebound by M. Monk,,29,37
155,2,6:42.0,Personal foul by M. Dellavedova (drawn by M. Williams),,29,37
156,2,6:42.0,,C. Osman enters the game for J. Clarkson,29,37
157,2,6:42.0,,C. Sexton enters the game for K. Porter,29,37
158,2,6:25.0,M. Bridges misses 2-pt jump shot from 5 ft,,29,37
159,2,6:22.0,,Defensive rebound by K. Love,29,37
160,2,6:20.0,,C. Sexton makes 2-pt layup from 1 ft (assist by K. Love),29,39
161,2,5:56.0,T. Rozier makes 2-pt layup from 1 ft,,31,39
162,2,5:37.0,,K. Love misses 2-pt jump shot from 15 ft,31,39
163,2,5:34.0,Defensive rebound by B. Biyombo,,31,39
164,2,5:26.0,T. Rozier misses 2-pt jump shot from 14 ft,,31,39
165,2,5:22.0,Offensive rebound by B. Biyombo,,31,39
166,2,5:17.0,M. Williams misses 2-pt jump shot from 10 ft,,31,39
167,2,5:15.0,Offensive rebound by B. Biyombo,,31,39
168,2,5:08.0,Personal foul by T. Thompson (drawn by T. Rozier),,31,39
169,2,5:08.0,T. Rozier makes free throw 1 of 2,,32,39
170,2,5:08.0,D. Graham enters the game for M. Monk,,32,39
171,2,5:08.0,T. Rozier makes free throw 2 of 2,,33,39
172,2,4:57.0,,C. Osman makes 2-pt layup at rim (assist by K. Love),33,41
173,2,4:33.0,M. Williams misses 2-pt jump shot from 7 ft,,33,41
174,2,4:31.0,,Defensive rebound by K. Love,33,41
175,2,4:27.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,33,41
176,2,4:21.0,Defensive rebound by M. Williams,,33,41
177,2,4:16.0,D. Graham misses 2-pt jump shot from 6 ft,,33,41
178,2,4:14.0,,Defensive rebound by K. Love,33,41
179,2,4:08.0,,T. Thompson misses 2-pt layup from 1 ft (block by B. Biyombo),33,41
180,2,4:08.0,,Offensive rebound by Team,33,41
181,2,3:56.0,,C. Osman makes 2-pt jump shot from 5 ft (assist by T. Thompson),33,43
182,2,3:42.0,Turnover by M. Bridges (bad pass; steal by C. Sexton),,33,43
183,2,3:30.0,,T. Thompson makes 2-pt layup from 1 ft (assist by C. Sexton),33,45
184,2,3:27.0,Charlotte full timeout,,33,45
185,2,3:27.0,C. Martin enters the game for B. Biyombo,,33,45
186,2,3:27.0,C. Zeller enters the game for M. Bridges,,33,45
187,2,3:17.0,Personal foul by M. Dellavedova (drawn by D. Graham),,33,45
188,2,3:17.0,D. Graham misses free throw 1 of 2,,33,45
189,2,3:17.0,Offensive rebound by Team,,33,45
190,2,3:17.0,D. Graham makes free throw 2 of 2,,34,45
191,2,3:03.0,,C. Sexton makes 2-pt jump shot from 7 ft (assist by M. Dellavedova),34,47
192,2,2:41.0,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),,36,47
193,2,2:33.0,,Offensive foul by T. Thompson (drawn by C. Martin),36,47
194,2,2:33.0,,Turnover by T. Thompson (offensive foul),36,47
195,2,2:33.0,,J. Clarkson enters the game for M. Dellavedova,36,47
196,2,2:15.0,C. Zeller makes 2-pt layup from 1 ft (assist by C. Martin),,38,47
197,2,1:57.0,,Turnover by C. Sexton (bad pass; steal by C. Martin),38,47
198,2,1:52.0,C. Martin misses 2-pt layup from 2 ft,,38,47
199,2,1:50.0,,Defensive rebound by K. Love,38,47
200,2,1:37.0,,C. Sexton makes 2-pt jump shot from 19 ft,38,49
201,2,1:20.0,M. Williams makes 3-pt jump shot from 26 ft (assist by D. Graham),,41,49
202,2,0:55.0,,T. Thompson makes 2-pt hook shot from 4 ft,41,51
203,2,0:39.0,M. Williams misses 3-pt jump shot from 22 ft,,41,51
204,2,0:36.0,,Defensive rebound by T. Thompson,41,51
205,2,0:22.0,,C. Sexton makes 2-pt jump shot from 4 ft,41,53
206,2,0:04.0,D. Graham misses 2-pt jump shot from 8 ft,,41,53
207,2,0:02.0,,Defensive rebound by K. Love,41,53
208,3,11:47.0,T. Rozier misses 3-pt jump shot from 25 ft,,41,53
209,3,11:45.0,,Defensive rebound by T. Thompson,41,53
210,3,11:35.0,,K. Love makes 3-pt jump shot from 25 ft (assist by D. Garland),41,56
211,3,11:14.0,Turnover by T. Rozier (bad pass; steal by C. Sexton),,41,56
212,3,11:13.0,,C. Osman makes 2-pt layup from 1 ft (assist by C. Sexton),41,58
213,3,11:13.0,,Shooting foul by D. Graham (drawn by C. Osman),41,58
214,3,11:13.0,,C. Osman misses free throw 1 of 1,41,58
215,3,11:11.0,Defensive rebound by C. Zeller,,41,58
216,3,10:53.0,D. Graham misses 3-pt jump shot from 26 ft,,41,58
217,3,10:51.0,,Defensive rebound by T. Thompson,41,58
218,3,10:49.0,,C. Sexton makes 2-pt jump shot from 8 ft,41,60
219,3,10:49.0,,Shooting foul by M. Bridges (drawn by C. Sexton),41,60
220,3,10:49.0,,C. Sexton makes free throw 1 of 1,41,61
221,3,10:24.0,D. Graham misses 3-pt jump shot from 26 ft,,41,61
222,3,10:20.0,,Defensive rebound by T. Thompson,41,61
223,3,10:10.0,,Turnover by T. Thompson (bad pass; steal by T. Rozier),41,61
224,3,10:06.0,T. Rozier makes 2-pt layup from 1 ft,,43,61
225,3,9:53.0,,K. Love makes 3-pt jump shot from 26 ft (assist by C. Osman),43,64
226,3,9:40.0,Offensive foul by T. Rozier (drawn by D. Garland),,43,64
227,3,9:40.0,Turnover by T. Rozier (offensive foul),,43,64
228,3,9:40.0,M. Williams enters the game for C. Zeller,,43,64
229,3,9:20.0,,Offensive foul by C. Sexton (drawn by T. Rozier),43,64
230,3,9:20.0,,Turnover by C. Sexton (offensive foul),43,64
231,3,9:03.0,D. Graham misses 2-pt jump shot from 15 ft,,43,64
232,3,9:03.0,,Defensive rebound by Team,43,64
233,3,9:03.0,Loose ball foul by B. Biyombo (drawn by C. Osman),,43,64
234,3,8:51.0,,D. Garland makes 3-pt jump shot from 30 ft (assist by K. Love),43,67
235,3,8:35.0,Offensive foul by B. Biyombo (drawn by K. Love),,43,67
236,3,8:35.0,Turnover by B. Biyombo (offensive foul),,43,67
237,3,8:35.0,Violation by Team (delay of game),,43,67
238,3,8:20.0,,Turnover by C. Osman (bad pass),43,67
239,3,8:20.0,C. Zeller enters the game for B. Biyombo,,43,67
240,3,8:09.0,M. Williams makes 2-pt jump shot from 5 ft (assist by D. Graham),,45,67
241,3,7:57.0,,D. Garland misses 3-pt jump shot from 30 ft,45,67
242,3,7:55.0,Defensive rebound by M. Bridges,,45,67
243,3,7:49.0,T. Rozier misses 3-pt jump shot from 24 ft,,45,67
244,3,7:44.0,,Defensive rebound by K. Love,45,67
245,3,7:39.0,,Turnover by C. Sexton (bad pass; steal by D. Graham),45,67
246,3,7:34.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by M. Williams),,48,67
247,3,7:32.0,,Cleveland full timeout,48,67
248,3,7:32.0,C. Martin enters the game for M. Bridges,,48,67
249,3,7:32.0,,M. Dellavedova enters the game for D. Garland,48,67
250,3,7:23.0,,K. Love misses 3-pt jump shot from 26 ft,48,67
251,3,7:21.0,Defensive rebound by M. Williams,,48,67
252,3,7:02.0,C. Martin makes 2-pt layup at rim,,50,67
253,3,6:46.0,,Turnover by C. Osman (traveling),50,67
254,3,6:24.0,T. Rozier misses 3-pt jump shot from 25 ft,,50,67
255,3,6:21.0,,Defensive rebound by K. Love,50,67
256,3,6:09.0,,K. Love makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),50,70
257,3,5:55.0,Personal foul by T. Thompson (drawn by D. Graham),,50,70
258,3,5:46.0,T. Rozier misses 2-pt jump shot from 4 ft,,50,70
259,3,5:43.0,,Defensive rebound by C. Sexton,50,70
260,3,5:42.0,,Personal foul by C. Zeller (drawn by M. Dellavedova),50,70
261,3,5:42.0,D. Bacon enters the game for T. Rozier,,50,70
262,3,5:36.0,,Shooting foul by M. Williams (drawn by K. Love),50,70
263,3,5:36.0,,K. Love makes free throw 1 of 2,50,71
264,3,5:36.0,,K. Love makes free throw 2 of 2,50,72
265,3,5:14.0,C. Martin misses 2-pt layup from 1 ft,,50,72
266,3,5:12.0,,Defensive rebound by C. Sexton,50,72
267,3,5:08.0,,C. Sexton misses 2-pt layup from 2 ft,50,72
268,3,5:05.0,,Offensive rebound by C. Osman,50,72
269,3,5:05.0,,C. Osman misses 2-pt layup from 2 ft,50,72
270,3,5:05.0,Defensive rebound by M. Williams,,50,72
271,3,5:05.0,Personal foul by C. Sexton (drawn by C. Zeller),,50,72
272,3,4:44.0,D. Bacon misses 3-pt jump shot from 27 ft,,50,72
273,3,4:41.0,,Defensive rebound by C. Osman,50,72
274,3,4:30.0,,C. Sexton misses 3-pt jump shot from 28 ft,50,72
275,3,4:27.0,Defensive rebound by C. Zeller,,50,72
276,3,4:19.0,C. Zeller misses 3-pt jump shot from 28 ft,,50,72
277,3,4:16.0,,Defensive rebound by K. Love,50,72
278,3,4:05.0,,Turnover by K. Love (lost ball; steal by C. Martin),50,72
279,3,4:02.0,M. Williams misses 2-pt layup at rim (block by C. Osman),,50,72
280,3,4:00.0,,Defensive rebound by T. Thompson,50,72
281,3,3:56.0,,C. Sexton misses 2-pt layup from 4 ft,50,72
282,3,3:56.0,,Offensive rebound by Team,50,72
283,3,3:56.0,M. Kidd-Gilchrist enters the game for C. Zeller,,50,72
284,3,3:56.0,,J. Clarkson enters the game for K. Love,50,72
285,3,3:56.0,,L. Nance enters the game for C. Osman,50,72
286,3,3:56.0,,K. Porter enters the game for C. Sexton,50,72
287,3,3:38.0,,M. Dellavedova misses 2-pt jump shot from 4 ft,50,72
288,3,3:36.0,Defensive rebound by M. Kidd-Gilchrist,,50,72
289,3,3:20.0,M. Williams makes 2-pt hook shot from 7 ft,,52,72
290,3,3:05.0,,L. Nance misses 3-pt jump shot from 25 ft,52,72
291,3,3:03.0,,Offensive rebound by J. Clarkson,52,72
292,3,2:49.0,,T. Thompson misses 2-pt hook shot from 5 ft,52,72
293,3,2:48.0,,Offensive rebound by M. Dellavedova,52,72
294,3,2:48.0,,Personal foul by M. Williams (drawn by M. Dellavedova),52,72
295,3,2:48.0,Charlotte full timeout,,52,72
296,3,2:48.0,T. Rozier enters the game for D. Graham,,52,72
297,3,2:48.0,,M. Dellavedova makes free throw 1 of 2,52,73
298,3,2:48.0,,M. Dellavedova makes free throw 2 of 2,52,74
299,3,2:32.0,T. Rozier makes 2-pt jump shot from 9 ft (assist by M. Williams),,54,74
300,3,2:16.0,,Turnover by M. Dellavedova (bad pass; steal by D. Bacon),54,74
301,3,2:12.0,T. Rozier misses 2-pt layup from 1 ft,,54,74
302,3,2:06.0,Offensive rebound by T. Rozier,,54,74
303,3,2:06.0,T. Rozier makes 2-pt layup from 1 ft,,56,74
304,3,1:50.0,,Turnover by M. Dellavedova (lost ball; steal by T. Rozier),56,74
305,3,1:41.0,M. Kidd-Gilchrist makes 2-pt jump shot from 5 ft (assist by C. Martin),,58,74
306,3,1:22.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Clarkson),58,74
307,3,1:22.0,,J. Clarkson makes free throw 1 of 2,58,75
308,3,1:22.0,,D. Garland enters the game for M. Dellavedova,58,75
309,3,1:22.0,,J. Henson enters the game for T. Thompson,58,75
310,3,1:22.0,,J. Clarkson makes free throw 2 of 2,58,76
311,3,0:57.0,M. Kidd-Gilchrist makes 3-pt jump shot from 25 ft (assist by C. Martin),,61,76
312,3,0:44.0,,J. Clarkson misses 2-pt jump shot from 7 ft,61,76
313,3,0:41.0,Defensive rebound by M. Kidd-Gilchrist,,61,76
314,3,0:29.0,T. Rozier misses 3-pt jump shot from 26 ft,,61,76
315,3,0:27.0,,Defensive rebound by L. Nance,61,76
316,3,0:05.0,,Turnover by Team (shot clock),61,76
317,3,0:05.0,D. Graham enters the game for M. Kidd-Gilchrist,,61,76
318,3,0:05.0,,M. Dellavedova enters the game for D. Garland,61,76
319,3,0:05.0,,T. Thompson enters the game for J. Henson,61,76
320,3,0:02.0,Personal foul by K. Porter (drawn by D. Graham),,61,76
321,3,0:00.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by D. Bacon),,64,76
322,4,11:52.0,,Turnover by K. Porter (lost ball; steal by T. Rozier),64,76
323,4,11:49.0,T. Rozier misses 2-pt dunk from 1 ft,,64,76
324,4,11:49.0,,Defensive rebound by Team,64,76
325,4,11:35.0,,K. Porter makes 3-pt jump shot from 25 ft (assist by J. Clarkson),64,79
326,4,11:21.0,Shooting foul by K. Porter (drawn by D. Bacon),,64,79
327,4,11:21.0,D. Bacon makes free throw 1 of 2,,65,79
328,4,11:21.0,D. Bacon misses free throw 2 of 2,,65,79
329,4,11:16.0,Offensive rebound by T. Rozier,,65,79
330,4,11:16.0,Shooting foul by K. Porter (drawn by D. Bacon),,65,79
331,4,11:16.0,D. Bacon misses free throw 1 of 2,,65,79
332,4,11:16.0,Offensive rebound by Team,,65,79
333,4,11:16.0,D. Bacon makes free throw 2 of 2,,66,79
334,4,11:10.0,,Personal foul by T. Rozier (drawn by K. Porter),66,79
335,4,10:53.0,,Personal foul by M. Bridges (drawn by D. Garland),66,79
336,4,10:48.0,,D. Garland misses 3-pt jump shot from 28 ft,66,79
337,4,10:45.0,Defensive rebound by D. Bacon,,66,79
338,4,10:37.0,M. Bridges misses 3-pt jump shot from 23 ft,,66,79
339,4,10:35.0,,Defensive rebound by J. Henson,66,79
340,4,10:19.0,,K. Porter misses 3-pt jump shot from 25 ft,66,79
341,4,10:16.0,Defensive rebound by M. Bridges,,66,79
342,4,9:58.0,D. Bacon makes 2-pt jump shot from 1 ft,,68,79
343,4,9:41.0,,Offensive foul by L. Nance (drawn by M. Kidd-Gilchrist),68,79
344,4,9:41.0,,Turnover by L. Nance (offensive foul),68,79
345,4,9:41.0,,K. Love enters the game for J. Clarkson,68,79
346,4,9:41.0,,C. Osman enters the game for J. Henson,68,79
347,4,9:41.0,,C. Sexton enters the game for L. Nance,68,79
348,4,9:41.0,,T. Thompson enters the game for K. Porter,68,79
349,4,9:25.0,C. Martin misses 3-pt jump shot from 25 ft,,68,79
350,4,9:22.0,,Defensive rebound by K. Love,68,79
351,4,9:08.0,,C. Osman misses 3-pt jump shot from 24 ft,68,79
352,4,9:08.0,,Offensive rebound by Team,68,79
353,4,9:08.0,Loose ball foul by M. Bridges (drawn by T. Thompson),,68,79
354,4,9:08.0,D. Graham enters the game for C. Martin,,68,79
355,4,9:00.0,,Turnover by K. Love (traveling),68,79
356,4,8:43.0,T. Rozier misses 2-pt jump shot from 6 ft,,68,79
357,4,8:41.0,Offensive rebound by T. Rozier,,68,79
358,4,8:28.0,D. Graham misses 2-pt jump shot from 4 ft,,68,79
359,4,8:26.0,,Defensive rebound by T. Thompson,68,79
360,4,8:13.0,,C. Sexton misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),68,79
361,4,8:10.0,,Offensive rebound by T. Thompson,68,79
362,4,8:09.0,,K. Love makes 3-pt jump shot from 24 ft (assist by T. Thompson),68,82
363,4,8:09.0,Charlotte full timeout,,68,82
364,4,8:09.0,M. Williams enters the game for M. Bridges,,68,82
365,4,8:09.0,C. Zeller enters the game for M. Kidd-Gilchrist,,68,82
366,4,7:51.0,D. Bacon misses 2-pt jump shot from 7 ft,,68,82
367,4,7:50.0,Offensive rebound by D. Bacon,,68,82
368,4,7:44.0,T. Rozier misses 2-pt jump shot from 6 ft,,68,82
369,4,7:41.0,,Defensive rebound by T. Thompson,68,82
370,4,7:23.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Garland),68,84
371,4,7:09.0,T. Rozier misses 3-pt jump shot from 23 ft,,68,84
372,4,7:09.0,Offensive rebound by Team,,68,84
373,4,7:09.0,,Loose ball foul by C. Sexton (drawn by C. Zeller),68,84
374,4,6:57.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by D. Graham),,71,84
375,4,6:36.0,,Turnover by K. Love (bad pass),71,84
376,4,6:36.0,C. Martin enters the game for D. Bacon,,71,84
377,4,6:28.0,D. Graham makes 3-pt jump shot from 32 ft,,74,84
378,4,6:24.0,,Cleveland full timeout,74,84
379,4,6:24.0,,J. Clarkson enters the game for D. Garland,74,84
380,4,6:08.0,,Shooting foul by D. Graham (drawn by C. Osman),74,84
381,4,6:08.0,,C. Osman makes free throw 1 of 3,74,85
382,4,6:08.0,,C. Osman misses free throw 2 of 3,74,85
383,4,6:08.0,,Offensive rebound by Team,74,85
384,4,6:08.0,,C. Osman misses free throw 3 of 3,74,85
385,4,6:05.0,Defensive rebound by C. Martin,,74,85
386,4,5:53.0,C. Zeller misses 2-pt hook shot from 3 ft,,74,85
