,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
94,1,0:43.0,,L. Nance makes 2-pt layup from 1 ft (assist by M. Dellavedova),23,26
95,1,0:25.0,G. Temple makes 2-pt layup from 1 ft (assist by N. Claxton),,25,26
96,1,0:00.0,,J. Clarkson misses 2-pt layup from 2 ft,25,26
97,1,0:00.0,Defensive rebound by N. Claxton,,25,26
98,2,11:45.0,,J. Clarkson misses 2-pt jump shot from 16 ft (block by N. Claxton),25,26
99,2,11:40.0,,Offensive rebound by M. Dellavedova,25,26
100,2,11:37.0,,Turnover by L. Nance (lost ball; steal by I. Shumpert),25,26
101,2,11:30.0,T. Pinson makes 2-pt jump shot from 19 ft (assist by G. Temple),,27,26
102,2,11:17.0,,Def 3 sec tech foul by Team,27,26
103,2,11:17.0,,J. Clarkson misses technical free throw,27,26
104,2,11:17.0,,Offensive rebound by Team,27,26
105,2,11:09.0,,J. Clarkson misses 3-pt jump shot from 26 ft,27,26
106,2,11:05.0,Defensive rebound by G. Temple,,27,26
107,2,10:53.0,N. Claxton misses 2-pt layup from 3 ft (block by L. Nance),,27,26
108,2,10:50.0,,Defensive rebound by L. Nance,27,26
109,2,10:45.0,,L. Nance makes 3-pt jump shot from 26 ft (assist by K. Porter),27,29
110,2,10:36.0,Personal foul by K. Porter (drawn by J. Harris),,27,29
111,2,10:28.0,J. Harris makes 2-pt layup from 1 ft,,29,29
112,2,10:09.0,,J. Clarkson misses 2-pt layup from 5 ft,29,29
113,2,10:03.0,,Offensive rebound by L. Nance,29,29
114,2,10:03.0,,L. Nance makes 2-pt layup at rim,29,31
115,2,10:00.0,Personal foul by A. McKinnie (drawn by G. Temple),,29,31
116,2,9:52.0,Turnover by G. Temple (bad pass; steal by M. Dellavedova),,29,31
117,2,9:43.0,,L. Nance misses 2-pt jump shot from 9 ft,29,31
118,2,9:41.0,Defensive rebound by G. Temple,,29,31
119,2,9:32.0,Turnover by G. Temple (bad pass; steal by L. Nance),,29,31
120,2,9:29.0,,K. Porter makes 2-pt dunk from 1 ft (assist by M. Dellavedova),29,33
121,2,9:10.0,J. Harris makes 3-pt jump shot from 24 ft (assist by T. Pinson),,32,33
122,2,8:58.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Dellavedova),32,35
123,2,8:43.0,G. Temple misses 3-pt jump shot from 23 ft,,32,35
124,2,8:39.0,,Defensive rebound by K. Porter,32,35
125,2,8:36.0,,Shooting foul by T. Pinson (drawn by K. Porter),32,35
126,2,8:36.0,,K. Porter makes free throw 1 of 2,32,36
127,2,8:36.0,T. Prince enters the game for N. Claxton,,32,36
128,2,8:36.0,,K. Porter misses free throw 2 of 2,32,36
129,2,8:32.0,,Offensive rebound by A. McKinnie,32,36
130,2,8:29.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,32,36
131,2,8:26.0,Defensive rebound by G. Temple,,32,36
132,2,8:07.0,I. Shumpert misses 2-pt layup at rim,,32,36
133,2,8:05.0,,Defensive rebound by L. Nance,32,36
134,2,8:01.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,32,36
135,2,7:54.0,Defensive rebound by J. Harris,,32,36
136,2,7:42.0,T. Prince makes 3-pt jump shot from 26 ft (assist by T. Pinson),,35,36
137,2,7:24.0,,J. Clarkson misses 2-pt layup from 2 ft (block by G. Temple),35,36
138,2,7:24.0,Defensive rebound by J. Harris,,35,36
139,2,7:24.0,Personal foul by M. Dellavedova (drawn by T. Pinson),,35,36
140,2,7:24.0,J. Allen enters the game for I. Shumpert,,35,36
141,2,7:24.0,,D. Garland enters the game for M. Dellavedova,35,36
142,2,7:24.0,,T. Thompson enters the game for L. Nance,35,36
143,2,7:15.0,T. Pinson misses 2-pt layup from 2 ft,,35,36
144,2,7:14.0,,Defensive rebound by D. Garland,35,36
145,2,7:04.0,,D. Garland misses 2-pt layup from 1 ft,35,36
146,2,7:01.0,Defensive rebound by J. Allen,,35,36
147,2,6:53.0,J. Harris misses 3-pt jump shot from 25 ft,,35,36
148,2,6:53.0,Offensive rebound by T. Prince,,35,36
149,2,6:53.0,Brooklyn full timeout,,35,36
150,2,6:53.0,S. Dinwiddie enters the game for T. Pinson,,35,36
151,2,6:53.0,,C. Osman enters the game for J. Clarkson,35,36
152,2,6:53.0,,C. Sexton enters the game for A. McKinnie,35,36
153,2,6:43.0,Personal foul by C. Osman (drawn by J. Allen),,35,36
154,2,6:31.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,35,36
155,2,6:28.0,Offensive rebound by J. Allen,,35,36
156,2,6:25.0,J. Allen misses 2-pt hook shot from 10 ft,,35,36
157,2,6:23.0,,Defensive rebound by T. Thompson,35,36
158,2,6:14.0,,T. Thompson makes 2-pt hook shot from 10 ft (assist by C. Sexton),35,38
159,2,6:03.0,S. Dinwiddie makes 2-pt layup from 2 ft,,37,38
160,2,6:03.0,,Violation by Team (def goaltending),37,38
161,2,5:45.0,,D. Garland misses 3-pt jump shot from 23 ft,37,38
162,2,5:44.0,,Offensive rebound by Team,37,38
163,2,5:36.0,Violation by Team (kicked ball),,37,38
164,2,5:27.0,,C. Sexton misses 2-pt jump shot from 9 ft,37,38
165,2,5:23.0,Defensive rebound by J. Harris,,37,38
166,2,5:04.0,T. Prince makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,39,38
167,2,4:45.0,,T. Thompson misses 2-pt hook shot from 11 ft,39,38
168,2,4:43.0,Defensive rebound by T. Prince,,39,38
169,2,4:35.0,S. Dinwiddie makes 2-pt jump shot from 16 ft,,41,38
170,2,4:34.0,,Cleveland full timeout,41,38
171,2,4:20.0,,D. Garland makes 3-pt jump shot from 25 ft (assist by T. Thompson),41,41
172,2,4:05.0,S. Dinwiddie makes 2-pt layup from 2 ft,,43,41
173,2,3:53.0,,Turnover by D. Garland (bad pass; steal by J. Allen),43,41
174,2,3:51.0,S. Dinwiddie makes 2-pt layup from 2 ft (assist by J. Allen),,45,41
175,2,3:51.0,,Violation by Team (def goaltending),45,41
176,2,3:39.0,,D. Garland makes 3-pt jump shot from 28 ft (assist by K. Porter),45,44
177,2,3:25.0,S. Dinwiddie misses 2-pt layup from 1 ft,,45,44
178,2,3:22.0,,Defensive rebound by T. Thompson,45,44
179,2,3:16.0,,D. Garland misses 2-pt jump shot from 9 ft,45,44
180,2,3:13.0,Defensive rebound by J. Allen,,45,44
181,2,3:08.0,T. Prince misses 2-pt jump shot at rim,,45,44
182,2,3:05.0,,Defensive rebound by D. Garland,45,44
183,2,3:00.0,,C. Sexton misses 2-pt jump shot from 11 ft,45,44
184,2,2:58.0,,Offensive rebound by T. Thompson,45,44
185,2,2:55.0,,Turnover by T. Thompson (bad pass; steal by G. Temple),45,44
186,2,2:50.0,T. Prince makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,48,44
187,2,2:25.0,,C. Osman makes 2-pt layup from 1 ft (assist by K. Porter),48,46
188,2,2:17.0,Turnover by T. Prince (bad pass; steal by K. Porter),,48,46
189,2,1:57.0,,C. Sexton misses 2-pt layup from 3 ft (block by S. Dinwiddie),48,46
190,2,1:54.0,Defensive rebound by J. Harris,,48,46
191,2,1:51.0,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),,50,46
192,2,1:36.0,,Shooting foul by J. Allen (drawn by C. Osman),50,46
193,2,1:36.0,,C. Osman makes free throw 1 of 2,50,47
194,2,1:36.0,D. Musa enters the game for J. Harris,,50,47
195,2,1:36.0,T. Pinson enters the game for G. Temple,,50,47
196,2,1:36.0,,J. Clarkson enters the game for K. Porter,50,47
197,2,1:36.0,,L. Nance enters the game for T. Thompson,50,47
198,2,1:36.0,,C. Osman makes free throw 2 of 2,50,48
199,2,1:11.0,D. Musa misses 2-pt jump shot from 11 ft,,50,48
200,2,1:09.0,,Defensive rebound by L. Nance,50,48
201,2,0:59.0,,D. Garland misses 3-pt jump shot from 30 ft,50,48
202,2,0:56.0,Defensive rebound by J. Allen,,50,48
203,2,0:51.0,Offensive foul by T. Prince (drawn by C. Osman),,50,48
204,2,0:51.0,Turnover by T. Prince (offensive foul),,50,48
205,2,0:35.0,,C. Sexton misses 2-pt layup from 1 ft (block by J. Allen),50,48
206,2,0:32.0,Defensive rebound by T. Prince,,50,48
207,2,0:29.0,T. Prince misses 2-pt layup at rim,,50,48
208,2,0:26.0,,Defensive rebound by L. Nance,50,48
209,2,0:05.0,,L. Nance makes 3-pt jump shot from 23 ft (assist by J. Clarkson),50,51
210,2,0:00.0,D. Musa makes 2-pt layup at rim (assist by S. Dinwiddie),,52,51
211,2,0:00.0,Instant Replay (Request: Ruling Stands),,52,51
212,3,11:44.0,,T. Thompson misses 2-pt hook shot from 8 ft,52,51
213,3,11:41.0,Defensive rebound by J. Allen,,52,51
214,3,11:34.0,J. Harris misses 3-pt jump shot from 27 ft,,52,51
215,3,11:29.0,Offensive rebound by J. Allen,,52,51
216,3,11:29.0,,Violation by Team (jump ball),52,51
217,3,11:20.0,S. Dinwiddie misses 2-pt jump shot from 20 ft,,52,51
218,3,11:17.0,,Defensive rebound by T. Thompson,52,51
219,3,11:07.0,,Turnover by D. Garland (bad pass; steal by T. Prince),52,51
220,3,11:02.0,G. Temple makes 2-pt layup from 1 ft (assist by T. Prince),,54,51
221,3,10:45.0,,C. Sexton misses 3-pt jump shot from 26 ft,54,51
222,3,10:43.0,Defensive rebound by J. Harris,,54,51
223,3,10:31.0,G. Temple misses 3-pt jump shot from 26 ft,,54,51
224,3,10:28.0,,Defensive rebound by C. Osman,54,51
225,3,10:10.0,,C. Osman makes 2-pt layup at rim,54,53
226,3,9:49.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,54,53
227,3,9:47.0,,Defensive rebound by L. Nance,54,53
228,3,9:40.0,,D. Garland misses 2-pt layup at rim,54,53
229,3,9:39.0,,Offensive rebound by L. Nance,54,53
230,3,9:39.0,,L. Nance misses 2-pt layup from 2 ft,54,53
231,3,9:39.0,,Offensive rebound by L. Nance,54,53
232,3,9:37.0,,L. Nance makes 2-pt layup from 1 ft,54,55
233,3,9:23.0,T. Prince misses 2-pt jump shot from 14 ft,,54,55
234,3,9:20.0,,Defensive rebound by D. Garland,54,55
235,3,9:18.0,,Turnover by D. Garland (bad pass; steal by J. Harris),54,55
236,3,9:13.0,J. Harris misses 3-pt jump shot from 26 ft,,54,55
237,3,9:11.0,,Defensive rebound by Team,54,55
238,3,9:00.0,,Turnover by D. Garland (bad pass; steal by J. Harris),54,55
239,3,8:53.0,S. Dinwiddie misses 2-pt jump shot from 10 ft,,54,55
240,3,8:50.0,,Defensive rebound by T. Thompson,54,55
241,3,8:50.0,,Personal foul by G. Temple (drawn by C. Sexton),54,55
242,3,8:50.0,Brooklyn full timeout,,54,55
243,3,8:50.0,,M. Dellavedova enters the game for D. Garland,54,55
244,3,8:36.0,,L. Nance makes 2-pt jump shot from 15 ft,54,57
245,3,8:19.0,Shooting foul by M. Dellavedova (drawn by J. Allen),,54,57
246,3,8:19.0,J. Allen makes free throw 1 of 2,,55,57
247,3,8:19.0,D. Musa enters the game for G. Temple,,55,57
248,3,8:19.0,J. Allen makes free throw 2 of 2,,56,57
249,3,8:08.0,,C. Osman makes 2-pt layup from 1 ft (assist by M. Dellavedova),56,59
250,3,8:08.0,,Shooting foul by J. Allen (drawn by C. Osman),56,59
251,3,8:08.0,,C. Osman misses free throw 1 of 1,56,59
252,3,8:06.0,Defensive rebound by J. Allen,,56,59
253,3,8:00.0,S. Dinwiddie misses 2-pt layup from 4 ft (block by C. Osman),,56,59
254,3,8:00.0,Offensive rebound by Team,,56,59
255,3,7:49.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by J. Allen),,58,59
256,3,7:32.0,,T. Thompson misses 2-pt hook shot from 8 ft,58,59
257,3,7:29.0,Defensive rebound by D. Musa,,58,59
258,3,7:26.0,Personal foul by M. Dellavedova (drawn by S. Dinwiddie),,58,59
259,3,7:08.0,J. Harris misses 3-pt jump shot from 24 ft,,58,59
260,3,7:04.0,,Defensive rebound by T. Thompson,58,59
261,3,6:41.0,,C. Sexton misses 2-pt jump shot from 5 ft (block by S. Dinwiddie),58,59
262,3,6:38.0,,Offensive rebound by C. Sexton,58,59
263,3,6:37.0,,C. Sexton misses 2-pt jump shot from 15 ft,58,59
264,3,6:34.0,,Offensive rebound by L. Nance,58,59
265,3,6:33.0,,C. Sexton misses 3-pt jump shot from 26 ft,58,59
266,3,6:30.0,Defensive rebound by T. Prince,,58,59
267,3,6:20.0,T. Prince makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,61,59
268,3,6:05.0,,Def 3 sec tech foul by Team,61,59
269,3,6:05.0,,D. Garland enters the game for M. Dellavedova,61,59
270,3,6:05.0,,K. Porter enters the game for L. Nance,61,59
271,3,6:05.0,,C. Sexton makes technical free throw,61,60
272,3,5:58.0,,Turnover by D. Garland (bad pass; steal by J. Allen),61,60
273,3,5:53.0,T. Prince misses 2-pt layup from 1 ft,,61,60
274,3,5:52.0,Offensive rebound by J. Allen,,61,60
275,3,5:52.0,Shooting foul by K. Porter (drawn by J. Allen),,61,60
276,3,5:52.0,J. Allen misses free throw 1 of 2,,61,60
277,3,5:52.0,Offensive rebound by Team,,61,60
278,3,5:52.0,J. Allen makes free throw 2 of 2,,62,60
279,3,5:35.0,,C. Osman misses 3-pt jump shot from 25 ft,62,60
280,3,5:32.0,Defensive rebound by J. Harris,,62,60
281,3,5:23.0,J. Allen makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,64,60
282,3,5:10.0,,Personal foul by D. Musa (drawn by C. Sexton),64,60
283,3,5:10.0,,Cleveland full timeout,64,60
284,3,4:53.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by D. Garland),64,63
285,3,4:38.0,J. Harris misses 3-pt jump shot from 26 ft,,64,63
286,3,4:37.0,Offensive rebound by J. Allen,,64,63
287,3,4:24.0,S. Dinwiddie makes 2-pt layup from 1 ft,,66,63
288,3,4:16.0,,C. Sexton makes 2-pt jump shot from 7 ft,66,65
289,3,4:07.0,Shooting foul by T. Thompson (drawn by S. Dinwiddie),,66,65
290,3,4:07.0,S. Dinwiddie makes free throw 1 of 2,,67,65
291,3,4:07.0,I. Shumpert enters the game for J. Harris,,67,65
292,3,4:07.0,,A. McKinnie enters the game for C. Osman,67,65
293,3,4:07.0,S. Dinwiddie makes free throw 2 of 2,,68,65
294,3,3:49.0,,K. Porter misses 3-pt jump shot from 26 ft,68,65
295,3,3:47.0,Defensive rebound by Team,,68,65
296,3,3:47.0,T. Pinson enters the game for S. Dinwiddie,,68,65
297,3,3:47.0,G. Temple enters the game for T. Prince,,68,65
298,3,3:35.0,D. Musa misses 3-pt jump shot from 29 ft,,68,65
299,3,3:31.0,Offensive rebound by J. Allen,,68,65
300,3,3:30.0,J. Allen makes 2-pt dunk at rim,,70,65
301,3,3:07.0,,D. Garland makes 3-pt jump shot from 28 ft,70,68
302,3,2:54.0,G. Temple misses 3-pt jump shot from 26 ft,,70,68
303,3,2:51.0,Offensive rebound by I. Shumpert,,70,68
304,3,2:49.0,D. Musa misses 3-pt jump shot from 24 ft,,70,68
305,3,2:46.0,,Defensive rebound by A. McKinnie,70,68
306,3,2:30.0,,T. Thompson makes 2-pt hook shot from 4 ft (assist by C. Sexton),70,70
307,3,2:17.0,D. Musa misses 2-pt layup from 2 ft (block by T. Thompson),,70,70
308,3,2:17.0,Offensive rebound by J. Allen,,70,70
309,3,2:17.0,J. Allen makes 2-pt layup at rim,,72,70
310,3,2:17.0,Shooting foul by A. McKinnie (drawn by J. Allen),,72,70
311,3,2:17.0,,J. Clarkson enters the game for C. Sexton,72,70
312,3,2:17.0,,L. Nance enters the game for T. Thompson,72,70
313,3,2:17.0,J. Allen makes free throw 1 of 1,,73,70
314,3,2:06.0,,A. McKinnie misses 2-pt jump shot from 17 ft,73,70
315,3,2:01.0,Defensive rebound by I. Shumpert,,73,70
316,3,1:53.0,J. Allen makes 2-pt dunk from 1 ft (assist by T. Pinson),,75,70
317,3,1:40.0,,L. Nance misses 3-pt jump shot from 25 ft,75,70
318,3,1:38.0,Defensive rebound by G. Temple,,75,70
319,3,1:30.0,Offensive foul by D. Musa (drawn by D. Garland),,75,70
320,3,1:30.0,Turnover by D. Musa (offensive foul),,75,70
321,3,1:30.0,N. Claxton enters the game for J. Allen,,75,70
322,3,1:30.0,,M. Dellavedova enters the game for D. Garland,75,70
323,3,1:20.0,,Personal foul by T. Pinson (drawn by L. Nance),75,70
324,3,1:10.0,,A. McKinnie makes 3-pt jump shot from 26 ft (assist by J. Clarkson),75,73
325,3,1:03.0,Personal foul by K. Porter (drawn by D. Musa),,75,73
326,3,1:03.0,D. Musa misses free throw 1 of 2,,75,73
327,3,1:03.0,Offensive rebound by Team,,75,73
328,3,1:03.0,D. Musa makes free throw 2 of 2,,76,73
329,3,0:48.0,,A. McKinnie misses 2-pt layup from 1 ft,76,73
330,3,0:46.0,Defensive rebound by T. Pinson,,76,73
331,3,0:44.0,Shooting foul by L. Nance (drawn by T. Pinson),,76,73
332,3,0:44.0,T. Pinson makes free throw 1 of 2,,77,73
333,3,0:44.0,T. Prince enters the game for D. Musa,,77,73
334,3,0:44.0,T. Pinson makes free throw 2 of 2,,78,73
335,3,0:33.0,,J. Clarkson misses 2-pt jump shot from 15 ft,78,73
336,3,0:32.0,,Offensive rebound by Team,78,73
337,3,0:32.0,Loose ball foul by I. Shumpert (drawn by L. Nance),,78,73
338,3,0:32.0,,L. Nance makes free throw 1 of 2,78,74
339,3,0:32.0,,L. Nance makes free throw 2 of 2,78,75
340,3,0:11.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by T. Pinson),,81,75
341,3,0:00.0,,J. Clarkson misses 3-pt jump shot from 25 ft,81,75
342,3,0:00.0,,Offensive rebound by Team,81,75
343,4,11:38.0,T. Pinson makes 2-pt layup from 1 ft (assist by N. Claxton),,83,75
344,4,11:21.0,,Personal foul by I. Shumpert (drawn by K. Porter),83,75
345,4,11:19.0,,L. Nance makes 2-pt jump shot from 18 ft (assist by K. Porter),83,77
346,4,11:05.0,I. Shumpert misses 3-pt jump shot from 26 ft,,83,77
347,4,11:04.0,,Defensive rebound by A. McKinnie,83,77
348,4,10:53.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by L. Nance),83,80
349,4,10:26.0,T. Pinson misses 3-pt jump shot from 35 ft,,83,80
350,4,10:23.0,,Defensive rebound by K. Porter,83,80
351,4,10:17.0,,K. Porter misses 2-pt layup from 2 ft (block by N. Claxton),83,80
352,4,10:15.0,,Offensive rebound by K. Porter,83,80
353,4,10:15.0,,A. McKinnie makes 2-pt layup from 1 ft (assist by K. Porter),83,82
354,4,10:15.0,Brooklyn full timeout,,83,82
355,4,10:03.0,Offensive foul by N. Claxton (drawn by M. Dellavedova),,83,82
356,4,10:03.0,Turnover by N. Claxton (offensive foul),,83,82
357,4,9:50.0,,Personal foul by G. Temple (drawn by J. Clarkson),83,82
358,4,9:36.0,,K. Porter misses 3-pt jump shot from 25 ft (block by I. Shumpert),83,82
359,4,9:35.0,,Offensive rebound by Team,83,82
360,4,9:35.0,,Turnover by Team (shot clock),83,82
361,4,9:14.0,Turnover by T. Pinson (bad pass; steal by K. Porter),,83,82
362,4,9:08.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by K. Porter),83,84
363,4,8:49.0,I. Shumpert misses 2-pt jump shot from 18 ft,,83,84
364,4,8:46.0,Offensive rebound by N. Claxton,,83,84
365,4,8:44.0,D. Musa makes 3-pt jump shot from 25 ft (assist by N. Claxton),,86,84
366,4,8:31.0,,A. McKinnie misses 2-pt layup from 1 ft (block by N. Claxton),86,84
367,4,8:28.0,Defensive rebound by G. Temple,,86,84
368,4,8:27.0,D. Musa makes 2-pt layup from 1 ft (assist by G. Temple),,88,84
369,4,8:08.0,,L. Nance misses 3-pt jump shot from 28 ft,88,84
370,4,8:02.0,Defensive rebound by D. Musa,,88,84
371,4,7:54.0,N. Claxton makes 2-pt layup at rim (assist by I. Shumpert),,90,84
372,4,7:48.0,,Cleveland full timeout,90,84
373,4,7:48.0,J. Allen enters the game for N. Claxton,,90,84
374,4,7:48.0,S. Dinwiddie enters the game for T. Pinson,,90,84
375,4,7:48.0,J. Harris enters the game for I. Shumpert,,90,84
376,4,7:48.0,T. Prince enters the game for G. Temple,,90,84
377,4,7:48.0,,C. Osman enters the game for M. Dellavedova,90,84
378,4,7:48.0,,C. Sexton enters the game for A. McKinnie,90,84
379,4,7:48.0,,T. Thompson enters the game for L. Nance,90,84
380,4,7:35.0,,J. Clarkson makes 3-pt jump shot from 26 ft,90,87
381,4,7:13.0,D. Musa misses 2-pt layup from 2 ft,,90,87
382,4,7:07.0,Offensive rebound by J. Allen,,90,87
383,4,7:07.0,J. Allen makes 2-pt dunk at rim,,92,87
