,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
383,4,3:52.0,Orlando full timeout,,84,83
384,4,3:52.0,A. Gordon enters the game for D. Augustin,,84,83
385,4,3:39.0,,T. Thompson misses 2-pt layup from 7 ft (block by J. Isaac),84,83
386,4,3:37.0,Defensive rebound by A. Gordon,,84,83
387,4,3:27.0,E. Fournier misses 2-pt layup from 2 ft (block by L. Nance),,84,83
388,4,3:27.0,Offensive rebound by Team,,84,83
389,4,3:24.0,J. Isaac misses 2-pt hook shot from 10 ft,,84,83
390,4,3:23.0,,Defensive rebound by L. Nance,84,83
391,4,2:58.0,,C. Sexton misses 3-pt jump shot from 28 ft,84,83
392,4,2:54.0,Defensive rebound by J. Isaac,,84,83
393,4,2:39.0,J. Isaac makes 2-pt jump shot from 16 ft (assist by E. Fournier),,86,83
394,4,2:22.0,,T. Thompson misses 2-pt hook shot from 7 ft,86,83
395,4,2:19.0,,Offensive rebound by L. Nance,86,83
396,4,2:19.0,,L. Nance makes 2-pt layup at rim,86,85
397,4,1:58.0,A. Gordon misses 2-pt jump shot from 8 ft,,86,85
398,4,1:52.0,,Defensive rebound by T. Thompson,86,85
399,4,1:39.0,,C. Osman misses 2-pt jump shot from 5 ft,86,85
400,4,1:38.0,Defensive rebound by M. Fultz,,86,85
401,4,1:34.0,Shooting foul by L. Nance (drawn by M. Fultz),,86,85
402,4,1:34.0,M. Fultz makes free throw 1 of 2,,87,85
403,4,1:34.0,M. Fultz makes free throw 2 of 2,,88,85
404,4,1:34.0,T. Ross enters the game for J. Isaac,,88,85
405,4,1:24.0,,C. Sexton misses 2-pt layup from 8 ft (block by E. Fournier),88,85
406,4,1:22.0,Defensive rebound by A. Gordon,,88,85
407,4,0:58.0,E. Fournier misses 2-pt jump shot from 8 ft,,88,85
408,4,0:55.0,,Defensive rebound by L. Nance,88,85
409,4,0:53.0,,C. Sexton misses 2-pt layup from 6 ft (block by A. Gordon),88,85
410,4,0:52.0,Defensive rebound by T. Ross,,88,85
411,4,0:52.0,Personal take foul by C. Osman (drawn by T. Ross),,88,85
412,4,0:52.0,T. Ross makes free throw 1 of 2,,89,85
413,4,0:52.0,T. Ross makes free throw 2 of 2,,90,85
414,4,0:52.0,,Cleveland full timeout,90,85
415,4,0:52.0,J. Isaac enters the game for T. Ross,,90,85
416,4,0:42.0,,D. Garland makes 2-pt jump shot from 20 ft (assist by T. Thompson),90,87
417,4,0:21.0,E. Fournier misses 2-pt layup from 3 ft (block by T. Thompson),,90,87
418,4,0:20.0,Offensive rebound by Team,,90,87
419,4,0:19.0,A. Gordon makes 2-pt dunk from 4 ft (assist by E. Fournier),,92,87
420,4,0:13.0,,Turnover by L. Nance (bad pass),92,87
421,4,0:13.0,D. Augustin enters the game for K. Birch,,92,87
422,4,0:13.0,T. Ross enters the game for M. Fultz,,92,87
423,4,0:12.0,Personal take foul by D. Garland (drawn by D. Augustin),,92,87
424,4,0:12.0,D. Augustin misses free throw 1 of 2,,92,87
425,4,0:12.0,Offensive rebound by Team,,92,87
426,4,0:12.0,M. Fultz enters the game for T. Ross,,92,87
427,4,0:12.0,D. Augustin makes free throw 2 of 2,,93,87
428,4,0:12.0,,Cleveland full timeout,93,87
429,4,0:12.0,M. Carter-Williams enters the game for D. Augustin,,93,87
430,4,0:08.0,,D. Garland misses 3-pt jump shot from 27 ft,93,87
431,4,0:05.0,Defensive rebound by Team,,93,87
