,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
381,4,5:22.0,,Turnover by K. Nunn (lost ball; steal by A. Žižić),93,113
382,4,5:16.0,D. Garland misses 3-pt jump shot from 25 ft,,93,113
383,4,5:13.0,,Defensive rebound by J. Crowder,93,113
384,4,4:50.0,,K. Nunn misses 2-pt jump shot from 18 ft,93,113
385,4,4:47.0,Defensive rebound by D. Exum,,93,113
386,4,4:47.0,,D. Robinson enters the game for A. Iguodala,93,113
387,4,4:33.0,C. Osman misses 3-pt jump shot from 23 ft,,93,113
388,4,4:31.0,,Defensive rebound by U. Haslem,93,113
389,4,4:11.0,,D. Robinson makes 3-pt jump shot from 22 ft (assist by K. Nunn),93,116
390,4,3:52.0,A. Žižić makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),,95,116
391,4,3:35.0,,S. Hill makes 2-pt jump shot from 10 ft,95,118
392,4,3:12.0,D. Garland misses 3-pt jump shot from 25 ft,,95,118
393,4,3:09.0,,Defensive rebound by J. Crowder,95,118
394,4,2:59.0,,K. Nunn misses 2-pt jump shot from 11 ft,95,118
395,4,2:57.0,Defensive rebound by C. Osman,,95,118
396,4,2:51.0,C. Osman makes 2-pt layup from 1 ft (assist by M. Dellavedova),,97,118
397,4,2:23.0,,S. Hill misses 2-pt jump shot from 10 ft,97,118
398,4,2:20.0,Defensive rebound by D. Exum,,97,118
399,4,2:20.0,C. Sexton enters the game for C. Osman,,97,118
400,4,2:20.0,,D. Jones enters the game for J. Crowder,97,118
401,4,2:20.0,,C. Silva enters the game for U. Haslem,97,118
402,4,2:08.0,Turnover by A. Žižić (lost ball; steal by S. Hill),,97,118
403,4,1:52.0,,S. Hill misses 3-pt jump shot from 25 ft,97,118
404,4,1:50.0,Defensive rebound by C. Sexton,,97,118
405,4,1:46.0,D. Exum makes 3-pt jump shot from 26 ft (assist by C. Sexton),,100,118
406,4,1:34.0,,K. Nunn misses 3-pt jump shot from 24 ft,100,118
407,4,1:34.0,Defensive rebound by Team,,100,118
408,4,1:23.0,D. Exum makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,103,118
409,4,1:02.0,,K. Nunn makes 3-pt jump shot from 26 ft (assist by C. Silva),103,121
410,4,0:49.0,A. Žižić makes 2-pt layup from 2 ft (assist by C. Sexton),,105,121
411,4,0:32.0,,K. Nunn makes 3-pt jump shot from 25 ft,105,124
412,4,0:25.0,C. Sexton misses 3-pt jump shot from 25 ft,,105,124
413,4,0:23.0,,Defensive rebound by D. Jones,105,124
414,4,0:01.0,,Turnover by Team (shot clock),105,124
