,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CLEVELAND_ACTION,LA CLIPPERS_SCORE,CLEVELAND_SCORE
32,1,8:05.0,,Defensive rebound by A. Drummond,13,6
33,1,7:57.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by C. Osman),13,8
34,1,7:39.0,I. Zubac makes 2-pt layup from 2 ft (assist by P. George),,15,8
35,1,7:32.0,,Cleveland full timeout,15,8
36,1,7:28.0,,Personal foul by L. Shamet (drawn by D. Garland),15,8
37,1,7:15.0,,C. Sexton misses 2-pt jump shot from 18 ft,15,8
38,1,7:13.0,Defensive rebound by P. George,,15,8
39,1,7:08.0,Personal foul by C. Sexton (drawn by M. Morris),,15,8
40,1,7:08.0,,K. Porter enters the game for C. Sexton,15,8
41,1,7:05.0,L. Williams misses 2-pt jump shot from 15 ft,,15,8
42,1,7:02.0,,Defensive rebound by K. Love,15,8
43,1,6:53.0,,K. Love misses 3-pt jump shot from 23 ft,15,8
44,1,6:50.0,Defensive rebound by I. Zubac,,15,8
45,1,6:41.0,Turnover by L. Williams (bad pass; steal by K. Love),,15,8
46,1,6:35.0,,A. Drummond misses 3-pt jump shot from 29 ft,15,8
47,1,6:31.0,Defensive rebound by P. George,,15,8
48,1,6:26.0,P. George makes 3-pt jump shot from 25 ft,,18,8
49,1,6:17.0,,D. Garland misses 3-pt jump shot from 26 ft,18,8
50,1,6:14.0,,Offensive rebound by K. Porter,18,8
51,1,6:09.0,,K. Porter misses 2-pt jump shot from 18 ft,18,8
52,1,6:07.0,,Offensive rebound by A. Drummond,18,8
53,1,6:04.0,,A. Drummond misses 2-pt layup from 1 ft (block by P. George),18,8
54,1,6:04.0,,Offensive rebound by Team,18,8
55,1,6:04.0,J. Green enters the game for L. Williams,,18,8
56,1,5:52.0,,K. Porter misses 2-pt jump shot from 14 ft,18,8
57,1,5:50.0,Defensive rebound by M. Morris,,18,8
58,1,5:44.0,M. Morris makes 2-pt jump shot from 16 ft,,20,8
59,1,5:28.0,,K. Love makes 3-pt jump shot from 29 ft (assist by D. Garland),20,11
60,1,5:14.0,Personal foul by A. Drummond (drawn by P. George),,20,11
61,1,5:14.0,LA Clippers full timeout,,20,11
62,1,5:06.0,M. Morris makes 2-pt jump shot from 16 ft (assist by I. Zubac),,22,11
63,1,4:52.0,,K. Love makes 3-pt jump shot from 25 ft (assist by A. Drummond),22,14
64,1,4:39.0,P. George misses 3-pt jump shot from 26 ft,,22,14
65,1,4:36.0,,Defensive rebound by K. Love,22,14
66,1,4:27.0,,C. Osman misses 3-pt jump shot from 32 ft,22,14
67,1,4:24.0,Defensive rebound by L. Shamet,,22,14
68,1,4:17.0,P. George makes 2-pt jump shot from 18 ft,,24,14
69,1,4:03.0,,D. Garland misses 2-pt jump shot from 17 ft,24,14
70,1,3:59.0,Defensive rebound by M. Morris,,24,14
71,1,3:51.0,Turnover by M. Morris (bad pass; steal by C. Osman),,24,14
72,1,3:35.0,,Turnover by D. Garland (bad pass; steal by M. Morris),24,14
73,1,3:31.0,M. Morris makes 2-pt dunk from 1 ft,,26,14
74,1,3:31.0,,Cleveland full timeout,26,14
75,1,3:31.0,M. Harrell enters the game for P. George,,26,14
76,1,3:31.0,L. Williams enters the game for I. Zubac,,26,14
77,1,3:31.0,,L. Nance enters the game for A. Drummond,26,14
78,1,3:31.0,,C. Sexton enters the game for D. Garland,26,14
79,1,3:31.0,,T. Thompson enters the game for K. Love,26,14
80,1,3:23.0,,C. Osman misses 3-pt jump shot from 28 ft,26,14
81,1,3:20.0,Defensive rebound by M. Harrell,,26,14
82,1,3:12.0,L. Shamet misses 3-pt jump shot from 26 ft,,26,14
83,1,3:09.0,,Defensive rebound by L. Nance,26,14
84,1,2:56.0,,L. Nance misses 2-pt jump shot from 19 ft,26,14
85,1,2:53.0,Defensive rebound by L. Williams,,26,14
86,1,2:45.0,L. Williams makes 2-pt layup at rim,,28,14
87,1,2:29.0,,C. Osman makes 2-pt jump shot from 15 ft (assist by K. Porter),28,16
88,1,2:22.0,Shooting foul by K. Porter (drawn by L. Williams),,28,16
89,1,2:22.0,L. Williams makes free throw 1 of 2,,29,16
90,1,2:22.0,A. Coffey enters the game for M. Morris,,29,16
91,1,2:22.0,R. McGruder enters the game for L. Shamet,,29,16
92,1,2:22.0,,A. McKinnie enters the game for C. Osman,29,16
93,1,2:22.0,L. Williams makes free throw 2 of 2,,30,16
94,1,1:56.0,,A. McKinnie misses 3-pt jump shot from 25 ft,30,16
95,1,1:54.0,Defensive rebound by A. Coffey,,30,16
96,1,1:46.0,J. Green makes 3-pt jump shot from 26 ft (assist by M. Harrell),,33,16
97,1,1:21.0,,L. Nance misses 3-pt jump shot from 23 ft,33,16
98,1,1:18.0,Defensive rebound by J. Green,,33,16
99,1,1:07.0,Turnover by A. Coffey (bad pass; steal by K. Porter),,33,16
100,1,1:04.0,,K. Porter makes 2-pt dunk from 1 ft,33,18
101,1,0:48.0,L. Williams makes 2-pt jump shot from 10 ft (assist by J. Green),,35,18
102,1,0:38.0,,C. Sexton misses 2-pt layup at rim,35,18
103,1,0:38.0,,Offensive rebound by Team,35,18
104,1,0:33.0,,K. Porter makes 3-pt jump shot from 24 ft (assist by T. Thompson),35,21
105,1,0:29.0,Shooting foul by C. Sexton (drawn by L. Williams),,35,21
106,1,0:29.0,L. Williams misses free throw 1 of 3,,35,21
107,1,0:29.0,Offensive rebound by Team,,35,21
108,1,0:29.0,L. Williams misses free throw 2 of 3,,35,21
109,1,0:29.0,Offensive rebound by Team,,35,21
110,1,0:29.0,,D. Garland enters the game for C. Sexton,35,21
111,1,0:29.0,L. Williams makes free throw 3 of 3,,36,21
112,1,0:07.0,,K. Porter misses 3-pt jump shot from 25 ft,36,21
113,1,0:05.0,,Offensive rebound by T. Thompson,36,21
114,1,0:00.0,,T. Thompson misses 2-pt jump shot from 15 ft,36,21
115,1,0:00.0,,Offensive rebound by Team,36,21
116,2,11:45.0,M. Harrell misses 2-pt hook shot from 9 ft,,36,21
117,2,11:43.0,,Defensive rebound by T. Thompson,36,21
118,2,11:38.0,,Personal foul by R. McGruder (drawn by K. Porter),36,21
119,2,11:25.0,,A. McKinnie misses 2-pt jump shot from 11 ft,36,21
120,2,11:22.0,,Offensive rebound by T. Thompson,36,21
121,2,11:22.0,,T. Thompson misses 2-pt layup from 1 ft,36,21
122,2,11:22.0,Defensive rebound by Team,,36,21
123,2,11:12.0,J. Green misses 3-pt jump shot from 28 ft,,36,21
124,2,11:09.0,,Defensive rebound by K. Porter,36,21
125,2,10:52.0,,L. Nance misses 3-pt jump shot from 23 ft,36,21
126,2,10:49.0,Defensive rebound by J. Green,,36,21
127,2,10:40.0,J. Green misses 3-pt jump shot from 26 ft,,36,21
128,2,10:37.0,Offensive rebound by R. McGruder,,36,21
129,2,10:33.0,L. Williams makes 3-pt jump shot from 26 ft (assist by R. McGruder),,39,21
130,2,10:32.0,Violation by Team (delay of game),,39,21
131,2,10:17.0,,L. Nance misses 2-pt jump shot from 17 ft,39,21
132,2,10:15.0,,Offensive rebound by A. McKinnie,39,21
133,2,10:15.0,,A. McKinnie makes 2-pt layup from 1 ft,39,23
134,2,9:59.0,L. Williams misses 2-pt layup from 2 ft,,39,23
135,2,9:57.0,,Defensive rebound by L. Nance,39,23
136,2,9:50.0,,D. Garland misses 3-pt jump shot from 24 ft,39,23
137,2,9:47.0,Defensive rebound by A. Coffey,,39,23
138,2,9:32.0,Shooting foul by A. McKinnie (drawn by M. Harrell),,39,23
139,2,9:32.0,M. Harrell misses free throw 1 of 2,,39,23
140,2,9:32.0,Offensive rebound by Team,,39,23
141,2,9:32.0,M. Harrell makes free throw 2 of 2,,40,23
142,2,9:19.0,,Personal foul by J. Green (drawn by L. Nance),40,23
143,2,9:19.0,,D. Exum enters the game for D. Garland,40,23
144,2,9:16.0,,Turnover by L. Nance (bad pass),40,23
145,2,9:09.0,Shooting foul by D. Exum (drawn by L. Williams),,40,23
146,2,9:09.0,L. Williams makes free throw 1 of 2,,41,23
147,2,9:09.0,L. Williams makes free throw 2 of 2,,42,23
148,2,8:58.0,,T. Thompson makes 3-pt jump shot from 25 ft (assist by D. Exum),42,26
149,2,8:43.0,R. McGruder makes 2-pt jump shot from 9 ft (assist by M. Harrell),,44,26
150,2,8:27.0,,K. Porter misses 2-pt jump shot from 16 ft,44,26
151,2,8:24.0,Defensive rebound by M. Harrell,,44,26
152,2,8:14.0,A. Coffey misses 3-pt jump shot from 23 ft,,44,26
153,2,8:11.0,Offensive rebound by J. Green,,44,26
154,2,8:07.0,R. McGruder misses 3-pt jump shot from 26 ft,,44,26
155,2,8:03.0,,Defensive rebound by T. Thompson,44,26
156,2,8:00.0,,D. Exum misses 2-pt jump shot from 9 ft (block by A. Coffey),44,26
157,2,7:59.0,Defensive rebound by M. Harrell,,44,26
158,2,7:58.0,Turnover by M. Harrell (bad pass; steal by D. Exum),,44,26
159,2,7:53.0,,A. McKinnie makes 2-pt layup from 2 ft (assist by D. Exum),44,28
160,2,7:43.0,R. McGruder makes 2-pt dunk from 2 ft (assist by L. Williams),,46,28
161,2,7:32.0,,K. Porter makes 2-pt layup from 1 ft (assist by T. Thompson),46,30
162,2,7:15.0,M. Harrell makes 2-pt layup from 1 ft,,48,30
163,2,7:15.0,Shooting foul by T. Thompson (drawn by M. Harrell),,48,30
164,2,7:15.0,P. George enters the game for R. McGruder,,48,30
165,2,7:15.0,L. Shamet enters the game for L. Williams,,48,30
166,2,7:15.0,M. Harrell makes free throw 1 of 1,,49,30
167,2,6:58.0,,T. Thompson misses 2-pt hook shot from 5 ft,49,30
168,2,6:56.0,Defensive rebound by P. George,,49,30
169,2,6:53.0,M. Harrell makes 2-pt layup at rim (assist by P. George),,51,30
170,2,6:53.0,,Cleveland full timeout,51,30
171,2,6:53.0,,A. Drummond enters the game for A. McKinnie,51,30
172,2,6:53.0,,D. Garland enters the game for L. Nance,51,30
173,2,6:53.0,,K. Love enters the game for K. Porter,51,30
174,2,6:53.0,,C. Osman enters the game for T. Thompson,51,30
175,2,6:37.0,,D. Garland misses 2-pt layup at rim,51,30
176,2,6:35.0,,Offensive rebound by A. Drummond,51,30
177,2,6:35.0,,A. Drummond misses 2-pt layup at rim (block by M. Harrell),51,30
178,2,6:35.0,,Offensive rebound by A. Drummond,51,30
179,2,6:35.0,,Shooting foul by M. Harrell (drawn by A. Drummond),51,30
180,2,6:35.0,,A. Drummond makes free throw 1 of 2,51,31
181,2,6:35.0,,A. Drummond misses free throw 2 of 2,51,31
182,2,6:33.0,Defensive rebound by M. Harrell,,51,31
183,2,6:11.0,A. Coffey makes 2-pt jump shot from 1 ft (assist by J. Green),,53,31
184,2,6:02.0,,A. Drummond makes 2-pt layup from 1 ft (assist by D. Garland),53,33
185,2,5:50.0,M. Harrell misses 2-pt layup from 1 ft,,53,33
186,2,5:48.0,,Defensive rebound by C. Osman,53,33
187,2,5:43.0,,C. Osman misses 3-pt jump shot from 25 ft,53,33
188,2,5:40.0,Defensive rebound by L. Shamet,,53,33
189,2,5:31.0,P. George makes 3-pt jump shot from 23 ft (assist by J. Green),,56,33
190,2,5:19.0,,D. Garland misses 2-pt jump shot from 18 ft,56,33
191,2,5:19.0,Defensive rebound by P. George,,56,33
192,2,5:09.0,Turnover by P. George (bad pass; steal by A. Drummond),,56,33
193,2,4:52.0,,A. Drummond makes 3-pt jump shot from 24 ft,56,36
194,2,4:36.0,P. George makes 3-pt jump shot from 26 ft (assist by M. Harrell),,59,36
195,2,4:22.0,,D. Garland misses 2-pt layup from 1 ft,59,36
196,2,4:19.0,Defensive rebound by M. Harrell,,59,36
197,2,4:10.0,P. George misses 3-pt jump shot from 25 ft,,59,36
198,2,4:04.0,Offensive rebound by M. Harrell,,59,36
199,2,4:04.0,J. Green misses 3-pt jump shot from 24 ft,,59,36
200,2,4:01.0,Offensive rebound by M. Harrell,,59,36
201,2,4:01.0,M. Harrell makes 2-pt dunk at rim,,61,36
202,2,3:44.0,,K. Love makes 2-pt jump shot from 22 ft (assist by A. Drummond),61,38
203,2,3:21.0,L. Shamet misses 2-pt jump shot from 8 ft,,61,38
204,2,3:20.0,Offensive rebound by J. Green,,61,38
205,2,3:20.0,J. Green makes 2-pt layup at rim,,63,38
206,2,3:11.0,,Personal foul by L. Shamet (drawn by D. Garland),63,38
207,2,3:11.0,M. Morris enters the game for J. Green,,63,38
208,2,3:11.0,I. Zubac enters the game for M. Harrell,,63,38
209,2,3:08.0,,Shooting foul by M. Morris (drawn by K. Love),63,38
210,2,3:08.0,,K. Love makes free throw 1 of 2,63,39
211,2,3:08.0,,K. Love makes free throw 2 of 2,63,40
212,2,3:04.0,LA Clippers full timeout,,63,40
213,2,3:04.0,Instant Replay (Request: Ruling Stands),,63,40
214,2,3:04.0,L. Williams enters the game for A. Coffey,,63,40
215,2,3:04.0,,C. Sexton enters the game for D. Exum,63,40
216,2,2:56.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by L. Williams),,66,40
217,2,2:35.0,,A. Drummond makes 2-pt layup at rim,66,42
218,2,2:35.0,,Shooting foul by I. Zubac (drawn by A. Drummond),66,42
219,2,2:35.0,,A. Drummond makes free throw 1 of 1,66,43
220,2,2:24.0,L. Shamet misses 3-pt jump shot from 27 ft,,66,43
221,2,2:21.0,,Defensive rebound by K. Love,66,43
222,2,2:12.0,,A. Drummond misses 2-pt layup from 1 ft,66,43
223,2,2:09.0,Defensive rebound by L. Shamet,,66,43
224,2,2:03.0,P. George makes 3-pt jump shot from 24 ft,,69,43
225,2,1:37.0,,Shooting foul by I. Zubac (drawn by C. Osman),69,43
226,2,1:37.0,,C. Osman makes free throw 1 of 2,69,44
227,2,1:37.0,M. Harrell enters the game for I. Zubac,,69,44
228,2,1:37.0,,C. Osman misses free throw 2 of 2,69,44
229,2,1:34.0,Defensive rebound by M. Morris,,69,44
230,2,1:27.0,M. Morris misses 3-pt jump shot from 25 ft,,69,44
231,2,1:25.0,,Defensive rebound by Team,69,44
232,2,1:20.0,,C. Sexton misses 2-pt layup from 1 ft (block by L. Shamet),69,44
233,2,1:18.0,,Offensive rebound by C. Sexton,69,44
234,2,1:18.0,,C. Sexton misses 2-pt layup from 1 ft,69,44
235,2,1:16.0,Defensive rebound by M. Harrell,,69,44
236,2,1:09.0,M. Harrell makes 2-pt jump shot from 6 ft,,71,44
237,2,0:56.0,,C. Osman makes 2-pt layup from 1 ft (assist by D. Garland),71,46
238,2,0:49.0,L. Williams makes 2-pt layup from 2 ft,,73,46
239,2,0:40.0,,D. Garland makes 2-pt jump shot from 11 ft,73,48
240,2,0:29.0,L. Shamet misses 3-pt jump shot from 24 ft,,73,48
241,2,0:27.0,,Defensive rebound by K. Love,73,48
242,2,0:23.0,,Shooting foul by P. George (drawn by C. Sexton),73,48
243,2,0:23.0,,C. Sexton makes free throw 1 of 2,73,49
244,2,0:23.0,J. Green enters the game for L. Shamet,,73,49
245,2,0:23.0,,L. Nance enters the game for K. Love,73,49
246,2,0:23.0,,C. Sexton makes free throw 2 of 2,73,50
247,2,0:02.0,L. Williams misses 2-pt jump shot from 18 ft,,73,50
248,2,0:02.0,,Defensive rebound by A. Drummond,73,50
249,3,11:41.0,I. Zubac makes 2-pt dunk from 1 ft (assist by M. Morris),,75,50
250,3,11:15.0,,Shooting foul by L. Shamet (drawn by C. Sexton),75,50
251,3,11:15.0,,C. Sexton makes free throw 1 of 2,75,51
252,3,11:15.0,,C. Sexton makes free throw 2 of 2,75,52
253,3,11:00.0,L. Williams makes 2-pt jump shot from 18 ft (assist by I. Zubac),,77,52
254,3,10:45.0,,D. Garland makes 2-pt jump shot from 7 ft,77,54
255,3,10:19.0,P. George misses 2-pt jump shot from 9 ft,,77,54
256,3,10:17.0,,Defensive rebound by K. Love,77,54
257,3,10:07.0,,D. Garland misses 3-pt jump shot from 31 ft,77,54
258,3,10:05.0,Defensive rebound by P. George,,77,54
259,3,9:50.0,L. Williams makes 2-pt layup at rim,,79,54
260,3,9:39.0,,A. Drummond misses 2-pt layup from 1 ft,79,54
261,3,9:38.0,,Offensive rebound by A. Drummond,79,54
262,3,9:38.0,,A. Drummond misses 2-pt layup at rim,79,54
263,3,9:38.0,,Offensive rebound by A. Drummond,79,54
264,3,9:35.0,,A. Drummond misses 2-pt layup at rim (block by I. Zubac),79,54
265,3,9:34.0,Defensive rebound by L. Williams,,79,54
266,3,9:26.0,P. George makes 3-pt jump shot from 26 ft (assist by L. Shamet),,82,54
267,3,9:22.0,,Cleveland full timeout,82,54
268,3,9:05.0,,C. Osman misses 2-pt jump shot from 13 ft,82,54
269,3,9:02.0,,Offensive rebound by C. Osman,82,54
270,3,9:01.0,,C. Sexton misses 3-pt jump shot from 25 ft,82,54
271,3,8:58.0,Defensive rebound by I. Zubac,,82,54
272,3,8:44.0,L. Williams makes 2-pt jump shot from 21 ft,,84,54
273,3,8:31.0,,D. Garland makes 2-pt jump shot from 6 ft,84,56
274,3,8:18.0,L. Williams misses 3-pt jump shot from 26 ft,,84,56
275,3,8:15.0,,Defensive rebound by A. Drummond,84,56
276,3,8:01.0,,Turnover by A. Drummond (bad pass; steal by L. Williams),84,56
277,3,7:56.0,L. Williams makes 2-pt jump shot from 7 ft (assist by P. George),,86,56
278,3,7:56.0,Shooting foul by C. Osman (drawn by L. Williams),,86,56
279,3,7:56.0,L. Williams makes free throw 1 of 1,,87,56
280,3,7:49.0,,K. Love misses 3-pt jump shot from 29 ft,87,56
281,3,7:46.0,Defensive rebound by P. George,,87,56
282,3,7:44.0,L. Shamet misses 3-pt jump shot from 27 ft,,87,56
283,3,7:40.0,,Defensive rebound by A. Drummond,87,56
284,3,7:23.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by D. Garland),87,59
285,3,7:07.0,M. Morris misses 3-pt jump shot from 25 ft,,87,59
286,3,7:04.0,,Defensive rebound by K. Love,87,59
287,3,7:01.0,,Flagrant foul type 1 by M. Morris (drawn by A. Drummond),87,59
288,3,7:01.0,,Instant Replay (Request: Ruling Stands),87,59
289,3,7:01.0,,A. Drummond misses flagrant free throw 1 of 2,87,59
290,3,7:01.0,,Offensive rebound by Team,87,59
291,3,7:01.0,,A. Drummond misses flagrant free throw 2 of 2,87,59
292,3,7:01.0,,Offensive rebound by Team,87,59
293,3,7:01.0,,K. Porter enters the game for D. Garland,87,59
294,3,6:50.0,,K. Love misses 3-pt jump shot from 26 ft,87,59
295,3,6:47.0,,Offensive rebound by A. Drummond,87,59
296,3,6:46.0,,Shooting foul by I. Zubac (drawn by A. Drummond),87,59
297,3,6:46.0,,A. Drummond misses free throw 1 of 2,87,59
298,3,6:46.0,,Offensive rebound by Team,87,59
299,3,6:46.0,,A. Drummond makes free throw 2 of 2,87,60
300,3,6:46.0,J. Green enters the game for L. Williams,,87,60
301,3,6:36.0,Offensive foul by P. George (drawn by C. Osman),,87,60
302,3,6:36.0,Turnover by P. George (offensive foul),,87,60
303,3,6:26.0,,Turnover by C. Osman (bad pass),87,60
304,3,6:17.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by I. Zubac),,90,60
305,3,5:55.0,,Turnover by A. Drummond (bad pass; steal by M. Morris),90,60
306,3,5:49.0,P. George misses 3-pt jump shot from 24 ft,,90,60
307,3,5:45.0,,Defensive rebound by C. Sexton,90,60
308,3,5:39.0,,C. Sexton makes 2-pt layup at rim,90,62
309,3,5:23.0,J. Green misses 3-pt jump shot from 26 ft,,90,62
310,3,5:19.0,,Defensive rebound by K. Love,90,62
311,3,5:13.0,,A. Drummond makes 3-pt jump shot from 26 ft (assist by C. Sexton),90,65
312,3,5:13.0,LA Clippers full timeout,,90,65
313,3,5:13.0,M. Harrell enters the game for I. Zubac,,90,65
314,3,5:00.0,M. Morris makes 2-pt jump shot from 12 ft,,92,65
315,3,4:40.0,,C. Sexton misses 3-pt jump shot from 26 ft,92,65
316,3,4:37.0,Defensive rebound by J. Green,,92,65
317,3,4:26.0,M. Morris makes 2-pt jump shot from 14 ft,,94,65
318,3,4:12.0,,A. Drummond makes 2-pt dunk at rim (assist by K. Love),94,67
319,3,3:54.0,M. Morris misses 2-pt layup from 1 ft (block by A. Drummond),,94,67
320,3,3:51.0,,Defensive rebound by C. Osman,94,67
321,3,3:32.0,,Turnover by C. Osman (bad pass; steal by M. Morris),94,67
322,3,3:32.0,Personal take foul by C. Osman (drawn by P. George),,94,67
323,3,3:32.0,L. Williams enters the game for P. George,,94,67
324,3,3:32.0,,A. McKinnie enters the game for C. Osman,94,67
325,3,3:24.0,M. Morris misses 2-pt jump shot from 17 ft,,94,67
326,3,3:21.0,,Defensive rebound by A. Drummond,94,67
327,3,3:14.0,,K. Porter makes 2-pt jump shot from 14 ft,94,69
328,3,3:00.0,L. Williams misses 2-pt jump shot from 12 ft,,94,69
329,3,2:58.0,Offensive rebound by J. Green,,94,69
330,3,2:58.0,J. Green misses 2-pt layup from 1 ft,,94,69
331,3,2:58.0,Offensive rebound by J. Green,,94,69
332,3,2:58.0,Shooting foul by K. Love (drawn by J. Green),,94,69
333,3,2:58.0,R. McGruder enters the game for M. Morris,,94,69
334,3,2:58.0,J. Green misses free throw 1 of 2,,94,69
335,3,2:58.0,Offensive rebound by Team,,94,69
336,3,2:58.0,,L. Nance enters the game for A. McKinnie,94,69
337,3,2:58.0,J. Green makes free throw 2 of 2,,95,69
338,3,2:43.0,,L. Nance misses 3-pt jump shot from 25 ft,95,69
339,3,2:37.0,,Offensive rebound by A. Drummond,95,69
340,3,2:37.0,,A. Drummond misses 2-pt layup at rim,95,69
341,3,2:37.0,Defensive rebound by L. Shamet,,95,69
342,3,2:34.0,M. Harrell makes 2-pt jump shot from 6 ft (assist by L. Shamet),,97,69
343,3,2:34.0,Shooting foul by K. Love (drawn by M. Harrell),,97,69
344,3,2:34.0,,T. Thompson enters the game for A. Drummond,97,69
345,3,2:34.0,M. Harrell makes free throw 1 of 1,,98,69
346,3,2:16.0,,C. Sexton misses 2-pt jump shot from 18 ft,98,69
347,3,2:13.0,,Offensive rebound by K. Love,98,69
348,3,2:12.0,,K. Love misses 3-pt jump shot from 25 ft,98,69
349,3,2:10.0,,Offensive rebound by L. Nance,98,69
350,3,2:10.0,,L. Nance makes 2-pt layup at rim,98,71
351,3,1:55.0,L. Shamet makes 3-pt jump shot from 24 ft (assist by L. Williams),,101,71
352,3,1:42.0,,Turnover by C. Sexton (bad pass; steal by L. Williams),101,71
353,3,1:37.0,M. Harrell makes 2-pt dunk at rim (assist by L. Shamet),,103,71
354,3,1:21.0,,T. Thompson misses 3-pt jump shot from 25 ft,103,71
355,3,1:17.0,Defensive rebound by R. McGruder,,103,71
356,3,1:13.0,M. Harrell makes 2-pt layup from 1 ft (assist by R. McGruder),,105,71
357,3,1:13.0,,Cleveland full timeout,105,71
358,3,1:13.0,A. Coffey enters the game for L. Shamet,,105,71
359,3,1:13.0,,D. Garland enters the game for K. Love,105,71
360,3,1:13.0,,A. McKinnie enters the game for C. Sexton,105,71
361,3,0:59.0,,K. Porter makes 2-pt jump shot from 6 ft,105,73
362,3,0:49.0,A. Coffey makes 2-pt jump shot from 9 ft,,107,73
363,3,0:28.0,,K. Porter misses 2-pt jump shot from 18 ft,107,73
364,3,0:26.0,Defensive rebound by L. Williams,,107,73
365,3,0:21.0,Turnover by L. Williams (bad pass; steal by D. Garland),,107,73
366,3,0:16.0,,A. McKinnie misses 3-pt jump shot from 27 ft,107,73
367,3,0:13.0,Defensive rebound by R. McGruder,,107,73
368,3,0:01.0,L. Williams misses 3-pt jump shot from 32 ft,,107,73
369,3,0:01.0,Offensive rebound by Team,,107,73
370,4,11:53.0,,Personal foul by J. Green (drawn by L. Nance),107,73
371,4,11:42.0,,Turnover by A. McKinnie (out of bounds lost ball),107,73
372,4,11:30.0,T. Mann misses 2-pt jump shot from 8 ft,,107,73
373,4,11:27.0,Offensive rebound by M. Harrell,,107,73
374,4,11:27.0,M. Harrell makes 2-pt dunk from 1 ft,,109,73
375,4,11:00.0,,D. Garland misses 3-pt jump shot from 27 ft,109,73
376,4,10:59.0,Defensive rebound by A. Coffey,,109,73
377,4,10:40.0,Turnover by A. Coffey (traveling),,109,73
378,4,10:40.0,J. Motley enters the game for M. Harrell,,109,73
379,4,10:27.0,,Personal foul by T. Mann (drawn by D. Garland),109,73
380,4,10:19.0,,Turnover by T. Thompson (bad pass; steal by A. Coffey),109,73
381,4,10:16.0,A. Coffey makes 2-pt layup from 1 ft,,111,73
382,4,10:16.0,Shooting foul by D. Garland (drawn by A. Coffey),,111,73
383,4,10:16.0,A. Coffey misses free throw 1 of 1,,111,73
384,4,10:14.0,,Defensive rebound by T. Thompson,111,73
385,4,9:56.0,,Turnover by L. Nance (bad pass; steal by R. McGruder),111,73
386,4,9:53.0,R. McGruder makes 2-pt layup at rim,,113,73
387,4,9:53.0,M. Kabengele enters the game for J. Green,,113,73
388,4,9:31.0,,K. Porter makes 2-pt layup from 2 ft,113,75
389,4,9:18.0,R. McGruder misses 2-pt jump shot from 6 ft,,113,75
390,4,9:16.0,,Defensive rebound by K. Porter,113,75
391,4,9:10.0,,T. Thompson makes 2-pt hook shot from 7 ft (assist by K. Porter),113,77
392,4,9:00.0,M. Kabengele misses 3-pt jump shot from 26 ft,,113,77
