,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
117,1,0:18.0,D. Lillard misses 3-pt jump shot from 26 ft,,28,29
118,1,0:16.0,Offensive rebound by S. Labissière,,28,29
119,1,0:16.0,S. Labissière makes 2-pt layup from 1 ft,,30,29
120,1,0:00.0,,C. Clemons misses 2-pt jump shot from 21 ft,30,29
121,1,0:00.0,,Offensive rebound by Team,30,29
122,2,11:36.0,,R. Westbrook misses 3-pt jump shot from 26 ft,30,29
123,2,11:34.0,Defensive rebound by M. Hezonja,,30,29
124,2,11:18.0,Turnover by S. Labissière (bad pass; steal by R. Westbrook),,30,29
125,2,11:15.0,,R. Westbrook misses 2-pt layup from 3 ft (block by K. Bazemore),30,29
126,2,11:11.0,,Offensive rebound by B. McLemore,30,29
127,2,11:11.0,,B. McLemore makes 2-pt layup from 3 ft,30,31
128,2,10:56.0,M. Hezonja makes 2-pt layup from 4 ft (assist by K. Bazemore),,32,31
129,2,10:47.0,,Shooting foul by S. Labissière (drawn by I. Hartenstein),32,31
130,2,10:47.0,,I. Hartenstein makes free throw 1 of 2,32,32
131,2,10:47.0,,P. Tucker enters the game for C. Clemons,32,32
132,2,10:47.0,,I. Hartenstein makes free throw 2 of 2,32,33
133,2,10:47.0,,C. Capela enters the game for I. Hartenstein,32,33
134,2,10:29.0,Personal foul by B. McLemore (drawn by K. Bazemore),,32,33
135,2,10:29.0,,D. House enters the game for B. McLemore,32,33
136,2,10:20.0,A. Simons misses 3-pt jump shot from 26 ft,,32,33
137,2,10:18.0,,Defensive rebound by R. Westbrook,32,33
138,2,10:15.0,,R. Westbrook makes 2-pt layup from 3 ft,32,35
139,2,10:15.0,,Shooting foul by M. Hezonja (drawn by R. Westbrook),32,35
140,2,10:15.0,,R. Westbrook makes free throw 1 of 1,32,36
141,2,9:59.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by C. McCollum),,35,36
142,2,9:48.0,,P. Tucker misses 2-pt jump shot from 20 ft,35,36
143,2,9:46.0,,Offensive rebound by R. Westbrook,35,36
144,2,9:42.0,,A. Rivers makes 3-pt jump shot from 27 ft (assist by R. Westbrook),35,39
145,2,9:26.0,Shooting foul by P. Tucker (drawn by A. Simons),,35,39
146,2,9:26.0,A. Simons makes free throw 1 of 2,,36,39
147,2,9:26.0,A. Simons makes free throw 2 of 2,,37,39
148,2,9:14.0,,C. Capela makes 2-pt layup from 2 ft (assist by D. House),37,41
149,2,9:14.0,,Shooting foul by S. Labissière (drawn by C. Capela),37,41
150,2,9:14.0,,C. Capela misses free throw 1 of 1,37,41
151,2,9:14.0,Defensive rebound by M. Hezonja,,37,41
152,2,9:03.0,K. Bazemore misses 2-pt jump shot from 10 ft,,37,41
153,2,9:01.0,,Defensive rebound by C. Capela,37,41
154,2,8:56.0,,A. Rivers misses 3-pt jump shot from 27 ft,37,41
155,2,8:53.0,Defensive rebound by M. Hezonja,,37,41
156,2,8:44.0,A. Simons makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,40,41
157,2,8:34.0,,Shooting foul by A. Simons (drawn by R. Westbrook),40,41
158,2,8:34.0,,R. Westbrook makes free throw 1 of 2,40,42
159,2,8:34.0,,J. Harden enters the game for A. Rivers,40,42
160,2,8:34.0,,R. Westbrook makes free throw 2 of 2,40,43
161,2,8:24.0,C. McCollum misses 3-pt jump shot from 26 ft,,40,43
162,2,8:23.0,,Defensive rebound by J. Harden,40,43
163,2,8:17.0,,C. Capela misses 2-pt layup from 2 ft (block by S. Labissière),40,43
164,2,8:17.0,Defensive rebound by M. Hezonja,,40,43
165,2,8:01.0,K. Bazemore misses 2-pt layup from 3 ft (block by C. Capela),,40,43
166,2,7:59.0,,Defensive rebound by R. Westbrook,40,43
167,2,7:47.0,,R. Westbrook misses 3-pt jump shot from 26 ft,40,43
168,2,7:47.0,Defensive rebound by M. Hezonja,,40,43
169,2,7:41.0,Offensive foul by M. Hezonja (drawn by D. House),,40,43
170,2,7:41.0,Turnover by M. Hezonja (offensive foul),,40,43
171,2,7:41.0,R. Hood enters the game for M. Hezonja,,40,43
172,2,7:41.0,,B. McLemore enters the game for R. Westbrook,40,43
173,2,7:18.0,,Shooting foul by K. Bazemore (drawn by J. Harden),40,43
174,2,7:18.0,,J. Harden makes free throw 1 of 2,40,44
175,2,7:18.0,H. Whiteside enters the game for S. Labissière,,40,44
176,2,7:18.0,,J. Harden makes free throw 2 of 2,40,45
177,2,7:05.0,A. Simons makes 2-pt jump shot from 14 ft (assist by H. Whiteside),,42,45
178,2,6:40.0,,J. Harden misses 3-pt jump shot from 23 ft,42,45
179,2,6:39.0,,Offensive rebound by J. Harden,42,45
180,2,6:36.0,,Turnover by J. Harden (traveling),42,45
181,2,6:36.0,,Houston full timeout,42,45
182,2,6:23.0,,Violation by Team (kicked ball),42,45
183,2,6:10.0,A. Simons misses 3-pt jump shot from 23 ft (block by C. Capela),,42,45
184,2,6:08.0,,Defensive rebound by C. Capela,42,45
185,2,6:02.0,,Personal foul by K. Bazemore (drawn by J. Harden),42,45
186,2,6:02.0,,J. Harden makes free throw 1 of 2,42,46
187,2,6:02.0,D. Lillard enters the game for K. Bazemore,,42,46
188,2,6:02.0,N. Little enters the game for C. McCollum,,42,46
189,2,6:02.0,,J. Harden misses free throw 2 of 2,42,46
190,2,6:02.0,Defensive rebound by N. Little,,42,46
191,2,5:44.0,R. Hood misses 2-pt jump shot from 20 ft,,42,46
192,2,5:42.0,,Defensive rebound by B. McLemore,42,46
193,2,5:37.0,,J. Harden makes 3-pt jump shot from 27 ft,42,49
194,2,5:32.0,Personal foul by D. House (drawn by D. Lillard),,42,49
195,2,5:32.0,,R. Westbrook enters the game for B. McLemore,42,49
196,2,5:12.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by A. Simons),,44,49
197,2,5:00.0,,J. Harden makes 2-pt jump shot from 5 ft,44,51
198,2,4:45.0,D. Lillard misses 2-pt layup from 3 ft,,44,51
199,2,4:43.0,,Defensive rebound by C. Capela,44,51
200,2,4:38.0,,R. Westbrook misses 3-pt jump shot from 26 ft,44,51
201,2,4:38.0,Defensive rebound by Team,,44,51
202,2,4:16.0,D. Lillard misses 2-pt jump shot from 16 ft,,44,51
203,2,4:15.0,,Defensive rebound by P. Tucker,44,51
204,2,4:06.0,,J. Harden makes 3-pt jump shot from 29 ft,44,54
205,2,4:05.0,Portland full timeout,,44,54
206,2,4:05.0,C. McCollum enters the game for A. Simons,,44,54
207,2,3:52.0,N. Little misses 2-pt jump shot from 7 ft,,44,54
208,2,3:50.0,,Defensive rebound by C. Capela,44,54
209,2,3:41.0,,J. Harden misses 2-pt jump shot from 6 ft,44,54
210,2,3:39.0,Defensive rebound by H. Whiteside,,44,54
211,2,3:21.0,C. McCollum makes 2-pt jump shot from 19 ft,,46,54
212,2,3:05.0,,C. Capela makes 2-pt dunk from 2 ft (assist by R. Westbrook),46,56
213,2,2:45.0,Offensive foul by N. Little (drawn by C. Capela),,46,56
214,2,2:45.0,Turnover by N. Little (offensive foul),,46,56
215,2,2:37.0,,R. Westbrook makes 2-pt layup from 4 ft,46,58
216,2,2:24.0,C. McCollum makes 2-pt jump shot from 7 ft (assist by D. Lillard),,48,58
217,2,2:05.0,,J. Harden misses 3-pt jump shot from 27 ft,48,58
218,2,2:03.0,Defensive rebound by D. Lillard,,48,58
219,2,1:52.0,H. Whiteside makes 2-pt jump shot from 17 ft (assist by R. Hood),,50,58
220,2,1:43.0,,R. Westbrook misses 2-pt jump shot from 20 ft,50,58
221,2,1:43.0,,Offensive rebound by C. Capela,50,58
222,2,1:41.0,,C. Capela misses 2-pt hook shot from 9 ft,50,58
223,2,1:40.0,,Offensive rebound by D. House,50,58
224,2,1:37.0,,D. House makes 2-pt jump shot from 9 ft,50,60
225,2,1:22.0,N. Little misses 3-pt jump shot from 26 ft,,50,60
226,2,1:21.0,,Defensive rebound by R. Westbrook,50,60
227,2,1:13.0,,J. Harden makes 3-pt jump shot from 29 ft,50,63
228,2,1:13.0,,Shooting foul by N. Little (drawn by J. Harden),50,63
229,2,1:13.0,A. Simons enters the game for N. Little,,50,63
230,2,1:13.0,,J. Harden makes free throw 1 of 1,50,64
231,2,0:58.0,C. McCollum misses 3-pt jump shot from 23 ft,,50,64
232,2,0:56.0,,Defensive rebound by C. Capela,50,64
233,2,0:56.0,,Turnover by C. Capela (traveling),50,64
234,2,0:33.0,R. Hood misses 2-pt jump shot from 8 ft,,50,64
235,2,0:31.0,,Defensive rebound by C. Capela,50,64
236,2,0:20.0,,D. House misses 3-pt jump shot from 27 ft,50,64
237,2,0:18.0,Defensive rebound by D. Lillard,,50,64
238,2,0:09.0,Personal foul by R. Westbrook (drawn by D. Lillard),,50,64
239,2,0:03.0,D. Lillard misses 2-pt layup from 6 ft (block by J. Harden),,50,64
240,2,0:02.0,Offensive rebound by Team,,50,64
241,2,0:00.0,Instant Replay (Request: Ruling Stands),,50,64
242,3,11:49.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),50,67
243,3,11:25.0,N. Little makes 2-pt layup from 2 ft (assist by D. Lillard),,52,67
244,3,11:14.0,,C. Capela makes 2-pt layup from 2 ft (assist by R. Westbrook),52,69
245,3,11:14.0,,Shooting foul by D. Lillard (drawn by C. Capela),52,69
246,3,11:14.0,,C. Capela makes free throw 1 of 1,52,70
247,3,11:02.0,Turnover by D. Lillard (bad pass; steal by J. Harden),,52,70
248,3,10:58.0,,C. Capela makes 2-pt dunk from 1 ft (assist by R. Westbrook),52,72
249,3,10:44.0,Personal foul by J. Harden (drawn by H. Whiteside),,52,72
250,3,10:35.0,H. Whiteside makes 2-pt hook shot from 7 ft (assist by D. Lillard),,54,72
251,3,10:27.0,,Turnover by R. Westbrook (bad pass),54,72
252,3,10:16.0,H. Whiteside makes 2-pt hook shot from 5 ft (assist by D. Lillard),,56,72
253,3,9:56.0,,D. House makes 3-pt jump shot from 25 ft (assist by J. Harden),56,75
254,3,9:39.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,59,75
255,3,9:31.0,,R. Westbrook misses 2-pt layup from 3 ft,59,75
256,3,9:29.0,,Offensive rebound by D. House,59,75
257,3,9:17.0,,R. Westbrook misses 3-pt jump shot from 26 ft,59,75
258,3,9:14.0,Defensive rebound by C. McCollum,,59,75
259,3,9:08.0,Shooting foul by R. Westbrook (drawn by D. Lillard),,59,75
260,3,9:08.0,,Houston full timeout,59,75
261,3,9:08.0,,Instant Replay (Challenge: Ruling Stands),59,75
262,3,9:08.0,D. Lillard makes free throw 1 of 2,,60,75
263,3,9:08.0,D. Lillard makes free throw 2 of 2,,61,75
264,3,8:51.0,,R. Westbrook misses 3-pt jump shot from 22 ft,61,75
265,3,8:49.0,Defensive rebound by C. McCollum,,61,75
266,3,8:47.0,Turnover by C. McCollum (bad pass),,61,75
267,3,8:39.0,,C. Capela misses 2-pt hook shot from 7 ft,61,75
268,3,8:37.0,Defensive rebound by H. Whiteside,,61,75
269,3,8:33.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),,64,75
270,3,8:12.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),64,78
271,3,8:01.0,D. Lillard misses 3-pt jump shot from 29 ft,,64,78
272,3,8:01.0,,Defensive rebound by Team,64,78
273,3,7:48.0,,Turnover by D. House (bad pass; steal by C. McCollum),64,78
274,3,7:42.0,N. Little misses 2-pt layup from 4 ft,,64,78
275,3,7:41.0,,Defensive rebound by C. Capela,64,78
276,3,7:31.0,,R. Westbrook misses 2-pt jump shot from 15 ft,64,78
277,3,7:29.0,,Offensive rebound by C. Capela,64,78
278,3,7:28.0,,C. Capela misses 2-pt layup from 4 ft (block by H. Whiteside),64,78
279,3,7:25.0,,Offensive rebound by D. House,64,78
280,3,7:17.0,,J. Harden makes 2-pt layup from 2 ft,64,80
281,3,6:53.0,N. Little misses 3-pt jump shot from 23 ft,,64,80
282,3,6:53.0,Offensive rebound by Team,,64,80
283,3,6:53.0,,B. McLemore enters the game for D. House,64,80
284,3,6:53.0,,A. Rivers enters the game for R. Westbrook,64,80
285,3,6:51.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,67,80
286,3,6:30.0,,A. Rivers misses 3-pt jump shot from 23 ft,67,80
287,3,6:28.0,Defensive rebound by H. Whiteside,,67,80
288,3,6:22.0,R. Hood misses 2-pt jump shot from 4 ft,,67,80
289,3,6:19.0,,Defensive rebound by C. Capela,67,80
290,3,6:13.0,,J. Harden makes 2-pt dunk from 1 ft,67,82
291,3,5:53.0,Turnover by C. McCollum (bad pass; steal by A. Rivers),,67,82
292,3,5:37.0,,B. McLemore misses 2-pt jump shot from 7 ft,67,82
293,3,5:34.0,Defensive rebound by C. McCollum,,67,82
294,3,5:28.0,D. Lillard misses 3-pt jump shot from 27 ft,,67,82
295,3,5:25.0,,Defensive rebound by A. Rivers,67,82
296,3,5:20.0,,J. Harden misses 3-pt jump shot from 28 ft,67,82
297,3,5:16.0,Defensive rebound by D. Lillard,,67,82
298,3,5:09.0,Turnover by R. Hood (out of bounds lost ball),,67,82
299,3,4:56.0,,B. McLemore misses 2-pt layup from 6 ft,67,82
300,3,4:53.0,,Offensive rebound by B. McLemore,67,82
301,3,4:44.0,,C. Capela makes 2-pt layup from 2 ft (assist by B. McLemore),67,84
302,3,4:41.0,Portland full timeout,,67,84
303,3,4:41.0,K. Bazemore enters the game for N. Little,,67,84
304,3,4:23.0,R. Hood misses 3-pt jump shot from 27 ft,,67,84
305,3,4:21.0,,Defensive rebound by J. Harden,67,84
306,3,4:14.0,,J. Harden makes 2-pt jump shot from 8 ft,67,86
307,3,4:03.0,D. Lillard misses 2-pt layup from 4 ft,,67,86
308,3,4:03.0,Offensive rebound by H. Whiteside,,67,86
309,3,4:02.0,H. Whiteside misses 2-pt layup from 2 ft,,67,86
310,3,4:02.0,Offensive rebound by H. Whiteside,,67,86
311,3,4:01.0,H. Whiteside misses 2-pt hook shot from 4 ft (block by C. Capela),,67,86
312,3,4:00.0,,Defensive rebound by J. Harden,67,86
313,3,3:50.0,,P. Tucker makes 2-pt jump shot from 10 ft (assist by B. McLemore),67,88
314,3,3:32.0,Def 3 sec tech foul by Team,,67,88
315,3,3:32.0,D. Lillard makes technical free throw,,68,88
316,3,3:32.0,,R. Westbrook enters the game for P. Tucker,68,88
317,3,3:20.0,K. Bazemore misses 3-pt jump shot from 26 ft,,68,88
318,3,3:18.0,,Defensive rebound by R. Westbrook,68,88
319,3,3:14.0,,R. Westbrook makes 2-pt layup from 2 ft,68,90
320,3,3:05.0,Personal foul by C. Capela (drawn by K. Bazemore),,68,90
321,3,3:05.0,,D. House enters the game for J. Harden,68,90
322,3,2:50.0,K. Bazemore makes 2-pt layup from 5 ft,,70,90
323,3,2:32.0,,R. Westbrook makes 2-pt layup from 2 ft,70,92
324,3,2:25.0,Personal foul by D. House (drawn by K. Bazemore),,70,92
325,3,2:18.0,C. McCollum misses 3-pt jump shot from 27 ft,,70,92
326,3,2:14.0,,Defensive rebound by D. House,70,92
327,3,2:07.0,,R. Westbrook misses 2-pt layup from 4 ft,70,92
328,3,2:03.0,,Offensive rebound by C. Capela,70,92
329,3,2:03.0,,C. Capela misses 2-pt layup from 1 ft,70,92
330,3,2:00.0,,Offensive rebound by C. Capela,70,92
331,3,2:00.0,,C. Capela makes 2-pt layup from 1 ft,70,94
332,3,1:53.0,D. Lillard makes 2-pt layup from 3 ft,,72,94
333,3,1:44.0,,Turnover by A. Rivers (traveling),72,94
334,3,1:44.0,S. Labissière enters the game for C. McCollum,,72,94
335,3,1:44.0,A. Simons enters the game for H. Whiteside,,72,94
336,3,1:44.0,,I. Hartenstein enters the game for C. Capela,72,94
337,3,1:34.0,K. Bazemore makes 2-pt layup from 2 ft (assist by S. Labissière),,74,94
338,3,1:17.0,,A. Rivers misses 3-pt jump shot from 23 ft,74,94
339,3,1:14.0,Defensive rebound by D. Lillard,,74,94
340,3,1:06.0,Turnover by R. Hood (dbl dribble),,74,94
341,3,1:06.0,N. Little enters the game for R. Hood,,74,94
342,3,1:00.0,,Shooting foul by D. Lillard (drawn by R. Westbrook),74,94
343,3,1:00.0,,R. Westbrook misses free throw 1 of 2,74,94
344,3,1:00.0,,Offensive rebound by Team,74,94
345,3,1:00.0,,R. Westbrook misses free throw 2 of 2,74,94
346,3,0:58.0,Defensive rebound by K. Bazemore,,74,94
347,3,0:43.0,D. Lillard misses 2-pt jump shot from 15 ft,,74,94
348,3,0:40.0,,Defensive rebound by A. Rivers,74,94
349,3,0:35.0,,R. Westbrook makes 3-pt jump shot from 26 ft,74,97
350,3,0:27.0,S. Labissière makes 2-pt dunk from 1 ft (assist by D. Lillard),,76,97
351,3,0:06.0,,D. House misses 2-pt jump shot from 10 ft,76,97
352,3,0:06.0,,Offensive rebound by R. Westbrook,76,97
353,3,0:04.0,,R. Westbrook makes 2-pt layup from 1 ft,76,99
354,3,0:04.0,,Violation by Team (delay of game),76,99
355,3,0:02.0,Turnover by D. Lillard (lost ball; steal by R. Westbrook),,76,99
356,3,0:00.0,,B. McLemore misses 3-pt jump shot from 28 ft,76,99
357,3,0:00.0,,Offensive rebound by Team,76,99
358,4,12:00.0,,Technical foul by T. Stotts,76,99
359,4,12:00.0,,A. Rivers misses technical free throw,76,99
360,4,12:00.0,Defensive rebound by Team,,76,99
361,4,11:44.0,A. Simons misses 2-pt jump shot from 12 ft,,76,99
362,4,11:40.0,Offensive rebound by S. Labissière,,76,99
363,4,11:40.0,S. Labissière makes 2-pt dunk at rim,,78,99
364,4,11:31.0,,B. McLemore misses 3-pt jump shot from 27 ft,78,99
365,4,11:28.0,Defensive rebound by N. Little,,78,99
366,4,11:24.0,K. Bazemore misses 2-pt layup from 4 ft,,78,99
367,4,11:22.0,,Defensive rebound by A. Rivers,78,99
368,4,11:18.0,,D. House misses 3-pt jump shot from 26 ft,78,99
369,4,11:17.0,Defensive rebound by C. McCollum,,78,99
370,4,11:17.0,,Technical foul by K. Bazemore,78,99
371,4,11:17.0,,R. Westbrook makes technical free throw,78,100
372,4,11:03.0,K. Bazemore misses 3-pt jump shot from 24 ft,,78,100
373,4,11:01.0,Offensive rebound by Team,,78,100
374,4,10:56.0,C. McCollum misses 2-pt jump shot from 11 ft,,78,100
375,4,10:53.0,Offensive rebound by K. Bazemore,,78,100
376,4,10:51.0,Shooting foul by I. Hartenstein (drawn by K. Bazemore),,78,100
377,4,10:51.0,K. Bazemore makes free throw 1 of 2,,79,100
378,4,10:51.0,K. Bazemore misses free throw 2 of 2,,79,100
379,4,10:49.0,,Defensive rebound by R. Westbrook,79,100
380,4,10:44.0,,Turnover by B. McLemore (traveling),79,100
381,4,10:35.0,S. Labissière makes 2-pt jump shot from 19 ft (assist by A. Simons),,81,100
382,4,10:22.0,,Personal foul by A. Simons (drawn by R. Westbrook),81,100
383,4,10:14.0,,Turnover by R. Westbrook (traveling),81,100
384,4,10:05.0,A. Simons makes 2-pt jump shot from 17 ft,,83,100
385,4,9:53.0,,R. Westbrook misses 3-pt jump shot from 25 ft,83,100
386,4,9:51.0,,Offensive rebound by D. House,83,100
