,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
40,1,6:15.0,,C. Osman makes 3-pt jump shot from 29 ft (assist by T. Thompson),13,14
41,1,5:57.0,R. Bullock makes 2-pt layup from 1 ft,,15,14
42,1,5:40.0,,C. Sexton misses 3-pt jump shot from 25 ft,15,14
43,1,5:39.0,,Offensive rebound by T. Thompson,15,14
44,1,5:33.0,,Turnover by C. Sexton (out of bounds lost ball),15,14
45,1,5:33.0,,L. Nance enters the game for T. Thompson,15,14
46,1,5:20.0,J. Randle misses 2-pt layup from 7 ft (block by D. Exum),,15,14
47,1,5:16.0,Offensive rebound by J. Randle,,15,14
48,1,5:15.0,J. Randle makes 2-pt layup from 2 ft,,17,14
49,1,5:10.0,,Shooting foul by E. Payton (drawn by C. Sexton),17,14
50,1,5:10.0,,C. Sexton makes free throw 1 of 2,17,15
51,1,5:10.0,,C. Sexton makes free throw 2 of 2,17,16
52,1,4:46.0,Turnover by E. Payton (bad pass; steal by C. Sexton),,17,16
53,1,4:42.0,,L. Nance makes 2-pt dunk from 1 ft (assist by C. Osman),17,18
54,1,4:20.0,M. Morris makes 3-pt jump shot from 23 ft,,20,18
55,1,4:07.0,,L. Nance misses 3-pt jump shot from 26 ft,20,18
56,1,4:05.0,Defensive rebound by E. Payton,,20,18
57,1,3:58.0,J. Randle makes 2-pt layup from 1 ft,,22,18
58,1,3:43.0,,C. Osman misses 2-pt layup from 1 ft (block by M. Robinson),22,18
59,1,3:41.0,,Offensive rebound by Team,22,18
60,1,3:41.0,F. Ntilikina enters the game for E. Payton,,22,18
61,1,3:41.0,B. Portis enters the game for J. Randle,,22,18
62,1,3:41.0,,D. Garland enters the game for K. Love,22,18
63,1,3:41.0,,T. Thompson enters the game for C. Sexton,22,18
64,1,3:41.0,,Away from play foul by B. Portis (drawn by L. Nance),22,18
65,1,3:41.0,,D. Garland makes free throw 1 of 1,22,19
66,1,3:26.0,,T. Thompson misses 2-pt hook shot from 4 ft (block by M. Robinson),22,19
67,1,3:23.0,Defensive rebound by F. Ntilikina,,22,19
68,1,3:17.0,Turnover by R. Bullock (bad pass; steal by L. Nance),,22,19
69,1,3:15.0,,Shooting foul by M. Morris (drawn by D. Exum),22,19
70,1,3:15.0,,D. Exum makes free throw 1 of 2,22,20
71,1,3:15.0,,D. Exum misses free throw 2 of 2,22,20
72,1,3:13.0,Defensive rebound by B. Portis,,22,20
73,1,2:53.0,M. Morris makes 2-pt jump shot from 13 ft,,24,20
74,1,2:27.0,,Turnover by D. Garland (lost ball; steal by M. Robinson),24,20
75,1,2:20.0,Offensive foul by F. Ntilikina (drawn by L. Nance),,24,20
76,1,2:20.0,Turnover by F. Ntilikina (offensive foul),,24,20
77,1,2:20.0,New York full timeout,,24,20
78,1,2:20.0,D. Dotson enters the game for R. Bullock,,24,20
79,1,2:20.0,,M. Dellavedova enters the game for C. Osman,24,20
80,1,2:06.0,,D. Exum misses 3-pt jump shot from 27 ft,24,20
81,1,2:02.0,Defensive rebound by D. Dotson,,24,20
82,1,1:42.0,F. Ntilikina misses 2-pt jump shot from 13 ft,,24,20
83,1,1:38.0,,Defensive rebound by T. Thompson,24,20
84,1,1:29.0,,D. Garland makes 3-pt jump shot from 30 ft,24,23
85,1,1:09.0,M. Morris makes 2-pt jump shot from 9 ft,,26,23
86,1,1:09.0,Shooting foul by M. Dellavedova (drawn by M. Morris),,26,23
87,1,1:09.0,M. Morris misses free throw 1 of 1,,26,23
88,1,1:06.0,,Defensive rebound by L. Nance,26,23
89,1,0:50.0,,T. Thompson misses 2-pt layup at rim,26,23
90,1,0:49.0,,Offensive rebound by T. Thompson,26,23
91,1,0:49.0,,T. Thompson misses 2-pt layup from 1 ft,26,23
92,1,0:49.0,,Offensive rebound by T. Thompson,26,23
93,1,0:45.0,,T. Thompson makes 2-pt dunk from 1 ft,26,25
94,1,0:37.0,M. Morris misses 2-pt jump shot from 18 ft,,26,25
95,1,0:33.0,,Defensive rebound by D. Exum,26,25
96,1,0:26.0,,Personal foul by B. Portis (drawn by T. Thompson),26,25
97,1,0:26.0,,T. Thompson makes free throw 1 of 2,26,26
98,1,0:26.0,K. Knox enters the game for M. Morris,,26,26
99,1,0:26.0,,T. Thompson misses free throw 2 of 2,26,26
100,1,0:24.0,Defensive rebound by B. Portis,,26,26
101,1,0:05.0,D. Dotson misses 2-pt jump shot from 15 ft,,26,26
102,1,0:02.0,,Defensive rebound by T. Thompson,26,26
103,2,11:46.0,,D. Garland misses 2-pt layup at rim,26,26
104,2,11:38.0,,Offensive rebound by T. Thompson,26,26
105,2,11:38.0,,T. Thompson makes 2-pt layup from 1 ft,26,28
106,2,11:31.0,F. Ntilikina makes 2-pt layup from 2 ft,,28,28
107,2,11:11.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,28,28
108,2,11:10.0,,Offensive rebound by Team,28,28
109,2,11:08.0,,D. Garland misses 3-pt jump shot from 26 ft,28,28
110,2,11:04.0,Defensive rebound by D. Dotson,,28,28
111,2,10:57.0,F. Ntilikina misses 2-pt jump shot from 13 ft,,28,28
112,2,10:53.0,,Defensive rebound by D. Garland,28,28
113,2,10:37.0,,T. Thompson misses 2-pt hook shot from 4 ft,28,28
114,2,10:35.0,Defensive rebound by B. Portis,,28,28
115,2,10:27.0,K. Knox misses 2-pt jump shot from 17 ft,,28,28
116,2,10:24.0,,Defensive rebound by T. Thompson,28,28
117,2,10:14.0,,D. Exum makes 2-pt dunk from 1 ft (assist by M. Dellavedova),28,30
118,2,10:07.0,New York full timeout,,28,30
119,2,9:53.0,B. Portis makes 2-pt hook shot from 6 ft,,30,30
120,2,9:36.0,,D. Garland misses 2-pt jump shot from 8 ft,30,30
121,2,9:31.0,Defensive rebound by K. Knox,,30,30
122,2,9:20.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,33,30
123,2,9:03.0,,M. Dellavedova makes 2-pt jump shot from 8 ft,33,32
124,2,8:43.0,B. Portis misses 2-pt hook shot from 7 ft,,33,32
125,2,8:40.0,,Defensive rebound by T. Thompson,33,32
126,2,8:32.0,,D. Garland misses 2-pt jump shot from 6 ft,33,32
127,2,8:29.0,Defensive rebound by K. Knox,,33,32
128,2,8:13.0,Shooting foul by D. Exum (drawn by F. Ntilikina),,33,32
129,2,8:13.0,F. Ntilikina makes free throw 1 of 2,,34,32
130,2,8:13.0,,K. Love enters the game for D. Garland,34,32
131,2,8:13.0,,C. Sexton enters the game for L. Nance,34,32
132,2,8:13.0,F. Ntilikina makes free throw 2 of 2,,35,32
133,2,8:01.0,,Turnover by C. Sexton (lost ball; steal by D. Dotson),35,32
134,2,7:56.0,D. Dotson makes 2-pt layup at rim (assist by B. Portis),,37,32
135,2,7:43.0,,C. Sexton makes 2-pt jump shot from 19 ft,37,34
136,2,7:25.0,B. Portis makes 2-pt layup from 2 ft,,39,34
137,2,7:12.0,,K. Love misses 3-pt jump shot from 25 ft,39,34
138,2,7:08.0,,Offensive rebound by T. Thompson,39,34
139,2,7:02.0,,K. Love misses 3-pt jump shot from 25 ft (block by M. Robinson),39,34
140,2,7:01.0,Defensive rebound by Team,,39,34
141,2,7:01.0,,C. Osman enters the game for D. Exum,39,34
142,2,6:51.0,B. Portis misses 3-pt jump shot from 26 ft,,39,34
143,2,6:50.0,,Defensive rebound by Team,39,34
144,2,6:39.0,,Turnover by M. Dellavedova (bad pass),39,34
145,2,6:39.0,J. Randle enters the game for B. Portis,,39,34
146,2,6:35.0,Offensive foul by F. Ntilikina (drawn by M. Dellavedova),,39,34
147,2,6:35.0,Turnover by F. Ntilikina (offensive foul),,39,34
148,2,6:35.0,E. Payton enters the game for F. Ntilikina,,39,34
149,2,6:27.0,,C. Sexton misses 2-pt layup from 1 ft,39,34
150,2,6:27.0,Defensive rebound by Team,,39,34
151,2,6:27.0,,Loose ball foul by T. Thompson (drawn by E. Payton),39,34
152,2,6:27.0,,D. Garland enters the game for M. Dellavedova,39,34
153,2,6:12.0,E. Payton misses 2-pt layup from 1 ft,,39,34
154,2,6:06.0,Offensive rebound by J. Randle,,39,34
155,2,6:06.0,J. Randle misses 2-pt layup at rim,,39,34
156,2,6:06.0,Offensive rebound by J. Randle,,39,34
157,2,6:02.0,J. Randle misses 2-pt jump shot from 15 ft,,39,34
158,2,5:58.0,,Defensive rebound by K. Love,39,34
159,2,5:58.0,R. Bullock enters the game for D. Dotson,,39,34
160,2,5:58.0,M. Morris enters the game for K. Knox,,39,34
161,2,5:49.0,,D. Garland makes 2-pt jump shot from 12 ft (assist by C. Osman),39,36
162,2,5:22.0,M. Morris makes 2-pt jump shot from 17 ft,,41,36
163,2,5:12.0,,C. Sexton misses 2-pt jump shot from 10 ft,41,36
164,2,5:10.0,Defensive rebound by M. Morris,,41,36
165,2,5:04.0,R. Bullock misses 3-pt jump shot from 22 ft,,41,36
166,2,4:59.0,,Defensive rebound by K. Love,41,36
167,2,4:52.0,,D. Garland makes 2-pt jump shot from 20 ft (assist by C. Osman),41,38
168,2,4:31.0,E. Payton misses 3-pt jump shot from 23 ft,,41,38
169,2,4:28.0,,Defensive rebound by K. Love,41,38
170,2,4:20.0,,D. Garland misses 2-pt jump shot from 6 ft,41,38
171,2,4:18.0,Defensive rebound by M. Robinson,,41,38
172,2,4:11.0,R. Bullock misses 3-pt jump shot from 23 ft,,41,38
173,2,4:09.0,,Defensive rebound by T. Thompson,41,38
174,2,4:00.0,,C. Sexton makes 2-pt jump shot from 4 ft,41,40
175,2,3:40.0,M. Morris misses 3-pt jump shot from 27 ft,,41,40
176,2,3:37.0,,Defensive rebound by K. Love,41,40
177,2,3:34.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by K. Love),41,43
178,2,3:22.0,New York full timeout,,41,43
179,2,3:22.0,T. Gibson enters the game for M. Robinson,,41,43
180,2,3:22.0,,L. Nance enters the game for T. Thompson,41,43
181,2,3:13.0,Shooting foul by L. Nance (drawn by J. Randle),,41,43
182,2,3:13.0,J. Randle makes free throw 1 of 2,,42,43
183,2,3:13.0,J. Randle makes free throw 2 of 2,,43,43
184,2,2:47.0,,K. Love misses 2-pt hook shot from 4 ft,43,43
185,2,2:47.0,,Offensive rebound by L. Nance,43,43
186,2,2:47.0,,L. Nance makes 2-pt layup from 2 ft,43,45
187,2,2:24.0,M. Morris misses 2-pt jump shot from 8 ft,,43,45
188,2,2:23.0,,Defensive rebound by L. Nance,43,45
189,2,2:06.0,,Turnover by K. Love (lost ball; steal by R. Bullock),43,45
190,2,1:54.0,R. Bullock misses 2-pt jump shot from 20 ft,,43,45
191,2,1:54.0,Offensive rebound by Team,,43,45
192,2,1:54.0,,Loose ball foul by D. Garland (drawn by M. Morris),43,45
193,2,1:47.0,J. Randle makes 2-pt jump shot from 18 ft,,45,45
194,2,1:23.0,,Personal foul by J. Randle (drawn by K. Love),45,45
195,2,1:16.0,,C. Osman makes 2-pt jump shot from 5 ft,45,47
196,2,0:59.0,M. Morris makes 2-pt jump shot from 8 ft,,47,47
197,2,0:44.0,,K. Love misses 2-pt jump shot from 8 ft,47,47
198,2,0:41.0,Defensive rebound by J. Randle,,47,47
199,2,0:32.0,J. Randle misses 2-pt jump shot from 10 ft,,47,47
200,2,0:31.0,Offensive rebound by E. Payton,,47,47
201,2,0:31.0,E. Payton misses 2-pt layup at rim,,47,47
202,2,0:31.0,Offensive rebound by T. Gibson,,47,47
203,2,0:31.0,Shooting foul by C. Osman (drawn by T. Gibson),,47,47
204,2,0:31.0,T. Gibson makes free throw 1 of 2,,48,47
205,2,0:31.0,T. Gibson makes free throw 2 of 2,,49,47
206,2,0:05.0,,D. Garland misses 2-pt jump shot from 6 ft,49,47
207,2,0:03.0,,Offensive rebound by C. Sexton,49,47
208,2,0:00.0,,L. Nance makes 3-pt jump shot from 23 ft (assist by C. Sexton),49,50
209,3,11:40.0,,C. Sexton misses 2-pt layup from 2 ft,49,50
210,3,11:39.0,,Offensive rebound by T. Thompson,49,50
211,3,11:34.0,,Turnover by T. Thompson (lost ball; steal by J. Randle),49,50
212,3,11:19.0,J. Randle makes 2-pt jump shot from 8 ft,,51,50
213,3,11:01.0,,C. Sexton makes 2-pt layup from 1 ft,51,52
214,3,10:50.0,Turnover by J. Randle (bad pass; steal by K. Love),,51,52
215,3,10:31.0,,T. Thompson makes 2-pt hook shot from 5 ft (assist by D. Garland),51,54
216,3,10:19.0,E. Payton makes 2-pt layup from 1 ft,,53,54
217,3,10:05.0,,T. Thompson misses 2-pt hook shot from 3 ft (block by T. Gibson),53,54
218,3,10:01.0,Defensive rebound by E. Payton,,53,54
219,3,9:57.0,E. Payton misses 2-pt layup from 1 ft (block by C. Sexton),,53,54
220,3,9:52.0,Offensive rebound by E. Payton,,53,54
221,3,9:50.0,E. Payton makes 2-pt jump shot from 7 ft,,55,54
222,3,9:39.0,,C. Sexton misses 3-pt jump shot from 28 ft,55,54
223,3,9:36.0,Defensive rebound by J. Randle,,55,54
224,3,9:31.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by E. Payton),,58,54
225,3,9:31.0,,Cleveland full timeout,58,54
226,3,9:18.0,,D. Garland misses 2-pt jump shot from 5 ft,58,54
227,3,9:16.0,Defensive rebound by T. Gibson,,58,54
228,3,9:03.0,J. Randle makes 2-pt layup from 6 ft,,60,54
229,3,8:41.0,,D. Garland misses 2-pt jump shot from 22 ft,60,54
230,3,8:39.0,Defensive rebound by E. Payton,,60,54
231,3,8:35.0,R. Bullock misses 3-pt jump shot from 23 ft,,60,54
232,3,8:30.0,,Defensive rebound by K. Love,60,54
233,3,8:21.0,,C. Sexton misses 2-pt layup from 2 ft (block by E. Payton),60,54
234,3,8:18.0,Defensive rebound by E. Payton,,60,54
235,3,8:16.0,R. Bullock makes 2-pt layup at rim (assist by E. Payton),,62,54
236,3,7:48.0,,C. Sexton misses 2-pt jump shot from 10 ft,62,54
237,3,7:45.0,Defensive rebound by M. Morris,,62,54
238,3,7:30.0,M. Morris makes 3-pt jump shot from 25 ft,,65,54
239,3,7:30.0,Flagrant foul type 1 by K. Love (drawn by M. Morris),,65,54
240,3,7:30.0,Instant Replay (Request: Ruling Stands),,65,54
241,3,7:30.0,,Cleveland full timeout,65,54
242,3,7:30.0,,L. Nance enters the game for K. Love,65,54
243,3,7:30.0,M. Morris makes flagrant free throw 1 of 1,,66,54
244,3,7:16.0,J. Randle misses 2-pt jump shot from 13 ft,,66,54
245,3,7:13.0,,Defensive rebound by L. Nance,66,54
246,3,6:51.0,,T. Thompson misses 2-pt jump shot from 7 ft,66,54
247,3,6:49.0,Defensive rebound by J. Randle,,66,54
248,3,6:43.0,E. Payton misses 2-pt layup from 1 ft,,66,54
249,3,6:40.0,,Defensive rebound by C. Sexton,66,54
250,3,6:36.0,,C. Osman misses 3-pt jump shot from 28 ft,66,54
251,3,6:33.0,Defensive rebound by R. Bullock,,66,54
252,3,6:23.0,J. Randle misses 2-pt jump shot from 6 ft,,66,54
253,3,6:18.0,,Defensive rebound by L. Nance,66,54
254,3,6:18.0,M. Robinson enters the game for T. Gibson,,66,54
255,3,6:18.0,,D. Exum enters the game for C. Sexton,66,54
256,3,6:00.0,,D. Garland misses 2-pt jump shot from 16 ft,66,54
257,3,5:57.0,Defensive rebound by J. Randle,,66,54
258,3,5:50.0,J. Randle misses 3-pt jump shot from 26 ft,,66,54
259,3,5:46.0,,Defensive rebound by T. Thompson,66,54
260,3,5:38.0,,C. Osman misses 2-pt jump shot from 12 ft,66,54
261,3,5:37.0,,Offensive rebound by T. Thompson,66,54
262,3,5:37.0,,Shooting foul by R. Bullock (drawn by C. Osman),66,54
263,3,5:37.0,,T. Thompson makes free throw 1 of 2,66,55
264,3,5:37.0,,T. Thompson makes free throw 2 of 2,66,56
265,3,5:21.0,M. Morris misses 2-pt jump shot from 15 ft,,66,56
266,3,5:17.0,,Defensive rebound by L. Nance,66,56
267,3,5:10.0,,D. Garland makes 2-pt jump shot from 7 ft,66,58
268,3,4:57.0,M. Robinson misses 2-pt layup from 2 ft,,66,58
269,3,4:57.0,Offensive rebound by M. Robinson,,66,58
270,3,4:57.0,Shooting foul by L. Nance (drawn by M. Robinson),,66,58
271,3,4:57.0,M. Robinson makes free throw 1 of 2,,67,58
272,3,4:57.0,D. Dotson enters the game for R. Bullock,,67,58
273,3,4:57.0,M. Robinson makes free throw 2 of 2,,68,58
274,3,4:44.0,,L. Nance makes 2-pt dunk from 1 ft (assist by D. Garland),68,60
275,3,4:44.0,New York full timeout,,68,60
276,3,4:44.0,F. Ntilikina enters the game for E. Payton,,68,60
277,3,4:25.0,J. Randle misses 2-pt jump shot from 2 ft (block by T. Thompson),,68,60
278,3,4:21.0,,Defensive rebound by D. Garland,68,60
279,3,4:13.0,,Turnover by D. Garland (bad pass; steal by M. Morris),68,60
280,3,3:59.0,M. Morris misses 2-pt layup from 2 ft,,68,60
281,3,3:57.0,,Defensive rebound by D. Garland,68,60
282,3,3:42.0,,L. Nance misses 3-pt jump shot from 26 ft,68,60
283,3,3:39.0,Defensive rebound by Team,,68,60
284,3,3:39.0,B. Portis enters the game for J. Randle,,68,60
285,3,3:39.0,,C. Sexton enters the game for D. Garland,68,60
286,3,3:20.0,B. Portis misses 2-pt jump shot from 8 ft,,68,60
287,3,3:14.0,,Defensive rebound by L. Nance,68,60
288,3,3:07.0,,C. Osman misses 2-pt jump shot from 5 ft (block by M. Robinson),68,60
289,3,3:03.0,Defensive rebound by D. Dotson,,68,60
290,3,2:57.0,Turnover by B. Portis (bad pass; steal by T. Thompson),,68,60
291,3,2:55.0,,Shooting foul by M. Morris (drawn by C. Sexton),68,60
292,3,2:55.0,,C. Sexton makes free throw 1 of 2,68,61
293,3,2:55.0,K. Knox enters the game for M. Morris,,68,61
294,3,2:55.0,,K. Love enters the game for T. Thompson,68,61
295,3,2:55.0,,C. Sexton makes free throw 2 of 2,68,62
296,3,2:45.0,D. Dotson makes 3-pt jump shot from 24 ft (assist by B. Portis),,71,62
297,3,2:33.0,,C. Sexton misses 3-pt jump shot from 27 ft,71,62
298,3,2:30.0,Defensive rebound by D. Dotson,,71,62
299,3,2:23.0,F. Ntilikina makes 2-pt jump shot from 11 ft,,73,62
300,3,2:06.0,,C. Osman misses 2-pt hook shot from 8 ft,73,62
301,3,2:04.0,,Offensive rebound by C. Sexton,73,62
302,3,1:54.0,,K. Love misses 2-pt jump shot from 20 ft,73,62
303,3,1:51.0,Defensive rebound by F. Ntilikina,,73,62
304,3,1:29.0,D. Dotson makes 2-pt jump shot from 4 ft,,75,62
305,3,1:14.0,,K. Love misses 3-pt jump shot from 26 ft,75,62
306,3,1:08.0,,Offensive rebound by L. Nance,75,62
307,3,1:08.0,,L. Nance makes 2-pt layup at rim,75,64
308,3,0:55.0,B. Portis makes 2-pt dunk at rim,,77,64
309,3,0:41.0,,L. Nance misses 3-pt jump shot from 26 ft,77,64
310,3,0:37.0,Defensive rebound by M. Robinson,,77,64
311,3,0:22.0,Offensive foul by M. Robinson (drawn by D. Exum),,77,64
312,3,0:22.0,Turnover by M. Robinson (offensive foul),,77,64
313,3,0:22.0,,M. Dellavedova enters the game for C. Osman,77,64
314,3,0:04.0,,Personal foul by F. Ntilikina (drawn by C. Sexton),77,64
315,3,0:04.0,,Offensive foul by C. Sexton (drawn by F. Ntilikina),77,64
316,3,0:04.0,,Turnover by C. Sexton (offensive foul),77,64
317,3,0:04.0,,C. Osman enters the game for K. Love,77,64
318,3,0:04.0,,T. Thompson enters the game for C. Sexton,77,64
319,3,0:01.0,D. Dotson makes 2-pt layup from 1 ft (assist by B. Portis),,79,64
320,3,0:00.0,,C. Osman misses 3-pt jump shot from 39 ft,79,64
321,3,0:00.0,,Offensive rebound by Team,79,64
322,4,11:47.0,D. Dotson misses 2-pt jump shot from 12 ft,,79,64
323,4,11:44.0,,Defensive rebound by M. Dellavedova,79,64
324,4,11:29.0,,K. Love makes 3-pt jump shot from 26 ft,79,67
325,4,11:09.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,79,67
326,4,11:07.0,,Defensive rebound by K. Love,79,67
327,4,10:52.0,,K. Love misses 3-pt jump shot from 27 ft,79,67
328,4,10:49.0,Defensive rebound by D. Dotson,,79,67
329,4,10:29.0,B. Portis misses 3-pt jump shot from 25 ft,,79,67
330,4,10:26.0,,Defensive rebound by L. Nance,79,67
331,4,10:17.0,,C. Sexton misses 2-pt layup from 2 ft (block by F. Ntilikina),79,67
332,4,10:16.0,Defensive rebound by K. Knox,,79,67
333,4,10:13.0,Shooting foul by M. Dellavedova (drawn by K. Knox),,79,67
334,4,10:13.0,K. Knox makes free throw 1 of 2,,80,67
335,4,10:13.0,T. Gibson enters the game for M. Robinson,,80,67
336,4,10:13.0,K. Knox makes free throw 2 of 2,,81,67
337,4,9:58.0,,K. Love makes 3-pt jump shot from 25 ft,81,70
338,4,9:36.0,Turnover by K. Knox (step out of bounds),,81,70
339,4,9:17.0,,Personal foul by D. Dotson (drawn by D. Exum),81,70
340,4,9:06.0,,Shooting foul by D. Dotson (drawn by L. Nance),81,70
341,4,9:06.0,,L. Nance misses free throw 1 of 2,81,70
342,4,9:06.0,,Offensive rebound by Team,81,70
343,4,9:06.0,,L. Nance makes free throw 2 of 2,81,71
344,4,8:54.0,T. Gibson makes 2-pt layup at rim (assist by F. Ntilikina),,83,71
345,4,8:35.0,,M. Dellavedova misses 2-pt layup from 2 ft,83,71
346,4,8:31.0,Defensive rebound by K. Knox,,83,71
347,4,8:27.0,K. Knox misses 3-pt jump shot from 31 ft,,83,71
348,4,8:24.0,,Defensive rebound by C. Sexton,83,71
349,4,8:15.0,,C. Sexton misses 2-pt layup from 2 ft,83,71
350,4,8:13.0,Defensive rebound by K. Knox,,83,71
351,4,7:55.0,K. Knox makes 3-pt jump shot from 23 ft (assist by B. Portis),,86,71
352,4,7:28.0,,C. Sexton misses 2-pt jump shot from 7 ft (block by F. Ntilikina),86,71
353,4,7:25.0,Defensive rebound by K. Knox,,86,71
354,4,7:24.0,Personal foul by M. Dellavedova (drawn by K. Knox),,86,71
355,4,7:24.0,R. Bullock enters the game for D. Dotson,,86,71
356,4,7:24.0,,D. Garland enters the game for M. Dellavedova,86,71
357,4,7:24.0,,C. Osman enters the game for K. Love,86,71
358,4,7:24.0,,T. Thompson enters the game for C. Sexton,86,71
359,4,7:24.0,,Cleveland full timeout,86,71
360,4,7:15.0,T. Gibson makes 2-pt hook shot from 8 ft (assist by F. Ntilikina),,88,71
361,4,6:48.0,,C. Osman misses 2-pt jump shot from 8 ft,88,71
362,4,6:45.0,Defensive rebound by B. Portis,,88,71
363,4,6:24.0,K. Knox misses 3-pt jump shot from 29 ft,,88,71
364,4,6:21.0,,Defensive rebound by T. Thompson,88,71
365,4,6:17.0,,Shooting foul by R. Bullock (drawn by L. Nance),88,71
366,4,6:17.0,,L. Nance misses free throw 1 of 2,88,71
367,4,6:17.0,,Offensive rebound by Team,88,71
368,4,6:17.0,M. Morris enters the game for K. Knox,,88,71
369,4,6:17.0,E. Payton enters the game for F. Ntilikina,,88,71
370,4,6:17.0,J. Randle enters the game for B. Portis,,88,71
371,4,6:17.0,,L. Nance misses free throw 2 of 2,88,71
372,4,6:17.0,Defensive rebound by J. Randle,,88,71
373,4,6:06.0,R. Bullock misses 2-pt jump shot from 12 ft,,88,71
374,4,6:05.0,,Defensive rebound by L. Nance,88,71
375,4,5:56.0,,D. Garland misses 2-pt jump shot from 3 ft,88,71
376,4,5:55.0,,Offensive rebound by T. Thompson,88,71
377,4,5:55.0,,T. Thompson makes 2-pt layup from 2 ft,88,73
378,4,5:42.0,Shooting foul by D. Garland (drawn by E. Payton),,88,73
379,4,5:42.0,E. Payton makes free throw 1 of 2,,89,73
380,4,5:42.0,E. Payton misses free throw 2 of 2,,89,73
381,4,5:37.0,,Defensive rebound by T. Thompson,89,73
382,4,5:28.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by D. Exum),89,76
383,4,5:12.0,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),,91,76
384,4,5:12.0,Shooting foul by T. Thompson (drawn by J. Randle),,91,76
385,4,5:12.0,J. Randle makes free throw 1 of 1,,92,76
386,4,4:58.0,,Personal foul by M. Morris (drawn by L. Nance),92,76
387,4,4:52.0,,L. Nance misses 3-pt jump shot from 27 ft,92,76
388,4,4:48.0,Defensive rebound by R. Bullock,,92,76
389,4,4:34.0,M. Morris makes 2-pt jump shot from 15 ft,,94,76
390,4,4:31.0,,Cleveland full timeout,94,76
391,4,4:31.0,M. Robinson enters the game for T. Gibson,,94,76
392,4,4:31.0,,K. Love enters the game for D. Exum,94,76
