,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
187,2,2:34.0,M. Porter makes 3-pt jump shot from 23 ft (assist by M. Morris),,50,51
188,2,2:22.0,,R. Covington misses 3-pt jump shot from 26 ft,50,51
189,2,2:20.0,Defensive rebound by M. Porter,,50,51
190,2,2:10.0,Turnover by M. Porter (out of bounds lost ball),,50,51
191,2,2:02.0,,R. Covington misses 3-pt jump shot from 26 ft,50,51
192,2,1:58.0,Defensive rebound by J. Grant,,50,51
193,2,1:43.0,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Grant),,53,51
194,2,1:28.0,,A. Wiggins misses 2-pt jump shot from 10 ft,53,51
195,2,1:27.0,Defensive rebound by M. Porter,,53,51
196,2,1:12.0,M. Morris makes 2-pt layup from 2 ft (assist by W. Barton),,55,51
197,2,1:11.0,,Minnesota full timeout,55,51
198,2,1:01.0,,S. Napier misses 3-pt jump shot from 26 ft,55,51
199,2,0:58.0,Defensive rebound by M. Porter,,55,51
200,2,0:40.0,W. Barton misses 3-pt jump shot from 27 ft,,55,51
201,2,0:36.0,Offensive rebound by J. Grant,,55,51
202,2,0:33.0,W. Barton misses 3-pt jump shot from 24 ft,,55,51
203,2,0:30.0,Offensive rebound by N. Jokić,,55,51
204,2,0:28.0,J. Grant misses 3-pt jump shot from 22 ft,,55,51
205,2,0:24.0,,Defensive rebound by J. Okogie,55,51
206,2,0:03.0,,R. Covington misses 3-pt jump shot from 25 ft,55,51
207,2,0:02.0,,Offensive rebound by J. Okogie,55,51
208,2,0:00.0,,J. Okogie makes 2-pt layup from 2 ft,55,53
209,2,0:00.0,,Shooting foul by M. Porter (drawn by J. Okogie),55,53
210,2,0:00.0,,Instant Replay (Request: Ruling Stands),55,53
211,2,0:00.0,,J. Okogie makes free throw 1 of 1,55,54
212,3,11:42.0,N. Jokić makes 2-pt jump shot from 9 ft,,57,54
213,3,11:33.0,,Personal foul by N. Jokić (drawn by K. Towns),57,54
214,3,11:29.0,,K. Towns makes 2-pt dunk from 2 ft (assist by S. Napier),57,56
215,3,11:07.0,N. Jokić misses 2-pt layup from 3 ft,,57,56
216,3,11:03.0,Offensive rebound by J. Grant,,57,56
217,3,11:03.0,J. Grant makes 2-pt layup from 1 ft,,59,56
218,3,10:50.0,,A. Wiggins makes 2-pt jump shot from 10 ft,59,58
219,3,10:39.0,Personal foul by K. Towns (drawn by N. Jokić),,59,58
220,3,10:24.0,M. Morris misses 2-pt layup from 4 ft,,59,58
221,3,10:22.0,,Defensive rebound by A. Wiggins,59,58
222,3,10:22.0,,Personal foul by J. Grant (drawn by A. Wiggins),59,58
223,3,10:12.0,,J. Culver misses 3-pt jump shot from 26 ft,59,58
224,3,10:08.0,Defensive rebound by M. Morris,,59,58
225,3,10:03.0,M. Morris makes 2-pt layup from 1 ft,,61,58
226,3,10:03.0,,Violation by Team (def goaltending),61,58
227,3,9:52.0,,A. Wiggins misses 3-pt jump shot from 24 ft,61,58
228,3,9:50.0,Defensive rebound by T. Craig,,61,58
229,3,9:44.0,M. Morris misses 3-pt jump shot from 24 ft,,61,58
230,3,9:43.0,Offensive rebound by Team,,61,58
231,3,9:32.0,N. Jokić misses 3-pt jump shot from 26 ft,,61,58
232,3,9:28.0,,Defensive rebound by A. Wiggins,61,58
233,3,9:14.0,,K. Towns makes 2-pt hook shot from 2 ft,61,60
234,3,8:59.0,Personal foul by K. Towns (drawn by N. Jokić),,61,60
235,3,8:46.0,M. Morris misses 2-pt jump shot from 16 ft,,61,60
236,3,8:42.0,Offensive rebound by N. Jokić,,61,60
237,3,8:42.0,N. Jokić makes 2-pt layup from 1 ft,,63,60
238,3,8:33.0,,Personal foul by M. Morris (drawn by A. Wiggins),63,60
239,3,8:28.0,,S. Napier misses 3-pt jump shot from 26 ft,63,60
240,3,8:25.0,Defensive rebound by N. Jokić,,63,60
241,3,8:15.0,J. Grant misses 3-pt jump shot from 25 ft,,63,60
242,3,8:14.0,,Defensive rebound by Team,63,60
243,3,8:14.0,Loose ball foul by N. Jokić (drawn by K. Towns),,63,60
244,3,8:01.0,,J. Culver misses 2-pt jump shot from 16 ft,63,60
245,3,7:58.0,Defensive rebound by N. Jokić,,63,60
246,3,7:48.0,T. Craig misses 2-pt layup from 2 ft,,63,60
247,3,7:45.0,,Defensive rebound by R. Covington,63,60
248,3,7:36.0,,Turnover by S. Napier (bad pass; steal by W. Barton),63,60
249,3,7:27.0,T. Craig misses 3-pt jump shot from 25 ft,,63,60
250,3,7:24.0,,Defensive rebound by A. Wiggins,63,60
251,3,7:15.0,,K. Towns misses 3-pt jump shot from 26 ft,63,60
252,3,7:14.0,,Offensive rebound by A. Wiggins,63,60
253,3,7:13.0,,A. Wiggins makes 2-pt layup at rim,63,62
254,3,6:58.0,J. Grant makes 2-pt dunk from 2 ft (assist by M. Morris),,65,62
255,3,6:41.0,,S. Napier misses 3-pt jump shot from 28 ft,65,62
256,3,6:41.0,,Offensive rebound by Team,65,62
257,3,6:36.0,,Minnesota full timeout,65,62
258,3,6:36.0,,J. Okogie enters the game for J. Culver,65,62
259,3,6:22.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by K. Towns),65,65
260,3,5:58.0,T. Craig makes 2-pt layup from 1 ft (assist by M. Morris),,67,65
261,3,5:44.0,,R. Covington makes 3-pt jump shot from 28 ft (assist by J. Okogie),67,68
262,3,5:24.0,J. Grant misses 2-pt jump shot from 12 ft,,67,68
263,3,5:22.0,,Defensive rebound by J. Okogie,67,68
264,3,5:16.0,,K. Towns misses 3-pt jump shot from 28 ft,67,68
265,3,5:13.0,Defensive rebound by W. Barton,,67,68
266,3,5:03.0,N. Jokić makes 2-pt jump shot from 17 ft (assist by W. Barton),,69,68
267,3,4:39.0,,R. Covington makes 2-pt layup from 2 ft (assist by K. Towns),69,70
268,3,4:23.0,Turnover by T. Craig (lost ball; steal by J. Okogie),,69,70
269,3,4:11.0,,J. Okogie misses 3-pt jump shot from 24 ft,69,70
270,3,4:09.0,Defensive rebound by T. Craig,,69,70
271,3,3:56.0,N. Jokić misses 3-pt jump shot from 24 ft,,69,70
272,3,3:52.0,,Defensive rebound by R. Covington,69,70
273,3,3:44.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by S. Napier),69,73
274,3,3:43.0,Denver full timeout,,69,73
275,3,3:43.0,P. Dozier enters the game for T. Craig,,69,73
276,3,3:43.0,M. Porter enters the game for M. Morris,,69,73
277,3,3:43.0,,A. Crabbe enters the game for S. Napier,69,73
278,3,3:43.0,,G. Dieng enters the game for K. Towns,69,73
279,3,3:29.0,Shooting foul by G. Dieng (drawn by N. Jokić),,69,73
280,3,3:29.0,N. Jokić makes free throw 1 of 2,,70,73
281,3,3:29.0,M. Beasley enters the game for J. Grant,,70,73
282,3,3:29.0,N. Jokić misses free throw 2 of 2,,70,73
283,3,3:26.0,,Defensive rebound by A. Wiggins,70,73
284,3,3:10.0,,G. Dieng misses 3-pt jump shot from 26 ft,70,73
285,3,3:07.0,Defensive rebound by P. Dozier,,70,73
286,3,2:57.0,P. Dozier makes 2-pt layup from 1 ft (assist by N. Jokić),,72,73
287,3,2:37.0,,Shooting foul by W. Barton (drawn by A. Wiggins),72,73
288,3,2:37.0,,A. Wiggins makes free throw 1 of 2,72,74
289,3,2:37.0,M. Plumlee enters the game for N. Jokić,,72,74
290,3,2:37.0,,A. Wiggins makes free throw 2 of 2,72,75
291,3,2:26.0,W. Barton makes 2-pt jump shot from 19 ft (assist by P. Dozier),,74,75
292,3,2:04.0,,R. Covington misses 3-pt jump shot from 28 ft,74,75
293,3,2:02.0,Defensive rebound by M. Porter,,74,75
294,3,1:58.0,Turnover by W. Barton (bad pass),,74,75
295,3,1:58.0,,K. Bates-Diop enters the game for R. Covington,74,75
296,3,1:58.0,,J. Culver enters the game for A. Wiggins,74,75
297,3,1:47.0,,J. Culver misses 2-pt layup from 4 ft,74,75
298,3,1:45.0,Defensive rebound by M. Porter,,74,75
299,3,1:41.0,M. Porter makes 3-pt jump shot from 26 ft,,77,75
300,3,1:19.0,,J. Okogie makes 2-pt layup from 2 ft (assist by A. Crabbe),77,77
301,3,1:03.0,W. Barton makes 2-pt jump shot from 8 ft,,79,77
302,3,0:49.0,,J. Okogie misses 2-pt layup from 5 ft,79,77
303,3,0:49.0,,Offensive rebound by J. Okogie,79,77
304,3,0:49.0,,J. Okogie makes 2-pt layup at rim,79,79
305,3,0:31.0,W. Barton misses 2-pt layup from 4 ft,,79,79
306,3,0:29.0,,Defensive rebound by G. Dieng,79,79
307,3,0:10.0,,J. Culver misses 2-pt layup from 4 ft,79,79
308,3,0:08.0,Defensive rebound by M. Porter,,79,79
309,3,0:04.0,M. Plumlee makes 2-pt layup at rim (assist by M. Porter),,81,79
310,3,0:01.0,,Turnover by J. Okogie (lost ball; steal by M. Beasley),81,79
311,3,0:00.0,M. Beasley misses 2-pt jump shot from 15 ft,,81,79
312,3,0:00.0,Offensive rebound by Team,,81,79
313,4,11:46.0,,K. Towns makes 2-pt hook shot from 11 ft (assist by J. McLaughlin),81,81
314,4,11:33.0,M. Plumlee makes 2-pt dunk at rim (assist by P. Dozier),,83,81
315,4,11:13.0,,A. Crabbe misses 3-pt jump shot from 25 ft,83,81
316,4,11:11.0,Defensive rebound by P. Dozier,,83,81
317,4,11:06.0,,Violation by Team (kicked ball),83,81
318,4,10:58.0,P. Dozier misses 2-pt layup from 7 ft (block by K. Towns),,83,81
319,4,10:57.0,Offensive rebound by M. Plumlee,,83,81
320,4,10:57.0,M. Plumlee makes 2-pt layup from 1 ft,,85,81
321,4,10:39.0,,J. McLaughlin misses 3-pt jump shot from 26 ft,85,81
322,4,10:37.0,,Offensive rebound by K. Towns,85,81
323,4,10:37.0,,Shooting foul by M. Porter (drawn by K. Towns),85,81
324,4,10:37.0,,K. Towns makes free throw 1 of 2,85,82
325,4,10:37.0,,K. Towns makes free throw 2 of 2,85,83
326,4,10:25.0,Turnover by P. Dozier (bad pass; steal by K. Towns),,85,83
327,4,10:21.0,,Turnover by J. Culver (lost ball; steal by M. Beasley),85,83
328,4,10:06.0,M. Morris misses 2-pt layup from 10 ft,,85,83
329,4,10:02.0,,Defensive rebound by K. Bates-Diop,85,83
330,4,9:59.0,,A. Crabbe misses 2-pt jump shot from 23 ft,85,83
331,4,9:56.0,Defensive rebound by M. Beasley,,85,83
332,4,9:40.0,M. Porter makes 3-pt jump shot from 25 ft (assist by M. Morris),,88,83
333,4,9:22.0,,Personal foul by M. Plumlee (drawn by K. Towns),88,83
334,4,9:18.0,,K. Towns misses 2-pt jump shot from 12 ft,88,83
335,4,9:16.0,Defensive rebound by M. Porter,,88,83
336,4,8:50.0,M. Porter misses 3-pt jump shot from 25 ft,,88,83
337,4,8:48.0,,Defensive rebound by A. Crabbe,88,83
338,4,8:33.0,,K. Bates-Diop makes 2-pt dunk at rim (assist by J. McLaughlin),88,85
339,4,8:14.0,M. Plumlee misses 2-pt layup from 2 ft,,88,85
340,4,8:12.0,,Defensive rebound by K. Bates-Diop,88,85
341,4,8:08.0,,J. Culver misses 2-pt layup from 2 ft (block by M. Porter),88,85
342,4,8:06.0,Defensive rebound by M. Plumlee,,88,85
343,4,7:53.0,M. Porter makes 3-pt jump shot from 25 ft (assist by M. Morris),,91,85
344,4,7:51.0,,Minnesota full timeout,91,85
345,4,7:51.0,N. Jokić enters the game for M. Plumlee,,91,85
346,4,7:51.0,,G. Dieng enters the game for A. Crabbe,91,85
347,4,7:51.0,,S. Napier enters the game for J. McLaughlin,91,85
348,4,7:51.0,,A. Wiggins enters the game for K. Towns,91,85
349,4,7:41.0,,Personal foul by M. Porter (drawn by G. Dieng),91,85
350,4,7:28.0,,A. Wiggins misses 3-pt jump shot from 26 ft,91,85
351,4,7:24.0,Defensive rebound by M. Beasley,,91,85
352,4,7:12.0,P. Dozier misses 2-pt layup from 6 ft,,91,85
353,4,7:10.0,Offensive rebound by N. Jokić,,91,85
354,4,7:10.0,N. Jokić misses 2-pt layup from 1 ft,,91,85
355,4,7:10.0,Offensive rebound by N. Jokić,,91,85
356,4,7:10.0,Shooting foul by G. Dieng (drawn by N. Jokić),,91,85
357,4,7:10.0,N. Jokić makes free throw 1 of 2,,92,85
358,4,7:10.0,,R. Covington enters the game for K. Bates-Diop,92,85
359,4,7:10.0,N. Jokić makes free throw 2 of 2,,93,85
360,4,6:56.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by A. Wiggins),93,88
361,4,6:40.0,M. Beasley misses 2-pt jump shot from 13 ft,,93,88
362,4,6:37.0,,Defensive rebound by G. Dieng,93,88
363,4,6:37.0,,Turnover by G. Dieng (lost ball; steal by M. Beasley),93,88
364,4,6:34.0,M. Beasley misses 2-pt layup from 3 ft (block by G. Dieng),,93,88
365,4,6:31.0,Offensive rebound by M. Morris,,93,88
366,4,6:30.0,M. Porter misses 3-pt jump shot from 23 ft,,93,88
367,4,6:28.0,Offensive rebound by M. Morris,,93,88
368,4,6:22.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Morris),,96,88
369,4,5:59.0,,S. Napier misses 3-pt jump shot from 25 ft,96,88
370,4,5:56.0,Defensive rebound by M. Beasley,,96,88
371,4,5:50.0,M. Beasley makes 2-pt layup from 2 ft,,98,88
372,4,5:49.0,,Minnesota full timeout,98,88
373,4,5:49.0,J. Grant enters the game for P. Dozier,,98,88
374,4,5:49.0,,J. Okogie enters the game for J. Culver,98,88
375,4,5:49.0,,K. Towns enters the game for G. Dieng,98,88
376,4,5:34.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),98,90
377,4,5:18.0,M. Beasley misses 2-pt layup from 2 ft (block by A. Wiggins),,98,90
378,4,5:16.0,Offensive rebound by J. Grant,,98,90
379,4,5:06.0,M. Beasley misses 3-pt jump shot from 23 ft,,98,90
380,4,5:06.0,,Defensive rebound by K. Towns,98,90
381,4,5:00.0,,A. Wiggins misses 3-pt jump shot from 23 ft,98,90
382,4,4:58.0,Defensive rebound by M. Morris,,98,90
383,4,4:51.0,M. Morris makes 2-pt layup from 2 ft,,100,90
