,QUARTER,TIME_REMAINING,MIAMI_ACTION,DENVER_ACTION,MIAMI_SCORE,DENVER_SCORE
386,4,8:26.0,,Personal foul by J. Winslow (drawn by N. Jokić),72,97
387,4,8:26.0,,J. Murray enters the game for M. Beasley,72,97
388,4,8:16.0,,J. Murray makes 2-pt layup from 2 ft (assist by M. Morris),72,99
389,4,8:07.0,B. Adebayo makes 2-pt layup from 3 ft (assist by G. Dragić),,74,99
390,4,8:07.0,Shooting foul by T. Craig (drawn by B. Adebayo),,74,99
391,4,8:07.0,,Denver full timeout,74,99
392,4,8:07.0,,Instant Replay (Challenge: Ruling Stands),74,99
393,4,8:07.0,,W. Barton enters the game for T. Craig,74,99
394,4,8:07.0,B. Adebayo makes free throw 1 of 1,,75,99
395,4,7:47.0,,N. Jokić misses 2-pt jump shot from 15 ft,75,99
396,4,7:43.0,Defensive rebound by K. Olynyk,,75,99
397,4,7:35.0,K. Nunn misses 3-pt jump shot from 24 ft,,75,99
398,4,7:30.0,,Defensive rebound by N. Jokić,75,99
399,4,7:12.0,,J. Murray makes 2-pt layup from 5 ft (assist by W. Barton),75,101
400,4,6:48.0,J. Winslow misses 3-pt jump shot from 23 ft,,75,101
401,4,6:46.0,,Defensive rebound by M. Morris,75,101
402,4,6:36.0,,Turnover by J. Murray (traveling),75,101
403,4,6:36.0,D. Robinson enters the game for G. Dragić,,75,101
404,4,6:26.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by K. Nunn),,78,101
405,4,6:14.0,,Personal foul by K. Olynyk (drawn by N. Jokić),78,101
406,4,6:14.0,J. Johnson enters the game for B. Adebayo,,78,101
407,4,6:14.0,C. Silva enters the game for K. Olynyk,,78,101
408,4,6:03.0,,N. Jokić misses 2-pt jump shot from 21 ft,78,101
409,4,5:59.0,Defensive rebound by J. Winslow,,78,101
410,4,5:47.0,D. Robinson makes 2-pt layup from 3 ft (assist by K. Nunn),,80,101
411,4,5:31.0,,J. Grant misses 3-pt jump shot from 23 ft,80,101
412,4,5:29.0,Defensive rebound by D. Robinson,,80,101
413,4,5:17.0,K. Nunn misses 2-pt jump shot from 16 ft,,80,101
414,4,5:13.0,,Defensive rebound by J. Grant,80,101
415,4,5:06.0,,Personal foul by C. Silva (drawn by N. Jokić),80,101
416,4,4:56.0,,N. Jokić misses 2-pt layup from 3 ft (block by C. Silva),80,101
417,4,4:53.0,Defensive rebound by J. Johnson,,80,101
418,4,4:46.0,J. Winslow misses 2-pt jump shot from 17 ft,,80,101
419,4,4:41.0,Offensive rebound by C. Silva,,80,101
420,4,4:39.0,C. Silva misses 2-pt jump shot from 17 ft,,80,101
421,4,4:36.0,,Defensive rebound by J. Murray,80,101
422,4,4:25.0,,Turnover by N. Jokić (bad pass; steal by J. Johnson),80,101
423,4,4:22.0,K. Nunn makes 2-pt jump shot from 14 ft,,82,101
424,4,4:22.0,Shooting foul by M. Morris (drawn by K. Nunn),,82,101
425,4,4:22.0,,Denver full timeout,82,101
426,4,4:22.0,,M. Plumlee enters the game for N. Jokić,82,101
427,4,4:22.0,K. Nunn misses free throw 1 of 1,,82,101
428,4,4:20.0,Offensive rebound by Team,,82,101
429,4,4:06.0,Turnover by Team (shot clock),,82,101
430,4,3:50.0,,J. Murray makes 2-pt jump shot from 20 ft (assist by M. Morris),82,103
431,4,3:33.0,K. Nunn misses 3-pt jump shot from 25 ft,,82,103
432,4,3:33.0,,Defensive rebound by Team,82,103
433,4,3:23.0,,Turnover by J. Murray (bad pass; steal by J. Johnson),82,103
434,4,3:14.0,Turnover by J. Winslow (bad pass; steal by J. Murray),,82,103
435,4,3:13.0,,Personal take foul by J. Winslow (drawn by J. Grant),82,103
436,4,3:13.0,,M. Porter enters the game for W. Barton,82,103
437,4,2:50.0,,J. Grant misses 2-pt hook shot from 9 ft,82,103
438,4,2:47.0,Defensive rebound by C. Silva,,82,103
439,4,2:44.0,J. Winslow makes 2-pt layup from 3 ft (assist by C. Silva),,84,103
440,4,2:27.0,,Turnover by J. Murray (bad pass; steal by J. Johnson),84,103
441,4,2:22.0,D. Robinson misses 2-pt layup from 5 ft,,84,103
442,4,2:21.0,Offensive rebound by D. Robinson,,84,103
443,4,2:16.0,D. Robinson misses 3-pt jump shot from 23 ft,,84,103
444,4,2:14.0,Offensive rebound by C. Silva,,84,103
445,4,2:05.0,K. Nunn misses 2-pt jump shot from 20 ft,,84,103
446,4,2:02.0,,Defensive rebound by J. Grant,84,103
447,4,2:00.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Grant),84,105
448,4,1:45.0,C. Silva makes 2-pt layup from 2 ft (assist by K. Nunn),,86,105
449,4,1:45.0,,Denver full timeout,86,105
450,4,1:45.0,,M. Beasley enters the game for J. Grant,86,105
451,4,1:45.0,,J. Hernangómez enters the game for J. Murray,86,105
452,4,1:45.0,,J. Vanderbilt enters the game for M. Plumlee,86,105
453,4,1:33.0,,J. Hernangómez misses 3-pt jump shot from 23 ft,86,105
454,4,1:31.0,,Offensive rebound by M. Porter,86,105
455,4,1:31.0,,M. Porter makes 2-pt dunk at rim,86,107
456,4,1:20.0,D. Robinson misses 3-pt jump shot from 27 ft,,86,107
457,4,1:15.0,,Defensive rebound by J. Hernangómez,86,107
458,4,1:06.0,,M. Porter makes 2-pt jump shot from 15 ft (assist by M. Morris),86,109
459,4,0:55.0,Shooting foul by M. Porter (drawn by K. Nunn),,86,109
460,4,0:55.0,K. Nunn misses free throw 1 of 2,,86,109
461,4,0:55.0,Offensive rebound by Team,,86,109
462,4,0:55.0,K. Nunn makes free throw 2 of 2,,87,109
463,4,0:34.0,,M. Morris misses 3-pt jump shot from 25 ft,87,109
464,4,0:32.0,,Offensive rebound by Team,87,109
465,4,0:29.0,,Turnover by J. Vanderbilt (lost ball; steal by K. Nunn),87,109
466,4,0:27.0,K. Nunn makes 2-pt dunk from 1 ft,,89,109
467,4,0:03.0,,Turnover by Team (shot clock),89,109
