,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
312,3,0:32.0,J. Tatum misses free throw 1 of 2,,93,78
313,3,0:32.0,Offensive rebound by Team,,93,78
314,3,0:32.0,D. Theis enters the game for E. Freedom,,93,78
315,3,0:32.0,J. Tatum makes free throw 2 of 2,,94,78
316,3,0:18.0,,T. McConnell makes 2-pt layup from 1 ft,94,80
317,3,0:01.0,J. Tatum misses 3-pt jump shot from 25 ft,,94,80
318,3,0:01.0,Offensive rebound by Team,,94,80
319,4,11:37.0,J. Tatum misses 3-pt jump shot from 26 ft,,94,80
320,4,11:36.0,Offensive rebound by Team,,94,80
321,4,11:36.0,Turnover by Team (shot clock),,94,80
322,4,11:26.0,,J. Holiday misses 3-pt jump shot from 29 ft,94,80
323,4,11:23.0,Defensive rebound by E. Freedom,,94,80
324,4,11:15.0,J. Tatum misses 2-pt layup from 2 ft (block by J. Holiday),,94,80
325,4,11:13.0,Offensive rebound by J. Tatum,,94,80
326,4,11:06.0,J. Tatum misses 2-pt layup at rim,,94,80
327,4,11:03.0,Offensive rebound by B. Wanamaker,,94,80
328,4,11:02.0,Personal foul by J. Sampson (drawn by S. Ojeleye),,94,80
329,4,10:53.0,M. Smart makes 2-pt jump shot from 14 ft,,96,80
330,4,10:39.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by T. McConnell),96,82
331,4,10:15.0,M. Smart misses 3-pt jump shot from 28 ft,,96,82
332,4,10:12.0,,Defensive rebound by E. Sumner,96,82
333,4,10:04.0,,J. Holiday makes 2-pt jump shot from 15 ft (assist by D. Sabonis),96,84
334,4,9:42.0,J. Tatum makes 2-pt jump shot from 18 ft,,98,84
335,4,9:19.0,,J. Sampson misses 3-pt jump shot from 24 ft,98,84
336,4,9:16.0,Defensive rebound by J. Tatum,,98,84
337,4,9:07.0,J. Tatum misses 3-pt jump shot from 28 ft,,98,84
338,4,9:04.0,,Defensive rebound by Team,98,84
339,4,9:04.0,,T. Warren enters the game for J. Sampson,98,84
340,4,8:49.0,,D. Sabonis misses 2-pt hook shot from 3 ft,98,84
341,4,8:47.0,Defensive rebound by S. Ojeleye,,98,84
342,4,8:30.0,M. Smart misses 2-pt layup from 2 ft,,98,84
343,4,8:27.0,,Defensive rebound by E. Sumner,98,84
344,4,8:23.0,,E. Sumner makes 2-pt layup from 3 ft,98,86
345,4,8:05.0,J. Tatum misses 2-pt jump shot from 10 ft,,98,86
346,4,8:03.0,Offensive rebound by E. Freedom,,98,86
347,4,8:03.0,E. Freedom makes 2-pt layup from 1 ft,,100,86
348,4,8:03.0,Shooting foul by E. Sumner (drawn by E. Freedom),,100,86
349,4,8:03.0,G. Hayward enters the game for J. Tatum,,100,86
350,4,8:03.0,,V. Oladipo enters the game for J. Holiday,100,86
351,4,8:03.0,E. Freedom misses free throw 1 of 1,,100,86
352,4,8:01.0,,Defensive rebound by D. Sabonis,100,86
353,4,7:49.0,,Turnover by D. Sabonis (lost ball; steal by B. Wanamaker),100,86
354,4,7:43.0,B. Wanamaker misses 2-pt layup at rim (block by E. Sumner),,100,86
355,4,7:41.0,Offensive rebound by G. Hayward,,100,86
356,4,7:40.0,G. Hayward makes 2-pt layup at rim,,102,86
357,4,7:36.0,,Indiana full timeout,102,86
358,4,7:36.0,K. Walker enters the game for M. Smart,,102,86
359,4,7:36.0,,A. Holiday enters the game for T. McConnell,102,86
360,4,7:36.0,,M. Turner enters the game for E. Sumner,102,86
361,4,7:27.0,,V. Oladipo misses 2-pt jump shot from 20 ft,102,86
362,4,7:25.0,Defensive rebound by G. Hayward,,102,86
363,4,7:12.0,Turnover by K. Walker (bad pass; steal by M. Turner),,102,86
364,4,7:12.0,,Personal foul by G. Hayward (drawn by V. Oladipo),102,86
365,4,6:55.0,,T. Warren misses 2-pt layup from 6 ft,102,86
366,4,6:54.0,,Offensive rebound by T. Warren,102,86
367,4,6:53.0,,T. Warren makes 2-pt layup at rim,102,88
368,4,6:53.0,,Shooting foul by S. Ojeleye (drawn by T. Warren),102,88
369,4,6:53.0,,T. Warren makes free throw 1 of 1,102,89
370,4,6:35.0,K. Walker misses 3-pt jump shot from 27 ft,,102,89
371,4,6:33.0,Offensive rebound by Team,,102,89
372,4,6:33.0,,Loose ball foul by M. Turner (drawn by S. Ojeleye),102,89
373,4,6:22.0,K. Walker misses 3-pt jump shot from 27 ft,,102,89
374,4,6:19.0,,Defensive rebound by V. Oladipo,102,89
375,4,6:15.0,,T. Warren misses 2-pt layup from 2 ft,102,89
376,4,6:12.0,,Offensive rebound by T. Warren,102,89
377,4,6:12.0,,T. Warren makes 2-pt layup from 1 ft,102,91
378,4,6:12.0,Boston full timeout,,102,91
379,4,6:12.0,M. Smart enters the game for E. Freedom,,102,91
380,4,6:12.0,J. Tatum enters the game for S. Ojeleye,,102,91
381,4,6:12.0,D. Theis enters the game for B. Wanamaker,,102,91
382,4,5:49.0,K. Walker misses 3-pt jump shot from 28 ft,,102,91
383,4,5:45.0,,Defensive rebound by D. Sabonis,102,91
