,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,LA CLIPPERS_ACTION,MILWAUKEE_SCORE,LA CLIPPERS_SCORE
86,1,3:28.0,P. Connaughton misses 3-pt jump shot from 25 ft,,19,17
87,1,3:24.0,,Defensive rebound by M. Harrell,19,17
88,1,3:21.0,,M. Harrell makes 2-pt layup from 2 ft,19,19
89,1,3:03.0,R. Lopez makes 2-pt layup from 1 ft (assist by D. DiVincenzo),,21,19
90,1,2:41.0,,J. Green makes 3-pt jump shot from 24 ft (assist by M. Harrell),21,22
91,1,2:25.0,Offensive foul by D. DiVincenzo (drawn by L. Williams),,21,22
92,1,2:25.0,Turnover by D. DiVincenzo (offensive foul),,21,22
93,1,2:25.0,,R. McGruder enters the game for L. Williams,21,22
94,1,2:11.0,,R. McGruder misses 2-pt jump shot from 9 ft,21,22
95,1,2:09.0,Defensive rebound by R. Lopez,,21,22
96,1,1:57.0,R. Lopez makes 2-pt hook shot from 9 ft,,23,22
97,1,1:45.0,,J. Robinson makes 2-pt jump shot from 24 ft (assist by M. Harrell),23,24
98,1,1:32.0,E. İlyasova misses 3-pt jump shot from 25 ft,,23,24
99,1,1:27.0,Offensive rebound by G. Hill,,23,24
100,1,1:27.0,G. Hill misses 2-pt layup from 1 ft,,23,24
101,1,1:26.0,,Defensive rebound by R. McGruder,23,24
102,1,1:23.0,,M. Harrell makes 2-pt jump shot from 9 ft (assist by R. McGruder),23,26
103,1,1:08.0,G. Hill makes 3-pt jump shot from 26 ft,,26,26
104,1,0:56.0,,J. Robinson misses 2-pt jump shot from 18 ft,26,26
105,1,0:54.0,Defensive rebound by D. DiVincenzo,,26,26
106,1,0:49.0,Personal foul by R. McGruder (drawn by D. DiVincenzo),,26,26
107,1,0:49.0,G. Antetokounmpo enters the game for P. Connaughton,,26,26
108,1,0:49.0,K. Korver enters the game for R. Lopez,,26,26
109,1,0:49.0,,I. Zubac enters the game for M. Harrell,26,26
110,1,0:41.0,E. İlyasova misses 3-pt jump shot from 22 ft,,26,26
111,1,0:38.0,,Defensive rebound by M. Harkless,26,26
112,1,0:35.0,,Shooting foul by E. İlyasova (drawn by I. Zubac),26,26
113,1,0:35.0,,I. Zubac makes free throw 1 of 2,26,27
114,1,0:35.0,,I. Zubac makes free throw 2 of 2,26,28
115,1,0:24.0,E. İlyasova misses 3-pt jump shot from 25 ft,,26,28
116,1,0:19.0,Offensive rebound by D. DiVincenzo,,26,28
117,1,0:19.0,Shooting foul by J. Green (drawn by G. Antetokounmpo),,26,28
118,1,0:19.0,Instant Replay (Request: Ruling Stands),,26,28
119,1,0:19.0,G. Antetokounmpo makes free throw 1 of 2,,27,28
120,1,0:19.0,W. Matthews enters the game for D. DiVincenzo,,27,28
121,1,0:19.0,,L. Williams enters the game for R. McGruder,27,28
122,1,0:19.0,G. Antetokounmpo makes free throw 2 of 2,,28,28
123,1,0:03.0,,I. Zubac makes 2-pt dunk at rim (assist by L. Williams),28,30
124,1,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,28,30
125,1,0:01.0,Offensive rebound by Team,,28,30
126,2,11:44.0,G. Hill misses 2-pt layup from 2 ft,,28,30
127,2,11:41.0,,Defensive rebound by J. Green,28,30
128,2,11:35.0,,J. Green misses 3-pt jump shot from 25 ft,28,30
129,2,11:31.0,Defensive rebound by G. Hill,,28,30
130,2,11:23.0,Shooting foul by I. Zubac (drawn by B. Lopez),,28,30
131,2,11:23.0,B. Lopez misses free throw 1 of 2,,28,30
132,2,11:23.0,Offensive rebound by Team,,28,30
133,2,11:23.0,B. Lopez makes free throw 2 of 2,,29,30
134,2,11:11.0,,M. Harkless misses 2-pt layup from 4 ft,29,30
135,2,11:11.0,,Offensive rebound by M. Harkless,29,30
136,2,11:11.0,,Shooting foul by G. Antetokounmpo (drawn by M. Harkless),29,30
137,2,11:11.0,,M. Harkless makes free throw 1 of 2,29,31
138,2,11:11.0,,M. Harkless misses free throw 2 of 2,29,31
139,2,11:09.0,Defensive rebound by G. Antetokounmpo,,29,31
140,2,10:56.0,K. Korver misses 2-pt jump shot from 10 ft (block by M. Harkless),,29,31
141,2,10:52.0,Offensive rebound by B. Lopez,,29,31
142,2,10:51.0,B. Lopez misses 2-pt layup from 1 ft,,29,31
143,2,10:49.0,Offensive rebound by G. Antetokounmpo,,29,31
144,2,10:49.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,31,31
145,2,10:42.0,,J. Robinson misses 3-pt jump shot from 23 ft,31,31
146,2,10:38.0,Defensive rebound by G. Antetokounmpo,,31,31
147,2,10:29.0,B. Lopez misses 3-pt jump shot from 26 ft,,31,31
148,2,10:24.0,,Defensive rebound by J. Green,31,31
149,2,10:14.0,,I. Zubac makes 2-pt dunk from 1 ft (assist by J. Robinson),31,33
150,2,10:02.0,Turnover by G. Antetokounmpo (lost ball; steal by J. Robinson),,31,33
151,2,9:55.0,,J. Green misses 3-pt jump shot from 24 ft,31,33
152,2,9:51.0,,Offensive rebound by R. McGruder,31,33
153,2,9:48.0,,M. Harkless misses 2-pt dunk from 2 ft,31,33
154,2,9:45.0,Defensive rebound by B. Lopez,,31,33
155,2,9:37.0,G. Hill makes 3-pt jump shot from 26 ft,,34,33
156,2,9:34.0,,Turnover by J. Robinson (bad pass; steal by G. Hill),34,33
157,2,9:34.0,G. Hill makes 2-pt layup from 2 ft,,36,33
158,2,9:34.0,,LA Clippers full timeout,36,33
159,2,9:34.0,,P. Beverley enters the game for R. McGruder,36,33
160,2,9:34.0,,L. Williams enters the game for J. Robinson,36,33
161,2,9:22.0,,Turnover by M. Harkless (traveling),36,33
162,2,9:09.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,36,33
163,2,9:05.0,,Defensive rebound by I. Zubac,36,33
164,2,8:51.0,,Turnover by J. Green (traveling),36,33
165,2,8:51.0,,L. Shamet enters the game for M. Harkless,36,33
166,2,8:43.0,G. Hill misses 2-pt jump shot from 18 ft,,36,33
167,2,8:40.0,,Defensive rebound by J. Green,36,33
168,2,8:34.0,,L. Williams misses 2-pt jump shot from 17 ft,36,33
169,2,8:31.0,Defensive rebound by W. Matthews,,36,33
170,2,8:25.0,G. Hill makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,39,33
171,2,8:14.0,,L. Williams misses 2-pt jump shot from 14 ft,39,33
172,2,8:10.0,Defensive rebound by G. Antetokounmpo,,39,33
173,2,7:55.0,K. Korver makes 3-pt jump shot from 25 ft (assist by B. Lopez),,42,33
174,2,7:35.0,,L. Shamet misses 3-pt jump shot from 25 ft,42,33
175,2,7:33.0,Defensive rebound by G. Antetokounmpo,,42,33
176,2,7:30.0,Shooting foul by I. Zubac (drawn by G. Antetokounmpo),,42,33
177,2,7:30.0,G. Antetokounmpo makes free throw 1 of 2,,43,33
178,2,7:30.0,E. Bledsoe enters the game for G. Hill,,43,33
179,2,7:30.0,K. Middleton enters the game for K. Korver,,43,33
180,2,7:30.0,,M. Harrell enters the game for I. Zubac,43,33
181,2,7:30.0,G. Antetokounmpo makes free throw 2 of 2,,44,33
182,2,7:20.0,,L. Williams misses 2-pt jump shot from 10 ft (block by B. Lopez),44,33
183,2,7:20.0,,Offensive rebound by Team,44,33
184,2,7:14.0,,M. Harrell makes 2-pt jump shot from 12 ft,44,35
185,2,7:05.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,47,35
186,2,6:48.0,,Personal foul by G. Antetokounmpo (drawn by L. Williams),47,35
187,2,6:48.0,E. İlyasova enters the game for G. Antetokounmpo,,47,35
188,2,6:38.0,,M. Harrell makes 2-pt jump shot from 5 ft,47,37
189,2,6:29.0,Shooting foul by P. Beverley (drawn by K. Middleton),,47,37
190,2,6:29.0,K. Middleton makes free throw 1 of 2,,48,37
191,2,6:29.0,K. Middleton makes free throw 2 of 2,,49,37
192,2,6:20.0,,P. Beverley makes 2-pt jump shot from 2 ft,49,39
193,2,6:07.0,E. Bledsoe makes 2-pt layup from 2 ft,,51,39
194,2,5:52.0,,Turnover by L. Williams (bad pass),51,39
195,2,5:52.0,P. Connaughton enters the game for B. Lopez,,51,39
196,2,5:52.0,R. Lopez enters the game for W. Matthews,,51,39
197,2,5:52.0,,M. Harkless enters the game for J. Green,51,39
198,2,5:42.0,R. Lopez misses 3-pt jump shot from 24 ft,,51,39
199,2,5:39.0,,Defensive rebound by L. Shamet,51,39
200,2,5:35.0,,Personal foul by E. İlyasova (drawn by M. Harkless),51,39
201,2,5:30.0,,M. Harrell makes 2-pt jump shot from 3 ft,51,41
202,2,5:12.0,Turnover by R. Lopez (traveling),,51,41
203,2,5:04.0,,Offensive foul by M. Harkless (drawn by E. İlyasova),51,41
204,2,5:04.0,,Turnover by M. Harkless (offensive foul),51,41
205,2,4:54.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,54,41
206,2,4:41.0,,L. Williams misses 2-pt jump shot from 11 ft (block by E. İlyasova),54,41
207,2,4:38.0,Defensive rebound by R. Lopez,,54,41
208,2,4:28.0,R. Lopez makes 2-pt hook shot from 1 ft,,56,41
209,2,4:04.0,,M. Harkless misses 3-pt jump shot from 24 ft,56,41
210,2,4:02.0,Defensive rebound by E. Bledsoe,,56,41
211,2,3:56.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,56,41
212,2,3:55.0,Offensive rebound by E. İlyasova,,56,41
213,2,3:55.0,Shooting foul by M. Harkless (drawn by E. İlyasova),,56,41
214,2,3:55.0,E. İlyasova makes free throw 1 of 2,,57,41
215,2,3:55.0,,J. Robinson enters the game for L. Shamet,57,41
216,2,3:55.0,E. İlyasova makes free throw 2 of 2,,58,41
217,2,3:40.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by M. Harrell),58,44
218,2,3:30.0,Milwaukee full timeout,,58,44
219,2,3:30.0,,P. Patterson enters the game for M. Harkless,58,44
220,2,3:22.0,K. Middleton misses 2-pt jump shot from 16 ft,,58,44
221,2,3:18.0,,Defensive rebound by P. Patterson,58,44
222,2,3:05.0,,M. Harrell makes 2-pt jump shot from 11 ft,58,46
223,2,2:51.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,58,46
224,2,2:47.0,,Defensive rebound by P. Patterson,58,46
225,2,2:43.0,,J. Robinson misses 2-pt layup from 2 ft,58,46
226,2,2:40.0,Defensive rebound by R. Lopez,,58,46
227,2,2:38.0,K. Middleton misses 3-pt jump shot from 26 ft,,58,46
228,2,2:36.0,,Defensive rebound by Team,58,46
229,2,2:36.0,Loose ball foul by E. İlyasova (drawn by L. Williams),,58,46
230,2,2:36.0,G. Antetokounmpo enters the game for E. Bledsoe,,58,46
231,2,2:36.0,G. Hill enters the game for E. İlyasova,,58,46
232,2,2:21.0,,L. Williams makes 2-pt jump shot from 10 ft,58,48
233,2,2:05.0,Personal foul by P. Beverley (drawn by G. Antetokounmpo),,58,48
234,2,2:05.0,G. Antetokounmpo makes free throw 1 of 2,,59,48
235,2,2:05.0,G. Antetokounmpo makes free throw 2 of 2,,60,48
236,2,1:52.0,,M. Harrell misses 2-pt hook shot from 3 ft (block by G. Antetokounmpo),60,48
237,2,1:51.0,,Offensive rebound by Team,60,48
238,2,1:51.0,K. Korver enters the game for P. Connaughton,,60,48
239,2,1:43.0,,L. Williams makes 2-pt jump shot from 12 ft,60,50
240,2,1:34.0,R. Lopez misses 3-pt jump shot from 25 ft,,60,50
241,2,1:31.0,,Defensive rebound by P. Patterson,60,50
242,2,1:26.0,,L. Williams misses 2-pt layup from 2 ft (block by R. Lopez),60,50
243,2,1:23.0,,Offensive rebound by L. Williams,60,50
244,2,1:19.0,,P. Patterson makes 2-pt dunk from 1 ft (assist by P. Beverley),60,52
245,2,0:58.0,Shooting foul by L. Williams (drawn by R. Lopez),,60,52
246,2,0:58.0,R. Lopez misses free throw 1 of 2,,60,52
247,2,0:58.0,Offensive rebound by Team,,60,52
248,2,0:58.0,P. Connaughton enters the game for G. Antetokounmpo,,60,52
249,2,0:58.0,R. Lopez makes free throw 2 of 2,,61,52
250,2,0:44.0,,L. Williams makes 2-pt jump shot from 5 ft,61,54
251,2,0:37.0,G. Hill makes 3-pt jump shot from 25 ft,,64,54
252,2,0:34.0,,L. Williams makes 3-pt jump shot from 26 ft,64,57
253,2,0:30.0,G. Hill makes 3-pt jump shot from 26 ft,,67,57
254,2,0:10.0,,Shooting foul by G. Hill (drawn by L. Williams),67,57
255,2,0:10.0,,L. Williams makes free throw 1 of 2,67,58
256,2,0:10.0,G. Antetokounmpo enters the game for P. Connaughton,,67,58
257,2,0:10.0,B. Lopez enters the game for R. Lopez,,67,58
258,2,0:10.0,,M. Harkless enters the game for P. Beverley,67,58
259,2,0:10.0,,R. McGruder enters the game for J. Robinson,67,58
260,2,0:10.0,,L. Williams makes free throw 2 of 2,67,59
261,2,0:00.0,K. Korver makes 3-pt jump shot from 25 ft (assist by B. Lopez),,70,59
262,2,0:00.0,Instant Replay (Request: Ruling Stands),,70,59
263,3,11:46.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by G. Antetokounmpo),,72,59
264,3,11:34.0,,Offensive foul by P. Beverley (drawn by G. Antetokounmpo),72,59
265,3,11:34.0,,Turnover by P. Beverley (offensive foul),72,59
266,3,11:19.0,Turnover by E. Bledsoe (bad pass),,72,59
267,3,11:04.0,,Shooting foul by K. Middleton (drawn by P. Beverley),72,59
268,3,11:04.0,,P. Beverley makes free throw 1 of 2,72,60
269,3,11:04.0,,P. Beverley makes free throw 2 of 2,72,61
270,3,10:42.0,W. Matthews misses 3-pt jump shot from 25 ft,,72,61
271,3,10:39.0,,Defensive rebound by P. Beverley,72,61
272,3,10:29.0,,Turnover by M. Harrell (out of bounds lost ball),72,61
273,3,10:22.0,Personal foul by L. Shamet (drawn by E. Bledsoe),,72,61
274,3,10:09.0,K. Middleton misses 2-pt jump shot from 14 ft,,72,61
275,3,10:07.0,,Defensive rebound by P. Patterson,72,61
276,3,10:07.0,,Turnover by L. Williams (bad pass),72,61
277,3,9:55.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,72,61
278,3,9:52.0,Offensive rebound by E. Bledsoe,,72,61
279,3,9:52.0,E. Bledsoe misses 2-pt layup at rim,,72,61
280,3,9:51.0,,Defensive rebound by L. Shamet,72,61
281,3,9:45.0,,L. Shamet misses 2-pt layup from 2 ft (block by B. Lopez),72,61
282,3,9:38.0,,Offensive rebound by M. Harrell,72,61
283,3,9:38.0,,M. Harrell makes 2-pt layup from 1 ft,72,63
284,3,9:28.0,Shooting foul by L. Shamet (drawn by G. Antetokounmpo),,72,63
285,3,9:28.0,G. Antetokounmpo misses free throw 1 of 2,,72,63
286,3,9:28.0,Offensive rebound by Team,,72,63
287,3,9:28.0,G. Antetokounmpo makes free throw 2 of 2,,73,63
288,3,9:18.0,,M. Harrell makes 2-pt jump shot from 8 ft,73,65
289,3,9:18.0,,Shooting foul by K. Middleton (drawn by M. Harrell),73,65
290,3,9:18.0,,M. Harrell misses free throw 1 of 1,73,65
291,3,9:16.0,Defensive rebound by G. Antetokounmpo,,73,65
292,3,9:09.0,K. Middleton misses 3-pt jump shot from 23 ft,,73,65
293,3,9:05.0,,Defensive rebound by P. Patterson,73,65
294,3,9:00.0,,Shooting foul by B. Lopez (drawn by M. Harrell),73,65
295,3,9:00.0,,M. Harrell makes free throw 1 of 2,73,66
296,3,9:00.0,,M. Harrell makes free throw 2 of 2,73,67
297,3,8:46.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,73,67
298,3,8:43.0,,Defensive rebound by M. Harrell,73,67
299,3,8:35.0,,M. Harrell misses 2-pt layup from 3 ft,73,67
300,3,8:33.0,Defensive rebound by B. Lopez,,73,67
301,3,8:33.0,Personal take foul by L. Williams (drawn by G. Antetokounmpo),,73,67
302,3,8:30.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,73,67
303,3,8:30.0,,Defensive rebound by Team,73,67
304,3,8:30.0,Loose ball foul by K. Middleton (drawn by P. Beverley),,73,67
305,3,8:19.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by M. Harrell),73,70
306,3,8:17.0,Milwaukee full timeout,,73,70
307,3,8:07.0,E. Bledsoe makes 2-pt jump shot from 8 ft (assist by G. Antetokounmpo),,75,70
308,3,7:52.0,,Turnover by L. Williams (lost ball; steal by E. Bledsoe),75,70
309,3,7:46.0,K. Middleton misses 3-pt jump shot from 23 ft (block by P. Beverley),,75,70
310,3,7:42.0,,Defensive rebound by M. Harrell,75,70
311,3,7:33.0,,M. Harrell makes 2-pt layup from 3 ft,75,72
312,3,7:26.0,Turnover by K. Middleton (back court),,75,72
313,3,7:25.0,,Personal foul by E. Bledsoe (drawn by L. Williams),75,72
314,3,7:25.0,,L. Williams makes free throw 1 of 2,75,73
315,3,7:25.0,,L. Williams makes free throw 2 of 2,75,74
316,3,7:15.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,77,74
317,3,7:07.0,,L. Williams misses 2-pt layup from 2 ft (block by B. Lopez),77,74
318,3,7:04.0,Defensive rebound by B. Lopez,,77,74
319,3,7:02.0,Turnover by B. Lopez (bad pass; steal by P. Beverley),,77,74
320,3,6:58.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by P. Beverley),77,77
321,3,6:36.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,77,77
322,3,6:33.0,,Defensive rebound by P. Beverley,77,77
323,3,6:26.0,,L. Williams misses 3-pt jump shot from 26 ft,77,77
324,3,6:23.0,Defensive rebound by E. Bledsoe,,77,77
325,3,6:17.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,79,77
326,3,6:03.0,,L. Williams misses 2-pt jump shot from 13 ft,79,77
327,3,6:01.0,Defensive rebound by G. Antetokounmpo,,79,77
328,3,5:58.0,Offensive foul by G. Antetokounmpo (drawn by M. Harrell),,79,77
329,3,5:58.0,Turnover by G. Antetokounmpo (offensive foul),,79,77
330,3,5:58.0,,LA Clippers full timeout,79,77
331,3,5:58.0,P. Connaughton enters the game for E. Bledsoe,,79,77
332,3,5:58.0,D. DiVincenzo enters the game for W. Matthews,,79,77
333,3,5:58.0,G. Hill enters the game for K. Middleton,,79,77
334,3,5:58.0,,J. Green enters the game for P. Patterson,79,77
335,3,5:45.0,,Shooting foul by P. Connaughton (drawn by P. Beverley),79,77
336,3,5:45.0,,P. Beverley makes free throw 1 of 2,79,78
337,3,5:45.0,,P. Beverley makes free throw 2 of 2,79,79
338,3,5:34.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft,,82,79
339,3,5:14.0,,P. Beverley makes 2-pt layup from 3 ft (assist by L. Williams),82,81
340,3,5:00.0,B. Lopez misses 3-pt jump shot from 26 ft,,82,81
341,3,4:58.0,Offensive rebound by P. Connaughton,,82,81
342,3,4:56.0,G. Hill misses 3-pt jump shot from 25 ft,,82,81
343,3,4:54.0,,Defensive rebound by P. Beverley,82,81
344,3,4:44.0,,P. Beverley misses 3-pt jump shot from 26 ft,82,81
345,3,4:40.0,Defensive rebound by G. Antetokounmpo,,82,81
346,3,4:34.0,Shooting foul by J. Green (drawn by G. Antetokounmpo),,82,81
347,3,4:34.0,G. Antetokounmpo misses free throw 1 of 2,,82,81
348,3,4:34.0,Offensive rebound by Team,,82,81
349,3,4:34.0,R. Lopez enters the game for B. Lopez,,82,81
350,3,4:34.0,,M. Harkless enters the game for P. Beverley,82,81
351,3,4:34.0,G. Antetokounmpo makes free throw 2 of 2,,83,81
352,3,4:26.0,,Shooting foul by G. Hill (drawn by L. Williams),83,81
353,3,4:26.0,,L. Williams makes free throw 1 of 2,83,82
354,3,4:26.0,,R. McGruder enters the game for L. Shamet,83,82
355,3,4:26.0,,L. Williams makes free throw 2 of 2,83,83
356,3,4:12.0,Shooting foul by J. Green (drawn by G. Antetokounmpo),,83,83
357,3,4:12.0,G. Antetokounmpo makes free throw 1 of 2,,84,83
358,3,4:12.0,,J. Robinson enters the game for L. Williams,84,83
359,3,4:12.0,G. Antetokounmpo makes free throw 2 of 2,,85,83
360,3,3:49.0,,M. Harrell misses 2-pt jump shot from 18 ft,85,83
361,3,3:45.0,Defensive rebound by G. Antetokounmpo,,85,83
362,3,3:41.0,G. Hill makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,88,83
363,3,3:23.0,,J. Robinson misses 2-pt jump shot from 11 ft,88,83
364,3,3:22.0,Defensive rebound by P. Connaughton,,88,83
365,3,3:12.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft,,91,83
366,3,2:54.0,,J. Robinson misses 2-pt jump shot from 12 ft,91,83
367,3,2:52.0,Defensive rebound by G. Antetokounmpo,,91,83
368,3,2:35.0,Turnover by D. DiVincenzo (traveling),,91,83
369,3,2:23.0,,Turnover by J. Robinson (bad pass),91,83
370,3,2:23.0,E. İlyasova enters the game for G. Antetokounmpo,,91,83
371,3,2:23.0,K. Middleton enters the game for P. Connaughton,,91,83
372,3,2:11.0,G. Hill makes 2-pt layup from 2 ft,,93,83
373,3,2:11.0,,Violation by Team (def goaltending),93,83
374,3,1:56.0,,M. Harrell makes 2-pt layup from 1 ft,93,85
375,3,1:33.0,Shooting foul by M. Harkless (drawn by K. Middleton),,93,85
376,3,1:33.0,K. Middleton misses free throw 1 of 2,,93,85
377,3,1:33.0,Offensive rebound by Team,,93,85
