,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
86,1,2:51.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 19 ft,20,13
87,1,2:48.0,Defensive rebound by L. Aldridge,,20,13
88,1,2:40.0,R. Gay makes 2-pt dunk from 1 ft (assist by D. White),,22,13
89,1,2:40.0,,Oklahoma City full timeout,22,13
90,1,2:40.0,J. Poeltl enters the game for L. Aldridge,,22,13
91,1,2:40.0,,H. Diallo enters the game for S. Gilgeous-Alexander,22,13
92,1,2:24.0,,T. Ferguson misses 3-pt jump shot from 25 ft,22,13
93,1,2:22.0,,Offensive rebound by M. Muscala,22,13
94,1,2:17.0,,D. Schröder misses 2-pt layup from 2 ft (block by J. Poeltl),22,13
95,1,2:15.0,Defensive rebound by R. Gay,,22,13
96,1,2:09.0,P. Mills misses 3-pt jump shot from 26 ft,,22,13
97,1,2:08.0,Offensive rebound by Team,,22,13
98,1,2:08.0,,Loose ball foul by A. Nader (drawn by J. Poeltl),22,13
99,1,2:08.0,J. Poeltl misses free throw 1 of 2,,22,13
100,1,2:08.0,Offensive rebound by Team,,22,13
101,1,2:08.0,,S. Adams enters the game for M. Muscala,22,13
102,1,2:08.0,J. Poeltl makes free throw 2 of 2,,23,13
103,1,1:43.0,,Turnover by Team (shot clock),23,13
104,1,1:33.0,P. Mills makes 2-pt jump shot from 13 ft (assist by J. Poeltl),,25,13
105,1,1:10.0,,Shooting foul by J. Poeltl (drawn by A. Nader),25,13
106,1,1:10.0,,A. Nader makes free throw 1 of 2,25,14
107,1,1:10.0,,A. Nader misses free throw 2 of 2,25,14
108,1,1:08.0,Defensive rebound by R. Gay,,25,14
109,1,0:54.0,J. Poeltl misses 2-pt layup from 4 ft (block by S. Adams),,25,14
110,1,0:51.0,,Defensive rebound by H. Diallo,25,14
111,1,0:47.0,,Offensive foul by S. Adams (drawn by R. Gay),25,14
112,1,0:47.0,,Turnover by S. Adams (offensive foul),25,14
113,1,0:24.0,Turnover by R. Gay (bad pass; steal by S. Adams),,25,14
114,1,0:09.0,,Offensive foul by H. Diallo (drawn by D. White),25,14
115,1,0:09.0,,Turnover by H. Diallo (offensive foul),25,14
116,1,0:00.0,D. White misses 3-pt jump shot from 25 ft,,25,14
117,1,0:00.0,Offensive rebound by Team,,25,14
118,2,11:44.0,P. Mills makes 3-pt jump shot from 26 ft,,28,14
119,2,11:28.0,,D. Schröder makes 2-pt layup from 2 ft,28,16
120,2,11:17.0,Personal foul by A. Nader (drawn by P. Mills),,28,16
121,2,11:12.0,D. Murray makes 2-pt jump shot from 15 ft,,30,16
122,2,10:56.0,,D. Schröder misses 2-pt jump shot from 18 ft,30,16
123,2,10:54.0,Defensive rebound by D. Murray,,30,16
124,2,10:44.0,M. Belinelli misses 3-pt jump shot from 27 ft,,30,16
125,2,10:40.0,Offensive rebound by J. Poeltl,,30,16
126,2,10:34.0,R. Gay misses 2-pt jump shot from 10 ft,,30,16
127,2,10:31.0,,Defensive rebound by S. Adams,30,16
128,2,10:21.0,,Turnover by S. Adams (bad pass; steal by J. Poeltl),30,16
129,2,10:14.0,P. Mills misses 3-pt jump shot from 23 ft,,30,16
130,2,10:11.0,,Defensive rebound by A. Nader,30,16
131,2,9:57.0,,C. Paul makes 2-pt jump shot from 15 ft (assist by D. Schröder),30,18
132,2,9:42.0,P. Mills misses 3-pt jump shot from 26 ft,,30,18
133,2,9:41.0,,Defensive rebound by S. Adams,30,18
134,2,9:32.0,,Turnover by D. Schröder (bad pass; steal by D. Murray),30,18
135,2,9:31.0,Personal take foul by D. Schröder (drawn by P. Mills),,30,18
136,2,9:31.0,B. Forbes enters the game for M. Belinelli,,30,18
137,2,9:31.0,T. Lyles enters the game for R. Gay,,30,18
138,2,9:31.0,,M. Muscala enters the game for S. Adams,30,18
139,2,9:19.0,P. Mills makes 2-pt jump shot from 11 ft,,32,18
140,2,9:09.0,,C. Paul makes 3-pt jump shot from 27 ft (assist by T. Ferguson),32,21
141,2,8:49.0,D. Murray makes 2-pt jump shot from 16 ft,,34,21
142,2,8:42.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by C. Paul),34,24
143,2,8:27.0,P. Mills misses 2-pt jump shot from 18 ft,,34,24
144,2,8:24.0,Offensive rebound by J. Poeltl,,34,24
145,2,8:16.0,Turnover by J. Poeltl (bad pass),,34,24
146,2,8:16.0,L. Walker enters the game for P. Mills,,34,24
147,2,8:06.0,,D. Schröder makes 2-pt jump shot from 23 ft (assist by C. Paul),34,26
148,2,8:06.0,San Antonio full timeout,,34,26
149,2,8:06.0,L. Aldridge enters the game for J. Poeltl,,34,26
150,2,7:45.0,B. Forbes misses 3-pt jump shot from 30 ft,,34,26
151,2,7:40.0,,Defensive rebound by C. Paul,34,26
152,2,7:38.0,,A. Nader makes 2-pt layup from 1 ft (assist by C. Paul),34,28
153,2,7:38.0,San Antonio full timeout,,34,28
154,2,7:19.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by T. Lyles),,37,28
155,2,7:07.0,,M. Muscala misses 3-pt jump shot from 27 ft,37,28
156,2,7:05.0,Defensive rebound by B. Forbes,,37,28
157,2,6:44.0,D. Murray makes 3-pt jump shot from 26 ft (assist by L. Aldridge),,40,28
158,2,6:20.0,,M. Muscala misses 3-pt jump shot from 28 ft,40,28
159,2,6:17.0,Defensive rebound by T. Lyles,,40,28
160,2,6:05.0,L. Aldridge misses 2-pt jump shot from 16 ft,,40,28
161,2,6:05.0,,Defensive rebound by Team,40,28
162,2,6:05.0,,Oklahoma City full timeout,40,28
163,2,6:05.0,,L. Dort enters the game for T. Ferguson,40,28
164,2,6:05.0,,D. Gallinari enters the game for A. Nader,40,28
165,2,6:05.0,,S. Gilgeous-Alexander enters the game for D. Schröder,40,28
166,2,5:57.0,,C. Paul makes 2-pt jump shot from 8 ft,40,30
167,2,5:48.0,Personal foul by M. Muscala (drawn by D. Murray),,40,30
168,2,5:48.0,,S. Adams enters the game for M. Muscala,40,30
169,2,5:48.0,,D. Schröder enters the game for C. Paul,40,30
170,2,5:38.0,L. Aldridge misses 2-pt jump shot from 11 ft,,40,30
171,2,5:35.0,,Defensive rebound by D. Gallinari,40,30
172,2,5:28.0,,D. Schröder misses 2-pt jump shot from 16 ft,40,30
173,2,5:26.0,Defensive rebound by L. Walker,,40,30
174,2,5:22.0,L. Walker misses 2-pt layup from 6 ft,,40,30
175,2,5:19.0,Offensive rebound by L. Aldridge,,40,30
176,2,5:15.0,L. Aldridge misses 2-pt jump shot from 11 ft,,40,30
177,2,5:15.0,,Defensive rebound by D. Gallinari,40,30
178,2,4:55.0,,S. Adams misses 2-pt jump shot from 7 ft (block by T. Lyles),40,30
179,2,4:55.0,,Offensive rebound by S. Adams,40,30
180,2,4:55.0,,Personal foul by T. Lyles (drawn by S. Adams),40,30
181,2,4:44.0,,D. Gallinari misses 2-pt layup from 3 ft,40,30
182,2,4:42.0,Defensive rebound by D. Murray,,40,30
183,2,4:31.0,B. Forbes misses 2-pt jump shot from 17 ft,,40,30
184,2,4:27.0,,Defensive rebound by S. Gilgeous-Alexander,40,30
185,2,4:21.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 15 ft,40,30
186,2,4:18.0,Defensive rebound by T. Lyles,,40,30
187,2,4:05.0,L. Aldridge makes 2-pt jump shot from 7 ft,,42,30
188,2,3:53.0,,Personal foul by L. Walker (drawn by S. Gilgeous-Alexander),42,30
189,2,3:53.0,D. White enters the game for D. Murray,,42,30
190,2,3:43.0,,D. Gallinari misses 2-pt jump shot from 18 ft,42,30
191,2,3:41.0,Defensive rebound by B. Forbes,,42,30
192,2,3:36.0,L. Aldridge makes 2-pt dunk at rim (assist by D. White),,44,30
193,2,3:17.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 26 ft (assist by S. Adams),44,33
194,2,2:53.0,T. Lyles misses 2-pt dunk from 1 ft,,44,33
195,2,2:50.0,,Defensive rebound by S. Adams,44,33
196,2,2:50.0,,Shooting foul by B. Forbes (drawn by D. Gallinari),44,33
197,2,2:50.0,,Technical foul by T. Lyles,44,33
198,2,2:50.0,,D. Gallinari makes technical free throw,44,34
199,2,2:50.0,,D. Gallinari makes free throw 1 of 2,44,35
200,2,2:50.0,P. Mills enters the game for B. Forbes,,44,35
201,2,2:50.0,,C. Paul enters the game for L. Dort,44,35
202,2,2:50.0,,D. Gallinari misses free throw 2 of 2,44,35
203,2,2:49.0,,Offensive rebound by Team,44,35
204,2,2:47.0,,D. Schröder misses 2-pt jump shot from 18 ft,44,35
205,2,2:44.0,Defensive rebound by L. Walker,,44,35
206,2,2:34.0,Turnover by D. White (bad pass; steal by C. Paul),,44,35
207,2,2:27.0,,Shooting foul by D. White (drawn by S. Gilgeous-Alexander),44,35
208,2,2:27.0,,S. Gilgeous-Alexander misses free throw 1 of 2,44,35
209,2,2:27.0,,Offensive rebound by Team,44,35
210,2,2:27.0,,S. Gilgeous-Alexander makes free throw 2 of 2,44,36
211,2,2:13.0,D. White makes 2-pt layup from 1 ft,,46,36
212,2,1:49.0,,D. Gallinari misses 2-pt layup from 2 ft,46,36
213,2,1:47.0,Defensive rebound by T. Lyles,,46,36
214,2,1:40.0,Offensive foul by L. Aldridge (drawn by D. Gallinari),,46,36
215,2,1:40.0,Turnover by L. Aldridge (offensive foul),,46,36
216,2,1:31.0,,C. Paul misses 3-pt jump shot from 27 ft,46,36
217,2,1:28.0,Defensive rebound by T. Lyles,,46,36
218,2,1:11.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. White),,49,36
219,2,0:45.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by C. Paul),49,38
220,2,0:31.0,T. Lyles misses 3-pt jump shot from 25 ft,,49,38
221,2,0:29.0,,Defensive rebound by Team,49,38
222,2,0:26.0,,C. Paul makes 3-pt jump shot from 27 ft,49,41
223,2,0:03.0,L. Aldridge misses 3-pt jump shot from 25 ft (block by C. Paul),,49,41
224,2,0:02.0,Offensive rebound by L. Aldridge,,49,41
225,2,0:02.0,L. Aldridge misses 3-pt jump shot from 31 ft,,49,41
226,2,0:02.0,Offensive rebound by Team,,49,41
227,2,0:02.0,Turnover by Team (shot clock),,49,41
228,2,0:00.0,,Turnover by S. Adams (bad pass; steal by L. Walker),49,41
229,3,11:46.0,Shooting foul by S. Adams (drawn by T. Lyles),,49,41
230,3,11:46.0,T. Lyles makes free throw 1 of 2,,50,41
231,3,11:46.0,T. Lyles makes free throw 2 of 2,,51,41
232,3,11:23.0,,C. Paul misses 2-pt jump shot from 15 ft,51,41
233,3,11:20.0,Defensive rebound by L. Walker,,51,41
234,3,11:15.0,B. Forbes misses 3-pt jump shot from 24 ft,,51,41
235,3,11:12.0,,Defensive rebound by D. Gallinari,51,41
236,3,10:56.0,,Shooting foul by B. Forbes (drawn by D. Gallinari),51,41
237,3,10:56.0,,D. Gallinari makes free throw 1 of 2,51,42
238,3,10:56.0,,D. Gallinari makes free throw 2 of 2,51,43
239,3,10:49.0,D. Murray makes 2-pt jump shot from 15 ft,,53,43
240,3,10:24.0,,D. Gallinari misses 2-pt layup from 5 ft,53,43
241,3,10:22.0,Defensive rebound by L. Aldridge,,53,43
242,3,10:18.0,T. Lyles misses 3-pt jump shot from 23 ft,,53,43
243,3,10:15.0,Offensive rebound by L. Aldridge,,53,43
244,3,10:11.0,B. Forbes makes 2-pt jump shot from 6 ft (assist by D. Murray),,55,43
245,3,9:52.0,,Personal foul by L. Walker (drawn by S. Gilgeous-Alexander),55,43
246,3,9:43.0,,S. Adams makes 2-pt hook shot from 6 ft (assist by D. Gallinari),55,45
247,3,9:32.0,Turnover by D. Murray (lost ball; steal by D. Gallinari),,55,45
248,3,9:28.0,,S. Gilgeous-Alexander makes 2-pt layup at rim (assist by D. Gallinari),55,47
249,3,9:28.0,San Antonio full timeout,,55,47
250,3,9:16.0,Offensive foul by B. Forbes (drawn by L. Dort),,55,47
251,3,9:16.0,Turnover by B. Forbes (offensive foul),,55,47
252,3,9:04.0,,D. Gallinari misses 2-pt layup from 2 ft (block by L. Aldridge),55,47
253,3,9:04.0,,Offensive rebound by Team,55,47
254,3,9:01.0,,L. Dort makes 2-pt layup from 1 ft (assist by C. Paul),55,49
255,3,8:43.0,D. Murray misses 2-pt jump shot from 16 ft,,55,49
256,3,8:41.0,,Defensive rebound by S. Gilgeous-Alexander,55,49
257,3,8:23.0,,Shooting foul by B. Forbes (drawn by S. Gilgeous-Alexander),55,49
258,3,8:23.0,,S. Gilgeous-Alexander makes free throw 1 of 2,55,50
259,3,8:23.0,P. Mills enters the game for B. Forbes,,55,50
260,3,8:23.0,,S. Gilgeous-Alexander makes free throw 2 of 2,55,51
261,3,8:07.0,Turnover by T. Lyles (bad pass; steal by S. Adams),,55,51
262,3,7:58.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,55,54
263,3,7:45.0,D. Murray misses 2-pt jump shot from 8 ft,,55,54
264,3,7:43.0,,Defensive rebound by D. Gallinari,55,54
265,3,7:30.0,,Turnover by D. Gallinari (out of bounds lost ball),55,54
266,3,7:13.0,T. Lyles misses 2-pt layup from 7 ft,,55,54
267,3,7:11.0,Offensive rebound by L. Walker,,55,54
268,3,7:09.0,L. Walker makes 2-pt layup from 2 ft,,57,54
269,3,6:59.0,,Personal foul by T. Lyles (drawn by S. Adams),57,54
270,3,6:46.0,,Shooting foul by T. Lyles (drawn by D. Gallinari),57,54
271,3,6:46.0,,D. Gallinari makes free throw 1 of 2,57,55
272,3,6:46.0,,D. Gallinari misses free throw 2 of 2,57,55
273,3,6:43.0,Defensive rebound by D. Murray,,57,55
274,3,6:32.0,Shooting foul by S. Adams (drawn by L. Aldridge),,57,55
275,3,6:32.0,L. Aldridge makes free throw 1 of 2,,58,55
276,3,6:32.0,,N. Noel enters the game for S. Adams,58,55
277,3,6:32.0,L. Aldridge makes free throw 2 of 2,,59,55
278,3,6:21.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 13 ft,59,57
279,3,6:05.0,Shooting foul by N. Noel (drawn by L. Aldridge),,59,57
280,3,6:05.0,L. Aldridge misses free throw 1 of 2,,59,57
281,3,6:05.0,Offensive rebound by Team,,59,57
282,3,6:05.0,L. Aldridge makes free throw 2 of 2,,60,57
283,3,5:53.0,,C. Paul makes 2-pt jump shot from 7 ft,60,59
284,3,5:41.0,D. Murray makes 2-pt layup from 2 ft,,62,59
285,3,5:20.0,,L. Dort makes 2-pt jump shot from 7 ft,62,61
286,3,4:56.0,L. Aldridge misses 2-pt layup from 11 ft,,62,61
287,3,4:54.0,Offensive rebound by D. Murray,,62,61
288,3,4:52.0,Shooting foul by L. Dort (drawn by L. Walker),,62,61
289,3,4:52.0,L. Walker makes free throw 1 of 2,,63,61
290,3,4:52.0,D. White enters the game for D. Murray,,63,61
291,3,4:52.0,,D. Schröder enters the game for L. Dort,63,61
292,3,4:52.0,L. Walker makes free throw 2 of 2,,64,61
293,3,4:36.0,,C. Paul makes 2-pt jump shot from 14 ft,64,63
294,3,4:20.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. White),,67,63
295,3,4:01.0,,Personal foul by T. Lyles (drawn by C. Paul),67,63
296,3,4:01.0,,C. Paul makes free throw 1 of 2,67,64
297,3,4:01.0,M. Belinelli enters the game for T. Lyles,,67,64
298,3,4:01.0,R. Gay enters the game for L. Walker,,67,64
299,3,4:01.0,,C. Paul makes free throw 2 of 2,67,65
300,3,3:47.0,D. White makes 3-pt jump shot from 30 ft (assist by R. Gay),,70,65
301,3,3:30.0,,D. Gallinari misses 3-pt jump shot from 24 ft,70,65
302,3,3:27.0,Defensive rebound by D. White,,70,65
303,3,3:11.0,R. Gay misses 3-pt jump shot from 25 ft,,70,65
304,3,3:08.0,,Defensive rebound by D. Gallinari,70,65
305,3,3:01.0,,D. Schröder misses 2-pt layup from 5 ft,70,65
306,3,3:00.0,Defensive rebound by L. Aldridge,,70,65
307,3,2:55.0,P. Mills misses 3-pt jump shot from 23 ft,,70,65
308,3,2:53.0,Offensive rebound by Team,,70,65
309,3,2:53.0,,Oklahoma City full timeout,70,65
310,3,2:53.0,,S. Adams enters the game for D. Gallinari,70,65
311,3,2:53.0,,H. Diallo enters the game for S. Gilgeous-Alexander,70,65
312,3,2:53.0,,T. Ferguson enters the game for N. Noel,70,65
313,3,2:53.0,,A. Nader enters the game for C. Paul,70,65
314,3,2:51.0,Turnover by P. Mills (bad pass; steal by A. Nader),,70,65
315,3,2:48.0,,A. Nader makes 2-pt layup from 1 ft,70,67
316,3,2:48.0,,Shooting foul by L. Aldridge (drawn by A. Nader),70,67
317,3,2:48.0,J. Poeltl enters the game for L. Aldridge,,70,67
318,3,2:48.0,,A. Nader makes free throw 1 of 1,70,68
319,3,2:39.0,D. White makes 2-pt jump shot from 8 ft,,72,68
320,3,2:14.0,,S. Adams makes 2-pt dunk from 1 ft (assist by H. Diallo),72,70
321,3,2:03.0,Shooting foul by T. Ferguson (drawn by P. Mills),,72,70
322,3,2:03.0,P. Mills makes free throw 1 of 3,,73,70
323,3,2:03.0,P. Mills makes free throw 2 of 3,,74,70
324,3,2:03.0,P. Mills makes free throw 3 of 3,,75,70
325,3,1:46.0,,Turnover by S. Adams (bad pass; steal by J. Poeltl),75,70
326,3,1:38.0,D. White misses 2-pt layup from 2 ft,,75,70
327,3,1:35.0,,Defensive rebound by A. Nader,75,70
328,3,1:34.0,,Turnover by A. Nader (bad pass; steal by D. White),75,70
329,3,1:21.0,D. White makes 2-pt jump shot from 17 ft (assist by J. Poeltl),,77,70
330,3,1:20.0,,Oklahoma City full timeout,77,70
331,3,1:00.0,,A. Nader makes 2-pt layup from 1 ft (assist by S. Adams),77,72
332,3,0:49.0,D. White makes 2-pt jump shot from 7 ft,,79,72
333,3,0:31.0,,A. Nader misses 2-pt jump shot from 16 ft,79,72
334,3,0:30.0,,Offensive rebound by H. Diallo,79,72
335,3,0:30.0,,H. Diallo makes 2-pt layup at rim,79,74
336,3,0:11.0,P. Mills misses 3-pt jump shot from 27 ft,,79,74
337,3,0:09.0,,Defensive rebound by A. Nader,79,74
338,3,0:04.0,,Shooting foul by P. Mills (drawn by D. Schröder),79,74
339,3,0:04.0,,D. Schröder makes free throw 1 of 3,79,75
340,3,0:04.0,,D. Schröder makes free throw 2 of 3,79,76
341,3,0:04.0,T. Lyles enters the game for J. Poeltl,,79,76
342,3,0:04.0,,D. Schröder makes free throw 3 of 3,79,77
343,3,0:00.0,D. White misses 2-pt layup from 5 ft,,79,77
344,3,0:00.0,Offensive rebound by Team,,79,77
345,4,11:46.0,,H. Diallo makes 2-pt dunk at rim (assist by D. Schröder),79,79
346,4,11:26.0,L. Aldridge misses 2-pt jump shot from 19 ft,,79,79
347,4,11:24.0,,Defensive rebound by S. Adams,79,79
348,4,11:18.0,,D. Schröder misses 3-pt jump shot from 25 ft,79,79
349,4,11:14.0,Defensive rebound by L. Aldridge,,79,79
350,4,11:03.0,B. Forbes misses 2-pt jump shot from 18 ft,,79,79
351,4,11:01.0,,Defensive rebound by A. Nader,79,79
352,4,10:52.0,,Turnover by A. Nader (bad pass; steal by L. Aldridge),79,79
353,4,10:30.0,L. Aldridge makes 2-pt jump shot from 1 ft,,81,79
354,4,10:11.0,,D. Schröder misses 2-pt jump shot from 14 ft,81,79
355,4,10:09.0,Defensive rebound by L. Aldridge,,81,79
356,4,9:59.0,R. Gay makes 2-pt layup from 2 ft,,83,79
357,4,9:39.0,,A. Nader misses 3-pt jump shot from 26 ft,83,79
358,4,9:36.0,Defensive rebound by R. Gay,,83,79
359,4,9:30.0,Personal foul by A. Nader (drawn by R. Gay),,83,79
360,4,9:30.0,D. Murray enters the game for M. Belinelli,,83,79
361,4,9:30.0,L. Walker enters the game for D. White,,83,79
362,4,9:30.0,,N. Noel enters the game for S. Adams,83,79
363,4,9:30.0,,C. Paul enters the game for H. Diallo,83,79
364,4,9:15.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Murray),,85,79
365,4,8:50.0,,A. Nader misses 3-pt jump shot from 25 ft,85,79
366,4,8:47.0,Defensive rebound by B. Forbes,,85,79
367,4,8:34.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. Murray),,88,79
368,4,8:32.0,,Oklahoma City full timeout,88,79
369,4,8:32.0,,S. Gilgeous-Alexander enters the game for A. Nader,88,79
370,4,8:14.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft,88,81
371,4,7:56.0,R. Gay misses 2-pt jump shot from 9 ft,,88,81
372,4,7:54.0,,Defensive rebound by N. Noel,88,81
373,4,7:47.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),88,84
374,4,7:24.0,D. Murray makes 2-pt jump shot from 13 ft (assist by R. Gay),,90,84
375,4,7:07.0,,Turnover by D. Schröder (bad pass; steal by L. Walker),90,84
376,4,7:07.0,Personal take foul by S. Gilgeous-Alexander (drawn by L. Walker),,90,84
377,4,7:07.0,,D. Gallinari enters the game for T. Ferguson,90,84
378,4,6:50.0,L. Aldridge misses 2-pt jump shot from 16 ft,,90,84
379,4,6:46.0,,Defensive rebound by S. Gilgeous-Alexander,90,84
380,4,6:34.0,,D. Gallinari misses 3-pt jump shot from 30 ft,90,84
381,4,6:32.0,Defensive rebound by D. Murray,,90,84
382,4,6:32.0,P. Mills enters the game for B. Forbes,,90,84
