,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
97,1,2:06.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by K. Korver),25,29
98,1,1:51.0,T. Ross misses 3-pt jump shot from 26 ft,,25,29
99,1,1:51.0,,Defensive rebound by S. Brown,25,29
100,1,1:34.0,,R. Lopez makes 2-pt jump shot from 5 ft (assist by P. Connaughton),25,31
101,1,1:34.0,,Shooting foul by K. Birch (drawn by R. Lopez),25,31
102,1,1:34.0,,R. Lopez makes free throw 1 of 1,25,32
103,1,1:12.0,A. Gordon misses 2-pt jump shot from 13 ft,,25,32
104,1,1:08.0,,Defensive rebound by K. Korver,25,32
105,1,1:04.0,,K. Korver makes 2-pt jump shot from 19 ft,25,34
106,1,0:43.0,A. Gordon misses 3-pt jump shot from 26 ft,,25,34
107,1,0:39.0,,Defensive rebound by P. Connaughton,25,34
108,1,0:35.0,,Personal foul by D. Augustin (drawn by P. Connaughton),25,34
109,1,0:35.0,,P. Connaughton makes free throw 1 of 2,25,35
110,1,0:35.0,,E. İlyasova enters the game for S. Brown,25,35
111,1,0:35.0,,P. Connaughton misses free throw 2 of 2,25,35
112,1,0:34.0,Defensive rebound by K. Birch,,25,35
113,1,0:24.0,K. Birch misses 2-pt layup from 8 ft,,25,35
114,1,0:21.0,,Defensive rebound by G. Hill,25,35
115,1,0:03.0,,R. Lopez makes 2-pt hook shot from 12 ft (assist by G. Hill),25,37
116,1,0:00.0,A. Gordon misses 3-pt jump shot from 40 ft,,25,37
117,1,0:00.0,Offensive rebound by Team,,25,37
118,2,11:40.0,W. Iwundu misses 3-pt jump shot from 26 ft,,25,37
119,2,11:36.0,,Defensive rebound by E. İlyasova,25,37
120,2,11:26.0,,E. İlyasova misses 2-pt layup from 2 ft,25,37
121,2,11:23.0,Defensive rebound by K. Birch,,25,37
122,2,11:17.0,A. Gordon misses 2-pt jump shot from 13 ft,,25,37
123,2,11:12.0,,Defensive rebound by P. Connaughton,25,37
124,2,11:02.0,,G. Hill makes 2-pt jump shot from 18 ft,25,39
125,2,10:38.0,Shooting foul by K. Korver (drawn by K. Birch),,25,39
126,2,10:38.0,K. Birch makes free throw 1 of 2,,26,39
127,2,10:38.0,,D. DiVincenzo enters the game for P. Connaughton,26,39
128,2,10:38.0,,K. Middleton enters the game for G. Hill,26,39
129,2,10:38.0,K. Birch misses free throw 2 of 2,,26,39
130,2,10:34.0,,Defensive rebound by E. İlyasova,26,39
131,2,10:19.0,,R. Lopez makes 2-pt hook shot from 7 ft,26,41
132,2,9:52.0,A. Gordon misses 3-pt jump shot from 26 ft,,26,41
133,2,9:48.0,,Defensive rebound by K. Middleton,26,41
134,2,9:43.0,,Turnover by K. Middleton (bad pass),26,41
135,2,9:43.0,E. Fournier enters the game for W. Iwundu,,26,41
136,2,9:26.0,Orlando full timeout,,26,41
137,2,9:17.0,E. Fournier makes 2-pt layup from 2 ft,,28,41
138,2,9:04.0,,K. Middleton makes 2-pt jump shot from 16 ft (assist by R. Lopez),28,43
139,2,8:47.0,T. Ross misses 3-pt jump shot from 25 ft,,28,43
140,2,8:43.0,,Defensive rebound by D. DiVincenzo,28,43
141,2,8:33.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by K. Middleton),28,46
142,2,8:09.0,Shooting foul by K. Korver (drawn by D. Augustin),,28,46
143,2,8:09.0,D. Augustin makes free throw 1 of 2,,29,46
144,2,8:09.0,M. Fultz enters the game for K. Birch,,29,46
145,2,8:09.0,J. Isaac enters the game for A. Gordon,,29,46
146,2,8:09.0,N. Vučević enters the game for T. Ross,,29,46
147,2,8:09.0,,W. Matthews enters the game for K. Korver,29,46
148,2,8:09.0,D. Augustin makes free throw 2 of 2,,30,46
149,2,7:58.0,,K. Middleton misses 2-pt jump shot from 16 ft,30,46
150,2,7:55.0,Defensive rebound by J. Isaac,,30,46
151,2,7:47.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by E. Fournier),,33,46
152,2,7:26.0,,K. Middleton misses 3-pt jump shot from 26 ft,33,46
153,2,7:22.0,Defensive rebound by N. Vučević,,33,46
154,2,7:12.0,N. Vučević misses 2-pt jump shot from 17 ft,,33,46
155,2,7:09.0,,Defensive rebound by E. İlyasova,33,46
156,2,7:03.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Middleton),33,49
157,2,6:44.0,E. Fournier misses 2-pt jump shot from 13 ft,,33,49
158,2,6:41.0,,Defensive rebound by E. İlyasova,33,49
159,2,6:41.0,,B. Lopez enters the game for E. İlyasova,33,49
160,2,6:41.0,,D. Wilson enters the game for R. Lopez,33,49
161,2,6:23.0,,Shooting foul by M. Fultz (drawn by W. Matthews),33,49
162,2,6:23.0,,W. Matthews misses free throw 1 of 2,33,49
163,2,6:23.0,,Offensive rebound by Team,33,49
164,2,6:23.0,,W. Matthews makes free throw 2 of 2,33,50
165,2,6:06.0,Turnover by J. Isaac (traveling),,33,50
166,2,5:54.0,,Shooting foul by N. Vučević (drawn by K. Middleton),33,50
167,2,5:54.0,,K. Middleton makes free throw 1 of 2,33,51
168,2,5:54.0,,K. Middleton makes free throw 2 of 2,33,52
169,2,5:42.0,M. Fultz misses 2-pt jump shot from 23 ft,,33,52
170,2,5:39.0,,Defensive rebound by D. Wilson,33,52
171,2,5:26.0,,B. Lopez misses 2-pt layup from 8 ft,33,52
172,2,5:24.0,Defensive rebound by N. Vučević,,33,52
173,2,5:13.0,N. Vučević misses 2-pt hook shot from 4 ft (block by D. Wilson),,33,52
174,2,5:11.0,,Defensive rebound by D. DiVincenzo,33,52
175,2,5:11.0,,Personal take foul by E. Fournier (drawn by D. DiVincenzo),33,52
176,2,4:53.0,,B. Lopez misses 2-pt jump shot from 10 ft (block by N. Vučević),33,52
177,2,4:47.0,Defensive rebound by M. Fultz,,33,52
178,2,4:43.0,M. Fultz misses 2-pt jump shot from 22 ft,,33,52
179,2,4:39.0,,Defensive rebound by K. Middleton,33,52
180,2,4:39.0,A. Gordon enters the game for D. Augustin,,33,52
181,2,4:37.0,,W. Matthews misses 3-pt jump shot from 24 ft,33,52
182,2,4:32.0,Defensive rebound by J. Isaac,,33,52
183,2,4:28.0,M. Fultz makes 2-pt layup from 1 ft (assist by J. Isaac),,35,52
184,2,4:28.0,,G. Hill enters the game for D. DiVincenzo,35,52
185,2,4:13.0,,B. Lopez misses 3-pt jump shot from 26 ft,35,52
186,2,4:11.0,,Offensive rebound by B. Lopez,35,52
187,2,4:03.0,,G. Hill misses 3-pt jump shot from 24 ft,35,52
188,2,3:57.0,Defensive rebound by N. Vučević,,35,52
189,2,3:54.0,Shooting foul by B. Lopez (drawn by M. Fultz),,35,52
190,2,3:54.0,M. Fultz makes free throw 1 of 2,,36,52
191,2,3:54.0,M. Fultz makes free throw 2 of 2,,37,52
192,2,3:41.0,,B. Lopez makes 2-pt dunk from 1 ft (assist by K. Middleton),37,54
193,2,3:28.0,M. Fultz misses 2-pt layup from 1 ft,,37,54
194,2,3:25.0,,Defensive rebound by B. Lopez,37,54
195,2,3:21.0,,K. Middleton misses 2-pt jump shot from 7 ft,37,54
196,2,3:17.0,Defensive rebound by E. Fournier,,37,54
197,2,3:09.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Fournier),,40,54
198,2,3:08.0,,Milwaukee full timeout,40,54
199,2,3:08.0,T. Ross enters the game for J. Isaac,,40,54
200,2,3:08.0,,S. Brown enters the game for K. Middleton,40,54
201,2,2:43.0,,S. Brown misses 3-pt jump shot from 31 ft (block by T. Ross),40,54
202,2,2:43.0,,Offensive rebound by Team,40,54
203,2,2:43.0,,Turnover by Team (shot clock),40,54
204,2,2:32.0,N. Vučević misses 2-pt jump shot from 10 ft,,40,54
205,2,2:29.0,,Defensive rebound by S. Brown,40,54
206,2,2:15.0,,S. Brown misses 3-pt jump shot from 23 ft,40,54
207,2,2:10.0,Defensive rebound by A. Gordon,,40,54
208,2,1:54.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by T. Ross),,43,54
209,2,1:32.0,,Personal foul by M. Fultz (drawn by B. Lopez),43,54
210,2,1:32.0,,P. Connaughton enters the game for S. Brown,43,54
211,2,1:32.0,,K. Middleton enters the game for W. Matthews,43,54
212,2,1:30.0,,G. Hill misses 3-pt jump shot from 23 ft,43,54
213,2,1:26.0,Defensive rebound by N. Vučević,,43,54
214,2,1:20.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),,46,54
215,2,0:54.0,,G. Hill misses 2-pt jump shot from 14 ft (block by A. Gordon),46,54
216,2,0:53.0,,Offensive rebound by Team,46,54
217,2,0:53.0,,Turnover by Team (shot clock),46,54
218,2,0:53.0,D. Augustin enters the game for M. Fultz,,46,54
219,2,0:43.0,E. Fournier misses 3-pt jump shot from 26 ft,,46,54
220,2,0:39.0,,Defensive rebound by G. Hill,46,54
221,2,0:31.0,,P. Connaughton misses 2-pt dunk from 1 ft (block by A. Gordon),46,54
222,2,0:27.0,,Offensive rebound by B. Lopez,46,54
223,2,0:27.0,,B. Lopez makes 2-pt dunk at rim,46,56
224,2,0:16.0,Turnover by A. Gordon (bad pass; steal by B. Lopez),,46,56
225,2,0:01.0,,B. Lopez misses 3-pt jump shot from 28 ft,46,56
226,2,0:01.0,,Offensive rebound by Team,46,56
227,3,11:43.0,M. Fultz misses 3-pt jump shot from 25 ft,,46,56
228,3,11:39.0,,Defensive rebound by E. İlyasova,46,56
229,3,11:24.0,,E. İlyasova misses 2-pt layup from 3 ft,46,56
230,3,11:21.0,Defensive rebound by J. Isaac,,46,56
231,3,11:10.0,A. Gordon misses 2-pt jump shot from 13 ft,,46,56
232,3,11:07.0,,Defensive rebound by E. İlyasova,46,56
233,3,11:00.0,,Turnover by K. Middleton (bad pass; steal by J. Isaac),46,56
234,3,10:58.0,Turnover by J. Isaac (bad pass),,46,56
235,3,10:45.0,,Turnover by K. Middleton (bad pass; steal by N. Vučević),46,56
236,3,10:42.0,Personal foul by K. Middleton (drawn by M. Fultz),,46,56
237,3,10:30.0,J. Isaac misses 2-pt jump shot from 11 ft (block by E. İlyasova),,46,56
238,3,10:26.0,,Defensive rebound by D. DiVincenzo,46,56
239,3,10:23.0,,Turnover by D. DiVincenzo (bad pass),46,56
240,3,10:15.0,Personal foul by D. DiVincenzo (drawn by N. Vučević),,46,56
241,3,10:07.0,J. Isaac misses 3-pt jump shot from 25 ft,,46,56
242,3,10:03.0,,Defensive rebound by K. Middleton,46,56
243,3,9:52.0,,B. Lopez misses 3-pt jump shot from 26 ft,46,56
244,3,9:49.0,Defensive rebound by E. Fournier,,46,56
245,3,9:43.0,M. Fultz misses 2-pt layup from 3 ft,,46,56
246,3,9:37.0,Offensive rebound by J. Isaac,,46,56
247,3,9:37.0,J. Isaac makes 2-pt dunk at rim,,48,56
248,3,9:21.0,,K. Middleton makes 2-pt jump shot from 17 ft,48,58
249,3,9:06.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by M. Fultz),,51,58
250,3,8:51.0,,Turnover by E. İlyasova (bad pass; steal by J. Isaac),51,58
251,3,8:48.0,E. Fournier misses 3-pt jump shot from 25 ft,,51,58
252,3,8:48.0,Offensive rebound by J. Isaac,,51,58
253,3,8:44.0,J. Isaac makes 2-pt jump shot from 20 ft,,53,58
254,3,8:42.0,,Milwaukee full timeout,53,58
255,3,8:42.0,W. Iwundu enters the game for A. Gordon,,53,58
256,3,8:32.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Middleton),53,61
257,3,8:17.0,M. Fultz misses 2-pt layup from 6 ft (block by B. Lopez),,53,61
258,3,8:11.0,,Defensive rebound by E. İlyasova,53,61
259,3,8:10.0,,B. Lopez misses 3-pt jump shot from 29 ft,53,61
260,3,8:05.0,,Offensive rebound by E. İlyasova,53,61
261,3,8:01.0,,W. Matthews makes 2-pt layup from 1 ft (assist by D. DiVincenzo),53,63
262,3,8:01.0,Orlando full timeout,,53,63
263,3,7:47.0,Turnover by N. Vučević (bad pass),,53,63
264,3,7:36.0,,B. Lopez misses 2-pt layup at rim (block by J. Isaac),53,63
265,3,7:32.0,Defensive rebound by M. Fultz,,53,63
266,3,7:30.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by M. Fultz),,56,63
267,3,7:14.0,,Turnover by W. Matthews (lost ball; steal by N. Vučević),56,63
268,3,7:10.0,Turnover by W. Iwundu (lost ball; steal by W. Matthews),,56,63
269,3,6:56.0,,B. Lopez misses 3-pt jump shot from 24 ft,56,63
270,3,6:51.0,Defensive rebound by W. Iwundu,,56,63
271,3,6:44.0,N. Vučević misses 3-pt jump shot from 25 ft,,56,63
272,3,6:42.0,,Defensive rebound by D. DiVincenzo,56,63
273,3,6:31.0,,Personal foul by E. Fournier (drawn by K. Middleton),56,63
274,3,6:31.0,,S. Brown enters the game for E. İlyasova,56,63
275,3,6:24.0,,Turnover by D. DiVincenzo (bad pass; steal by J. Isaac),56,63
276,3,6:15.0,Turnover by E. Fournier (bad pass; steal by K. Middleton),,56,63
277,3,6:12.0,,Shooting foul by W. Iwundu (drawn by S. Brown),56,63
278,3,6:12.0,,S. Brown makes free throw 1 of 2,56,64
279,3,6:12.0,,G. Hill enters the game for K. Middleton,56,64
280,3,6:12.0,,S. Brown makes free throw 2 of 2,56,65
281,3,6:12.0,,K. Middleton enters the game for D. DiVincenzo,56,65
282,3,5:53.0,E. Fournier makes 3-pt jump shot from 25 ft,,59,65
283,3,5:32.0,,Personal foul by E. Fournier (drawn by B. Lopez),59,65
284,3,5:32.0,,P. Connaughton enters the game for S. Brown,59,65
285,3,5:28.0,,Turnover by B. Lopez (traveling),59,65
286,3,5:14.0,E. Fournier makes 2-pt jump shot from 16 ft (assist by N. Vučević),,61,65
287,3,4:55.0,,Turnover by B. Lopez (bad pass),61,65
288,3,4:55.0,T. Ross enters the game for W. Iwundu,,61,65
289,3,4:55.0,,R. Lopez enters the game for B. Lopez,61,65
290,3,4:46.0,Shooting foul by R. Lopez (drawn by N. Vučević),,61,65
291,3,4:46.0,N. Vučević makes free throw 1 of 2,,62,65
292,3,4:46.0,D. Augustin enters the game for M. Fultz,,62,65
293,3,4:46.0,,K. Korver enters the game for W. Matthews,62,65
294,3,4:46.0,N. Vučević makes free throw 2 of 2,,63,65
295,3,4:27.0,,Shooting foul by J. Isaac (drawn by K. Middleton),63,65
296,3,4:27.0,,K. Middleton makes free throw 1 of 2,63,66
297,3,4:27.0,,K. Middleton makes free throw 2 of 2,63,67
298,3,4:13.0,E. Fournier misses 2-pt layup from 9 ft,,63,67
299,3,4:10.0,,Defensive rebound by K. Middleton,63,67
300,3,4:07.0,,G. Hill makes 2-pt dunk at rim (assist by K. Middleton),63,69
301,3,3:56.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by D. Augustin),,65,69
302,3,3:43.0,,K. Middleton makes 2-pt layup from 1 ft (assist by P. Connaughton),65,71
303,3,3:18.0,Shooting foul by P. Connaughton (drawn by J. Isaac),,65,71
304,3,3:18.0,J. Isaac makes free throw 1 of 2,,66,71
305,3,3:18.0,K. Birch enters the game for N. Vučević,,66,71
306,3,3:18.0,J. Isaac makes free throw 2 of 2,,67,71
307,3,3:06.0,,Turnover by K. Korver (bad pass),67,71
308,3,3:06.0,W. Iwundu enters the game for J. Isaac,,67,71
309,3,2:57.0,D. Augustin makes 2-pt jump shot from 16 ft,,69,71
310,3,2:47.0,,K. Korver misses 3-pt jump shot from 26 ft,69,71
311,3,2:46.0,,Offensive rebound by P. Connaughton,69,71
312,3,2:44.0,,Turnover by P. Connaughton (lost ball; steal by D. Augustin),69,71
313,3,2:37.0,E. Fournier misses 2-pt jump shot from 13 ft,,69,71
314,3,2:33.0,,Defensive rebound by G. Hill,69,71
315,3,2:26.0,,Personal foul by K. Birch (drawn by R. Lopez),69,71
316,3,2:26.0,,Instant Replay (Request: Ruling Stands),69,71
317,3,2:26.0,,R. Lopez makes free throw 1 of 2,69,72
318,3,2:26.0,M. Fultz enters the game for E. Fournier,,69,72
319,3,2:26.0,,R. Lopez misses free throw 2 of 2,69,72
320,3,2:23.0,Defensive rebound by T. Ross,,69,72
321,3,2:11.0,M. Fultz misses 2-pt jump shot from 15 ft,,69,72
322,3,2:07.0,,Defensive rebound by G. Hill,69,72
323,3,1:56.0,,K. Middleton makes 2-pt jump shot from 9 ft,69,74
324,3,1:40.0,T. Ross makes 2-pt jump shot from 15 ft (assist by D. Augustin),,71,74
325,3,1:17.0,,R. Lopez makes 2-pt layup from 1 ft (assist by P. Connaughton),71,76
326,3,0:57.0,Turnover by M. Fultz (bad pass; steal by K. Middleton),,71,76
327,3,0:53.0,,G. Hill makes 2-pt layup from 1 ft (assist by K. Middleton),71,78
328,3,0:38.0,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Birch),,74,78
329,3,0:31.0,,K. Middleton misses 2-pt jump shot from 16 ft,74,78
330,3,0:27.0,Defensive rebound by M. Fultz,,74,78
331,3,0:11.0,D. Augustin misses 3-pt jump shot from 25 ft,,74,78
332,3,0:07.0,,Defensive rebound by P. Connaughton,74,78
333,3,0:03.0,,G. Hill misses 3-pt jump shot from 27 ft,74,78
334,3,0:03.0,Defensive rebound by W. Iwundu,,74,78
335,4,11:50.0,,E. İlyasova misses 3-pt jump shot from 25 ft,74,78
336,4,11:44.0,Defensive rebound by T. Ross,,74,78
337,4,11:33.0,D. Augustin misses 2-pt jump shot from 17 ft,,74,78
338,4,11:29.0,,Defensive rebound by R. Lopez,74,78
339,4,11:12.0,,G. Hill makes 2-pt layup from 1 ft,74,80
340,4,11:00.0,T. Ross misses 2-pt jump shot from 20 ft,,74,80
341,4,11:00.0,Offensive rebound by Team,,74,80
342,4,11:00.0,,D. DiVincenzo enters the game for G. Hill,74,80
343,4,10:53.0,Shooting foul by D. DiVincenzo (drawn by T. Ross),,74,80
344,4,10:53.0,T. Ross makes free throw 1 of 2,,75,80
345,4,10:53.0,T. Ross makes free throw 2 of 2,,76,80
346,4,10:31.0,,Turnover by R. Lopez (lost ball; steal by D. Augustin),76,80
347,4,10:19.0,Offensive foul by W. Iwundu (drawn by D. DiVincenzo),,76,80
348,4,10:19.0,Turnover by W. Iwundu (offensive foul),,76,80
349,4,10:08.0,,Personal foul by M. Fultz (drawn by P. Connaughton),76,80
350,4,10:04.0,,E. İlyasova misses 2-pt layup from 9 ft (block by K. Birch),76,80
351,4,10:03.0,,Offensive rebound by D. DiVincenzo,76,80
352,4,10:01.0,,P. Connaughton misses 3-pt jump shot from 25 ft,76,80
353,4,9:59.0,,Offensive rebound by E. İlyasova,76,80
354,4,9:55.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by E. İlyasova),76,83
355,4,9:39.0,W. Iwundu misses 3-pt jump shot from 25 ft,,76,83
356,4,9:39.0,,Defensive rebound by Team,76,83
357,4,9:28.0,,Turnover by D. DiVincenzo (lost ball; steal by K. Birch),76,83
358,4,9:15.0,Shooting foul by R. Lopez (drawn by K. Birch),,76,83
359,4,9:15.0,K. Birch makes free throw 1 of 2,,77,83
360,4,9:15.0,,B. Lopez enters the game for R. Lopez,77,83
361,4,9:15.0,K. Birch misses free throw 2 of 2,,77,83
362,4,9:14.0,,Defensive rebound by E. İlyasova,77,83
363,4,9:01.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by P. Connaughton),77,86
364,4,8:42.0,M. Fultz misses 2-pt layup from 4 ft (block by B. Lopez),,77,86
365,4,8:41.0,,Defensive rebound by Team,77,86
366,4,8:41.0,J. Isaac enters the game for K. Birch,,77,86
367,4,8:41.0,N. Vučević enters the game for W. Iwundu,,77,86
368,4,8:21.0,,E. İlyasova makes 3-pt jump shot from 27 ft,77,89
369,4,8:19.0,Orlando full timeout,,77,89
370,4,8:07.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by M. Fultz),,79,89
371,4,7:56.0,,Turnover by D. DiVincenzo (bad pass; steal by J. Isaac),79,89
372,4,7:52.0,J. Isaac makes 2-pt dunk from 1 ft,,81,89
373,4,7:35.0,,D. DiVincenzo makes 3-pt jump shot from 27 ft (assist by B. Lopez),81,92
374,4,7:19.0,N. Vučević misses 3-pt jump shot from 24 ft,,81,92
375,4,7:16.0,,Defensive rebound by P. Connaughton,81,92
376,4,6:59.0,,B. Lopez makes 2-pt hook shot from 7 ft,81,94
377,4,6:47.0,T. Ross misses 3-pt jump shot from 25 ft,,81,94
