,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
176,2,3:10.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 16 ft,42,36
177,2,3:08.0,Defensive rebound by J. Jackson,,42,36
178,2,2:55.0,J. Jackson misses 2-pt jump shot from 6 ft (block by N. Noel),,42,36
179,2,2:53.0,Offensive rebound by J. Crowder,,42,36
180,2,2:51.0,J. Crowder misses 2-pt jump shot from 13 ft,,42,36
181,2,2:49.0,,Defensive rebound by N. Noel,42,36
182,2,2:41.0,,T. Ferguson misses 3-pt jump shot from 23 ft,42,36
183,2,2:37.0,Defensive rebound by J. Crowder,,42,36
184,2,2:33.0,J. Crowder makes 2-pt layup from 2 ft,,44,36
185,2,2:33.0,,Oklahoma City full timeout,44,36
186,2,2:33.0,G. Allen enters the game for D. Brooks,,44,36
187,2,2:33.0,,S. Adams enters the game for D. Bazley,44,36
188,2,2:33.0,,A. Nader enters the game for N. Noel,44,36
189,2,2:33.0,,C. Paul enters the game for D. Schröder,44,36
190,2,2:20.0,,A. Nader makes 3-pt jump shot from 26 ft (assist by C. Paul),44,39
191,2,2:02.0,J. Crowder misses 3-pt jump shot from 25 ft,,44,39
192,2,1:58.0,,Defensive rebound by A. Nader,44,39
193,2,1:52.0,,A. Nader misses 2-pt layup from 6 ft,44,39
194,2,1:51.0,Defensive rebound by J. Crowder,,44,39
195,2,1:46.0,B. Clarke makes 2-pt dunk from 1 ft (assist by J. Crowder),,46,39
196,2,1:25.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft,46,39
197,2,1:24.0,,Offensive rebound by S. Adams,46,39
198,2,1:14.0,,S. Adams makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),46,41
199,2,0:52.0,B. Clarke makes 3-pt jump shot from 26 ft (assist by T. Jones),,49,41
200,2,0:38.0,,C. Paul makes 3-pt jump shot from 30 ft,49,44
201,2,0:24.0,Turnover by T. Jones (lost ball; steal by C. Paul),,49,44
202,2,0:24.0,J. Morant enters the game for T. Jones,,49,44
203,2,0:24.0,,D. Schröder enters the game for T. Ferguson,49,44
204,2,0:06.0,,Personal foul by B. Clarke (drawn by C. Paul),49,44
205,2,0:01.0,,D. Schröder makes 3-pt jump shot from 27 ft (assist by C. Paul),49,47
206,3,11:41.0,,Turnover by D. Bazley (bad pass; steal by D. Brooks),49,47
207,3,11:37.0,D. Brooks makes 2-pt layup from 1 ft,,51,47
208,3,11:20.0,,D. Bazley misses 3-pt jump shot from 25 ft,51,47
209,3,11:18.0,Defensive rebound by J. Morant,,51,47
210,3,11:11.0,,Violation by Team (kicked ball),51,47
211,3,10:59.0,J. Crowder misses 3-pt jump shot from 30 ft,,51,47
212,3,10:56.0,,Defensive rebound by T. Ferguson,51,47
213,3,10:44.0,,Shooting foul by J. Valančiūnas (drawn by S. Adams),51,47
214,3,10:44.0,,S. Adams misses free throw 1 of 2,51,47
215,3,10:44.0,,Offensive rebound by Team,51,47
216,3,10:44.0,,S. Adams makes free throw 2 of 2,51,48
217,3,10:35.0,J. Morant makes 2-pt dunk from 1 ft,,53,48
218,3,10:14.0,,C. Paul misses 2-pt jump shot from 12 ft,53,48
219,3,10:12.0,,Offensive rebound by S. Adams,53,48
220,3,10:10.0,,S. Adams makes 2-pt dunk from 2 ft,53,50
221,3,10:01.0,Personal foul by D. Bazley (drawn by J. Crowder),,53,50
222,3,10:01.0,,M. Muscala enters the game for D. Bazley,53,50
223,3,9:53.0,J. Jackson makes 2-pt jump shot from 6 ft,,55,50
224,3,9:35.0,,S. Adams makes 2-pt jump shot from 12 ft (assist by C. Paul),55,52
225,3,9:24.0,J. Valančiūnas makes 2-pt layup from 5 ft (assist by J. Morant),,57,52
226,3,9:07.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,57,52
227,3,9:05.0,Defensive rebound by J. Morant,,57,52
228,3,8:57.0,J. Jackson makes 3-pt jump shot from 30 ft (assist by J. Morant),,60,52
229,3,8:43.0,,C. Paul misses 2-pt layup from 5 ft,60,52
230,3,8:43.0,Defensive rebound by J. Valančiūnas,,60,52
231,3,8:43.0,Personal take foul by C. Paul (drawn by J. Valančiūnas),,60,52
232,3,8:25.0,J. Jackson misses 3-pt jump shot from 27 ft,,60,52
233,3,8:22.0,,Defensive rebound by C. Paul,60,52
234,3,8:15.0,,Personal foul by D. Brooks (drawn by M. Muscala),60,52
235,3,8:15.0,,Oklahoma City full timeout,60,52
236,3,8:03.0,,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),60,54
237,3,7:47.0,Personal foul by S. Adams (drawn by J. Valančiūnas),,60,54
238,3,7:39.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,63,54
239,3,7:16.0,,Turnover by C. Paul (bad pass; steal by J. Jackson),63,54
240,3,7:10.0,Turnover by J. Jackson (lost ball; steal by C. Paul),,63,54
241,3,7:05.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,63,56
242,3,6:46.0,Shooting foul by T. Ferguson (drawn by D. Brooks),,63,56
243,3,6:46.0,D. Brooks makes free throw 1 of 2,,64,56
244,3,6:46.0,B. Clarke enters the game for J. Morant,,64,56
245,3,6:46.0,T. Jones enters the game for J. Valančiūnas,,64,56
246,3,6:46.0,,N. Noel enters the game for S. Adams,64,56
247,3,6:46.0,,D. Schröder enters the game for T. Ferguson,64,56
248,3,6:46.0,D. Brooks makes free throw 2 of 2,,65,56
249,3,6:36.0,,D. Schröder makes 2-pt layup from 2 ft (assist by C. Paul),65,58
250,3,6:22.0,J. Jackson misses 2-pt layup from 2 ft,,65,58
251,3,6:20.0,Offensive rebound by J. Jackson,,65,58
252,3,6:20.0,J. Jackson makes 2-pt layup from 1 ft,,67,58
253,3,6:10.0,,Shooting foul by D. Brooks (drawn by S. Gilgeous-Alexander),67,58
254,3,6:10.0,,S. Gilgeous-Alexander makes free throw 1 of 2,67,59
255,3,6:10.0,D. Melton enters the game for D. Brooks,,67,59
256,3,6:10.0,,S. Gilgeous-Alexander makes free throw 2 of 2,67,60
257,3,6:01.0,J. Jackson misses 3-pt jump shot from 27 ft,,67,60
258,3,5:59.0,,Defensive rebound by C. Paul,67,60
259,3,5:55.0,,C. Paul misses 3-pt jump shot from 25 ft,67,60
260,3,5:54.0,,Offensive rebound by Team,67,60
261,3,5:54.0,Loose ball foul by J. Jackson (drawn by N. Noel),,67,60
262,3,5:47.0,,Def 3 sec tech foul by Team,67,60
263,3,5:47.0,,C. Paul makes technical free throw,67,61
264,3,5:41.0,,M. Muscala misses 3-pt jump shot from 26 ft,67,61
265,3,5:38.0,Defensive rebound by T. Jones,,67,61
266,3,5:27.0,D. Melton makes 2-pt layup from 3 ft (assist by T. Jones),,69,61
267,3,5:16.0,,N. Noel misses 2-pt jump shot from 9 ft (block by J. Jackson),69,61
268,3,5:14.0,,Offensive rebound by N. Noel,69,61
269,3,5:10.0,,C. Paul makes 2-pt jump shot from 9 ft (assist by N. Noel),69,63
270,3,4:48.0,B. Clarke makes 3-pt jump shot from 26 ft (assist by J. Jackson),,72,63
271,3,4:34.0,,D. Schröder misses 2-pt jump shot from 10 ft,72,63
272,3,4:31.0,Defensive rebound by B. Clarke,,72,63
273,3,4:28.0,Turnover by D. Melton (lost ball; steal by S. Gilgeous-Alexander),,72,63
274,3,4:23.0,,S. Gilgeous-Alexander misses 2-pt layup from 6 ft,72,63
275,3,4:21.0,,Offensive rebound by M. Muscala,72,63
276,3,4:21.0,,Personal foul by J. Jackson (drawn by C. Paul),72,63
277,3,4:21.0,,C. Paul makes free throw 1 of 2,72,64
278,3,4:21.0,K. Anderson enters the game for J. Crowder,,72,64
279,3,4:21.0,,D. Bazley enters the game for M. Muscala,72,64
280,3,4:21.0,Memphis full timeout,,72,64
281,3,4:21.0,,C. Paul makes free throw 2 of 2,72,65
282,3,4:04.0,Personal foul by C. Paul (drawn by B. Clarke),,72,65
283,3,4:04.0,B. Clarke misses free throw 1 of 2,,72,65
284,3,4:04.0,Offensive rebound by Team,,72,65
285,3,4:04.0,B. Clarke makes free throw 2 of 2,,73,65
286,3,3:55.0,,D. Schröder makes 2-pt jump shot from 12 ft (assist by C. Paul),73,67
287,3,3:36.0,D. Melton makes 2-pt layup from 3 ft (assist by K. Anderson),,75,67
288,3,3:36.0,Flagrant foul type 1 by D. Bazley (drawn by D. Melton),,75,67
289,3,3:36.0,Instant Replay (Request: Ruling Stands),,75,67
290,3,3:36.0,,T. Ferguson enters the game for S. Gilgeous-Alexander,75,67
291,3,3:36.0,D. Melton makes flagrant free throw 1 of 1,,76,67
292,3,3:27.0,D. Melton misses 2-pt layup from 8 ft,,76,67
293,3,3:26.0,Offensive rebound by Team,,76,67
294,3,3:25.0,Turnover by D. Melton (traveling),,76,67
295,3,3:14.0,,Turnover by C. Paul (lost ball; steal by D. Melton),76,67
296,3,3:06.0,Turnover by T. Jones (bad pass; steal by T. Ferguson),,76,67
297,3,2:59.0,,Turnover by D. Schröder (lost ball; steal by J. Jackson),76,67
298,3,2:54.0,T. Jones makes 3-pt jump shot from 24 ft (assist by K. Anderson),,79,67
299,3,2:34.0,,C. Paul makes 2-pt jump shot from 15 ft,79,69
300,3,2:34.0,,Violation by Team (delay of game),79,69
301,3,2:19.0,K. Anderson misses 2-pt layup from 4 ft (block by N. Noel),,79,69
302,3,2:16.0,,Defensive rebound by D. Schröder,79,69
303,3,2:08.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),79,72
304,3,1:43.0,B. Clarke makes 2-pt jump shot from 7 ft (assist by D. Melton),,81,72
305,3,1:30.0,,D. Schröder misses 3-pt jump shot from 26 ft,81,72
306,3,1:26.0,Defensive rebound by B. Clarke,,81,72
307,3,1:15.0,K. Anderson makes 2-pt jump shot from 13 ft,,83,72
308,3,0:57.0,,C. Paul misses 2-pt jump shot from 15 ft,83,72
309,3,0:53.0,Defensive rebound by K. Anderson,,83,72
310,3,0:46.0,T. Jones makes 3-pt jump shot from 25 ft (assist by J. Jackson),,86,72
311,3,0:31.0,,T. Ferguson misses 3-pt jump shot from 23 ft,86,72
312,3,0:29.0,,Offensive rebound by Team,86,72
313,3,0:29.0,S. Hill enters the game for J. Jackson,,86,72
314,3,0:29.0,,S. Adams enters the game for D. Bazley,86,72
315,3,0:29.0,,A. Nader enters the game for N. Noel,86,72
316,3,0:24.0,,D. Schröder misses 2-pt jump shot from 7 ft,86,72
317,3,0:22.0,Defensive rebound by S. Hill,,86,72
318,3,0:05.0,Turnover by D. Melton (bad pass; steal by C. Paul),,86,72
319,3,0:00.0,,S. Adams misses 2-pt layup from 6 ft (block by S. Hill),86,72
320,3,0:00.0,,Offensive rebound by Team,86,72
321,3,0:00.0,,D. Schröder makes 2-pt jump shot from 16 ft (assist by C. Paul),86,74
322,3,0:00.0,,Instant Replay (Request: Stands),86,74
323,4,11:36.0,S. Hill makes 2-pt jump shot from 17 ft (assist by K. Anderson),,88,74
324,4,11:19.0,,A. Nader misses 3-pt jump shot from 26 ft,88,74
325,4,11:17.0,,Offensive rebound by Team,88,74
326,4,11:12.0,,D. Schröder makes 2-pt jump shot from 15 ft,88,76
327,4,10:52.0,J. Morant makes 2-pt jump shot from 5 ft,,90,76
328,4,10:37.0,,A. Nader misses 2-pt layup from 7 ft,90,76
329,4,10:33.0,Defensive rebound by D. Melton,,90,76
330,4,10:27.0,K. Anderson misses 2-pt jump shot from 6 ft,,90,76
331,4,10:26.0,Offensive rebound by K. Anderson,,90,76
332,4,10:24.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Anderson),,92,76
333,4,10:12.0,,Personal foul by S. Hill (drawn by S. Adams),92,76
334,4,10:12.0,G. Allen enters the game for K. Anderson,,92,76
335,4,10:06.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft,92,76
336,4,10:02.0,Defensive rebound by S. Hill,,92,76
337,4,9:36.0,S. Hill misses 2-pt layup from 1 ft,,92,76
338,4,9:31.0,Offensive rebound by J. Valančiūnas,,92,76
339,4,9:30.0,J. Valančiūnas makes 2-pt layup from 1 ft,,94,76
340,4,9:25.0,,D. Schröder misses 2-pt jump shot from 14 ft,94,76
341,4,9:22.0,Defensive rebound by J. Morant,,94,76
342,4,9:22.0,D. Brooks enters the game for D. Melton,,94,76
343,4,9:10.0,J. Valančiūnas makes 2-pt layup from 5 ft,,96,76
344,4,9:10.0,,Oklahoma City full timeout,96,76
345,4,8:55.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 12 ft (assist by A. Nader),96,78
346,4,8:40.0,D. Brooks misses 2-pt layup from 6 ft,,96,78
347,4,8:35.0,,Defensive rebound by T. Ferguson,96,78
348,4,8:30.0,,D. Schröder makes 2-pt layup from 2 ft (assist by S. Adams),96,80
349,4,8:07.0,Shooting foul by S. Adams (drawn by J. Valančiūnas),,96,80
350,4,8:07.0,J. Valančiūnas misses free throw 1 of 2,,96,80
351,4,8:07.0,Offensive rebound by Team,,96,80
352,4,8:07.0,J. Valančiūnas makes free throw 2 of 2,,97,80
353,4,8:07.0,,C. Paul enters the game for A. Nader,97,80
354,4,7:53.0,,S. Gilgeous-Alexander makes 2-pt layup from 5 ft (assist by S. Adams),97,82
355,4,7:47.0,J. Morant makes 2-pt layup from 2 ft,,99,82
356,4,7:34.0,,Turnover by S. Gilgeous-Alexander (bad pass),99,82
357,4,7:18.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by J. Morant),,101,82
358,4,7:08.0,,Shooting foul by J. Valančiūnas (drawn by S. Adams),101,82
359,4,7:08.0,,S. Adams misses free throw 1 of 2,101,82
360,4,7:08.0,,Offensive rebound by Team,101,82
361,4,7:08.0,,S. Adams makes free throw 2 of 2,101,83
362,4,6:47.0,G. Allen misses 2-pt layup from 4 ft,,101,83
363,4,6:45.0,,Defensive rebound by C. Paul,101,83
364,4,6:41.0,,D. Schröder misses 3-pt jump shot from 24 ft,101,83
365,4,6:38.0,,Offensive rebound by T. Ferguson,101,83
366,4,6:32.0,,C. Paul makes 2-pt jump shot from 5 ft,101,85
367,4,6:15.0,D. Brooks makes 3-pt jump shot from 27 ft,,104,85
368,4,5:54.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by T. Ferguson),104,88
369,4,5:38.0,J. Morant misses 2-pt layup from 1 ft,,104,88
370,4,5:36.0,,Defensive rebound by S. Adams,104,88
371,4,5:26.0,,T. Ferguson makes 3-pt jump shot from 26 ft (assist by S. Adams),104,91
372,4,5:24.0,Memphis full timeout,,104,91
373,4,5:24.0,B. Clarke enters the game for G. Allen,,104,91
