,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
42,1,7:28.0,Defensive rebound by A. Drummond,,6,8
43,1,7:20.0,Shooting foul by G. Antetokounmpo (drawn by A. Drummond),,6,8
44,1,7:20.0,A. Drummond misses free throw 1 of 2,,6,8
45,1,7:20.0,Offensive rebound by Team,,6,8
46,1,7:20.0,A. Drummond makes free throw 2 of 2,,7,8
47,1,7:02.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),7,10
48,1,6:54.0,Shooting foul by B. Lopez (drawn by A. Drummond),,7,10
49,1,6:54.0,A. Drummond makes free throw 1 of 2,,8,10
50,1,6:54.0,,S. Brown enters the game for D. DiVincenzo,8,10
51,1,6:54.0,A. Drummond misses free throw 2 of 2,,8,10
52,1,6:51.0,,Defensive rebound by B. Lopez,8,10
53,1,6:32.0,,Turnover by E. Bledsoe (traveling),8,10
54,1,6:15.0,B. Brown misses 2-pt layup from 4 ft,,8,10
55,1,6:15.0,,Defensive rebound by Team,8,10
56,1,6:01.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),8,13
57,1,5:37.0,L. Kennard misses 2-pt jump shot from 6 ft,,8,13
58,1,5:35.0,,Defensive rebound by S. Brown,8,13
59,1,5:30.0,,G. Antetokounmpo misses 2-pt layup from 4 ft,8,13
60,1,5:27.0,Defensive rebound by L. Kennard,,8,13
61,1,5:27.0,D. Rose enters the game for B. Brown,,8,13
62,1,5:27.0,,R. Lopez enters the game for B. Lopez,8,13
63,1,5:12.0,Turnover by D. Rose (traveling),,8,13
64,1,5:12.0,S. Mykhailiuk enters the game for L. Galloway,,8,13
65,1,5:12.0,,D. Wilson enters the game for G. Antetokounmpo,8,13
66,1,5:00.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,8,16
67,1,4:44.0,L. Kennard makes 2-pt layup from 1 ft (assist by M. Morris),,10,16
68,1,4:34.0,,R. Lopez makes 3-pt jump shot from 24 ft (assist by W. Matthews),10,19
69,1,4:20.0,D. Rose makes 2-pt jump shot from 5 ft,,12,19
70,1,4:11.0,,Shooting foul by D. Rose (drawn by S. Brown),12,19
71,1,4:11.0,,S. Brown makes free throw 1 of 2,12,20
72,1,4:11.0,C. Wood enters the game for M. Morris,,12,20
73,1,4:11.0,,P. Connaughton enters the game for E. Bledsoe,12,20
74,1,4:11.0,,G. Hill enters the game for W. Matthews,12,20
75,1,4:11.0,,S. Brown makes free throw 2 of 2,12,21
76,1,4:00.0,D. Rose misses 3-pt jump shot from 26 ft,,12,21
77,1,3:57.0,,Defensive rebound by S. Brown,12,21
78,1,3:47.0,,S. Brown misses 3-pt jump shot from 27 ft,12,21
79,1,3:44.0,Defensive rebound by D. Rose,,12,21
80,1,3:42.0,Personal foul by D. Wilson (drawn by C. Wood),,12,21
81,1,3:23.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,12,21
82,1,3:20.0,,Defensive rebound by S. Brown,12,21
83,1,3:10.0,,Turnover by G. Hill (traveling),12,21
84,1,2:54.0,L. Kennard misses 2-pt layup from 3 ft (block by R. Lopez),,12,21
85,1,2:50.0,,Defensive rebound by D. Wilson,12,21
86,1,2:45.0,,D. Wilson makes 3-pt jump shot from 23 ft (assist by G. Hill),12,24
87,1,2:45.0,,Violation by Team (delay of game),12,24
88,1,2:40.0,Detroit full timeout,,12,24
89,1,2:40.0,L. Galloway enters the game for A. Drummond,,12,24
90,1,2:40.0,T. Maker enters the game for L. Kennard,,12,24
91,1,2:31.0,C. Wood makes 2-pt layup from 2 ft (assist by D. Rose),,14,24
92,1,2:16.0,,Turnover by D. Wilson (traveling),14,24
93,1,2:03.0,D. Rose misses 2-pt jump shot from 7 ft,,14,24
94,1,2:00.0,,Defensive rebound by S. Brown,14,24
95,1,1:52.0,,P. Connaughton makes 2-pt layup from 5 ft,14,26
96,1,1:39.0,C. Wood misses 3-pt jump shot from 28 ft,,14,26
97,1,1:35.0,,Defensive rebound by G. Hill,14,26
98,1,1:29.0,,Turnover by S. Brown (bad pass; steal by L. Galloway),14,26
99,1,1:25.0,D. Rose makes 2-pt layup from 1 ft (assist by L. Galloway),,16,26
100,1,0:58.0,,Personal foul by T. Maker (drawn by G. Hill),16,26
101,1,0:58.0,,G. Antetokounmpo enters the game for S. Brown,16,26
102,1,0:58.0,,K. Korver enters the game for D. Wilson,16,26
103,1,0:54.0,,Personal foul by C. Wood (drawn by G. Antetokounmpo),16,26
104,1,0:54.0,,G. Antetokounmpo makes free throw 1 of 2,16,27
105,1,0:54.0,,G. Antetokounmpo misses free throw 2 of 2,16,27
106,1,0:51.0,Defensive rebound by T. Maker,,16,27
107,1,0:39.0,T. Maker makes 2-pt dunk from 2 ft (assist by D. Rose),,18,27
108,1,0:39.0,Shooting foul by P. Connaughton (drawn by T. Maker),,18,27
109,1,0:39.0,T. Maker misses free throw 1 of 1,,18,27
110,1,0:37.0,Offensive rebound by C. Wood,,18,27
111,1,0:34.0,D. Rose makes 3-pt jump shot from 27 ft (assist by C. Wood),,21,27
112,1,0:29.0,,Offensive foul by G. Antetokounmpo (drawn by T. Maker),21,27
113,1,0:29.0,,Turnover by G. Antetokounmpo (offensive foul),21,27
114,1,0:12.0,T. Maker makes 3-pt jump shot from 27 ft (assist by D. Rose),,24,27
115,1,0:07.0,,Offensive foul by R. Lopez (drawn by D. Rose),24,27
116,1,0:07.0,,Turnover by R. Lopez (offensive foul),24,27
117,1,0:00.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,24,27
118,1,0:00.0,Offensive rebound by Team,,24,27
119,2,11:44.0,,Violation by Team (kicked ball),24,27
120,2,11:37.0,S. Mykhailiuk misses 3-pt jump shot from 31 ft,,24,27
121,2,11:34.0,,Defensive rebound by S. Brown,24,27
122,2,11:29.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,24,27
123,2,11:26.0,Defensive rebound by S. Mykhailiuk,,24,27
124,2,11:22.0,D. Rose misses 3-pt jump shot from 27 ft,,24,27
125,2,11:21.0,,Defensive rebound by Team,24,27
126,2,11:21.0,Loose ball foul by C. Wood (drawn by S. Brown),,24,27
127,2,11:07.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,24,27
128,2,11:07.0,Defensive rebound by Team,,24,27
129,2,11:07.0,,E. Bledsoe enters the game for G. Hill,24,27
130,2,10:49.0,T. Maker misses 2-pt hook shot from 7 ft,,24,27
131,2,10:48.0,Offensive rebound by C. Wood,,24,27
132,2,10:47.0,Turnover by C. Wood (lost ball; steal by E. Bledsoe),,24,27
133,2,10:39.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by E. Bledsoe),24,29
134,2,10:30.0,D. Rose makes 2-pt jump shot from 19 ft,,26,29
135,2,10:08.0,,S. Brown misses 3-pt jump shot from 27 ft,26,29
136,2,10:08.0,,Offensive rebound by Team,26,29
137,2,10:08.0,Loose ball foul by T. Maker (drawn by G. Antetokounmpo),,26,29
138,2,10:08.0,,D. DiVincenzo enters the game for P. Connaughton,26,29
139,2,9:55.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,26,29
140,2,9:52.0,Defensive rebound by T. Maker,,26,29
141,2,9:37.0,C. Wood misses 2-pt layup from 5 ft,,26,29
142,2,9:34.0,,Defensive rebound by S. Brown,26,29
143,2,9:28.0,,E. Bledsoe makes 2-pt layup from 6 ft (assist by S. Brown),26,31
144,2,9:15.0,Shooting foul by S. Brown (drawn by D. Rose),,26,31
145,2,9:15.0,D. Rose makes free throw 1 of 2,,27,31
146,2,9:15.0,M. Morris enters the game for C. Wood,,27,31
147,2,9:15.0,D. Rose makes free throw 2 of 2,,28,31
148,2,9:02.0,,Shooting foul by M. Morris (drawn by G. Antetokounmpo),28,31
149,2,9:02.0,,G. Antetokounmpo makes free throw 1 of 2,28,32
150,2,9:02.0,B. Brown enters the game for D. Rose,,28,32
151,2,9:02.0,,G. Antetokounmpo misses free throw 2 of 2,28,32
152,2,9:00.0,Defensive rebound by T. Maker,,28,32
153,2,8:43.0,L. Galloway misses 3-pt jump shot from 27 ft,,28,32
154,2,8:43.0,,Defensive rebound by Team,28,32
155,2,8:32.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,28,34
156,2,8:17.0,Turnover by T. Maker (bad pass; steal by G. Antetokounmpo),,28,34
157,2,8:14.0,,Shooting foul by T. Maker (drawn by G. Antetokounmpo),28,34
158,2,8:14.0,,G. Antetokounmpo makes free throw 1 of 2,28,35
159,2,8:14.0,A. Drummond enters the game for T. Maker,,28,35
160,2,8:14.0,L. Kennard enters the game for S. Mykhailiuk,,28,35
161,2,8:14.0,,B. Lopez enters the game for S. Brown,28,35
162,2,8:14.0,,G. Antetokounmpo misses free throw 2 of 2,28,35
163,2,8:10.0,Defensive rebound by A. Drummond,,28,35
164,2,7:54.0,L. Galloway makes 2-pt jump shot from 10 ft (assist by B. Brown),,30,35
165,2,7:39.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Drummond),30,35
166,2,7:32.0,L. Galloway misses 3-pt jump shot from 27 ft,,30,35
167,2,7:28.0,,Defensive rebound by B. Lopez,30,35
168,2,7:19.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),30,38
169,2,6:56.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Brown),,32,38
170,2,6:50.0,,Milwaukee full timeout,32,38
171,2,6:50.0,,W. Matthews enters the game for G. Antetokounmpo,32,38
172,2,6:41.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by W. Matthews),32,41
173,2,6:19.0,M. Morris misses 3-pt jump shot from 25 ft,,32,41
174,2,6:15.0,,Defensive rebound by E. Bledsoe,32,41
175,2,6:08.0,,E. Bledsoe misses 2-pt layup from 5 ft (block by L. Galloway),32,41
176,2,6:04.0,,Offensive rebound by D. DiVincenzo,32,41
177,2,6:03.0,,W. Matthews misses 3-pt jump shot from 24 ft,32,41
178,2,6:00.0,Defensive rebound by B. Brown,,32,41
179,2,5:46.0,B. Brown makes 2-pt layup from 1 ft (assist by L. Kennard),,34,41
180,2,5:36.0,,E. Bledsoe makes 2-pt layup from 2 ft,34,43
181,2,5:28.0,B. Brown misses 2-pt layup from 2 ft (block by B. Lopez),,34,43
182,2,5:23.0,,Defensive rebound by D. DiVincenzo,34,43
183,2,5:20.0,,B. Lopez misses 3-pt jump shot from 30 ft,34,43
184,2,5:19.0,Defensive rebound by Team,,34,43
185,2,5:03.0,L. Kennard makes 2-pt jump shot from 11 ft,,36,43
186,2,4:48.0,,W. Matthews makes 2-pt layup from 2 ft (assist by K. Korver),36,45
187,2,4:28.0,L. Galloway misses 3-pt jump shot from 24 ft,,36,45
188,2,4:26.0,,Defensive rebound by D. DiVincenzo,36,45
189,2,4:19.0,,Turnover by W. Matthews (bad pass; steal by A. Drummond),36,45
190,2,4:16.0,M. Morris makes 2-pt jump shot from 1 ft (assist by B. Brown),,38,45
191,2,3:58.0,,E. Bledsoe misses 2-pt layup from 3 ft,38,45
192,2,3:55.0,Defensive rebound by L. Kennard,,38,45
193,2,3:45.0,L. Kennard misses 2-pt jump shot from 14 ft,,38,45
194,2,3:40.0,,Defensive rebound by D. DiVincenzo,38,45
195,2,3:36.0,,Turnover by K. Korver (bad pass),38,45
196,2,3:36.0,,G. Antetokounmpo enters the game for E. Bledsoe,38,45
197,2,3:36.0,,P. Connaughton enters the game for D. DiVincenzo,38,45
198,2,3:36.0,,G. Hill enters the game for K. Korver,38,45
199,2,3:22.0,A. Drummond misses 2-pt layup from 3 ft (block by B. Lopez),,38,45
200,2,3:18.0,,Defensive rebound by P. Connaughton,38,45
201,2,3:14.0,,B. Lopez makes 2-pt layup from 4 ft (assist by G. Hill),38,47
202,2,3:13.0,Technical foul by B. Lopez,,38,47
203,2,3:13.0,L. Galloway misses technical free throw,,38,47
204,2,3:13.0,Offensive rebound by Team,,38,47
205,2,3:13.0,Violation by Team (delay of game),,38,47
206,2,3:13.0,D. Rose enters the game for B. Brown,,38,47
207,2,3:00.0,Turnover by D. Rose (bad pass; steal by G. Antetokounmpo),,38,47
208,2,2:59.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,38,49
209,2,2:34.0,A. Drummond misses 2-pt layup from 5 ft (block by G. Antetokounmpo),,38,49
210,2,2:30.0,,Defensive rebound by G. Antetokounmpo,38,49
211,2,2:29.0,,P. Connaughton misses 3-pt jump shot from 25 ft,38,49
212,2,2:29.0,Defensive rebound by Team,,38,49
213,2,2:29.0,Detroit full timeout,,38,49
214,2,2:10.0,D. Rose misses 2-pt jump shot from 8 ft,,38,49
215,2,2:10.0,Offensive rebound by A. Drummond,,38,49
216,2,2:10.0,A. Drummond makes 2-pt layup from 1 ft,,40,49
217,2,1:51.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by M. Morris),40,49
218,2,1:51.0,Defensive rebound by A. Drummond,,40,49
219,2,1:35.0,M. Morris makes 2-pt layup from 1 ft,,42,49
220,2,1:09.0,,G. Hill makes 2-pt jump shot from 9 ft,42,51
221,2,0:47.0,M. Morris makes 3-pt jump shot from 26 ft (assist by L. Kennard),,45,51
222,2,0:35.0,,Turnover by B. Lopez (traveling),45,51
223,2,0:35.0,,S. Brown enters the game for G. Antetokounmpo,45,51
224,2,0:24.0,D. Rose makes 2-pt jump shot from 13 ft,,47,51
225,2,0:00.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by B. Lopez),47,54
226,2,0:00.0,,Instant Replay (Request: Ruling Stands),47,54
227,3,11:33.0,B. Brown makes 3-pt jump shot from 23 ft (assist by A. Drummond),,50,54
228,3,11:17.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,50,54
229,3,11:14.0,Defensive rebound by L. Kennard,,50,54
230,3,11:11.0,M. Morris misses 3-pt jump shot from 26 ft,,50,54
231,3,11:08.0,,Defensive rebound by G. Antetokounmpo,50,54
232,3,11:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,50,56
233,3,11:05.0,,Shooting foul by M. Morris (drawn by G. Antetokounmpo),50,56
234,3,11:05.0,,G. Antetokounmpo misses free throw 1 of 1,50,56
235,3,11:02.0,Defensive rebound by M. Morris,,50,56
236,3,10:41.0,M. Morris makes 2-pt layup from 3 ft,,52,56
237,3,10:38.0,Violation by Team (delay of game),,52,56
238,3,10:38.0,,W. Matthews makes technical free throw,52,57
239,3,10:27.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,52,59
240,3,10:08.0,Turnover by L. Kennard (bad pass; steal by D. DiVincenzo),,52,59
241,3,10:03.0,,E. Bledsoe misses 2-pt layup at rim,52,59
242,3,10:02.0,,Offensive rebound by G. Antetokounmpo,52,59
243,3,10:02.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,52,61
244,3,10:02.0,Detroit full timeout,,52,61
245,3,9:47.0,Turnover by L. Kennard (bad pass; steal by E. Bledsoe),,52,61
246,3,9:37.0,,E. Bledsoe makes 2-pt layup from 1 ft,52,63
247,3,9:13.0,M. Morris makes 2-pt layup from 3 ft,,54,63
248,3,8:59.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),54,65
249,3,8:41.0,A. Drummond misses 2-pt jump shot from 10 ft,,54,65
250,3,8:37.0,,Defensive rebound by B. Lopez,54,65
251,3,8:28.0,,Turnover by W. Matthews (bad pass; steal by B. Brown),54,65
252,3,8:21.0,L. Kennard misses 3-pt jump shot from 26 ft,,54,65
253,3,8:18.0,,Defensive rebound by G. Antetokounmpo,54,65
254,3,8:16.0,,Shooting foul by M. Morris (drawn by G. Antetokounmpo),54,65
255,3,8:16.0,,G. Antetokounmpo misses free throw 1 of 2,54,65
256,3,8:16.0,,Offensive rebound by Team,54,65
257,3,8:16.0,,G. Antetokounmpo misses free throw 2 of 2,54,65
258,3,8:13.0,Defensive rebound by A. Drummond,,54,65
259,3,7:58.0,M. Morris misses 3-pt jump shot from 27 ft,,54,65
260,3,7:55.0,,Defensive rebound by D. DiVincenzo,54,65
261,3,7:50.0,,W. Matthews makes 2-pt layup at rim (assist by D. DiVincenzo),54,67
262,3,7:30.0,M. Morris misses 2-pt jump shot from 5 ft,,54,67
263,3,7:27.0,,Defensive rebound by B. Lopez,54,67
264,3,7:24.0,,Offensive foul by E. Bledsoe (drawn by B. Brown),54,67
265,3,7:24.0,,Turnover by E. Bledsoe (offensive foul),54,67
266,3,7:24.0,S. Mykhailiuk enters the game for L. Galloway,,54,67
267,3,7:24.0,D. Rose enters the game for L. Kennard,,54,67
268,3,7:13.0,D. Rose misses 2-pt jump shot from 14 ft,,54,67
269,3,7:13.0,,Defensive rebound by Team,54,67
270,3,7:13.0,Loose ball foul by A. Drummond (drawn by G. Antetokounmpo),,54,67
271,3,7:00.0,,Shooting foul by B. Brown (drawn by W. Matthews),54,67
272,3,7:00.0,,W. Matthews makes free throw 1 of 2,54,68
273,3,7:00.0,,S. Brown enters the game for D. DiVincenzo,54,68
274,3,7:00.0,,W. Matthews makes free throw 2 of 2,54,69
275,3,6:40.0,Turnover by A. Drummond (3 sec),,54,69
276,3,6:29.0,,Turnover by W. Matthews (bad pass; steal by S. Mykhailiuk),54,69
277,3,6:16.0,M. Morris misses 2-pt layup from 4 ft (block by B. Lopez),,54,69
278,3,6:13.0,,Defensive rebound by E. Bledsoe,54,69
279,3,6:09.0,,E. Bledsoe makes 2-pt layup from 1 ft,54,71
280,3,5:52.0,D. Rose misses 2-pt layup from 3 ft,,54,71
281,3,5:52.0,Offensive rebound by Team,,54,71
282,3,5:52.0,Personal foul by S. Brown (drawn by M. Morris),,54,71
283,3,5:52.0,,D. Wilson enters the game for G. Antetokounmpo,54,71
284,3,5:37.0,D. Rose misses 2-pt jump shot from 13 ft,,54,71
285,3,5:32.0,,Defensive rebound by S. Brown,54,71
286,3,5:26.0,,Turnover by E. Bledsoe (lost ball; steal by B. Brown),54,71
287,3,5:22.0,B. Brown makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),,56,71
288,3,5:07.0,,Shooting foul by A. Drummond (drawn by E. Bledsoe),56,71
289,3,5:07.0,,E. Bledsoe misses free throw 1 of 2,56,71
290,3,5:07.0,,Offensive rebound by Team,56,71
291,3,5:07.0,C. Wood enters the game for M. Morris,,56,71
292,3,5:07.0,,G. Hill enters the game for B. Lopez,56,71
293,3,5:07.0,,R. Lopez enters the game for W. Matthews,56,71
294,3,5:07.0,,E. Bledsoe misses free throw 2 of 2,56,71
295,3,5:04.0,Defensive rebound by A. Drummond,,56,71
296,3,4:54.0,D. Rose makes 3-pt jump shot from 27 ft,,59,71
297,3,4:30.0,,G. Hill misses 2-pt layup from 2 ft,59,71
298,3,4:27.0,Defensive rebound by A. Drummond,,59,71
299,3,4:25.0,S. Mykhailiuk makes 3-pt jump shot from 28 ft (assist by D. Rose),,62,71
300,3,4:07.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,62,71
301,3,4:05.0,,Offensive rebound by D. Wilson,62,71
302,3,3:57.0,,S. Brown makes 3-pt jump shot from 25 ft (assist by G. Hill),62,74
303,3,3:29.0,B. Brown misses 3-pt jump shot from 24 ft,,62,74
304,3,3:25.0,,Defensive rebound by G. Hill,62,74
305,3,3:21.0,Violation by Team (kicked ball),,62,74
306,3,3:21.0,,Milwaukee full timeout,62,74
307,3,3:21.0,L. Galloway enters the game for B. Brown,,62,74
308,3,3:21.0,,P. Connaughton enters the game for E. Bledsoe,62,74
309,3,3:11.0,,Turnover by S. Brown (bad pass; steal by D. Rose),62,74
310,3,3:02.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by A. Drummond),,65,74
311,3,2:44.0,,Turnover by S. Brown (lost ball),65,74
312,3,2:44.0,Personal foul by P. Connaughton (drawn by S. Mykhailiuk),,65,74
313,3,2:32.0,D. Rose misses 2-pt layup from 12 ft (block by G. Hill),,65,74
314,3,2:28.0,,Defensive rebound by S. Brown,65,74
315,3,2:27.0,,D. Wilson makes 2-pt dunk from 1 ft (assist by S. Brown),65,76
316,3,2:11.0,C. Wood misses 2-pt hook shot from 7 ft,,65,76
317,3,2:08.0,,Defensive rebound by P. Connaughton,65,76
318,3,2:01.0,,Turnover by R. Lopez (3 sec),65,76
319,3,2:01.0,,K. Korver enters the game for S. Brown,65,76
320,3,1:44.0,L. Galloway makes 2-pt jump shot from 12 ft (assist by A. Drummond),,67,76
321,3,1:29.0,,P. Connaughton misses 3-pt jump shot from 27 ft,67,76
322,3,1:25.0,Defensive rebound by A. Drummond,,67,76
323,3,1:15.0,C. Wood misses 2-pt hook shot from 10 ft,,67,76
324,3,1:13.0,,Defensive rebound by P. Connaughton,67,76
325,3,0:54.0,,G. Hill misses 3-pt jump shot from 25 ft,67,76
326,3,0:52.0,,Offensive rebound by D. Wilson,67,76
327,3,0:48.0,,D. Wilson misses 3-pt jump shot from 24 ft,67,76
328,3,0:45.0,Defensive rebound by A. Drummond,,67,76
329,3,0:43.0,Turnover by A. Drummond (bad pass; steal by K. Korver),,67,76
330,3,0:33.0,,Shooting foul by A. Drummond (drawn by G. Hill),67,76
331,3,0:33.0,,G. Hill makes free throw 1 of 2,67,77
332,3,0:33.0,T. Maker enters the game for A. Drummond,,67,77
333,3,0:33.0,M. Morris enters the game for C. Wood,,67,77
334,3,0:33.0,,G. Antetokounmpo enters the game for R. Lopez,67,77
335,3,0:33.0,,G. Hill misses free throw 2 of 2,67,77
336,3,0:30.0,Defensive rebound by D. Rose,,67,77
337,3,0:20.0,D. Rose makes 2-pt layup from 1 ft,,69,77
338,3,0:05.0,Violation by Team (kicked ball),,69,77
339,3,0:05.0,,Milwaukee full timeout,69,77
340,3,0:05.0,B. Brown enters the game for S. Mykhailiuk,,69,77
341,3,0:05.0,,S. Brown enters the game for D. Wilson,69,77
342,3,0:00.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft,69,77
343,3,0:00.0,,Offensive rebound by Team,69,77
344,4,11:49.0,,K. Korver misses 3-pt jump shot from 27 ft,69,77
345,4,11:45.0,Defensive rebound by M. Morris,,69,77
346,4,11:30.0,L. Galloway misses 3-pt jump shot from 29 ft,,69,77
347,4,11:28.0,,Defensive rebound by P. Connaughton,69,77
348,4,11:19.0,,P. Connaughton misses 3-pt jump shot from 26 ft,69,77
349,4,11:16.0,Defensive rebound by M. Morris,,69,77
350,4,10:56.0,T. Frazier misses 2-pt jump shot from 21 ft,,69,77
351,4,10:54.0,,Defensive rebound by Team,69,77
352,4,10:41.0,,Personal foul by M. Morris (drawn by G. Antetokounmpo),69,77
353,4,10:41.0,L. Kennard enters the game for B. Brown,,69,77
354,4,10:34.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft,69,80
355,4,10:10.0,T. Maker misses 3-pt jump shot from 28 ft,,69,80
356,4,10:07.0,,Defensive rebound by P. Connaughton,69,80
357,4,10:01.0,,S. Brown misses 3-pt jump shot from 29 ft,69,80
358,4,9:58.0,Defensive rebound by M. Morris,,69,80
359,4,9:42.0,Turnover by T. Frazier (bad pass; steal by G. Hill),,69,80
360,4,9:31.0,,G. Hill makes 3-pt jump shot from 27 ft (assist by P. Connaughton),69,83
361,4,9:31.0,Detroit full timeout,,69,83
362,4,9:31.0,A. Drummond enters the game for T. Frazier,,69,83
363,4,9:31.0,D. Rose enters the game for T. Maker,,69,83
364,4,9:31.0,,E. Bledsoe enters the game for P. Connaughton,69,83
365,4,9:31.0,,D. DiVincenzo enters the game for G. Hill,69,83
366,4,9:14.0,Turnover by M. Morris (bad pass; steal by K. Korver),,69,83
367,4,9:03.0,,G. Antetokounmpo misses 2-pt layup from 7 ft,69,83
368,4,9:01.0,,Offensive rebound by G. Antetokounmpo,69,83
369,4,9:00.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,69,85
370,4,8:50.0,Personal foul by G. Antetokounmpo (drawn by M. Morris),,69,85
371,4,8:50.0,Instant Replay (Request: Stands),,69,85
372,4,8:36.0,D. Rose misses 3-pt jump shot from 26 ft,,69,85
373,4,8:33.0,,Defensive rebound by G. Antetokounmpo,69,85
374,4,8:20.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,69,87
375,4,8:10.0,Offensive foul by L. Kennard (drawn by D. DiVincenzo),,69,87
376,4,8:10.0,Turnover by L. Kennard (offensive foul),,69,87
377,4,7:53.0,,G. Antetokounmpo misses 2-pt jump shot from 8 ft,69,87
378,4,7:50.0,,Offensive rebound by G. Antetokounmpo,69,87
379,4,7:50.0,,Turnover by S. Brown (traveling),69,87
