,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
376,4,8:41.0,Offensive rebound by G. Antetokounmpo,,97,73
377,4,8:34.0,Shooting foul by T. Ross (drawn by S. Brown),,97,73
378,4,8:34.0,S. Brown makes free throw 1 of 2,,98,73
379,4,8:34.0,S. Brown misses free throw 2 of 2,,98,73
380,4,8:29.0,,Defensive rebound by A. Aminu,98,73
381,4,8:21.0,,J. Isaac makes 3-pt jump shot from 26 ft (assist by T. Ross),98,76
382,4,8:05.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,98,76
383,4,8:03.0,,Defensive rebound by A. Aminu,98,76
384,4,8:03.0,,A. Gordon enters the game for A. Aminu,98,76
385,4,7:51.0,,D. Augustin makes 2-pt jump shot from 18 ft,98,78
386,4,7:31.0,D. DiVincenzo makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),,101,78
387,4,7:17.0,,J. Isaac misses 3-pt jump shot from 26 ft,101,78
388,4,7:12.0,Defensive rebound by G. Antetokounmpo,,101,78
389,4,7:11.0,Shooting foul by A. Gordon (drawn by G. Antetokounmpo),,101,78
390,4,7:11.0,G. Antetokounmpo makes free throw 1 of 2,,102,78
391,4,7:11.0,R. Lopez enters the game for B. Lopez,,102,78
392,4,7:11.0,G. Antetokounmpo makes free throw 2 of 2,,103,78
393,4,6:57.0,,A. Gordon misses 2-pt jump shot from 13 ft,103,78
394,4,6:53.0,Defensive rebound by G. Antetokounmpo,,103,78
395,4,6:49.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,106,78
396,4,6:34.0,,A. Gordon misses 2-pt jump shot from 20 ft,106,78
397,4,6:31.0,Defensive rebound by G. Antetokounmpo,,106,78
398,4,6:27.0,Offensive foul by G. Antetokounmpo (drawn by J. Isaac),,106,78
399,4,6:27.0,Turnover by G. Antetokounmpo (offensive foul),,106,78
400,4,6:27.0,T. Antetokounmpo enters the game for G. Antetokounmpo,,106,78
401,4,6:17.0,,D. Augustin misses 3-pt jump shot from 27 ft,106,78
402,4,6:17.0,Defensive rebound by S. Brown,,106,78
403,4,6:09.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,106,78
404,4,6:05.0,,Defensive rebound by T. Ross,106,78
405,4,5:49.0,,A. Gordon misses 3-pt jump shot from 26 ft,106,78
406,4,5:46.0,Defensive rebound by D. DiVincenzo,,106,78
407,4,5:42.0,E. Bledsoe makes 2-pt layup from 2 ft,,108,78
408,4,5:36.0,,Orlando full timeout,108,78
409,4,5:36.0,P. Connaughton enters the game for E. Bledsoe,,108,78
410,4,5:36.0,D. Wilson enters the game for D. DiVincenzo,,108,78
411,4,5:36.0,,M. Frazier enters the game for D. Augustin,108,78
412,4,5:36.0,,W. Iwundu enters the game for A. Gordon,108,78
413,4,5:36.0,,A. Jefferson enters the game for J. Isaac,108,78
414,4,5:36.0,,J. Magette enters the game for T. Ross,108,78
415,4,5:34.0,,Personal foul by D. Wilson (drawn by K. Birch),108,78
416,4,5:34.0,,K. Birch makes free throw 1 of 2,108,79
417,4,5:34.0,,K. Birch misses free throw 2 of 2,108,79
418,4,5:32.0,Defensive rebound by D. Wilson,,108,79
419,4,5:24.0,Turnover by S. Brown (bad pass; steal by J. Magette),,108,79
420,4,5:19.0,,J. Magette makes 2-pt layup from 3 ft,108,81
421,4,5:03.0,P. Connaughton misses 2-pt layup from 2 ft,,108,81
422,4,5:01.0,,Defensive rebound by K. Birch,108,81
423,4,4:51.0,,W. Iwundu makes 2-pt jump shot from 15 ft (assist by A. Jefferson),108,83
424,4,4:30.0,T. Antetokounmpo misses 2-pt jump shot from 9 ft,,108,83
425,4,4:30.0,Offensive rebound by T. Antetokounmpo,,108,83
426,4,4:26.0,D. Wilson makes 3-pt jump shot from 23 ft (assist by T. Antetokounmpo),,111,83
427,4,4:10.0,,M. Frazier misses 2-pt layup from 4 ft (block by R. Lopez),111,83
428,4,4:09.0,Defensive rebound by R. Lopez,,111,83
429,4,4:07.0,Turnover by R. Lopez (bad pass; steal by K. Birch),,111,83
430,4,4:04.0,,W. Iwundu misses 3-pt jump shot from 25 ft,111,83
431,4,4:00.0,,Offensive rebound by K. Birch,111,83
432,4,3:50.0,,M. Frazier makes 2-pt jump shot from 15 ft (assist by A. Jefferson),111,85
433,4,3:39.0,Turnover by S. Brown (out of bounds lost ball),,111,85
434,4,3:39.0,D. DiVincenzo enters the game for S. Brown,,111,85
435,4,3:27.0,,M. Frazier misses 3-pt jump shot from 23 ft,111,85
436,4,3:24.0,Defensive rebound by R. Lopez,,111,85
437,4,3:15.0,R. Lopez makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,114,85
438,4,2:57.0,,Turnover by A. Jefferson (bad pass; steal by P. Connaughton),114,85
439,4,2:53.0,P. Connaughton makes 2-pt layup from 2 ft (assist by D. DiVincenzo),,116,85
440,4,2:34.0,,J. Magette misses 2-pt jump shot from 17 ft,116,85
441,4,2:31.0,Defensive rebound by D. Wilson,,116,85
442,4,2:23.0,P. Connaughton misses 3-pt jump shot from 27 ft,,116,85
443,4,2:20.0,Offensive rebound by T. Antetokounmpo,,116,85
444,4,2:11.0,D. Wilson misses 3-pt jump shot from 26 ft,,116,85
445,4,2:07.0,Offensive rebound by R. Lopez,,116,85
446,4,2:06.0,P. Connaughton makes 2-pt layup from 2 ft (assist by R. Lopez),,118,85
447,4,1:54.0,,J. Magette misses 2-pt jump shot from 15 ft,118,85
448,4,1:53.0,,Offensive rebound by J. Magette,118,85
449,4,1:53.0,,J. Magette makes 2-pt layup from 2 ft,118,87
450,4,1:41.0,D. Wilson misses 2-pt layup from 3 ft,,118,87
451,4,1:39.0,,Defensive rebound by W. Iwundu,118,87
452,4,1:32.0,,M. Frazier misses 2-pt layup from 3 ft,118,87
453,4,1:30.0,,Offensive rebound by M. Frazier,118,87
454,4,1:23.0,,A. Jefferson makes 2-pt jump shot from 11 ft,118,89
455,4,1:05.0,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by D. Wilson),,121,89
456,4,0:52.0,,M. Frazier misses 2-pt jump shot from 20 ft,121,89
457,4,0:49.0,,Offensive rebound by A. Jefferson,121,89
458,4,0:38.0,,W. Iwundu misses 2-pt jump shot from 21 ft,121,89
459,4,0:34.0,Defensive rebound by R. Lopez,,121,89
460,4,0:25.0,T. Antetokounmpo makes 2-pt dunk from 1 ft,,123,89
461,4,0:25.0,Technical foul by W. Iwundu,,123,89
462,4,0:25.0,,Technical foul by T. Antetokounmpo,123,89
463,4,0:25.0,S. Brown enters the game for P. Connaughton,,123,89
464,4,0:15.0,,A. Jefferson makes 2-pt jump shot from 4 ft (assist by J. Magette),123,91
