,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
0,1,11:44.0,D. Sabonis makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,3,0
1,1,11:24.0,,W. Matthews misses 3-pt jump shot from 27 ft,3,0
2,1,11:22.0,Defensive rebound by M. Turner,,3,0
3,1,11:13.0,T. Warren misses 2-pt jump shot from 9 ft,,3,0
4,1,11:08.0,Offensive rebound by T. Warren,,3,0
5,1,11:03.0,A. Holiday makes 3-pt jump shot from 24 ft (assist by M. Turner),,6,0
6,1,10:53.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,6,0
7,1,10:51.0,Defensive rebound by D. Sabonis,,6,0
8,1,10:42.0,D. Sabonis makes 2-pt jump shot from 16 ft (assist by M. Brogdon),,8,0
9,1,10:25.0,,D. DiVincenzo misses 2-pt layup from 3 ft,8,0
10,1,10:25.0,,Offensive rebound by Team,8,0
11,1,10:25.0,Loose ball foul by M. Brogdon (drawn by G. Antetokounmpo),,8,0
12,1,10:19.0,,Turnover by G. Antetokounmpo (bad pass; steal by D. Sabonis),8,0
13,1,10:14.0,A. Holiday misses 3-pt jump shot from 30 ft,,8,0
14,1,10:11.0,,Defensive rebound by B. Lopez,8,0
15,1,10:00.0,,K. Middleton misses 2-pt layup from 4 ft,8,0
16,1,9:58.0,Defensive rebound by M. Turner,,8,0
17,1,9:51.0,M. Brogdon misses 2-pt layup from 5 ft,,8,0
18,1,9:49.0,Offensive rebound by A. Holiday,,8,0
19,1,9:46.0,T. Warren misses 3-pt jump shot from 24 ft,,8,0
20,1,9:43.0,,Defensive rebound by B. Lopez,8,0
21,1,9:38.0,,K. Middleton misses 2-pt layup from 2 ft,8,0
22,1,9:36.0,Defensive rebound by D. Sabonis,,8,0
23,1,9:19.0,T. Warren makes 2-pt jump shot from 13 ft (assist by D. Sabonis),,10,0
24,1,9:05.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),10,3
25,1,8:53.0,T. Warren makes 2-pt layup from 3 ft (assist by D. Sabonis),,12,3
26,1,8:34.0,,Turnover by G. Antetokounmpo (lost ball; steal by M. Turner),12,3
27,1,8:28.0,M. Turner misses 3-pt jump shot from 27 ft,,12,3
28,1,8:26.0,,Defensive rebound by Team,12,3
29,1,8:09.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,12,3
30,1,8:06.0,Defensive rebound by D. Sabonis,,12,3
31,1,7:58.0,M. Brogdon misses 2-pt jump shot from 17 ft (block by D. DiVincenzo),,12,3
32,1,7:55.0,,Defensive rebound by G. Antetokounmpo,12,3
33,1,7:55.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by D. DiVincenzo),12,5
34,1,7:30.0,M. Brogdon misses 2-pt jump shot from 11 ft,,12,5
35,1,7:27.0,,Defensive rebound by B. Lopez,12,5
36,1,7:15.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),12,8
37,1,6:55.0,M. Turner makes 2-pt hook shot from 1 ft,,14,8
38,1,6:47.0,,D. DiVincenzo misses 2-pt layup from 3 ft (block by M. Turner),14,8
39,1,6:44.0,Defensive rebound by D. Sabonis,,14,8
40,1,6:39.0,Turnover by A. Holiday (bad pass; steal by W. Matthews),,14,8
41,1,6:32.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by B. Lopez),14,10
42,1,6:11.0,Turnover by M. Brogdon (bad pass; steal by G. Antetokounmpo),,14,10
43,1,6:07.0,,G. Antetokounmpo misses 2-pt layup from 5 ft (block by D. Sabonis),14,10
44,1,6:06.0,Defensive rebound by M. Brogdon,,14,10
45,1,5:57.0,T. Warren makes 3-pt jump shot from 27 ft (assist by A. Holiday),,17,10
46,1,5:57.0,,Milwaukee full timeout,17,10
47,1,5:57.0,,G. Hill enters the game for G. Antetokounmpo,17,10
48,1,5:57.0,,E. İlyasova enters the game for D. DiVincenzo,17,10
49,1,5:34.0,,E. İlyasova misses 3-pt jump shot from 23 ft,17,10
50,1,5:30.0,Defensive rebound by D. Sabonis,,17,10
51,1,5:18.0,D. Sabonis makes 2-pt jump shot from 12 ft (assist by M. Brogdon),,19,10
52,1,4:56.0,,E. İlyasova misses 2-pt layup from 3 ft (block by T. Warren),19,10
53,1,4:56.0,,Offensive rebound by Team,19,10
54,1,4:56.0,J. Holiday enters the game for M. Brogdon,,19,10
55,1,4:56.0,T. McConnell enters the game for D. Sabonis,,19,10
56,1,4:53.0,,K. Middleton makes 2-pt jump shot from 11 ft (assist by G. Hill),19,12
57,1,4:53.0,,Shooting foul by T. Warren (drawn by K. Middleton),19,12
58,1,4:53.0,,P. Connaughton enters the game for W. Matthews,19,12
59,1,4:53.0,,K. Middleton makes free throw 1 of 1,19,13
60,1,4:41.0,T. Warren misses 2-pt jump shot from 14 ft,,19,13
61,1,4:38.0,,Defensive rebound by K. Middleton,19,13
62,1,4:22.0,,K. Middleton misses 2-pt layup from 3 ft,19,13
63,1,4:20.0,Defensive rebound by J. Holiday,,19,13
64,1,4:14.0,A. Holiday misses 3-pt jump shot from 28 ft,,19,13
65,1,4:10.0,,Defensive rebound by G. Hill,19,13
66,1,4:04.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by K. Middleton),19,15
67,1,3:50.0,A. Holiday misses 2-pt jump shot from 16 ft,,19,15
68,1,3:47.0,,Defensive rebound by G. Hill,19,15
69,1,3:39.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by B. Lopez),19,17
70,1,3:33.0,Indiana full timeout,,19,17
71,1,3:33.0,G. Bitadze enters the game for A. Holiday,,19,17
72,1,3:33.0,D. McDermott enters the game for M. Turner,,19,17
73,1,3:33.0,E. Sumner enters the game for T. Warren,,19,17
74,1,3:33.0,,K. Korver enters the game for B. Lopez,19,17
75,1,3:23.0,J. Holiday misses 3-pt jump shot from 27 ft,,19,17
76,1,3:19.0,,Defensive rebound by G. Hill,19,17
77,1,3:11.0,,Turnover by K. Middleton (bad pass; steal by J. Holiday),19,17
78,1,3:03.0,T. McConnell misses 2-pt jump shot from 10 ft,,19,17
79,1,3:00.0,,Defensive rebound by G. Hill,19,17
80,1,2:50.0,,G. Hill misses 2-pt jump shot from 6 ft,19,17
81,1,2:48.0,Defensive rebound by G. Bitadze,,19,17
82,1,2:41.0,T. McConnell makes 3-pt jump shot from 26 ft (assist by E. Sumner),,22,17
83,1,2:24.0,,E. İlyasova misses 2-pt jump shot from 13 ft,22,17
84,1,2:22.0,Defensive rebound by T. McConnell,,22,17
85,1,2:20.0,Turnover by T. McConnell (lost ball; steal by E. İlyasova),,22,17
86,1,2:15.0,,K. Middleton misses 3-pt jump shot from 26 ft,22,17
87,1,2:12.0,Defensive rebound by D. McDermott,,22,17
88,1,2:08.0,T. McConnell misses 2-pt jump shot from 10 ft,,22,17
89,1,2:07.0,Offensive rebound by D. McDermott,,22,17
90,1,2:04.0,J. Holiday misses 3-pt jump shot from 27 ft,,22,17
91,1,2:04.0,,Defensive rebound by K. Korver,22,17
92,1,1:51.0,,Shooting foul by G. Bitadze (drawn by E. İlyasova),22,17
93,1,1:51.0,,E. İlyasova makes free throw 1 of 2,22,18
94,1,1:51.0,,G. Antetokounmpo enters the game for K. Middleton,22,18
95,1,1:51.0,,E. İlyasova misses free throw 2 of 2,22,18
96,1,1:48.0,,Offensive rebound by P. Connaughton,22,18
97,1,1:46.0,,Shooting foul by G. Bitadze (drawn by G. Antetokounmpo),22,18
98,1,1:46.0,,G. Antetokounmpo misses free throw 1 of 2,22,18
99,1,1:46.0,,Offensive rebound by Team,22,18
100,1,1:46.0,,G. Antetokounmpo makes free throw 2 of 2,22,19
101,1,1:27.0,G. Bitadze misses 2-pt jump shot from 15 ft,,22,19
102,1,1:24.0,,Defensive rebound by G. Hill,22,19
103,1,1:18.0,,E. İlyasova misses 3-pt jump shot from 24 ft,22,19
104,1,1:15.0,Defensive rebound by J. Holiday,,22,19
105,1,1:09.0,D. McDermott misses 3-pt jump shot from 26 ft,,22,19
106,1,1:06.0,,Defensive rebound by G. Hill,22,19
107,1,1:01.0,,Offensive foul by G. Antetokounmpo (drawn by J. Holiday),22,19
108,1,1:01.0,,Turnover by G. Antetokounmpo (offensive foul),22,19
109,1,1:01.0,,D. DiVincenzo enters the game for E. İlyasova,22,19
110,1,0:47.0,G. Bitadze misses 2-pt jump shot from 15 ft,,22,19
111,1,0:44.0,,Defensive rebound by K. Korver,22,19
112,1,0:20.0,,P. Connaughton misses 2-pt jump shot from 6 ft,22,19
113,1,0:14.0,,Offensive rebound by D. DiVincenzo,22,19
114,1,0:14.0,,D. DiVincenzo misses 2-pt layup at rim,22,19
115,1,0:14.0,,Offensive rebound by G. Antetokounmpo,22,19
116,1,0:13.0,,G. Antetokounmpo misses 2-pt layup at rim (block by G. Bitadze),22,19
117,1,0:11.0,,Offensive rebound by G. Antetokounmpo,22,19
118,1,0:09.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,22,21
119,1,0:00.0,T. McConnell misses 2-pt jump shot from 15 ft,,22,21
120,1,0:00.0,,Defensive rebound by G. Antetokounmpo,22,21
121,2,11:41.0,,R. Lopez makes 3-pt jump shot from 26 ft (assist by P. Connaughton),22,24
122,2,11:27.0,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),,24,24
123,2,11:08.0,,K. Korver misses 2-pt jump shot from 20 ft,24,24
124,2,11:05.0,Defensive rebound by E. Sumner,,24,24
125,2,11:04.0,E. Sumner misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,24,24
126,2,11:04.0,Offensive rebound by Team,,24,24
127,2,10:55.0,M. Brogdon misses 3-pt jump shot from 28 ft,,24,24
128,2,10:52.0,,Defensive rebound by P. Connaughton,24,24
129,2,10:44.0,,Personal foul by E. Sumner (drawn by K. Korver),24,24
130,2,10:44.0,,W. Matthews enters the game for P. Connaughton,24,24
131,2,10:34.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,24,24
132,2,10:31.0,Defensive rebound by D. Sabonis,,24,24
133,2,10:28.0,M. Brogdon makes 2-pt layup from 1 ft,,26,24
134,2,10:14.0,,R. Lopez makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),26,26
135,2,9:59.0,D. Sabonis makes 2-pt jump shot from 15 ft (assist by M. Brogdon),,28,26
136,2,9:45.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by R. Lopez),28,29
137,2,9:34.0,D. McDermott makes 2-pt layup from 2 ft (assist by M. Brogdon),,30,29
138,2,9:34.0,,Violation by Team (def goaltending),30,29
139,2,9:26.0,,Turnover by G. Antetokounmpo (lost ball; steal by M. Brogdon),30,29
140,2,9:21.0,E. Sumner misses 2-pt layup from 2 ft (block by K. Korver),,30,29
141,2,9:21.0,Offensive rebound by Team,,30,29
142,2,9:14.0,E. Sumner misses 3-pt jump shot from 26 ft,,30,29
143,2,9:11.0,,Defensive rebound by W. Matthews,30,29
144,2,9:06.0,,W. Matthews misses 3-pt jump shot from 28 ft,30,29
145,2,9:03.0,Defensive rebound by D. Sabonis,,30,29
146,2,8:59.0,Turnover by M. Brogdon (bad pass; steal by D. DiVincenzo),,30,29
147,2,8:53.0,,R. Lopez misses 2-pt layup from 1 ft (block by D. Sabonis),30,29
148,2,8:53.0,,Offensive rebound by Team,30,29
149,2,8:49.0,,K. Korver misses 2-pt jump shot from 19 ft,30,29
150,2,8:48.0,,Offensive rebound by R. Lopez,30,29
151,2,8:47.0,,R. Lopez makes 2-pt layup from 1 ft,30,31
152,2,8:31.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by E. Sumner),,33,31
153,2,8:16.0,,W. Matthews makes 2-pt jump shot from 19 ft (assist by R. Lopez),33,33
154,2,7:59.0,D. Sabonis makes 2-pt layup from 2 ft (assist by M. Brogdon),,35,33
155,2,7:59.0,Shooting foul by R. Lopez (drawn by D. Sabonis),,35,33
156,2,7:59.0,D. Sabonis makes free throw 1 of 1,,36,33
157,2,7:45.0,,R. Lopez makes 2-pt dunk from 2 ft (assist by W. Matthews),36,35
158,2,7:32.0,M. Brogdon misses 3-pt jump shot from 27 ft,,36,35
159,2,7:29.0,,Defensive rebound by K. Korver,36,35
160,2,7:26.0,,K. Korver misses 3-pt jump shot from 27 ft,36,35
161,2,7:23.0,,Offensive rebound by G. Antetokounmpo,36,35
162,2,7:20.0,,G. Antetokounmpo misses 2-pt hook shot from 2 ft,36,35
163,2,7:19.0,,Offensive rebound by G. Antetokounmpo,36,35
164,2,7:17.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,36,37
165,2,7:13.0,Indiana full timeout,,36,37
166,2,7:13.0,A. Holiday enters the game for E. Sumner,,36,37
167,2,7:13.0,,G. Hill enters the game for G. Antetokounmpo,36,37
168,2,7:13.0,,E. İlyasova enters the game for D. DiVincenzo,36,37
169,2,7:13.0,,K. Middleton enters the game for K. Korver,36,37
170,2,7:02.0,M. Brogdon misses 2-pt jump shot from 10 ft,,36,37
171,2,7:01.0,,Defensive rebound by Team,36,37
172,2,6:41.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by K. Middleton),36,40
173,2,6:24.0,D. Sabonis makes 2-pt jump shot from 18 ft (assist by M. Brogdon),,38,40
174,2,6:05.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by G. Hill),38,42
175,2,5:55.0,D. McDermott misses 3-pt jump shot from 26 ft,,38,42
176,2,5:52.0,,Defensive rebound by K. Middleton,38,42
177,2,5:32.0,,G. Hill makes 3-pt jump shot from 27 ft,38,45
178,2,5:25.0,M. Brogdon misses 2-pt layup from 3 ft (block by W. Matthews),,38,45
179,2,5:25.0,Offensive rebound by Team,,38,45
180,2,5:25.0,M. Turner enters the game for J. Holiday,,38,45
181,2,5:25.0,T. Warren enters the game for D. Sabonis,,38,45
182,2,5:17.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by A. Holiday),,41,45
183,2,5:06.0,,K. Middleton misses 3-pt jump shot from 28 ft,41,45
184,2,5:02.0,Defensive rebound by M. Brogdon,,41,45
185,2,4:58.0,M. Brogdon makes 2-pt layup from 2 ft,,43,45
186,2,4:45.0,,K. Middleton misses 2-pt jump shot from 3 ft,43,45
187,2,4:41.0,Defensive rebound by M. Turner,,43,45
188,2,4:35.0,M. Turner makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,46,45
189,2,4:33.0,,Milwaukee full timeout,46,45
190,2,4:33.0,,B. Lopez enters the game for R. Lopez,46,45
191,2,4:14.0,,B. Lopez misses 2-pt layup from 3 ft,46,45
192,2,4:13.0,,Offensive rebound by B. Lopez,46,45
193,2,4:12.0,,B. Lopez makes 2-pt layup from 2 ft,46,47
194,2,3:50.0,M. Turner makes 3-pt jump shot from 27 ft (assist by A. Holiday),,49,47
195,2,3:34.0,,G. Hill makes 2-pt layup from 2 ft,49,49
196,2,3:18.0,M. Brogdon makes 2-pt jump shot from 14 ft,,51,49
197,2,3:02.0,,B. Lopez misses 3-pt jump shot from 27 ft,51,49
198,2,2:59.0,Defensive rebound by M. Turner,,51,49
199,2,2:52.0,T. Warren misses 3-pt jump shot from 27 ft,,51,49
200,2,2:49.0,,Defensive rebound by G. Hill,51,49
201,2,2:46.0,,Personal foul by M. Turner (drawn by K. Middleton),51,49
202,2,2:46.0,J. Holiday enters the game for D. McDermott,,51,49
203,2,2:46.0,,G. Antetokounmpo enters the game for E. İlyasova,51,49
204,2,2:39.0,,Shooting foul by A. Holiday (drawn by G. Hill),51,49
205,2,2:39.0,,G. Hill makes free throw 1 of 2,51,50
206,2,2:39.0,,G. Hill makes free throw 2 of 2,51,51
207,2,2:25.0,M. Turner misses 3-pt jump shot from 26 ft,,51,51
208,2,2:22.0,,Defensive rebound by G. Antetokounmpo,51,51
209,2,2:16.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),51,54
210,2,1:57.0,A. Holiday makes 2-pt jump shot from 18 ft,,53,54
211,2,1:50.0,,Personal foul by A. Holiday (drawn by G. Hill),53,54
212,2,1:41.0,,Turnover by K. Middleton (lost ball; steal by A. Holiday),53,54
213,2,1:36.0,A. Holiday makes 2-pt dunk from 2 ft,,55,54
214,2,1:14.0,,B. Lopez misses 2-pt jump shot from 7 ft,55,54
215,2,1:11.0,Defensive rebound by M. Brogdon,,55,54
216,2,1:09.0,M. Brogdon misses 2-pt layup from 2 ft (block by K. Middleton),,55,54
217,2,1:08.0,,Defensive rebound by Team,55,54
218,2,1:08.0,,D. DiVincenzo enters the game for W. Matthews,55,54
219,2,0:53.0,,D. DiVincenzo makes 2-pt layup from 3 ft,55,56
220,2,0:31.0,M. Turner misses 2-pt layup from 1 ft,,55,56
221,2,0:29.0,,Defensive rebound by G. Antetokounmpo,55,56
222,2,0:25.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),55,59
223,2,0:04.0,M. Brogdon misses 2-pt layup from 3 ft (block by D. DiVincenzo),,55,59
224,2,0:04.0,Offensive rebound by Team,,55,59
225,2,0:02.0,T. Warren misses 2-pt jump shot from 12 ft,,55,59
226,2,0:02.0,,Defensive rebound by D. DiVincenzo,55,59
227,3,11:38.0,,Shooting foul by D. Sabonis (drawn by W. Matthews),55,59
228,3,11:38.0,,W. Matthews makes free throw 1 of 3,55,60
229,3,11:38.0,,W. Matthews makes free throw 2 of 3,55,61
230,3,11:38.0,,W. Matthews makes free throw 3 of 3,55,62
231,3,11:24.0,M. Brogdon misses 3-pt jump shot from 27 ft,,55,62
232,3,11:21.0,,Defensive rebound by G. Antetokounmpo,55,62
233,3,11:17.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,55,62
234,3,11:14.0,Defensive rebound by D. Sabonis,,55,62
