,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
387,4,5:44.0,Offensive rebound by D. Gafford,,82,95
388,4,5:42.0,D. Gafford makes 2-pt dunk from 1 ft,,84,95
389,4,5:22.0,,B. Wanamaker makes 2-pt jump shot from 6 ft (assist by J. Brown),84,97
390,4,5:07.0,K. Dunn misses 3-pt jump shot from 24 ft,,84,97
391,4,5:05.0,,Defensive rebound by B. Wanamaker,84,97
392,4,5:01.0,,Shooting foul by Z. LaVine (drawn by J. Brown),84,97
393,4,5:01.0,,J. Brown makes free throw 1 of 2,84,98
394,4,5:01.0,,G. Hayward enters the game for E. Freedom,84,98
395,4,5:01.0,,V. Poirier enters the game for B. Wanamaker,84,98
396,4,5:01.0,,J. Brown makes free throw 2 of 2,84,99
397,4,4:52.0,Turnover by Z. LaVine (bad pass; steal by M. Smart),,84,99
398,4,4:47.0,,G. Hayward makes 2-pt layup from 3 ft (assist by J. Brown),84,101
399,4,4:47.0,Chicago full timeout,,84,101
400,4,4:42.0,Shooting foul by V. Poirier (drawn by T. Satoranský),,84,101
401,4,4:42.0,T. Satoranský misses free throw 1 of 2,,84,101
402,4,4:42.0,Offensive rebound by Team,,84,101
403,4,4:42.0,T. Satoranský makes free throw 2 of 2,,85,101
404,4,4:34.0,,Shooting foul by Z. LaVine (drawn by V. Poirier),85,101
405,4,4:34.0,,V. Poirier makes free throw 1 of 2,85,102
406,4,4:34.0,,V. Poirier makes free throw 2 of 2,85,103
407,4,4:27.0,D. Gafford misses 2-pt layup from 8 ft (block by K. Walker),,85,103
408,4,4:27.0,,Defensive rebound by Team,85,103
409,4,4:05.0,,Turnover by V. Poirier (lost ball; steal by L. Markkanen),85,103
410,4,4:03.0,K. Dunn makes 2-pt layup from 5 ft (assist by T. Satoranský),,87,103
411,4,4:03.0,Shooting foul by M. Smart (drawn by K. Dunn),,87,103
412,4,4:03.0,K. Dunn makes free throw 1 of 1,,88,103
413,4,3:44.0,,J. Brown misses 2-pt jump shot from 10 ft,88,103
414,4,3:41.0,Defensive rebound by L. Markkanen,,88,103
415,4,3:35.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),,90,103
416,4,3:14.0,,V. Poirier misses 2-pt hook shot from 6 ft,90,103
417,4,3:12.0,Defensive rebound by Z. LaVine,,90,103
418,4,3:07.0,Turnover by Z. LaVine (lost ball; steal by M. Smart),,90,103
419,4,3:03.0,,G. Hayward makes 2-pt layup from 2 ft (assist by M. Smart),90,105
420,4,2:54.0,Z. LaVine makes 3-pt jump shot from 29 ft (assist by T. Satoranský),,93,105
421,4,2:39.0,,K. Walker makes 3-pt jump shot from 25 ft,93,108
422,4,2:21.0,Shooting foul by V. Poirier (drawn by D. Gafford),,93,108
423,4,2:21.0,D. Gafford makes free throw 1 of 2,,94,108
424,4,2:21.0,D. Gafford makes free throw 2 of 2,,95,108
425,4,2:02.0,,K. Walker makes 3-pt jump shot from 26 ft,95,111
426,4,2:00.0,Chicago full timeout,,95,111
427,4,2:00.0,R. Arcidiacono enters the game for K. Dunn,,95,111
428,4,2:00.0,C. Felício enters the game for D. Gafford,,95,111
429,4,2:00.0,S. Harrison enters the game for Z. LaVine,,95,111
430,4,2:00.0,C. Hutchison enters the game for L. Markkanen,,95,111
431,4,2:00.0,D. Valentine enters the game for T. Satoranský,,95,111
432,4,2:00.0,,J. Green enters the game for J. Brown,95,111
433,4,2:00.0,,R. Langford enters the game for G. Hayward,95,111
434,4,2:00.0,,S. Ojeleye enters the game for M. Smart,95,111
435,4,2:00.0,,B. Wanamaker enters the game for K. Walker,95,111
436,4,1:47.0,S. Harrison misses 2-pt jump shot from 10 ft,,95,111
437,4,1:45.0,,Defensive rebound by J. Green,95,111
438,4,1:33.0,,V. Poirier misses 2-pt jump shot from 17 ft,95,111
439,4,1:31.0,Defensive rebound by S. Harrison,,95,111
440,4,1:19.0,Personal foul by B. Wanamaker (drawn by S. Harrison),,95,111
441,4,1:19.0,S. Harrison misses free throw 1 of 2,,95,111
442,4,1:19.0,Offensive rebound by Team,,95,111
443,4,1:19.0,S. Harrison makes free throw 2 of 2,,96,111
444,4,1:04.0,,Shooting foul by R. Arcidiacono (drawn by R. Langford),96,111
445,4,1:04.0,,R. Langford makes free throw 1 of 2,96,112
446,4,1:04.0,,R. Langford makes free throw 2 of 2,96,113
447,4,0:54.0,D. Valentine makes 2-pt jump shot from 15 ft,,98,113
448,4,0:33.0,,V. Poirier misses 2-pt hook shot from 5 ft,98,113
449,4,0:29.0,Defensive rebound by D. Valentine,,98,113
450,4,0:18.0,D. Valentine makes 3-pt jump shot from 25 ft,,101,113
