,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
41,1,7:22.0,G. Dieng makes 3-pt jump shot from 23 ft (assist by R. Covington),,13,8
42,1,7:21.0,,Memphis full timeout,13,8
43,1,7:07.0,,Turnover by T. Jones (bad pass; steal by S. Napier),13,8
44,1,7:04.0,R. Covington misses 2-pt layup from 1 ft (block by J. Jackson),,13,8
45,1,6:57.0,Offensive rebound by A. Wiggins,,13,8
46,1,6:57.0,A. Wiggins makes 2-pt layup from 1 ft,,15,8
47,1,6:45.0,,D. Brooks makes 2-pt jump shot from 20 ft,15,10
48,1,6:29.0,A. Wiggins makes 2-pt layup at rim (assist by G. Dieng),,17,10
49,1,6:22.0,,Shooting foul by A. Wiggins (drawn by J. Crowder),17,10
50,1,6:22.0,,J. Crowder makes free throw 1 of 3,17,11
51,1,6:22.0,,J. Crowder makes free throw 2 of 3,17,12
52,1,6:22.0,,B. Clarke enters the game for J. Valančiūnas,17,12
53,1,6:22.0,,J. Crowder makes free throw 3 of 3,17,13
54,1,6:01.0,Turnover by S. Napier (bad pass; steal by J. Jackson),,17,13
55,1,5:55.0,,Turnover by T. Jones (bad pass; steal by R. Covington),17,13
56,1,5:39.0,A. Wiggins misses 2-pt jump shot from 18 ft,,17,13
57,1,5:35.0,Offensive rebound by J. Culver,,17,13
58,1,5:35.0,J. Culver makes 2-pt layup from 1 ft,,19,13
59,1,5:18.0,,Shooting foul by J. Culver (drawn by D. Brooks),19,13
60,1,5:18.0,,D. Brooks makes free throw 1 of 2,19,14
61,1,5:18.0,J. Okogie enters the game for J. Culver,,19,14
62,1,5:18.0,J. Teague enters the game for G. Dieng,,19,14
63,1,5:18.0,N. Vonleh enters the game for S. Napier,,19,14
64,1,5:18.0,,D. Melton enters the game for T. Jones,19,14
65,1,5:18.0,,D. Brooks makes free throw 2 of 2,19,15
66,1,5:07.0,A. Wiggins misses 3-pt jump shot from 26 ft,,19,15
67,1,5:04.0,,Defensive rebound by J. Crowder,19,15
68,1,4:58.0,,D. Brooks makes 2-pt jump shot from 14 ft (assist by J. Crowder),19,17
69,1,4:58.0,,T. Jones enters the game for D. Brooks,19,17
70,1,4:38.0,N. Vonleh misses 2-pt layup from 2 ft (block by J. Jackson),,19,17
71,1,4:36.0,Offensive rebound by Team,,19,17
72,1,4:32.0,R. Covington makes 3-pt jump shot from 23 ft (assist by J. Teague),,22,17
73,1,4:11.0,,J. Jackson misses 3-pt jump shot from 25 ft,22,17
74,1,4:08.0,Defensive rebound by A. Wiggins,,22,17
75,1,4:01.0,Turnover by J. Teague (bad pass),,22,17
76,1,4:01.0,,K. Anderson enters the game for J. Crowder,22,17
77,1,3:46.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Melton),22,20
78,1,3:33.0,R. Covington misses 3-pt jump shot from 26 ft,,22,20
79,1,3:31.0,,Defensive rebound by D. Melton,22,20
80,1,3:31.0,,Personal foul by J. Okogie (drawn by D. Melton),22,20
81,1,3:31.0,K. Martin enters the game for A. Wiggins,,22,20
82,1,3:16.0,,J. Jackson misses 3-pt jump shot from 26 ft,22,20
83,1,3:13.0,Defensive rebound by K. Martin,,22,20
84,1,3:02.0,Turnover by J. Teague (bad pass; steal by K. Anderson),,22,20
85,1,2:58.0,,T. Jones misses 3-pt jump shot from 26 ft,22,20
86,1,2:54.0,,Offensive rebound by B. Clarke,22,20
87,1,2:45.0,,J. Jackson misses 2-pt layup from 5 ft,22,20
88,1,2:45.0,Defensive rebound by N. Vonleh,,22,20
89,1,2:45.0,Personal foul by B. Clarke (drawn by N. Vonleh),,22,20
90,1,2:45.0,Minnesota full timeout,,22,20
91,1,2:45.0,,S. Hill enters the game for J. Jackson,22,20
92,1,2:33.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by J. Okogie),,24,20
93,1,2:18.0,,D. Melton misses 3-pt jump shot from 25 ft,24,20
94,1,2:15.0,Defensive rebound by N. Vonleh,,24,20
95,1,2:09.0,J. Teague makes 2-pt layup from 1 ft,,26,20
96,1,2:01.0,,T. Jones makes 2-pt layup at rim,26,22
97,1,1:45.0,J. Teague makes 2-pt jump shot from 7 ft,,28,22
98,1,1:33.0,,B. Clarke misses 3-pt jump shot from 25 ft,28,22
99,1,1:30.0,Defensive rebound by R. Covington,,28,22
100,1,1:17.0,K. Martin makes 2-pt jump shot from 15 ft (assist by R. Covington),,30,22
101,1,0:54.0,,K. Anderson makes 2-pt jump shot from 12 ft,30,24
102,1,0:42.0,N. Vonleh makes 2-pt hook shot from 5 ft,,32,24
103,1,0:32.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by T. Jones),32,27
104,1,0:11.0,J. Teague misses 2-pt jump shot from 5 ft,,32,27
105,1,0:08.0,,Defensive rebound by S. Hill,32,27
106,1,0:08.0,K. Bates-Diop enters the game for R. Covington,,32,27
107,1,0:08.0,,J. Valančiūnas enters the game for B. Clarke,32,27
108,1,0:00.0,,T. Jones misses 3-pt jump shot from 25 ft,32,27
109,1,0:00.0,,Offensive rebound by Team,32,27
110,2,11:46.0,Personal foul by D. Brooks (drawn by J. Teague),,32,27
111,2,11:42.0,J. Teague makes 3-pt jump shot from 26 ft (assist by K. Bates-Diop),,35,27
112,2,11:26.0,,D. Brooks makes 2-pt jump shot from 9 ft (assist by J. Valančiūnas),35,29
113,2,11:16.0,Turnover by J. Okogie (lost ball; steal by D. Brooks),,35,29
114,2,11:04.0,,D. Brooks misses 3-pt jump shot from 26 ft,35,29
115,2,11:00.0,,Offensive rebound by K. Anderson,35,29
116,2,10:58.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Anderson),35,31
117,2,10:45.0,N. Vonleh misses 2-pt jump shot from 3 ft (block by J. Valančiūnas),,35,31
118,2,10:43.0,Offensive rebound by N. Vonleh,,35,31
119,2,10:41.0,K. Martin misses 3-pt jump shot from 26 ft,,35,31
120,2,10:38.0,,Defensive rebound by J. Morant,35,31
121,2,10:28.0,,J. Valančiūnas misses 3-pt jump shot from 25 ft,35,31
122,2,10:25.0,Defensive rebound by Team,,35,31
123,2,10:08.0,J. Teague makes 2-pt jump shot from 13 ft,,37,31
124,2,9:53.0,,J. Valančiūnas misses 2-pt jump shot from 7 ft,37,31
125,2,9:49.0,Defensive rebound by N. Vonleh,,37,31
126,2,9:35.0,K. Martin misses 2-pt jump shot from 9 ft,,37,31
127,2,9:33.0,,Defensive rebound by J. Valančiūnas,37,31
128,2,9:25.0,,Turnover by K. Anderson (bad pass; steal by K. Bates-Diop),37,31
129,2,9:16.0,J. Teague misses 2-pt jump shot from 13 ft,,37,31
130,2,9:13.0,,Defensive rebound by S. Hill,37,31
131,2,9:08.0,,D. Brooks makes 2-pt jump shot from 7 ft (assist by S. Hill),37,33
132,2,9:08.0,,Shooting foul by K. Bates-Diop (drawn by D. Brooks),37,33
133,2,9:08.0,J. Culver enters the game for K. Martin,,37,33
134,2,9:08.0,N. Reid enters the game for N. Vonleh,,37,33
135,2,9:08.0,,G. Allen enters the game for K. Anderson,37,33
136,2,9:08.0,,D. Brooks makes free throw 1 of 1,37,34
137,2,8:55.0,N. Reid misses 3-pt jump shot from 25 ft,,37,34
138,2,8:52.0,,Defensive rebound by S. Hill,37,34
139,2,8:37.0,,Turnover by D. Brooks (bad pass; steal by J. Okogie),37,34
140,2,8:31.0,K. Bates-Diop misses 2-pt jump shot from 2 ft,,37,34
141,2,8:27.0,Offensive rebound by N. Reid,,37,34
142,2,8:26.0,Turnover by N. Reid (lost ball; steal by S. Hill),,37,34
143,2,8:22.0,,D. Brooks misses 2-pt layup from 2 ft,37,34
144,2,8:19.0,Defensive rebound by K. Bates-Diop,,37,34
145,2,8:14.0,Shooting foul by D. Brooks (drawn by K. Bates-Diop),,37,34
146,2,8:14.0,K. Bates-Diop misses free throw 1 of 2,,37,34
147,2,8:14.0,Offensive rebound by Team,,37,34
148,2,8:14.0,K. Bates-Diop makes free throw 2 of 2,,38,34
149,2,8:00.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),38,37
150,2,7:49.0,Personal foul by D. Brooks (drawn by J. Teague),,38,37
151,2,7:49.0,A. Wiggins enters the game for J. Okogie,,38,37
152,2,7:49.0,,J. Crowder enters the game for D. Brooks,38,37
153,2,7:43.0,J. Teague misses 3-pt jump shot from 26 ft,,38,37
154,2,7:42.0,,Defensive rebound by J. Crowder,38,37
155,2,7:36.0,,G. Allen misses 3-pt jump shot from 26 ft,38,37
156,2,7:33.0,Defensive rebound by J. Culver,,38,37
157,2,7:22.0,J. Culver makes 3-pt jump shot from 26 ft (assist by N. Reid),,41,37
158,2,7:07.0,,G. Allen makes 2-pt layup from 3 ft,41,39
159,2,6:53.0,N. Reid makes 2-pt jump shot from 5 ft (assist by A. Wiggins),,43,39
160,2,6:38.0,,J. Morant makes 2-pt jump shot from 17 ft,43,41
161,2,6:25.0,J. Culver makes 2-pt layup from 1 ft (assist by J. Teague),,45,41
162,2,6:11.0,,Turnover by J. Morant (lost ball; steal by J. Culver),45,41
163,2,6:07.0,J. Culver misses 2-pt layup from 1 ft,,45,41
164,2,6:06.0,Offensive rebound by N. Reid,,45,41
165,2,6:06.0,N. Reid misses 2-pt layup from 1 ft,,45,41
166,2,6:06.0,Offensive rebound by N. Reid,,45,41
167,2,6:06.0,N. Reid makes 2-pt layup from 1 ft,,47,41
168,2,6:06.0,Shooting foul by G. Allen (drawn by N. Reid),,47,41
169,2,6:06.0,,Memphis full timeout,47,41
170,2,6:06.0,S. Napier enters the game for J. Teague,,47,41
171,2,6:06.0,,J. Jackson enters the game for S. Hill,47,41
172,2,6:06.0,,T. Jones enters the game for J. Morant,47,41
173,2,6:06.0,N. Reid makes free throw 1 of 1,,48,41
174,2,5:49.0,,J. Jackson misses 2-pt hook shot from 10 ft (block by A. Wiggins),48,41
175,2,5:46.0,,Offensive rebound by J. Jackson,48,41
176,2,5:43.0,,J. Jackson misses 3-pt jump shot from 26 ft,48,41
177,2,5:41.0,,Offensive rebound by J. Crowder,48,41
178,2,5:39.0,,J. Jackson misses 3-pt jump shot from 25 ft,48,41
179,2,5:36.0,Defensive rebound by K. Bates-Diop,,48,41
180,2,5:18.0,J. Culver makes 2-pt jump shot from 9 ft,,50,41
181,2,5:05.0,,T. Jones misses 2-pt jump shot from 11 ft,50,41
182,2,5:03.0,Defensive rebound by N. Reid,,50,41
183,2,4:59.0,N. Reid makes 3-pt jump shot from 26 ft (assist by S. Napier),,53,41
184,2,4:42.0,,G. Allen misses 3-pt jump shot from 26 ft,53,41
185,2,4:39.0,Defensive rebound by K. Bates-Diop,,53,41
186,2,4:35.0,K. Bates-Diop makes 2-pt layup at rim,,55,41
187,2,4:34.0,,Memphis full timeout,55,41
188,2,4:34.0,,B. Clarke enters the game for J. Valančiūnas,55,41
189,2,4:21.0,,G. Allen misses 2-pt jump shot from 11 ft,55,41
190,2,4:19.0,Defensive rebound by K. Bates-Diop,,55,41
191,2,4:06.0,N. Reid misses 3-pt jump shot from 26 ft,,55,41
192,2,4:04.0,Offensive rebound by J. Culver,,55,41
193,2,3:53.0,S. Napier misses 3-pt jump shot from 26 ft,,55,41
194,2,3:49.0,,Defensive rebound by J. Crowder,55,41
195,2,3:33.0,,Personal foul by S. Napier (drawn by G. Allen),55,41
196,2,3:33.0,R. Covington enters the game for K. Bates-Diop,,55,41
197,2,3:33.0,G. Dieng enters the game for N. Reid,,55,41
198,2,3:19.0,,T. Jones misses 2-pt jump shot from 14 ft,55,41
199,2,3:16.0,Defensive rebound by J. Culver,,55,41
200,2,2:55.0,G. Dieng misses 3-pt jump shot from 23 ft,,55,41
201,2,2:53.0,,Defensive rebound by Team,55,41
202,2,2:53.0,Loose ball foul by S. Napier (drawn by J. Crowder),,55,41
203,2,2:53.0,,D. Melton enters the game for G. Allen,55,41
204,2,2:53.0,,J. Morant enters the game for T. Jones,55,41
205,2,2:47.0,,Personal foul by J. Culver (drawn by J. Morant),55,41
206,2,2:32.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Morant),55,44
207,2,2:20.0,A. Wiggins misses 3-pt jump shot from 23 ft,,55,44
208,2,2:17.0,,Defensive rebound by J. Jackson,55,44
209,2,2:10.0,,B. Clarke makes 2-pt dunk from 2 ft (assist by J. Morant),55,46
210,2,2:10.0,Minnesota full timeout,,55,46
211,2,1:55.0,G. Dieng misses 3-pt jump shot from 25 ft,,55,46
212,2,1:52.0,Offensive rebound by A. Wiggins,,55,46
213,2,1:49.0,Turnover by G. Dieng (traveling),,55,46
214,2,1:39.0,,Personal foul by G. Dieng (drawn by J. Morant),55,46
215,2,1:39.0,,J. Morant makes free throw 1 of 2,55,47
216,2,1:39.0,,J. Morant misses free throw 2 of 2,55,47
217,2,1:37.0,Defensive rebound by G. Dieng,,55,47
218,2,1:26.0,Shooting foul by J. Jackson (drawn by J. Culver),,55,47
219,2,1:26.0,J. Culver misses free throw 1 of 2,,55,47
220,2,1:26.0,Offensive rebound by Team,,55,47
221,2,1:26.0,J. Culver makes free throw 2 of 2,,56,47
222,2,1:16.0,,Turnover by D. Melton (bad pass),56,47
223,2,1:07.0,Turnover by R. Covington (traveling),,56,47
224,2,0:59.0,,Turnover by J. Morant (palming),56,47
225,2,0:52.0,Offensive foul by A. Wiggins (drawn by J. Jackson),,56,47
226,2,0:52.0,Turnover by A. Wiggins (offensive foul),,56,47
227,2,0:45.0,,Personal foul by J. Culver (drawn by J. Jackson),56,47
228,2,0:45.0,,J. Jackson makes free throw 1 of 2,56,48
229,2,0:45.0,J. Okogie enters the game for J. Culver,,56,48
230,2,0:45.0,,J. Jackson makes free throw 2 of 2,56,49
231,2,0:36.0,R. Covington misses 3-pt jump shot from 26 ft,,56,49
232,2,0:33.0,,Defensive rebound by J. Crowder,56,49
233,2,0:13.0,,J. Morant makes 2-pt layup at rim,56,51
234,2,0:01.0,A. Wiggins misses 3-pt jump shot from 25 ft,,56,51
235,2,0:01.0,,Defensive rebound by Team,56,51
236,2,0:00.0,,J. Morant misses 3-pt jump shot from 39 ft,56,51
237,2,0:00.0,,Offensive rebound by Team,56,51
238,3,11:49.0,J. Culver makes 3-pt jump shot from 25 ft (assist by S. Napier),,59,51
239,3,11:36.0,,J. Morant makes 2-pt jump shot from 9 ft,59,53
240,3,11:25.0,S. Napier misses 3-pt jump shot from 24 ft,,59,53
241,3,11:23.0,,Defensive rebound by J. Morant,59,53
242,3,11:11.0,,Shooting foul by G. Dieng (drawn by J. Valančiūnas),59,53
243,3,11:11.0,,J. Valančiūnas makes free throw 1 of 2,59,54
244,3,11:11.0,,J. Valančiūnas makes free throw 2 of 2,59,55
245,3,10:55.0,Turnover by A. Wiggins (bad pass; steal by J. Crowder),,59,55
246,3,10:52.0,,J. Crowder makes 2-pt layup from 2 ft,59,57
247,3,10:37.0,S. Napier misses 3-pt jump shot from 26 ft,,59,57
248,3,10:37.0,Offensive rebound by Team,,59,57
249,3,10:37.0,,Loose ball foul by J. Crowder (drawn by G. Dieng),59,57
250,3,10:26.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by S. Napier),,62,57
251,3,10:19.0,,Personal foul by S. Napier (drawn by J. Crowder),62,57
252,3,10:15.0,,D. Brooks makes 2-pt layup from 2 ft (assist by J. Jackson),62,59
253,3,10:03.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),,65,59
254,3,9:52.0,,D. Brooks misses 2-pt jump shot from 11 ft,65,59
255,3,9:48.0,Defensive rebound by S. Napier,,65,59
256,3,9:43.0,Turnover by S. Napier (lost ball; steal by J. Crowder),,65,59
257,3,9:39.0,,J. Crowder makes 2-pt layup from 1 ft,65,61
258,3,9:17.0,Turnover by G. Dieng (bad pass; steal by J. Crowder),,65,61
259,3,9:14.0,,J. Crowder makes 2-pt layup from 1 ft,65,63
260,3,9:14.0,Minnesota full timeout,,65,63
261,3,8:55.0,S. Napier misses 3-pt jump shot from 25 ft,,65,63
262,3,8:52.0,,Defensive rebound by J. Crowder,65,63
263,3,8:37.0,,J. Valančiūnas misses 2-pt jump shot from 12 ft,65,63
264,3,8:35.0,Defensive rebound by R. Covington,,65,63
265,3,8:20.0,G. Dieng makes 2-pt dunk from 1 ft,,67,63
266,3,8:02.0,,Turnover by D. Brooks (bad pass; steal by J. Culver),67,63
267,3,7:57.0,S. Napier makes 3-pt jump shot from 25 ft (assist by J. Culver),,70,63
268,3,7:40.0,,J. Morant makes 2-pt layup from 1 ft,70,65
269,3,7:29.0,G. Dieng misses 3-pt jump shot from 25 ft,,70,65
270,3,7:26.0,Offensive rebound by R. Covington,,70,65
271,3,7:24.0,S. Napier misses 3-pt jump shot from 26 ft,,70,65
272,3,7:21.0,,Defensive rebound by D. Brooks,70,65
273,3,7:15.0,,D. Brooks makes 2-pt layup from 1 ft,70,67
274,3,7:07.0,A. Wiggins misses 3-pt jump shot from 25 ft,,70,67
275,3,7:02.0,,Defensive rebound by J. Valančiūnas,70,67
276,3,6:58.0,,J. Morant misses 2-pt layup from 2 ft,70,67
277,3,6:55.0,Defensive rebound by S. Napier,,70,67
278,3,6:44.0,Minnesota full timeout,,70,67
279,3,6:44.0,,B. Clarke enters the game for J. Valančiūnas,70,67
280,3,6:37.0,R. Covington misses 3-pt jump shot from 23 ft,,70,67
281,3,6:34.0,,Defensive rebound by J. Jackson,70,67
282,3,6:34.0,,Personal foul by J. Culver (drawn by J. Jackson),70,67
283,3,6:34.0,J. Teague enters the game for J. Culver,,70,67
284,3,6:16.0,,Turnover by J. Morant (lost ball; steal by J. Teague),70,67
285,3,6:01.0,A. Wiggins makes 2-pt jump shot from 9 ft (assist by J. Teague),,72,67
286,3,5:48.0,,D. Brooks misses 2-pt jump shot from 19 ft,72,67
287,3,5:45.0,Defensive rebound by A. Wiggins,,72,67
288,3,5:37.0,G. Dieng misses 2-pt jump shot from 21 ft,,72,67
289,3,5:34.0,,Defensive rebound by J. Jackson,72,67
290,3,5:27.0,,J. Morant makes 2-pt layup from 1 ft (assist by J. Crowder),72,69
291,3,5:17.0,Offensive foul by J. Teague (drawn by J. Morant),,72,69
292,3,5:17.0,Turnover by J. Teague (offensive foul),,72,69
293,3,5:17.0,,T. Jones enters the game for J. Morant,72,69
294,3,5:06.0,,J. Jackson misses 3-pt jump shot from 27 ft,72,69
295,3,5:03.0,Defensive rebound by R. Covington,,72,69
296,3,5:00.0,S. Napier makes 2-pt layup from 2 ft,,74,69
297,3,5:00.0,Shooting foul by T. Jones (drawn by S. Napier),,74,69
298,3,5:00.0,N. Reid enters the game for G. Dieng,,74,69
299,3,5:00.0,S. Napier makes free throw 1 of 1,,75,69
300,3,4:42.0,,Shooting foul by N. Reid (drawn by J. Jackson),75,69
301,3,4:42.0,,J. Jackson makes free throw 1 of 2,75,70
302,3,4:42.0,,J. Jackson misses free throw 2 of 2,75,70
303,3,4:39.0,Defensive rebound by N. Reid,,75,70
304,3,4:27.0,S. Napier misses 2-pt layup from 3 ft (block by B. Clarke),,75,70
305,3,4:24.0,,Defensive rebound by B. Clarke,75,70
306,3,4:20.0,,Turnover by B. Clarke (off goaltending),75,70
307,3,4:20.0,J. Okogie enters the game for S. Napier,,75,70
308,3,4:20.0,,S. Hill enters the game for D. Brooks,75,70
309,3,4:20.0,,D. Melton enters the game for J. Jackson,75,70
310,3,4:04.0,Shooting foul by B. Clarke (drawn by N. Reid),,75,70
311,3,4:04.0,N. Reid makes free throw 1 of 2,,76,70
312,3,4:04.0,N. Reid makes free throw 2 of 2,,77,70
313,3,3:48.0,,D. Melton misses 3-pt jump shot from 25 ft,77,70
314,3,3:46.0,,Offensive rebound by S. Hill,77,70
315,3,3:45.0,,S. Hill makes 2-pt layup from 1 ft,77,72
316,3,3:34.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. Teague),,80,72
317,3,3:25.0,Violation by Team (kicked ball),,80,72
318,3,3:25.0,K. Martin enters the game for R. Covington,,80,72
319,3,3:25.0,,K. Anderson enters the game for J. Crowder,80,72
320,3,3:15.0,,Shooting foul by N. Reid (drawn by B. Clarke),80,72
321,3,3:15.0,,B. Clarke makes free throw 1 of 2,80,73
322,3,3:15.0,,B. Clarke makes free throw 2 of 2,80,74
323,3,3:05.0,J. Okogie misses 3-pt jump shot from 26 ft,,80,74
324,3,3:02.0,,Defensive rebound by S. Hill,80,74
325,3,2:55.0,,B. Clarke makes 2-pt dunk from 1 ft (assist by S. Hill),80,76
326,3,2:39.0,Shooting foul by D. Melton (drawn by J. Okogie),,80,76
327,3,2:39.0,J. Okogie makes free throw 1 of 2,,81,76
328,3,2:39.0,K. Bates-Diop enters the game for A. Wiggins,,81,76
329,3,2:39.0,J. Okogie makes free throw 2 of 2,,82,76
330,3,2:22.0,,T. Jones makes 2-pt jump shot from 20 ft (assist by B. Clarke),82,78
331,3,2:03.0,J. Teague makes 2-pt layup from 1 ft,,84,78
332,3,1:53.0,,B. Clarke misses 2-pt jump shot from 13 ft,84,78
333,3,1:50.0,Defensive rebound by J. Okogie,,84,78
334,3,1:36.0,J. Teague misses 2-pt layup from 10 ft (block by T. Jones),,84,78
335,3,1:33.0,Offensive rebound by K. Martin,,84,78
336,3,1:31.0,K. Bates-Diop misses 3-pt jump shot from 25 ft,,84,78
337,3,1:28.0,,Defensive rebound by D. Melton,84,78
338,3,1:13.0,,Shooting foul by N. Reid (drawn by D. Melton),84,78
339,3,1:13.0,,D. Melton makes free throw 1 of 2,84,79
340,3,1:13.0,,D. Melton makes free throw 2 of 2,84,80
341,3,1:03.0,J. Okogie misses 3-pt jump shot from 26 ft,,84,80
342,3,0:59.0,,Defensive rebound by B. Clarke,84,80
343,3,0:52.0,,T. Jones makes 2-pt jump shot from 20 ft (assist by K. Anderson),84,82
344,3,0:29.0,K. Bates-Diop misses 3-pt jump shot from 27 ft,,84,82
345,3,0:28.0,Offensive rebound by Team,,84,82
346,3,0:28.0,Turnover by Team (shot clock),,84,82
347,3,0:08.0,,Turnover by T. Jones (bad pass),84,82
348,3,0:08.0,R. Covington enters the game for K. Bates-Diop,,84,82
349,3,0:08.0,A. Wiggins enters the game for J. Okogie,,84,82
350,3,0:08.0,Violation by Team (delay of game),,84,82
351,3,0:02.0,J. Teague misses 2-pt jump shot from 2 ft,,84,82
352,3,0:02.0,,Defensive rebound by B. Clarke,84,82
353,4,11:39.0,,D. Brooks makes 2-pt jump shot from 10 ft,84,84
354,4,11:19.0,K. Martin misses 2-pt jump shot from 12 ft,,84,84
355,4,11:17.0,,Defensive rebound by S. Hill,84,84
356,4,11:09.0,,J. Morant misses 2-pt jump shot from 10 ft,84,84
357,4,11:03.0,Defensive rebound by K. Bates-Diop,,84,84
358,4,11:00.0,K. Martin misses 3-pt jump shot from 23 ft,,84,84
359,4,10:56.0,,Defensive rebound by J. Valančiūnas,84,84
360,4,10:37.0,,D. Brooks misses 2-pt jump shot from 9 ft,84,84
361,4,10:33.0,Defensive rebound by K. Martin,,84,84
362,4,10:15.0,Turnover by J. Culver (bad pass; steal by J. Valančiūnas),,84,84
363,4,10:11.0,,Turnover by J. Morant (lost ball; steal by N. Vonleh),84,84
364,4,10:05.0,J. Culver misses 3-pt jump shot from 25 ft,,84,84
365,4,10:02.0,,Defensive rebound by J. Valančiūnas,84,84
366,4,9:50.0,,J. Morant makes 2-pt layup from 2 ft,84,86
367,4,9:38.0,Shooting foul by J. Valančiūnas (drawn by J. Culver),,84,86
368,4,9:38.0,J. Culver makes free throw 1 of 2,,85,86
369,4,9:38.0,J. Culver makes free throw 2 of 2,,86,86
370,4,9:23.0,,J. Valančiūnas misses 3-pt jump shot from 26 ft,86,86
371,4,9:21.0,Defensive rebound by N. Vonleh,,86,86
372,4,9:02.0,J. Culver makes 3-pt jump shot from 27 ft (assist by K. Bates-Diop),,89,86
373,4,8:46.0,,S. Hill misses 3-pt jump shot from 26 ft,89,86
374,4,8:44.0,Defensive rebound by N. Vonleh,,89,86
375,4,8:33.0,J. Teague makes 3-pt jump shot from 25 ft,,92,86
376,4,8:32.0,,Memphis full timeout,92,86
377,4,8:32.0,,D. Melton enters the game for K. Anderson,92,86
378,4,8:26.0,,Turnover by J. Morant (bad pass; steal by J. Teague),92,86
379,4,8:23.0,J. Teague makes 2-pt layup at rim,,94,86
380,4,7:59.0,,J. Morant misses 2-pt jump shot from 10 ft,94,86
381,4,7:58.0,Defensive rebound by Team,,94,86
382,4,7:58.0,,J. Jackson enters the game for J. Valančiūnas,94,86
383,4,7:45.0,J. Teague misses 2-pt jump shot from 11 ft (block by J. Jackson),,94,86
384,4,7:42.0,,Defensive rebound by S. Hill,94,86
