,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
37,1,6:26.0,,A. Davis makes 2-pt dunk from 3 ft,14,14
38,1,6:04.0,Shooting foul by A. Bradley (drawn by R. Rubio),,14,14
39,1,6:04.0,R. Rubio makes free throw 1 of 2,,15,14
40,1,6:04.0,R. Rubio misses free throw 2 of 2,,15,14
41,1,6:04.0,,Defensive rebound by L. James,15,14
42,1,6:04.0,K. Oubre enters the game for C. Diallo,,15,14
43,1,5:47.0,,D. Green makes 2-pt dunk from 1 ft,15,16
44,1,5:47.0,Phoenix full timeout,,15,16
45,1,5:47.0,,R. Rondo enters the game for L. James,15,16
46,1,5:28.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by K. Oubre),,18,16
47,1,5:11.0,,A. Bradley makes 3-pt jump shot from 28 ft,18,19
48,1,4:47.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by M. Bridges),,21,19
49,1,4:19.0,,D. Green makes 3-pt jump shot from 23 ft (assist by R. Rondo),21,22
50,1,4:02.0,K. Oubre makes 2-pt jump shot from 8 ft,,23,22
51,1,3:47.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by R. Rondo),23,24
52,1,3:47.0,,Shooting foul by K. Oubre (drawn by A. Davis),23,24
53,1,3:47.0,C. Diallo enters the game for C. Johnson,,23,24
54,1,3:47.0,E. Okobo enters the game for R. Rubio,,23,24
55,1,3:47.0,,K. Caldwell-Pope enters the game for D. Green,23,24
56,1,3:47.0,,K. Kuzma enters the game for J. McGee,23,24
57,1,3:47.0,,A. Davis makes free throw 1 of 1,23,25
58,1,3:32.0,D. Booker misses 3-pt jump shot from 29 ft,,23,25
59,1,3:30.0,,Defensive rebound by A. Davis,23,25
60,1,3:24.0,,R. Rondo misses 2-pt jump shot from 4 ft,23,25
61,1,3:23.0,,Offensive rebound by R. Rondo,23,25
62,1,3:12.0,,A. Davis misses 3-pt jump shot from 24 ft,23,25
63,1,3:08.0,,Offensive rebound by K. Kuzma,23,25
64,1,3:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,23,25
65,1,3:02.0,,Offensive rebound by A. Davis,23,25
66,1,2:59.0,,A. Davis makes 2-pt jump shot from 6 ft,23,27
67,1,2:46.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by C. Diallo),,26,27
68,1,2:28.0,,A. Bradley misses 2-pt jump shot from 14 ft,26,27
69,1,2:26.0,Defensive rebound by K. Oubre,,26,27
70,1,2:26.0,Personal foul by K. Caldwell-Pope (drawn by K. Oubre),,26,27
71,1,2:26.0,J. Carter enters the game for M. Bridges,,26,27
72,1,2:25.0,Personal foul by A. Bradley (drawn by D. Booker),,26,27
73,1,2:25.0,D. Booker makes free throw 1 of 2,,27,27
74,1,2:25.0,D. Booker makes free throw 2 of 2,,28,27
75,1,2:25.0,,L. James enters the game for A. Bradley,28,27
76,1,2:14.0,,A. Davis misses 2-pt jump shot from 4 ft,28,27
77,1,2:13.0,,Offensive rebound by A. Davis,28,27
78,1,2:13.0,,A. Davis makes 2-pt layup at rim,28,29
79,1,1:54.0,D. Booker misses 3-pt jump shot from 27 ft (block by A. Davis),,28,29
80,1,1:52.0,,Defensive rebound by L. James,28,29
81,1,1:48.0,,Personal foul by D. Booker (drawn by A. Davis),28,29
82,1,1:48.0,T. Jerome enters the game for D. Booker,,28,29
83,1,1:48.0,,D. Howard enters the game for A. Davis,28,29
84,1,1:39.0,,L. James misses 3-pt jump shot from 28 ft,28,29
85,1,1:37.0,Defensive rebound by E. Okobo,,28,29
86,1,1:34.0,Turnover by J. Carter (bad pass; steal by K. Caldwell-Pope),,28,29
87,1,1:25.0,,Turnover by L. James (bad pass; steal by T. Jerome),28,29
88,1,1:25.0,Personal foul by K. Kuzma (drawn by T. Jerome),,28,29
89,1,1:25.0,T. Jerome makes free throw 1 of 2,,29,29
90,1,1:25.0,T. Jerome makes free throw 2 of 2,,30,29
91,1,0:59.0,,R. Rondo misses 3-pt jump shot from 28 ft,30,29
92,1,0:56.0,,Offensive rebound by K. Caldwell-Pope,30,29
93,1,0:56.0,,K. Caldwell-Pope makes 2-pt layup at rim,30,31
94,1,0:38.0,T. Jerome misses 2-pt jump shot from 2 ft,,30,31
95,1,0:36.0,,Defensive rebound by K. Kuzma,30,31
96,1,0:33.0,,Turnover by L. James (bad pass; steal by J. Carter),30,31
97,1,0:17.0,Turnover by C. Diallo (lost ball; steal by K. Caldwell-Pope),,30,31
98,1,0:02.0,,L. James misses 2-pt jump shot from 13 ft,30,31
99,1,0:00.0,Defensive rebound by T. Jerome,,30,31
100,2,11:48.0,E. Okobo misses 2-pt layup from 1 ft (block by K. Kuzma),,30,31
101,2,11:45.0,Offensive rebound by K. Oubre,,30,31
102,2,11:38.0,K. Oubre misses 2-pt jump shot from 21 ft,,30,31
103,2,11:35.0,,Defensive rebound by D. Howard,30,31
104,2,11:16.0,,R. Rondo makes 3-pt jump shot from 28 ft (assist by L. James),30,34
105,2,10:52.0,E. Okobo misses 3-pt jump shot from 28 ft,,30,34
106,2,10:50.0,,Defensive rebound by K. Kuzma,30,34
107,2,10:37.0,,R. Rondo makes 2-pt layup from 2 ft (assist by L. James),30,36
108,2,10:21.0,Turnover by K. Oubre (bad pass; steal by K. Kuzma),,30,36
109,2,10:12.0,,R. Rondo makes 3-pt jump shot from 28 ft (assist by K. Kuzma),30,39
110,2,10:11.0,Phoenix full timeout,,30,39
111,2,9:55.0,T. Jerome makes 2-pt jump shot from 7 ft,,32,39
112,2,9:38.0,,K. Kuzma makes 2-pt jump shot from 15 ft (assist by L. James),32,41
113,2,9:19.0,J. Carter makes 2-pt jump shot from 20 ft (assist by T. Jerome),,34,41
114,2,8:51.0,,K. Kuzma makes 2-pt jump shot from 22 ft,34,43
115,2,8:41.0,Offensive foul by C. Diallo (drawn by K. Kuzma),,34,43
116,2,8:41.0,Turnover by C. Diallo (offensive foul),,34,43
117,2,8:41.0,M. Bridges enters the game for J. Carter,,34,43
118,2,8:41.0,C. Johnson enters the game for E. Okobo,,34,43
119,2,8:33.0,,L. James misses 2-pt jump shot from 19 ft,34,43
120,2,8:30.0,,Offensive rebound by D. Howard,34,43
121,2,8:23.0,,D. Howard makes 2-pt layup from 1 ft (assist by R. Rondo),34,45
122,2,8:09.0,T. Jerome misses 2-pt jump shot from 10 ft,,34,45
123,2,8:07.0,,Defensive rebound by L. James,34,45
124,2,8:04.0,,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by L. James),34,47
125,2,7:44.0,M. Bridges misses 2-pt jump shot from 6 ft,,34,47
126,2,7:42.0,,Defensive rebound by D. Howard,34,47
127,2,7:42.0,D. Booker enters the game for K. Oubre,,34,47
128,2,7:42.0,,A. Davis enters the game for L. James,34,47
129,2,7:42.0,,D. Green enters the game for K. Kuzma,34,47
130,2,7:22.0,,R. Rondo makes 2-pt jump shot from 18 ft,34,49
131,2,6:59.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by C. Johnson),,37,49
132,2,6:34.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,37,49
133,2,6:32.0,Defensive rebound by M. Bridges,,37,49
134,2,6:28.0,Shooting foul by R. Rondo (drawn by T. Jerome),,37,49
135,2,6:28.0,T. Jerome makes free throw 1 of 3,,38,49
136,2,6:28.0,T. Jerome makes free throw 2 of 3,,39,49
137,2,6:28.0,T. Jerome makes free throw 3 of 3,,40,49
138,2,6:05.0,,R. Rondo makes 2-pt jump shot from 6 ft,40,51
139,2,5:49.0,D. Booker misses 3-pt jump shot from 27 ft,,40,51
140,2,5:45.0,,Defensive rebound by D. Howard,40,51
141,2,5:33.0,,A. Davis makes 2-pt dunk from 3 ft,40,53
142,2,5:20.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by T. Jerome),,43,53
143,2,4:58.0,,R. Rondo makes 3-pt jump shot from 27 ft (assist by A. Davis),43,56
144,2,4:36.0,T. Jerome misses 2-pt jump shot from 7 ft,,43,56
145,2,4:36.0,Offensive rebound by T. Jerome,,43,56
146,2,4:36.0,T. Jerome makes 2-pt jump shot from 2 ft,,45,56
147,2,4:36.0,,Violation by Team (def goaltending),45,56
148,2,4:22.0,,A. Davis misses 2-pt jump shot from 16 ft,45,56
149,2,4:19.0,Defensive rebound by D. Booker,,45,56
150,2,4:11.0,T. Jerome misses 3-pt jump shot from 27 ft,,45,56
151,2,4:07.0,,Defensive rebound by D. Howard,45,56
152,2,4:07.0,R. Rubio enters the game for T. Jerome,,45,56
153,2,4:07.0,,A. Bradley enters the game for K. Caldwell-Pope,45,56
154,2,4:07.0,,L. James enters the game for R. Rondo,45,56
155,2,3:49.0,,A. Davis misses 2-pt jump shot from 17 ft,45,56
156,2,3:48.0,,Offensive rebound by Team,45,56
157,2,3:42.0,,A. Bradley misses 2-pt layup from 4 ft (block by C. Diallo),45,56
158,2,3:41.0,,Offensive rebound by Team,45,56
159,2,3:37.0,,D. Green misses 3-pt jump shot from 27 ft,45,56
160,2,3:35.0,Defensive rebound by M. Bridges,,45,56
161,2,3:30.0,D. Booker misses 2-pt jump shot from 13 ft,,45,56
162,2,3:26.0,,Defensive rebound by A. Davis,45,56
163,2,3:20.0,,L. James misses 2-pt jump shot from 21 ft,45,56
164,2,3:17.0,Defensive rebound by R. Rubio,,45,56
165,2,3:12.0,C. Diallo makes 2-pt layup from 3 ft (assist by R. Rubio),,47,56
166,2,3:12.0,,LA Lakers full timeout,47,56
167,2,3:12.0,,K. Kuzma enters the game for D. Howard,47,56
168,2,2:57.0,,Turnover by L. James (step out of bounds),47,56
169,2,2:45.0,Turnover by M. Bridges (step out of bounds),,47,56
170,2,2:45.0,K. Oubre enters the game for C. Johnson,,47,56
171,2,2:31.0,Technical foul by F. Vogel,,47,56
172,2,2:31.0,D. Booker makes technical free throw,,48,56
173,2,2:29.0,,A. Davis makes 2-pt dunk from 3 ft (assist by D. Green),48,58
174,2,2:06.0,R. Rubio misses 3-pt jump shot from 27 ft,,48,58
175,2,2:02.0,,Defensive rebound by K. Kuzma,48,58
176,2,1:50.0,,Shooting foul by C. Diallo (drawn by L. James),48,58
177,2,1:50.0,,L. James makes free throw 1 of 2,48,59
178,2,1:50.0,,L. James misses free throw 2 of 2,48,59
179,2,1:47.0,Defensive rebound by Team,,48,59
180,2,1:34.0,K. Oubre misses 3-pt jump shot from 25 ft,,48,59
181,2,1:31.0,,Defensive rebound by A. Davis,48,59
182,2,1:25.0,,A. Davis misses 3-pt jump shot from 27 ft,48,59
183,2,1:21.0,Defensive rebound by M. Bridges,,48,59
184,2,1:16.0,Shooting foul by A. Davis (drawn by D. Booker),,48,59
185,2,1:16.0,D. Booker makes free throw 1 of 2,,49,59
186,2,1:16.0,D. Booker makes free throw 2 of 2,,50,59
187,2,1:06.0,,L. James makes 2-pt layup from 4 ft (assist by K. Kuzma),50,61
188,2,0:39.0,M. Bridges misses 3-pt jump shot from 24 ft,,50,61
189,2,0:38.0,,Defensive rebound by K. Kuzma,50,61
190,2,0:20.0,,Turnover by K. Kuzma (bad pass),50,61
191,2,0:20.0,,K. Caldwell-Pope enters the game for A. Bradley,50,61
192,2,0:03.0,M. Bridges makes 2-pt dunk at rim (assist by R. Rubio),,52,61
193,3,11:48.0,D. Booker misses 2-pt jump shot from 12 ft,,52,61
194,3,11:44.0,,Defensive rebound by J. McGee,52,61
195,3,11:36.0,,L. James misses 2-pt jump shot from 2 ft,52,61
196,3,11:33.0,,Offensive rebound by J. McGee,52,61
197,3,11:33.0,,J. McGee makes 2-pt layup from 1 ft,52,63
198,3,11:25.0,C. Johnson misses 3-pt jump shot from 23 ft,,52,63
199,3,11:23.0,,Defensive rebound by J. McGee,52,63
200,3,11:08.0,,A. Davis misses 3-pt jump shot from 26 ft,52,63
201,3,11:05.0,Defensive rebound by Team,,52,63
202,3,11:01.0,Shooting foul by A. Bradley (drawn by R. Rubio),,52,63
203,3,11:01.0,R. Rubio makes free throw 1 of 2,,53,63
204,3,11:01.0,R. Rubio makes free throw 2 of 2,,54,63
205,3,10:44.0,,Turnover by L. James (lost ball; steal by C. Johnson),54,63
206,3,10:39.0,C. Johnson makes 3-pt jump shot from 26 ft (assist by D. Booker),,57,63
207,3,10:21.0,,L. James misses 3-pt jump shot from 25 ft,57,63
208,3,10:21.0,,Offensive rebound by Team,57,63
209,3,10:21.0,Loose ball foul by D. Booker (drawn by D. Green),,57,63
210,3,10:18.0,,Turnover by D. Green (traveling),57,63
211,3,9:56.0,C. Johnson misses 2-pt layup from 3 ft,,57,63
212,3,9:54.0,,Defensive rebound by D. Green,57,63
213,3,9:52.0,,Turnover by L. James (bad pass; steal by M. Bridges),57,63
214,3,9:49.0,Turnover by D. Booker (bad pass),,57,63
215,3,9:39.0,,L. James misses 2-pt layup from 1 ft,57,63
216,3,9:39.0,Defensive rebound by C. Diallo,,57,63
217,3,9:28.0,C. Diallo misses 2-pt jump shot from 17 ft,,57,63
218,3,9:25.0,,Defensive rebound by L. James,57,63
219,3,9:16.0,,J. McGee misses 2-pt layup from 3 ft (block by M. Bridges),57,63
220,3,9:11.0,Defensive rebound by M. Bridges,,57,63
221,3,9:10.0,Turnover by C. Johnson (step out of bounds),,57,63
222,3,9:00.0,,Personal foul by C. Johnson (drawn by A. Davis),57,63
223,3,8:51.0,,A. Davis misses 2-pt dunk from 3 ft,57,63
224,3,8:48.0,Defensive rebound by M. Bridges,,57,63
225,3,8:43.0,D. Booker misses 3-pt jump shot from 28 ft,,57,63
226,3,8:41.0,,Defensive rebound by J. McGee,57,63
227,3,8:36.0,,D. Green misses 3-pt jump shot from 28 ft,57,63
228,3,8:34.0,Defensive rebound by Team,,57,63
229,3,8:19.0,R. Rubio misses 2-pt jump shot from 17 ft,,57,63
230,3,8:19.0,,Defensive rebound by A. Davis,57,63
231,3,8:13.0,,Shooting foul by M. Bridges (drawn by L. James),57,63
232,3,8:13.0,,L. James makes free throw 1 of 2,57,64
233,3,8:13.0,K. Oubre enters the game for C. Johnson,,57,64
234,3,8:13.0,,L. James misses free throw 2 of 2,57,64
235,3,8:10.0,Defensive rebound by C. Diallo,,57,64
236,3,7:54.0,M. Bridges misses 3-pt jump shot from 28 ft,,57,64
237,3,7:51.0,,Defensive rebound by L. James,57,64
238,3,7:49.0,,A. Davis makes 2-pt dunk from 2 ft (assist by L. James),57,66
239,3,7:31.0,K. Oubre misses 2-pt jump shot from 19 ft,,57,66
240,3,7:29.0,,Defensive rebound by L. James,57,66
241,3,7:25.0,,A. Bradley makes 3-pt jump shot from 22 ft (assist by L. James),57,69
242,3,7:25.0,Phoenix full timeout,,57,69
243,3,7:10.0,C. Diallo misses 2-pt jump shot from 17 ft,,57,69
244,3,7:07.0,,Defensive rebound by L. James,57,69
245,3,7:02.0,,Turnover by L. James (bad pass; steal by R. Rubio),57,69
246,3,6:59.0,Shooting foul by A. Davis (drawn by D. Booker),,57,69
247,3,6:59.0,D. Booker misses free throw 1 of 2,,57,69
248,3,6:59.0,Offensive rebound by Team,,57,69
249,3,6:59.0,D. Booker makes free throw 2 of 2,,58,69
250,3,6:46.0,,J. McGee makes 2-pt dunk from 2 ft (assist by L. James),58,71
251,3,6:32.0,C. Diallo makes 2-pt jump shot from 2 ft (assist by K. Oubre),,60,71
252,3,6:32.0,Shooting foul by J. McGee (drawn by C. Diallo),,60,71
253,3,6:32.0,C. Diallo makes free throw 1 of 1,,61,71
254,3,6:17.0,,L. James makes 3-pt jump shot from 26 ft (assist by A. Davis),61,74
255,3,5:56.0,M. Bridges makes 2-pt layup from 3 ft (assist by R. Rubio),,63,74
256,3,5:42.0,,D. Green misses 3-pt jump shot from 26 ft,63,74
257,3,5:40.0,Defensive rebound by D. Booker,,63,74
258,3,5:38.0,Personal foul by D. Green (drawn by D. Booker),,63,74
259,3,5:38.0,E. Okobo enters the game for R. Rubio,,63,74
260,3,5:38.0,,R. Rondo enters the game for L. James,63,74
261,3,5:32.0,Turnover by D. Booker (lost ball; steal by A. Bradley),,63,74
262,3,5:14.0,,Shooting foul by M. Bridges (drawn by A. Davis),63,74
263,3,5:14.0,,A. Davis makes free throw 1 of 2,63,75
264,3,5:14.0,,K. Caldwell-Pope enters the game for A. Bradley,63,75
265,3,5:14.0,,K. Kuzma enters the game for J. McGee,63,75
266,3,5:14.0,,A. Davis makes free throw 2 of 2,63,76
267,3,5:03.0,Turnover by E. Okobo (bad pass),,63,76
268,3,5:03.0,J. Carter enters the game for C. Diallo,,63,76
269,3,4:50.0,,R. Rondo makes 2-pt layup from 5 ft,63,78
270,3,4:39.0,K. Oubre misses 2-pt hook shot from 4 ft,,63,78
271,3,4:37.0,,Defensive rebound by R. Rondo,63,78
272,3,4:34.0,,Personal foul by K. Oubre (drawn by A. Davis),63,78
273,3,4:34.0,,A. Davis makes free throw 1 of 1,63,79
274,3,4:34.0,,Turnover by K. Kuzma (off goaltending),63,79
275,3,4:25.0,D. Booker makes 2-pt layup from 2 ft (assist by M. Bridges),,65,79
276,3,4:08.0,,K. Kuzma misses 3-pt jump shot from 26 ft,65,79
277,3,4:06.0,,Offensive rebound by R. Rondo,65,79
278,3,4:02.0,,D. Green misses 3-pt jump shot from 24 ft,65,79
279,3,4:00.0,Defensive rebound by M. Bridges,,65,79
280,3,3:56.0,J. Carter makes 3-pt jump shot from 25 ft (assist by M. Bridges),,68,79
281,3,3:40.0,,Turnover by A. Davis (bad pass),68,79
282,3,3:37.0,J. Carter misses 3-pt jump shot from 26 ft,,68,79
283,3,3:37.0,,Defensive rebound by K. Kuzma,68,79
284,3,3:37.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by K. Kuzma),68,82
285,3,3:18.0,E. Okobo misses 2-pt layup from 1 ft,,68,82
286,3,3:16.0,,Defensive rebound by A. Davis,68,82
287,3,3:08.0,,Personal foul by D. Booker (drawn by A. Davis),68,82
288,3,3:08.0,,A. Davis makes free throw 1 of 2,68,83
289,3,3:08.0,C. Diallo enters the game for D. Booker,,68,83
290,3,3:08.0,T. Jerome enters the game for M. Bridges,,68,83
291,3,3:08.0,,A. Davis makes free throw 2 of 2,68,84
292,3,2:45.0,K. Oubre misses 3-pt jump shot from 26 ft,,68,84
293,3,2:41.0,,Defensive rebound by R. Rondo,68,84
294,3,2:24.0,,A. Davis misses 2-pt jump shot from 14 ft,68,84
295,3,2:22.0,Defensive rebound by J. Carter,,68,84
296,3,2:18.0,C. Diallo makes 2-pt dunk from 2 ft (assist by J. Carter),,70,84
297,3,2:18.0,,LA Lakers full timeout,70,84
298,3,2:18.0,,D. Howard enters the game for A. Davis,70,84
299,3,2:18.0,,L. James enters the game for D. Green,70,84
300,3,1:56.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by R. Rondo),70,87
301,3,1:39.0,T. Jerome misses 2-pt hook shot from 6 ft,,70,87
302,3,1:37.0,,Defensive rebound by D. Howard,70,87
303,3,1:14.0,,R. Rondo misses 2-pt jump shot from 5 ft,70,87
304,3,1:14.0,,Offensive rebound by Team,70,87
305,3,1:14.0,Loose ball foul by C. Diallo (drawn by D. Howard),,70,87
306,3,1:14.0,,D. Howard makes free throw 1 of 2,70,88
307,3,1:14.0,,D. Howard misses free throw 2 of 2,70,88
308,3,1:12.0,Defensive rebound by J. Carter,,70,88
309,3,1:05.0,,Violation by Team (kicked ball),70,88
310,3,0:58.0,Shooting foul by R. Rondo (drawn by T. Jerome),,70,88
311,3,0:58.0,Technical foul by D. Howard,,70,88
312,3,0:58.0,K. Oubre makes technical free throw,,71,88
313,3,0:58.0,T. Jerome misses free throw 1 of 2,,71,88
314,3,0:58.0,Offensive rebound by Team,,71,88
315,3,0:58.0,T. Jerome misses free throw 2 of 2,,71,88
316,3,0:56.0,,Defensive rebound by K. Kuzma,71,88
317,3,0:47.0,,R. Rondo makes 2-pt layup from 2 ft (assist by K. Kuzma),71,90
318,3,0:38.0,Shooting foul by D. Howard (drawn by K. Oubre),,71,90
319,3,0:38.0,K. Oubre makes free throw 1 of 2,,72,90
320,3,0:38.0,K. Oubre misses free throw 2 of 2,,72,90
321,3,0:36.0,,Defensive rebound by K. Kuzma,72,90
322,3,0:28.0,,L. James misses 2-pt layup from 3 ft,72,90
323,3,0:28.0,Defensive rebound by Team,,72,90
324,3,0:06.0,J. Carter makes 3-pt jump shot from 30 ft,,75,90
325,3,0:00.0,,L. James misses 2-pt jump shot from 9 ft,75,90
326,3,0:00.0,,Offensive rebound by Team,75,90
327,4,11:47.0,,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,75,90
328,4,11:44.0,Defensive rebound by C. Diallo,,75,90
329,4,11:29.0,Turnover by T. Jerome (bad pass; steal by R. Rondo),,75,90
330,4,11:27.0,,Shooting foul by J. Carter (drawn by R. Rondo),75,90
331,4,11:27.0,,R. Rondo makes free throw 1 of 2,75,91
332,4,11:27.0,,R. Rondo misses free throw 2 of 2,75,91
333,4,11:23.0,,Offensive rebound by D. Howard,75,91
334,4,11:23.0,,D. Howard makes 2-pt layup from 1 ft,75,93
335,4,11:06.0,K. Oubre makes 2-pt jump shot from 3 ft,,77,93
336,4,10:55.0,,K. Kuzma makes 2-pt jump shot from 4 ft (assist by R. Rondo),77,95
337,4,10:55.0,,Shooting foul by K. Oubre (drawn by K. Kuzma),77,95
338,4,10:55.0,,K. Kuzma misses free throw 1 of 1,77,95
339,4,10:52.0,Defensive rebound by K. Oubre,,77,95
340,4,10:36.0,Personal foul by D. Howard (drawn by C. Diallo),,77,95
341,4,10:27.0,J. Carter misses 3-pt jump shot from 27 ft,,77,95
342,4,10:24.0,,Defensive rebound by D. Howard,77,95
343,4,10:16.0,,R. Rondo makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),77,98
344,4,9:55.0,J. Carter makes 3-pt jump shot from 28 ft (assist by C. Johnson),,80,98
345,4,9:44.0,,Offensive foul by L. James (drawn by C. Johnson),80,98
346,4,9:44.0,,Turnover by L. James (offensive foul),80,98
347,4,9:44.0,D. Booker enters the game for T. Jerome,,80,98
348,4,9:44.0,R. Rubio enters the game for K. Oubre,,80,98
349,4,9:29.0,C. Johnson misses 2-pt layup from 2 ft (block by K. Kuzma),,80,98
350,4,9:26.0,,Defensive rebound by D. Howard,80,98
351,4,9:20.0,,Turnover by R. Rondo (bad pass; steal by C. Johnson),80,98
352,4,9:16.0,C. Diallo makes 2-pt dunk from 2 ft (assist by C. Johnson),,82,98
353,4,9:16.0,,LA Lakers full timeout,82,98
354,4,8:59.0,,Shooting foul by J. Carter (drawn by K. Caldwell-Pope),82,98
355,4,8:59.0,,K. Caldwell-Pope makes free throw 1 of 2,82,99
356,4,8:59.0,,K. Caldwell-Pope makes free throw 2 of 2,82,100
357,4,8:36.0,C. Diallo makes 2-pt dunk from 3 ft (assist by D. Booker),,84,100
358,4,8:21.0,,Offensive foul by L. James (drawn by R. Rubio),84,100
359,4,8:21.0,,Turnover by L. James (offensive foul),84,100
360,4,8:21.0,M. Bridges enters the game for C. Johnson,,84,100
361,4,8:21.0,,A. Davis enters the game for K. Kuzma,84,100
362,4,8:03.0,Shooting foul by K. Caldwell-Pope (drawn by M. Bridges),,84,100
363,4,8:03.0,M. Bridges makes free throw 1 of 2,,85,100
364,4,8:03.0,K. Oubre enters the game for J. Carter,,85,100
365,4,8:03.0,M. Bridges makes free throw 2 of 2,,86,100
366,4,7:55.0,,Personal foul by C. Diallo (drawn by A. Davis),86,100
367,4,7:52.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),86,103
368,4,7:43.0,Turnover by D. Booker (bad pass; steal by L. James),,86,103
369,4,7:40.0,,Turnover by K. Caldwell-Pope (traveling),86,103
370,4,7:35.0,Shooting foul by R. Rondo (drawn by R. Rubio),,86,103
371,4,7:35.0,R. Rubio makes free throw 1 of 2,,87,103
372,4,7:35.0,,A. Bradley enters the game for L. James,87,103
373,4,7:35.0,R. Rubio makes free throw 2 of 2,,88,103
374,4,7:18.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by A. Davis),88,106
375,4,7:08.0,M. Bridges misses 2-pt jump shot from 11 ft,,88,106
376,4,7:05.0,,Defensive rebound by D. Howard,88,106
377,4,7:00.0,,R. Rondo misses 2-pt layup from 2 ft,88,106
378,4,6:58.0,,Offensive rebound by A. Davis,88,106
379,4,6:57.0,,A. Davis makes 2-pt layup from 2 ft,88,108
380,4,6:56.0,Phoenix full timeout,,88,108
381,4,6:46.0,K. Oubre makes 2-pt jump shot from 10 ft (assist by C. Diallo),,90,108
382,4,6:28.0,,Shooting foul by M. Bridges (drawn by K. Caldwell-Pope),90,108
383,4,6:28.0,,K. Caldwell-Pope makes free throw 1 of 2,90,109
384,4,6:28.0,,K. Caldwell-Pope makes free throw 2 of 2,90,110
385,4,6:12.0,Turnover by R. Rubio (bad pass; steal by A. Davis),,90,110
