,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CLEVELAND_ACTION,OKLAHOMA CITY_SCORE,CLEVELAND_SCORE
53,1,5:44.0,,C. Sexton misses 2-pt jump shot from 9 ft,17,14
54,1,5:42.0,,Offensive rebound by T. Thompson,17,14
55,1,5:41.0,,T. Thompson misses 2-pt layup at rim,17,14
56,1,5:41.0,Defensive rebound by N. Noel,,17,14
57,1,5:33.0,Turnover by S. Gilgeous-Alexander (out of bounds lost ball),,17,14
58,1,5:22.0,,C. Sexton makes 2-pt layup at rim (assist by M. Dellavedova),17,16
59,1,4:57.0,D. Gallinari misses 3-pt jump shot from 29 ft,,17,16
60,1,4:56.0,Offensive rebound by Team,,17,16
61,1,4:56.0,Turnover by Team (shot clock),,17,16
62,1,4:45.0,,K. Love makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),17,19
63,1,4:30.0,D. Schröder makes 2-pt jump shot from 9 ft,,19,19
64,1,4:18.0,,Personal foul by N. Noel (drawn by T. Thompson),19,19
65,1,4:18.0,,D. Garland enters the game for K. Love,19,19
66,1,4:18.0,,C. Osman enters the game for C. Sexton,19,19
67,1,4:07.0,,M. Dellavedova misses 2-pt jump shot from 6 ft (block by N. Noel),19,19
68,1,4:07.0,,Offensive rebound by Team,19,19
69,1,4:05.0,,T. Thompson makes 2-pt dunk at rim (assist by D. Garland),19,21
70,1,3:48.0,D. Gallinari misses 3-pt jump shot from 26 ft,,19,21
71,1,3:46.0,,Defensive rebound by M. Dellavedova,19,21
72,1,3:35.0,,M. Dellavedova misses 2-pt layup from 3 ft,19,21
73,1,3:35.0,Defensive rebound by N. Noel,,19,21
74,1,3:35.0,Personal foul by M. Dellavedova (drawn by N. Noel),,19,21
75,1,3:35.0,N. Noel makes free throw 1 of 2,,20,21
76,1,3:35.0,D. Bazley enters the game for D. Gallinari,,20,21
77,1,3:35.0,N. Noel makes free throw 2 of 2,,21,21
78,1,3:18.0,,T. Thompson misses 2-pt jump shot from 2 ft,21,21
79,1,3:16.0,,Offensive rebound by A. McKinnie,21,21
80,1,3:14.0,,A. McKinnie makes 2-pt layup from 1 ft,21,23
81,1,2:55.0,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft,,23,23
82,1,2:40.0,,M. Dellavedova makes 2-pt layup at rim,23,25
83,1,2:24.0,D. Bazley misses 2-pt jump shot from 7 ft,,23,25
84,1,2:22.0,,Defensive rebound by T. Thompson,23,25
85,1,2:14.0,,Turnover by M. Dellavedova (lost ball; steal by D. Schröder),23,25
86,1,2:09.0,T. Ferguson makes 2-pt layup at rim (assist by D. Schröder),,25,25
87,1,1:59.0,,D. Garland misses 2-pt jump shot from 20 ft,25,25
88,1,1:56.0,Defensive rebound by D. Bazley,,25,25
89,1,1:47.0,D. Bazley makes 2-pt jump shot from 6 ft,,27,25
90,1,1:47.0,,Cleveland full timeout,27,25
91,1,1:47.0,H. Diallo enters the game for T. Ferguson,,27,25
92,1,1:47.0,C. Paul enters the game for S. Gilgeous-Alexander,,27,25
93,1,1:47.0,,D. Exum enters the game for M. Dellavedova,27,25
94,1,1:47.0,,J. Henson enters the game for T. Thompson,27,25
95,1,1:22.0,,A. McKinnie misses 2-pt layup from 1 ft (block by N. Noel),27,25
96,1,1:19.0,Defensive rebound by D. Bazley,,27,25
97,1,1:13.0,D. Schröder makes 2-pt layup at rim,,29,25
98,1,0:57.0,,J. Henson makes 2-pt hook shot from 6 ft (assist by D. Garland),29,27
99,1,0:34.0,D. Schröder misses 2-pt jump shot from 11 ft,,29,27
100,1,0:31.0,Offensive rebound by N. Noel,,29,27
101,1,0:31.0,H. Diallo makes 2-pt jump shot from 1 ft (assist by N. Noel),,31,27
102,1,0:31.0,Shooting foul by D. Exum (drawn by H. Diallo),,31,27
103,1,0:31.0,H. Diallo makes free throw 1 of 1,,32,27
104,1,0:18.0,,C. Osman misses 2-pt jump shot from 3 ft,32,27
105,1,0:16.0,Defensive rebound by D. Bazley,,32,27
106,1,0:01.0,D. Schröder makes 2-pt layup at rim,,34,27
107,2,11:43.0,,K. Love makes 2-pt layup from 2 ft (assist by D. Exum),34,29
108,2,11:43.0,,Shooting foul by N. Noel (drawn by K. Love),34,29
109,2,11:43.0,,K. Love makes free throw 1 of 1,34,30
110,2,11:32.0,D. Bazley misses 2-pt jump shot from 4 ft,,34,30
111,2,11:29.0,,Defensive rebound by K. Love,34,30
112,2,11:26.0,,C. Sexton makes 2-pt layup from 1 ft,34,32
113,2,11:18.0,Personal foul by A. McKinnie (drawn by N. Noel),,34,32
114,2,11:09.0,D. Schröder makes 2-pt jump shot from 6 ft,,36,32
115,2,10:44.0,,Turnover by K. Love (bad pass; steal by D. Bazley),36,32
116,2,10:35.0,D. Bazley misses 2-pt jump shot from 7 ft,,36,32
117,2,10:32.0,,Defensive rebound by J. Henson,36,32
118,2,10:24.0,,Personal foul by D. Schröder (drawn by K. Love),36,32
119,2,10:24.0,S. Adams enters the game for N. Noel,,36,32
120,2,10:16.0,,D. Exum misses 3-pt jump shot from 23 ft,36,32
121,2,10:13.0,Defensive rebound by D. Schröder,,36,32
122,2,10:02.0,C. Paul misses 2-pt jump shot from 16 ft,,36,32
123,2,9:59.0,,Defensive rebound by A. McKinnie,36,32
124,2,9:55.0,,J. Henson makes 2-pt dunk from 1 ft (assist by A. McKinnie),36,34
125,2,9:43.0,D. Bazley makes 3-pt jump shot from 25 ft (assist by C. Paul),,39,34
126,2,9:36.0,,Personal foul by H. Diallo (drawn by C. Sexton),39,34
127,2,9:30.0,,K. Love misses 2-pt jump shot from 1 ft,39,34
128,2,9:27.0,Defensive rebound by D. Bazley,,39,34
129,2,9:23.0,D. Bazley misses 2-pt layup from 1 ft,,39,34
130,2,9:22.0,Offensive rebound by D. Bazley,,39,34
131,2,9:22.0,Shooting foul by J. Henson (drawn by D. Bazley),,39,34
132,2,9:22.0,D. Bazley makes free throw 1 of 2,,40,34
133,2,9:22.0,D. Bazley makes free throw 2 of 2,,41,34
134,2,9:05.0,,J. Henson misses 2-pt hook shot from 7 ft,41,34
135,2,9:03.0,Defensive rebound by S. Adams,,41,34
136,2,9:01.0,Turnover by D. Schröder (bad pass),,41,34
137,2,8:45.0,,K. Love makes 3-pt jump shot from 23 ft (assist by J. Henson),41,37
138,2,8:45.0,,D. Garland enters the game for C. Sexton,41,37
139,2,8:31.0,D. Schröder makes 2-pt jump shot from 18 ft (assist by C. Paul),,43,37
140,2,8:10.0,,K. Love misses 2-pt layup from 2 ft (block by D. Bazley),43,37
141,2,8:07.0,Defensive rebound by C. Paul,,43,37
142,2,8:02.0,D. Schröder makes 3-pt jump shot from 23 ft (assist by C. Paul),,46,37
143,2,7:58.0,,Cleveland full timeout,46,37
144,2,7:58.0,S. Gilgeous-Alexander enters the game for C. Paul,,46,37
145,2,7:58.0,,C. Osman enters the game for J. Henson,46,37
146,2,7:58.0,,T. Thompson enters the game for A. McKinnie,46,37
147,2,7:44.0,,K. Love misses 2-pt hook shot from 6 ft,46,37
148,2,7:39.0,Defensive rebound by S. Adams,,46,37
149,2,7:33.0,D. Bazley makes 2-pt jump shot from 8 ft (assist by S. Adams),,48,37
150,2,7:16.0,,D. Garland makes 2-pt layup from 1 ft,48,39
151,2,6:55.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by H. Diallo),,51,39
152,2,6:31.0,,D. Exum makes 2-pt layup at rim,51,41
153,2,6:11.0,Personal foul by C. Osman (drawn by S. Adams),,51,41
154,2,6:11.0,D. Gallinari enters the game for D. Bazley,,51,41
155,2,6:11.0,,A. McKinnie enters the game for D. Exum,51,41
156,2,6:11.0,,C. Sexton enters the game for K. Love,51,41
157,2,6:04.0,Personal foul by C. Sexton (drawn by D. Schröder),,51,41
158,2,5:54.0,D. Schröder misses 2-pt jump shot from 16 ft,,51,41
159,2,5:54.0,,Defensive rebound by D. Garland,51,41
160,2,5:51.0,,Turnover by D. Garland (bad pass),51,41
161,2,5:36.0,S. Gilgeous-Alexander makes 2-pt dunk from 2 ft (assist by S. Adams),,53,41
162,2,5:26.0,,C. Sexton makes 3-pt jump shot from 27 ft,53,44
163,2,4:58.0,D. Gallinari misses 2-pt layup at rim,,53,44
164,2,4:58.0,Offensive rebound by D. Gallinari,,53,44
165,2,4:58.0,D. Gallinari misses 2-pt layup from 1 ft,,53,44
166,2,4:58.0,Offensive rebound by S. Adams,,53,44
167,2,4:53.0,S. Adams makes 2-pt hook shot from 5 ft,,55,44
168,2,4:53.0,Shooting foul by T. Thompson (drawn by S. Adams),,55,44
169,2,4:53.0,T. Ferguson enters the game for D. Schröder,,55,44
170,2,4:53.0,S. Adams makes free throw 1 of 1,,56,44
171,2,4:30.0,,D. Garland misses 3-pt jump shot from 27 ft,56,44
172,2,4:26.0,,Offensive rebound by T. Thompson,56,44
173,2,4:22.0,,C. Sexton misses 3-pt jump shot from 25 ft,56,44
174,2,4:19.0,Defensive rebound by S. Gilgeous-Alexander,,56,44
175,2,4:17.0,Oklahoma City full timeout,,56,44
176,2,4:00.0,D. Gallinari misses 2-pt jump shot from 10 ft,,56,44
177,2,3:58.0,,Defensive rebound by A. McKinnie,56,44
178,2,3:50.0,,Shooting foul by S. Adams (drawn by C. Sexton),56,44
179,2,3:50.0,,C. Sexton makes free throw 1 of 2,56,45
180,2,3:50.0,,K. Love enters the game for A. McKinnie,56,45
181,2,3:50.0,,C. Sexton makes free throw 2 of 2,56,46
182,2,3:30.0,H. Diallo makes 2-pt dunk from 1 ft (assist by D. Gallinari),,58,46
183,2,3:08.0,,C. Sexton makes 2-pt jump shot from 8 ft,58,48
184,2,2:49.0,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,,58,48
185,2,2:46.0,,Defensive rebound by T. Thompson,58,48
186,2,2:40.0,,D. Garland makes 2-pt jump shot from 8 ft,58,50
187,2,2:20.0,D. Gallinari misses 2-pt jump shot from 13 ft,,58,50
188,2,2:17.0,Offensive rebound by S. Adams,,58,50
189,2,2:16.0,S. Adams misses 2-pt layup from 1 ft,,58,50
190,2,2:16.0,Offensive rebound by Team,,58,50
191,2,2:16.0,C. Paul enters the game for H. Diallo,,58,50
192,2,2:16.0,D. Schröder enters the game for T. Ferguson,,58,50
193,2,2:14.0,D. Schröder misses 2-pt jump shot from 19 ft,,58,50
194,2,2:11.0,,Defensive rebound by K. Love,58,50
195,2,2:02.0,,C. Osman misses 2-pt jump shot from 6 ft,58,50
196,2,1:58.0,Defensive rebound by S. Adams,,58,50
197,2,1:49.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by C. Paul),,61,50
198,2,1:35.0,,T. Thompson misses 2-pt hook shot from 4 ft,61,50
199,2,1:32.0,Defensive rebound by S. Gilgeous-Alexander,,61,50
200,2,1:31.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,63,50
201,2,1:31.0,Shooting foul by D. Garland (drawn by S. Gilgeous-Alexander),,63,50
202,2,1:31.0,S. Gilgeous-Alexander makes free throw 1 of 1,,64,50
203,2,1:18.0,,Personal foul by S. Gilgeous-Alexander (drawn by T. Thompson),64,50
204,2,1:18.0,,T. Thompson misses free throw 1 of 2,64,50
205,2,1:18.0,,Offensive rebound by Team,64,50
206,2,1:18.0,,D. Exum enters the game for D. Garland,64,50
207,2,1:18.0,,T. Thompson makes free throw 2 of 2,64,51
208,2,1:05.0,D. Gallinari misses 3-pt jump shot from 26 ft,,64,51
209,2,1:02.0,,Defensive rebound by T. Thompson,64,51
210,2,0:47.0,,C. Osman misses 3-pt jump shot from 26 ft,64,51
211,2,0:45.0,Defensive rebound by S. Gilgeous-Alexander,,64,51
212,2,0:32.0,S. Adams misses 2-pt hook shot from 11 ft,,64,51
213,2,0:30.0,,Defensive rebound by T. Thompson,64,51
214,2,0:10.0,,Shooting foul by S. Gilgeous-Alexander (drawn by C. Osman),64,51
215,2,0:10.0,,C. Osman makes free throw 1 of 3,64,52
216,2,0:10.0,,C. Osman misses free throw 2 of 3,64,52
217,2,0:10.0,,Offensive rebound by Team,64,52
218,2,0:10.0,,A. McKinnie enters the game for K. Love,64,52
219,2,0:10.0,,C. Osman makes free throw 3 of 3,64,53
220,2,0:00.0,C. Paul makes 2-pt jump shot from 19 ft,,66,53
221,2,0:00.0,Instant Replay (Request: Ruling Stands),,66,53
222,3,11:41.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by K. Love),66,56
223,3,11:15.0,D. Gallinari makes 2-pt layup from 1 ft (assist by S. Adams),,68,56
224,3,10:55.0,,D. Garland makes 3-pt jump shot from 27 ft,68,59
225,3,10:45.0,T. Ferguson makes 3-pt jump shot from 26 ft (assist by C. Paul),,71,59
226,3,10:28.0,,C. Sexton misses 3-pt jump shot from 25 ft,71,59
227,3,10:25.0,Defensive rebound by S. Gilgeous-Alexander,,71,59
228,3,10:19.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,73,59
229,3,10:04.0,,C. Osman misses 3-pt jump shot from 25 ft,73,59
230,3,10:02.0,Defensive rebound by S. Gilgeous-Alexander,,73,59
231,3,10:00.0,C. Paul misses 3-pt jump shot from 26 ft,,73,59
232,3,9:55.0,,Defensive rebound by C. Sexton,73,59
233,3,9:46.0,,C. Sexton makes 2-pt jump shot from 17 ft,73,61
234,3,9:37.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,73,61
235,3,9:34.0,,Defensive rebound by C. Osman,73,61
236,3,9:23.0,,Shooting foul by T. Ferguson (drawn by D. Garland),73,61
237,3,9:23.0,Oklahoma City full timeout,,73,61
238,3,9:23.0,,D. Garland makes free throw 1 of 2,73,62
239,3,9:23.0,,D. Garland makes free throw 2 of 2,73,63
240,3,9:13.0,Turnover by C. Paul (bad pass),,73,63
241,3,9:00.0,,K. Love misses 3-pt jump shot from 25 ft,73,63
242,3,8:57.0,Defensive rebound by S. Adams,,73,63
243,3,8:57.0,Turnover by C. Paul (traveling),,73,63
244,3,8:43.0,,D. Garland makes 3-pt jump shot from 28 ft (assist by C. Sexton),73,66
245,3,8:27.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft (assist by D. Gallinari),,75,66
246,3,8:11.0,,C. Sexton misses 3-pt jump shot from 26 ft,75,66
247,3,8:09.0,Defensive rebound by D. Gallinari,,75,66
248,3,8:00.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),,78,66
249,3,7:43.0,,K. Love makes 3-pt jump shot from 25 ft (assist by D. Garland),78,69
250,3,7:35.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by D. Gallinari),,81,69
251,3,7:09.0,,T. Thompson misses 2-pt hook shot from 4 ft,81,69
252,3,7:07.0,Defensive rebound by D. Gallinari,,81,69
253,3,6:59.0,S. Gilgeous-Alexander misses 2-pt jump shot from 3 ft,,81,69
254,3,6:56.0,,Defensive rebound by K. Love,81,69
255,3,6:42.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by C. Sexton),81,72
256,3,6:29.0,Turnover by T. Ferguson (out of bounds lost ball),,81,72
257,3,6:29.0,,M. Dellavedova enters the game for D. Garland,81,72
258,3,6:29.0,,A. McKinnie enters the game for C. Osman,81,72
259,3,6:04.0,,Turnover by Team (shot clock),81,72
260,3,6:04.0,N. Noel enters the game for S. Adams,,81,72
261,3,5:56.0,C. Paul makes 2-pt jump shot from 7 ft,,83,72
262,3,5:40.0,,K. Love misses 2-pt jump shot from 14 ft,83,72
263,3,5:37.0,Defensive rebound by N. Noel,,83,72
264,3,5:29.0,T. Ferguson misses 3-pt jump shot from 28 ft,,83,72
265,3,5:25.0,,Defensive rebound by T. Thompson,83,72
266,3,5:16.0,,C. Sexton misses 2-pt jump shot from 11 ft,83,72
267,3,5:14.0,Defensive rebound by C. Paul,,83,72
268,3,5:04.0,T. Ferguson misses 3-pt jump shot from 23 ft,,83,72
269,3,5:01.0,Offensive rebound by N. Noel,,83,72
270,3,5:01.0,Personal foul by C. Sexton (drawn by N. Noel),,83,72
271,3,5:01.0,D. Schröder enters the game for C. Paul,,83,72
272,3,4:55.0,Personal foul by A. McKinnie (drawn by D. Gallinari),,83,72
273,3,4:52.0,T. Ferguson misses 3-pt jump shot from 26 ft,,83,72
274,3,4:49.0,,Defensive rebound by T. Thompson,83,72
275,3,4:39.0,,Turnover by K. Love (bad pass),83,72
276,3,4:39.0,Oklahoma City full timeout,,83,72
277,3,4:39.0,S. Adams enters the game for N. Noel,,83,72
278,3,4:17.0,D. Gallinari makes 3-pt jump shot from 31 ft (assist by D. Schröder),,86,72
279,3,3:58.0,,K. Love misses 3-pt jump shot from 27 ft,86,72
280,3,3:56.0,,Offensive rebound by A. McKinnie,86,72
281,3,3:55.0,,A. McKinnie makes 2-pt layup from 2 ft,86,74
282,3,3:46.0,D. Gallinari misses 3-pt jump shot from 27 ft,,86,74
283,3,3:42.0,Offensive rebound by T. Ferguson,,86,74
284,3,3:41.0,T. Ferguson makes 3-pt jump shot from 23 ft,,89,74
285,3,3:30.0,,Offensive foul by T. Thompson (drawn by S. Adams),89,74
286,3,3:30.0,,Turnover by T. Thompson (offensive foul),89,74
287,3,3:30.0,,D. Garland enters the game for K. Love,89,74
288,3,3:30.0,,C. Osman enters the game for C. Sexton,89,74
289,3,3:14.0,D. Gallinari misses 2-pt layup from 2 ft,,89,74
290,3,3:12.0,Offensive rebound by S. Adams,,89,74
291,3,3:12.0,S. Adams misses 2-pt layup from 1 ft,,89,74
292,3,3:12.0,Offensive rebound by S. Adams,,89,74
293,3,3:12.0,S. Adams misses 2-pt layup from 1 ft,,89,74
294,3,3:12.0,Offensive rebound by S. Adams,,89,74
295,3,3:12.0,Shooting foul by T. Thompson (drawn by S. Adams),,89,74
296,3,3:12.0,S. Adams makes free throw 1 of 2,,90,74
297,3,3:12.0,D. Bazley enters the game for D. Gallinari,,90,74
298,3,3:12.0,,D. Exum enters the game for M. Dellavedova,90,74
299,3,3:12.0,,J. Henson enters the game for T. Thompson,90,74
300,3,3:12.0,S. Adams makes free throw 2 of 2,,91,74
301,3,2:48.0,,Turnover by Team (shot clock),91,74
302,3,2:30.0,Turnover by S. Adams (3 sec),,91,74
303,3,2:13.0,,Personal foul by T. Ferguson (drawn by C. Osman),91,74
304,3,2:13.0,C. Paul enters the game for S. Gilgeous-Alexander,,91,74
305,3,2:05.0,,C. Osman misses 3-pt jump shot from 27 ft,91,74
306,3,2:00.0,Defensive rebound by D. Schröder,,91,74
307,3,1:51.0,Turnover by C. Paul (bad pass),,91,74
308,3,1:51.0,H. Diallo enters the game for T. Ferguson,,91,74
309,3,1:33.0,,Turnover by D. Exum (bad pass),91,74
310,3,1:33.0,M. Muscala enters the game for S. Adams,,91,74
311,3,1:10.0,Turnover by D. Schröder (bad pass; steal by D. Garland),,91,74
312,3,1:08.0,,Shooting foul by C. Paul (drawn by D. Garland),91,74
313,3,1:08.0,,D. Garland makes free throw 1 of 2,91,75
314,3,1:08.0,,D. Garland makes free throw 2 of 2,91,76
315,3,0:56.0,Turnover by C. Paul (bad pass; steal by A. McKinnie),,91,76
316,3,0:51.0,,A. McKinnie misses 2-pt layup from 1 ft,91,76
317,3,0:48.0,Defensive rebound by H. Diallo,,91,76
318,3,0:44.0,H. Diallo misses 2-pt jump shot from 5 ft,,91,76
319,3,0:40.0,Offensive rebound by H. Diallo,,91,76
320,3,0:40.0,H. Diallo misses 2-pt layup from 1 ft,,91,76
321,3,0:38.0,,Defensive rebound by J. Henson,91,76
322,3,0:31.0,,D. Exum makes 3-pt jump shot from 25 ft (assist by D. Garland),91,79
323,3,0:28.0,M. Muscala misses 3-pt jump shot from 28 ft,,91,79
324,3,0:24.0,,Defensive rebound by C. Osman,91,79
325,3,0:04.0,,D. Garland misses 2-pt jump shot from 2 ft,91,79
326,3,0:02.0,Defensive rebound by D. Bazley,,91,79
327,3,0:00.0,C. Paul misses 3-pt jump shot from 25 ft,,91,79
328,3,0:00.0,Offensive rebound by Team,,91,79
329,4,11:48.0,D. Schröder makes 2-pt layup at rim,,93,79
330,4,11:33.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by D. Garland),93,82
331,4,11:21.0,D. Schröder misses 3-pt jump shot from 26 ft,,93,82
332,4,11:19.0,Offensive rebound by H. Diallo,,93,82
333,4,11:06.0,D. Bazley misses 2-pt jump shot from 16 ft,,93,82
334,4,11:03.0,,Defensive rebound by D. Exum,93,82
335,4,11:01.0,,C. Osman makes 2-pt layup at rim,93,84
336,4,11:01.0,,Shooting foul by D. Schröder (drawn by C. Osman),93,84
337,4,11:01.0,,C. Osman makes free throw 1 of 1,93,85
338,4,10:39.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by C. Paul),,96,85
339,4,10:20.0,,Personal foul by H. Diallo (drawn by C. Osman),96,85
340,4,10:10.0,,Turnover by D. Garland (traveling),96,85
341,4,9:57.0,Shooting foul by D. Exum (drawn by D. Schröder),,96,85
342,4,9:57.0,D. Schröder makes free throw 1 of 2,,97,85
343,4,9:57.0,,C. Sexton enters the game for D. Garland,97,85
344,4,9:57.0,D. Schröder misses free throw 2 of 2,,97,85
345,4,9:54.0,,Defensive rebound by A. McKinnie,97,85
346,4,9:33.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by J. Henson),97,88
347,4,9:21.0,H. Diallo misses 3-pt jump shot from 26 ft,,97,88
348,4,9:19.0,Offensive rebound by M. Muscala,,97,88
349,4,9:19.0,Shooting foul by J. Henson (drawn by H. Diallo),,97,88
350,4,9:19.0,H. Diallo misses free throw 1 of 2,,97,88
351,4,9:19.0,Offensive rebound by Team,,97,88
352,4,9:19.0,H. Diallo makes free throw 2 of 2,,98,88
353,4,9:11.0,,Personal foul by C. Paul (drawn by J. Henson),98,88
354,4,9:07.0,,Offensive foul by C. Osman (drawn by D. Schröder),98,88
355,4,9:07.0,,Turnover by C. Osman (offensive foul),98,88
356,4,8:58.0,M. Muscala misses 3-pt jump shot from 31 ft,,98,88
357,4,8:54.0,,Defensive rebound by A. McKinnie,98,88
358,4,8:52.0,,Turnover by A. McKinnie (bad pass; steal by H. Diallo),98,88
359,4,8:52.0,H. Diallo makes 2-pt dunk from 1 ft,,100,88
360,4,8:52.0,,Cleveland full timeout,100,88
361,4,8:40.0,,C. Sexton makes 2-pt jump shot from 14 ft (assist by D. Exum),100,90
362,4,8:21.0,C. Paul misses 3-pt jump shot from 24 ft,,100,90
363,4,8:17.0,,Defensive rebound by C. Osman,100,90
364,4,8:11.0,,Personal foul by D. Schröder (drawn by C. Osman),100,90
365,4,8:11.0,T. Ferguson enters the game for H. Diallo,,100,90
366,4,8:11.0,S. Gilgeous-Alexander enters the game for C. Paul,,100,90
367,4,8:05.0,,C. Sexton misses 2-pt jump shot from 15 ft,100,90
368,4,8:04.0,Defensive rebound by Team,,100,90
369,4,7:52.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by J. Henson),,100,90
370,4,7:47.0,,C. Sexton misses 2-pt jump shot from 7 ft,100,90
371,4,7:43.0,,Offensive rebound by A. McKinnie,100,90
372,4,7:42.0,,A. McKinnie misses 2-pt layup from 4 ft,100,90
373,4,7:40.0,Defensive rebound by D. Bazley,,100,90
374,4,7:29.0,M. Muscala makes 3-pt jump shot from 30 ft (assist by D. Schröder),,103,90
375,4,7:09.0,Violation by Team (kicked ball),,103,90
376,4,7:09.0,S. Adams enters the game for D. Bazley,,103,90
377,4,7:09.0,D. Gallinari enters the game for M. Muscala,,103,90
378,4,7:09.0,,D. Garland enters the game for D. Exum,103,90
379,4,7:09.0,,K. Love enters the game for J. Henson,103,90
380,4,7:09.0,,T. Thompson enters the game for A. McKinnie,103,90
