,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
274,3,6:03.0,C. Sexton makes 2-pt layup from 1 ft,,54,69
275,3,5:42.0,,O. Anunoby makes 2-pt layup from 3 ft,54,71
276,3,5:25.0,L. Nance misses 2-pt jump shot from 12 ft,,54,71
277,3,5:24.0,,Defensive rebound by Team,54,71
278,3,5:24.0,D. Exum enters the game for C. Sexton,,54,71
279,3,5:13.0,,K. Lowry misses 3-pt jump shot from 28 ft,54,71
280,3,5:11.0,,Offensive rebound by O. Anunoby,54,71
281,3,5:09.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by O. Anunoby),54,74
282,3,4:41.0,C. Osman makes 2-pt layup from 1 ft,,56,74
283,3,4:26.0,,Toronto full timeout,56,74
284,3,4:26.0,K. Porter enters the game for C. Osman,,56,74
285,3,4:26.0,,T. Davis enters the game for R. Hollis-Jefferson,56,74
286,3,4:13.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),56,76
287,3,3:48.0,D. Exum misses 3-pt jump shot from 24 ft,,56,76
288,3,3:48.0,Offensive rebound by Team,,56,76
289,3,3:48.0,,Loose ball foul by O. Anunoby (drawn by T. Thompson),56,76
290,3,3:48.0,T. Thompson misses free throw 1 of 2,,56,76
291,3,3:48.0,Offensive rebound by Team,,56,76
292,3,3:48.0,M. Dellavedova enters the game for D. Garland,,56,76
293,3,3:48.0,T. Thompson makes free throw 2 of 2,,57,76
294,3,3:33.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by P. McCaw),57,78
295,3,3:20.0,D. Exum makes 2-pt layup from 1 ft,,59,78
296,3,3:20.0,Shooting foul by S. Ibaka (drawn by D. Exum),,59,78
297,3,3:20.0,K. Love enters the game for T. Thompson,,59,78
298,3,3:20.0,D. Exum makes free throw 1 of 1,,60,78
299,3,3:01.0,,P. McCaw misses 2-pt jump shot from 10 ft,60,78
300,3,2:59.0,Defensive rebound by L. Nance,,60,78
301,3,2:52.0,L. Nance misses 3-pt jump shot from 26 ft,,60,78
302,3,2:50.0,Offensive rebound by K. Love,,60,78
303,3,2:42.0,K. Love makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),,62,78
304,3,2:30.0,,K. Lowry makes 3-pt jump shot from 26 ft,62,81
305,3,2:18.0,K. Love misses 3-pt jump shot from 26 ft,,62,81
306,3,2:14.0,,Defensive rebound by P. McCaw,62,81
307,3,2:01.0,,O. Anunoby misses 3-pt jump shot from 23 ft,62,81
308,3,1:58.0,Defensive rebound by L. Nance,,62,81
309,3,1:48.0,Personal foul by K. Lowry (drawn by D. Exum),,62,81
310,3,1:48.0,D. Exum makes free throw 1 of 2,,63,81
311,3,1:48.0,,C. Boucher enters the game for S. Ibaka,63,81
312,3,1:48.0,,O. Brissett enters the game for P. McCaw,63,81
313,3,1:48.0,D. Exum makes free throw 2 of 2,,64,81
314,3,1:36.0,,K. Lowry makes 3-pt jump shot from 26 ft,64,84
315,3,1:13.0,K. Porter makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),,67,84
316,3,1:03.0,,Personal foul by M. Dellavedova (drawn by K. Lowry),67,84
317,3,0:44.0,,K. Lowry misses 3-pt jump shot from 25 ft,67,84
318,3,0:43.0,Defensive rebound by K. Love,,67,84
319,3,0:39.0,D. Exum misses 2-pt layup from 2 ft,,67,84
320,3,0:38.0,,Defensive rebound by O. Anunoby,67,84
321,3,0:32.0,,O. Brissett misses 2-pt layup from 2 ft (block by K. Love),67,84
322,3,0:30.0,Defensive rebound by M. Dellavedova,,67,84
323,3,0:28.0,Instant Replay (Challenge: Ruling Stands),,67,84
324,3,0:28.0,K. Porter misses 2-pt layup from 2 ft (block by K. Lowry),,67,84
325,3,0:28.0,Offensive rebound by Team,,67,84
326,3,0:24.0,K. Porter makes 2-pt layup from 1 ft (assist by D. Exum),,69,84
327,3,0:05.0,,Personal foul by M. Dellavedova (drawn by K. Lowry),69,84
328,3,0:05.0,,K. Lowry makes free throw 1 of 2,69,85
329,3,0:05.0,,R. Hollis-Jefferson enters the game for T. Davis,69,85
330,3,0:05.0,,K. Lowry makes free throw 2 of 2,69,86
331,3,0:00.0,K. Love misses 3-pt jump shot from 28 ft,,69,86
332,3,0:00.0,Offensive rebound by Team,,69,86
333,4,11:37.0,,F. VanVleet misses 3-pt jump shot from 27 ft,69,86
334,4,11:34.0,Defensive rebound by K. Love,,69,86
335,4,11:18.0,K. Porter misses 3-pt jump shot from 23 ft,,69,86
336,4,11:14.0,,Defensive rebound by O. Anunoby,69,86
337,4,11:09.0,,Personal foul by L. Nance (drawn by F. VanVleet),69,86
338,4,10:53.0,,T. Davis makes 3-pt jump shot from 24 ft (assist by F. VanVleet),69,89
339,4,10:33.0,L. Nance makes 2-pt layup from 3 ft (assist by K. Porter),,71,89
340,4,10:27.0,,T. Davis makes 2-pt layup from 3 ft,71,91
341,4,10:27.0,,Shooting foul by K. Porter (drawn by T. Davis),71,91
342,4,10:27.0,,T. Davis misses free throw 1 of 1,71,91
343,4,10:25.0,Defensive rebound by L. Nance,,71,91
344,4,10:08.0,K. Porter makes 2-pt jump shot from 20 ft,,73,91
345,4,9:56.0,,C. Boucher misses 2-pt layup from 2 ft,73,91
346,4,9:54.0,Defensive rebound by L. Nance,,73,91
347,4,9:47.0,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by L. Nance),,76,91
348,4,9:19.0,,T. Davis misses 3-pt jump shot from 25 ft,76,91
349,4,9:17.0,,Offensive rebound by O. Brissett,76,91
350,4,9:17.0,,Shooting foul by K. Porter (drawn by O. Brissett),76,91
351,4,9:17.0,,O. Brissett makes free throw 1 of 2,76,92
352,4,9:17.0,,O. Brissett misses free throw 2 of 2,76,92
353,4,9:14.0,Defensive rebound by L. Nance,,76,92
354,4,8:58.0,L. Nance makes 2-pt jump shot from 17 ft,,78,92
355,4,8:43.0,,T. Davis makes 3-pt jump shot from 23 ft (assist by F. VanVleet),78,95
356,4,8:29.0,Turnover by L. Nance (bad pass),,78,95
357,4,8:14.0,,O. Anunoby misses 2-pt jump shot from 14 ft,78,95
358,4,8:11.0,Defensive rebound by K. Porter,,78,95
359,4,8:04.0,K. Porter misses 3-pt jump shot from 26 ft,,78,95
360,4,8:01.0,,Defensive rebound by O. Brissett,78,95
361,4,7:57.0,,Turnover by T. Davis (lost ball; steal by L. Nance),78,95
362,4,7:55.0,Turnover by L. Nance (bad pass),,78,95
363,4,7:55.0,D. Garland enters the game for M. Dellavedova,,78,95
364,4,7:55.0,C. Sexton enters the game for D. Exum,,78,95
365,4,7:55.0,,Toronto full timeout,78,95
366,4,7:55.0,T. Thompson enters the game for L. Nance,,78,95
367,4,7:55.0,,R. Hollis-Jefferson enters the game for O. Anunoby,78,95
368,4,7:46.0,,T. Davis makes 3-pt jump shot from 23 ft (assist by F. VanVleet),78,98
369,4,7:22.0,C. Sexton makes 2-pt jump shot from 16 ft,,80,98
370,4,7:04.0,,Shooting foul by T. Thompson (drawn by F. VanVleet),80,98
371,4,7:04.0,,F. VanVleet misses free throw 1 of 2,80,98
372,4,7:04.0,,Offensive rebound by Team,80,98
373,4,7:04.0,,S. Ibaka enters the game for C. Boucher,80,98
374,4,7:04.0,,K. Lowry enters the game for O. Brissett,80,98
375,4,7:04.0,,F. VanVleet makes free throw 2 of 2,80,99
376,4,6:47.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by K. Porter),,83,99
377,4,6:31.0,,Shooting foul by D. Garland (drawn by R. Hollis-Jefferson),83,99
378,4,6:31.0,,R. Hollis-Jefferson makes free throw 1 of 2,83,100
379,4,6:31.0,,R. Hollis-Jefferson makes free throw 2 of 2,83,101
