,QUARTER,TIME_REMAINING,MIAMI_ACTION,SACRAMENTO_ACTION,MIAMI_SCORE,SACRAMENTO_SCORE
111,2,11:12.0,,Turnover by K. Bazemore (offensive foul),28,30
112,2,10:57.0,D. Robinson misses 3-pt jump shot from 26 ft,,28,30
113,2,10:53.0,,Defensive rebound by C. Joseph,28,30
114,2,10:48.0,,Personal foul by K. Okpala (drawn by K. Bazemore),28,30
115,2,10:37.0,,K. Bazemore misses 2-pt layup from 3 ft (block by C. Silva),28,30
116,2,10:34.0,Defensive rebound by C. Silva,,28,30
117,2,10:30.0,Turnover by G. Dragić (lost ball; steal by Y. Ferrell),,28,30
118,2,10:18.0,,N. Bjelica makes 3-pt jump shot from 27 ft (assist by K. Bazemore),28,33
119,2,9:59.0,G. Vincent misses 3-pt jump shot from 23 ft,,28,33
120,2,9:55.0,,Defensive rebound by B. Hield,28,33
121,2,9:49.0,,Offensive foul by K. Bazemore (drawn by D. Robinson),28,33
122,2,9:49.0,,Turnover by K. Bazemore (offensive foul),28,33
123,2,9:38.0,Turnover by G. Dragić (bad pass),,28,33
124,2,9:27.0,,Def 3 sec tech foul by Team,28,33
125,2,9:27.0,,B. Hield makes technical free throw,28,34
126,2,9:20.0,,B. Hield makes 2-pt layup from 1 ft (assist by N. Bjelica),28,36
127,2,9:20.0,,Shooting foul by C. Silva (drawn by B. Hield),28,36
128,2,9:20.0,,B. Hield makes free throw 1 of 1,28,37
129,2,8:59.0,K. Okpala makes 2-pt layup from 4 ft (assist by G. Vincent),,30,37
130,2,8:59.0,Shooting foul by N. Bjelica (drawn by K. Okpala),,30,37
131,2,8:59.0,,B. Bogdanović enters the game for K. Bazemore,30,37
132,2,8:59.0,K. Okpala misses free throw 1 of 1,,30,37
133,2,8:57.0,,Defensive rebound by B. Hield,30,37
134,2,8:49.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,30,37
135,2,8:47.0,Defensive rebound by G. Dragić,,30,37
136,2,8:37.0,G. Dragić misses 3-pt jump shot from 26 ft,,30,37
137,2,8:32.0,,Defensive rebound by B. Hield,30,37
138,2,8:23.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by N. Bjelica),30,40
139,2,8:22.0,Miami full timeout,,30,40
140,2,8:22.0,B. Adebayo enters the game for C. Silva,,30,40
141,2,8:15.0,G. Vincent misses 3-pt jump shot from 26 ft,,30,40
142,2,8:11.0,,Defensive rebound by N. Bjelica,30,40
143,2,7:50.0,,Y. Ferrell misses 2-pt layup from 2 ft,30,40
144,2,7:50.0,Defensive rebound by Team,,30,40
145,2,7:39.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),,32,40
146,2,7:13.0,,Turnover by N. Bjelica (lost ball; steal by K. Okpala),32,40
147,2,7:10.0,K. Okpala makes 2-pt dunk from 1 ft,,34,40
148,2,7:10.0,Shooting foul by B. Hield (drawn by K. Okpala),,34,40
149,2,7:10.0,,Sacramento full timeout,34,40
150,2,7:10.0,,H. Barnes enters the game for N. Bjelica,34,40
151,2,7:10.0,,K. Bazemore enters the game for Y. Ferrell,34,40
152,2,7:10.0,,D. Fox enters the game for B. Hield,34,40
153,2,7:10.0,,A. Tolliver enters the game for C. Joseph,34,40
154,2,7:10.0,K. Okpala makes free throw 1 of 1,,35,40
155,2,7:10.0,K. Nunn enters the game for G. Dragić,,35,40
156,2,6:54.0,,Turnover by A. Tolliver (bad pass; steal by K. Okpala),35,40
157,2,6:52.0,K. Okpala makes 2-pt dunk from 2 ft,,37,40
158,2,6:28.0,,B. Bogdanović misses 2-pt jump shot from 4 ft,37,40
159,2,6:22.0,,Offensive rebound by H. Barnes,37,40
160,2,6:22.0,,H. Barnes makes 2-pt layup at rim,37,42
161,2,6:09.0,Offensive foul by K. Nunn (drawn by K. Bazemore),,37,42
162,2,6:09.0,Turnover by K. Nunn (offensive foul),,37,42
163,2,5:56.0,,Personal foul by G. Vincent (drawn by H. Barnes),37,42
164,2,5:40.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by H. Barnes),37,45
165,2,5:19.0,Offensive foul by B. Adebayo (drawn by K. Bazemore),,37,45
166,2,5:19.0,Turnover by B. Adebayo (offensive foul),,37,45
167,2,5:19.0,D. Jones enters the game for K. Okpala,,37,45
168,2,5:05.0,,A. Tolliver misses 3-pt jump shot from 26 ft,37,45
169,2,5:02.0,,Offensive rebound by H. Barnes,37,45
170,2,4:54.0,,K. Bazemore misses 2-pt jump shot from 7 ft,37,45
171,2,4:50.0,Defensive rebound by D. Jones,,37,45
172,2,4:29.0,D. Jones misses 3-pt jump shot from 25 ft,,37,45
173,2,4:27.0,,Defensive rebound by K. Bazemore,37,45
174,2,4:14.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Fox),37,48
175,2,4:02.0,Personal foul by B. Bogdanović (drawn by G. Vincent),,37,48
176,2,3:57.0,B. Adebayo makes 2-pt jump shot from 8 ft,,39,48
177,2,3:44.0,,Turnover by B. Bogdanović (bad pass),39,48
178,2,3:44.0,G. Dragić enters the game for D. Robinson,,39,48
179,2,3:34.0,G. Vincent misses 3-pt jump shot from 25 ft,,39,48
180,2,3:27.0,,Defensive rebound by A. Tolliver,39,48
181,2,3:23.0,,D. Fox makes 2-pt layup from 1 ft,39,50
182,2,3:22.0,Miami full timeout,,39,50
183,2,3:22.0,,N. Bjelica enters the game for A. Tolliver,39,50
184,2,3:11.0,Shooting foul by N. Bjelica (drawn by B. Adebayo),,39,50
185,2,3:11.0,B. Adebayo misses free throw 1 of 2,,39,50
186,2,3:11.0,Offensive rebound by Team,,39,50
187,2,3:11.0,B. Adebayo makes free throw 2 of 2,,40,50
188,2,2:57.0,,Turnover by K. Bazemore (bad pass; steal by D. Jones),40,50
189,2,2:54.0,Shooting foul by K. Bazemore (drawn by D. Jones),,40,50
190,2,2:54.0,D. Jones misses free throw 1 of 2,,40,50
191,2,2:54.0,Offensive rebound by Team,,40,50
192,2,2:54.0,,B. Hield enters the game for K. Bazemore,40,50
193,2,2:54.0,D. Jones makes free throw 2 of 2,,41,50
194,2,2:31.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,41,50
195,2,2:30.0,Defensive rebound by G. Vincent,,41,50
196,2,2:20.0,Personal foul by B. Bogdanović (drawn by K. Nunn),,41,50
197,2,2:20.0,K. Nunn makes free throw 1 of 2,,42,50
198,2,2:20.0,D. Robinson enters the game for G. Vincent,,42,50
199,2,2:20.0,,C. Joseph enters the game for B. Bogdanović,42,50
200,2,2:20.0,K. Nunn makes free throw 2 of 2,,43,50
201,2,2:10.0,,H. Barnes misses 3-pt jump shot from 27 ft,43,50
202,2,2:05.0,Defensive rebound by K. Nunn,,43,50
203,2,2:00.0,K. Nunn makes 2-pt layup from 2 ft,,45,50
204,2,1:44.0,,Turnover by N. Bjelica (bad pass; steal by G. Dragić),45,50
205,2,1:42.0,Shooting foul by B. Hield (drawn by G. Dragić),,45,50
206,2,1:42.0,G. Dragić misses free throw 1 of 2,,45,50
207,2,1:42.0,Offensive rebound by Team,,45,50
208,2,1:42.0,G. Dragić makes free throw 2 of 2,,46,50
209,2,1:23.0,,B. Hield misses 3-pt jump shot from 25 ft,46,50
210,2,1:21.0,Defensive rebound by B. Adebayo,,46,50
211,2,1:13.0,K. Nunn misses 3-pt jump shot from 24 ft,,46,50
212,2,1:09.0,,Defensive rebound by H. Barnes,46,50
213,2,1:04.0,,D. Fox misses 2-pt jump shot from 10 ft,46,50
214,2,1:02.0,Defensive rebound by D. Jones,,46,50
215,2,0:55.0,Shooting foul by H. Barnes (drawn by D. Jones),,46,50
216,2,0:55.0,D. Jones makes free throw 1 of 2,,47,50
217,2,0:55.0,K. Okpala enters the game for B. Adebayo,,47,50
218,2,0:55.0,C. Silva enters the game for K. Nunn,,47,50
219,2,0:55.0,D. Jones misses free throw 2 of 2,,47,50
220,2,0:55.0,Offensive rebound by C. Silva,,47,50
221,2,0:51.0,C. Silva misses 2-pt layup from 6 ft (block by D. Fox),,47,50
222,2,0:49.0,,Defensive rebound by H. Barnes,47,50
223,2,0:38.0,,B. Hield makes 2-pt layup from 1 ft (assist by D. Fox),47,52
224,2,0:20.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,50,52
225,2,0:00.0,,N. Bjelica misses 3-pt jump shot from 26 ft,50,52
226,2,0:00.0,,Offensive rebound by Team,50,52
227,3,11:44.0,,H. Barnes misses 2-pt jump shot from 9 ft,50,52
228,3,11:41.0,Defensive rebound by K. Olynyk,,50,52
229,3,11:30.0,B. Adebayo misses 2-pt jump shot from 7 ft,,50,52
230,3,11:28.0,Offensive rebound by Team,,50,52
231,3,11:23.0,B. Adebayo makes 2-pt dunk from 3 ft (assist by K. Nunn),,52,52
232,3,11:04.0,,D. Fox misses 2-pt layup from 3 ft (block by B. Adebayo),52,52
233,3,11:02.0,Defensive rebound by K. Nunn,,52,52
234,3,11:00.0,Shooting foul by H. Giles (drawn by D. Jones),,52,52
235,3,11:00.0,D. Jones makes free throw 1 of 2,,53,52
236,3,11:00.0,D. Jones makes free throw 2 of 2,,54,52
237,3,10:43.0,,D. Fox misses 3-pt jump shot from 26 ft,54,52
238,3,10:40.0,Defensive rebound by D. Robinson,,54,52
239,3,10:32.0,K. Olynyk misses 3-pt jump shot from 27 ft,,54,52
240,3,10:28.0,,Defensive rebound by H. Giles,54,52
241,3,10:23.0,,H. Barnes misses 2-pt layup from 3 ft (block by B. Adebayo),54,52
242,3,10:22.0,,Offensive rebound by H. Giles,54,52
243,3,10:22.0,,H. Giles makes 2-pt dunk from 3 ft,54,54
244,3,10:01.0,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Robinson),,56,54
245,3,9:44.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),56,57
246,3,9:29.0,Offensive foul by D. Robinson (drawn by B. Bogdanović),,56,57
247,3,9:29.0,Turnover by D. Robinson (offensive foul),,56,57
248,3,9:19.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Fox),56,60
249,3,9:06.0,K. Nunn makes 2-pt layup from 1 ft,,58,60
250,3,8:44.0,,Turnover by H. Barnes (bad pass; steal by K. Olynyk),58,60
251,3,8:39.0,K. Nunn makes 2-pt layup from 2 ft,,60,60
252,3,8:39.0,,Sacramento full timeout,60,60
253,3,8:26.0,,Shooting foul by K. Nunn (drawn by B. Bogdanović),60,60
254,3,8:26.0,,B. Bogdanović misses free throw 1 of 2,60,60
255,3,8:26.0,,Offensive rebound by Team,60,60
256,3,8:26.0,,B. Bogdanović makes free throw 2 of 2,60,61
257,3,8:26.0,,B. Hield enters the game for N. Bjelica,60,61
258,3,8:09.0,B. Adebayo makes 2-pt layup from 2 ft (assist by D. Robinson),,62,61
259,3,7:53.0,,D. Fox makes 3-pt jump shot from 26 ft (assist by H. Barnes),62,64
260,3,7:38.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,65,64
261,3,7:18.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,65,64
262,3,7:16.0,Defensive rebound by D. Robinson,,65,64
263,3,7:05.0,K. Olynyk misses 3-pt jump shot from 26 ft,,65,64
264,3,6:59.0,,Defensive rebound by H. Giles,65,64
265,3,6:57.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),65,67
266,3,6:40.0,D. Robinson makes 3-pt jump shot from 25 ft,,68,67
267,3,6:27.0,,D. Fox misses 2-pt layup from 3 ft,68,67
268,3,6:24.0,,Offensive rebound by H. Giles,68,67
269,3,6:23.0,,H. Giles makes 2-pt layup from 3 ft,68,69
270,3,6:09.0,K. Nunn misses 3-pt jump shot from 25 ft,,68,69
271,3,6:06.0,,Defensive rebound by H. Barnes,68,69
272,3,6:03.0,,B. Hield misses 3-pt jump shot from 28 ft,68,69
273,3,5:59.0,Defensive rebound by K. Olynyk,,68,69
274,3,5:43.0,K. Nunn misses 2-pt jump shot from 21 ft,,68,69
275,3,5:42.0,Offensive rebound by Team,,68,69
276,3,5:42.0,,Loose ball foul by D. Fox (drawn by K. Olynyk),68,69
277,3,5:42.0,G. Dragić enters the game for D. Robinson,,68,69
278,3,5:42.0,,N. Bjelica enters the game for H. Giles,68,69
279,3,5:38.0,K. Nunn misses 3-pt jump shot from 24 ft,,68,69
280,3,5:37.0,,Defensive rebound by Team,68,69
281,3,5:17.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by H. Barnes),68,72
282,3,5:16.0,Miami full timeout,,68,72
283,3,4:59.0,Turnover by G. Dragić (traveling),,68,72
284,3,4:39.0,,B. Hield misses 2-pt jump shot from 19 ft,68,72
285,3,4:36.0,Defensive rebound by G. Dragić,,68,72
286,3,4:21.0,D. Jones misses 3-pt jump shot from 24 ft,,68,72
287,3,4:17.0,,Defensive rebound by N. Bjelica,68,72
288,3,4:13.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by B. Hield),68,75
289,3,3:49.0,K. Nunn misses 3-pt jump shot from 25 ft,,68,75
290,3,3:47.0,,Defensive rebound by B. Hield,68,75
291,3,3:34.0,,H. Barnes misses 2-pt layup from 3 ft,68,75
292,3,3:31.0,Defensive rebound by K. Olynyk,,68,75
293,3,3:27.0,Shooting foul by B. Hield (drawn by D. Jones),,68,75
294,3,3:27.0,D. Jones makes free throw 1 of 2,,69,75
295,3,3:27.0,D. Robinson enters the game for B. Adebayo,,69,75
296,3,3:27.0,C. Silva enters the game for K. Olynyk,,69,75
297,3,3:27.0,,C. Joseph enters the game for B. Bogdanović,69,75
298,3,3:27.0,D. Jones makes free throw 2 of 2,,70,75
299,3,3:13.0,,Shooting foul by C. Silva (drawn by D. Fox),70,75
300,3,3:13.0,,D. Fox misses free throw 1 of 2,70,75
301,3,3:13.0,,Offensive rebound by Team,70,75
302,3,3:13.0,K. Okpala enters the game for D. Jones,,70,75
303,3,3:13.0,,K. Bazemore enters the game for N. Bjelica,70,75
304,3,3:13.0,,D. Fox makes free throw 2 of 2,70,76
305,3,3:02.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by C. Silva),,73,76
306,3,2:36.0,,D. Fox makes 2-pt layup from 2 ft (assist by C. Joseph),73,78
307,3,2:24.0,K. Nunn makes 3-pt jump shot from 25 ft,,76,78
308,3,2:07.0,,B. Hield misses 3-pt jump shot from 25 ft,76,78
309,3,2:07.0,,Offensive rebound by K. Bazemore,76,78
310,3,2:01.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by K. Bazemore),76,81
311,3,1:47.0,Turnover by D. Robinson (bad pass; steal by D. Fox),,76,81
312,3,1:43.0,,D. Fox makes 2-pt layup from 2 ft,76,83
313,3,1:25.0,G. Dragić misses 3-pt jump shot from 26 ft,,76,83
314,3,1:22.0,,Defensive rebound by B. Hield,76,83
315,3,1:21.0,,Offensive foul by B. Hield (drawn by G. Dragić),76,83
316,3,1:21.0,,Turnover by B. Hield (offensive foul),76,83
317,3,1:21.0,,Sacramento full timeout,76,83
318,3,1:21.0,,Instant Replay (Challenge: Ruling Stands),76,83
319,3,1:21.0,B. Adebayo enters the game for C. Silva,,76,83
320,3,1:21.0,,N. Bjelica enters the game for H. Barnes,76,83
321,3,1:07.0,B. Adebayo misses 2-pt jump shot from 12 ft,,76,83
322,3,1:03.0,,Defensive rebound by N. Bjelica,76,83
323,3,0:46.0,,Personal foul by K. Nunn (drawn by C. Joseph),76,83
324,3,0:46.0,G. Vincent enters the game for K. Nunn,,76,83
325,3,0:33.0,,K. Bazemore misses 3-pt jump shot from 23 ft,76,83
326,3,0:28.0,Defensive rebound by K. Okpala,,76,83
327,3,0:25.0,Turnover by B. Adebayo (out of bounds lost ball),,76,83
328,3,0:25.0,,B. Bogdanović enters the game for K. Bazemore,76,83
329,3,0:02.0,,D. Fox misses 3-pt jump shot from 23 ft,76,83
330,3,0:00.0,Defensive rebound by D. Robinson,,76,83
331,4,11:47.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Robinson),,78,83
332,4,11:26.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by N. Bjelica),78,86
333,4,11:02.0,G. Vincent makes 3-pt jump shot from 26 ft (assist by K. Okpala),,81,86
334,4,10:45.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by N. Bjelica),81,89
335,4,10:29.0,Turnover by B. Adebayo (lost ball; steal by B. Bogdanović),,81,89
336,4,10:06.0,,N. Bjelica makes 3-pt jump shot from 27 ft (assist by B. Hield),81,92
337,4,10:04.0,Miami full timeout,,81,92
338,4,9:45.0,G. Dragić misses 2-pt jump shot from 17 ft,,81,92
339,4,9:42.0,,Defensive rebound by N. Bjelica,81,92
340,4,9:25.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by N. Bjelica),81,94
341,4,9:01.0,G. Dragić makes 3-pt jump shot from 25 ft,,84,94
342,4,8:40.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by N. Bjelica),84,96
343,4,8:19.0,K. Okpala misses 3-pt jump shot from 24 ft,,84,96
344,4,8:15.0,,Defensive rebound by K. Bazemore,84,96
345,4,8:06.0,,B. Bogdanović makes 2-pt layup from 1 ft,84,98
346,4,8:06.0,Miami full timeout,,84,98
347,4,8:06.0,D. Jones enters the game for B. Adebayo,,84,98
348,4,8:06.0,K. Nunn enters the game for G. Vincent,,84,98
349,4,7:52.0,G. Dragić misses 3-pt jump shot from 25 ft,,84,98
350,4,7:49.0,Offensive rebound by Team,,84,98
351,4,7:40.0,Shooting foul by N. Bjelica (drawn by D. Jones),,84,98
352,4,7:40.0,D. Jones makes free throw 1 of 2,,85,98
353,4,7:40.0,D. Jones makes free throw 2 of 2,,86,98
354,4,7:23.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,86,98
355,4,7:17.0,Defensive rebound by G. Dragić,,86,98
356,4,7:16.0,Turnover by G. Dragić (lost ball; steal by K. Bazemore),,86,98
357,4,7:16.0,,K. Bazemore makes 2-pt dunk from 1 ft,86,100
358,4,6:59.0,K. Nunn misses 3-pt jump shot from 24 ft,,86,100
359,4,6:57.0,Offensive rebound by Team,,86,100
360,4,6:57.0,,D. Fox enters the game for C. Joseph,86,100
361,4,6:57.0,,Violation by Team (kicked ball),86,100
362,4,6:46.0,G. Dragić makes 2-pt jump shot from 7 ft,,88,100
363,4,6:28.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),88,103
364,4,6:11.0,Shooting foul by D. Fox (drawn by D. Jones),,88,103
365,4,6:11.0,D. Jones misses free throw 1 of 2,,88,103
366,4,6:11.0,Offensive rebound by Team,,88,103
367,4,6:11.0,B. Adebayo enters the game for G. Dragić,,88,103
368,4,6:11.0,G. Vincent enters the game for K. Okpala,,88,103
369,4,6:11.0,D. Jones misses free throw 2 of 2,,88,103
370,4,6:08.0,,Defensive rebound by K. Bazemore,88,103
371,4,5:51.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,88,103
372,4,5:48.0,Defensive rebound by B. Adebayo,,88,103
373,4,5:42.0,D. Jones misses 3-pt jump shot from 25 ft,,88,103
374,4,5:37.0,,Defensive rebound by B. Bogdanović,88,103
375,4,5:26.0,,D. Fox misses 2-pt jump shot from 8 ft,88,103
376,4,5:20.0,Defensive rebound by K. Nunn,,88,103
377,4,5:16.0,D. Robinson misses 3-pt jump shot from 25 ft,,88,103
378,4,5:09.0,,Defensive rebound by D. Fox,88,103
