,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ATLANTA_ACTION,SACRAMENTO_SCORE,ATLANTA_SCORE
43,1,6:30.0,R. Holmes makes 2-pt dunk from 1 ft (assist by D. Fox),,17,11
44,1,6:17.0,,J. Parker makes 2-pt dunk from 1 ft (assist by T. Young),17,13
45,1,5:55.0,Personal foul by K. Huerter (drawn by H. Barnes),,17,13
46,1,5:55.0,T. Ariza enters the game for H. Barnes,,17,13
47,1,5:55.0,,D. Bembry enters the game for D. Hunter,17,13
48,1,5:47.0,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),,20,13
49,1,5:27.0,,T. Young makes 2-pt jump shot from 12 ft (assist by J. Parker),20,15
50,1,5:19.0,B. Hield misses 3-pt jump shot from 25 ft,,20,15
51,1,5:17.0,,Defensive rebound by B. Fernando,20,15
52,1,5:17.0,,Personal foul by B. Hield (drawn by D. Bembry),20,15
53,1,5:17.0,,V. Carter enters the game for J. Parker,20,15
54,1,5:05.0,,Turnover by B. Fernando (out of bounds lost ball),20,15
55,1,4:55.0,D. Fox makes 2-pt jump shot from 7 ft,,22,15
56,1,4:36.0,,B. Fernando makes 2-pt dunk from 1 ft (assist by K. Huerter),22,17
57,1,4:17.0,D. Fox misses 2-pt layup from 2 ft,,22,17
58,1,4:14.0,,Defensive rebound by B. Fernando,22,17
59,1,4:10.0,,Shooting foul by T. Ariza (drawn by D. Bembry),22,17
60,1,4:10.0,,D. Bembry misses free throw 1 of 2,22,17
61,1,4:10.0,,Offensive rebound by Team,22,17
62,1,4:10.0,D. Dedmon enters the game for R. Holmes,,22,17
63,1,4:10.0,,D. Jones enters the game for B. Fernando,22,17
64,1,4:10.0,,T. Wallace enters the game for T. Young,22,17
65,1,4:10.0,,D. Bembry makes free throw 2 of 2,22,18
66,1,4:01.0,B. Hield misses 2-pt layup from 1 ft,,22,18
67,1,3:58.0,,Defensive rebound by D. Bembry,22,18
68,1,3:55.0,,T. Wallace makes 2-pt layup from 2 ft (assist by D. Bembry),22,20
69,1,3:55.0,Sacramento full timeout,,22,20
70,1,3:55.0,H. Barnes enters the game for N. Bjelica,,22,20
71,1,3:33.0,B. Hield makes 2-pt jump shot from 22 ft,,24,20
72,1,3:33.0,B. Bogdanović enters the game for D. Fox,,24,20
73,1,3:33.0,C. Joseph enters the game for B. Hield,,24,20
74,1,3:12.0,,D. Bembry makes 2-pt jump shot from 7 ft (assist by K. Huerter),24,22
75,1,2:55.0,D. Dedmon misses 2-pt jump shot from 15 ft,,24,22
76,1,2:53.0,Offensive rebound by Team,,24,22
77,1,2:44.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by H. Barnes),,27,22
78,1,2:16.0,,D. Bembry misses 3-pt jump shot from 25 ft,27,22
79,1,2:15.0,,Offensive rebound by Team,27,22
80,1,2:15.0,Loose ball foul by D. Dedmon (drawn by D. Jones),,27,22
81,1,2:04.0,,K. Huerter misses 3-pt jump shot from 25 ft,27,22
82,1,2:00.0,,Offensive rebound by V. Carter,27,22
83,1,1:59.0,,V. Carter makes 2-pt layup from 15 ft,27,24
84,1,1:35.0,C. Joseph makes 2-pt jump shot from 16 ft,,29,24
85,1,1:15.0,,Turnover by D. Jones (off goaltending),29,24
86,1,1:15.0,,D. Hunter enters the game for V. Carter,29,24
87,1,0:59.0,Personal foul by D. Bembry (drawn by H. Barnes),,29,24
88,1,0:48.0,C. Joseph makes 2-pt jump shot from 16 ft,,31,24
89,1,0:28.0,,D. Bembry misses 2-pt layup from 2 ft,31,24
90,1,0:27.0,,Offensive rebound by D. Jones,31,24
91,1,0:27.0,,Shooting foul by C. Joseph (drawn by D. Jones),31,24
92,1,0:27.0,,D. Jones misses free throw 1 of 2,31,24
93,1,0:27.0,,Offensive rebound by Team,31,24
94,1,0:27.0,,D. Jones misses free throw 2 of 2,31,24
95,1,0:24.0,Defensive rebound by B. Bogdanović,,31,24
96,1,0:14.0,T. Ariza misses 3-pt jump shot from 24 ft,,31,24
97,1,0:12.0,,Defensive rebound by T. Wallace,31,24
98,1,0:01.0,,D. Jones misses 3-pt jump shot from 26 ft,31,24
99,1,0:01.0,,Offensive rebound by Team,31,24
100,2,11:44.0,,D. Hunter misses 2-pt jump shot from 18 ft,31,24
101,2,11:41.0,Defensive rebound by C. Joseph,,31,24
102,2,11:30.0,T. Ariza misses 3-pt jump shot from 26 ft,,31,24
103,2,11:26.0,,Defensive rebound by K. Huerter,31,24
104,2,11:15.0,,T. Young misses 2-pt jump shot from 15 ft (block by C. Joseph),31,24
105,2,11:15.0,,Offensive rebound by Team,31,24
106,2,11:06.0,,Turnover by T. Young (bad pass; steal by H. Barnes),31,24
107,2,10:57.0,H. Barnes misses 2-pt layup from 3 ft,,31,24
108,2,10:56.0,Offensive rebound by H. Barnes,,31,24
109,2,10:56.0,H. Barnes makes 2-pt layup at rim,,33,24
110,2,10:35.0,,D. Hunter makes 2-pt layup from 1 ft,33,26
111,2,10:19.0,C. Joseph makes 2-pt jump shot from 19 ft,,35,26
112,2,10:01.0,,Personal foul by T. Ariza (drawn by T. Young),35,26
113,2,9:50.0,,J. Parker misses 3-pt jump shot from 23 ft,35,26
114,2,9:47.0,,Offensive rebound by K. Huerter,35,26
115,2,9:46.0,,K. Huerter misses 2-pt layup from 1 ft (block by C. Joseph),35,26
116,2,9:46.0,,Offensive rebound by Team,35,26
117,2,9:39.0,,D. Hunter misses 2-pt dunk from 1 ft (block by H. Giles),35,26
118,2,9:39.0,Defensive rebound by B. Bogdanović,,35,26
119,2,9:37.0,T. Ariza makes 2-pt dunk from 2 ft (assist by B. Bogdanović),,37,26
120,2,9:19.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),37,28
121,2,9:07.0,Turnover by C. Joseph (bad pass),,37,28
122,2,9:07.0,D. Fox enters the game for T. Ariza,,37,28
123,2,8:58.0,,K. Huerter misses 3-pt jump shot from 23 ft,37,28
124,2,8:54.0,Defensive rebound by H. Giles,,37,28
125,2,8:54.0,Personal foul by D. Jones (drawn by H. Giles),,37,28
126,2,8:30.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by C. Joseph),,40,28
127,2,8:16.0,,Turnover by T. Young (out of bounds lost ball),40,28
128,2,8:16.0,,C. Reddish enters the game for K. Huerter,40,28
129,2,8:01.0,D. Fox makes 2-pt layup from 2 ft,,42,28
130,2,7:52.0,,Shooting foul by H. Giles (drawn by J. Parker),42,28
131,2,7:52.0,,J. Parker makes free throw 1 of 2,42,29
132,2,7:52.0,,D. Bembry enters the game for D. Jones,42,29
133,2,7:52.0,,A. Len enters the game for T. Young,42,29
134,2,7:52.0,,J. Parker makes free throw 2 of 2,42,30
135,2,7:40.0,B. Bogdanović misses 2-pt jump shot from 12 ft (block by A. Len),,42,30
136,2,7:40.0,,Defensive rebound by J. Parker,42,30
137,2,7:31.0,,J. Parker misses 2-pt layup from 2 ft,42,30
138,2,7:29.0,Defensive rebound by C. Joseph,,42,30
139,2,7:24.0,D. Fox makes 2-pt dunk from 1 ft,,44,30
140,2,7:04.0,,D. Hunter makes 2-pt layup from 2 ft,44,32
141,2,6:44.0,H. Giles makes 2-pt jump shot from 21 ft (assist by C. Joseph),,46,32
142,2,6:26.0,,J. Parker makes 2-pt jump shot from 20 ft,46,34
143,2,6:09.0,Shooting foul by D. Hunter (drawn by H. Giles),,46,34
144,2,6:09.0,,Atlanta full timeout,46,34
145,2,6:09.0,,Instant Replay (Request: Ruling Stands),46,34
146,2,6:09.0,N. Bjelica enters the game for H. Barnes,,46,34
147,2,6:09.0,B. Hield enters the game for C. Joseph,,46,34
148,2,6:09.0,,T. Young enters the game for C. Reddish,46,34
149,2,6:09.0,H. Giles makes free throw 1 of 2,,47,34
150,2,6:09.0,H. Giles makes free throw 2 of 2,,48,34
151,2,5:57.0,,J. Parker makes 2-pt dunk from 2 ft (assist by T. Young),48,36
152,2,5:41.0,Shooting foul by D. Bembry (drawn by D. Fox),,48,36
153,2,5:41.0,D. Fox makes free throw 1 of 2,,49,36
154,2,5:41.0,R. Holmes enters the game for H. Giles,,49,36
155,2,5:41.0,,C. Reddish enters the game for D. Hunter,49,36
156,2,5:41.0,D. Fox makes free throw 2 of 2,,50,36
157,2,5:28.0,,A. Len misses 2-pt layup from 2 ft (block by R. Holmes),50,36
158,2,5:23.0,Defensive rebound by D. Fox,,50,36
159,2,5:18.0,B. Hield misses 3-pt jump shot from 25 ft,,50,36
160,2,5:15.0,,Defensive rebound by A. Len,50,36
161,2,5:10.0,,Personal foul by B. Bogdanović (drawn by A. Len),50,36
162,2,4:56.0,,T. Young misses 3-pt jump shot from 31 ft,50,36
163,2,4:52.0,Defensive rebound by B. Hield,,50,36
164,2,4:39.0,B. Hield makes 2-pt jump shot from 16 ft (assist by N. Bjelica),,52,36
165,2,4:23.0,,T. Young misses 3-pt jump shot from 25 ft,52,36
166,2,4:20.0,Defensive rebound by R. Holmes,,52,36
167,2,4:06.0,Turnover by N. Bjelica (bad pass; steal by T. Young),,52,36
168,2,3:51.0,,J. Parker makes 2-pt layup from 5 ft,52,38
169,2,3:33.0,D. Fox misses 2-pt jump shot from 12 ft (block by A. Len),,52,38
170,2,3:30.0,Offensive rebound by D. Fox,,52,38
171,2,3:30.0,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by N. Bjelica),,55,38
172,2,3:13.0,,C. Reddish misses 2-pt layup from 9 ft (block by B. Bogdanović),55,38
173,2,3:10.0,Defensive rebound by B. Hield,,55,38
174,2,3:08.0,D. Fox makes 2-pt layup from 2 ft (assist by B. Hield),,57,38
175,2,3:08.0,,Atlanta full timeout,57,38
176,2,3:08.0,,B. Fernando enters the game for D. Bembry,57,38
177,2,3:08.0,,K. Huerter enters the game for A. Len,57,38
178,2,3:08.0,,D. Hunter enters the game for C. Reddish,57,38
179,2,2:48.0,,B. Fernando misses 2-pt layup from 4 ft,57,38
180,2,2:44.0,Defensive rebound by D. Fox,,57,38
181,2,2:34.0,N. Bjelica makes 2-pt layup from 1 ft (assist by B. Bogdanović),,59,38
182,2,2:10.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by T. Young),59,41
183,2,1:52.0,Turnover by B. Bogdanović (bad pass; steal by T. Young),,59,41
184,2,1:51.0,,Personal foul by B. Bogdanović (drawn by T. Young),59,41
185,2,1:51.0,H. Barnes enters the game for B. Bogdanović,,59,41
186,2,1:35.0,,J. Parker misses 3-pt jump shot from 25 ft,59,41
187,2,1:31.0,,Offensive rebound by T. Young,59,41
188,2,1:31.0,,T. Young makes 2-pt jump shot from 5 ft,59,43
189,2,1:03.0,H. Barnes makes 2-pt layup from 1 ft (assist by N. Bjelica),,61,43
190,2,0:51.0,,Turnover by D. Hunter (bad pass; steal by D. Fox),61,43
191,2,0:49.0,D. Fox makes 2-pt dunk from 2 ft,,63,43
192,2,0:32.0,,T. Young makes 2-pt layup from 2 ft,63,45
193,2,0:13.0,H. Barnes misses 3-pt jump shot from 24 ft,,63,45
194,2,0:09.0,,Defensive rebound by B. Fernando,63,45
195,2,0:01.0,,T. Young misses 2-pt jump shot from 7 ft,63,45
196,2,0:00.0,,Offensive rebound by J. Parker,63,45
197,2,0:00.0,,J. Parker makes 2-pt layup from 1 ft,63,47
198,2,0:00.0,,Instant Replay (Request: Ruling Stands),63,47
199,3,11:49.0,,T. Young makes 2-pt jump shot from 6 ft,63,49
200,3,11:29.0,H. Barnes misses 2-pt layup from 4 ft (block by J. Parker),,63,49
201,3,11:29.0,Offensive rebound by H. Barnes,,63,49
202,3,11:29.0,Shooting foul by J. Parker (drawn by H. Barnes),,63,49
203,3,11:29.0,H. Barnes makes free throw 1 of 2,,64,49
204,3,11:29.0,,D. Bembry enters the game for D. Hunter,64,49
205,3,11:29.0,H. Barnes makes free throw 2 of 2,,65,49
206,3,11:18.0,,T. Young makes 2-pt jump shot from 13 ft,65,51
207,3,11:06.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),,68,51
208,3,10:50.0,,Personal foul by N. Bjelica (drawn by T. Young),68,51
209,3,10:44.0,,T. Young makes 3-pt jump shot from 26 ft (assist by K. Huerter),68,54
210,3,10:20.0,D. Fox misses 2-pt jump shot from 12 ft,,68,54
211,3,10:17.0,,Defensive rebound by A. Len,68,54
212,3,10:12.0,,Turnover by D. Bembry (bad pass; steal by N. Bjelica),68,54
213,3,10:05.0,B. Hield makes 3-pt jump shot from 23 ft (assist by H. Barnes),,71,54
214,3,9:47.0,,Turnover by T. Young (bad pass; steal by H. Barnes),71,54
215,3,9:47.0,Personal foul by D. Bembry (drawn by H. Barnes),,71,54
216,3,9:42.0,Personal foul by A. Len (drawn by D. Fox),,71,54
217,3,9:41.0,Technical foul by T. Young,,71,54
218,3,9:41.0,B. Hield makes technical free throw,,72,54
219,3,9:27.0,R. Holmes misses 2-pt jump shot from 12 ft (block by A. Len),,72,54
220,3,9:23.0,Offensive rebound by R. Holmes,,72,54
221,3,9:22.0,Turnover by Team (shot clock),,72,54
222,3,9:06.0,,Shooting foul by D. Fox (drawn by T. Young),72,54
223,3,9:06.0,Sacramento full timeout,,72,54
224,3,9:06.0,Instant Replay (Challenge: Ruling Stands),,72,54
225,3,9:06.0,,T. Young makes free throw 1 of 2,72,55
226,3,9:06.0,,T. Young makes free throw 2 of 2,72,56
227,3,8:55.0,N. Bjelica misses 3-pt jump shot from 26 ft,,72,56
228,3,8:51.0,,Defensive rebound by A. Len,72,56
229,3,8:45.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by T. Young),72,59
230,3,8:36.0,H. Barnes misses 3-pt jump shot from 24 ft,,72,59
231,3,8:32.0,,Defensive rebound by K. Huerter,72,59
232,3,8:25.0,,T. Young misses 3-pt jump shot from 34 ft,72,59
233,3,8:21.0,,Offensive rebound by T. Young,72,59
234,3,8:19.0,,J. Parker misses 2-pt layup from 3 ft,72,59
235,3,8:19.0,,Offensive rebound by J. Parker,72,59
236,3,8:17.0,,J. Parker misses 2-pt layup at rim,72,59
237,3,8:16.0,,Offensive rebound by D. Bembry,72,59
238,3,8:14.0,,D. Bembry makes 2-pt layup from 1 ft,72,61
239,3,7:52.0,B. Hield misses 3-pt jump shot from 23 ft,,72,61
240,3,7:49.0,Offensive rebound by R. Holmes,,72,61
241,3,7:47.0,R. Holmes misses 2-pt layup from 3 ft,,72,61
242,3,7:45.0,,Defensive rebound by A. Len,72,61
243,3,7:43.0,,K. Huerter makes 3-pt jump shot from 29 ft (assist by T. Young),72,64
244,3,7:40.0,Sacramento full timeout,,72,64
245,3,7:40.0,C. Joseph enters the game for N. Bjelica,,72,64
246,3,7:19.0,C. Joseph misses 2-pt jump shot from 13 ft,,72,64
247,3,7:16.0,,Defensive rebound by J. Parker,72,64
248,3,7:04.0,,Personal foul by R. Holmes (drawn by D. Bembry),72,64
249,3,6:54.0,,J. Parker misses 3-pt jump shot from 23 ft,72,64
250,3,6:51.0,Defensive rebound by B. Hield,,72,64
251,3,6:40.0,H. Barnes misses 2-pt layup from 3 ft,,72,64
252,3,6:38.0,Offensive rebound by H. Barnes,,72,64
253,3,6:38.0,Shooting foul by A. Len (drawn by H. Barnes),,72,64
254,3,6:38.0,H. Barnes misses free throw 1 of 2,,72,64
255,3,6:38.0,Offensive rebound by Team,,72,64
256,3,6:38.0,,V. Carter enters the game for A. Len,72,64
257,3,6:38.0,,D. Jones enters the game for J. Parker,72,64
258,3,6:38.0,H. Barnes misses free throw 2 of 2,,72,64
259,3,6:36.0,,Defensive rebound by V. Carter,72,64
260,3,6:19.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),72,66
261,3,6:09.0,D. Fox makes 2-pt jump shot from 9 ft,,74,66
262,3,5:50.0,,D. Bembry misses 2-pt layup from 1 ft,74,66
263,3,5:49.0,Defensive rebound by B. Hield,,74,66
264,3,5:44.0,Shooting foul by D. Jones (drawn by D. Fox),,74,66
265,3,5:44.0,D. Fox misses free throw 1 of 2,,74,66
266,3,5:44.0,Offensive rebound by Team,,74,66
267,3,5:44.0,,C. Reddish enters the game for K. Huerter,74,66
268,3,5:44.0,D. Fox makes free throw 2 of 2,,75,66
269,3,5:28.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),75,68
270,3,5:23.0,Turnover by B. Hield (bad pass; steal by D. Bembry),,75,68
271,3,5:21.0,,D. Bembry misses 2-pt layup from 2 ft,75,68
272,3,5:19.0,Defensive rebound by C. Joseph,,75,68
273,3,5:16.0,Shooting foul by C. Reddish (drawn by D. Fox),,75,68
274,3,5:16.0,D. Fox makes free throw 1 of 2,,76,68
275,3,5:16.0,D. Dedmon enters the game for R. Holmes,,76,68
276,3,5:16.0,D. Fox makes free throw 2 of 2,,77,68
277,3,5:02.0,,C. Reddish makes 2-pt jump shot from 9 ft (assist by D. Bembry),77,70
278,3,4:44.0,Offensive foul by D. Fox (drawn by T. Young),,77,70
279,3,4:44.0,Turnover by D. Fox (offensive foul),,77,70
280,3,4:23.0,,D. Jones misses 2-pt layup from 5 ft (block by B. Hield),77,70
281,3,4:19.0,Defensive rebound by C. Joseph,,77,70
282,3,4:14.0,B. Hield makes 2-pt layup from 2 ft (assist by H. Barnes),,79,70
283,3,3:58.0,,T. Young makes 2-pt jump shot from 5 ft,79,72
284,3,3:46.0,D. Fox misses 2-pt layup from 4 ft (block by V. Carter),,79,72
285,3,3:46.0,,Defensive rebound by Team,79,72
286,3,3:46.0,,B. Fernando enters the game for D. Jones,79,72
287,3,3:38.0,,T. Young makes 2-pt layup from 3 ft,79,74
288,3,3:18.0,B. Hield makes 3-pt jump shot from 26 ft,,82,74
289,3,3:06.0,,T. Young makes 3-pt jump shot from 29 ft,82,77
290,3,3:00.0,Offensive foul by D. Fox (drawn by T. Young),,82,77
291,3,3:00.0,Turnover by D. Fox (offensive foul),,82,77
292,3,3:00.0,T. Ariza enters the game for H. Barnes,,82,77
293,3,3:00.0,B. Bogdanović enters the game for D. Fox,,82,77
294,3,3:00.0,,T. Wallace enters the game for D. Bembry,82,77
295,3,2:45.0,,T. Young misses 3-pt jump shot from 31 ft,82,77
296,3,2:41.0,Defensive rebound by T. Ariza,,82,77
297,3,2:31.0,B. Hield makes 2-pt layup from 1 ft,,84,77
298,3,2:31.0,,Violation by Team (def goaltending),84,77
299,3,2:31.0,,Atlanta full timeout,84,77
300,3,2:31.0,,K. Huerter enters the game for T. Young,84,77
301,3,2:16.0,,K. Huerter makes 2-pt layup from 1 ft,84,79
302,3,2:16.0,,Shooting foul by T. Ariza (drawn by K. Huerter),84,79
303,3,2:16.0,,K. Huerter makes free throw 1 of 1,84,80
304,3,2:05.0,Personal foul by V. Carter (drawn by D. Dedmon),,84,80
305,3,2:05.0,D. Dedmon makes free throw 1 of 2,,85,80
306,3,2:05.0,D. Dedmon makes free throw 2 of 2,,86,80
307,3,1:51.0,,V. Carter makes 2-pt jump shot from 20 ft (assist by C. Reddish),86,82
308,3,1:38.0,B. Hield misses 2-pt jump shot from 20 ft,,86,82
309,3,1:34.0,Offensive rebound by D. Dedmon,,86,82
310,3,1:24.0,C. Joseph misses 2-pt layup from 2 ft,,86,82
311,3,1:23.0,Offensive rebound by D. Dedmon,,86,82
312,3,1:23.0,Shooting foul by B. Fernando (drawn by D. Dedmon),,86,82
313,3,1:23.0,D. Dedmon makes free throw 1 of 2,,87,82
314,3,1:23.0,D. Dedmon makes free throw 2 of 2,,88,82
315,3,1:02.0,,Turnover by B. Fernando (lost ball; steal by B. Bogdanović),88,82
316,3,0:53.0,Turnover by B. Hield (out of bounds lost ball),,88,82
317,3,0:53.0,N. Bjelica enters the game for B. Hield,,88,82
318,3,0:41.0,,T. Wallace misses 2-pt jump shot from 10 ft,88,82
319,3,0:38.0,Defensive rebound by B. Bogdanović,,88,82
320,3,0:31.0,D. Dedmon misses 3-pt jump shot from 25 ft,,88,82
321,3,0:28.0,,Defensive rebound by V. Carter,88,82
322,3,0:12.0,,Personal foul by N. Bjelica (drawn by V. Carter),88,82
323,3,0:12.0,,V. Carter makes free throw 1 of 2,88,83
324,3,0:12.0,D. Fox enters the game for C. Joseph,,88,83
325,3,0:12.0,,D. Bembry enters the game for B. Fernando,88,83
326,3,0:12.0,,D. Hunter enters the game for K. Huerter,88,83
327,3,0:12.0,,V. Carter misses free throw 2 of 2,88,83
328,3,0:10.0,Defensive rebound by D. Dedmon,,88,83
329,3,0:00.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Fox),,91,83
330,3,0:00.0,Instant Replay (Request: Ruling Stands),,91,83
331,4,11:40.0,B. Bogdanović misses 2-pt hook shot from 4 ft,,91,83
332,4,11:38.0,,Defensive rebound by A. Len,91,83
333,4,11:28.0,,Turnover by T. Young (bad pass; steal by T. Ariza),91,83
334,4,11:12.0,C. Joseph misses 2-pt jump shot from 20 ft,,91,83
335,4,11:09.0,,Defensive rebound by D. Hunter,91,83
336,4,10:55.0,,C. Reddish misses 2-pt layup from 2 ft,91,83
337,4,10:51.0,,Offensive rebound by J. Parker,91,83
338,4,10:50.0,,J. Parker makes 2-pt dunk from 2 ft,91,85
339,4,10:35.0,Turnover by T. Ariza (bad pass; steal by T. Young),,91,85
340,4,10:26.0,,D. Hunter misses 3-pt jump shot from 26 ft,91,85
341,4,10:23.0,Defensive rebound by D. Fox,,91,85
342,4,10:23.0,Personal foul by J. Parker (drawn by D. Fox),,91,85
343,4,10:23.0,H. Giles enters the game for D. Dedmon,,91,85
344,4,10:09.0,H. Giles misses 2-pt jump shot from 16 ft,,91,85
345,4,10:07.0,,Defensive rebound by J. Parker,91,85
346,4,9:54.0,,Def 3 sec tech foul by Team,91,85
347,4,9:54.0,,T. Young makes technical free throw,91,86
348,4,9:51.0,,Personal foul by T. Ariza (drawn by T. Young),91,86
349,4,9:47.0,,J. Parker makes 2-pt layup from 2 ft,91,88
350,4,9:41.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by D. Fox),,94,88
351,4,9:28.0,,T. Young makes 3-pt jump shot from 25 ft,94,91
352,4,9:11.0,Turnover by D. Fox (bad pass; steal by T. Young),,94,91
353,4,9:03.0,,C. Reddish makes 2-pt layup from 1 ft (assist by D. Hunter),94,93
354,4,9:03.0,Sacramento full timeout,,94,93
355,4,9:03.0,H. Barnes enters the game for D. Fox,,94,93
356,4,9:03.0,R. Holmes enters the game for H. Giles,,94,93
357,4,8:52.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by C. Joseph),,97,93
358,4,8:35.0,,Turnover by C. Reddish (bad pass; steal by T. Ariza),97,93
359,4,8:19.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,100,93
360,4,7:50.0,,Turnover by Team (shot clock),100,93
361,4,7:32.0,R. Holmes misses 2-pt jump shot from 17 ft,,100,93
362,4,7:30.0,,Defensive rebound by C. Reddish,100,93
363,4,7:22.0,,C. Reddish makes 3-pt jump shot from 27 ft,100,96
364,4,7:18.0,Personal foul by C. Reddish (drawn by T. Ariza),,100,96
365,4,7:18.0,,K. Huerter enters the game for D. Hunter,100,96
366,4,7:09.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Joseph),,103,96
367,4,6:57.0,,T. Young misses 3-pt jump shot from 31 ft,103,96
368,4,6:55.0,Defensive rebound by R. Holmes,,103,96
369,4,6:31.0,B. Bogdanović makes 3-pt jump shot from 26 ft,,106,96
370,4,6:16.0,,T. Young makes 2-pt layup from 2 ft,106,98
371,4,5:50.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,109,98
372,4,5:32.0,,Shooting foul by H. Barnes (drawn by A. Len),109,98
373,4,5:32.0,,A. Len misses free throw 1 of 2,109,98
374,4,5:32.0,,Offensive rebound by Team,109,98
375,4,5:32.0,,D. Bembry enters the game for J. Parker,109,98
376,4,5:32.0,,V. Carter enters the game for C. Reddish,109,98
377,4,5:32.0,,A. Len misses free throw 2 of 2,109,98
378,4,5:30.0,Defensive rebound by R. Holmes,,109,98
379,4,5:15.0,Shooting foul by D. Bembry (drawn by B. Bogdanović),,109,98
380,4,5:15.0,B. Bogdanović makes free throw 1 of 2,,110,98
381,4,5:15.0,,D. Jones enters the game for A. Len,110,98
382,4,5:15.0,B. Bogdanović makes free throw 2 of 2,,111,98
383,4,5:03.0,,Turnover by T. Young (bad pass),111,98
384,4,4:47.0,H. Barnes makes 2-pt dunk at rim (assist by R. Holmes),,113,98
385,4,4:37.0,,Personal foul by C. Joseph (drawn by T. Young),113,98
