,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
89,1,1:33.0,L. Williams makes 2-pt jump shot from 15 ft (assist by M. Harrell),,21,29
90,1,1:19.0,,E. Okobo misses 2-pt jump shot from 13 ft,21,29
91,1,1:14.0,Defensive rebound by M. Harrell,,21,29
92,1,1:08.0,Turnover by L. Williams (bad pass),,21,29
93,1,1:08.0,J. Green enters the game for K. Leonard,,21,29
94,1,1:08.0,,J. Carter enters the game for D. Booker,21,29
95,1,1:08.0,,R. Rubio enters the game for E. Okobo,21,29
96,1,0:55.0,,A. Baynes misses 2-pt hook shot from 9 ft,21,29
97,1,0:54.0,Defensive rebound by M. Harrell,,21,29
98,1,0:42.0,L. Williams misses 3-pt jump shot from 23 ft,,21,29
99,1,0:40.0,,Defensive rebound by R. Rubio,21,29
100,1,0:28.0,,M. Bridges misses 3-pt jump shot from 23 ft,21,29
101,1,0:25.0,Defensive rebound by J. Green,,21,29
102,1,0:02.0,Turnover by Team (shot clock),,21,29
103,1,0:02.0,,D. Booker enters the game for A. Baynes,21,29
104,1,0:00.0,,D. Booker misses 3-pt jump shot from 41 ft,21,29
105,1,0:00.0,,Offensive rebound by Team,21,29
106,2,11:49.0,L. Williams misses 2-pt jump shot from 15 ft,,21,29
107,2,11:45.0,Offensive rebound by M. Harrell,,21,29
108,2,11:42.0,J. Green misses 3-pt jump shot from 27 ft,,21,29
109,2,11:39.0,,Defensive rebound by D. Ayton,21,29
110,2,11:28.0,,D. Ayton makes 2-pt jump shot from 15 ft (assist by R. Rubio),21,31
111,2,11:16.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,23,31
112,2,11:02.0,,R. Rubio misses 2-pt layup from 3 ft,23,31
113,2,11:00.0,Defensive rebound by M. Harrell,,23,31
114,2,10:47.0,Turnover by M. Harrell (out of bounds lost ball),,23,31
115,2,10:47.0,,Technical foul by P. Beverley,23,31
116,2,10:47.0,,R. Rubio makes technical free throw,23,32
117,2,10:33.0,,R. Rubio misses 2-pt jump shot from 7 ft,23,32
118,2,10:31.0,Defensive rebound by M. Harrell,,23,32
119,2,10:30.0,Personal foul by R. Rubio (drawn by R. Jackson),,23,32
120,2,10:14.0,L. Shamet misses 2-pt layup from 6 ft (block by D. Ayton),,23,32
121,2,10:14.0,Offensive rebound by Team,,23,32
122,2,10:12.0,L. Shamet makes 3-pt jump shot from 23 ft (assist by R. Jackson),,26,32
123,2,9:54.0,,D. Ayton misses 2-pt jump shot from 16 ft,26,32
124,2,9:52.0,Defensive rebound by L. Shamet,,26,32
125,2,9:46.0,L. Shamet misses 3-pt jump shot from 27 ft,,26,32
126,2,9:43.0,,Defensive rebound by D. Šarić,26,32
127,2,9:37.0,,D. Šarić misses 3-pt jump shot from 27 ft,26,32
128,2,9:33.0,Defensive rebound by R. Jackson,,26,32
129,2,9:28.0,R. Jackson makes 3-pt jump shot from 26 ft,,29,32
130,2,9:26.0,,Phoenix full timeout,29,32
131,2,9:26.0,P. George enters the game for R. Jackson,,29,32
132,2,9:13.0,,Turnover by R. Rubio (bad pass; steal by J. Green),29,32
133,2,9:00.0,Turnover by M. Harrell (bad pass; steal by R. Rubio),,29,32
134,2,8:55.0,,C. Johnson misses 3-pt jump shot from 27 ft,29,32
135,2,8:53.0,Defensive rebound by Team,,29,32
136,2,8:53.0,,M. Bridges enters the game for C. Johnson,29,32
137,2,8:40.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by L. Williams),,32,32
138,2,8:23.0,,Turnover by R. Rubio (bad pass; steal by L. Williams),32,32
139,2,8:17.0,J. Green misses 3-pt jump shot from 25 ft,,32,32
140,2,8:14.0,,Defensive rebound by D. Ayton,32,32
141,2,8:09.0,,M. Bridges misses 3-pt jump shot from 24 ft,32,32
142,2,8:07.0,Defensive rebound by P. George,,32,32
143,2,8:04.0,Offensive foul by J. Green (drawn by M. Bridges),,32,32
144,2,8:04.0,Turnover by J. Green (offensive foul),,32,32
145,2,8:04.0,M. Morris enters the game for M. Harrell,,32,32
146,2,8:04.0,,D. Booker enters the game for J. Carter,32,32
147,2,7:46.0,,D. Šarić misses 2-pt layup from 1 ft (block by M. Morris),32,32
148,2,7:42.0,Defensive rebound by M. Morris,,32,32
149,2,7:41.0,Turnover by M. Morris (bad pass; steal by M. Bridges),,32,32
150,2,7:37.0,,M. Bridges makes 2-pt layup from 1 ft (assist by R. Rubio),32,34
151,2,7:27.0,L. Williams makes 2-pt layup from 1 ft,,34,34
152,2,7:20.0,,Personal foul by M. Morris (drawn by D. Ayton),34,34
153,2,7:07.0,,D. Šarić misses 2-pt jump shot from 19 ft,34,34
154,2,7:05.0,,Offensive rebound by M. Bridges,34,34
155,2,7:02.0,,Shooting foul by L. Shamet (drawn by R. Rubio),34,34
156,2,7:02.0,,R. Rubio makes free throw 1 of 2,34,35
157,2,7:02.0,,R. Rubio makes free throw 2 of 2,34,36
158,2,6:49.0,M. Morris makes 2-pt jump shot from 16 ft (assist by L. Williams),,36,36
159,2,6:42.0,,Personal foul by P. George (drawn by D. Booker),36,36
160,2,6:42.0,K. Leonard enters the game for L. Shamet,,36,36
161,2,6:33.0,,D. Ayton misses 2-pt layup from 5 ft,36,36
162,2,6:31.0,,Offensive rebound by D. Ayton,36,36
163,2,6:27.0,,D. Booker misses 3-pt jump shot from 27 ft,36,36
164,2,6:25.0,Defensive rebound by J. Green,,36,36
165,2,6:13.0,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Green),,39,36
166,2,5:51.0,,D. Ayton makes 2-pt dunk from 2 ft (assist by R. Rubio),39,38
167,2,5:37.0,Personal foul by R. Rubio (drawn by J. Green),,39,38
168,2,5:37.0,LA Clippers full timeout,,39,38
169,2,5:37.0,P. Beverley enters the game for J. Green,,39,38
170,2,5:37.0,I. Zubac enters the game for L. Williams,,39,38
171,2,5:37.0,,A. Baynes enters the game for D. Ayton,39,38
172,2,5:37.0,,E. Okobo enters the game for R. Rubio,39,38
173,2,5:32.0,P. George makes 3-pt jump shot from 27 ft (assist by P. Beverley),,42,38
174,2,5:09.0,,A. Baynes misses 2-pt hook shot from 5 ft,42,38
175,2,5:06.0,Defensive rebound by P. Beverley,,42,38
176,2,4:47.0,P. George misses 2-pt jump shot from 16 ft,,42,38
177,2,4:44.0,,Defensive rebound by D. Šarić,42,38
178,2,4:33.0,,D. Šarić misses 3-pt jump shot from 26 ft,42,38
179,2,4:29.0,Defensive rebound by K. Leonard,,42,38
180,2,4:18.0,P. George makes 2-pt jump shot from 20 ft (assist by I. Zubac),,44,38
181,2,4:00.0,,D. Booker misses 2-pt jump shot from 11 ft,44,38
182,2,3:57.0,,Offensive rebound by D. Šarić,44,38
183,2,3:56.0,,M. Bridges makes 2-pt layup at rim (assist by D. Šarić),44,40
184,2,3:38.0,I. Zubac makes 2-pt jump shot from 7 ft (assist by K. Leonard),,46,40
185,2,3:23.0,,M. Bridges makes 3-pt jump shot from 24 ft (assist by E. Okobo),46,43
186,2,3:11.0,P. George misses 2-pt jump shot from 21 ft,,46,43
187,2,3:09.0,Offensive rebound by M. Morris,,46,43
188,2,3:01.0,Personal foul by D. Booker (drawn by K. Leonard),,46,43
189,2,3:01.0,,D. Ayton enters the game for A. Baynes,46,43
190,2,3:01.0,,C. Johnson enters the game for D. Šarić,46,43
191,2,2:55.0,I. Zubac makes 2-pt dunk from 1 ft (assist by P. George),,48,43
192,2,2:42.0,,D. Booker misses 2-pt layup from 1 ft,48,43
193,2,2:40.0,Defensive rebound by M. Morris,,48,43
194,2,2:38.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by K. Leonard),,51,43
195,2,2:34.0,,Phoenix full timeout,51,43
196,2,2:34.0,,R. Rubio enters the game for E. Okobo,51,43
197,2,2:17.0,,Turnover by R. Rubio (bad pass; steal by P. George),51,43
198,2,2:09.0,P. George misses 2-pt jump shot from 11 ft,,51,43
199,2,2:03.0,,Defensive rebound by D. Ayton,51,43
200,2,1:59.0,,M. Bridges misses 2-pt jump shot from 22 ft,51,43
201,2,1:54.0,Defensive rebound by K. Leonard,,51,43
202,2,1:36.0,P. George makes 3-pt jump shot from 23 ft (assist by M. Morris),,54,43
203,2,1:15.0,,C. Johnson makes 3-pt jump shot from 23 ft (assist by D. Booker),54,46
204,2,0:56.0,Turnover by P. George (bad pass),,54,46
205,2,0:56.0,M. Harrell enters the game for P. Beverley,,54,46
206,2,0:56.0,L. Shamet enters the game for I. Zubac,,54,46
207,2,0:39.0,,Personal foul by P. George (drawn by D. Booker),54,46
208,2,0:39.0,L. Williams enters the game for P. George,,54,46
209,2,0:33.0,,D. Booker makes 2-pt layup from 2 ft (assist by R. Rubio),54,48
210,2,0:33.0,,Shooting foul by M. Harrell (drawn by D. Booker),54,48
211,2,0:33.0,,J. Carter enters the game for R. Rubio,54,48
212,2,0:33.0,,D. Booker makes free throw 1 of 1,54,49
213,2,0:11.0,K. Leonard misses 2-pt jump shot from 18 ft,,54,49
214,2,0:09.0,,Defensive rebound by J. Carter,54,49
215,2,0:02.0,,D. Booker misses 2-pt jump shot from 4 ft,54,49
216,2,0:00.0,Defensive rebound by K. Leonard,,54,49
217,3,11:48.0,I. Zubac misses 2-pt layup from 1 ft (block by D. Ayton),,54,49
218,3,11:44.0,,Defensive rebound by D. Ayton,54,49
219,3,11:41.0,,Turnover by R. Rubio (lost ball; steal by P. George),54,49
220,3,11:33.0,M. Morris misses 2-pt jump shot from 17 ft,,54,49
221,3,11:31.0,,Defensive rebound by D. Šarić,54,49
222,3,11:22.0,,D. Booker misses 2-pt jump shot from 17 ft,54,49
223,3,11:19.0,Defensive rebound by K. Leonard,,54,49
224,3,11:13.0,K. Leonard makes 2-pt jump shot from 9 ft,,56,49
225,3,10:52.0,,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),56,51
226,3,10:31.0,K. Leonard makes 2-pt jump shot from 9 ft,,58,51
227,3,10:07.0,,D. Booker makes 2-pt jump shot from 11 ft,58,53
228,3,9:48.0,P. George misses 3-pt jump shot from 27 ft,,58,53
229,3,9:44.0,Offensive rebound by I. Zubac,,58,53
230,3,9:44.0,I. Zubac misses 2-pt layup from 1 ft,,58,53
231,3,9:43.0,Offensive rebound by P. Beverley,,58,53
232,3,9:31.0,K. Leonard misses 3-pt jump shot from 23 ft,,58,53
233,3,9:28.0,,Defensive rebound by R. Rubio,58,53
234,3,9:22.0,,D. Šarić makes 2-pt jump shot from 12 ft (assist by R. Rubio),58,55
235,3,9:21.0,LA Clippers full timeout,,58,55
236,3,9:06.0,Shooting foul by D. Ayton (drawn by P. George),,58,55
237,3,9:06.0,P. George misses free throw 1 of 2,,58,55
238,3,9:06.0,Offensive rebound by Team,,58,55
239,3,9:06.0,P. George makes free throw 2 of 2,,59,55
240,3,8:55.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by R. Rubio),59,57
241,3,8:34.0,M. Morris misses 2-pt jump shot from 12 ft,,59,57
242,3,8:32.0,,Defensive rebound by D. Šarić,59,57
243,3,8:26.0,,D. Ayton misses 2-pt hook shot from 6 ft,59,57
244,3,8:25.0,Defensive rebound by Team,,59,57
245,3,8:10.0,Turnover by K. Leonard (lost ball; steal by M. Bridges),,59,57
246,3,8:07.0,,Offensive foul by D. Booker (drawn by P. Beverley),59,57
247,3,8:07.0,,Turnover by D. Booker (offensive foul),59,57
248,3,7:57.0,K. Leonard makes 2-pt jump shot from 20 ft,,61,57
249,3,7:33.0,,D. Ayton makes 2-pt dunk at rim (assist by D. Šarić),61,59
250,3,7:15.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Leonard),,64,59
251,3,6:46.0,,R. Rubio misses 3-pt jump shot from 25 ft,64,59
252,3,6:44.0,Defensive rebound by K. Leonard,,64,59
253,3,6:43.0,,Phoenix full timeout,64,59
254,3,6:43.0,,Instant Replay (Challenge: Ruling Stands),64,59
255,3,6:43.0,P. George misses 2-pt layup from 3 ft,,64,59
256,3,6:43.0,Offensive rebound by Team,,64,59
257,3,6:25.0,P. Beverley makes 3-pt jump shot from 26 ft (assist by P. George),,67,59
258,3,6:05.0,,D. Ayton misses 2-pt layup from 4 ft,67,59
259,3,6:03.0,Defensive rebound by P. Beverley,,67,59
260,3,5:51.0,I. Zubac makes 2-pt layup from 2 ft (assist by M. Morris),,69,59
261,3,5:35.0,,Turnover by R. Rubio (bad pass; steal by K. Leonard),69,59
262,3,5:30.0,K. Leonard makes 2-pt layup from 1 ft (assist by P. George),,71,59
263,3,5:11.0,,Turnover by D. Ayton (3 sec),71,59
264,3,5:11.0,L. Shamet enters the game for P. George,,71,59
265,3,5:11.0,,C. Johnson enters the game for M. Bridges,71,59
266,3,5:11.0,,E. Okobo enters the game for R. Rubio,71,59
267,3,4:56.0,K. Leonard misses 3-pt jump shot from 28 ft,,71,59
268,3,4:56.0,Offensive rebound by K. Leonard,,71,59
269,3,4:47.0,M. Morris makes 3-pt jump shot from 23 ft (assist by K. Leonard),,74,59
270,3,4:33.0,,D. Booker misses 2-pt jump shot from 17 ft,74,59
271,3,4:33.0,Defensive rebound by I. Zubac,,74,59
272,3,4:22.0,M. Morris misses 3-pt jump shot from 26 ft,,74,59
273,3,4:19.0,,Defensive rebound by D. Ayton,74,59
274,3,4:12.0,,Shooting foul by M. Morris (drawn by D. Šarić),74,59
275,3,4:12.0,,D. Šarić makes free throw 1 of 2,74,60
276,3,4:12.0,L. Williams enters the game for P. Beverley,,74,60
277,3,4:12.0,,A. Baynes enters the game for D. Ayton,74,60
278,3,4:12.0,,D. Šarić misses free throw 2 of 2,74,60
279,3,4:10.0,Defensive rebound by K. Leonard,,74,60
280,3,3:55.0,M. Morris misses 3-pt jump shot from 23 ft,,74,60
281,3,3:53.0,,Defensive rebound by A. Baynes,74,60
282,3,3:47.0,,Personal foul by M. Morris (drawn by D. Booker),74,60
283,3,3:47.0,J. Green enters the game for M. Morris,,74,60
284,3,3:47.0,M. Harrell enters the game for I. Zubac,,74,60
285,3,3:43.0,,Personal foul by K. Leonard (drawn by A. Baynes),74,60
286,3,3:40.0,,Personal foul by J. Green (drawn by A. Baynes),74,60
287,3,3:31.0,,E. Okobo makes 2-pt layup from 1 ft (assist by D. Šarić),74,62
288,3,3:14.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,76,62
289,3,2:59.0,,E. Okobo misses 3-pt jump shot from 26 ft,76,62
290,3,2:55.0,,Offensive rebound by D. Šarić,76,62
291,3,2:52.0,,D. Šarić misses 3-pt jump shot from 26 ft,76,62
292,3,2:48.0,Defensive rebound by J. Green,,76,62
293,3,2:39.0,L. Williams misses 2-pt jump shot from 6 ft,,76,62
294,3,2:37.0,,Defensive rebound by D. Šarić,76,62
295,3,2:17.0,,D. Šarić misses 2-pt jump shot from 8 ft,76,62
296,3,2:15.0,Defensive rebound by M. Harrell,,76,62
297,3,2:07.0,Turnover by M. Harrell (lost ball; steal by C. Johnson),,76,62
298,3,1:55.0,,A. Baynes makes 2-pt jump shot from 10 ft (assist by E. Okobo),76,64
299,3,1:28.0,K. Leonard misses 3-pt jump shot from 28 ft,,76,64
300,3,1:25.0,,Defensive rebound by A. Baynes,76,64
301,3,1:17.0,,A. Baynes misses 3-pt jump shot from 25 ft,76,64
302,3,1:14.0,Defensive rebound by J. Green,,76,64
303,3,1:03.0,M. Harrell misses 2-pt hook shot from 9 ft,,76,64
304,3,1:01.0,,Defensive rebound by A. Baynes,76,64
305,3,0:42.0,,D. Booker misses 3-pt jump shot from 26 ft,76,64
306,3,0:40.0,Defensive rebound by K. Leonard,,76,64
307,3,0:37.0,Turnover by M. Harrell (bad pass),,76,64
308,3,0:37.0,R. Jackson enters the game for K. Leonard,,76,64
309,3,0:37.0,,M. Bridges enters the game for D. Šarić,76,64
310,3,0:30.0,,C. Johnson makes 2-pt jump shot from 12 ft (assist by D. Booker),76,66
311,3,0:06.0,L. Williams misses 3-pt jump shot from 28 ft,,76,66
312,3,0:03.0,,Defensive rebound by M. Bridges,76,66
313,3,0:00.0,,D. Booker misses 3-pt jump shot from 29 ft,76,66
314,3,0:00.0,,Offensive rebound by Team,76,66
315,4,11:45.0,,D. Ayton makes 2-pt layup from 3 ft (assist by R. Rubio),76,68
316,4,11:24.0,M. Harrell misses 2-pt jump shot from 4 ft,,76,68
317,4,11:22.0,,Defensive rebound by D. Ayton,76,68
318,4,11:08.0,,D. Ayton misses 2-pt jump shot from 13 ft,76,68
319,4,11:06.0,Defensive rebound by J. Green,,76,68
320,4,10:59.0,Turnover by R. Jackson (bad pass; steal by M. Bridges),,76,68
321,4,10:54.0,,C. Johnson misses 2-pt jump shot from 2 ft (block by R. Jackson),76,68
322,4,10:54.0,,Offensive rebound by Team,76,68
323,4,10:47.0,,J. Carter misses 3-pt jump shot from 27 ft,76,68
324,4,10:44.0,,Offensive rebound by D. Ayton,76,68
325,4,10:40.0,,Turnover by D. Ayton (lost ball; steal by J. Green),76,68
326,4,10:23.0,R. Jackson makes 2-pt layup at rim,,78,68
327,4,10:06.0,,R. Rubio misses 2-pt layup at rim,78,68
328,4,10:04.0,,Offensive rebound by D. Ayton,78,68
329,4,10:03.0,,Shooting foul by M. Harrell (drawn by D. Ayton),78,68
330,4,10:03.0,,D. Ayton misses free throw 1 of 2,78,68
331,4,10:03.0,,Offensive rebound by Team,78,68
332,4,10:03.0,,D. Ayton makes free throw 2 of 2,78,69
333,4,9:48.0,Personal foul by R. Rubio (drawn by R. Jackson),,78,69
334,4,9:42.0,Personal foul by J. Carter (drawn by L. Williams),,78,69
335,4,9:35.0,Turnover by L. Williams (lost ball; steal by J. Carter),,78,69
336,4,9:34.0,,Personal take foul by L. Williams (drawn by M. Bridges),78,69
337,4,9:22.0,,J. Carter misses 3-pt jump shot from 23 ft,78,69
338,4,9:19.0,Defensive rebound by J. Green,,78,69
339,4,9:00.0,R. Jackson makes 3-pt jump shot from 27 ft,,81,69
340,4,8:37.0,,C. Johnson misses 3-pt jump shot from 23 ft,81,69
341,4,8:35.0,Defensive rebound by L. Williams,,81,69
342,4,8:26.0,L. Williams makes 2-pt layup from 1 ft,,83,69
343,4,8:16.0,,Turnover by R. Rubio (dbl dribble),83,69
344,4,8:16.0,,D. Booker enters the game for R. Rubio,83,69
345,4,8:06.0,R. Jackson makes 2-pt jump shot from 8 ft,,85,69
346,4,8:03.0,,Phoenix full timeout,85,69
347,4,8:03.0,P. George enters the game for L. Shamet,,85,69
348,4,8:03.0,,D. Šarić enters the game for C. Johnson,85,69
349,4,8:00.0,,Turnover by D. Booker (step out of bounds),85,69
350,4,7:49.0,J. Green misses 3-pt jump shot from 27 ft,,85,69
351,4,7:46.0,,Defensive rebound by J. Carter,85,69
352,4,7:32.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Booker),85,72
353,4,7:16.0,Personal foul by J. Carter (drawn by L. Williams),,85,72
354,4,7:06.0,M. Harrell makes 2-pt dunk from 1 ft (assist by P. George),,87,72
355,4,6:46.0,,D. Ayton misses 2-pt layup from 6 ft,87,72
356,4,6:43.0,,Offensive rebound by D. Ayton,87,72
357,4,6:40.0,,Turnover by D. Ayton (lost ball; steal by M. Harrell),87,72
358,4,6:39.0,Offensive foul by P. George (drawn by M. Bridges),,87,72
359,4,6:39.0,Turnover by P. George (offensive foul),,87,72
360,4,6:39.0,K. Leonard enters the game for L. Williams,,87,72
361,4,6:24.0,,J. Carter misses 3-pt jump shot from 26 ft,87,72
362,4,6:21.0,,Offensive rebound by D. Ayton,87,72
363,4,6:19.0,,D. Ayton misses 2-pt jump shot from 11 ft,87,72
364,4,6:18.0,,Offensive rebound by D. Ayton,87,72
365,4,6:18.0,,D. Ayton misses 2-pt layup at rim,87,72
366,4,6:15.0,Defensive rebound by K. Leonard,,87,72
367,4,6:09.0,K. Leonard misses 3-pt jump shot from 25 ft,,87,72
368,4,6:06.0,Offensive rebound by K. Leonard,,87,72
369,4,6:04.0,K. Leonard misses 3-pt jump shot from 27 ft,,87,72
370,4,6:02.0,,Defensive rebound by D. Šarić,87,72
371,4,5:51.0,,D. Booker makes 2-pt layup from 2 ft,87,74
372,4,5:51.0,P. Beverley enters the game for M. Harrell,,87,74
373,4,5:51.0,I. Zubac enters the game for R. Jackson,,87,74
374,4,5:51.0,,C. Johnson enters the game for D. Šarić,87,74
375,4,5:30.0,P. George misses 3-pt jump shot from 27 ft,,87,74
376,4,5:26.0,,Defensive rebound by M. Bridges,87,74
377,4,5:18.0,,J. Carter makes 3-pt jump shot from 26 ft (assist by D. Booker),87,77
378,4,5:15.0,LA Clippers full timeout,,87,77
379,4,5:15.0,M. Morris enters the game for J. Green,,87,77
380,4,4:56.0,P. Beverley misses 3-pt jump shot from 28 ft,,87,77
381,4,4:54.0,,Defensive rebound by D. Ayton,87,77
382,4,4:40.0,,Turnover by D. Booker (bad pass; steal by K. Leonard),87,77
383,4,4:40.0,Personal foul by D. Ayton (drawn by K. Leonard),,87,77
384,4,4:19.0,P. George makes 2-pt jump shot from 8 ft,,89,77
385,4,4:13.0,,Personal foul by P. Beverley (drawn by D. Booker),89,77
386,4,4:13.0,,R. Rubio enters the game for J. Carter,89,77
